date,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,HUATAI FINANCIAL HOLDINGS (HONG KONG),FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ORIENT SECURITIES (HONG KONG) LTD
2024-04-17,85.7561752204914,6.562051144984518,6.083097119812121,0.13482488211807045,0.2997119029472439,0.05788743799235294,0.05764163146159985,0.06808840901860622,0.684448284881982,0.29607396629209815
2024-04-18,85.69456219260827,6.551195776100618,6.10550027402966,0.1331314202934474,0.3374463933563432,0.054898288626541496,0.07528557254601775,0.06828511963390843,0.6839565310094174,0.29573843179577614
2024-04-19,85.65185371574486,6.546580498244528,6.148490071366971,0.13183753267545373,0.3512721447896447,0.05511643591366735,0.07647558925214867,0.06690079637627774,0.6834929068314026,0.2879803088050414
2024-04-22,85.63471918292909,6.544534488838879,6.166774017078053,0.14040220262975486,0.33352886876452953,0.05485995155201086,0.09806062928424313,0.06578285018317186,0.6833561750371285,0.2779816337031423
2024-04-23,85.60656196472698,6.5436094944047705,6.191124445610828,0.14035603752880954,0.33538222394121836,0.055209979797171585,0.10109560745082086,0.06551584269264361,0.6833768610449905,0.2777675428017699
2024-04-24,85.5981604132477,6.543089971932921,6.190516839726996,0.15273261990131407,0.3261485488109507,0.05495920780384635,0.11568422535497122,0.06538673607020112,0.6841685310760068,0.2691529060750868
2024-04-25,85.53509644839775,6.538024214231089,6.185956011147283,0.1593623481925304,0.32124997667180394,0.05479613049389315,0.15347819995157544,0.0658289084456837,0.6837870601676419,0.3024207023007481
2024-04-26,85.52880564625657,6.536440169149367,6.185501056082801,0.17957589963063897,0.31558778920753794,0.05405663599802852,0.15579588288774207,0.06643695399304185,0.6821432637846456,0.2956567030096254
2024-04-29,85.52419297942137,8.90047828987344,3.820776826439921,0.1950101350848811,0.3001268490061847,0.05478914543239589,0.1557874806366335,0.0650850922250609,0.6821064750140562,0.3016467268660543
2024-04-30,83.33000834999001,8.671891271066977,3.722752051308991,0.20923462061764897,0.27833459292893414,0.05242808130773281,0.15179064087045196,0.06281815664662292,0.6643676909223636,0.27002253265782206
2024-05-02,85.55051282532159,8.878082642926415,3.8219526604792455,0.24399094682258757,0.2853835818212336,0.05259905336024626,0.1558354238248788,0.06424686237941502,0.6820711744593239,0.26532482860506507
2024-05-03,85.53929083062837,8.857425873333046,3.821451320030694,0.26075410489238054,0.27394505067819164,0.05283733860301647,0.1510338773988777,0.0636254727029363,0.6836979985824195,0.29593813315007367
2024-05-06,85.5527156185368,8.855873303651565,3.822051069841286,0.2874017614432175,0.2575580802421598,0.05223257268549942,0.1510575810998481,0.06412590496365304,0.6842957468492307,0.2726883606867388
2024-05-07,85.56666927692265,8.857930856025769,3.822674446838455,0.3144276043145707,0.25698692964181524,0.052608986837344315,0.12998957120649177,0.06413636390659924,0.6844073555692742,0.2501686087370219
2024-05-08,85.5810473540916,8.859051329379461,3.8233167846629,0.3429357670318705,0.25886989624372886,0.052249870084254954,0.12142575442115587,0.06414714097198437,0.6845223590146171,0.21243374409842622
2024-05-09,85.59322527072204,8.860557284266461,3.823860830739629,0.3704625852955755,0.24001559416865,0.05237997480834793,0.09813578418425842,0.06427893864068926,0.6846197644154328,0.21246397275891948
2024-05-10,85.60876764528199,8.857503924990858,3.824555183325461,0.3951909484630858,0.22006038036739856,0.052266794177359376,0.080485955352929,0.06392253466292075,0.6847440805254523,0.21250255285255032
2024-05-13,85.62935947939138,8.859511735853737,3.8254751195427836,0.4146760050344882,0.19655078119657782,0.049824935792838775,0.05964265713132918,0.06369246718345646,0.6849087848764365,0.2163580339969822
2024-05-14,85.64701750897026,8.860724962969494,3.8262639886085448,0.43832890745929404,0.18947199707481552,0.05057169136746826,0.022953656033292632,0.06321461420933533,0.685050023111263,0.21640265019622945
2024-05-16,85.61937750651566,8.855411285906388,3.825029176829769,0.42518048561898975,0.21517936495857445,0.050187249240452175,0.022946248430231193,0.06442128569984693,0.6848289437920871,0.23743845300800726
2024-05-17,85.59522025981191,8.85266741339271,3.8239499564924486,0.4028567835596433,0.2410025691173189,0.0501730890608691,0.022939774216094184,0.0646484546089927,0.6846357213904901,0.2619059783495245
2024-05-20,85.56908277723126,8.847634082358947,3.8227822694992533,0.391083429277336,0.26557863732925646,0.0526104707306294,0.0408374982594396,0.06413817294200275,0.684426660017815,0.2618260023540647
2024-05-21,85.513606693945,8.839937100924574,3.820303886178024,0.36815709207233366,0.33293460596661173,0.05269891797307039,0.06311614594449129,0.06360636843726404,0.6839829330411764,0.26165625551745414
2024-05-22,85.49621314475186,8.837893987893223,3.819526832722487,0.3531334637465099,0.3606813545746796,0.05685424260179757,0.06922984282330955,0.061387878326509875,0.6838438102599833,0.2612354422996388
2024-05-23,85.48793797653518,8.836058418509817,3.8191571411784246,0.3532218028364365,0.3671399425527803,0.05488843831797556,0.07706434754912195,0.06138193660112892,0.6836551022640707,0.259494893655072
2024-05-24,85.47851252149981,8.837411801922137,3.818736060792592,0.352815342457419,0.37212218203078334,0.05488238660448741,0.0817110532705203,0.06076264231211105,0.6835797260112494,0.2594662830988936
2024-05-27,85.4695079172683,8.836235853337921,3.8183337818352534,0.3466535545551703,0.38996687501125094,0.05487660510272661,0.09223679384453824,0.06063374894162872,0.6835077153419965,0.24804715476120842
2024-05-28,85.44491198483836,8.833203182585486,3.8172349632977243,0.34471693897353695,0.421693517246633,0.05486081302314194,0.09723099450976495,0.06037138575984145,0.683311019350741,0.2424652004147791
2024-05-29,85.40464710035813,8.825368658132408,3.815436137349395,0.3433305006180243,0.4627434191217478,0.052386971217295686,0.1216650686682054,0.06071013486864173,0.6829890172722194,0.23072299239393074
2024-05-30,85.38437215742721,8.823273528043318,3.8145303581843515,0.343004253624751,0.48049964405385204,0.0522521642161144,0.13827856104030276,0.05971675910413075,0.682826876641495,0.22124569766448443
2024-05-31,83.33000834999001,8.610506228260201,3.722752051308991,0.33487093391089473,0.46893873362857325,0.0509949674678859,0.14068400861163838,0.05827996282044103,0.6663979355288134,0.2159224852036012
2024-06-03,85.32360504644276,8.817727802009495,3.8118155992211786,0.3411704581620393,0.5410547703167594,0.052092693611838256,0.14943021500860645,0.05967425934877246,0.6823409163240786,0.22108823955446846
2024-06-04,85.31546757282811,8.817498196908799,3.8114520591569048,0.33380162073329755,0.5555534959574399,0.05587814676744211,0.18609746035021205,0.05624496173528091,0.6825203834920391,0.18548610207048072
2024-06-05,85.31859718667641,8.817087990957905,3.8115918740519747,0.32647729705244366,0.5748935055512243,0.05539109197181909,0.19600865437268433,0.05979303305567226,0.682545420279678,0.1576139460301872
2024-06-06,85.29742461160359,8.811721560767054,3.8106459933441172,0.3201617431210138,0.6146029704907251,0.057577770526917725,0.2076956096077138,0.057577770526917725,0.682131548917624,0.14046042109432794
2024-06-07,85.29033466982844,8.810866892784992,3.8103292515627385,0.27845277925894774,0.6359431208834949,0.05781745592163401,0.2366481916792462,0.057695220285436055,0.6820748499846042,0.13983756781046366
2024-06-11,85.26104902244627,8.806253038895347,3.8090209209142167,0.2666265767174009,0.6423232186859257,0.05706444148809635,0.27835716854364767,0.057675409812380035,0.6818406499005945,0.13978955259610754
2024-06-12,85.23584404445678,8.803649723353724,3.807894893383781,0.24431508362529067,0.6456759030049182,0.05729188711013066,0.3338565617739597,0.05741404465194331,0.681639083314561,0.13241877532490753
2024-06-13,85.20701200326248,8.800671783798721,3.806606827504215,0.22615924048947153,0.6483882847207872,0.05727250744576789,0.3637842210681078,0.05715039122520122,0.6814085107620146,0.1515462297232366
2024-06-14,85.197024222205,8.799029678616842,3.8061606253118,0.2083058522642734,0.647335466802035,0.04566611298173402,0.36862565532581554,0.056899488367615124,0.6813286375349622,0.18962426058992765
2024-06-17,85.17092139721194,8.796333815305813,3.8049944866396457,0.19005442113749288,0.643841393533603,0.04553005721534029,0.40037154870326047,0.0568820553950364,0.6811198907817664,0.20995093407610005
2024-06-18,85.18475078205748,8.796663336011179,3.805612311740368,0.16652300760983776,0.6416263334268792,0.04260742643389544,0.41508667586029935,0.05591461692471091,0.6812304856766089,0.20998502425873966
2024-06-19,85.1973363049204,8.79771878419385,3.8061745675469196,0.14188293492523804,0.6430642556602915,0.04029377669993851,0.4327307412866124,0.05445764972173508,0.6813311332898695,0.20500985175514172
2024-06-20,85.16801051992044,8.79456846006712,3.804864443758064,0.12389122964244947,0.6673770317172972,0.04027990717439244,0.4606556656853244,0.05431684452304435,0.6810966122215448,0.20493928529031788
2024-06-21,85.15065334752902,8.79655923297069,3.8040890154291276,0.11190650670949921,0.6834717355258684,0.040271698161542795,0.4776467472856924,0.05442781024256996,0.6809578052769963,0.20001610086899588
2024-06-24,85.12385197859285,8.789764592953857,3.802891669441042,0.10564943493314327,0.7252235922673944,0.04025902254958116,0.4899401047245998,0.05392269080883294,0.6807434722020086,0.18775344152668305
2024-06-25,85.13330324845174,8.79074051727158,3.803313903099136,0.10492910165100915,0.756660833487091,0.040141481910676756,0.4899945025935497,0.0539286778252861,0.6808190548984082,0.14616867881152204
2024-06-26,85.15584936368397,8.792946553295781,3.804321146448702,0.10459076166131585,0.7740692706103406,0.04015211270311892,0.49012426934870995,0.05333274544456829,0.6809993583082176,0.10361441849528255
2024-06-27,85.18974294119369,8.792295196001447,3.8016842254713397,0.1255100322366413,0.777307559569845,0.040168093974567116,0.47566837120034494,0.052987698434535345,0.6812704084440259,0.06336547347355724
2024-06-28,85.18059109636266,8.791228570585325,3.793951113224705,0.1425875185097643,0.7758811923293306,0.04016377875831546,0.48648224423066,0.05298200602160763,0.6811972202778125,0.05493525969982358
2024-07-02,85.16665910881129,8.789790692713966,3.793330581258448,0.145127423293529,0.7748998818513864,0.04015720964135496,0.48274092441203303,0.0786056018511629,0.681085804859455,0.047602771307381254
2024-07-03,85.12073663526955,8.784929181944936,3.791285190197254,0.14065743691027205,0.7885111961953464,0.04013555658584519,0.482480627042607,0.12296851379492994,0.6807185585076478,0.047577103551609795
2024-07-04,85.11980207673777,8.784832730353436,3.7912435648770217,0.16273630592528307,0.7661781431741626,0.04013511592909905,0.48247532978597785,0.1513911211793675,0.6807110847549321,0.020494527282944194
2024-07-05,85.09955834650216,8.782743465815463,3.7903419073295144,0.19379796932706728,0.7339198616882066,0.040491457405026014,0.5068749908894221,0.1512331541633502,0.6805491937350758,0.02048965314471196
2024-07-08,85.07538230707432,8.780004510149684,3.7892651043803904,0.22507829920478156,0.7168853564487723,0.03962646112760238,0.5339208408546795,0.15119019014839064,0.6803558556677578,0.008291074943621423
2024-07-09,85.07081841657957,8.779289662513708,3.7890618282913153,0.24457358992059905,0.6984368231401514,0.03962433535602926,0.5652259037247743,0.12923629377658777,0.6803193578050563,0.0034137888922117516
2024-07-10,85.05246407557614,8.777395498577908,3.7882443243084687,0.2957166075929064,0.6826836077843494,0.03632462863259939,0.5826567948450505,0.10361051791177678,0.6799287869551657,0.0009751578156402519
2024-07-11,85.07714575955302,8.7653110309069,3.789343648710837,0.31506737847573213,0.6660553644200984,0.036335169808733817,0.5657556641359895,0.1038844452249705,0.6801260979634806,0.0009754408002344648
2024-07-12,85.10557855242733,8.76799645726399,3.7906100478375526,0.32602807960196206,0.6421277320884735,0.03622534217799579,0.5464294038970409,0.10367522172153676,0.6803533961914495,0.0009757667926732872
2024-07-15,85.12977175919441,8.772563054625513,3.7916876154214942,0.34417757780758207,0.6176651561179245,0.03623564005985532,0.5226716566209435,0.10370469377399671,0.6805468022015926,0.0009760441766964397
2024-07-16,85.15668078511723,8.7728951290584,3.792886145832491,0.3638134243106589,0.5940617994547344,0.03624709393501029,0.49916031715216197,0.10251703335154426,0.6807619190891832,0.0009763526985861358
2024-07-17,85.1714412176666,8.77441575815786,3.7935435768127364,0.3863364894977898,0.5750005268335825,0.03625337673960302,0.47849574686614094,0.10241273765833984,0.6811240478349659,0.0009765219323798794
2024-07-18,85.19067903617277,8.777618578517531,3.794400430962233,0.4113306857555751,0.5557176459736052,0.036261565351560054,0.4493015504839764,0.10243586979784135,0.6812778944838555,0.0009767425010521226
2024-07-19,85.22564130871194,8.78122091502264,3.7959576536947073,0.4113773530357094,0.5361585596453533,0.036276447105583635,0.42750021841596875,0.10333290993711701,0.6815574910746015,0.000977143356379357
2024-07-22,85.23396988945348,8.782079050042535,3.7963286094226403,0.4114175544287101,0.5313247609094767,0.03627999218091654,0.4226558011648863,0.10334300803048954,0.6816240955202502,0.0009772388466240144
2024-07-23,85.2460492233227,8.783323643777274,3.796866624028906,0.41135368823944035,0.5259023125617746,0.036285133771046564,0.41416364809376377,0.10335765377207203,0.68172069509239,0.0009773773406342508
2024-07-24,85.26511237650692,8.786509809969628,3.797715698569408,0.41107907876914496,0.5127001732710537,0.036171048548057944,0.4044803063988912,0.1033807671339764,0.6818731449262274,0.0009775959067042687
2024-07-25,85.27824278312633,8.78786288912891,3.7983005280495705,0.4111423829190667,0.5056904647936773,0.036176618711071265,0.39843167904760923,0.10119675774583449,0.6819781500262759,0.0009777464516505748
2024-07-26,85.3184928625156,8.791766079493442,3.800093270170056,0.4113364360915138,0.4748710413807976,0.0361936935443187,0.3827238540328295,0.10124452113072933,0.6823000337070889,0.0009782079336302352
2024-07-29,85.31713667164114,8.791626328865796,3.8000328653077315,0.4229459322060442,0.4702170791822965,0.035948570126793006,0.3778268084754775,0.10124291178566193,0.6820446400246646,0.0009781923844025308
2024-07-30,85.31525894006833,8.791432835331225,3.7999492309762566,0.44152186990975173,0.46164773526204894,0.03545869351255275,0.37048221152770633,0.1012406835461851,0.6820296290104113,0.0009781708555186967
2024-07-31,83.33000834999001,8.584590752989635,3.711525992896857,0.44474299496582453,0.4420678491314437,0.03463358446296701,0.35827845996172764,0.09888485494943683,0.6661590832221722,0.000955409226564607
2024-08-01,85.32548314542197,8.790162969000233,3.8004046179932285,0.45539310114572307,0.4285635505572774,0.03546294289265835,0.3668580299240519,0.11458199134627886,0.6821113636387871,0.0009782880797974717
2024-08-02,85.31776260053337,8.78936760464625,3.82109203479585,0.47161446330264295,0.4183759522002393,0.032036035619728405,0.3521518419267855,0.11457162357131877,0.68204964384292,0.0009781995609077375
2024-08-05,85.31682371063908,8.789270880960938,3.8524743001924864,0.49484125727232015,0.3803442586783492,0.030323852681871852,0.3383310498820138,0.1145703627536852,0.6820421381430694,0.0009781887961894146
2024-08-06,85.31557188959063,8.789141919358634,3.899247875801269,0.4997248688742486,0.35453932708288993,0.03032340775160598,0.3138717245902119,0.1145686817066726,0.6820321308002346,0.0009781744436001929
2024-08-07,85.31181664684549,8.788755057257172,3.92793112280465,0.526968285478679,0.3459650720627541,0.030322073039144408,0.26984199676367626,0.11541950382642065,0.6820021105336592,0.000978131388359497
2024-08-08,85.31285973666972,8.78886251553585,3.967471686467027,0.5269747286102155,0.3311748839706798,0.030322443780819826,0.24416903318668226,0.11517637919972692,0.6820104492315041,0.0009781433477683817
2024-08-09,85.32850914546891,8.787784317474193,4.001340145668739,0.5268268138001506,0.3157047591704895,0.030205715647315973,0.2120514612649631,0.11446376455825,0.6821355541729899,0.0009783227740021367
2024-08-12,85.35930307084305,8.788509022495736,4.0184429895732166,0.5267722696390121,0.29245280719902983,0.028993271691696677,0.1876610918779017,0.11450507301024511,0.6823817278324221,0.0009786758376944026
2024-08-13,85.33591853440706,8.786101373861538,4.017342120387024,0.49470740614239866,0.3399477641813131,0.02849612500152754,0.18760968134052897,0.11447370386879732,0.6821947865172558,0.013208504292553538
2024-08-14,85.3005529018334,8.78246016347464,4.015677219513015,0.5218864481886586,0.37587071295405244,0.028484315396570033,0.16552688002985333,0.11442626270896804,0.6819120655882731,0.013203030312573232
2024-08-15,85.27376131680822,8.779701728503289,4.01441595737578,0.5630301484300481,0.3691532160511837,0.028475368913436334,0.14640983673088726,0.104491160605099,0.6816978875499909,0.038863379032071904
2024-08-16,85.25136104854258,8.777395419141842,4.013361424387127,0.5775438216353491,0.37101112095999605,0.028467888817651017,0.13280942122226033,0.09456714997794802,0.6815188146989587,0.07196389061629377
2024-08-19,85.21492065753789,8.773643552694875,4.011645927323514,0.591463748965775,0.37244019179145726,0.02662380699453623,0.16157475529252951,0.0945267275861057,0.6812275019060692,0.07193312990725613
2024-08-20,85.18391881241756,8.77045163352787,4.010186459606396,0.6010152198198455,0.37572302265235763,0.026614121048288916,0.19203675416953422,0.08716735058934993,0.680979666088787,0.07190696008000996
2024-08-21,85.14015932878388,8.765824180167565,4.008126403069979,0.6108341687094591,0.37809244010450066,0.02660044921667241,0.23074059389324555,0.0871225722050647,0.6806298428009115,0.07187002104871583
2024-08-22,85.13475747625056,8.764901980537926,4.007872101129097,0.6105513880312348,0.3801426667766017,0.026598761508954672,0.23804671423839707,0.07857615785214132,0.6805866591603172,0.07796609451477997
2024-08-23,85.14119822516903,8.765565076723611,4.0081753109891585,0.6057167025009189,0.37882918504922497,0.03257984681058528,0.24416581823213912,0.06515969362117056,0.6806381479754483,0.0779719929287041
2024-08-26,85.14213325359327,8.765661340960808,4.0082193291369315,0.6007204017700046,0.37846727567130745,0.03294627432010994,0.2541744052177371,0.059059247299752635,0.6806456228058269,0.0779728492242602
2024-08-27,85.14878293693707,8.76634594762955,4.008532374961516,0.594421614662614,0.3638529021305789,0.032948847456149816,0.26981445083536015,0.056623204517235244,0.680698781890384,0.07797893897955457
2024-08-28,85.1790313189605,8.769460117580397,4.009956372045783,0.5780304256465169,0.356779666735905,0.03283847613493411,0.2699103001276555,0.045046088081006276,0.6809405943519051,0.07800664033540111
2024-08-29,85.19816853667271,8.771308253245373,4.010857291050379,0.5670488693265332,0.3566156175183189,0.032845853972617876,0.269970941016573,0.03406688943628397,0.6810935816329462,0.0780241661282633
2024-08-30,85.2066998496579,8.772186567618595,4.011258917980589,0.5558709995935108,0.3758235035916056,0.03284914299003831,0.2699979745389394,0.016119282062026237,0.6811617828938056,0.07803197907299064
2024-09-02,85.21481658676588,8.773022200642256,4.01164102800441,0.5473750331075184,0.3908809752262213,0.032730144773051084,0.25414713161462427,0.016120817574786353,0.681226669940593,0.0780394123506703
2024-09-03,85.20014515224878,8.771511749456778,4.0109503437900225,0.5349480472523163,0.3903252517340229,0.032724509624200135,0.24189273718485246,0.05836684925510323,0.6811093831484639,0.07802597630546226
2024-09-04,85.22116536907541,8.773553682960836,4.011939908370653,0.5011260790320504,0.389200186069591,0.03273258327579564,0.2260746703115587,0.0848848708084999,0.6812774235536868,0.07804522654191572
2024-09-05,85.24677825818023,8.776190540325594,4.013145681273703,0.4759868355529209,0.38882846581897484,0.027488972792455647,0.20659490218685553,0.10543548231061875,0.6814821788280783,0.07806868273057403
2024-09-09,85.25959047699084,8.77750956347021,4.013748839558836,0.4491762279048429,0.3898644376368857,0.026515571669029087,0.18707530057734345,0.13685456345305336,0.6815846026260103,0.0780804161129474
2024-09-10,85.24219596049831,8.775718790912999,4.0129299613540965,0.4295379245044144,0.4121413942286952,0.02651016200724059,0.21147046283195148,0.12998531048711515,0.6814455468957974,0.07806448627938589
2024-09-11,85.21044584387023,8.77232798233335,4.01143526740754,0.4163109725582168,0.42163545434276894,0.026256045497218137,0.25242440019883666,0.12993689492576788,0.6811917292255012,0.07803540964056925
2024-09-12,85.18246290465127,8.769447167448421,4.010117920125092,0.4014024513325409,0.42137490906916003,0.02380580231442989,0.2721186326095601,0.16029240225049457,0.6809680272302048,0.07800978296882409
2024-09-13,85.16177359567455,8.767317224314406,4.009143933627715,0.3756741666983105,0.42090641042098564,0.02380002030739784,0.29695102260461,0.18564015839770315,0.68080263217777,0.07799083577654985
2024-09-16,85.16655515588697,8.767809481032877,4.009369034189968,0.3464012822403534,0.4208079847258077,0.023679298363153124,0.3213793432483617,0.18565058149667987,0.6803526241042036,0.0779952147116229
2024-09-17,85.18880686678645,8.770100271841976,3.987219448969349,0.3195098688821356,0.4203074797912267,0.023197124603594105,0.346613877629493,0.18569908695824544,0.6805303817917554,0.07801559274577176
2024-09-19,85.19369548216373,8.770603549779842,3.977680487307055,0.31708626145056246,0.41947691946074406,0.023198455785755433,0.3539595964363421,0.18570974342175797,0.6805694344726357,0.07802006972156696
2024-09-20,85.19972901503205,8.771224695798841,3.9742990185410694,0.3110034287889918,0.41975083894975973,0.02320009873180543,0.35642677999021083,0.18572289563724245,0.6806176333214919,0.07802559520854564
2024-09-23,85.22709869284418,8.774530956083995,3.9462609258343426,0.2968123699943498,0.42012997030146726,0.01929891130004414,0.3711986800052794,0.18578255751498188,0.6808362758635825,0.07805066025777346
2024-09-24,85.24990283452632,8.77687874980437,3.9473168234848277,0.2748998035421834,0.39580684602455884,0.019181897402721245,0.3910907871726796,0.185832267194516,0.6810184466418358,0.0780715442059801
2024-09-25,85.25417345931274,8.778540268837032,3.9475145657520403,0.27112587660653015,0.3909393216720387,0.01918285832682525,0.39355405522741493,0.18584157652930705,0.6810525625077959,0.07807545522828876
2024-09-26,85.2652165701653,8.779677367343519,3.9480258936926305,0.2544196456192911,0.38255818567519345,0.03140530687999895,0.3936050329201425,0.18586564888902102,0.6811407803467476,0.0780855684681686
2024-09-27,85.27073919848505,8.782690178122298,3.948281607340994,0.24832574675364927,0.3785501147362716,0.03140734100181489,0.3936305267192442,0.18709976293299063,0.6811848978370281,0.07809062607066038
2024-09-30,83.33000834999001,8.582441082229865,3.858420161481166,0.23550837434817562,0.3668293725394809,0.038216369062584285,0.38467163984557495,0.17830324690761978,0.66568137860889,0.07631331197184799
2024-10-02,85.28262048405354,8.776335999243733,3.9488317451927655,0.2281932917009686,0.3705360380935492,0.03911186574414031,0.4084745478653653,0.18651470976736906,0.6812798114307439,0.07810150690783017
2024-10-03,85.29992722543072,8.78691897166087,3.9496330973248663,0.23801955059092222,0.35202932608198234,0.028850854617081482,0.39877749051237205,0.1863080611713228,0.6814180662525939,0.07811735635726723
2024-10-04,85.31129511149842,8.790902111272935,3.950159463296328,0.25577979439197474,0.3251777921438317,0.030933216052184322,0.389049381336168,0.1873110157784442,0.6815088785568197,0.07788323567289096
2024-10-07,85.31661507124659,8.79120575990587,3.9504057928042338,0.31448692890592084,0.26076004066281755,0.03069059842744406,0.3890736422156454,0.18744496967837349,0.6814291037296644,0.07788809242343372
2024-10-08,85.32183136220961,8.790520449875086,3.950647322147845,0.33015809613096386,0.25295001394685623,0.030325632533510755,0.3739346140624028,0.19026888799251102,0.6814707665695784,0.07789285453163851
2024-10-09,85.38426767235048,8.807354597407528,3.9535383037117033,0.3392103558836462,0.18570910392821843,0.031938637404629024,0.3570764135889176,0.18661464383930754,0.6727916798875494,0.0814985919980189
2024-10-10,85.40391536280693,8.80656608558818,3.9544480485501445,0.337942028663085,0.1713088240915805,0.03855550127811364,0.3462651210024873,0.1865351871360165,0.672946495324028,0.08151734555944028
2024-10-14,85.4181342231789,8.808154705704043,3.9551064228695387,0.3638286581889399,0.1470984238492026,0.03978610831473939,0.3267357633601213,0.18656624329742408,0.6730585338905758,0.0815309173465121
2024-10-15,85.44271473946452,8.810199585460804,3.98122519246809,0.36393335605361604,0.1271807481821284,0.0406547356022209,0.2925426607039329,0.18661993089694173,0.6733746719175082,0.08155437925023831
2024-10-16,85.47065956316027,8.81308104205884,3.982527288690522,0.36429737194160966,0.11583039505984737,0.04054553803385098,0.2715693589759747,0.18631348443953877,0.6735949052814094,0.08158105235814123
2024-10-17,85.48573851777626,8.814635868589246,4.000014545061925,0.3643616422253106,0.10751976369096589,0.0363871579491988,0.24956444694450491,0.18634635434589691,0.6738362583184964,0.08159544509820338
2024-10-18,85.50469947447446,8.816590977498787,4.006293644312729,0.36481008714767665,0.09945578324791883,0.036150142999181935,0.23001294376089657,0.18638768644662956,0.6739857169339005,0.08161354317781414
2024-10-21,85.49652742322029,8.815625806898227,4.016325893010175,0.34933629632595065,0.09920121554033308,0.028059632360099156,0.254497189571729,0.18636987257515641,0.6724509274769616,0.08160574302107441
2024-10-22,85.48280608214421,8.814210986762937,4.015681312708359,0.3196324530128778,0.09881776029137111,0.028422663510535705,0.28079631364718893,0.20569677600943725,0.672343005800948,0.08159264611214129
2024-10-23,85.47003138882641,8.81117887193862,4.015081202585833,0.3047630127534795,0.09561817031968092,0.023886168604070945,0.2954535316565083,0.20566603633966726,0.6722425297391863,0.10607908723654069
2024-10-24,85.47715123866986,8.81007531272368,4.015415668068145,0.2795527046961836,0.09366608151213934,0.024745682010792764,0.3039308765781032,0.20543816204009632,0.6680109109151136,0.12201336278588908
2024-10-25,85.45119045151063,8.807399550993953,4.014196121674705,0.2794678000384916,0.09522969382556139,0.024983098688804686,0.3185345082822597,0.20525330099233652,0.6657261003546189,0.13801937363864156
2024-10-28,85.41907534420211,8.80408946742233,4.012687466985124,0.2878097576082136,0.09519390366488596,0.025953070443616028,0.3267393632736376,0.20517616067688899,0.6654759006202676,0.15779956510292953
2024-10-29,85.38876076157428,8.799006935616122,4.011263394606824,0.30753264112047557,0.09418110648878551,0.02496484631459491,0.34620367756857356,0.20510334521206408,0.665239728265382,0.1577435632329061
2024-10-30,85.35784116185074,8.795820781255907,4.009810900655152,0.3124369101309799,0.09414700314675103,0.025934465523793162,0.37629441486409326,0.20502907649942145,0.6649988423931115,0.15768644368004428
