date,CMB WING LUNG BANK LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,LIVERMORE HOLDINGS LTD,CINDA INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CITIC SECURITIES BROKERAGE (HK) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,TOTAL_CCASS_PCT
2024-03-25,8782.163013014935,2578.300764003532,723.0007294506084,0.0,83.60732521979499,147.69455215571853,215.0727531001651,166.04599378047376,117.90225361845894,12813.787384343686
2024-03-26,8782.546934387838,2578.300764003532,723.0007294506084,0.0,82.99305102315046,147.69455215571853,215.45667447306792,166.04599378047376,117.90225361845894,12813.940952892846
2024-03-27,8783.0844243099,2578.300764003532,723.0007294506084,0.0,83.76089376895611,147.69455215571853,215.0727531001651,166.04599378047376,117.90225361845894,12814.862364187815
2024-03-28,8783.0844243099,2578.300764003532,723.0007294506084,0.0,83.72250163166584,147.69455215571853,214.8424002764234,166.04599378047376,117.90225361845894,12814.593619226782
2024-04-02,8783.0844243099,2578.300764003532,723.0007294506084,0.0,83.72250163166584,147.69455215571853,214.8040081391331,166.04599378047376,117.90225361845894,12814.555227089491
2024-06-21,8783.0844243099,2578.300764003532,723.0007294506084,0.0,83.72250163166584,147.69455215571853,214.8040081391331,166.04599378047376,141.8589472875955,12838.511920758629
2024-07-08,8782.508542250547,2576.6882942373404,724.5364149422198,0.0,84.98944216224518,151.26502092371484,215.57185088493878,163.28175989557337,146.08208238952662,12844.923407686105
2024-07-09,8782.508542250547,2576.765078511921,724.5364149422198,0.0,85.21979498598688,151.26502092371484,216.1861250815833,163.08979920912196,146.65796444888088,12846.228740353976
2024-07-10,8782.585326525128,2576.765078511921,724.9971205897032,0.0,91.01700771681959,151.26502092371484,216.10934080700272,155.52654816293622,146.65796444888088,12844.923407686105
2024-07-11,8782.585326525128,2576.765078511921,725.1506891388644,0.0,91.01700771681959,151.26502092371484,216.95396782738894,155.52654816293622,146.65796444888088,12845.921603255652
2024-07-12,8785.426344684609,2576.765078511921,725.1506891388644,0.0,91.40092908972242,152.49356931700387,217.06914423925977,153.03105923906784,146.65796444888088,12847.994778669328
2024-07-15,8782.96924789803,2576.765078511921,724.958728452413,0.0,91.24736054056129,152.49356931700387,217.1075363765501,152.34000076784275,146.65796444888088,12844.539486313204
2024-07-16,8783.046032172611,2576.765078511921,724.958728452413,0.0,91.32414481514186,152.49356931700387,216.64683072906666,152.2248243559719,146.65796444888088,12844.11717280301
2024-07-17,8783.046032172611,2576.765078511921,724.958728452413,0.0,90.86343916765847,152.49356931700387,216.64683072906666,152.2248243559719,146.65796444888088,12843.656467155526
2024-07-18,8783.046032172611,2576.381157139018,724.958728452413,0.0,92.01520328636695,152.49356931700387,216.26290935616387,152.2248243559719,146.65796444888088,12844.04038852843
2024-07-22,8783.046032172611,2576.381157139018,724.958728452413,0.0,93.16696740507544,152.49356931700387,216.416477905325,152.2248243559719,146.65796444888088,12845.345721196298
2024-07-23,8783.046032172611,2576.381157139018,724.958728452413,0.0,93.16696740507544,152.49356931700387,216.33969363074442,152.2248243559719,146.65796444888088,12845.268936921719
2024-07-24,8782.738895074288,2576.381157139018,724.958728452413,0.0,93.05179099320459,152.49356931700387,216.45487004261525,152.2248243559719,146.65796444888088,12844.961799823397
2024-07-26,8782.738895074288,2576.381157139018,724.958728452413,0.0,93.05179099320459,152.49356931700387,216.57004645448615,152.2248243559719,146.65796444888088,12845.076976235268
2024-07-29,8782.738895074288,2576.381157139018,724.958728452413,0.0,93.05179099320459,152.49356931700387,216.53165431719583,152.2248243559719,146.65796444888088,12845.038584097978
2024-07-30,8782.738895074288,2576.381157139018,724.958728452413,0.0,93.05179099320459,152.49356931700387,216.64683072906666,152.2248243559719,146.65796444888088,12845.153760509847
2024-07-31,8782.316581564097,2576.381157139018,724.958728452413,0.0,93.05179099320459,152.49356931700387,216.64683072906666,152.2248243559719,146.65796444888088,12844.731446999655
2024-08-02,8782.316581564097,2576.381157139018,724.958728452413,0.0,93.05179099320459,152.49356931700387,216.57004645448615,152.2248243559719,146.65796444888088,12844.654662725074
2024-08-06,8782.316581564097,2576.381157139018,724.958728452413,0.0,93.05179099320459,152.49356931700387,217.2611049257112,152.2248243559719,146.65796444888088,12845.345721196298
2024-08-07,8782.316581564097,2576.381157139018,724.958728452413,0.0,93.62767305255883,152.49356931700387,217.64502629861403,152.2248243559719,146.65796444888088,12846.305524628557
2024-08-08,8782.316581564097,2576.381157139018,724.958728452413,0.0,93.62767305255883,152.49356931700387,217.7985948477752,152.2248243559719,146.65796444888088,12846.459093177717
2024-08-09,8782.201405152224,2576.381157139018,724.958728452413,0.0,93.62767305255883,152.49356931700387,217.49145774945293,152.2248243559719,146.65796444888088,12846.036779667524
2024-08-12,8782.201405152224,2576.381157139018,724.958728452413,0.0,94.6258686221062,152.49356931700387,214.68883172726225,152.2248243559719,146.65796444888088,12844.23234921488
2024-08-13,8782.585326525128,2576.381157139018,725.5730026490575,0.0,96.1615541137175,152.49356931700387,207.04879640649594,152.72392214074557,146.65796444888088,12839.625292740047
2024-08-14,8782.585326525128,2576.381157139018,726.2256689829923,0.0,96.73743617307176,152.49356931700387,204.3997389334664,152.72392214074557,146.65796444888088,12838.204783660305
2024-08-15,8782.585326525128,2576.381157139018,726.8015510423465,0.0,96.92939685952317,152.49356931700387,203.7854647368219,152.80070641532615,146.65796444888088,12838.435136484048
2024-08-16,8782.585326525128,2576.381157139018,727.0319038660882,0.0,96.92939685952317,152.49356931700387,203.51671977578994,152.80070641532615,146.65796444888088,12838.396744346759
2024-08-19,8782.585326525128,2576.381157139018,727.2622566898299,0.0,97.46688678158714,152.49356931700387,202.67209275540367,152.80070641532615,146.65796444888088,12838.319960072178
2024-08-20,8782.585326525128,2576.381157139018,727.4926095135716,0.0,97.9659845663608,152.49356931700387,202.59530848082315,152.80070641532615,146.65796444888088,12838.972626406112
2024-08-21,8782.278189426805,2576.381157139018,727.8765308864745,0.0,97.9659845663608,152.49356931700387,202.59530848082315,152.80070641532615,146.65796444888088,12839.049410680693
2024-08-22,8782.278189426805,2576.381157139018,729.7193534764081,0.0,98.50347448842477,152.49356931700387,202.05781855875915,152.80070641532615,146.65796444888088,12840.892233270626
2024-08-23,8782.316581564097,2576.381157139018,730.1800591238914,0.0,98.4650823511345,152.49356931700387,201.9810342841786,152.80070641532615,146.65796444888088,12841.276154643529
2024-08-26,8782.354973701385,2576.381157139018,730.4104119476332,0.0,99.00257227319845,152.49356931700387,202.0194264214689,152.80070641532615,146.65796444888088,12842.120781663914
2024-08-27,8782.354973701385,2576.381157139018,730.7175490459554,0.0,99.00257227319845,152.49356931700387,202.05781855875915,152.80070641532615,146.65796444888088,12842.466310899528
2024-08-28,8782.316581564097,2576.381157139018,731.063078281568,0.0,99.00257227319845,152.49356931700387,202.17299497063,152.80070641532615,146.65796444888088,12842.888624409721
2024-08-29,8782.124620877645,2576.381157139018,731.2550389680193,0.0,99.61684646984298,152.49356931700387,202.4033477943717,152.80070641532615,146.65796444888088,12843.733251430107
2024-08-30,8782.124620877645,2576.381157139018,731.4086075171805,0.0,100.38468921564862,152.49356931700387,202.51852420624257,152.80070641532615,146.65796444888088,12844.769839136945
2024-09-02,8782.124620877645,2576.381157139018,731.7157446155028,0.0,100.38468921564862,152.49356931700387,202.36495565708142,152.80070641532615,146.65796444888088,12844.923407686105
2024-09-03,8782.047836603064,2576.381157139018,732.022881713825,0.0,100.80700272584176,152.49356931700387,202.17299497063,152.80070641532615,146.65796444888088,12845.384113333588
2024-09-04,8782.047836603064,2576.381157139018,732.0996659884056,0.0,100.96057127500289,152.49356931700387,202.4033477943717,152.80070641532615,146.65796444888088,12845.844818981073
2024-09-05,8781.971052328483,2576.381157139018,732.3300188121473,0.0,101.99715898184051,152.49356931700387,203.9774254232733,152.80070641532615,146.65796444888088,12848.609052865973
2024-09-10,8781.971052328483,2576.381157139018,732.4068030867278,0.0,103.26409951241986,152.49356931700387,204.63009175720813,152.80070641532615,146.65796444888088,12850.605444005068
2024-09-11,8781.971052328483,2576.381157139018,732.4835873613084,0.0,103.57123661074212,152.49356931700387,204.43813107075673,152.99266710177756,146.65796444888088,12850.989365377969
2024-09-12,8781.971052328483,2576.381157139018,732.4835873613084,0.0,104.33907935654778,152.49356931700387,204.78366030636926,152.99266710177756,146.65796444888088,12852.102737359388
2024-09-13,8781.817483779323,2576.381157139018,732.4835873613084,0.0,105.83637271086882,152.49356931700387,204.78366030636926,152.99266710177756,146.65796444888088,12853.44646216455
2024-09-24,8781.817483779323,2576.381157139018,732.4835873613084,0.0,105.83637271086882,152.49356931700387,204.66848389449842,152.99266710177756,146.65796444888088,12853.331285752676
2024-09-25,8781.817483779323,2576.381157139018,732.4835873613084,0.0,106.45064690751333,152.49356931700387,204.66848389449842,152.99266710177756,146.65796444888088,12853.945559949323
2024-09-26,8781.817483779323,2576.381157139018,732.4835873613084,0.0,107.56401888893154,152.49356931700387,202.24977924521056,152.99266710177756,146.65796444888088,12852.640227281452
2024-09-27,8781.817483779323,2576.381157139018,732.4835873613084,0.0,107.56401888893154,152.49356931700387,202.28817138250088,152.99266710177756,146.65796444888088,12852.678619418743
2024-09-30,8781.817483779323,2576.381157139018,732.4835873613084,0.0,108.67739087034975,152.49356931700387,202.78726916727456,152.99266710177756,146.65796444888088,12854.291089184935
2024-10-02,8781.817483779323,2576.381157139018,732.4835873613084,0.0,110.21307636196107,152.49356931700387,203.3631512266288,152.99266710177756,146.65796444888088,12856.402656735901
2024-10-03,8780.819288209774,2576.381157139018,732.4835873613084,0.0,112.90052597228089,152.49356931700387,200.06142741966445,153.68372557300265,146.65796444888088,12855.481245440933
2024-10-04,8780.819288209774,2576.381157139018,732.4835873613084,0.0,112.97731024686144,152.49356931700387,211.07997082197568,153.49176488655124,146.65796444888088,12866.384612431375
2024-10-07,8783.660306369255,2576.765078511921,732.4835873613084,0.0,114.4362114638922,152.49356931700387,216.1861250815833,154.4515683188083,146.65796444888088,12877.134410872653
2024-10-08,8783.660306369255,2576.765078511921,732.4835873613084,0.0,114.82013283679503,152.49356931700387,214.68883172726225,153.26141206280954,146.65796444888088,12874.830882635237
2024-10-09,8784.658501938802,2576.765078511921,732.4835873613084,0.0,115.05048566053672,152.49356931700387,217.18432065113066,153.7605098475832,146.65796444888088,12879.054017737166
2024-10-10,8784.581717664223,2576.765078511921,732.4835873613084,0.0,115.70315199447154,152.49356931700387,215.11114523745536,154.25960763235688,146.65796444888088,12878.055822167618
2024-10-14,8784.581717664223,2576.765078511921,732.4835873613084,0.0,116.08707336737436,152.49356931700387,214.91918455100395,154.75870541713056,146.65796444888088,12878.746880638846
2024-10-15,8784.581717664223,2576.765078511921,732.4835873613084,0.0,116.08707336737436,152.49356931700387,213.7290282950052,155.5649403002265,146.65796444888088,12878.362959265942
2024-10-16,8784.581717664223,2576.765078511921,732.4835873613084,0.0,119.19683648788728,152.49356931700387,209.88981456597688,156.67831228164474,146.65796444888088,12878.746880638846
2024-10-17,8784.581717664223,2578.3391561408225,732.4835873613084,0.0,119.69593427266096,152.49356931700387,209.12197182017124,156.21760663416134,146.65796444888088,12879.59150765923
2024-10-18,8784.581717664223,2580.4891158290784,732.4835873613084,0.0,122.11463892194878,152.49356931700387,206.511306484432,155.48815602564594,146.65796444888088,12880.82005605252
2024-10-21,8784.581717664223,2585.480093676815,732.4835873613084,0.0,124.1110300610435,152.49356931700387,202.59530848082315,156.52474373248359,146.65796444888088,12884.928014742582
2024-10-22,8784.581717664223,2585.480093676815,732.4835873613084,0.0,124.1110300610435,152.49356931700387,201.67389718585636,156.52474373248359,146.65796444888088,12884.006603447613
2024-10-23,8784.581717664223,2585.8640150497176,732.4835873613084,0.0,125.76189196452567,135.63942104656965,207.54789419126962,157.56133143932124,146.65796444888088,12876.097823165815
2024-10-24,8784.581717664223,2585.8640150497176,732.4835873613084,0.0,127.29757745613699,124.0449955849042,206.24256152339998,161.59250585480095,146.65796444888088,12868.764924943373
2024-10-25,8784.581717664223,2585.8640150497176,732.4835873613084,0.0,129.33236073252198,120.43613467961762,208.08538411333356,161.8996429531232,146.65796444888088,12869.340807002725
2024-10-28,8784.581717664223,2588.743425346489,732.4835873613084,0.0,129.33236073252198,119.28437056090912,206.16577724881947,160.63270242254387,146.65796444888088,12867.881905785694
2024-10-29,8784.581717664223,2588.743425346489,732.4835873613084,0.0,129.33236073252198,119.05401773716744,206.20416938610973,160.63270242254387,146.65796444888088,12867.689945099244
2024-10-30,8784.581717664223,2588.743425346489,732.4835873613084,0.0,129.2939685952317,119.05401773716744,208.73805044726842,160.63270242254387,146.65796444888088,12870.185434023111
2024-10-31,8784.581717664223,2588.743425346489,732.4835873613084,0.0,129.10200790878028,119.05401773716744,208.73805044726842,160.63270242254387,146.65796444888088,12869.99347333666
2024-11-01,8784.581717664223,2588.743425346489,732.4835873613084,0.0,129.14040004607057,118.36295926594234,212.346911352555,161.0166237954467,146.65796444888088,12873.333589280915
2024-11-04,8781.740699504742,2588.3211118362956,731.3702153798902,0.0,130.48412485123046,118.36295926594234,215.9557722578416,160.7478788344147,146.65796444888088,12873.640726379239
2024-11-05,8781.817483779323,2588.3211118362956,731.3702153798902,0.0,129.86985065458595,118.36295926594234,217.7602027104849,160.7478788344147,146.65796444888088,12874.907666909818
2024-11-06,8782.009444465773,2588.3211118362956,731.3702153798902,0.0,130.02341920374707,119.01562559987715,217.29949706300152,160.7478788344147,146.65796444888088,12875.445156831882
2024-11-07,8782.009444465773,2588.3211118362956,731.3702153798902,0.0,130.29216416477905,119.01562559987715,216.57004645448615,160.7478788344147,146.65796444888088,12874.984451184397
2024-11-08,8781.318385994547,2588.3211118362956,731.3702153798902,0.0,130.29216416477905,119.01562559987715,218.02894767151687,160.7478788344147,146.65796444888088,12875.752293930202
2024-11-11,8781.318385994547,2588.3211118362956,731.3702153798902,0.0,130.98322263600414,119.05401773716744,218.29769263254883,160.7478788344147,146.08208238952662,12876.174607440396
2024-11-12,8781.318385994547,2588.3211118362956,731.3702153798902,0.0,131.0600069105847,119.05401773716744,218.182516220678,160.7478788344147,146.08208238952662,12876.136215303106
2024-11-13,8781.318385994547,2588.3211118362956,731.3702153798902,383.53745152992667,133.7858486581948,119.05401773716744,219.10392751564478,160.7478788344147,146.08208238952662,13263.32091987561
2024-11-14,8781.318385994547,2588.3211118362956,731.3702153798902,383.53745152992667,133.47871155987255,119.05401773716744,219.64141743770878,160.7478788344147,146.08208238952662,13263.551272699351
2024-11-18,8781.318385994547,2588.3211118362956,731.3702153798902,383.53745152992667,136.39651399393404,119.05401773716744,219.21910392751562,160.7478788344147,146.08208238952662,13266.046761623218
2024-11-19,8781.318385994547,2588.3211118362956,731.3702153798902,383.53745152992667,136.31972971935346,119.05401773716744,221.5994164395132,160.7478788344147,146.08208238952662,13268.350289860638
2024-11-20,8781.54873881829,2588.3211118362956,731.3702153798902,383.53745152992667,136.7036510922563,119.05401773716744,221.56102430222288,160.40234959880218,146.08208238952662,13268.580642684377
2024-11-21,8781.54873881829,2588.3211118362956,731.3702153798902,383.53745152992667,136.7036510922563,119.05401773716744,221.67620071409377,157.86846853764348,146.08208238952662,13266.161938035091
2024-11-22,8781.779091642033,2588.3211118362956,731.3702153798902,383.53745152992667,136.7036510922563,119.05401773716744,221.67620071409377,157.86846853764348,146.08208238952662,13266.392290858832
2024-11-25,8781.779091642033,2588.3211118362956,731.3702153798902,383.53745152992667,136.43490613122432,119.05401773716744,222.0217299497063,157.86846853764348,146.08208238952662,13266.469075133413
2024-11-26,8781.817483779323,2588.3211118362956,731.3702153798902,383.53745152992667,136.0893768956118,119.93703689484394,223.01992551925366,157.86846853764348,146.08208238952662,13268.043152762315
2024-11-27,8781.817483779323,2588.3211118362956,731.3702153798902,383.53745152992667,136.0893768956118,119.93703689484394,222.63600414635084,157.86846853764348,146.08208238952662,13267.65923138941
2024-11-28,8781.817483779323,2588.3211118362956,731.3702153798902,383.53745152992667,136.0893768956118,119.93703689484394,222.21369063615774,157.86846853764348,146.08208238952662,13267.23691787922
2024-12-02,8781.279993857259,2588.3211118362956,731.3702153798902,383.53745152992667,134.70725995316158,125.23515184090299,220.02533881061157,157.86846853764348,146.08208238952662,13268.427074135217
2024-12-03,8781.279993857259,2588.3211118362956,731.063078281568,383.53745152992667,134.13137789380735,128.76722847160903,219.41106461396706,158.09882136138518,146.08208238952662,13270.692210235344
2024-12-04,8781.279993857259,2588.3211118362956,731.0246861442777,383.53745152992667,133.90102507006566,128.95918915806044,219.2958882020962,157.7916842630629,145.5062003301724,13269.617230391217
2024-12-05,8781.279993857259,2588.3211118362956,731.0246861442777,383.2687065688947,134.40012285483934,129.22793411909242,219.2958882020962,157.7916842630629,145.5062003301724,13270.116328175991
2024-12-06,8781.279993857259,2588.3211118362956,731.0246861442777,383.2303144316044,134.630475678581,129.2663262563827,219.37267247667677,157.7916842630629,145.39102391830156,13270.308288862441
2024-12-09,8781.279993857259,2588.3211118362956,731.0246861442777,383.2303144316044,134.86082850232273,129.2663262563827,219.37267247667677,157.7916842630629,145.39102391830156,13270.538641686182
2024-12-10,8781.241601719968,2588.3211118362956,731.0246861442777,383.2303144316044,134.93761277690328,129.61185549199524,219.25749606480593,157.7916842630629,145.39102391830156,13270.807386647215
2024-12-11,8781.241601719968,2588.3211118362956,731.0246861442777,383.11513801973354,135.28314201251584,128.34491496141592,218.7967904173225,157.7916842630629,144.5847890352056,13268.503858409798
2024-12-12,8781.241601719968,2588.3211118362956,731.0246861442777,383.11513801973354,136.934003915998,126.46370023419205,218.3744769071294,157.7916842630629,144.5847890352056,13267.851192075865
2024-12-13,8781.241601719968,2588.3211118362956,731.0246861442777,383.03835374515296,141.54106039083197,126.61726878335318,217.5298498867432,157.7916842630629,144.5847890352056,13271.690405804893
2024-12-16,8781.241601719968,2588.3211118362956,731.0246861442777,382.9615694705724,142.1553345874765,126.69405305793373,217.22271278842095,157.7916842630629,144.3160440741736,13271.728797942182
2024-12-17,8781.241601719968,2588.3211118362956,731.0246861442777,382.8080009214113,142.3089031366376,126.69405305793373,217.37628133758204,157.7916842630629,144.3160440741736,13271.882366491343
2024-12-18,8781.241601719968,2588.3211118362956,731.0246861442777,382.8080009214113,142.96156947057244,126.7708373325143,217.41467347487236,157.7916842630629,144.23925979959304,13272.573424962568
2024-12-19,8781.241601719968,2588.3211118362956,731.0246861442777,382.65443237225014,143.15353015702382,126.7708373325143,217.41467347487236,157.7916842630629,144.23925979959304,13272.611817099858
2024-12-23,8781.203209582678,2588.3211118362956,731.0246861442777,382.19372672476675,144.535647099474,126.7708373325143,216.68522286635698,157.7916842630629,144.23925979959304,13272.765385649018
2024-12-27,8781.203209582678,2588.3211118362956,731.0246861442777,382.19372672476675,144.30529427573234,126.9627980189657,217.1075363765501,157.7916842630629,145.35263178101127,13274.26267900334
2024-12-30,8781.203209582678,2588.3211118362956,731.0246861442777,382.1553345874765,144.5740392367643,126.9627980189657,217.1075363765501,157.7916842630629,145.35263178101127,13274.493031827084
2025-01-02,8781.203209582678,2588.3211118362956,731.0246861442777,380.8500019196069,144.30529427573234,127.2315429799977,216.95396782738894,157.7916842630629,145.35263178101127,13273.03413061005
2025-01-03,8781.088033170807,2588.3211118362956,731.0246861442777,380.2741198602526,152.82834875417515,120.2441739931662,216.87718355280842,157.7916842630629,143.81694628939994,13272.266287864246
2025-01-06,8781.088033170807,2588.3211118362956,731.0246861442777,379.69823780089837,153.28905440165855,120.2441739931662,217.06914423925977,157.7916842630629,143.81694628939994,13272.343072138827
2025-01-07,8781.088033170807,2588.3211118362956,731.0246861442777,378.20094444657735,153.28905440165855,121.20397742542328,217.37628133758204,157.7916842630629,143.81694628939994,13272.112719315084
2025-01-08,8781.088033170807,2588.3211118362956,731.0246861442777,378.20094444657735,155.4006219526241,121.20397742542328,215.2263216493262,157.44615502745037,143.81694628939994,13271.728797942182
2025-01-09,8781.088033170807,2582.370330556302,731.0246861442777,378.20094444657735,157.24344454255768,122.20217299497062,214.8424002764234,156.17921449687105,143.81694628939994,13266.968172918187
2025-01-10,8781.088033170807,2580.7578607901105,731.0246861442777,378.20094444657735,157.81932660191194,122.20217299497062,214.57365531539142,156.17921449687105,143.81694628939994,13265.662840250317
2025-01-13,8781.088033170807,2580.143586593466,731.0246861442777,378.20094444657735,157.4354052290091,122.20217299497062,214.91918455100395,156.17921449687105,143.81694628939994,13265.010173916384
2025-01-14,8781.088033170807,2580.143586593466,731.0246861442777,378.20094444657735,158.54877721042732,122.20217299497062,215.30310592390677,155.06584251545283,143.81694628939994,13265.394095289284
2025-01-15,8781.088033170807,2580.143586593466,731.0246861442777,377.1259646024494,160.50677621223173,122.20217299497062,214.650439589972,155.06584251545283,143.81694628939994,13265.624448113027
2025-01-16,8781.088033170807,2580.143586593466,731.0246861442777,376.7420432295466,161.81210888010136,122.20217299497062,214.61204745268168,155.06584251545283,143.81694628939994,13266.507467270701
2025-01-17,8781.088033170807,2580.143586593466,731.0246861442777,376.7420432295466,162.65673590048758,122.20217299497062,214.61204745268168,155.06584251545283,143.81694628939994,13267.352094291089
2025-01-20,8781.088033170807,2580.143586593466,731.0246861442777,376.7420432295466,162.77191231235844,122.20217299497062,214.61204745268168,155.06584251545283,143.81694628939994,13267.46727070296
2025-01-21,8781.088033170807,2580.143586593466,731.0246861442777,376.2813375820632,162.61834376319732,122.20217299497062,214.61204745268168,155.06584251545283,143.81694628939994,13266.852996506315
2025-01-22,8781.088033170807,2580.143586593466,731.0246861442777,375.8974162091603,162.61834376319732,122.20217299497062,215.0727531001651,155.06584251545283,143.81694628939994,13266.929780780896
2025-01-23,8781.088033170807,2580.143586593466,731.0246861442777,375.8974162091603,167.3021845126118,122.20217299497062,212.7692248627481,155.06584251545283,143.81694628939994,13269.310093292894
2025-01-24,8781.088033170807,2580.143586593466,731.0246861442777,375.8974162091603,167.3021845126118,122.20217299497062,212.80761700003842,155.06584251545283,143.81694628939994,13269.348485430182
2025-01-27,8781.088033170807,2580.143586593466,731.0246861442777,375.8974162091603,167.3021845126118,122.20217299497062,212.23173494068413,155.06584251545283,143.81694628939994,13268.77260337083
2025-02-03,8781.088033170807,2580.143586593466,731.0246861442777,375.51349483625756,167.3021845126118,122.20217299497062,212.15495066610356,155.06584251545283,143.81694628939994,13268.311897723348
2025-02-05,8781.088033170807,2580.143586593466,731.0246861442777,374.82243636503244,168.953046416094,122.20217299497062,211.9245978423619,155.06584251545283,143.81694628939994,13269.041348331863
2025-02-06,8781.088033170807,2580.143586593466,731.0246861442777,374.82243636503244,168.953046416094,122.16378085768034,211.9245978423619,155.06584251545283,143.81694628939994,13269.002956194572
2025-02-07,8781.088033170807,2580.143586593466,731.063078281568,374.82243636503244,168.953046416094,122.16378085768034,211.9245978423619,155.06584251545283,143.81694628939994,13269.041348331863
2025-02-10,8781.088033170807,2580.143586593466,731.1014704188582,374.82243636503244,168.953046416094,122.16378085768034,211.88620570507163,155.06584251545283,143.81694628939994,13269.041348331863
2025-02-11,8781.088033170807,2580.143586593466,731.1014704188582,374.78404422774213,169.22179137712595,122.16378085768034,211.9245978423619,155.06584251545283,143.81694628939994,13269.310093292894
2025-02-12,8781.088033170807,2580.143586593466,731.1014704188582,374.78404422774213,169.10661496525512,122.16378085768034,212.07816639152304,155.06584251545283,143.81694628939994,13269.348485430182
2025-02-14,8781.088033170807,2580.143586593466,731.1014704188582,374.78404422774213,168.60751718048144,124.12177985948477,211.1567550965562,155.06584251545283,143.81694628939994,13269.885975352247
2025-02-17,8781.088033170807,2580.450723691788,730.7943333205359,365.9922447882673,173.022612968864,129.57346335470496,210.96479441010482,155.06584251545283,143.81694628939994,13270.768994509925
2025-02-18,8781.088033170807,2583.291741851269,730.3336276730525,362.4985602948516,176.82343456060198,130.84040388528427,210.69604944907283,155.7952931239682,143.81694628939994,13275.184090298308
2025-02-19,8781.088033170807,2587.0157791684264,729.8729220255692,360.2718163320152,175.8636311283449,131.0323645717357,210.38891235075056,155.7952931239682,143.81694628939994,13275.145698161017
2025-02-20,8781.088033170807,2588.205935424425,729.8729220255692,360.2718163320152,175.8636311283449,131.0323645717357,210.42730448804085,155.7952931239682,143.81694628939994,13276.374246554306
2025-02-21,8781.088033170807,2588.436288248167,729.7193534764081,359.50397358620955,178.3975121895036,131.0323645717357,212.1165585288133,155.7952931239682,143.81694628939994,13279.90632318501
2025-02-24,8781.088033170807,2588.436288248167,729.6809613391177,359.50397358620955,185.88397896110877,131.60824663108994,204.207778247015,155.7952931239682,143.81694628939994,13280.021499596882
