date,CHRISTFUND SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,CHIEF SECURITIES LTD,BOCI SECURITIES LTD
2024-06-26,0.0,16.51096161198339,17.393603671988483,16.53565090037514,13.085322847627959,10.746012772509564,11.394106592793024,6.8041086432384255,4.012009363659516,3.518223595824498
2024-07-04,0.0,16.187647756290733,17.404346195050472,16.48410219822204,13.093404518632717,11.086160901389494,11.401143745941509,6.808310952052324,4.014487234486446,3.520396497934268
2024-07-08,0.0,16.19064762466953,17.40757153999189,16.487157005052644,13.095830966920797,11.088215370576805,11.403256587233864,6.809572657090978,3.996699356414035,3.5210488920494596
2024-07-16,0.0,16.186648047183738,17.40327134565577,16.483084180821596,13.092595902338623,11.110179258635462,11.400439639489196,6.80789048759915,3.9957120513269286,3.520179086949535
2024-08-05,0.0,16.19264815469916,17.409722434163385,16.489194172030547,13.097449098802832,11.126653691954669,11.404665583202842,6.810414053612307,3.997193191945959,3.472059619588298
2024-08-12,0.0,16.130867734421788,17.409722434163385,16.42741375175317,13.097449098802832,11.188434112232041,11.404665583202842,6.810414053612307,3.997193191945959,3.5338400398656695
2024-08-19,0.0,16.11891773227879,17.396825036216633,16.415244063626698,13.087746301199171,11.254227125984004,11.396216826421542,6.805368791083639,3.9942320079603135,3.53122211522921
2024-08-20,0.0,16.069530010387474,17.396825036216633,16.415244063626698,13.087746301199171,11.303614847875322,11.396216826421542,6.805368791083639,3.9942320079603135,3.53122211522921
2024-08-21,0.0,16.067546161634205,17.394677327501036,16.413217535069286,13.086130565756635,11.314564776901843,11.39480991716356,6.8045286406633725,3.9937389037945947,3.530786171515469
2024-08-22,0.0,16.056643743232367,17.382874402008763,16.40208056598343,13.077251147004464,11.374741092017091,11.387078121401057,6.799911518825258,3.991029005713155,3.5283904038144116
2024-08-26,0.0,16.00628887889444,17.32836037676701,16.350642385317062,12.728781398121969,11.960135178428615,11.351367372431477,6.778586475589825,3.978512833132809,3.5173251013167954
2024-08-29,0.0,16.001123645392962,17.329425992589304,16.351647875903108,12.729564160631604,11.960870672670758,11.352065430205768,6.779003328012334,3.9787574936853365,3.5175414009088293
2024-08-30,0.0,16.047587889584236,17.319840165778775,16.342602910151086,12.722522761945374,11.954254479219204,11.345785999300077,6.775253500875642,3.9765566313906557,3.5155956617549533
2024-09-02,0.0,16.09915457633057,17.309201677260415,16.332564677017544,12.71470811636943,11.946911732530697,11.33881699653042,6.771091888765592,3.974114082749286,3.513436252446046
2024-09-16,0.0,16.19643766816011,17.308138547165413,16.331561531906612,12.71392717978439,11.946177953951999,11.338120567092744,6.660120120201276,3.973869992908454,3.531646438828997
2024-09-17,0.0,16.271140966310448,17.309201677260415,16.332564677017544,12.71470811636943,11.731928745055852,11.33881699653042,6.660529209492813,3.974114082749286,3.6669955292137923
2024-09-23,0.0,16.2752839607138,17.307075547657163,16.33055851001434,12.713146339123607,11.730487684891832,11.337424223199122,6.65971108115913,3.979767549638695,3.666545103602316
2024-09-26,0.0,16.062775234063263,17.237205106470018,16.234046257122582,12.918728596474338,11.82381741334512,11.291653877410807,6.632825143662746,3.9637008193728076,3.835247552078319
2024-09-27,0.0,16.461693783708824,17.042267848086507,16.171406751519985,13.11129762052929,11.690100692104762,11.163955446262488,6.557813867713054,4.009589632108359,3.791874357966728
2024-09-30,0.0,16.602913491334306,17.013458261301846,16.144069336664703,13.089133254259192,11.670338828636078,11.145083020001136,6.546728024595012,4.002811507183507,3.785464276024222
2024-10-02,17.5219078776081,13.507198862618955,14.071455229153498,13.352402868259922,10.82573276678665,9.652279261161716,9.217851793121845,5.414654027457214,3.315630330787056,3.120886983045045
2024-10-03,17.54380877538415,13.439087485959703,14.089043353956265,13.369092238636995,10.839264013973452,9.664343791056588,9.229373325551196,5.421421885453977,3.2847769636441684,3.1197881663835023
2024-10-04,17.54380877538415,13.529081375374613,14.089043353956265,13.369092238636995,10.839264013973452,9.664343791056588,9.229373325551196,5.421421885453977,3.234780358413664,3.0797908821990987
2024-10-08,17.544685950121494,13.529757817335069,14.069748151508088,13.369760681283804,10.854805698977989,9.664826999596707,9.229834785957332,5.421692951696165,3.2349420945365073,3.079944868986845
2024-10-09,17.542054689017714,13.452741284738293,14.067638043572483,13.412747999610867,10.853177751455531,9.663377518914574,9.228450543153805,5.46587228004418,3.234456934680667,3.0794829548118874
2024-10-16,17.549950841132283,13.463798137454578,14.073970267012323,13.418785439372446,10.808048950608967,9.667727265861698,9.232604517734453,5.468332616631152,3.2359128510152715,3.0808691131768273
2024-10-21,17.55873268483281,13.4204961700546,14.081012760079659,13.425500083615397,10.813457204879937,9.672564913018473,9.237224433229228,5.471068923004682,3.2375320738349465,3.082410753450273
2024-10-24,17.560490108324554,13.41183057575087,14.082422104538415,13.42684381893268,10.814539505297622,9.673533023480012,9.238148971207503,5.471616512926052,3.237856112877169,3.082719266665125
2024-10-31,17.560490108324554,13.366790846205436,14.082422104538415,13.42684381893268,10.814539505297622,9.673533023480012,9.238148971207503,5.516656242471484,3.237856112877169,3.082719266665125
2024-11-04,17.560490108324554,13.341768774235755,14.082422104538415,13.42684381893268,10.814539505297622,9.673533023480012,9.238148971207503,5.541678314441169,3.237856112877169,3.082719266665125
2024-11-06,17.55170650705635,13.335095339929387,14.075378202010988,13.420127830844168,10.859149280940247,9.668694408133348,9.233528131098893,5.538906416141607,3.2362365659918653,3.0811773178531516
2024-11-07,17.55170650705635,13.335095339929387,14.075378202010988,13.420127830844168,10.859149280940247,9.63868294075166,9.233528131098893,5.568917883523294,3.2362365659918653,3.0811773178531516
2024-11-18,17.500934397281085,13.296520690553256,14.034662124237382,13.381307206584541,11.117008484337287,9.61080096425211,9.206818152573634,5.552808583268189,3.226875051308311,3.072264345604203
2024-12-03,17.486108535064755,13.295223018396344,14.022772703810835,13.369971273747147,11.107590745129478,9.602659204066624,9.199018625172283,5.548104538724032,3.298889669482151,3.069661686406352
2024-12-10,17.475658335291396,13.352020517787471,14.014392292821315,13.361980995607528,11.095972291544381,9.596920379625683,9.193521027913343,5.544788832391951,3.296918158439129,3.0678271685778
2024-12-16,17.48175276666548,13.321803048749928,14.019279648160918,13.366640830140634,11.099841882054912,9.600267193321283,9.196727160804924,5.546722512621587,3.2980679200719716,3.06889703740836
2024-12-17,17.477399167759025,13.343389105279687,14.015788332309459,13.363312045339832,11.09707761349875,9.59787637397311,9.194436837755246,5.545341174869722,3.297246579953398,3.0681327692617724
2024-12-18,17.48175276666548,13.321803048749928,14.019279648160918,13.366640830140634,11.099841882054912,9.600267193321283,9.196727160804924,5.546722512621587,3.2980679200719716,3.06889703740836
2024-12-19,17.476528708174243,13.322802591725877,14.015090277800605,13.3626464873273,11.096524924996357,9.59739835299281,9.193978910028399,5.545064989876164,3.321984795768658,3.067979961309585
2024-12-23,17.47304773672494,13.34006693835455,14.012298754956962,13.359984918105733,11.094314721408711,9.59548674513222,9.192147655170773,5.543960524954291,3.3213231235096994,3.067368881682121
2024-12-27,17.467828878796364,13.54018083508866,14.008113555124815,13.355994551670175,10.916770798290234,9.592620760741122,9.189402140284438,5.542304652276707,3.320331109192698,3.0664527185347854
2025-01-02,17.45132304303728,13.621879115098064,13.994876900286949,13.343374102157032,10.906455238922986,9.583556427453074,9.18071881944908,5.5370675749643485,3.317193636279814,3.063555142351372
2025-01-03,17.45132304303728,13.67658545692577,13.994876900286949,13.343374102157032,10.906455238922986,9.583556427453074,9.18071881944908,5.5370675749643485,3.262487294452111,3.063555142351372
2025-01-06,17.45132304303728,13.726318494950954,13.994876900286949,13.343374102157032,10.901481935120467,9.638262769280779,9.18071881944908,5.437601498913979,3.262487294452111,3.063555142351372
2025-01-08,17.45132304303728,13.67658545692577,13.994876900286949,13.343374102157032,10.896508631317948,9.638262769280779,9.18071881944908,5.437601498913979,3.317193636279814,3.063555142351372
2025-01-09,17.423594138403022,13.654854340441238,13.972640041455145,13.322172434692309,11.038087708654864,9.622948258827318,9.166131313619829,5.428961538893146,3.3119228527542934,3.0586873722588375
2025-01-20,17.39422856621094,13.80037968889463,13.949090676921513,13.299719362537463,11.01948421279194,9.606729826536565,9.15068279658746,5.41981161490318,3.306340967131005,3.0535322874853064
2025-01-24,17.401129203855444,13.766182579054634,13.954624559603653,13.30499562665835,11.023855862117598,9.610541007999956,9.154313055091807,5.421961762345107,3.3076526585840926,3.054743684689357
2025-01-27,17.36496181242496,13.74746763035524,13.925620558610383,13.475289545520994,11.00094331975511,9.590565971068559,9.135286265527636,5.410692481421867,3.3007778651716864,3.0483945501435668
2025-02-04,17.36496181242496,13.74746763035524,13.925620558610383,13.475289545520994,11.00094331975511,9.689539820099194,9.135286265527636,5.410692481421867,3.2018040161410513,3.0483945501435668
2025-02-05,17.359807311580788,13.698861911019437,13.92148696916168,13.45150073530583,10.997677872226872,9.780660887715936,9.13257460734629,5.409086407117511,3.200853613734046,3.0474896847916115
2025-02-06,17.346076924438233,13.579274240932412,13.91047605168686,13.4408615439007,10.984036171587848,9.772925072560385,9.125351382876312,5.40480820004273,3.430657562143099,3.005532849831418
2025-02-07,17.332368239672522,13.622875920494959,13.899482538169986,13.430239168899854,10.975355437034011,9.765201484705779,9.118139575501703,5.400536755141598,3.4526433170507533,3.003157563328838
2025-02-18,17.338363122146568,13.592999985473131,13.904290061476331,13.434884391312774,10.97915156950974,9.768579051719511,9.121293338125554,5.4024046812493385,3.453837509940283,3.0041962890467695
2025-02-19,17.312699923693867,13.720894410884195,13.883709770668151,13.414998886441614,10.96290089211963,9.754120190693296,9.107792550338809,5.394408367959556,3.4487253481510436,2.999749659049835
2025-02-20,17.335793379080595,13.610746867873194,13.902229287185177,13.432893188292999,10.972583954100312,9.767131236945662,9.11994145847329,5.401603983290054,3.4533256118487703,3.003751032909946
2025-02-21,17.335793379080595,13.709554467639967,13.803421687418405,13.432893188292999,10.972583954100312,9.767131236945662,9.11994145847329,5.401603983290054,3.4533256118487703,3.003751032909946
2025-02-25,17.31868120586981,13.799667327333143,13.789796320661232,13.419633570464526,10.956817405822452,9.75749009518513,9.110939158174887,5.3962720563942455,3.449916831833286,3.000786028261284
2025-02-28,17.36238417943908,13.898813667724244,13.804802468120556,13.354538301597627,10.979518522136026,9.589142359576213,9.133930235179406,5.409889325067869,3.4586225538409563,3.0083583873180277
2025-03-03,17.358948525597498,13.896063382275115,13.802070785527793,13.351895716895882,10.97734590433196,9.587244868226831,9.132122820818747,5.408818820760966,3.477726079650909,3.0077630959143002
2025-03-06,17.359807311580788,13.896750851590319,13.802753604819149,13.352556265020388,10.977888978169782,9.587719170659323,9.13257460734629,5.409086407117511,3.4778981305332843,3.0029646731631625
2025-03-10,17.509667242471416,13.387984386306872,13.9518465688088,13.73228961279035,11.087626278931744,9.670485926449018,9.1615129829517,5.45578077996411,3.512911296295206,2.5298949250307805
2025-03-11,17.499188873448198,13.55950257820053,13.943497318370238,13.539554799490414,11.145821354276638,9.664698785050616,9.156030427942689,5.452515858733422,3.510809052980203,2.52838095150705
2025-03-12,17.494826586831625,13.581050904112097,13.94002141259083,13.536179590552255,11.143042867360696,9.662289519885919,9.153747966207714,5.451156627906826,3.5099338606809534,2.5277506638710845
2025-03-13,17.502680269376675,13.542256178785314,13.946279291301561,13.542256178785314,11.148045141652,9.66662706242576,9.157857217034932,5.453603731537515,3.5115095211288625,2.5288854079720644
2025-03-14,17.49657124046352,13.572432863078285,13.941411566923911,13.53752947217397,11.144154095878019,9.663253081794899,9.154660814332011,5.451700238908725,3.5102838852340605,2.5280027412125974
2025-03-17,17.49221025866039,13.593974743621226,13.937936700830564,13.53415527280221,11.141376440041599,9.66084453727097,9.15237903530934,5.450341414644743,3.509408954715564,2.527372642103396
2025-03-18,17.466089952204932,13.723000854439727,13.917123826265316,13.513945346319861,11.124739539235687,9.646418446102354,9.138712212096966,5.442202672545706,3.504168517056789,2.523598633732659
2025-03-21,17.45653204126806,13.874684486490912,13.854785333408817,13.50655015447215,11.11865178462072,9.59139178556991,9.13371126468172,5.439224553883375,3.502250942448764,2.5222176531555727
2025-03-26,17.406308276285383,14.122473543056282,13.814924066530294,13.467690786581596,11.086662581219105,9.563796624872676,9.107432885511532,5.4235754928306745,3.4921747011983215,2.5149610419141326
2025-03-27,17.397678200763753,14.15017771016807,13.808074605051882,13.461013483919517,11.076207780138565,9.559054879188519,9.102917405700271,5.420886475414835,3.5102753394530457,2.5137141202015454
2025-04-02,17.39164223791033,14.521946924216946,13.80328402182396,13.456343310323895,11.0723649927306,9.555738453887466,9.09975923305881,5.419005749204094,3.102641219986283,2.577273856857615
2025-04-03,17.390780299383103,14.521227209231258,13.802599924132783,13.45567640718869,11.071816240758576,9.56022091693075,9.099308244419314,5.418737180556542,3.1024874515285896,2.577146125870394
2025-04-09,17.390780299383103,14.28829284785451,13.802599924132783,13.45567640718869,11.071816240758576,9.793155278307497,9.099308244419314,5.418737180556542,3.1024874515285896,2.577146125870394
2025-04-10,17.390780299383103,14.213952094223634,13.802599924132783,13.45567640718869,11.066860190516518,9.872452082180432,9.099308244419314,5.418737180556542,3.1024874515285896,2.577146125870394
2025-04-14,17.390780299383103,14.208996043981575,13.802599924132783,13.45567640718869,11.066860190516518,9.877408132422492,9.099308244419314,5.418737180556542,3.1024874515285896,2.577146125870394
2025-04-15,17.37355945267693,14.194925890802153,13.788932195983255,13.442352212601271,11.055901469885319,9.966650093541936,9.09029784984749,5.413371392436575,3.099415279958894,2.5745941622661737
2025-04-16,17.37355945267693,14.180072462942924,13.788932195983255,13.442352212601271,11.055901469885319,9.966650093541936,9.09029784984749,5.428224820295803,3.099415279958894,2.5745941622661737
2025-04-17,17.277749498531662,14.062482920435004,13.71289038284716,13.36822168381689,10.994931499065604,9.911687016399041,9.040167591708217,5.880825971948498,3.190647385308782,2.5603960499391465
2025-04-24,17.26754678501309,14.09354630728911,13.704792760405088,13.360327592280004,11.00812258708301,9.905834049082744,9.034829266823605,5.877353275307684,3.1887632706436255,2.558884106072045
2025-04-28,17.266697102767306,14.092852807730283,13.704118390198616,13.359670172132585,11.007580911624528,9.905346613813219,9.034384690989107,5.8770640690415945,3.193527050355082,2.5587581913476773
