date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,HANG SENG SECURITIES LTD,CITIBANK N.A.,HUATAI FINANCIAL HOLDINGS (HONG KONG),GOLDMAN SACHS (ASIA) SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD
2024-03-27,35.9807688767204,20.211879005936083,7.430493639158691,9.183965998364092,5.362727074276005,8.602455965935242,5.947393199146803,0.0,0.14596927544007765,7.134346965022606
2024-03-28,35.933538073864085,20.171929548258394,7.389558232931727,9.239310181904086,5.352127464104785,8.585452922802322,5.722497834475155,0.0,0.14568076226474524,7.459904979394703
2024-04-02,36.01769911504425,20.061346490197614,7.346960085624038,9.152113190800637,5.322786957997233,8.538387239930039,5.749601900435952,0.0,0.14488213642415224,7.666222883546088
2024-04-03,35.4026982775213,20.281375979160458,7.420395012642408,9.31847004447913,5.37598970678577,8.62373081557376,5.772531566472175,0.0,0.14633027401991675,7.658478323345083
2024-04-05,35.04989327360861,20.465442730513235,7.398294480720903,9.290716381186712,5.433582536828491,8.598046328717285,5.699609896638382,0.0,0.14589445127913947,7.91851992050724
2024-04-08,34.79321097834989,20.645566031792697,7.387497112618383,9.203660149933853,5.425652548245522,8.585497994582223,5.68892925390059,0.0,0.14568152705739065,8.124304403519456
2024-04-09,34.67774434122727,20.54402721444459,7.3646473897684155,9.175192987046971,5.408870862226874,8.558942823498626,5.669763181996598,0.0,0.14523093026298572,8.455580269527672
2024-04-10,34.20552181173582,20.6788741446249,7.412987478204068,9.274136196260846,5.444373620468949,8.615122030880423,5.721991897971332,0.0,0.1461841973565683,8.50080862249709
2024-04-11,34.26243488500421,20.728284660451536,7.3990173015131235,9.356229521614349,5.4573825157820535,8.635707175916759,5.739888528935745,0.0,0.1465334928040174,8.274521917978207
2024-04-12,34.78841269126555,20.74527679704199,7.422573374193156,9.521362676830416,5.482702999065027,8.663200468281108,5.7719354471316455,0.0,0.14700000794594636,7.457535538245164
2024-04-15,34.71132320488205,20.8262628033025,7.426645740553374,9.427107814628629,5.4970881366464575,8.685930375528132,5.7886728117207475,0.0,0.14738569641733257,7.489583416320775
2024-04-16,35.166581757201385,20.015814387908893,7.461684603791207,9.302097263792481,5.492581035470929,8.678808720202085,5.804357978305632,0.0,0.14726485384958288,7.930809399477806
2024-04-17,34.96207991468975,20.282139228653207,7.45244404831064,9.20029603928091,5.49105117818859,8.67639139788369,5.68337060351162,0.0,0.14722383593694044,8.105003753544645
2024-04-18,35.40857483318716,20.22254152660075,7.489316780452174,9.245816683150238,5.518219454522674,8.719319899445779,5.838116234495002,0.0,0.14795226073720213,7.410142327409022
2024-04-19,35.66378087578099,19.996367162353117,7.491124924204582,9.264537360796874,5.52939259488785,8.736974540753225,5.80158829798885,0.0,0.14825183044264523,7.3679824127918625
2024-04-22,35.96442335885969,19.75364734535599,7.460845354670161,9.156732168753946,5.468046269709402,8.640041419790101,5.785298616082396,0.0,0.14660703766612163,7.624358429112195
2024-04-23,36.06291217363252,19.405941117674747,7.441998212481953,9.113168931032476,5.473612954746178,8.648837319992172,5.810491355922343,0.0,0.14675628936638302,7.896281645151225
2024-04-24,36.91498497209103,18.046640188922282,7.5343495062258485,9.248604551309574,5.554959209961357,8.777372262773723,5.884231429798197,0.0,0.1489373121511378,7.889920566766853
2024-04-25,37.46994196795947,17.807446910835854,7.582906731930447,9.46921523154036,5.469225918840642,8.739005439835843,5.9172909831247535,0.0,0.14828629139992947,7.396680524532698
2024-04-26,37.9738921609402,18.021921998470557,7.714557870587761,9.631726525081504,5.492574157800824,8.77631243543475,5.912499832298054,0.0,0.14891932865556703,6.327595690730778
2024-04-29,37.60944001678416,18.065840190005353,7.7333577205813135,9.695006979953144,5.505959185430054,8.797699708697909,5.9373982930719595,0.0,0.14928223487609574,6.506015670600007
2024-04-30,37.1538432601207,18.036694092294134,7.214946339995379,9.706629979739787,5.500352001031819,9.085388464039468,5.931351737702804,0.0,0.149130208137404,7.221663916938505
2024-05-02,35.564467409606806,17.19405133742079,6.930937415648016,9.200118253447988,5.429375698916439,8.692142572526638,5.674365994421522,0.0,0.14267535572436663,11.171865962287434
2024-05-03,34.92984481210722,17.220469411312042,6.901115813774529,9.010388611004233,5.468770039758882,8.661536488392972,5.65550852892138,0.0,0.14236244709503657,12.010003847633707
2024-05-06,34.95390184289501,16.781224540307527,6.99825713902668,9.210092093186342,5.445151443274516,8.705796817473987,5.694463064753989,0.0,0.14308991718832179,12.068023141893635
2024-05-07,34.961288467659955,16.862876975366323,6.997853923008204,9.341082485341987,5.2933143027303435,8.673385564808445,5.583137379732408,0.0,0.14247281464671877,12.144588086705618
2024-05-08,34.46954886161222,16.779751545493344,6.97420642526559,9.290593638113053,5.279849935726899,8.634573561394228,5.615398966008091,0.0,0.1418352717487139,12.814241794637859
2024-05-09,34.690224476493114,16.59104334718488,6.938503218446998,9.25150737391021,5.260531247453761,8.60298011896032,5.59536176973845,0.0,0.1413163040821315,12.92853214373014
2024-05-10,34.6395180145381,16.613251540624816,6.9273936733034,9.191226151229822,5.257374219488999,8.61959506490129,5.675261530145764,0.0,0.1415054651705332,12.934874340597279
2024-05-13,34.41678092284825,16.673030842762138,6.963006624722902,9.23847721069694,5.271588011429889,8.663907433272254,5.678297305262618,0.0,0.14223292884509425,12.952678720159916
2024-05-14,34.178008115218724,16.582761680008794,6.952906674984723,9.216935085920582,5.180035641508807,8.646261860261763,5.662499968040255,0.0,0.14190127250924917,13.438689701547107
2024-05-16,33.57444747844298,16.449004738615532,6.894698277719886,9.139772678293896,5.136669379517721,8.573877019109121,5.613826920102733,0.0,0.14071330235105306,14.476990205847082
2024-05-17,33.48340041517995,16.427777467605306,6.898179400374575,9.2550108362983,5.1669094471203865,8.622089806773827,5.627515569248261,0.0,0.14084650015480427,14.378270557244585
2024-05-20,33.68590382011593,16.3719614433286,6.848271984387725,9.334839427045644,5.1461003350890415,8.611460599932933,5.574227643711344,0.0,0.13993560440834976,14.287299141980428
2024-05-21,38.4520665389285,18.810596514243958,7.8314431536367985,10.46043281374969,5.885737630399383,9.851662610116634,6.307216055882573,0.0,0.15967271409090122,2.241171968951569
2024-05-22,37.820013087888015,18.594759154408628,7.744899991464421,10.343414800694227,5.826386320311833,12.849745355222353,6.239223831336957,0.0,0.1579082140723248,0.4236492446012462
2024-05-23,36.78625854733538,18.396245120866546,7.710588781817049,10.297591733374123,5.800574448919934,12.79281882198315,6.226029220981548,0.0,0.1572086541239654,1.832684670598299
2024-05-24,36.67564426048252,21.682873586028975,7.717234145096816,10.306466702577042,5.805573668244833,9.796161369886315,6.218070478836504,0.0,0.15734414424630735,1.6406316446006861
2024-05-27,36.32777207248158,21.467813711790885,7.637895138526463,10.233898438245314,5.745887977912086,9.723788840440637,6.212225795047055,0.0,0.1557265273826159,2.49499149817337
2024-05-28,36.03575392753594,18.427755426136603,7.617700263093884,10.2371759206189,5.725437348147858,9.68973933854675,6.248270038890923,0.0,0.15517226917775473,5.862995467851381
2024-05-29,35.86574565370174,18.45479261808295,7.6288769484492205,10.092595962961614,5.738877704448918,9.703956118417553,6.217677512928995,0.0,0.15539993784002484,6.142077543168982
2024-05-30,35.07954155514378,18.12092512524878,7.4795141033559815,9.933978450346578,5.626518427012559,9.513417061286116,6.114062178299362,0.0,0.15235742227712581,7.979685677029716
2024-05-31,33.66878675408621,17.579285274385093,7.424666045355701,9.746952033703394,5.598883820299428,9.443381675686576,6.057509415041175,0.0,0.1512401693889897,10.329294812053433
2024-06-03,33.46516002421196,17.43532394350905,7.387361466614912,9.670125647031998,5.5768933235255,9.342232765944742,5.6081082915098,0.0,0.150646149837275,11.364148387814762
2024-06-04,36.498716416851025,18.997622117853044,8.049308521335872,10.610263933088053,6.076612760117829,10.279016668835547,6.139017378651114,0.0,0.16414484969655385,3.1852973535709634
2024-06-05,36.39717825455911,19.146323654321282,8.099255819775465,10.734136622786757,6.123318739811109,10.805067697452143,6.161466544673166,0.0,0.165406497644075,2.367846168976894
2024-06-06,36.559590832686645,19.323987044233576,8.139601079846951,10.661241464445052,6.15608642371109,10.862888800333183,6.198333488139361,0.0,0.16629163657936605,1.9319792300247791
2024-06-07,36.83432486028484,19.408088456222583,8.132323778619073,10.731626705125894,6.173306892614627,10.990024637942431,6.224686016465357,0.0,0.1667568054804399,1.3388618472447569
2024-06-11,37.00835109208885,19.309885806725045,8.164849005808158,10.707783408845351,6.15318493579986,10.917008410785385,6.15348340227909,0.0,0.16564889597249333,1.4198050416957673
2024-06-12,38.131732000755875,19.38156327893242,8.205429693241229,10.80569544886004,6.1423742235046745,10.274184211236724,6.257255038408585,0.0,0.16647219914274317,0.6352939059177117
2024-06-13,37.59986979937267,18.851275374326804,7.720601290169853,10.661360004734568,6.059655560158609,10.135822927146831,6.286323015919986,0.0,0.16423033674616797,2.520861691424513
2024-06-14,37.83741507440397,18.59538524198261,7.644336621156582,10.589210981447705,6.014296423533023,10.111089467750409,6.2719507948032325,0.0,0.1638008889518514,2.772514505970616
2024-06-17,38.20839329883655,18.628265103180066,7.636477545073865,10.605841206422195,6.022063364943896,10.124147061517958,6.326742299542834,0.0,0.1640124235716882,2.284057696910952
2024-06-18,39.00275531063905,18.900542174028974,7.6855390631943825,10.632240097176547,6.02553847065446,10.274345984060677,6.382840043847954,0.0,0.16442982845969248,0.9317690279382572
2024-06-19,39.11892545508023,18.97120820941861,7.707025482116172,10.664935574246336,6.042384035128896,10.303069916129166,6.40662647917787,0.0,0.16488952401890733,0.6209353246838132
2024-06-20,39.385160483534804,19.033228130768773,7.7237539450961705,10.688084320847972,6.055499315190853,10.325433216221045,6.420532364675758,0.0,0.16524742452212232,0.20306079914249983
2024-06-21,38.39595413222307,18.51578470862659,7.58052378302477,10.62184457201512,5.884269497697673,9.964160393053517,6.2769770170951755,0.0,0.16002398918180166,2.6004619070822867
2024-06-24,38.7004085023887,18.52050589674352,7.584700777770085,10.75030579981075,5.887511828105888,9.96965081123497,6.324286274781324,0.0,0.1601121650626601,2.1025179441021025
2024-06-25,39.20081955352854,18.642238260879633,7.560612813048033,10.650144405794752,5.908772579683638,10.000752414962639,6.322022028394983,0.0,0.16061165548655204,1.5540262882212332
2024-06-26,39.55253927012458,18.65935574692168,7.654451869295585,10.494819500806692,5.914198072628368,10.009935203932372,6.347233929155912,0.0,0.16075913068413872,1.20670727645067
2024-06-27,39.52010829842359,18.41442917231906,7.532826537664132,10.53719772141027,5.806820411750151,9.82819569934674,6.342624587268679,0.0,0.15784040202376992,1.859957169793613
2024-06-28,39.67551412509784,18.45043762897602,7.539173130292465,10.508788159111933,5.8117128015370385,9.836476197253255,6.308119262790863,0.0,0.15797338646552336,1.7118053084750586
2024-07-02,39.90499015176528,18.342194847039266,7.536176607880865,9.970341443421038,5.811597007958285,9.853358077260255,6.365489053089386,0.0,0.157970238976239,2.0578825726093837
2024-07-03,40.09192645883293,18.39728217426059,7.555955235811352,10.000285485896997,5.829051044878383,9.884092725819345,6.347493433824369,0.0,0.15844467283316205,1.7354687678428686
2024-07-04,39.931956867960935,18.369933155614415,7.55410056911915,10.087451407956252,5.784807886610002,9.9301872898626,6.3573520261669225,0.0,0.15840578138289674,1.8258050153268295
2024-07-05,39.88607990459837,18.493239040135766,7.58712421991681,10.355434137615704,5.810096863614082,10.000257997196432,6.420976892051107,0.0,0.15909827113212036,1.287692673739612
2024-07-08,39.83273637323782,18.61051797768288,7.596030215364835,10.628759700601552,5.960416953666712,10.011996601919456,6.439420030307205,0.0,0.15928502548560408,0.7608371217339395
2024-07-09,40.920801581226364,18.57055537148537,7.559667302660893,10.531321763570098,5.789070801009974,9.964068230374627,6.489426119940132,0.0,0.15852251305311504,0.016566316679424636
2024-07-10,40.84856768608691,18.51386753231961,7.450879890654365,10.051540520530782,5.771399282419272,9.861324676803918,6.509197562503559,0.0,0.15803861267725952,0.8351842360043283
2024-07-11,41.103699418030835,18.439517181136488,7.430884071288387,10.011174261761335,5.748221760882142,9.820020646859295,6.508582059921269,0.0,0.15740394105435115,0.7804966590658998
2024-07-12,40.51962707981263,18.463689051707515,7.426363007406231,10.00890335605485,5.746917850945343,9.81779310188388,7.629949301908834,0.0,0.15736823600131566,0.22938901427939526
2024-07-15,40.940390427925365,18.353010022043954,7.415971638297389,10.027441310819716,5.757561984410154,9.79336636138445,7.552325977774242,0.0,0.15765970502011226,0.002272572324614231
2024-07-16,40.88958450459511,18.258123024157893,7.375347140802853,10.283843226551928,5.7813952305749465,9.739718558154383,7.488353302463817,0.0,0.15679604930458835,0.026838963394479082
2024-07-17,40.73035215425074,18.184232008835636,7.374138822273254,9.853935218532234,5.780448052516659,9.738122879716176,7.483454371350852,0.0,0.1567703610802749,0.6985461314441799
2024-07-18,40.01225524801346,18.178429633980357,7.374609611051184,9.712707619149812,5.778603579436033,9.735015559082155,7.475136530239966,0.0,0.15672033749936465,1.576521881547663
2024-07-19,39.98929987799597,18.220213039995244,7.38987791104179,9.736544879651934,5.7927856267355855,9.75890756849635,7.489802330814936,0.0,0.1571049659322835,1.4654637993359132
2024-07-22,39.073882678062525,19.49320399709161,7.272656360997434,9.584885266087403,5.700897869127844,9.645894679366283,6.194823393070557,0.0,0.15461289666565448,2.879142859530701
2024-07-23,39.724534514341364,20.33325990678693,7.48834836645257,9.972291140121039,5.905233380480905,9.99229021262782,6.4199921163076485,0.0,0.1608621049458576,0.003188257935863844
2024-07-24,39.43925070232087,20.46143355053796,7.514541830347256,10.026577453460314,5.937379789478593,10.002972478347536,6.451443691934676,0.0,0.1617377924394139,0.004662711133388509
2024-07-25,37.559568318025065,19.595884066381704,7.23636485385534,9.599566978784193,5.684519491534882,9.576967289041662,6.409662622903251,0.0,0.15484972601363792,4.182616653460264
2024-07-26,37.66267721003196,19.534894070330513,7.213842478117326,9.569689400913967,5.769738909857565,9.557451235081258,6.460360859007985,0.0,0.15436777357168088,4.076978063087744
2024-07-29,38.589929350450966,19.789174557176715,7.2938077748200065,9.666296009255202,5.824937381361548,9.620806236030147,6.5370488930821855,0.0,0.15584459345621188,2.522155204367018
2024-07-30,38.79159246348922,19.80823929575206,7.316222291619192,9.686503883885743,5.864231395751218,9.67103023550893,6.563640302383224,0.0,0.15614317907512595,2.142396952535287
2024-07-31,39.807038479724405,19.811766825028705,7.316270011032806,9.690293382568168,5.866525566838538,9.721534235471596,6.608425461013667,0.0,0.1562042645171459,1.021941773804967
2024-08-01,40.09877111015138,19.757587315119665,7.290048291837501,9.655563096286409,5.862326197059862,9.6866919810871,6.763661654261853,0.0,0.15564442400345505,0.7297059301927747
2024-08-02,40.292924133827995,19.61396202481913,7.238913615724396,9.673399974181816,5.86634038469094,9.77751460691815,6.358289040180952,0.0,0.15575100045462453,1.0229052192019936
2024-08-05,40.539531908087646,19.611485396329233,7.237999567880622,9.72998150865782,5.753360850545621,9.776280013356416,6.422584691188973,0.0,0.15573133398618902,0.7730447299674789
2024-08-06,40.415400712850904,19.469670264493423,7.217475478264762,9.656499868508664,5.736379456017547,9.603064027887353,6.506303191042923,0.0,0.1552716834807715,1.2399353174536563
2024-08-07,36.95403261840929,18.49279490616622,7.196157283288651,9.722966934763182,5.7260947274352105,10.096067917783735,6.788427167113493,0.0,0.15499329758713137,4.868465147453083
2024-08-08,37.29027607421957,18.504320906594096,7.321093791473299,9.727557968321733,5.728798500185801,10.184654844360749,6.915965142172216,0.0,0.15506648300834566,4.17226628966419
2024-08-09,37.40152185850526,19.077583405242454,7.341174229264959,9.754238902648124,5.744511559624803,10.212589512848385,7.052323691907702,0.0,0.1554918023601134,3.260565037598198
2024-08-12,37.36627104454879,19.108296305007013,7.196514717534767,9.748039388619635,5.740860513104808,10.206098684339468,6.676858206009088,0.0,0.15539297623747408,3.80166816459896
2024-08-13,37.53561552291556,19.151155215175077,7.186856019617547,9.73495619884856,5.733155500378874,10.302008449861452,6.712355196161493,0.0,0.15518441780678283,3.4887134792346473
2024-08-14,38.347999340518705,19.13389985385224,7.182477917156853,9.729025839930475,5.729662965933319,10.295732652987088,6.741799098522594,0.0,0.15508988227141007,2.684312448827325
2024-08-15,38.262708304159084,19.189749334827056,7.114689819353032,9.751015263968632,5.742613079400645,10.319002940764598,6.753115810110629,0.0,0.15544041450777202,2.7116650329085563
2024-08-16,38.526030268470855,19.20206908339942,7.118218525918183,9.755851521409577,5.745461270536016,10.32412090575639,6.962140593432398,0.0,0.15551750902982295,2.210590322047339
2024-08-19,38.479309889875445,19.23656707828865,7.131006953314263,9.77702795642178,5.755783433876143,10.34266898350237,6.448588423868648,0.0,0.15579690820333883,2.6732503726493615
2024-08-20,39.05349049076804,19.388251670693684,7.187236522693707,10.02444503545096,5.805695919602995,10.424223219388534,6.448509814794905,0.0,0.15702540133429152,1.5111219252728847
2024-08-21,38.74157659531714,19.190787108971474,7.1895757802174165,10.07384011026488,5.807585521791181,10.371011884040744,6.442118013986884,0.0,0.15707650899581413,2.0264284764144667
2024-08-22,38.98699478145387,19.383536182203596,7.2086311744992155,10.100540015947923,5.825815770281813,10.398499419688589,6.628319764356677,0.0,0.15749282769149567,1.3101700638768208
2024-08-23,39.25070166983245,19.365236866725258,7.17602698948204,9.997448473336547,5.820315822300343,10.36203328324781,6.630283786465569,0.0,0.15734414424630735,1.2406089643636775
2024-08-26,39.41478890195023,19.348506522016233,7.159913323041625,9.14781820499384,5.815287436089906,10.210885606243007,6.706983726825952,0.0,0.1572082088178226,2.038608070021386
2024-08-27,39.30910328012928,19.569358999801548,7.166104385790832,9.155728177359453,5.820315822300343,10.107164119865054,6.533325773254331,0.0,0.15734414424630735,2.1815552972528565
2024-08-28,39.33139774143103,19.59063082699725,7.202275030013026,9.212509259338097,5.826642485958445,9.97056878588437,6.426903024575206,0.0,0.15751517680014304,2.2815576690024324
2024-08-29,39.597945483268056,19.57718476753387,7.197331737518755,9.310557050843899,5.822643360967018,9.963725470732212,6.491410679289484,0.0,0.15740706601737434,1.881794383829331
2024-08-30,40.06094481583881,19.6983574002585,7.24062074691638,9.181096835491795,5.857664181510552,10.050188169972124,6.5287419289490725,0.0,0.1583538051991406,1.2240321158636274
2024-09-02,39.78146106114003,19.934318273410906,7.253286229988938,9.057961694234127,5.867910560809904,10.073484647110774,6.5481651703923465,0.0,0.15863080181439337,1.3247815610985825
2024-09-03,38.475290366659074,19.76571396037349,7.30955363242997,9.081928945570485,5.982407196538373,10.48792985652471,6.291562286495103,0.0,0.15799362332042816,2.4476201320883626
2024-09-04,38.94732315631047,20.080556152798682,7.418332974987458,9.145846771303662,6.024510857880026,10.561742994338136,6.434745216082563,0.0,0.15910556869490433,1.2278363076040995
2024-09-05,39.270310158225314,20.20604757056071,7.401295090782203,9.12484125985333,6.010674202295011,10.537485556076746,6.422254510508312,0.0,0.15874014667017516,0.8683515050282014
2024-09-09,39.492555515159495,20.44721300587715,7.413567541416298,9.132912896235245,5.946713462479853,10.54938322851033,6.432515837959,0.0,0.15888056475599666,0.4262579476066289
2024-09-10,39.5993399680297,20.461564023674065,7.413041360857584,9.139322894286025,6.019640534671732,10.556787386055678,6.442187043434916,0.0,0.1589920761786899,0.20912471281161016
2024-09-11,35.46550873480889,17.534911007307443,6.549449794179085,7.254174715814949,5.302742069696828,9.092203351554886,5.562442162727391,0.0,0.1362320903893783,13.102336073521146
2024-09-12,40.33403351134774,19.31222359617908,7.500904471599592,8.071936541192606,5.832626855516737,10.022895281088173,6.1274575978314285,0.0,0.14984529485774148,2.648076850386898
2024-09-13,40.90943615284039,19.403167266157777,7.563353461043929,8.109948297282488,5.86009342295861,10.053818568491181,6.150887301096445,0.0,0.15055093504337494,1.7987445950858005
2024-09-16,40.99071257786959,19.41304359612455,7.6126499785841695,8.108738200961815,5.964715386325315,10.04727747867905,6.164777194038266,0.0,0.15045298547518746,1.5476326019420634
2024-09-17,41.725057121096725,19.560439560439562,7.665651180502666,8.372592753780872,5.876128821673376,10.081329561527582,6.30970514633881,0.0,0.15096289848765096,0.2581329561527581
2024-09-19,42.139838282258616,19.545287762451586,7.659713256777875,8.22993816674594,5.871577087721683,10.073520418563566,6.315961133383162,0.0,0.15084596045389687,0.013317931643677379
2024-09-20,42.03790811621093,19.564004973161794,7.667048450239816,8.311818332684936,5.915287575529215,10.083167153191338,6.262429503799245,0.0,0.15099041550930017,0.0073454796734254155
2024-09-23,42.058380696374655,18.928925220261135,7.55233583221002,8.244190965680517,6.00229654913275,9.738787243379027,6.069826655210198,0.0,0.14583349756024502,1.2594233401914492
2024-09-24,42.04652490366776,18.634352660326687,7.417258066608716,8.186618576228966,6.133606653087172,9.617136110642605,6.04719955369306,0.0,0.14401183232352063,1.7732916434215134
2024-09-25,41.049851006519276,18.829132454553736,7.335163762703484,8.300693567905894,6.2350843862639715,9.64566877903421,6.051867948834728,0.0,0.14443909484833894,2.408098999336361
2024-09-26,39.51319137850022,16.56121627719806,6.375639099143527,6.822252513363511,5.2977190150313325,8.621267172518387,5.223981279454387,0.0,0.1290991900479644,11.455634074742616
2024-09-27,42.32693404205067,17.845648807975934,8.27987336608129,8.082097332528551,5.515541760803129,8.793279909151854,5.601904757360536,0.0,0.13240735660044708,3.422312667447592
2024-09-30,40.16124599175447,16.86967475950527,6.770499312872194,7.8307375171781946,5.286761337608795,7.777828676133761,5.275538250114521,0.0,0.23499770957398075,9.792716445258819
2024-10-02,24.22447448080474,10.484244964037877,4.660741840012816,4.901473055810855,4.306320283537246,6.530378789795133,3.3230182888268676,0.0,0.2557681335390721,41.31358016363539
2024-10-03,34.170067218265345,12.541307313898034,5.358215774386962,5.463987532701624,5.242586588892087,12.682597103481081,3.264842468925634,0.0,0.16898446594650077,21.107411533502734
2024-10-04,39.95053225797854,17.01750738728942,7.085045780760531,3.916906986785503,6.113814897537452,14.369277404933625,2.1595938812098985,1.3123877247503957,0.24804945352715307,7.826884225227482
2024-10-07,38.221061718047636,21.356679525339466,7.197812234722714,4.592408726704849,6.388324754915129,14.51221215735577,2.4938303443187233,2.218210602853264,0.1968200752894992,2.822639860452955
2024-10-08,23.143761361602728,15.166621141764544,4.387226968324088,4.009291789505411,4.2085024818920775,13.509593195753938,1.8830826324068233,1.5171566088029462,1.3940038994433404,30.780759920504103
2024-10-09,30.375025524501346,23.25803424410547,4.577792163217782,3.908615768276629,5.1032710463090485,13.297179053833888,2.769788548513931,2.2891676188572845,3.9940956940709302,10.427030338313688
2024-10-10,30.55506064294462,23.943038580053,4.227189269377704,4.416985650868431,4.961524972665194,11.593520666612903,3.647860195835357,2.342072343929048,3.7892697527958394,10.523477924917902
2024-10-14,34.7951868129324,25.729367232205213,5.046823813584501,5.600143539008269,4.988655788056166,12.0075010707547,3.7835261977982966,2.8530307181194847,4.007805898218495,1.1879589293224726
2024-10-15,33.53539755981535,23.165897298930147,5.000580237037903,5.133281776393477,4.768574007683933,12.394394644456433,3.727867943365322,2.6200138371031025,3.680474536452617,5.973518158761712
2024-10-16,37.28872463497975,23.120895890294026,5.300120983862721,4.9719228595045495,4.678303996125729,12.204388691797748,4.016594561213567,2.5761113922551164,3.6853478873987773,2.157589102568011
2024-10-17,35.978494313432826,22.512662508199128,5.200432082370581,7.230167020371174,4.566139914245396,9.169531234752593,3.9727479233825975,2.50967560728702,3.590305809437419,5.2698435865212705
2024-10-18,35.347077853450834,22.397308706720846,5.230467029025798,7.232978019916453,4.450430000823415,9.134981464676775,3.987874579485425,2.51065133813404,3.7105450581950574,5.997685949571357
2024-10-21,36.75218319894282,22.83301762775725,5.3316288682558906,7.362754332757128,4.491990049236269,9.410096367833225,4.095287878631045,2.5511770815003434,3.7704389170091126,3.401425678076922
2024-10-22,31.358195644372017,20.36869887204669,4.54000052369811,6.55030813472596,3.9940452444360925,18.295316444582728,3.721799241869972,2.2777787190652297,3.343273328825422,5.55058384637778
2024-10-23,32.55825663128638,20.682517820541225,4.691980795181133,6.582174346167015,4.048954006658786,20.35167004150509,3.6474592656744074,2.766928545865526,3.4247509152344904,1.2453076318859486
2024-10-24,29.87046082880228,19.00700198231266,4.343242041303772,6.116401799143258,3.716854083371345,23.93230298760287,3.351657411829203,3.884604704584018,3.2273078024026174,2.5501663586479726
