date,CMB INTERNATIONAL SECURITIES LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL,CITIC SECURITIES BROKERAGE (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,BANK OF CHINA (HONG KONG) LTD,VALUABLE CAPITAL LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-07-25,0.0,0.0,0.0,50.00692202514313,0.0,28.532756251799647,0.0,21.444354696984295,0.01596702607292731,0.0
2024-08-06,0.0,0.0,0.0,49.9112898411958,0.0,28.66942870280354,0.0,21.403344964931943,0.015936491068718684,0.0
2024-08-13,0.0,0.0,0.0,49.90490312068377,0.0,28.67308428961709,0.0,21.406074066597373,0.015938523101767164,0.0
2024-08-14,0.0,0.0,0.0,44.39427632098778,0.0,25.506929125780736,0.0,19.042360722792115,0.014178550693048691,11.042255279746321
2024-08-15,0.0,0.0,0.0,44.421989255755925,0.0,25.522851715843643,0.0,18.95209854255888,0.014187401591926338,11.088873084249625
2024-08-19,0.0,0.4518174118186263,0.0,44.28215916040939,0.0,25.400327734796015,0.0,18.815936115186695,0.014119294119332071,11.035640283669949
2024-08-20,0.0,0.4518174118186263,0.0,44.42335210160271,0.0,25.400327734796015,0.0,18.67474317399337,0.014119294119332071,11.035640283669949
2024-08-21,0.0,0.28949040266218845,36.48121868048567,28.4124611201724,0.0,16.256514492996857,0.0,11.480465643575739,0.009046575083193389,7.070803085023954
2024-08-22,0.0,0.2894066222225882,36.47066077421278,28.418708696881712,0.0,16.251809750048327,0.0,11.47714312079229,0.012661539722238232,7.079609496120062
2024-08-23,0.0,0.2892967339599317,36.45681279271315,28.445888253726658,0.0,16.247447010565942,0.0,11.470977122428744,0.009040522936247866,7.0805375636693295
2024-08-26,0.0,0.28954279007399253,36.48782047663695,28.533419875743,0.0,16.259456340848846,0.0,11.334152517446437,0.009048212189812267,7.086559787060967
2024-08-27,0.0,0.2895375504796052,36.48716018950175,28.534713141902397,0.0,16.25916210815128,0.0,11.333947413524145,0.009048048452487663,7.086431547988337
2024-08-28,0.0,0.289521832834176,36.48517947147181,28.538592659558994,0.0,16.258279473948672,0.0,11.333332146293818,0.009047557276068,7.0860468586164576
2024-09-05,0.0,0.289521832834176,36.48517947147181,28.744876965453344,0.0,16.051995168054322,0.0,11.333332146293818,0.009047557276068,7.0860468586164576
2024-09-10,0.0,0.2895113553518975,36.483859112251935,28.74745561135903,0.0,16.05141426369467,0.0,11.332922005250028,0.009047229854746796,7.08579042223769
2024-09-13,0.0,0.289259600135628,36.45213323459168,28.845392537137027,0.0,16.037636955019728,0.0,11.32306704730916,0.009039362504238375,7.043471263302544
2024-09-20,0.0,0.2891968604094762,36.44422685272667,28.860825803948476,0.0,16.034158429327896,0.0,11.320611100728945,0.00903740188779613,7.041943550970744
2024-09-23,0.0,0.28927528932085017,36.45411036610189,28.84876505630874,0.0,16.031274940049865,0.0,11.32368120046468,0.009039852791276568,7.043853294962702
2024-09-24,0.0,0.2892805194274722,36.45296145435434,28.84928664291751,0.0,16.031564786021224,0.0,11.3238859329884,0.009040016232108506,7.043980648058948
2024-09-25,0.0,0.28930144174530703,36.4555979279305,28.844140641928657,0.0,16.03272427472273,0.0,11.324704937120043,0.009040670054540845,7.044490106498226
2024-09-26,0.0,0.28940609874732887,36.46878601839777,28.854575229697275,0.0,16.03852423495353,0.0,11.328801735464188,0.009043940585854027,7.010862742154042
2024-09-27,0.0,0.28931190403917606,36.45691630773668,28.87773135028925,0.0,16.03330408197109,0.0,11.325114483613548,0.009040997001224252,7.008580875349041
2024-09-30,0.0,0.2886750858563007,36.39471144933311,29.016239763364947,0.0,15.998012414298863,0.0,11.300186235844889,0.009021096433009397,6.993153954868883
2024-10-03,0.0,0.28869071169679783,36.396681477173786,29.012397447315898,0.0,15.998878378846914,0.0,11.300797909371152,0.009021584740524932,6.993532490854928
2024-10-07,0.0,0.2886750858563007,36.39471144933311,29.016239763364947,0.0,15.998012414298863,0.0,11.300186235844889,0.009021096433009397,6.993153954868883
2024-10-08,0.0,0.28837851595051855,36.35732139846162,29.08736245462256,0.0,15.9815768808328,0.0,11.290379372607738,0.009011828623453705,6.985969548901311
2024-10-09,0.0,0.28851892043606053,36.375022893976336,29.106934113703918,0.0,15.935260624334171,0.0,11.295876383722318,0.009016216263626892,6.989370847563567
2024-10-16,0.0,4.424806660838459,34.86609373532554,27.8995039017392,0.0,15.274225180402132,0.0,10.827294486259483,0.008642200509450115,6.699433834925729
2024-10-18,47.53770077660492,2.3218368891845063,18.295349112746038,14.639757692086441,0.0,8.003988494942684,0.0,5.6814260317303065,0.004534837674188489,3.515406165030917
2024-10-22,47.53080335331752,2.3215000051626173,18.292694571929808,14.652142929771347,0.0,8.002827166234413,0.0,5.680601692320182,0.004534179697583237,3.5148961015665248
2024-10-25,47.524769749625854,2.3212053118266502,18.29037248053406,14.662977064882995,0.0,8.001811280027418,0.0,5.6798805915408215,0.004533604124661426,3.514449917437538
2024-10-31,47.52520067051743,2.32122635886944,18.29053832465404,14.663110018355116,0.0,8.0009771057281,0.0,5.679932092667948,0.004533645232166875,3.514481783975762
2024-11-04,47.55969967942861,2.322911359831239,18.303815605670216,14.673754113615145,0.0,7.931471951673775,0.0,5.684055211037051,0.0072590979994726235,3.517032980744486
2024-11-05,47.5951131824946,2.3246410265263173,18.31744483870659,14.684680360832742,0.0,7.862916659645071,0.0,5.68828762436178,0.007264503207894742,3.519651804225002
2024-11-08,47.59554537998472,2.3246621359207467,18.31761117413801,14.684813708178105,0.0,7.8620799893757125,0.0,5.688339278060446,0.0072645691747523335,3.5196837651675055
2024-11-11,47.570059151065166,2.3234173372555835,18.307802549656106,14.730497865188788,0.0,7.857870041390173,0.0,5.68529331407673,0.007260679178923699,3.517799062188532
2024-11-12,47.575672416094854,2.3236915004061314,18.309962869606437,14.764912975057465,0.0,7.816135746092654,0.0,5.68414879447003,0.00726153593876916,3.5182141623336585
2024-11-13,47.57826360062766,2.3238180590687647,18.310960112318405,14.765717138449933,0.0,7.81111499933075,0.0,5.684458378711101,0.007261931434589889,3.518405780058801
2024-11-15,47.579991213796916,2.3239024391696343,18.311625001144478,14.766253296044843,0.0,7.811398628536994,0.0,5.681033689379455,0.007262195122405108,3.5185335368052737
2024-11-18,47.58258286880608,2.324029020811279,18.312622424923873,14.7670576054477,0.0,7.806377167951635,0.0,5.6813431320473216,0.007262590690035245,3.5187251893220766
2024-11-19,46.73364035627208,4.065818837751483,17.98589859542169,14.50359181123329,0.0,7.667991667689199,0.0,5.579979704038669,0.007133015504827162,3.4559460120887597
2024-11-20,46.73322367026079,4.0657825861387,17.985738229734615,14.503462494454734,0.0,7.668814917407666,0.0,5.57992995188009,0.00713295190550649,3.4559151982178946
2024-11-21,46.60565140514917,4.054683820566163,17.936640795715054,14.463870970115773,0.0,7.920860410877935,0.0,5.564697869707711,0.007113480386958181,3.446481247481239
2024-11-22,46.60932874271008,3.7877935840783805,17.936002858692277,14.436681943395394,0.0,8.173987422167265,0.0,5.568056568595219,0.04179021090415115,3.4463586694572306
2024-11-25,42.95396344400589,3.3170162845259874,16.48019553221014,13.270060592169186,0.0,7.691905104457867,8.015459393603699,5.187918354889064,0.03851278788851813,3.0449685062496465
2024-11-26,42.91247065510095,3.3138121039230137,16.466731835575946,13.257241942183033,0.0,7.686112115546734,8.007716597877096,5.275412045479419,0.03847558519871088,3.042027119115099
2024-11-27,38.16480623934302,2.580111983136016,14.629351165641713,11.753191090055125,11.161640128142308,7.137438160555883,7.105373586442938,4.681682926156602,0.08716594537621676,2.699238775150179
2024-11-28,38.241473385488206,2.272322936608205,14.658739251534032,11.792086102156162,11.18406212314885,7.198358053509016,7.119647174306891,4.700549644203431,0.1281002039856003,2.704661125059606
2024-11-29,38.25790235484317,2.1706293314577,14.673774668747255,11.83137538926862,11.188866922692869,7.209460251849274,7.122705855233375,4.696743815420482,0.1427183324272758,2.705823078059984
2024-12-02,38.26654018345975,2.141986647474311,14.677087698028668,11.834046664655418,11.191393133199542,7.218371187731348,7.124314012206885,4.697075922098377,0.14275055522100133,2.706433995924699
2024-12-03,38.27936479706185,1.9387068016345044,14.71843472627593,11.83728415308375,11.195143806553192,7.355574546900397,7.126701648349284,4.698650095866683,0.1427983965127256,2.707341027761675
2024-12-04,38.295826346711394,1.8178181326341218,14.72476420027046,11.842374625243746,11.19995813449678,7.4374563854845945,7.129766394946929,4.700670690049711,0.14285980513082916,2.708505285031434
2024-12-05,38.26904867078168,1.816547055613505,14.714468170611077,11.90401727793509,11.192126762831453,7.432255876295191,7.124781032514742,4.697383829616125,0.14275991295118162,2.7066114108499537
2024-12-06,38.286338301804,1.6716285615802664,14.756093448997554,11.910124107767162,11.197183270604851,7.4939093841723885,7.1279999480468925,4.706064331472396,0.1428244106668405,2.70783423488765
2024-12-09,38.226727184797646,1.6886700249659496,14.739666538468407,11.898128318596742,11.179749464404216,7.563000822714798,7.116901784634792,4.740935638381353,0.14260203571448776,2.703618187321615
2024-12-10,38.20087924333871,1.6918906058986134,14.749330825637847,11.930071926246727,11.172190001929584,7.5607951915512155,7.112089516511265,4.737729938185021,0.1432326812900846,2.7017900694109356
2024-12-11,37.635060865243595,3.0994315875982257,14.555079725832776,11.78918279207731,11.006711338823564,7.433048667554146,7.006747675307404,4.667556300232854,0.1454089697902565,2.6617720775398674
2024-12-12,37.63613921642199,3.09952039509921,14.5554967701264,11.785938981244106,11.007026712304292,7.433977966336862,7.00694843849042,4.667690038952039,0.14541313616943372,2.6618483448552497
2024-12-13,38.15693474082491,3.0915741429284997,14.750374466101048,10.621184088263833,11.159338037751034,7.536846712546856,7.10390810179445,4.733732341657634,0.1474253114903654,2.6986820566413683
2024-12-16,38.17162713457277,3.0360965683934054,14.770584377289458,10.627453331672157,11.163634960172342,7.547013915403373,7.1066434739014905,4.735555073486934,0.14748207786165624,2.69390908724641
2024-12-17,38.17301379353645,3.0362068605354278,14.771120947636676,10.624206699232126,11.164040501032051,7.547288075434798,7.106901636615906,4.735727101780815,0.1474874354363943,2.6940069487593603
2024-12-18,38.14557668346008,3.0354766002318234,14.760504105236343,10.61511844553117,11.156016271931867,7.541137394548661,7.1017935033267605,4.804924954712809,0.14738142785148534,2.692070613169003
2024-12-19,38.14862330337649,3.037171188136257,14.76894374937652,10.557154191710975,11.156907283270979,7.541739691888909,7.1023607110454705,4.847421058148525,0.14739319894612962,2.692285624099747
2024-12-20,38.14945428418019,3.0372373459877426,14.769265457152155,10.555205883188714,11.157150311065383,7.541903971497653,7.102515419784626,4.847526648167193,0.14739640957100447,2.6923442694053428
2024-12-27,38.147792358773266,3.0371050331668425,14.772978409954366,10.554746061019257,11.156664266063727,7.541575419436766,7.102206009045976,4.847315472729733,0.14738998846112097,2.6922269813489486
2024-12-30,38.14336126551077,3.0367522553304895,14.778522187738874,10.54916421608576,11.155368353068384,7.540699420539755,7.101381045522541,4.8554641248150565,0.14737286823621548,2.691914263152153
2025-01-02,38.1151372268986,3.0301525965405895,14.786448251081524,10.559494339625621,11.147113979654923,7.551804771364025,7.09612640497229,4.880888843678332,0.142911195000837,2.6899223911832664
2025-01-03,37.890019984243786,3.0173038510477896,14.674596702724967,11.018520972575223,11.206757031013165,7.606721085289696,7.054214961749413,4.836195766227697,0.0634614576702212,2.6322081874580383
2025-01-06,37.894680926017024,2.8707821476673354,14.681073204085404,11.116916566690586,11.203444478329255,7.581402577817604,7.044920441816805,4.86720854729576,0.10814096487948276,2.631430145400747
2025-01-07,37.92256761077155,2.8743376960315623,14.694041412534043,11.101288982310379,11.211689089886796,7.591310551617495,7.048661856125846,4.828945046957443,0.09379113967974476,2.633366614085141
2025-01-08,38.011527810346756,2.716300134341681,14.704969335136441,11.165433393278219,11.214520920227756,7.602609435517962,7.050442195764887,4.830164734106201,0.07000029570434194,2.6340317455757534
2025-01-09,38.01481982926948,2.717978811763059,14.720677171473383,11.141862073513616,11.215492162827179,7.6039895806520414,7.05105280497896,4.83058305440587,0.06928464310389104,2.6342598680125238
2025-01-10,38.0938302688902,2.6750041102383717,14.7232052994658,11.184372058361642,11.216868377856258,7.5110881735403385,7.05191801576955,4.831175798879511,0.07795478788606156,2.634583109112266
2025-01-13,37.79213011146598,3.419315250835181,14.609463012458471,11.11870748892454,11.128031657276608,7.451600942448354,6.996067376427622,4.792913264270164,0.07805347902430046,2.613717416868777
2025-01-14,38.3394050879427,3.8320593780876955,12.97553466839347,11.334203849367647,11.289178786202813,7.559508983579252,7.097378749921819,4.843432471201191,0.07918378620124338,2.6501142391021637
2025-01-15,37.776278166675134,3.7772058890981772,12.873708318701224,11.16629615834354,11.123363993851932,7.4334438427675895,6.993132869336409,6.182392022990103,0.06298922081497814,2.6111895174209114
2025-01-16,36.80601159492131,4.66698177890019,12.797582463340357,10.90032293731769,10.818191994105748,7.187040555692954,6.801274691953585,6.043407252235729,1.4549510617394685,2.5242356697929726
2025-01-17,36.63894624897107,4.3963219605418296,12.781765568886778,11.426719350237585,10.76908738021977,7.167584810511372,6.770403177761304,6.0111248345100785,1.5252687003708334,2.512777967989387
2025-01-20,36.14129184135141,5.416658800981751,12.811177341332582,11.322098736376898,10.622814510787611,7.074331389621421,6.678443082624296,5.990316053099859,1.4642204886046077,2.4786477552195643
2025-01-21,36.02677605334678,5.400858622861785,13.461534498875057,11.30598490799221,10.549633702674836,7.011031336187851,6.6436538392999065,5.841186006421371,1.4248290916482453,2.33451194069196
2025-01-22,35.98699852026797,5.393875281974596,13.525111645732515,11.444485299189592,10.48835591491084,6.991758093238329,6.635063557136266,5.743122921983347,1.473345948205274,2.317882817361276
2025-01-23,35.51178239517215,5.25549371142101,14.663673598753753,11.539143040726534,10.336424043564882,7.067987645375176,6.546103017432917,5.684743849466027,1.1745283032552192,2.220120394832336
2025-01-24,35.46010823014438,5.168048993817943,14.832776713825632,11.608855079317609,10.312665877809732,7.079831487833118,6.536577604040611,5.7059767092507645,1.07826946698576,2.2168898369744543
2025-01-27,33.95049264207684,4.587861499988335,14.375941384752144,11.56662108543446,9.794022532904892,6.8894964674468,6.258300973308718,5.506075818108028,0.7742738551617594,6.296913740818024
2025-02-03,33.61725288891663,5.388332357873109,14.293956512541916,11.601847003360458,9.663560995317088,6.810429984650145,6.196872861100326,5.452031142943766,0.7730311641309228,6.2026850891656355
2025-02-04,33.43023398127921,5.240138457695897,14.191045973056577,12.2048856939499,9.609168663621542,6.758634364968855,6.162398527427658,5.421700499564671,0.7914891240240396,6.190304714411657
2025-02-05,33.41270202767289,5.237390350566811,14.1766533740617,12.291998580777788,9.604129288207652,6.757617299953196,6.159166755698301,5.4188571751153445,0.7544268402191787,6.187058307727134
2025-02-06,33.264733445997386,5.214196499880551,14.130227185126895,12.715641402859482,9.511273267708678,6.710077701076829,6.131890806318667,5.394859696257158,0.7674411545245835,6.159658840249771
2025-02-07,33.248001718243756,5.211573826939805,14.145125545147346,12.81990273599968,9.506489221109776,6.710475021706906,6.128806545091897,5.318584306532658,0.7544804671646479,6.156560612063527
2025-02-12,33.58084711663624,8.160810106123616,14.523014765224254,8.993684877230871,9.605473099962405,6.77589915864195,6.192621170077056,5.340292847119442,0.6066926398371519,6.220664219147007
2025-02-13,33.25071792014644,8.07752597907412,14.523198040906049,8.979871776122682,9.507445645380718,6.697316612417753,6.129423149097361,5.300884283729616,1.3764365847885138,6.157180008336741
2025-02-14,33.27938650954898,8.08511971746963,14.529426472583316,9.001459633780817,9.515642913666142,6.676029420325198,6.1347079046312984,5.31237740788547,1.3033613244243483,6.162488695684798
2025-02-17,33.27812991580254,8.086073062788344,14.528877857108096,9.037620039261828,9.515283613251295,6.682070494255322,6.134476264676427,5.314064764323864,1.2611479817750675,6.162256006757215
2025-02-18,33.24883631104502,8.078955167974513,14.55695807128277,9.067390213758452,9.506907633049659,6.66172698300957,6.129076294078726,5.3219622019433315,1.2713555412595894,6.156831582598367
2025-02-19,33.30348957682335,8.101052198895244,14.254652511805583,9.191249393431907,9.522534752890436,6.672677295132949,6.1391510537648175,5.378574670683758,1.269666581122041,6.166951965449914
2025-02-20,33.31775825840502,7.9772499642929695,14.279031710826848,9.260084000032581,9.526614626139933,6.716490373537877,6.141781336437325,5.423093428059588,1.1883021430105474,6.169594159257306
2025-02-21,31.659376191385874,7.327510580372619,13.570518492854323,10.975436868680925,9.043536999537068,6.3830865165077615,5.830342565420081,5.245590832747037,4.107855902865003,5.856745049629311
2025-02-24,31.69387719058705,6.932525519549736,13.58650458274306,11.287978504011912,9.05339224939767,7.069643186156826,5.83669621695687,5.290227109200711,3.7410968600921364,5.508058581304027
2025-02-25,31.594282044446313,6.771368374936175,13.561725243198891,11.800354513020766,9.028524724862224,7.6073397792492825,5.797973542259816,5.21001264065195,3.6979792192221987,4.930439918152381
2025-02-26,31.550825609344667,6.597074409929165,13.936920373530084,12.08223634290409,9.014743410186247,7.630308025148979,5.795085513085021,5.560382771069262,3.5325500116430466,4.299873533159435
2025-02-27,27.67087173578738,18.08651922081609,12.239622962156488,10.799774759105139,7.901678380800356,6.700723784255653,5.07955688033135,4.853974625871421,3.043075541703375,3.6242021091727463
2025-02-28,27.670612767001845,17.938078317885033,12.23238493900868,10.916254523186888,7.899366602196685,6.750485217573687,5.078070764300532,4.971149055201389,3.050544322065843,3.493053491579419
2025-03-03,27.38051232874332,17.75001438069099,12.127920267028456,10.800773895457343,7.816549147716787,6.700391332114049,5.0248319521847336,4.919031216984152,4.021475516743707,3.45849996233647
2025-03-04,27.368627471710834,17.721640114099976,12.123172731350897,10.837941721956296,7.813156275881791,6.7274539333858465,5.022650860441565,4.92671413255145,4.001644001854212,3.456998756767133
2025-03-05,27.364385379951273,17.664127210070273,12.14196010474023,10.863128237518088,7.811945249647892,6.783760574109296,5.021872357908026,4.925950500051245,3.9612408470446283,3.461629538959046
2025-03-06,27.381675109069526,17.6644319362203,12.145108151838246,10.91220179522979,7.812308518097748,6.783042659959639,5.022105883326923,4.929279675849097,3.8870223896158107,3.4628238807929237
2025-03-07,27.261104019654823,17.586649266096646,12.092143404155435,11.270535459611425,7.777908192145492,6.828278412254794,4.999991795160414,4.873623273571219,3.8621903208685393,3.4475758564812136
2025-03-10,27.151880523413467,17.51618714106207,12.053430027113048,11.636283167763404,7.746745465735809,6.817315610710539,4.9799589826722706,4.862806698059211,3.8016294777898842,3.4337629056802967
2025-03-11,27.141312097372662,17.509369251297212,12.068712259282599,11.626632438960236,7.743730171585519,6.813637782826082,4.978020614972499,4.860913929972859,3.825245084179796,3.4324263695505413
2025-03-12,27.13325225307177,17.50416969464107,12.07588029914763,11.652363667321797,7.741430604811918,6.796766488135024,4.960670427516817,4.859470440089427,3.844589044023043,3.431407081241501
2025-03-13,27.113262285615562,17.491273791883813,12.074657901397195,11.698522353173079,7.735727235956194,6.832688706289,4.957015736973932,4.855890306935991,3.812082632014926,3.428879049760305
2025-03-14,27.099536260276913,17.477305262981773,12.068545134199937,11.716122621833264,7.731811042215465,6.859399988227441,4.954506259401921,4.853432023875376,3.8121982191915595,3.4271431877963554
2025-03-17,27.0934402645049,17.4733737721265,12.072476536009018,11.698660958691084,7.730071784134784,6.883930535481402,4.953391751429546,4.856430222253615,3.8118519177533847,3.4263722576157707
2025-03-18,27.077382141327575,17.463017405950158,12.065832193176309,11.717274391986125,7.72549021591505,6.900288199056612,4.950455905183612,4.8658144818404985,3.8101035986941985,3.4243414668698566
2025-03-19,27.042976751469723,17.541356254188525,12.078567129964119,11.64829488347138,7.715673960365149,6.94459104765823,4.945186285197611,4.858100939960018,3.8052623589086205,3.4199903888166254
2025-03-20,27.04766952105084,17.544400206923378,12.096995366180673,11.629390528258343,7.717012861788309,6.944264995357076,4.946044423707488,4.858943966544056,3.8049019212396735,3.4103762089501672
2025-03-21,27.052363919587876,17.542340504940586,12.103689163141434,11.629367042900398,7.716820814570732,6.946491185544349,4.946902860094722,4.846004565153557,3.8050518295890337,3.410968114477317
2025-03-24,27.005768371234712,17.48205929526612,12.082841519832732,11.823364974556103,7.7035292035874265,6.92535375219106,4.93838221280116,4.837657707159689,3.7959499705718334,3.4050929927991658
2025-03-25,27.046645051249907,17.52628942137491,12.14012685296205,11.863967622178064,7.714024985744773,6.614329571998531,4.945110581389823,4.938141500859758,3.8016321024061916,3.4097323098359964
2025-03-26,27.055066605604505,17.526642157578245,12.143906942432306,11.876849734917961,7.716426913251386,6.568917693554124,4.946650347873679,4.939679097370578,3.8150665041280227,3.4107940032891957
2025-03-27,27.05078614401502,17.52386921602013,12.144027076501054,11.838734797057176,7.715206074674579,6.562774762604931,4.947398816739723,4.938897576225246,3.8644786143902743,3.4138269217718626
2025-03-28,27.05465230818223,17.53147814264519,12.205483889852275,11.814904954821122,7.716308750696996,6.533086494721826,4.946574599234141,4.944707828085732,3.838488197539506,3.414314834220978
2025-03-31,27.06003916456171,17.534968838212027,12.221188137038625,11.79530425011427,7.717845146232455,6.517028976293498,4.947559512536035,4.943650214120267,3.847421101868218,3.4149946590228923
2025-04-01,27.057276406169876,17.533178564295067,12.225045253758712,11.837491356118974,7.717057174666158,6.5178950651871945,4.947054379802146,4.901796052235314,3.8485597506615186,3.4146459971050396
2025-04-02,27.06155892218022,17.526252860946215,12.23668096812372,11.843449486791013,7.71827859918824,6.49850398852575,4.9478373795123725,4.902571888640946,3.849679452662174,3.415186453429348
2025-04-03,27.0836838030373,17.540581904499632,12.251795234638765,11.75246836283673,7.724588878463716,6.513014739265078,4.951882612561832,4.906580113711842,3.857425723106235,3.4179786278788726
2025-04-07,27.08188480625883,17.533796333673784,12.27039756585371,11.735337287450685,7.724075783176961,6.515647827456816,4.9515536905092725,4.906254200816017,3.8633009114963133,3.41775159330761
2025-04-08,26.942925591724435,17.992519761162686,12.222687100685393,11.691388915989902,7.684442961772064,6.441549196038286,4.926146891223315,4.85058007721248,3.847544654735937,3.4002148494555002
2025-04-09,26.938132886714673,17.938495296627615,12.309962931443303,11.695408076270883,7.683076025276815,6.430746810865698,4.9252706104050334,4.835486549271985,3.8473684784836273,3.3960523346403697
2025-04-10,26.93211019044063,17.947187827180276,12.30212947730073,11.70600453106483,7.681358280637821,6.429309055880228,4.924169442440695,4.834913580060977,3.8475245531593365,3.3952930618344803
2025-04-11,26.933205025809166,17.9601129126674,12.302121433532712,11.736969155384688,7.681670540711933,6.378755825327744,4.924369618172494,4.838159002956307,3.849205399255769,3.3954310861817882
2025-04-14,26.944843151271737,17.9449972216046,12.317604621607721,11.731365149520487,7.684989872571222,6.36117753372404,4.926497490862931,4.840249623119422,3.8513770475100553,3.3968982882077863
2025-04-15,26.939502057005825,17.952621930129936,12.315671250772366,11.741238073828532,7.683466528935057,6.3634744535954635,4.925520944540068,4.8357323199998365,3.8465474971893343,3.3962249440035848
2025-04-16,26.939502057005825,17.953130194862652,12.31617951550508,11.739713279630386,7.683466528935057,6.3634744535954635,4.925520944540068,4.8357323199998365,3.8470557619220496,3.3962249440035848
2025-04-17,26.940049764093533,17.954003475066465,12.316429915783447,11.740968509904677,7.683622741513417,6.360045903947713,4.925621085319444,4.835830635286449,3.8471339764229393,3.396293992661921
2025-04-22,26.93306816652018,17.954432072751818,12.313238074715395,11.764349255396976,7.681631506814281,6.348234811393426,4.924344595315986,4.8355937014473795,3.849693983119874,3.395413832524683
2025-04-23,26.923081193805615,17.948790351831065,12.3411813537083,11.710715323810875,7.678783103365124,6.34588084089682,4.92251861341127,4.868341563701537,3.866552866477755,3.3941547889916395
2025-04-24,26.9154249731532,17.915756608938754,12.354429589876572,11.666760264600335,7.6765994581367725,6.3780995399221885,4.9211187777684415,4.8771133440541945,3.9015078634731024,3.393189580076438
2025-04-25,26.914468251733602,17.929845765211518,12.359576162523595,11.68411829891793,7.676326589804261,6.371271525885712,4.92094385429063,4.8490114015292765,3.901369182544028,3.3930689675594428
2025-04-28,26.904495065662747,17.92523225800907,12.352458286566694,11.69501686370485,7.673482118469931,6.379062729343536,4.919120393085896,4.858381888684081,3.9009387343841073,3.391811662089083
2025-04-29,26.868625472084485,17.90336170145312,12.410508094306746,11.700208868835716,7.663251683583574,6.443555601124959,4.912562126564561,4.810336543953659,3.898272564916288,3.3893173431768924
2025-04-30,26.859911214192582,17.898061896176877,12.437902326510375,11.685265370779836,7.660766273545361,6.450080745858797,4.910968843226515,4.808776415273671,3.9000488230774124,3.3882180913585724
2025-05-02,26.858277920088753,17.882785049084852,12.482751909806842,11.702797176911334,7.66030043863304,6.490733845287326,4.910670217650588,4.808484003802053,3.815187377716315,3.3880120610188977
