date,BANK OF COMMUNICATIONS TRUSTEE LTD,ABN AMRO CLEARING HONG KONG LTD,BNP PARIBAS,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,GF SECURITIES (HONG KONG) BROKERAGE LTD,INTERACTIVE BROKERS HONG KONG LTD,WEBULL SECURITIES LTD
2024-05-21,95.91074647472885,3.721697048425754,0.3639428597977595,0.0025342249424989056,0.0010793921051384227,0.0,0.0,0.0,0.0,0.0
2024-05-22,95.99409431728215,3.6336561967196803,0.3639428597977595,0.0025342249424989056,0.0057724012579141734,0.0,0.0,0.0,0.0,0.0
2024-05-23,96.13918077554274,3.4885767262088847,0.3639360279773182,0.002534177370828521,0.00577229290022052,0.0,0.0,0.0,0.0,0.0
2024-05-24,95.89815235005061,3.7296051517010196,0.3639360279773182,0.002534177370828521,0.00577229290022052,0.0,0.0,0.0,0.0,0.0
2024-05-27,95.71559772092981,3.903337089234486,0.3727117903540762,0.0025811065813994196,0.00577229290022052,0.0,0.0,0.0,0.0,0.0
2024-05-28,97.26611279807582,2.331375136366745,0.39399885884768493,0.002630485219303553,0.005882721490442491,0.0,0.0,0.0,0.0,0.0
2024-05-29,97.26615931756571,2.2060216139899795,0.502996841503146,0.018939502637182262,0.005882724303973278,0.0,0.0,0.0,0.0,0.0
2024-05-30,97.26615931756571,2.1629294627877034,0.5460889927054219,0.018939502637182262,0.005882724303973278,0.0,0.0,0.0,0.0,0.0
2024-05-31,97.5009732306571,1.9195360630978673,0.5460613092271831,0.027546970933163203,0.0058824260846858925,0.0,0.0,0.0,0.0,0.0
2024-06-03,95.67076103661469,1.8835509567216886,2.4128861202031935,0.027029880688417274,0.005772005772005772,0.0,0.0,0.0,0.0,0.0
2024-06-04,95.67103040917067,1.8752971066214479,2.412892913974816,0.03500754820928883,0.005772022023783546,0.0,0.0,0.0,0.0,0.0
2024-06-05,93.39207290621168,4.202029437889407,2.366089486382995,0.03417364149467995,0.005634528021240796,0.0,0.0,0.0,0.0,0.0
2024-06-07,93.23188994016375,4.3622002805367766,2.366101409188816,0.03417381369682788,0.005634556413820147,0.0,0.0,0.0,0.0,0.0
2024-06-11,93.13752391806953,4.448795289726442,2.3660851508470326,0.04196112366025599,0.005634517696737431,0.0,0.0,0.0,0.0,0.0
2024-06-12,93.25439162678582,4.3241267251224365,2.366098157502585,0.04974894191879745,0.005634548670361037,0.0,0.0,0.0,0.0,0.0
2024-06-13,92.99400404860711,4.563272198052839,2.3795530224148447,0.05753621322847328,0.005634517696737431,0.0,0.0,0.0,0.0,0.0
2024-06-14,93.1942813768196,4.355161515969277,2.3795530224148447,0.06536956709954726,0.005634517696737431,0.0,0.0,0.0,0.0,0.0
2024-06-17,93.31805752979996,4.231385362988915,2.3795530224148447,0.06536956709954726,0.005634517696737431,0.0,0.0,0.0,0.0,0.0
2024-06-18,93.36436139754555,4.1025758484999795,2.461417243480213,0.06601098503415073,0.005634525440111408,0.0,0.0,0.0,0.0,0.0
2024-06-19,93.23435503007371,4.197996307782517,2.4960031516695147,0.06601098503415073,0.005634525440111408,0.0,0.0,0.0,0.0,0.0
2024-06-20,93.33866856743926,4.0889667847320075,2.496000864875958,0.07059183535107184,0.005634520277859725,0.0,0.0,0.0,0.0001374273238502372,0.0
2024-06-21,93.28415572897866,4.098724124725375,2.5407563633431853,0.07059183535107184,0.005634520277859725,0.0,0.0,0.0,0.0001374273238502372,0.0
2024-06-24,93.1637235841779,4.335603021935233,2.4243096109340843,0.07059183535107184,0.005634520277859725,0.0,0.0,0.0,0.0001374273238502372,0.0
2024-06-25,93.05918719983582,4.435558495482306,2.4243096109340843,0.07517274614607976,0.005634520277859725,0.0,0.0,0.0,0.0001374273238502372,0.0
2024-06-26,89.7297316397906,4.272402662223738,2.3375730795257184,0.07694441450689318,0.005432929382518865,3.5777827640977895,0.0,0.0,0.00013251047274436255,0.0
2024-06-27,89.80786864855219,4.189848637704,2.3375730795257184,0.08136143026503861,0.005432929382518865,3.5777827640977895,0.0,0.0,0.00013251047274436255,0.0
2024-06-28,89.80786864855219,4.185034090527622,2.3375730795257184,0.08586678633834695,0.005432929382518865,3.5780919552008594,0.0,0.0,0.00013251047274436255,0.0
2024-07-02,89.8962089637151,4.092232589448986,2.337528909368137,0.09037214241165527,0.005432929382518865,3.5780919552008594,0.0,0.0,0.00013251047274436255,0.0
2024-07-03,89.8962089637151,4.087815573690841,2.337528909368137,0.09478915816980069,0.005432929382518865,3.5780919552008594,0.0,0.0,0.00013251047274436255,0.0
2024-07-04,89.95769382306848,4.010915329341529,2.348527278605919,0.0992061739279461,0.005432929382518865,3.5780919552008594,0.0,0.0,0.00013251047274436255,0.0
2024-07-05,89.84289558351428,4.116482005961204,2.3532976556247163,0.10366735984367298,0.005432929382518865,3.5780919552008594,0.0,0.0,0.00013251047274436255,0.0
2024-07-08,89.89709236686673,4.07805396886534,2.337528909368137,0.10366735984367298,0.005432929382518865,3.5780919552008594,0.0,0.0,0.00013251047274436255,0.0
2024-07-09,89.84779847100583,4.1228425086529334,2.337528909368137,0.10812854575939984,0.0054770995401003195,3.5780919552008594,0.0,0.0,0.00013251047274436255,0.0
2024-07-10,89.71669690115289,4.251600395941468,2.337529941858796,0.11033710237454454,0.0054771019593448855,3.5782260461816873,0.0,0.0,0.00013251053127447305,0.0
2024-07-11,90.01784916856266,3.88671056298866,2.3993681897868835,0.11232476034366164,0.0054771019593448855,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-07-12,90.01784916856266,3.8487242106899777,2.437354542085566,0.11232476034366164,0.0054771019593448855,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-07-15,90.10769130876677,3.7588820704858854,2.437354542085566,0.11232476034366164,0.0054771019593448855,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-07-16,90.10769130876677,3.7609138986320936,2.437354542085566,0.1101162514890871,0.00565378266771085,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-07-17,89.9689527825224,3.8567631829206293,2.4780352751868286,0.11232476034366164,0.00565378266771085,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-07-18,89.9689527825224,3.854554674066055,2.4780352751868286,0.1145332691982362,0.00565378266771085,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-07-22,89.9689527825224,3.854554674066055,2.475826766332254,0.11674177805281075,0.00565378266771085,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-07-23,89.9300388565048,3.80199216332718,2.5626653344941257,0.1213796466474173,0.00565378266771085,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-07-24,89.99399727293327,3.8017271422646313,2.4989719391281957,0.1213796466474173,0.00565378266771085,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-07-25,89.99399727293327,3.7976634859722145,2.4989719391281957,0.12544330293983447,0.00565378266771085,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-07-26,89.92906711260878,3.8603851374421314,2.4989719391281957,0.12765181179440901,0.00565378266771085,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-07-29,89.92906711260878,3.8603851374421314,2.496763430273621,0.1298603206489836,0.00565378266771085,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-07-30,89.9688202719911,3.8206319780597893,2.496763430273621,0.1298603206489836,0.00565378266771085,3.5782260461816873,0.0,0.0,4.417017709149101e-05,0.0
2024-08-01,87.54274472443933,6.407050690391576,2.4323022963711685,0.12650760271965528,0.005507813995957781,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-02,87.54274472443933,6.348142898512934,2.4912100882498103,0.12650760271965528,0.005507813995957781,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-05,87.54274472443933,6.348142898512934,2.4890585984076394,0.12865909256182628,0.005507813995957781,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-06,87.54274472443933,6.347712600544499,2.4890585984076394,0.12908939053026047,0.005507813995957781,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-07,87.54274472443933,6.402317412738799,2.4323022963711685,0.13124088037243148,0.005507813995957781,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-08,87.54274472443933,6.433083717481845,2.4015359916281227,0.13124088037243148,0.005507813995957781,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-09,87.54274472443933,6.342290846142228,2.491898564999305,0.13124088037243148,0.005938111964391982,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-12,87.48719325671448,6.353349503930987,2.5363913749354015,0.13124088037243148,0.005938111964391982,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-13,87.66266876824194,6.177873992403519,2.5363913749354015,0.13124088037243148,0.005938111964391982,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-14,87.66266876824194,6.177744903012989,2.536520464325932,0.13124088037243148,0.005938111964391982,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-15,87.48749446529239,6.353779801899422,2.535659868389063,0.13124088037243148,0.005938111964391982,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-16,87.35629661471678,6.484977652475009,2.535659868389063,0.13124088037243148,0.005938111964391982,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-19,87.35629661471678,6.484891592881323,2.535659868389063,0.13132693996611836,0.005938111964391982,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-21,87.26894612712465,6.572242080473465,2.535659868389063,0.13132693996611836,0.005938111964391982,3.485843842285467,0.0,0.0,4.3029796843420164e-05,0.0
2024-08-22,87.20750469971307,6.446601718752208,2.6267155719515474,0.13480755911744335,0.006095492515795276,3.5782307877143142,0.0,0.0,4.41702356217049e-05,0.0
2024-08-23,84.03631494303005,6.269719715967945,6.110471296952516,0.12726244343891402,0.0058775827291064715,3.4503114267022843,0.0,0.0,4.2591179196423704e-05,0.0
2024-08-28,84.08380410783406,6.222230551163932,6.110471296952516,0.12726244343891402,0.0058775827291064715,3.4503114267022843,0.0,0.0,4.2591179196423704e-05,0.0
2024-09-02,84.08380410783406,6.222187959984735,6.110471296952516,0.12730503461811046,0.0058775827291064715,3.4503114267022843,0.0,0.0,4.2591179196423704e-05,0.0
2024-09-09,84.00501042632067,6.30098164149812,6.110471296952516,0.12730503461811046,0.0058775827291064715,3.4503114267022843,0.0,0.0,4.2591179196423704e-05,0.0
2024-09-11,84.04055091800501,6.3801422825778165,6.119692673720741,0.0033221699903273746,0.005877685367502277,3.4503716784156486,0.0,0.0,4.2591922952915055e-05,0.0
2024-09-13,84.01154581847408,6.409147382108752,6.119692673720741,0.0033221699903273746,0.005877685367502277,3.4503716784156486,0.0,0.0,4.2591922952915055e-05,0.0
2024-09-16,83.98394625240059,6.4367469481822415,6.119692673720741,0.0033221699903273746,0.005877685367502277,3.4503716784156486,0.0,0.0,4.2591922952915055e-05,0.0
2024-09-17,83.76417192996355,6.528958461375302,6.2472554829647216,0.0033221699903273746,0.005877685367502277,3.4503716784156486,0.0,0.0,4.2591922952915055e-05,0.0
2024-09-19,83.69385266516828,6.2619496963834775,6.584583512751808,0.0033221699903273746,0.005877685367502277,3.4503716784156486,0.0,0.0,4.2591922952915055e-05,0.0
2024-09-20,83.36010235690924,6.552426610922357,6.627856906471971,0.0033221699903273746,0.005877685367502277,3.4503716784156486,0.0,0.0,4.2591922952915055e-05,0.0
2024-09-23,83.41962931556219,6.493174617439128,6.627676243767374,0.0033220794343265356,0.0058775251530392555,3.450277627881957,0.0,0.0,4.259076197854533e-05,0.0
2024-09-24,83.3438177592404,6.568560266141153,6.627676243767374,0.0037479870541119887,0.0058775251530392555,3.450277627881957,0.0,0.0,4.259076197854533e-05,0.0
2024-09-25,83.29641424115827,6.615963784223275,6.627676243767374,0.0037479870541119887,0.0058775251530392555,3.450277627881957,0.0,0.0,4.259076197854533e-05,0.0
2024-09-26,83.14483371927662,6.475797586551882,6.919593326368324,0.0037479870541119887,0.005707162105125074,3.450277627881957,0.0,0.0,4.259076197854533e-05,0.0
2024-09-27,82.82780140249014,6.7311689462242486,6.968069156802213,0.01678149639836717,0.0057074124806629455,3.4504289929739196,0.0,0.0,4.2592630452708554e-05,0.0
2024-09-30,82.32039539590701,5.973318272579205,8.231707317073171,0.018400016355570092,0.0057074124806629455,3.4504289929739196,0.0,0.0,4.2592630452708554e-05,0.0
2024-10-02,82.222375272269,6.062144821491327,8.228541258281794,0.030751985281299098,0.005703172893581647,3.450440897005596,0.0,0.0,4.259277739792119e-05,0.0
2024-10-03,82.2635624880128,6.089787534022578,8.16937989047608,0.01282042599677428,0.013966171708778358,3.450440897005596,0.0,0.0,4.259277739792119e-05,0.0
2024-10-04,95.30640556814772,0.041093706523601156,0.5589734297005506,0.015249230854541152,0.0673837766007484,4.010844777683048,0.0,0.0,4.9510489787471274e-05,0.0
2024-10-07,94.19872310613468,1.1163290415374219,0.5589814555797885,0.0142592257933551,0.09580417329910458,4.010902366387836,0.0,0.0,0.00500063126780856,0.0
2024-10-08,93.64637697232494,1.5335972919568206,0.6932503400154771,0.014605688494826862,0.09629852244894321,4.010870593104827,0.0,0.0,0.005000591654161062,0.0
2024-10-09,93.58422820170942,1.6201949046345674,0.6932022020470779,0.014655228326972006,0.07184032534606886,4.010878536378386,0.0,0.0,0.005000601557514097,0.0
2024-10-10,97.52302748760535,1.614334240496312,0.7104019235498238,0.016136124968874805,0.07495822908863888,0.052584177214863595,0.0,0.0,0.007784520352396473,0.0007732967237479939
2024-10-14,97.44286766703561,1.8913767798031809,0.5090859600020827,0.01613609169424323,0.0749580745157497,0.05258406877996196,0.0,0.0,0.007784504299778683,0.00520685386938839
2024-10-15,97.44276719767929,1.8488951943881515,0.5515135174426847,0.016136075056978904,0.07495799722954417,0.05258401456267886,0.0,0.0,0.007939155139855434,0.005206848500814279
2024-10-16,97.4850380280768,1.7963130319303868,0.5532668883789724,0.01613609169424323,0.08351587394464548,0.05258406877996196,0.0,0.0,0.0079391633256021,0.00520685386938839
2024-10-17,97.42271044066996,1.9733976164982001,0.4872790373609809,0.016032985677027618,0.034592068775837724,0.05258406877996196,0.0,0.0,0.0079391633256021,0.005464618912427419
2024-10-18,97.27562970711189,2.0766067397310275,0.5311506476862236,0.016032985677027618,0.034592068775837724,0.05258406877996196,0.0,0.0,0.0079391633256021,0.005464618912427419
2024-10-21,97.38069473865461,1.971541708188319,0.5311506476862236,0.016032985677027618,0.034592068775837724,0.05258406877996196,0.0,0.0,0.0079391633256021,0.005464618912427419
2024-10-22,96.92620341476818,2.469440665322508,0.48779456744705896,0.016032985677027618,0.03454051576722992,0.05258406877996196,0.0,0.0,0.0079391633256021,0.005464618912427419
2024-10-24,96.97801418841902,2.4174236796372317,0.48779456744705896,0.016032985677027618,0.034746727801661145,0.05258406877996196,0.0,0.0,0.0079391633256021,0.005464618912427419
2024-10-25,97.04833249216007,2.347053822887577,0.4879492264728823,0.016032985677027618,0.03479828081026894,0.05258406877996196,0.0,0.0,0.007784504299778683,0.005464618912427419
2024-10-28,96.94106802793331,2.412357804720373,0.5300134758800307,0.01603289475719186,0.034694978043698144,0.05258377058628842,0.0,0.0,0.007784460155421129,0.005464587923673111
2024-10-29,96.99927104459208,2.405707504322695,0.5300134758800307,0.01603289475719186,0.034694978043698144,0.0010310543252213416,0.0,0.0,0.007784460155421129,0.005464587923673111
2024-10-30,96.93849039212027,2.508452067831002,0.4880495648435221,0.01603289475719186,0.034694978043698144,0.0010310543252213416,0.0,0.0,0.007784460155421129,0.005464587923673111
2024-10-31,96.84157128554946,2.6474897435871,0.44618875923953555,0.015775131175886525,0.034694978043698144,0.0010310543252213416,0.0,0.0,0.007784460155421129,0.005464587923673111
2024-11-01,96.89013394426739,2.5989270848691746,0.44618875923953555,0.015775131175886525,0.034694978043698144,0.0010310543252213416,0.0,0.0,0.007784460155421129,0.005464587923673111
2024-11-05,96.89013394426739,2.562840183486428,0.48263652963611,0.015414262162059057,0.034694978043698144,0.0010310543252213416,0.0,0.0,0.007784460155421129,0.005464587923673111
2024-11-06,96.69346033173142,2.7595137960223988,0.48263652963611,0.015414262162059057,0.034694978043698144,0.0010310543252213416,0.0,0.0,0.007784460155421129,0.005464587923673111
2024-11-07,96.48730101940342,3.0078432302519587,0.4404664077345571,0.015414262162059057,0.034694978043698144,0.0010310543252213416,0.0,0.0,0.007784460155421129,0.005464587923673111
2024-11-08,96.48267525150077,3.093684837268765,0.359202105311995,0.015413523175701277,0.03469331470651157,0.0010825551394305244,0.0,0.0,0.007784086954952818,0.005464325941887409
2024-11-11,96.4821778835125,3.0941843891198615,0.35920025362589664,0.015413443719021683,0.03469313586254714,0.0010825495588610546,0.0,0.0,0.007784046828000917,0.005464297773298658
2024-11-12,96.27796808714679,3.2982698919120694,0.3592619250417111,0.015416090067088349,0.03475065118801855,0.0010827354227720915,0.0,0.0,0.007785383278027896,0.005465235943516271
2024-11-13,96.21041581377219,3.3658094926768807,0.35927266877514213,0.015416551085500503,0.034751690406780396,0.0010827678019916741,0.0,0.0,0.007785616100035371,0.005465399381481784
2024-11-14,96.0851199399527,3.4887029823631663,0.3592115492080643,0.015465480017568787,0.03722025524228221,0.0010310320011712524,0.0,0.0,0.007784291608842955,0.0054644696062076375
2024-11-15,96.17239679885185,3.4013745718639616,0.3592115492080643,0.015465480017568787,0.03727180684234077,0.0010310320011712524,0.0,0.0,0.007784291608842955,0.0054644696062076375
2024-11-18,98.77089994512143,0.7911308589239138,0.36910611482971745,0.01589148025960322,0.038298467425643766,0.0010594320173068813,0.0,0.0,0.007998711730666954,0.005614989691726472
2024-11-19,98.84002788425069,0.7220029197946397,0.36910611482971745,0.01589148025960322,0.038298467425643766,0.0010594320173068813,0.0,0.0,0.007998711730666954,0.005614989691726472
2024-11-20,98.93929385490722,0.6227357891385682,0.3691070924393964,0.015891522349572175,0.03829856886246894,0.0010594348233048116,0.0,0.0,0.007998732915951328,0.0056150045635155015
2024-11-22,98.93950349481803,0.6225252212237028,0.369107874530868,0.015891556021707866,0.03829865001231596,0.0010594370681138577,0.0,0.0,0.007998749864259625,0.005615016461003446
2024-11-25,98.8406050445096,0.7214236715321314,0.369107874530868,0.015891556021707866,0.03829865001231596,0.0010594370681138577,0.0,0.0,0.007998749864259625,0.005615016461003446
2024-11-28,98.79886322402591,0.7612055334398068,0.369107874530868,0.015891556021707866,0.04025860858832659,0.0010594370681138577,0.0,0.0,0.007998749864259625,0.005615016461003446
2024-11-29,98.97873918745282,0.5812613424116782,0.3691565882025672,0.015895934614722287,0.04026970102396312,0.001059728974314819,0.0,0.0,0.008000953756076883,0.00561656356386854
2024-12-02,98.91324793684015,0.6923209389198712,0.32358824230703,0.015895934614722287,0.04026970102396312,0.001059728974314819,0.0,0.0,0.008000953756076883,0.00561656356386854
2024-12-03,98.87621040918785,0.7293584665721742,0.32358824230703,0.015895934614722287,0.04026970102396312,0.001059728974314819,0.0,0.0,0.008000953756076883,0.00561656356386854
2024-12-04,98.98923103986911,0.6145894930047328,0.32533662273032665,0.015895926192035507,0.040269679686489944,0.001059728412802367,0.0,0.0,0.008000949516657871,0.005616560587852545
2024-12-05,98.99227328268381,0.6116940385265507,0.32518765717580056,0.01589641472262346,0.04027091729731276,0.0010597609815082307,0.0,0.0,0.00800119541038714,0.005616733201993622
2024-12-06,99.09109358615058,0.5763525367830764,0.2617086677550441,0.015896456838735216,0.04027102399146254,0.0010597637892490143,0.0,0.0,0.008001216608830058,0.005616748083019776
2024-12-09,99.19023534679408,0.3285794146400913,0.39184724580930097,0.02331477865532014,0.040270981313734786,0.0010597626661509156,0.0,0.005775706530522489,0.013300021460193991,0.005616742130599852
2024-12-10,99.19023534679408,0.46915693230501027,0.25126972814438203,0.02331477865532014,0.040270981313734786,0.0010597626661509156,0.0,0.005775706530522489,0.013300021460193991,0.005616742130599852
2024-12-11,99.12636927211574,0.5205950718130714,0.2657839008319662,0.023323676977675532,0.04028635114325773,0.0010601671353488878,0.0,0.005777910887651438,0.011184763277930766,0.005618885817349105
2024-12-12,99.15044227147364,0.49472279779974776,0.2657816466482305,0.023323479163386802,0.04028600946403175,0.0010601581437903094,0.0018022688444435256,0.005777861883657185,0.011184668416987762,0.005618838162088639
2024-12-13,98.87702079286889,0.7622903688236806,0.2716560366094401,0.023318114730424045,0.040276743625277896,0.0010599143059283657,0.0018018543200782216,0.005776532967309593,0.011182095927544258,0.005617545821420338
2024-12-16,98.73036879435631,0.8661464878393011,0.3144807359357815,0.023310566679875987,0.04026370608342216,0.001059571212721636,0.0018012710616267808,0.005774663109332915,0.011178476294213258,0.0056157274274246695
2024-12-19,98.81799533364838,0.7450374982252183,0.3479631862577852,0.023310566679875987,0.04026370608342216,0.001059571212721636,0.0018012710616267808,0.005774663109332915,0.011178476294213258,0.0056157274274246695
2024-12-20,98.91091972900406,0.7551564033067099,0.2449198858206061,0.023310566679875987,0.04026370608342216,0.001059571212721636,0.0018012710616267808,0.005774663109332915,0.011178476294213258,0.0056157274274246695
