date,CHINA INTERNATIONAL CAPITAL CORPORATION,THE CORE SECURITIES COMPANY LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-05-14,24.22009215070057,22.66011133834473,8.312419429777766,9.812046466787958,9.347259026865778,8.524251862932609,4.08803823996888,3.4970340718550377,0.038604086203090304,9.500143326563581
2024-05-16,24.15531857647009,22.63366930152485,8.320245060363918,9.800596810160977,9.336351729736347,8.521461126164551,4.096557993095699,3.514860109491376,0.03855903917514156,9.58238025381705
2024-05-17,24.12373253505594,22.60899133269575,8.333656613244116,9.793702671084967,9.329784159563413,8.514883014991845,4.130453707011095,3.56317545137875,0.038531915176077014,9.563088599798046
2024-05-20,24.098464925225965,22.605824157721795,8.36138167538807,9.792330722662069,9.328477199050768,8.517046406920306,4.1805098948876465,3.6020751416995402,0.03852651744224411,9.475363359001596
2024-05-21,24.09319134902731,22.600877222861047,8.358093019521615,9.790187822589859,9.326435806145483,8.515912031516299,4.188056656729077,3.6129580581152685,0.039101645251450455,9.47518638824259
2024-05-22,24.0939998142193,22.601635612327946,8.353267171303232,9.790516339719987,9.326748761727224,8.51619778936198,4.188488979287862,3.612058031579943,0.03954064107903947,9.477546859393486
2024-05-23,24.094527103359017,22.602130241575484,8.36803975713165,9.790730601900528,9.326952874509194,8.520469301169076,4.1748662522464235,3.6677241320280105,0.03983330196008399,9.414726434120531
2024-05-24,24.094702871534317,22.602295122802385,8.355261703753653,9.790802024711416,9.327020914088507,8.517905278414021,4.17329182043544,3.680881783280236,0.03983359254170743,9.418004888438318
2024-05-27,24.098394595691328,22.605758184345564,8.360773588563642,9.7923021444906,9.328449974600483,8.526944191638208,4.159630963904097,3.69297353205464,0.03983969573528615,9.394933128976152
2024-05-28,24.09702325181044,22.604471780471826,8.360297810160455,9.791744903485508,9.326460000695262,8.527480347345076,4.159540168722735,3.6987458080294155,0.039837428616505854,9.394398500662776
2024-05-29,24.099168243150732,22.606483912664014,8.36104200027131,9.792616513551398,9.327290193525634,8.5194838665653,4.1596185775423224,3.699075051091732,0.03998690061344663,9.39523474102411
2024-05-30,24.165994355342477,22.669170865797255,8.384226863960903,9.819771081011265,9.353154428117826,8.543108083755643,4.178908565501629,3.7153320024079535,0.04024411335038362,9.130089640754663
2024-05-31,11.497083726091637,10.784963019224156,3.988834757473778,4.671801566670519,4.4498065331775765,4.0647713206843115,1.9882047197829051,1.7686306670323904,0.01914632329496485,4.343821662436248
2024-06-03,24.163483898108858,22.666815904393918,8.381453778758798,9.81875096510044,9.35218278615491,8.542952169161858,4.240512141027089,3.7171407691458667,0.04023993263578171,9.076467655512486
2024-06-04,24.18425505205876,22.686300508712133,8.38851211274753,9.827191254122994,9.360222008861287,8.550295769755238,4.250307850486719,3.7203360576851745,0.04027452325356001,8.992304862316605
2024-06-05,24.180324549560346,22.68261345857818,8.392273390299827,9.825594107562408,9.358700755636313,8.551688076966553,4.2690905772880186,3.7023077584877475,0.040267977709199446,8.997139347911403
2024-06-07,24.180218337494438,22.68251382520764,8.39223652724232,9.825550948644223,9.35865964754699,8.551650513680096,4.269511075269356,3.7022914961023994,0.040267800832123474,8.997099827980417
2024-06-11,24.207581051475834,22.70818171329349,8.397189261043218,9.836669696066801,9.36925005345693,8.562353771793065,4.43660917207174,3.706481067175318,0.04031336850655265,8.735370845117048
2024-06-12,24.20864561945793,22.70918034273656,8.400930083278254,9.837102279710187,9.3696620815568,8.562730315308809,4.434605447415081,3.7066440657443174,0.0403151413528883,8.730184623439174
2024-06-13,24.20864561945793,22.70918034273656,8.400930083278254,9.837102279710187,9.380656240574869,8.562730315308809,4.434605447415081,3.6956499067262514,0.0403151413528883,8.730184623439174
2024-06-14,24.250236929378197,22.74819551824522,8.413160568996494,9.854002769562621,9.396772539978402,8.581846607975205,4.4467763160953755,3.7019991640553735,0.04038440419248887,8.566625181520626
2024-06-17,24.28186348357596,22.77786314749578,8.390168379417448,9.866854114213979,9.409027576367745,8.593038838288436,4.466543743927853,3.7068272190365694,0.04043707252524197,8.46737642515099
2024-06-18,24.280506877941946,22.776590568993,8.389699628339034,9.866302862046268,9.408501902552416,8.59255875302195,4.471440039494095,3.7070611937392624,0.04043481334276828,8.466903360529262
2024-06-19,24.31650821984603,22.810362014894263,8.406556512743943,9.88093188706833,9.422452134131259,8.57599802245857,4.501775909450259,3.712557750222455,0.04049476709691759,8.332362782087973
2024-06-20,24.31683046095672,22.810664296633256,8.40666791599655,9.88106282866723,9.422576999980159,8.57611167114131,4.500657615788658,3.7126069488459637,0.040495303731479124,8.332325958258673
2024-06-21,24.316472415805368,22.810328428528912,8.406544134787021,9.88091733821601,9.422143776947573,8.575985395013086,4.50235824776829,3.712552283789222,0.04049470747173314,8.332203271672785
2024-06-24,24.360231888371235,22.85137747232187,8.42167239562805,9.898698853716846,9.439099692060122,8.622394981123117,4.520638568760662,3.7192333239924977,0.040567580995917535,8.12608524302968
2024-06-25,24.36024985486863,22.851394325987943,8.42167860689713,9.898706154343044,9.439106653716347,8.62232758703961,4.520641902884959,3.7192360670532416,0.04056761091588469,8.126091236293208
2024-06-26,24.360896666425354,22.852001074524,8.421902218686109,9.89896898405848,9.439357280179754,8.635094936047093,4.518254252714892,3.7193348199348706,0.040568688064096456,8.113621079365348
2024-06-27,24.360788862113957,22.851899947530455,8.421864949229988,9.898925178136658,9.439315508178272,8.63505672314893,4.518529278174617,3.719465870805506,0.040568508535422244,8.1135851741462
2024-06-28,24.373624277669204,22.863940347113314,8.426302331655714,9.904140806371476,9.44428897343797,8.639606433834086,4.528289427043077,3.7214256139963187,0.04058988360945848,8.057791905269385
2024-07-02,24.42091174771543,22.90829886687984,8.448565234739862,9.923355911863355,9.462611916585516,8.656368205731317,4.53707479881227,3.729237079032522,0.04066863237835292,7.872907606261535
2024-07-03,24.420947859973754,22.908332742372078,8.448281979349325,9.923370585958894,9.462625909358982,8.656381006277341,4.537229382305648,3.7292425936166675,0.04066869251681839,7.872919248270489
2024-07-04,24.422536905080342,22.90982336322157,8.447796512446526,9.924016289129831,9.463241632363797,8.651472561756348,4.537524614996401,3.7294852514663397,0.04067133878539101,7.873431530753454
2024-07-05,24.422536905080342,22.90982336322157,8.447796512446526,9.924016289129831,9.463241632363797,8.651472561756348,4.537376731049715,3.7296331354130254,0.04067133878539101,7.873431530753454
2024-07-08,24.41372753303096,22.901559637042073,8.437357805668801,9.957394281214626,9.459828177952541,8.654265142024702,4.53633139139775,3.7282878318507775,0.04065666836206441,7.870591531455702
2024-07-09,24.41372753303096,22.901559637042073,8.437357805668801,9.957394281214626,9.459828177952541,8.64938673209405,4.540766309516527,3.7287313236626547,0.04065666836206441,7.870591531455702
2024-07-10,24.443683651278185,22.929660295886766,8.447710607705229,9.96961219755365,9.471435571010964,8.600794899751168,4.556846769687461,3.73330654947742,0.0407065548844459,7.806242902764711
2024-07-11,24.478465473763766,22.96228775848382,8.459731167902236,9.983798327870684,9.48491282736129,8.616738854423506,4.563627320885047,3.738174141770745,0.04076447774853584,7.671499649790372
2024-07-12,24.489064586092724,22.972230369777932,8.462652775715078,9.988121286761231,9.489019770118603,8.62046988009279,4.565603359728389,3.7397927615194506,0.04078212866211745,7.632263081531685
2024-07-15,24.488846703749406,22.972025982902863,8.462577482409735,9.988032421167217,9.488935345094689,8.620393182668462,4.566452451775162,3.7397594881043905,0.04078176581829681,7.632195176309778
2024-07-16,24.487684730061083,22.970935980989644,8.457727587799056,9.987558498037561,9.488485103671131,8.627101517494292,4.568311675764638,3.739582039889764,0.04077983076029194,7.631833035532538
2024-07-17,24.48677701483964,22.970084488965362,8.45741407477588,9.987188276884615,9.488133382287423,8.630488549453194,4.56814233651962,3.7394434201886013,0.04077831912399324,7.631550136961675
2024-07-22,24.48024345125767,22.963955609390855,8.455157466951867,9.984523494599362,9.485601757864586,8.657832436442494,4.567664631320918,3.734739827310062,0.04076743864998881,7.629513886212195
2024-07-23,24.482856458257185,22.96640676870482,8.455318719584422,9.985589236851073,9.486614245499245,8.658756568459484,4.568152181196671,3.7351384712749214,0.04077179014276529,7.62039556002941
2024-07-26,24.487140092852723,22.970425078199767,8.439153360642148,9.987336362052119,9.488274067711814,8.660271544837105,4.568951446378592,3.7357919884983692,0.04077892376506444,7.6218771350623
2024-07-29,24.48732163589695,22.970595376604567,8.439215926935557,9.987410406282683,9.488344411988532,8.660335750459083,4.566019795068353,3.735819684956495,0.04077922609232408,7.624157785715455
2024-07-30,24.487503181633052,22.97076567753451,8.43853710749627,9.987484451611156,9.488414757308297,8.660399957033084,4.566053646930025,3.735847381825296,0.04077952842406654,7.624214310204247
2024-07-31,11.497083726091637,10.784963019224156,3.9619624316530935,4.689205922771999,4.4548886051592085,4.066407330157851,2.1437996633301357,1.754011007907147,0.01914632329496485,3.5792831076104377
2024-08-02,24.488919330766393,22.972094111457118,8.435317973107487,9.988062042856189,9.488963486602406,8.66149394461486,4.564389991885476,3.7360634314973606,0.04078188676551964,7.623913800447194
2024-08-06,24.488883017204053,22.972060047129478,8.434860607676363,9.988047231989741,9.488949415827683,8.661481100859033,4.564976366297594,3.7360578914500238,0.04078182629181855,7.623902495274216
2024-08-07,24.487829970741743,22.97107222557193,8.434497900234101,9.987617735969213,9.488541381512423,8.657549945048169,4.570562960871884,3.7358972372240706,0.04078007263250003,7.625650570193966
2024-08-08,24.49019037330021,22.973286426573683,8.43338309174438,9.988580450855961,9.489455990008961,8.658384453580153,4.570706934078482,3.7288426633241443,0.040784003458052616,7.626385613075976
2024-08-09,24.489827204827357,22.972945752482516,8.433258031921989,9.988432328793493,9.48931526953323,8.658256057180964,4.569304531782283,3.72878736779255,0.04078339866633695,7.629090057019283
2024-08-12,24.491134661740375,22.97417222649906,8.420806223670507,9.988965588778926,9.489821882779015,8.659904696612596,4.575925347521497,3.7289864393817624,0.040785576000463356,7.629497357015795
2024-08-13,24.568138730305566,23.0464067210536,8.447133827941311,10.020372504045099,9.519659409909783,8.687132830557234,4.584808466043721,3.7481492527492457,0.04091381241474908,7.337284444979693
2024-08-14,24.56846767515725,23.04671529130892,8.4472469273183,10.020506667645499,9.519786869420944,8.685910234988324,4.584869852425384,3.7481994370311558,0.04091436021318447,7.337382684491038
2024-08-15,24.57066086596238,23.048772637527396,8.448001000569208,10.021401183468656,9.520636686727617,8.690405135123541,4.585874260464318,3.7485340332562753,0.040918012577662526,7.324796184322945
2024-08-16,24.57208664997506,23.050110109552172,8.441051745182705,10.021982704400063,9.5211891493436,8.690909421140631,4.598787476985882,3.7487515528388684,0.04092038696427273,7.314210803616746
2024-08-19,24.572561948084555,23.05055596805474,8.441215020528174,10.02217655970835,9.521373317797316,8.68914322851929,4.5988764313764845,3.7488240649763775,0.04092117848771317,7.314352282466993
2024-08-20,24.571026435832696,23.04911556427528,8.439943622905458,10.021550284966214,9.520778337696548,8.6899393013148,4.604242809866086,3.7485898051017257,0.04091862136847338,7.313895216672719
2024-08-21,24.573951386454276,23.051859345658308,8.4402043151878,10.022743256688893,9.513727653462041,8.693056968354007,4.604939702655255,3.743828011779044,0.04092349234719778,7.314765867413178
2024-08-22,24.57311039182888,23.05107044160661,8.439915465976915,10.022400248229324,9.513402065049409,8.696181766932114,4.604782107750012,3.7436998867092584,0.04092209182204108,7.314515534095439
2024-08-23,24.57208664997506,23.050110109552172,8.433314690975616,10.021982704400063,9.513005726624565,8.70459805550702,4.602507214585443,3.743543920199481,0.04092038696427273,7.317930541216308
2024-08-26,24.572232893588815,23.050247294946637,8.43336488282273,10.022042351388476,9.513062344377667,8.712089381404455,4.601046703043889,3.743566200333804,0.04092063050668535,7.311427317586839
2024-08-27,24.57311039182888,23.05107044160661,8.430094949580937,10.022400248229324,9.513402065049409,8.712400498555775,4.601211010878746,3.7436998867092584,0.04092209182204108,7.31168841573902
2024-08-30,24.572964137769965,23.050933246413948,8.4300447754034,10.022340596980744,9.513345443252497,8.712348644154135,4.6017788046941375,3.743677604983621,0.04092184826223392,7.311644898085322
2024-09-03,24.57311039182888,23.05107044160661,8.433517250749233,10.022400248229324,9.513402065049409,8.70868060598154,4.601806193690624,3.7436998867092584,0.04092209182204108,7.311390824333082
2024-09-04,24.572817885451983,23.050796052854395,8.433416862253997,10.022280946442223,9.513288822129581,8.708576942075304,4.602941767477898,3.743655323523215,0.04092160470532598,7.311303793086081
2024-09-05,24.571903847905787,23.04993863010539,8.42863951169755,10.021908146662959,9.512934955380894,8.708699373465526,4.603960858572644,3.7442600123898924,0.04077129414325862,7.316983369676102
2024-09-09,11.497083726091637,10.78489340179975,3.9437226664587426,4.689205922771999,4.451059646816883,4.0803308150390345,2.1543815118398353,1.7292968222430454,0.01907670587055893,3.4235837379265983
2024-09-10,11.497083726091637,10.780855591184206,3.9444188407028022,4.689205922771999,4.451059646816883,4.08381168625933,2.1545903641130533,1.7205946441923057,0.01907670587055893,3.4235837379265983
2024-09-11,11.497083726091637,10.780716356335395,3.9444188407028022,4.689205922771999,4.451059646816883,4.08381168625933,2.1545903641130533,1.7171137729720096,0.01907670587055893,3.4221913894384794
2024-09-12,11.497083726091637,10.780716356335395,3.9444188407028022,4.689205922771999,4.451059646816883,4.083742068834924,2.1671215005061186,1.706671159311122,0.01907670587055893,3.4182928136717488
2024-09-13,11.497083726091637,10.780716356335395,3.9444188407028022,4.689205922771999,4.451059646816883,4.083742068834924,2.1671215005061186,1.7031902880908258,0.01907670587055893,3.388078851479579
2024-09-16,24.623451880882598,23.08919868429188,8.45675852385395,10.042932551399051,9.53289161351457,8.744264532130131,4.641351951420345,3.647744515212618,0.04085682597782923,7.18054892131703
2024-09-17,24.627564501807782,23.09305505350096,8.458170975781188,10.044609926884865,9.53448380171454,8.715899916483567,4.685522653821147,3.6483537632780623,0.04086364990480201,7.151475756823084
2024-09-19,11.497083726091637,10.780716356335395,3.948595886167157,4.689205922771999,4.451059646816883,4.068913557436463,2.1891902240427954,1.7031902880908258,0.01907670587055893,3.3385808627269706
2024-09-23,24.630686604380454,23.095982622184746,8.458497519159524,10.045883309094135,9.535692513863248,8.70298528660438,4.690441835983021,3.6488162748946498,0.040868830299578246,7.150145203536262
2024-09-24,11.497083726091637,10.780716356335395,3.9482477990451272,4.689205922771999,4.451059646816883,4.04440822404558,2.196291201332199,1.702842200968796,0.01907670587055893,3.337536601360881
2024-09-25,11.497083726091637,10.780716356335395,3.9472035376790386,4.689205922771999,4.451059646816883,4.042667788435432,2.19712661042507,1.702842200968796,0.01907670587055893,3.337536601360881
2024-09-26,24.647670003761185,23.11190780946285,8.460897153876237,10.052810166274812,9.490031070926776,8.630631417566631,4.762478947780709,3.650585977964787,0.0408970102556773,7.152090442130341
2024-09-27,24.701420884925252,23.162309547637356,8.479348418332066,10.074733025698436,9.473333476040601,8.656931465878989,4.838228064336556,3.514807745255117,0.04098619719861686,7.057901174697015
2024-09-30,11.519819864437945,10.802035837378547,3.959682949133886,4.698479094746255,4.418008812858933,4.029805620447172,2.276458282615565,1.6426627752623313,0.019114431143697593,3.2621047763407454
2024-10-02,24.730569137364707,23.189641612821806,8.497590450428353,10.086621445512876,9.434795512221902,8.66759609425672,4.951457176680406,3.5189553003254153,0.04103456186670799,6.881738708521107
2024-10-03,24.729050844073022,23.188217922283116,8.518182088605375,10.086002193703852,9.434216278211755,8.74552769890968,5.012396832566552,3.518739259756493,0.041032042616153605,6.726634839273999
2024-10-04,24.772228171515483,23.22870493022978,8.620955797752975,10.103612518582427,9.45068857421599,8.864148502015798,5.5764537639187886,3.5278830642020482,0.041103685234013934,5.814220992332696
2024-10-07,24.7763534730321,23.2325731899202,9.349419303409084,10.105295065980167,9.42975843283254,8.93133619919286,5.017483936189197,3.5284705600564554,0.04111053020144522,5.588199309185955
2024-10-08,24.646787172536452,23.111079986229484,10.511923087815722,10.052450094320353,9.38044613528078,8.82687377857173,5.001543022498586,3.5077800293320944,0.04089554540493699,4.920221148009858
2024-10-09,24.702122889710253,23.1629678114761,10.607919145535183,10.075019345696974,9.401506637433545,8.884085653786324,5.1882259401324715,3.5503573606472565,0.040987362010418034,4.38680785357147
2024-10-10,24.6960278633747,23.157252557793214,10.683810234860811,10.072533425417271,9.399186900348402,8.932139024280552,5.228816990954453,3.545892382045077,0.040827708752138626,4.2435129121733794
2024-10-14,24.674553037879264,23.137115798943427,10.727709903127609,10.063774693089773,9.391013687247064,8.935129457310294,5.304802158587263,3.5428089946861356,0.04079220636585687,4.182300062763314
2024-10-15,24.661509287882474,23.12488478695043,10.670370377568677,10.058454663141543,9.386049300067898,9.350324775501761,5.189402314684069,3.5409361536769337,0.0407706423139838,3.977297698212228
2024-10-16,24.668508455626693,23.13144784624255,10.68863481149269,10.061309346957245,9.388713148932124,9.375981982800454,5.20327310460803,3.54806541232992,0.04078221340483894,3.893283677605455
2024-10-17,24.657790294219613,23.121397518633913,10.836285360019614,10.056937832654254,9.384633869347143,9.386092538335378,5.177272301937042,3.5426418019219086,0.04076449403819797,3.796183988892938
2024-10-18,24.65278431206581,23.11670345229755,10.897827164548406,10.054896090441694,9.382728617128295,9.384186989980064,5.158158565302722,3.537892070925328,0.04075621810076688,3.774066519209365
2024-10-21,24.654771738124,23.118567044589557,10.986786918036168,10.055706682959341,9.383485021724,9.466008080299684,5.162008073169584,3.542506699342744,0.04090879391324107,3.5892509478416783
2024-10-22,24.666150397543426,23.129236715493825,11.079083238470838,10.060347588289247,9.387815683608183,9.55999227685102,5.171260958598068,3.5493692033166524,0.04107703320293521,3.355666904625804
2024-10-23,24.632156103045073,23.09736055842203,11.063217699792219,10.046482659503837,9.37487762209873,9.703427825621045,5.16458151098684,3.537169039489473,0.04116957506295439,3.3395574059778053
2024-10-24,24.63219284275829,23.09739500893458,11.062488433661855,10.04649764418038,9.367433932029085,9.703442298619432,5.199491123891364,3.5371743152994988,0.04131878992928095,3.3125656106962365
2024-10-25,24.781446956183935,23.237349305188555,11.129519489889278,10.107372496390536,9.424194126118314,9.75473561046792,5.235348116490719,3.558607154017194,0.04171921054919537,2.7297075347043522
2024-10-28,24.834849832273417,23.287424722002882,11.175157897010914,10.129153418302375,9.444502830127817,9.775756616142548,5.222268394160833,3.5623658929828967,0.04210987471336303,2.5264105222829536
2024-10-29,24.853275462393817,23.30470227661997,11.187060853373936,10.136668504384188,9.45150995588031,9.811151542745941,5.217414387228744,3.565008906197832,0.04229160930548049,2.430916501869782
2024-10-30,24.855183122661906,23.306491073217824,11.187919537435075,10.137446563589537,9.452235424442533,9.814162172030569,5.2077311107399975,3.565282545213986,0.04244535919483046,2.4311030914737426
2024-10-31,11.519819864437945,10.802035837378547,5.1869541227703655,4.698479094746255,4.380899101345088,4.548644030672711,2.426013210220238,1.6524284888186067,0.019811982112002968,1.1267617521643263
2024-11-01,24.843666804953855,23.29569232132232,11.186195745689808,10.132749512885926,9.447855857184392,9.809614910839468,5.247740561119974,3.5636306190822404,0.04287699465203505,2.429976672269979
2024-11-04,24.843741551813654,23.295762410808766,11.186831139212368,10.132779999174971,9.44788428284163,9.809644424917085,5.246853743325158,3.5636413409374463,0.042877123655564724,2.429983983313355
2024-11-05,24.840527842941242,23.292748943686956,11.18267657608649,10.13146925437763,9.446662134016664,9.804163860609489,5.266029803492529,3.563180359415336,0.042871577204663676,2.4296696481690008
2024-11-06,24.839892673326247,23.292153350611304,11.182390636253796,10.131210193802657,9.446420583885823,9.805417280494174,5.266195973938224,3.563841304926289,0.04287048098306326,2.4296075217784203
2024-11-07,24.843106217841754,23.291706760085205,11.153751187883602,10.132520871565315,9.447642670207117,9.814207339745032,5.279964724508412,3.56430236016635,0.04287602715030528,2.429921840846909
2024-11-08,24.835858236674717,23.284911400017712,11.166287682281736,10.129564706591108,9.444886318584011,9.811344042806876,5.283236668158685,3.571834516156437,0.04286351806087912,2.429212910667833
2024-11-11,24.835671488940612,23.284736314284764,11.166203719855183,10.129488539573304,9.444815299853671,9.80390137567884,5.291317762777918,3.5718076585380634,0.04286319575815064,2.4291946447394963
