date,UOB KAY HIAN (HONG KONG) LTD,HANG SENG SECURITIES LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,NANYANG COMMERCIAL BANK LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-04-15,39.516203787438975,23.480093511969663,0.0,16.616648579453553,12.55851377885877,0.0,7.82854034227904,0.0
2024-04-17,39.60354165295821,23.393047842024302,0.0,16.616517367958128,12.558414611968086,0.0,7.828478525091273,0.0
2024-04-18,39.70393097807195,23.3058025433423,0.0,16.610614994622615,12.553953722246094,0.0,7.825697761717039,0.0
2024-04-19,39.72771918934054,23.296607858453584,0.0,16.604061718012666,12.549000893508747,0.0,7.822610340684465,0.0
2024-04-22,39.82198341950515,23.351885051557915,0.0,16.406183408323137,12.578776625232077,0.0,7.841171495381717,0.0
2024-04-23,36.446437523061334,21.372441714202584,0.0,15.015498657720174,11.513249295999731,8.475865200054125,7.176507608962046,0.0
2024-04-24,36.447756706051706,21.369595780703616,0.0,15.016042145417943,11.513666019379777,8.47617198496811,7.1767673634788505,0.0
2024-04-25,36.518032096678446,21.368358292413085,0.0,15.015172583985159,11.446404121881033,8.475681139765069,7.176351765277213,0.0
2024-04-26,36.555077177340536,21.390035050746157,0.0,14.82027200574308,11.56670492937198,8.484279146652666,7.1836316901455755,0.0
2024-04-29,36.60101574425829,21.374547167510826,0.0,14.809541091006558,11.55832982503304,8.47813593443036,7.178430237760919,0.0
2024-05-03,36.60499143082285,21.376868920016033,0.0,14.81114973744288,11.548723087276954,8.479056849067334,7.179209975373949,0.0
2024-05-06,36.60499143082285,21.376868920016033,0.0,14.919772038865725,11.440100785854108,8.479056849067334,7.179209975373949,0.0
2024-05-07,30.727532521390295,17.944504540771163,16.056441156501677,12.52418762076106,9.603227734928959,7.117622075470513,6.026484350176331,0.0
2024-05-09,30.72884007446338,17.945268135831746,16.057124408531834,12.523504760228574,9.60059687226256,7.117924952657654,6.026740796024253,0.0
2024-05-14,30.730708200475103,17.946359098657247,16.05810058373755,12.524266112916923,9.595101140044287,7.11835767907106,6.0271071850978295,0.0
2024-05-16,30.736787590413677,17.946359098657247,16.05810058373755,12.518186722978353,9.595101140044287,7.11835767907106,6.0271071850978295,0.0
2024-05-17,30.84536098205438,17.93207799027621,16.04532208791178,12.508225171426748,9.534009622540147,7.11269312967968,6.022311016111055,0.0
2024-05-20,30.842550661811057,17.939555197065452,16.043860198926254,12.507085547272965,9.533140979107577,7.112045092346008,6.021762323470692,0.0
2024-05-24,30.851920388046654,17.945005093957185,16.04873419846911,12.51088510227307,9.505657853223639,7.114205676151843,6.023591687878501,0.0
2024-05-28,30.898649785870802,17.943914849693147,16.047759161665645,12.467596682934136,9.505080339375294,7.113773454378096,6.02322572608288,0.0
2024-05-29,30.898837510979742,17.94341631698603,16.047856660014528,12.467672429963915,9.505138087602305,7.1138166741921,6.023262320261378,0.0
2024-06-06,31.050585822608546,17.904799126965536,16.013319026873017,12.437202481774664,9.485287707066526,7.098506567943369,6.010299266768345,0.0
2024-06-07,31.094662072508456,17.894926823388314,16.00448964288545,12.424285794499458,9.480057732739674,7.094592611060261,6.00698532291839,0.0
2024-06-11,31.097488411369667,17.89655337674919,16.005944365593997,12.42541509578216,9.471829953002187,7.095237471671845,6.007531325830957,0.0
2024-06-13,31.135664170248763,17.89655337674919,16.005944365593997,12.42541509578216,9.47001205972223,7.095237471671845,5.971173460231818,0.0
2024-06-14,31.139249332948758,17.89861410220133,16.007787394038935,12.425027736215783,9.46140595122798,7.096054463420985,5.971861019946227,0.0
2024-06-17,31.145666948342736,17.902302900867124,16.011086504486496,12.427588461055935,9.442746481672243,7.097516918339986,5.973091785235479,0.0
2024-06-24,31.14661093842765,17.90284549950415,16.011571782484683,12.427965127264628,9.440001793315437,7.097732036083635,5.973272822919817,0.0
2024-07-03,31.14642213583289,17.902736977145473,16.011474724531745,12.427889792196286,9.440550744296864,7.097689011491716,5.973236614505027,0.0
2024-07-08,31.14585574178203,17.902411417963304,16.01118355773287,12.427663792471105,9.442197557310706,7.097559940845545,5.97312799189444,0.0
2024-07-10,31.145666948342736,17.902302900867124,16.0116926635879,12.427588461055935,9.44214032257084,7.097516918339986,5.973091785235479,0.0
2024-07-12,31.15526504675814,17.899807370702362,16.00946067911908,12.425856090530672,9.44082411503456,7.096527544645288,5.972259153209896,0.0
2024-07-15,31.17612124930676,17.89438470463562,16.004610685073136,12.422091733363198,9.437964059866902,7.094377683570749,5.970449884183633,0.0
2024-07-16,31.18084429751624,17.897095626913707,16.00703531471949,12.42397362680498,9.424244301136383,7.095452451260669,5.971354381648529,0.0
2024-07-17,31.198426607352125,17.9071874729674,16.016061390209043,12.428553981151154,9.429558460743179,7.099453447584997,5.9207586399920995,0.0
2024-07-23,31.23175498445122,17.926317203591147,16.033170885517038,12.33500393733767,9.439631785408325,7.107037588435319,5.927083615259279,0.0
2024-07-24,31.2602161080616,17.942653241385507,16.047781721785,12.255115878197707,9.448234008601187,7.113514146522074,5.932484895446925,0.0
2024-07-25,31.27408596173169,17.950614222015037,16.054901966361726,12.2161843270254,9.452426098082816,7.116670343521841,5.935117081261489,0.0
2024-07-26,31.31881919451211,17.97629008047266,16.108299484651887,12.060188568203104,9.465946479701726,7.126849751210616,5.9436064412479,0.0
2024-07-29,31.311958145438513,17.972351994313108,16.10477062130075,12.051461219946628,9.491865186134484,7.125288464190838,5.942304368675679,0.0
2024-07-30,31.456242614391506,17.967869052769338,16.10075352074018,11.827613536335738,9.58318796367653,7.12351116472121,5.940822147365497,0.0
2024-08-08,31.456051242342465,17.967759740669997,16.100655567712856,11.827541580041864,9.58373803733915,7.123467827030034,5.940786004863633,0.0
2024-08-09,31.456242614391506,17.967869052769338,16.10075352074018,11.827613536335738,9.583796342800683,7.122902785597055,5.940822147365497,0.0
2024-08-12,31.457199509565804,17.965373645062733,16.10124330375513,11.827973330938518,9.58408788075022,7.123119463456076,5.941002866471522,0.0
2024-08-13,31.499291934757878,17.954341032727203,16.09135546178758,11.820709722229156,9.578202251635735,7.118745125509503,5.937354471352946,0.0
2024-08-19,31.546740132008644,17.941904648653377,16.080209506810647,11.813129506556184,9.570960141744996,7.113814203882073,5.933241860344076,0.0
2024-08-23,31.55114936273393,17.94441235616661,16.08245700856613,11.800803787406776,9.572297857507413,7.114808488807567,5.934071138811572,0.0
2024-08-30,31.55134109637714,17.94452140282975,16.082554740285456,11.800875499884723,9.57174833607543,7.114851724891825,5.934107199655677,0.0
2024-09-02,31.5423321334793,17.93939764193972,15.955851524531978,11.79750595533143,9.719679734274564,7.1128201968177125,5.932412813625295,0.0
2024-09-04,31.547123494453484,17.942122682352018,15.943085003292854,11.79929802667821,9.721156178500795,7.113900652408732,5.933313962313911,0.0
2024-09-09,31.556326989164347,17.947357081337326,15.918562407033965,11.802740330284733,9.723992209161024,7.115976047556552,5.935044935462054,0.0
2024-09-10,31.658642761791633,17.93645552787692,15.908893180623265,11.795571129599264,9.657343846310921,7.111653673351044,5.931439880446955,0.0
2024-09-11,31.66633664697568,17.94081455964207,15.91275946126132,11.79843776449054,9.63538819808878,7.113381992762687,5.932881376778924,0.0
2024-09-12,31.667298645574693,17.941359587589698,15.913242878477488,11.798796191823847,9.63264299169112,7.113598091757262,5.933061613085895,0.0
2024-09-13,31.66922281813197,17.94244974283613,15.914209801030207,11.799513111826887,9.627152078482021,7.114030329138318,5.933422118554465,0.0
2024-09-24,31.86315520237936,17.883461636752024,15.804003481218288,11.797075939205683,9.607546225464816,7.112560936309962,5.932196578669866,0.0
2024-09-25,31.862961636222675,17.883352996131993,15.803907473142667,11.797004272899091,9.608095352497575,7.112517728062823,5.932160541043173,0.0
2024-09-26,31.86121964663763,17.88237528994697,15.803043452950963,11.796359315320675,9.613037195577512,7.112128877461076,5.931836222105176,0.0
2024-09-30,31.861606738973418,17.882592548749276,15.80323544927347,11.796502633132478,9.61193905492424,7.112215285031474,5.931908289915643,0.0
2024-10-02,31.870318803872728,17.88748226784376,15.80755660024307,11.799728204817129,9.587223833889492,7.114160010595651,5.933530278738173,0.0
2024-10-03,31.879616926013682,17.892700916453588,15.8121684333698,11.774603705211364,9.590020893396451,7.115627747432645,5.935261378122471,0.0
2024-10-04,31.861413191629808,17.88248391868824,15.803139450529063,11.76788023175111,9.641646333223036,7.111564618387228,5.931872255791516,0.0
2024-10-07,31.849804652608533,17.87293232297859,15.797381659439678,11.718049570914513,9.723147227789664,7.10897355706555,5.929711009203476,0.0
2024-10-08,31.86721647224865,17.882703192139076,15.806017855587198,11.70077336266219,9.697476494062167,7.1128599283244025,5.932952694976321,0.0
2024-10-09,31.87128294136734,17.884985144199522,15.808034808763994,11.600181129757136,9.739426558326707,7.113767576636558,5.9823218409487415,0.0
2024-10-10,31.870701953668867,17.88465911539248,15.813215398327522,11.599969667841751,9.723450384415809,7.113637898409941,5.9943655819436295,0.0
2024-10-16,31.869733687907463,17.884115760461018,15.812734976055365,11.599617248447947,9.726193081836696,7.113421778538277,5.994183466753234,0.0
2024-10-17,31.86954004181521,17.884007093436548,15.812031277562577,11.59954676713882,9.725526366240118,7.113378556139764,5.995969897666967,0.0
2024-10-21,31.877287721490816,17.886531508931835,15.815875278862832,11.602366687746905,9.705403386548845,7.115107861877846,5.997427554540923,0.0
2024-10-22,31.877701745151775,17.886422801468356,15.815779156052024,11.602296173021767,9.70534440083752,7.115064618987089,5.997391104481473,0.0
2024-10-23,31.88409646149172,17.89001084558352,15.818951825845055,11.604623611602868,9.687231153082534,7.116491911968953,5.998594190425354,0.0
2024-10-24,31.885065581724593,17.890554614214306,15.819432644434213,11.604976335273443,9.684486087633303,7.1167082184372035,5.998776518282935,0.0
2024-10-25,31.886034760872263,17.8910984159019,15.81991349225332,11.605329080386811,9.681740855305936,7.116924538055168,5.9989588572246,0.0
2024-10-28,31.89129565018919,17.893709124248222,15.822221968749966,11.607022555476359,9.683153636179993,7.117963055303226,5.98463400985305,0.0
2024-10-31,31.916328641569535,17.90775474569876,15.834641581628233,11.597878866306232,9.630514249411291,7.123550282293422,5.989331633092522,0.0
2024-11-01,31.926041922724025,17.913204716422022,15.839460629814825,11.60140851595639,9.603011580393824,7.125718233610351,5.991154401078559,0.0
2024-11-04,31.930317639667237,17.902211186367232,15.841581940384742,11.602962242505923,9.604297670270533,7.126672550285678,5.991956770518657,0.0
2024-11-05,31.94003943869016,17.90766185870892,15.846405214539654,11.613802248779848,9.56946769959231,7.128842402744332,5.993781136944773,0.0
2024-11-06,31.941011944201115,17.908207108500466,15.846887703499304,11.61111107914087,9.569759069303755,7.129059460664272,5.993963634690223,0.0
2024-11-08,31.944318905960305,17.910061206178614,15.848528385758504,11.61231321701889,9.560396518450485,7.129797556472152,5.994584210161048,0.0
2024-11-11,31.94509711412754,17.910497520252093,15.848914478016873,11.5821443655591,9.588645027164342,7.129971248285882,5.99473024659417,0.0
2024-11-14,31.91380415651623,17.892952654518975,15.833389109376608,11.570798663544652,9.67721068995254,7.122986831013793,5.988857895077199,0.0
2024-11-15,31.876759629174202,17.872183085006384,15.815010215625719,11.55736764901067,9.782054506809807,7.114718694782704,5.981906219590514,0.0
2024-11-18,31.55212289702254,17.69017063516432,15.653948260299275,12.458077993579018,9.682432893892983,7.042261548757776,5.920985771284086,0.0
2024-11-21,31.61968124083256,17.688255391485715,15.6522534702337,12.396581440297894,9.681384615796858,7.04149911140245,5.920344729950825,0.0
2024-11-22,31.61682871835038,17.68665967185178,15.650841425482822,12.395463101153634,9.68953257525857,7.040863873040287,5.919810634862523,0.0
2024-11-25,31.641078085681173,17.67836656870356,15.643502897761588,12.397465827072098,9.684989247428694,7.037562480271102,5.9170348930817855,0.0
2024-11-26,31.66803885720531,17.666938787082923,15.63870834942033,12.393666150643778,9.682020912942818,7.035405550730654,5.915221391974189,0.0
2024-11-28,31.67442912837618,17.661141487206756,15.638896315556739,12.392613184904503,9.682137283938616,7.035490111294729,5.915292488722475,0.0
2024-11-29,31.694175534462026,17.651737262344795,15.635889399482556,12.390230436976843,9.679674834787072,7.034137386148495,5.91415514579821,0.0
2024-12-03,31.68667869965182,17.645022529163683,15.631005626240011,12.38636042521537,9.67665144828523,7.0619733753873035,5.912307896056582,0.0
2024-12-04,31.708609753731327,17.639512936515008,15.62612490287752,12.381892356631692,9.673629949865767,7.059768300470008,5.910461799908675,0.0
2024-12-06,31.71337051429648,17.642161349618856,15.628471024003659,12.36873729133866,9.675082357787304,7.060828260739001,5.911349202216041,0.0
2024-12-09,31.73558441353988,17.63781836938375,15.624623754986159,12.360288729333492,9.672700637621604,7.0590900928936815,5.909894002241431,0.0
2024-12-10,31.72605999762529,17.632524944949303,15.619934526226025,12.35657918583971,9.66979768733433,7.08698332056837,5.908120337456972,0.0
2024-12-13,31.72432544566805,17.62522523483583,15.613468010829687,12.351463670827966,9.665794476212053,7.114048733981769,5.905674427644645,0.0
2024-12-16,31.734035854167008,17.630620089872533,15.618247092822468,12.354043953413163,9.639344678085603,7.116226252914576,5.90748207872465,0.0
2024-12-18,31.724515788715518,17.625330984573182,15.613561690207922,12.350337796794207,9.6364529188191,7.144090959739681,5.905709861150389,0.0
2024-12-20,31.766408296581115,17.615290422281586,15.604667165680613,12.3403039766737,9.630963353494844,7.140021209766709,5.902345575521434,0.0
2024-12-23,31.77079010110701,17.617720245589798,15.606819647024214,12.346204299626336,9.644286467501685,7.111019504083544,5.9031597350674145,0.0
2024-12-27,31.77098064176907,17.617825905287553,15.606913246640048,12.345678608820036,9.644344307697752,7.111062151381894,5.9031951384036425,0.0
2024-12-30,31.7705995627304,17.61761458715938,15.606726048531064,12.346729984127204,9.644228627999388,7.110976857296731,5.9031243321558335,0.0
2025-01-02,31.758029080948624,17.61064393170263,15.600551029231264,12.341844827835978,9.640412754143178,7.1381378436404965,5.910380532497829,0.0
2025-01-03,31.777218191545707,17.608321605516405,15.598493775202662,12.339617889530865,9.639141467126542,7.167167124086318,5.870039946991495,0.0
2025-01-06,31.781980815281546,17.595973118597517,15.60083160591677,12.341467294872063,9.640586137445627,7.168241306227062,5.870919721659415,0.0
2025-01-07,31.784457943855838,17.597344571436086,15.602047554852689,12.334635075778912,9.641337537162745,7.168800008199423,5.871377308714306,0.0
2025-01-08,31.792463614311302,17.57778890480021,15.605977301000168,12.337741846508793,9.642566538169378,7.170605640704723,5.872856154505424,0.0
2025-01-09,31.79284493730744,17.577999735115597,15.606164481147461,12.336690413838054,9.642682192382509,7.170691645893255,5.872926594315685,0.0
2025-01-16,31.79189164696772,17.577472668809577,15.60869498221745,12.336320505205506,9.64239306205142,7.17047663679015,5.8727504979581795,0.0
2025-01-22,31.782552426066317,17.57230909119157,15.604109754888409,12.332097061747273,9.639560502107376,7.198345851657644,5.871025312341409,0.0
2025-01-23,31.82062355923617,17.58738680692358,15.61749868003845,12.342078447563509,9.638831212391949,7.204522308714526,5.789058985131819,0.0
2025-02-03,31.820814492664912,17.587492336598682,15.61759238978508,12.341552473347841,9.638889048313644,7.204565538041703,5.789093721248135,0.0
2025-02-07,31.860744249703682,17.576418631014544,15.607759002696822,12.336780059772236,9.632820063751412,7.200029289433715,5.785448703627591,0.0
2025-02-10,31.85444072184122,17.572941203001733,15.604671066552797,12.334339274452521,9.630914246699868,7.23337776309972,5.7693157243521425,0.0
2025-02-11,31.854631701190243,17.573046559391464,15.604764622423017,12.333813685855207,9.630971987651888,7.233421129919075,5.769350313569106,0.0
2025-02-14,31.859215892661517,17.575575491790293,15.607010299898255,12.32119766858681,9.632357978237497,7.2344620896062874,5.770180579219337,0.0
2025-02-17,31.858260743968636,17.575048570851177,15.60654239712444,12.320828275445196,9.632069197303172,7.234245198298231,5.773005617009148,0.0
2025-02-18,31.88785863606565,17.574238212611114,15.606355243870421,12.320680524390205,9.633152887199255,7.204778108588712,5.772936387274644,0.0
2025-02-19,31.982146597541966,17.54373253432316,15.579265452178886,12.295702718381603,9.614037255759078,7.222199821192195,5.762915620623111,0.0
2025-02-20,32.023409559849775,17.53355253304933,15.57022536097605,12.281389434196896,9.608458573382409,7.226383984961991,5.756580553583546,0.0
2025-02-21,32.013834052494886,17.528309722756948,15.565569616646806,12.277717103971233,9.605585491877248,7.254124767555162,5.754859244697719,0.0
2025-02-24,32.0040729325903,17.5229652853288,15.560823624924533,12.273973588945509,9.60325456766416,7.281805430750761,5.753104569795942,0.0
2025-02-25,31.997377568287227,17.516310798002266,15.557568246046852,12.265428587559443,9.601245533127807,7.31016826683391,5.751901000142494,0.0
2025-02-26,31.998716417027474,17.51644597408229,15.55821921285196,12.265941803168378,9.598060776885044,7.310474142199917,5.752141673784939,0.0
2025-03-03,32.00445560946823,17.519587670549523,15.561009687723962,12.268141785178845,9.581846560056553,7.311785326604582,5.753173360418307,0.0
2025-03-04,32.00426426988534,17.519482929177315,15.560916655768056,12.268666292683736,9.581789274703958,7.311741612880103,5.753138964901491,0.0
2025-03-06,32.01483200457803,17.516760093023535,15.558498215302233,12.266759525898701,9.580300095921658,7.310605239478496,5.752244825797348,0.0
2025-03-10,32.01942558849572,17.51927345019005,15.560730595193373,12.267921751466048,9.567924252553969,7.31165418699919,5.753070175101653,0.0
2025-03-11,32.01004842265418,17.514142779369244,15.556173500594554,12.264328984429158,9.56452453242718,7.339396441805021,5.751385338720662,0.0
2025-03-12,32.02038275106977,17.519797157051205,15.561195754972998,12.268288478705715,9.53532776610052,7.3417659394140315,5.753242152685767,0.0
2025-03-13,32.01004842265418,17.514142779369244,15.556173500594554,12.264328984429158,9.415106852423005,7.488814121809195,5.751385338720662,0.0
2025-03-14,30.610831693490827,16.7485681307378,14.87218438881819,11.728233129140431,9.003555615735483,7.161464601356288,5.499981952023268,4.3751804886977155
2025-03-18,30.632003930050345,16.74014850557971,14.864708035206444,11.708055808869663,8.998458205702006,7.186427388758967,5.497217071703302,4.372981054129562
2025-03-19,30.623431926531424,16.73546397327733,14.860548322708484,11.704208349833195,8.99594009374367,7.212971266123828,5.49567874061042,4.371757327171647
2025-03-20,30.623781710312166,16.735655127354214,14.860718061318728,11.703199826820464,8.996042846235449,7.213053653374411,5.495741512780835,4.37180726180373
2025-03-21,30.62430640096577,16.735370752070043,14.860972676504613,11.702258113690016,8.996196979374377,7.2131772377792265,5.495835673725217,4.371882165890735
2025-03-26,30.633928916984953,16.731488497104515,14.865642168305273,11.712219334772026,8.941894286088704,7.244008404523688,5.497562529710682,4.37325586251016
2025-03-27,30.65804799845171,16.725946345714675,14.860718061318728,11.707197560436743,8.938932366002872,7.241608893490699,5.495741512780835,4.37180726180373
2025-03-28,30.64702132198771,16.719930581145526,14.855373157100003,11.702986872274028,8.935717330422706,7.274970990389505,5.493764878012886,4.370234868667635
2025-03-31,30.64737125330185,16.7201214912904,14.85554277750768,11.70197868653509,8.935819359500027,7.275054056868697,5.49382760647002,4.37028476852624
2025-04-02,30.651396037851136,16.710326672697576,14.857493690639775,11.702373494181009,8.936992861377108,7.2760094577388505,5.494549086700225,4.370858698814322
2025-04-07,30.651746069075013,16.710517500420057,14.857663359476192,11.701365157522108,8.937094919585002,7.276092547934557,5.494611833067115,4.370908612919959
2025-04-08,30.65209610829352,16.71070833250099,14.857833032187804,11.700356797833042,8.93719698012388,7.276175640028024,5.494674580867116,4.370958528165621
2025-04-09,30.65577200283244,16.700720022034098,14.859614829658039,11.701759940949406,8.938268756535399,7.277048221603027,5.495333519303613,4.371482707083982
2025-04-10,30.65769782328261,16.696058192013467,14.860548322708484,11.70192395671645,8.938830265825032,7.2775053716718885,5.49567874061042,4.371757327171647
2025-04-11,30.662075587933746,16.698442304929827,14.86267033407146,11.703594932448004,8.925827189982503,7.278544562740579,5.4964634958214384,4.372381592072442
2025-04-14,30.650695999386162,16.69224502704919,14.857154364591993,11.69810945208695,8.913950038046584,7.322662646550568,5.494423598265583,4.37075887402297
2025-04-15,30.641948215775354,16.687481019488704,14.852914096395263,11.694770783035374,8.911405974901921,7.3491129853229715,5.492855476331103,4.369511448749308
2025-04-16,30.64142350754222,16.68719526550793,14.852659757269777,11.694570523493413,8.882713621407028,7.379239281425912,5.492761417478461,4.3694366258752595
2025-04-25,30.63145746431235,16.681767798688043,14.847828968348267,11.69076689487403,8.87411844724462,7.415070037419228,5.49097491112622,4.36801547798724
2025-04-30,30.61416342012318,16.67234953219517,14.839446115178745,11.68416646982012,8.869108258070781,7.467342048043905,5.4878747921434625,4.36554936442463
2025-05-02,30.61451260148446,16.671399107320802,14.839615372065632,11.68429973797765,8.869209418022548,7.467427219623664,5.487937386164543,4.365599157340702
