date,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,HANG SENG SECURITIES LTD,BNP PARIBAS,MASON SECURITIES LTD
2024-03-01,0.0,36.557765393038565,0.0,0.0,23.327085077202003,12.899026725274698,15.165932778694453,0.0,12.050190025790283,0.0
2024-03-04,0.0,26.524476674751714,0.0,16.832345803657912,16.924912916246907,9.35917511848578,10.99685601530012,10.617520885904069,8.7447125856535,0.0
2024-03-05,0.0,26.521722441080243,0.0,16.836287549037312,16.924052117025525,9.360392465972916,10.996296716404908,10.616980879952084,8.74426783052701,0.0
2024-03-06,0.0,26.521552023611132,0.0,16.837286581948025,16.92389730773844,9.360038044180476,10.996150939837868,10.616874718168075,8.744200384515983,0.0
2024-03-07,0.0,26.498367230511725,0.0,16.852341639201647,16.928884696142717,9.362914439897619,10.991086788264838,10.620076368306904,8.74632883767455,0.0
2024-03-08,0.0,26.404627395637313,0.0,16.88498296829707,16.90515747434918,9.349724189894124,11.116556251538379,10.604944501558512,8.734007218725422,0.0
2024-03-11,0.0,26.388156408222642,0.0,16.932500484185955,16.894281186234757,9.343898793081193,11.114407432586232,10.598190247948992,8.728565447740234,0.0
2024-03-12,0.0,26.387897465939847,0.0,16.933123064893977,16.894125686893542,9.344094523700806,11.114303160560572,10.597970990248907,8.72848510776235,0.0
2024-03-13,63.358732978633235,9.670058901490359,0.0,6.2040627264122055,6.191010701765084,3.4220628901760413,4.072926213429161,3.8825104107626163,3.198635177331292,0.0
2024-03-14,63.356247009598356,9.669647891647234,0.0,6.207948906019388,6.190605082322721,3.421825380605227,4.072857980423575,3.8823580750039133,3.1985096743795927,0.0
2024-03-15,58.27734441213248,8.894221684878167,8.015280783327675,5.713807340133674,5.694340203695504,3.145713185231249,3.7463546126337324,3.570834059748255,2.9421037182192613,0.0
2024-03-18,58.277482823984926,8.894168927002566,8.014919963322477,5.715938612014557,5.6930819677248,3.1457206564706066,3.745885935553237,3.5706904080517305,2.942110705875096,0.0
2024-03-19,58.24772950765264,8.889622506180022,8.01084103447115,5.759443526419886,5.690223102571831,3.144119745818646,3.748533938024015,3.5688732230778055,2.9406134157840023,0.0
2024-03-20,56.67608084294991,8.650686510011449,7.795827100769646,5.6445943522014845,5.558793074463623,3.112209035628587,3.6578053558711012,3.4780694675012866,2.861274021663079,2.56466023893984
2024-03-21,56.62410419604461,8.638782132264136,7.788670444912947,5.692667017472669,5.583230787828229,3.120726558728663,3.656018109141131,3.474833689249579,2.8586546553211076,2.562312409036932
2024-03-22,56.60972680497461,8.643796078262564,7.790395402937994,5.704355793930218,5.581903703124522,3.121415215352997,3.6554142973260006,3.47394672561065,2.8573799902930728,2.5616659881873676
2024-03-25,56.60894480843497,8.643670770689207,7.790249598032155,5.706121912432418,5.5817033552299575,3.1213720966870904,3.655296093623096,3.4737624899850044,2.857248273089934,2.5616306017961668
2024-03-26,56.59657547914174,8.641782640012618,7.788547390671099,5.718432277336097,5.580937845371473,3.12161231888843,3.6577252937377986,3.476692484653309,2.856623397115212,2.561070873072226
2024-03-27,56.590998088273345,8.646301884187311,7.787782588090776,5.717878063652647,5.580499871169012,3.121494214933991,3.6574630145086067,3.4809663727010656,2.8557932408880977,2.560822661595146
2024-03-28,56.5911139390781,8.646341789120992,7.787811221403336,5.717636175554692,5.580511720564076,3.121505691720676,3.657466502441261,3.480977142381186,2.855803740772956,2.5608320769627237
2024-04-02,56.59113883214191,8.645393542505547,7.759227328300056,5.719483033751374,5.608179322496314,3.1215070647956153,3.6574639615003326,3.4809687141259404,2.8558049969720263,2.560833203410886
2024-04-03,56.59107046429573,8.559271765523157,7.845357217547802,5.719577661324099,5.608161767051454,3.121508380300412,3.657442079706997,3.48097018111959,2.8558062005013136,2.560834282629447
2024-04-05,56.59423957464834,8.559750994093642,7.845597358696265,5.723586853139972,5.6084280539590265,3.1216831853437275,3.647311998320446,3.4830095632973816,2.855414728681009,2.5609776898201893
2024-04-08,56.597314352241945,8.559291652326541,7.849712706575107,5.735887375092598,5.6086133266544,3.123143970275576,3.6263810513864203,3.483153327885967,2.8553854092551214,2.561116828306324
2024-04-09,56.596440828596236,8.5580574480425,7.8497907620590475,5.735891073283715,5.6123655760818965,3.123294975679515,3.6275871938668387,3.4801535031909454,2.8553413392016016,2.5610772999977014
2024-04-10,56.601391744141424,8.558791143661832,7.850486204416322,5.736396339627441,5.621751211310243,3.1541898867490628,3.628362744737748,3.4317382713575415,2.8555911173434088,2.5613013366549775
2024-04-11,56.58986748209526,8.556828330733632,7.848887815093697,5.756161245717179,5.620368685734626,3.1535476815014856,3.627609241626511,3.4309399637317473,2.855009707958959,2.560779845806904
2024-04-12,56.6065149535727,8.559289718136224,7.851262969496023,5.758714135401258,5.622098833955615,3.1637664358642956,3.5940256373895836,3.4319958289114756,2.850744219772877,2.5615872674999536
2024-04-15,56.56242446841101,8.552619618963886,7.84791284034001,5.768054575927415,5.654140840944887,3.1689525110298473,3.591863644312799,3.4366964643740934,2.8485257273073974,2.568809308388652
2024-04-16,56.52925485529844,8.543720437808666,7.843240987457557,5.783095727372527,5.653365369365359,3.1764902363337075,3.589755627966481,3.45310082113375,2.846855280942978,2.581120656320537
2024-04-17,56.529285162296105,8.54352051536697,7.843243257962279,5.7830988278603925,5.653101717358559,3.1767682947243614,3.5897499988264108,3.453253378243711,2.846856807225902,2.581122040135306
2024-04-18,56.52444910778611,8.551928280131035,7.842572272086167,5.786288509580736,5.652498261226287,3.1818389372625453,3.5818865138506526,3.456550266597907,2.8410866251541296,2.5809012263244253
2024-04-19,56.52447737909399,8.551865869376496,7.842590287558301,5.786291403654831,5.652501088383758,3.181840528693327,3.5818908844670263,3.456551995428498,2.8410880461539967,2.5809025171897817
2024-04-22,56.52451580312682,8.551869748412736,7.842601513853899,5.786295337041944,5.6524850349146485,3.1818426916349516,3.581891016586427,3.4565046053409794,2.841089977459962,2.5809042716276402
2024-04-23,56.51692937146107,8.550633914156643,7.841548919955107,5.785518730050294,5.651235779477448,3.181415640968382,3.5824233550596665,3.4560406909558994,2.844209594532793,2.590044003382698
2024-04-24,56.532953017615775,8.541964099432915,7.8437721512345755,5.791765258738442,5.6528380144798485,3.183699500595176,3.5613557084884064,3.4565949306540347,2.8442789876448904,2.5907783311159425
2024-04-25,56.520301133513605,8.539957938174787,7.842016741497705,5.799463479774281,5.6517666227427235,3.192571046602676,3.560499190031637,3.4558066197623907,2.8474187042315853,2.5901985236686036
2024-04-26,56.522195876576376,8.538306664238728,7.839876930434139,5.801039500139496,5.651937758941301,3.1926780718966254,3.560243213816331,3.455922469563042,2.8475141589041266,2.590285355489834
2024-04-29,56.309763921477376,8.50621645348542,7.810319924086638,6.165182633606665,5.649033913757328,3.1806787708380515,3.5130945124218522,3.4483476790827488,2.8368121153871164,2.5805500758568103
2024-04-30,56.336089299539275,8.509569113686013,7.817386513786737,6.180091194223065,5.65168600187526,3.179965787704983,3.4463184249859364,3.449910242164133,2.8472269131966597,2.581756508837942
2024-05-02,56.33633935721802,8.454196542118213,7.817433951697385,6.180128696604884,5.651616650826878,3.180008035602481,3.5013688817350492,3.4498915176956766,2.847244190901384,2.58177217560002
2024-05-03,56.31776528558681,8.451349451613778,7.814856546423135,6.178091110307822,5.682785044085729,3.178959588051307,3.5002124625975717,3.448754089653657,2.8463054554748943,2.5809209662052983
2024-05-06,56.35198317113249,8.425975202664816,7.832420126351202,6.170835325726967,5.693881455887296,3.1799779645499044,3.4639953341188177,3.4503982743440553,2.8480398392198465,2.5824933060046034
2024-05-07,56.35366963496722,8.425176529289566,7.832548646728307,6.168724187749609,5.69410034610295,3.180624128257983,3.4640832070117247,3.4503776533648125,2.848125073419575,2.5825705931082497
2024-05-08,56.38763096166935,8.401361101640141,7.840948661734129,6.15297733184789,5.747338238561479,3.1813778692657326,3.400246477544585,3.4645313040940193,2.8479133796328346,2.575674674009839
2024-05-09,56.39001648324894,8.400828390674176,7.841293157015218,6.1499395530216185,5.7476066475316685,3.181425752390399,3.400390079565277,3.464673595354318,2.848038503870036,2.5757878373283476
2024-05-10,56.378593893208894,8.39692971064828,7.838656520778129,6.1590855269506175,5.755421827095454,3.1899738479284854,3.3944454086011726,3.4639118241577136,2.847711168708128,2.575270271923125
2024-05-13,56.37879410406029,8.390788162177701,7.840718359602701,6.15920930981669,5.75534709200968,3.194032831468667,3.394461065108481,3.463727371437391,2.8476380904964858,2.5752836138219073
2024-05-14,56.39857653856867,8.369890587628745,7.843469544687667,6.168163271419202,5.754700720053471,3.1915859502926263,3.384578710624232,3.4648057068074487,2.848041729471154,2.5761872404467847
2024-05-16,56.398197371196765,8.36965284027327,7.843429594611025,6.169050912296914,5.754651557300583,3.191569694208173,3.3845578872209128,3.4646888008452033,2.8480272232013557,2.5761741188458
2024-05-17,56.39786293925435,8.36950913551957,7.8433039604788855,6.171689640313783,5.7528563452811055,3.1915599215814634,3.3846264152424705,3.464413625722044,2.848014975962309,2.5761630406440186
2024-05-20,56.41152498839431,8.370820667050047,7.848011333342021,6.162149423572387,5.759325818426074,3.196657611032214,3.3839692273555184,3.4596990498739473,2.8476936865053815,2.560148194448093
2024-05-21,56.419299387569374,8.371975033879437,7.849092913264712,6.158585529295533,5.764439085038346,3.1916895871991846,3.3772640622101364,3.460170518510588,2.8469828597253297,2.560501023307356
2024-05-22,56.42354751282522,8.372664161094859,7.848011946632877,6.157945876693761,5.7701973275834675,3.1946210195638147,3.375671870637462,3.4544147615575365,2.8422317056311304,2.560693817779865
2024-05-23,56.42156239824383,8.366315261231112,7.859688557111968,6.141179302463957,5.7722208346337665,3.1985541619447666,3.377389872099896,3.4541939274930398,2.848291958295849,2.5606037264818124
2024-05-24,56.41862773166862,8.36892966570984,7.8592925569052685,6.140877793902628,5.772617071798989,3.200231794634048,3.3771080003426506,3.453692220449046,2.848148450802386,2.560474713786513
2024-05-27,56.41999902514301,8.38746577743307,7.859473652710844,6.131924831860499,5.772592711779579,3.200319508159412,3.377192014044744,3.4582756957069463,2.8322198352798775,2.5605369478820155
2024-05-28,56.4205970597369,8.385677731669984,7.859573722143848,6.153974136730596,5.772683625918833,3.200818359558048,3.3753942759982176,3.4270574552245225,2.8298639600272524,2.574359672991805
2024-05-29,56.42139661496831,8.376100884339813,7.859685102802929,6.156819668158471,5.772441605625834,3.209892073126877,3.3747403009377,3.4271060212067965,2.8274215737258657,2.5743961551074035
2024-05-30,56.42395738810564,8.373437836530483,7.859945924884336,6.157834690783287,5.772703596896652,3.2054403481144877,3.3747866249618967,3.4317566383672116,2.8256239532614695,2.5745129980945385
2024-05-31,56.42977138319076,8.37443540125389,7.86076863340754,6.159398816032645,5.77101743763027,3.215051100766886,3.3751307634791243,3.4137242750633274,2.825919714190608,2.574782474984949
2024-06-03,56.44008554112744,8.375758427433091,7.862218226411713,6.142139701563622,5.772016176572253,3.2156439837025217,3.3757469121879304,3.4146929061259295,2.826440837968584,2.575257286906921
2024-06-04,56.4406214718361,8.374777664441673,7.857878050247254,6.139438754424499,5.779358309850288,3.215674518070825,3.375776483481364,3.4147253305769474,2.8264676766316867,2.575281740439362
2024-06-05,56.44170348694443,8.37140232745357,7.857879689057283,6.14047622711168,5.779449237977915,3.215745455029858,3.3759891917091625,3.415501411477029,2.8265218624405875,2.575331110798488
2024-06-06,56.441367867303136,8.37110356708882,7.8569915590985735,6.1421018283631845,5.779434738612629,3.2158183101145736,3.3758801753904395,3.4154811018604208,2.826505055076618,2.5753157970915974
2024-06-07,56.44124312060247,8.368049834573627,7.856790240201324,6.142364183154846,5.782911192542631,3.216638992705455,3.374797414561422,3.4154596644848443,2.8264988079356757,2.575246549237705
2024-06-11,56.43825787800172,8.367579371281076,7.856374685482232,6.143142968290805,5.782406668545804,3.2164688609503527,3.3746162504416657,3.4152790168745533,2.8307639586613327,2.575110341470456
2024-06-12,56.433956337807246,8.366941093826437,7.855788699990719,6.143696382661813,5.781617814876624,3.2254453141018216,3.374358109501595,3.415024280557425,2.82825369564033,2.574918271035993
2024-06-13,56.41997450520623,8.364893145011651,7.853842383806634,6.141346767448804,5.781025186145721,3.243040603675868,3.3724166723393454,3.414178188932494,2.827554910539902,2.581727636893358
2024-06-14,56.40339715394419,8.362447499816222,7.851534763055387,6.142299768121112,5.779379177279371,3.261114170451173,3.3714222021278926,3.417954621544216,2.829481571553304,2.580969072107127
2024-06-17,56.39848019614207,8.361200332173766,7.850850306674036,6.14176238399739,5.77871047932526,3.27434418655018,3.3709684723601563,3.4176566618557622,2.825282904411267,2.5807440765101153
2024-06-18,56.39756238225272,8.36042570372489,7.850722544021043,6.140008132786607,5.778596678409578,3.2791619004891497,3.370901666379215,3.417601043818851,2.824317869951588,2.5807020781663645
2024-06-19,56.39782595199843,8.350387549028266,7.850759233779557,6.136544396416326,5.778087228425653,3.2882759278306217,3.3707940820671856,3.422280422383751,2.8243310691877133,2.5807141388824983
2024-06-20,56.398167585594464,8.350438132058347,7.85080679027776,6.1363600739368716,5.77791865636313,3.28839565739463,3.3705340018064898,3.4223011530758933,2.8243481777617276,2.5807297717306925
2024-06-21,56.40006662757384,8.348800600777919,7.8530931572485185,6.136017904729894,5.778093358232135,3.288506384421155,3.3697366691105803,3.420425348352768,2.824443279357818,2.5808166701953725
2024-06-24,56.398504661912305,8.348739414109046,7.852845525034543,6.140075702225487,5.777653571948812,3.288415311229981,3.369270295007066,3.4193852643777722,2.8243650581130733,2.580745196041908
2024-06-25,56.3996410995984,8.348926299901168,7.852606713894201,6.140199425601935,5.777776885647333,3.2886800967873544,3.367495777592865,3.4194541654647947,2.8244223370966393,2.580797198415314
2024-06-26,56.37496094506995,8.345276441252516,7.849170458922158,6.18124207041708,5.775388755952098,3.2872211458610483,3.3659802888657713,3.417905650741411,2.8231863863286186,2.5796678565893445
2024-06-27,56.37717401017062,8.37146585845828,7.850764801327973,6.1718307673005155,5.779628830860093,3.2873501895760966,3.3655690908083957,3.3931442333750685,2.82330309365141,2.5797691244715564
2024-06-28,56.38625566836701,8.37264330296867,7.8520294614276995,6.166668527689368,5.780379298430413,3.2877878533800016,3.3618672464314727,3.394031176807916,2.8273414944728765,2.570995970024563
2024-07-02,56.38486932315146,8.372594204060322,7.851836406873054,6.169273459525445,5.780159903408754,3.287339478035404,3.3617826600273113,3.3939477291870794,2.827271979813548,2.570924855917612
2024-07-03,56.3863372202086,8.370946858753769,7.852040817873614,6.175590520800391,5.781960035190288,3.287405211408334,3.3607143279496556,3.3755492670498812,2.838463954604408,2.5709917861610516
2024-07-04,56.385803199823435,8.370845526927443,7.85196222645151,6.177921082195889,5.781845733298074,3.286087666346494,3.3615985159419903,3.375358518238123,2.837610093812829,2.570967436964214
2024-07-05,56.376946849535905,8.369349521214316,7.852762924333094,6.18917980446775,5.780783116624827,3.2855768845241635,3.3594221133613296,3.378241951870821,2.8371690223010657,2.570567811766733
2024-07-08,56.377056861793406,8.36931109696403,7.852778247975563,6.189191881844772,5.780655945378086,3.2855832958988564,3.359426739515175,3.3782485440693044,2.8371745586663097,2.570572827894492
2024-07-09,56.376027362560144,8.369339016850683,7.851728936805484,6.191283558169122,5.780524159186276,3.2858961355537284,3.359370867605586,3.3781725150210122,2.8371273725322688,2.570530075715692
2024-07-10,56.378634180137524,8.36525527890584,7.852065263711938,6.197266098824344,5.771562319223089,3.286234673159939,3.364307844400858,3.3783287211232076,2.8356966839395428,2.57064893657372
2024-07-11,56.38435869179571,8.366055043385622,7.852495000312733,6.1928766219839595,5.772148345760675,3.286476462798213,3.3600225130105175,3.3786717461437763,2.835985622514832,2.570909952293958
2024-07-12,56.384941024802195,8.36614144731215,7.852576100233491,6.1929405815029765,5.772185264342098,3.286510405256081,3.360043432237836,3.377710327532805,2.836014912340454,2.570936504439919
2024-07-15,56.38255032399587,8.365022271977029,7.8522431538887165,6.198834063016169,5.771910756202067,3.2863710584210395,3.361727755440637,3.377099253300528,2.833413866082287,2.570827497675658
2024-07-16,56.38842791759381,8.366012914299239,7.85306171022974,6.19957215095325,5.772426070884718,3.29029739757149,3.3532957094599483,3.3767878451690576,2.8290227904950154,2.5710954933437313
2024-07-17,56.38872928065043,8.366042371729744,7.8530997288990365,6.199706364744986,5.771886917763965,3.2903149822802242,3.3533010417138827,3.376772167915724,2.829037909961666,2.571109234340339
2024-07-18,56.3850944332125,8.36547929381514,7.8526133612173155,6.199306728380001,5.770742651972205,3.2901028868289535,3.353084886147769,3.376058316947138,2.8365739422054226,2.570943499273557
2024-07-19,56.379667516020774,8.365063144756482,7.851917103975627,6.204314545799717,5.773780718301904,3.289786223070587,3.3527602311247837,3.3757135348170655,2.8363009294163635,2.5706960527167064
2024-07-22,56.363484663479724,8.374605493712606,7.849657462405705,6.208044725071242,5.7721093049264525,3.3005987982503906,3.351706761047457,3.3743477981692207,2.835486816071518,2.5699581768656805
2024-07-23,56.36062694363606,8.374228555619606,7.84925947207508,6.208648424810094,5.771776972277562,3.3034781602633116,3.3526735072786127,3.3741370359072422,2.8353430523033776,2.5698278758290556
2024-07-24,56.33578471429354,8.370519797135152,7.845799732278906,6.250070162186552,5.769169492736196,3.302022077062404,3.3511957401086043,3.3726498081983856,2.8340933103081283,2.5686951656921373
2024-07-25,56.3361924199016,8.370574866755259,7.845856512823755,6.250115394336399,5.769144134431117,3.3014033323804948,3.3512214618175418,3.3726643012344417,2.8341138208192045,2.568713755500192
2024-07-26,56.333778183238294,8.370208258353658,7.845520285726491,6.24984755128406,5.768797756795074,3.3056683502904716,3.351059855053106,3.3725197687508057,2.8339963149166887,2.5686036755913504
2024-07-29,56.33564952056156,8.370484378247863,7.835957762481581,6.25005516336627,5.7740287524381975,3.3077978717901226,3.3506152934038074,3.3726317996196777,2.834090456713123,2.568689001377794
2024-07-30,56.337916920076815,8.370846704869386,7.828345274697826,6.254346301121559,5.773862236736015,3.3082982391990354,3.350747303033088,3.3726381829039074,2.834206451285081,2.568792386077289
2024-07-31,56.33331874611262,8.371815917940612,7.827805488142063,6.259527513770351,5.773389059270503,3.3094052422909357,3.3498133124922433,3.372362915767117,2.833979077188549,2.5685827270250057
2024-08-01,56.33277776385013,8.37173451159637,7.826738871742704,6.263323018064118,5.773469480606504,3.3093734612850354,3.3506965768429953,3.370294397700593,2.8330338579975756,2.5685580603139724
2024-08-02,56.33184398495884,8.37272927304112,7.82605834161974,6.263494593048989,5.773372860894247,3.310052995591962,3.3507130056001673,3.3702325643699025,2.8329868972880217,2.568515483587012
2024-08-05,56.330909593302536,8.372597852188488,7.826043262443309,6.263594707846802,5.773276084520753,3.3102842717876233,3.351676193215764,3.3701876455772246,2.8329491389586874,2.5684812501588157
2024-08-06,56.32619968283503,8.372468740485886,7.8253869878296065,6.270414196333772,5.772813199020424,3.3106619564574733,3.3513041646628112,3.369772304822157,2.8327122719011553,2.568266495651689
2024-08-07,56.306653107314176,8.369555396880095,7.826883725682193,6.2966832218846704,5.770314397190634,3.3111647213360595,3.351043987779758,3.368596946742361,2.8317292511281695,2.567375244061885
2024-08-08,56.30597531027701,8.370331477431414,7.826789508776965,6.297971943316183,5.769390862261947,3.31112486285551,3.35082013524228,3.368556396915584,2.8316951639006303,2.567344339022468
2024-08-09,56.308547501981465,8.36943791479174,7.827053825879006,6.299269022889644,5.769777473606138,3.311367884158267,3.347482429353077,3.3686954153199173,2.830906910564668,2.5674616214560806
2024-08-12,56.280283913742025,8.41221866829127,7.8230260515835095,6.300234340426976,5.766396027223143,3.3097057716986296,3.345768988630689,3.366707370761198,2.8294859613337975,2.5661729063087604
2024-08-13,56.2805336921216,8.412251050046898,7.823060771073793,6.300262301592327,5.765982760278891,3.3097204605538924,3.34578383753866,3.3667223125961194,2.8294985189182538,2.5661842952795633
2024-08-14,56.28077485243757,8.41206780347475,7.823094292643039,6.300289298018047,5.765991600476643,3.309826358538016,3.3455230263088476,3.366726833574195,2.8295106432303747,2.5661952912985213
2024-08-15,56.27449632462152,8.411125433076293,7.821696279572748,6.30738144002691,5.765066642452937,3.3101907690860943,3.345653273316914,3.371303358870174,2.827177465337706,2.565909013638698
2024-08-16,56.27569667565425,8.410006356010346,7.821863118581892,6.301738395649879,5.7652034608229785,3.3153052977322814,3.3457248204693464,3.3712603600321516,2.8272377698381788,2.5659637452086907
2024-08-19,56.27552166965588,8.409909129381003,7.821838794174643,6.301810505897519,5.76517168439628,3.3156255011865388,3.3457079047203435,3.3712300673033644,2.8272289777023585,2.565955765582075
2024-08-20,56.27599012666876,8.408296933998553,7.821903905880906,6.301954672498539,5.765483061465029,3.3162033504392827,3.3457197983402955,3.371218512678854,2.8272525125395727,2.56597712549021
2024-08-21,56.275790036716124,8.408075827409117,7.821874169144412,6.301932265823701,5.765424962018155,3.3169252221409464,3.3457057933140417,3.371152968908654,2.8271507523968493,2.565968002128003
2024-08-22,56.275893049059825,8.408090943194772,7.821888487016977,6.3028608812622275,5.7653820498256385,3.318490329414535,3.3451624033793834,3.369142848112503,2.8271163096240515,2.56597269911009
2024-08-23,56.27575752287832,8.40797706082257,7.821869649987099,6.30321253346329,5.7653401945019604,3.31848233767423,3.345114729653943,3.369130332416015,2.8271491189853784,2.565966519617187
2024-08-26,56.2712611177799,8.40720723986578,7.826288210264587,6.305826724610789,5.764820766704399,3.3182171925822943,3.344844797334566,3.3688492195182254,2.826923231173785,2.5657615001656673
2024-08-27,56.27089423713482,8.40714453988067,7.826217376810711,6.308628306384138,5.7618865665179335,3.3185623576146295,3.3448229894206754,3.3693774541059316,2.826721400366073,2.565744771764426
2024-08-28,56.27099831516647,8.407100668040766,7.826229926396845,6.310473974836412,5.7596645119403185,3.3186601955954487,3.344829175968761,3.3696587860820215,2.826634928635004,2.565749517337945
2024-08-29,56.264859453340875,8.40568103758942,7.825454246885231,6.317212426238856,5.759022501857488,3.3182064577021366,3.344461980931242,3.3733057294842017,2.826326558039531,2.5654696079310106
2024-08-30,56.26486131055394,8.405334726835555,7.825448637030761,6.318129534791569,5.760568768786949,3.318756707249805,3.3434699138023563,3.3718174370102836,2.8261432713257255,2.5654696926130605
2024-09-02,56.2644586593149,8.40617276413187,7.825392635353761,6.317834833309771,5.760509756386971,3.319008025094509,3.343446353507014,3.3717859719448953,2.8259396677513466,2.5654513332049613
2024-09-03,56.256328555752965,8.41813964479313,7.82426188151636,6.319488849354142,5.759572496606221,3.3185284349658577,3.342913910347236,3.370154271098512,2.8255313250300964,2.5650806305354776
2024-09-04,56.256093784885294,8.418131950530473,7.824254730063836,6.31975810132183,5.759567232300157,3.31852540179814,3.34291057986291,3.370151190744271,2.825528742466599,2.565078286026484
2024-09-05,56.25596874099126,8.410790405327884,7.824250089158309,6.322963011395033,5.759448946072767,3.323107231431345,3.3435106330660034,3.3693571114676217,2.825527066522703,2.5650767645670727
2024-09-09,56.25574057214301,8.41077563728048,7.824243855864185,6.323141325895188,5.759444357730261,3.3231962599201124,3.3435040273501295,3.3693544272239375,2.8255248155285426,2.5650747210641507
2024-09-10,56.256047763622384,8.410785766564914,7.8242993318137275,6.323827894390536,5.759471350550505,3.32202802727751,3.343523516553537,3.3693783168341844,2.82554512427323,2.5650929081194644
2024-09-11,56.25358669343391,8.410105532264096,7.82396978723828,6.323744892163524,5.7591099648066395,3.3264717435698476,3.3433639924896466,3.3692364050412107,2.8254261176978295,2.5649848712950103
2024-09-12,56.24013730948697,8.408100485903383,7.816405662527466,6.333343363930492,5.776082025892133,3.3257908393491125,3.342573522612941,3.3684270026181857,2.824759807577983,2.5643799801013274
2024-09-13,56.24252186676254,8.408470688456363,7.816749813187446,6.329406082198001,5.776247253835858,3.326028926594541,3.3427201437650447,3.368575312010775,2.8247870253014935,2.564492887887936
2024-09-16,56.25272188789909,8.40907946325232,7.8181674418902,6.3471465498065465,5.784966002183358,3.326636069832436,3.3451081036447117,3.3259171802474397,2.8252993225173366,2.5649579787265537
2024-09-17,56.26860261073138,8.411473331382314,7.82037459109177,6.356274222206104,5.841313003181953,3.3278503062447484,3.3460452180094262,3.2362876907487625,2.82609693361869,2.565682092784853
2024-09-19,56.2682532499184,8.41142110617989,7.820326035906495,6.358792554151319,5.841637380004689,3.32782964426925,3.3460215087604572,3.2339729709135816,2.8260793869323235,2.565666162963599
2024-09-20,56.266411824351,8.411161468145268,7.820082853131405,6.358686513753171,5.841463612715925,3.3277261612630165,3.345920027492407,3.236969285516267,2.82599187325176,2.565586380379778
2024-09-23,56.268117272766574,8.411319258296396,7.820033968604684,6.35751415325059,5.84162533876738,3.327832448619211,3.3460264374739896,3.2358723590347367,2.8259904381452783,2.5656683250411616
2024-09-24,56.268160551513766,8.411025738845995,7.820969700540002,6.3570709170566495,5.841541418929463,3.3279321287524373,3.3460148407017707,3.2356848059552523,2.8259254181333247,2.565674479571343
2024-09-25,56.26776872004305,8.411721051231606,7.820870581232656,6.357678886241976,5.84100785317079,3.327914377546542,3.3459979100109347,3.235469481637426,2.825910344633625,2.565660794251395
2024-09-26,56.290301585759615,8.414147805793755,7.824092408158891,6.363156034290432,5.848197240363627,3.329802894488586,3.347308712299679,3.1902614377704768,2.826039465185831,2.566692415889106
2024-09-27,56.29103383722859,8.41303337593891,7.824206938485712,6.359117157510702,5.843550052716691,3.3253617565811924,3.3518868534436543,3.1994578825712057,2.8256221579766017,2.566729987546738
2024-09-30,56.294612962591536,8.414132271675328,7.827990492715761,6.3567677845639405,5.842983163864443,3.325670352015702,3.3519095705160082,3.199192775828498,2.819843256379656,2.5668973698491175
2024-10-02,56.30326460936171,8.412621033434164,7.824618533789189,6.356919379366094,5.842786392473283,3.3303301800528207,3.352409986442139,3.190147109868744,2.819638933606919,2.5672638416049347
2024-10-03,56.44568872378836,8.431780404232928,7.844233051846492,6.40061892742652,5.836070573307839,3.3479587404540823,3.367665045077675,2.925446308019717,2.8267760677061853,2.5737621581401986
2024-10-04,56.503028682184855,8.452598763376457,7.847034518109772,6.633374717445499,5.878133431946325,3.4517336289770966,3.3205116720132786,2.5075514510676395,2.829652239802053,2.5763808950770266
2024-10-07,56.551542440967204,8.465679777716566,7.852488950388055,6.597977472660934,5.8761316359671385,3.408161963268648,3.3279751897295866,2.5093589720416145,2.8320864075114747,2.5785971897487725
2024-10-08,56.54585073046214,8.464232291804827,7.852447697230229,6.632997489631966,5.8684145111216885,3.371989161492305,3.3143869120672536,2.539524541346479,2.831810597974764,2.578346066868347
2024-10-09,56.559808999007565,8.462384977170851,7.8531971878724915,6.675521245527018,5.8661033133265175,3.381403843977045,3.221926245350836,2.5766824667971635,2.8323728474439287,2.570598873526582
2024-10-10,56.49982689191856,8.442448094848718,7.844792821179393,6.499409783979927,5.821723927256758,3.3101398729945553,3.218484685052421,2.9659145027653135,2.8293783164731,2.567881103531258
