date,ICBC (ASIA) SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,YUANTA SECURITIES (HONG KONG) CO LTD,USMART SECURITIES LTD,SOOCHOW SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CNI SECURITIES GROUP LTD
2024-03-06,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,0.0,16.666666666666664,0.0,0.0,83.33333333333334,0.0,0.0,0.0,0.0
2024-03-11,0.0,9.39207650273224,0.0,0.0,46.994535519125684,0.0,0.0,0.0,43.61338797814208
2024-03-12,0.0,7.2216386554621845,0.0,0.0,36.134453781512605,0.0,0.0,23.10924369747899,33.534663865546214
2024-03-13,0.0,5.116235645597984,28.74614881897115,0.0,25.674540192325644,0.0,0.0,16.61842965175987,23.844645691345345
2024-03-14,0.0,5.205709487825357,28.687377553876292,0.0,25.655378300214572,0.0,0.0,16.624685138539043,23.826849519544734
2024-03-15,0.0,4.951140065146579,28.729641693811075,0.0,25.59329920893439,0.0,0.0,16.956724057701255,23.7691949744067
2024-03-18,0.0,4.968828510281939,28.724295152135483,0.0,25.588536335721596,0.0,0.0,16.953568437703545,23.76477156415744
2024-03-19,0.0,5.035770695902629,28.681594351017374,0.0,25.5504970733067,0.0,0.0,16.928365697296293,23.803772182477005
2024-03-20,0.0,5.0171885162129515,28.70017653070705,0.0,25.53191489361702,0.0,0.0,16.928365697296293,23.82235436216668
2024-03-21,0.0,5.0162563864375285,28.69484440315838,0.0,25.527171388759868,0.0,0.0,16.925220622387364,23.83650719925685
2024-03-22,0.0,5.033899879260704,28.689514256524568,0.0,25.52242964614099,0.0,0.0,16.922076715891148,23.832079502182594
2024-03-26,0.0,5.051536818646114,28.647042436623643,0.0,25.51768966477853,0.0,0.0,16.881790324078374,23.90194075587334
2024-03-27,0.0,5.052475155567939,28.633788427602862,0.0,25.52242964614099,0.0,0.0,16.884926163276678,23.906380607411535
2024-03-28,0.0,5.1415313225058,28.575406032482597,0.0,25.503480278422273,0.0,0.0,16.872389791183295,23.907192575406032
2024-04-02,0.0,5.192396847473343,28.548910523875755,0.0,25.479833101529902,0.0,0.0,16.819656930922577,23.959202596198423
2024-04-03,0.0,5.061877733320927,28.649855773704292,0.0,25.569926491113797,0.0,0.0,16.674420768586582,24.0439192332744
2024-04-05,0.0,5.242809995285243,29.014615747289014,0.0,25.44082979726544,0.0,0.0,16.897689768976896,23.404054691183404
2024-04-08,0.0,5.258677764116145,29.102430719757873,0.0,25.17733850373593,0.0,0.0,16.948831930388724,23.512721082001324
2024-04-09,0.0,5.278537091149024,29.324158733151094,0.0,25.07305118295787,0.0,0.0,16.89131869167688,23.432934301065135
2024-04-10,0.0,5.216581276199348,29.445738239403816,0.0,24.741499767116906,0.0,0.0,17.438285980437822,23.157894736842106
2024-04-11,0.0,5.197215777262181,29.707656612529004,0.0,24.649651972157773,0.0,0.0,17.37354988399072,23.071925754060324
2024-04-12,0.0,5.080487577928724,29.785056294779938,0.0,24.490555503861543,0.0,0.0,17.51186377593747,23.132036847492323
2024-04-15,0.0,5.194079865959229,29.64721213813646,0.0,24.49967420646002,0.0,0.0,17.5183840640417,23.140649725402586
2024-04-16,0.0,5.440534769287902,29.5701420480921,0.0,24.435985516665117,0.0,0.0,17.47284374709869,23.080493918856188
2024-04-18,0.0,5.447975539701658,29.50986750671732,0.0,24.386176225331234,0.0,0.0,17.62253312332067,23.033447604929123
2024-04-22,0.0,5.465493283927744,29.504400185270956,0.0,24.381658175081057,0.0,0.0,17.61926817971283,23.02918017600741
2024-04-23,0.0,5.35005995756849,29.379208560095933,0.0,24.204409187344343,0.0,0.0,18.13485840789595,22.931463887095287
2024-04-24,0.0,5.457730247994838,29.36295749976952,0.0,24.191020558679817,0.0,0.0,18.069512307550475,22.918779386005347
2024-04-25,0.0,5.468102734051367,29.761575991899107,0.0,24.081745374206022,0.0,0.0,17.80355334622112,22.885022553622388
2024-04-26,25.56075409384891,4.197055180955002,22.02421907251961,0.0,18.260630246318975,0.0,0.0,12.852621439383515,17.10471996697399
2024-04-29,25.574831336913125,4.378356051218505,21.88489604846482,0.0,18.25691862866584,0.0,0.0,12.790857772270412,17.1141401624673
2024-04-30,25.645450780063513,4.37663951401353,21.862487919370427,0.0,18.390169819135718,0.0,0.0,12.646693359105344,17.07855860831147
2024-05-02,25.490599698092492,4.473720323864416,21.75792507204611,0.0,18.27912721284479,0.0,0.0,13.146699602031015,16.851928091121174
2024-05-03,25.553721282157106,4.443527307745219,21.811803549319027,0.0,18.32439125051589,0.0,0.0,13.17925436786353,16.68730224239923
2024-05-06,25.567790777701312,4.40467997247075,21.82381280110117,0.0,18.334480385409496,0.0,0.0,13.172746042670338,16.696490020646937
2024-05-07,18.4166170930002,3.1925441205631566,15.699980170533411,27.96946262145548,13.2064247471743,0.0,0.0,9.4883997620464,12.026571485227047
2024-05-08,18.412965900079303,3.2117367168913558,15.696867565424267,27.963917525773198,13.203806502775576,0.0,0.0,9.486518636003172,12.024187153053132
2024-05-09,18.414791315554673,3.2219688708238325,15.69842371369089,27.966689798750867,13.20511549519183,0.0,0.0,9.467631605036186,12.02537920095172
2024-05-10,18.42026973423245,3.0940103133677113,15.802261007536691,27.975009916699722,13.209044030146766,0.0,0.0,9.47044823482745,12.02895676318921
2024-05-13,18.429407679333266,3.036015477725965,15.810100208354003,27.988887786486753,13.225518404603632,0.0,0.0,9.47514634388332,12.034924099613056
2024-05-14,18.418443232523547,3.00446207238473,15.889935547843331,27.97223599405057,13.21764997521071,0.0,0.0,9.469509172037679,12.02776400594943
2024-05-16,18.4440472644226,2.978850163836759,15.912024625161356,28.01112104061166,13.236024227981332,0.0,0.0,9.37344851553967,12.04448416244663
2024-05-17,18.447710795510975,2.9595789055516932,15.915185221968416,28.01668487436687,13.238653292283246,0.0,0.0,9.37531035852617,12.04687655179263
2024-05-20,18.445878848063554,2.9692154915590865,15.913604766633565,28.01390268123138,13.237338629592852,0.0,0.0,9.374379344587885,12.045680238331679
2024-05-21,18.412965900079303,2.9143536875495637,15.984337827121331,27.963917525773198,13.213719270420302,0.0,0.0,9.486518636003172,12.024187153053132
2024-05-22,18.414791315554673,2.9047288589273323,15.985922474472092,27.966689798750867,13.215029245563597,0.0,0.0,9.487459105779717,12.02537920095172
2024-05-23,18.429407679333266,2.8574263319773787,15.998610973310845,27.988887786486753,13.225518404603632,0.0,0.0,9.465224724675068,12.034924099613056
2024-05-24,18.42575141355024,2.866779089376054,15.995436960618987,27.983334986608472,13.222894554111694,0.0,0.0,9.473266541017757,12.032536454716794
2024-05-27,18.42392382463797,2.876413410037691,15.993850426502679,27.98055941281492,13.221583019242214,0.0,0.0,9.472326919262052,12.03134298750248
2024-05-28,18.427579365079367,2.876984126984127,15.997023809523808,27.98611111111111,13.22420634920635,0.0,0.0,9.454365079365079,12.033730158730158
2024-05-29,18.451375782258868,2.811165193205523,16.017681533724048,28.02225091884375,13.18168272573756,0.0,0.0,9.466573954504817,12.049269891725439
2024-05-30,18.502838928180097,2.8190058770793907,16.062356808447056,28.100408407211873,13.21844805259488,0.0,0.0,9.214065145930869,12.082876780555832
2024-05-31,18.53495561982647,2.8223795751471026,16.081579734716268,28.134038097137726,13.234267477809913,0.0,0.0,9.095442305774409,12.097337189588112
2024-06-04,18.527564549895324,2.821254112252019,16.11504336556674,28.12281926029309,13.228990130595156,0.0,0.0,9.091815372345728,12.092513209051939
2024-06-06,18.522025114610326,2.8702411799880405,16.110225234203707,28.11441100259119,13.205102650986644,0.0,0.0,9.08909706996213,12.088897747657963
2024-06-07,18.52017937219731,2.879920279023418,16.108619830592925,28.111609367214747,13.203786746387644,0.0,0.0,9.088191330343797,12.087693074240159
2024-06-11,18.751891837352435,2.9764907678337202,16.31016042780749,28.46332357986076,13.368983957219251,0.0,0.0,9.201896882252043,10.927252547674302
2024-06-12,18.74810854433572,2.9960657722182993,16.30686976697266,28.45758095430243,13.366286694239887,0.0,0.0,9.200040351054172,10.925047916876828
2024-06-13,16.338461538461537,2.61978021978022,14.210989010989012,24.8,11.648351648351648,12.843956043956045,0.0,8.017582417582418,9.52087912087912
2024-06-14,16.332718165040866,2.618859302223394,14.241145970647684,24.791282186483873,11.644256964583882,12.8394410756657,0.0,8.014764039019246,9.517532296335354
2024-06-17,16.332718165040866,2.618859302223394,14.267510326039195,24.791282186483873,11.644256964583882,12.8394410756657,0.0,7.988399683627735,9.517532296335354
2024-06-18,16.337025316455698,2.619549929676512,14.271272855133615,24.797819971870606,11.620956399437413,12.842827004219409,0.0,7.990506329113924,9.520042194092827
2024-06-20,16.38166593212869,2.626707800793301,14.310268840899074,24.865579550462762,11.652710445130014,12.877919788453063,0.0,8.012340237990303,9.272807404142794
2024-06-25,16.37429478138223,2.626939351198872,14.311530324400564,24.86777150916784,11.653737658674189,12.879055007052187,0.0,8.013046544428773,9.273624823695345
2024-06-26,16.377182154822783,2.6362193616646095,14.314053958737436,24.872156586140008,11.655792629165932,12.88132604478928,0.0,8.014459530946922,9.248809733733028
2024-07-02,16.38440504542648,2.6373820234629974,14.320366940107613,24.883126047455235,11.616829849166447,12.887007144747287,0.0,8.017994178354062,9.25288877127988
2024-07-03,16.385850388143965,2.6287932251235007,14.321630204657728,24.88532110091743,11.617854622441778,12.888143966125618,0.0,8.018701482004234,9.253705010585744
2024-07-05,16.390334244642386,2.6280977158479586,14.335479319163946,24.878737102037217,11.614780844871682,12.884734103536466,0.0,8.016579945321457,9.251256724578887
2024-07-08,16.39929484354341,2.626707800793301,14.363155575143235,24.865579550462762,11.608638166593213,12.877919788453063,0.0,8.012340237990303,9.246364037020713
2024-07-09,16.40652557319224,2.6278659611992947,14.369488536155202,24.841269841269842,11.613756613756614,12.874779541446207,0.0,8.015873015873016,9.250440917107584
2024-07-10,16.440588390733726,2.6424733550603365,14.397075662820399,24.812824804016557,11.600458028714877,12.860036994626972,0.0,8.00669426583282,9.23984849819431
2024-07-11,14.845794022040751,2.38642670260842,12.950923650202173,22.33409973836518,10.425751209070008,11.575358756838183,9.950051534131452,7.2147784032347575,8.316815983509079
2024-07-12,14.783672824885521,2.392231170061582,13.291489025738196,22.15379756829307,10.382125375019738,11.526922469603663,9.908416232433286,7.279330491078478,8.282014842886468
2024-07-15,14.893870736942525,2.3213291994594165,13.45496462357898,22.307019635901103,10.453931155099768,11.606645997297083,9.976945703156053,7.178631051752922,7.806661896812147
2024-07-16,14.802112898139388,3.1929990539262065,13.477609586881108,22.043519394512774,10.367391989908546,10.241248817407758,9.941658782718385,6.811731315042574,9.12172816146326
2024-07-17,14.793948467417856,3.1675990859664327,13.407138917342998,22.03136080687101,10.36167362697975,10.141044834922386,9.936175242297692,7.044362146402963,9.116696871798913
2024-07-18,14.823148586767726,3.2528027790936367,12.95989262592768,22.07484604452866,10.382125375019738,10.161061108479394,9.955787146691932,7.255645033949156,9.134691299542082
2024-07-19,14.839551059121087,3.2722099272842238,12.5,22.08346506481189,10.393613657919696,10.20392032880177,9.966803667404363,7.595637053430288,9.144799241226684
2024-07-22,14.810286345349846,3.265756882543189,12.562120375483158,22.039914806342196,10.373116667981384,10.302121953143487,9.947148378954012,7.572769582708842,9.126765007493887
2024-07-23,14.796280242729923,3.617306328315864,12.439908582236583,22.019071636850814,10.363306801166365,10.142643234297424,9.937741350776264,7.56560800693514,9.118133816691623
2024-07-24,14.800945999211667,3.3109972408356327,12.443831296807252,22.026014978320852,10.366574694521088,10.264091446590461,9.940875049270792,7.725660228616476,9.12100906582578
2024-07-25,14.80561469915622,3.288384196829903,12.43198485923823,22.032962700102516,10.369844649475594,10.27521488841574,9.944010724706253,7.728097153221354,9.123886128854192
2024-07-26,14.739362537289999,3.2501177578897784,12.376354215732455,21.934369602763386,10.32344167059193,10.370544826503375,9.899513267388915,8.023237556916312,9.08305856492385
2024-07-29,14.739362537289999,3.297220913801225,12.376354215732455,21.934369602763386,10.32344167059193,10.315591144606689,9.899513267388915,8.101742816768724,9.01240383105668
2024-07-30,14.748625294579734,3.322859387274155,12.336999214454046,21.94815396700707,10.3299293008641,10.3299293008641,9.8586017282011,8.106834249803613,9.018067556952083
2024-07-31,14.760220125786164,3.3176100628930816,12.37814465408805,21.965408805031448,10.33805031446541,10.172955974842768,9.866352201257863,8.19182389937107,9.00943396226415
2024-08-01,14.759059822341012,3.3330712994261456,12.40861567486833,21.9636821004638,10.337237638550429,10.132851190944109,9.865576605612766,8.191179938684066,9.008725729109347
2024-08-02,14.760220125786164,3.3333333333333335,12.409591194968552,21.965408805031448,10.33805031446541,10.125786163522013,9.866352201257863,8.19182389937107,9.00943396226415
2024-08-05,14.78113682884585,3.1806014800818767,12.427176822547631,21.99653597858605,10.352700362147694,10.195244843331759,9.88033380569989,8.282160289718155,8.904109589041095
2024-08-06,14.775320689383802,3.1793499645864483,12.453765640985285,21.987880695679547,10.348626741166287,10.191233178562998,9.876446053356418,8.27890139293303,8.908475643346186
2024-08-07,14.759059822341012,3.175850955113592,12.440059743730838,21.9636821004638,10.337237638550429,10.203600345884757,9.865576605612766,8.34840028299662,8.906532505306187
2024-08-08,14.760220125786164,3.1839622641509435,12.448899371069182,21.965408805031448,10.33805031446541,10.20440251572327,9.866352201257863,8.278301886792452,8.95440251572327
2024-08-09,14.759059822341012,3.1837119723292195,12.447920760946467,21.9636821004638,10.337237638550429,10.203600345884757,9.865576605612766,8.269790110840344,8.969420643031208
2024-08-12,14.750942803268385,3.2291011942174737,12.441074795725958,21.951602765556256,10.331552482715274,10.197988686360778,9.860150848522942,8.265241986172219,8.972344437460716
2024-08-14,14.750942803268385,13.049968573224389,12.441074795725958,12.13073538654934,10.331552482715274,10.197988686360778,9.860150848522942,8.265241986172219,8.972344437460716
2024-08-15,14.752101830753517,13.050993949870355,12.44205232969278,12.131688536182917,10.332364264948534,10.190932662842775,9.86092559126267,8.265891411958828,8.973049422487625
2024-08-16,14.753261040389754,13.052019487663053,12.443030017287443,12.132641835612134,10.325318246110324,10.191733459060192,9.86170045575986,8.266540939808266,8.973754518308974
2024-08-19,14.769509125235997,13.066393958464442,12.456733794839522,12.146003775959722,10.336689741976086,10.187224669603525,9.8725613593455,8.275645059786028,8.889238514789175
2024-08-26,14.80561469915622,13.098336093368031,12.48718555318981,12.175695923034462,10.361958836053939,9.975553978392872,9.896695844176326,8.295875719580474,8.903083353047867
2024-08-27,14.812623274161735,13.104536489151874,12.493096646942801,12.18145956607495,10.366863905325443,10.090729783037474,9.90138067061144,8.142011834319526,8.907297830374754
2024-08-28,14.913813646834539,12.931924696163316,12.5784414965446,12.264675510366192,10.437683692112161,10.159663198030026,9.969020573516563,8.197632854078957,8.547144332353641
2024-08-29,14.92923027989822,12.659033078880407,12.599395674300254,12.27735368956743,10.45642493638677,10.170165394402035,9.979325699745548,8.373091603053435,8.555979643765903
2024-08-30,14.930527987296546,12.639936482731242,12.58038904327114,12.258832870186582,10.440651052004764,10.281857880111154,9.964271536323938,8.36046050019849,8.543072647876143
2024-09-03,14.931713514371921,12.64094013022074,12.581387962521836,12.259806256947753,10.441480069874544,10.282674289344133,9.965062728283309,8.361124344926155,8.535810703509608
2024-09-04,14.908038687172983,12.62089741557,12.561439670207704,12.240367845251308,10.424924686855874,10.266370699223087,9.949262723957508,8.506421436499128,8.522276835262407
2024-09-05,14.906856916369401,12.619896948077686,12.568370986920332,12.239397542608007,10.424098295679746,10.265556876734047,9.948474038842647,8.505747126436782,8.52160126833135
2024-09-09,14.912767644726408,12.624900872323552,12.573354480570975,12.244250594766058,10.388580491673276,10.269627279936557,9.952418715305313,8.509119746233148,8.52498017446471
2024-09-12,14.898589763904294,12.67627951196324,12.593091427665982,12.232609729044526,10.378703850419901,10.259863729995246,9.942956742196166,8.501029947710347,8.516875297100302
2024-09-13,14.88090527815146,12.661232887552426,12.578143546727864,12.21808973648809,10.366384426683549,10.366384426683549,9.931154546173934,8.490939305214845,8.506765846324287
2024-09-16,14.892690266888414,12.671259998416092,12.588104854676487,12.22776589847153,10.374594123703176,10.295398748713074,9.939019561257624,8.497663736437792,8.513502811435812
2024-09-17,14.891510928096293,12.662337662337661,12.626702565726955,12.22679759265125,10.37377256889452,10.27082673424137,9.938232499208109,8.496990814063984,8.512828634779854
2024-09-20,14.889152810768014,12.652414885193982,12.624703087885985,12.22486144101346,10.37212984956453,10.292953285827396,9.936658749010292,8.495645288994458,8.511480601741885
2024-09-23,14.886795440151996,12.650411652944902,12.622704243191892,12.222925902469918,10.370487650411652,10.307156428119063,9.935085497150094,8.494300189993668,8.510132995566815
2024-09-24,14.890331776070948,12.65341673925093,12.62570274764431,12.22582944017737,10.372951144191939,10.285850027713991,9.937445561802202,8.496317998257979,8.51215456489033
2024-09-25,14.892690266888414,12.655420923418074,12.627702542171537,12.22776589847153,10.374594123703176,10.271640136216046,9.939019561257624,8.497663736437792,8.513502811435812
2024-09-26,14.88090527815146,12.645406346442986,12.657276252275066,12.21808973648809,10.366384426683549,10.271425180026906,9.931154546173934,8.522592387433727,8.506765846324287
2024-09-27,14.878550518237201,12.643405332700372,12.655273360234196,12.216156341482712,10.364744046206187,10.28562386264736,9.929583036632645,8.521243769285544,8.50541973257378
2024-09-30,14.883260783537791,12.655322516818362,12.659279778393351,12.220023743569449,10.36802532647408,10.249307479224377,9.93272655322517,8.52394143252869,8.50811238622873
2024-10-02,14.932899229730804,12.69753037401731,12.717382672913525,12.260779798300643,10.402604621615183,10.283490828237909,9.965854045898514,8.552370364488207,8.187088064797903
2024-10-03,14.93883063234827,12.718462027327613,12.571496663489038,12.265649825230378,10.406736574515412,10.28757546870035,9.969812519860184,8.651096282173498,8.19034000635526
2024-10-04,14.934085133418042,12.658831003811944,12.567503176620075,12.261753494282084,10.403430749682338,10.28430749682338,9.966645489199493,8.735705209656926,8.187738246505718
2024-10-07,14.932899229730804,12.657825776224888,12.566505201302311,12.260779798300643,10.402604621615183,10.283490828237909,9.965854045898514,8.742952433891844,8.187088064797903
2024-10-08,14.642970737913485,12.682888040712466,12.670960559796438,12.27735368956743,10.416666666666668,10.297391857506362,9.979325699745548,8.834287531806616,8.198155216284988
2024-10-09,14.630365659777425,12.71860095389507,12.666931637519873,12.273449920508744,10.41335453100159,10.294117647058822,9.976152623211448,8.83147853736089,8.195548489666136
2024-10-10,14.611781517942205,12.750079390282629,12.73023181962528,12.257859637980312,10.400127024452207,10.281041600508098,9.963480469990472,8.820260400127024,8.185138139091777
2024-10-14,14.586305278174036,12.743699476937708,12.708036138849263,12.2364875574576,10.381993976858455,10.263116183230306,9.946108733555239,8.96338563956253,8.17086701537486
2024-10-17,14.582838126931305,12.764440218683148,12.705015450439744,12.233578955708738,10.37952618651454,10.260676650027731,9.943744552729578,8.9612550511053,8.168924807859916
2024-10-24,14.583993660855784,12.765451664025356,12.706022187004754,12.234548335974644,10.37242472266244,10.26148969889065,9.944532488114104,8.961965134706814,8.169572107765452
2024-10-28,14.65162311955661,12.755344418052255,12.695961995249405,12.22486144101346,10.364212193190815,10.253365003958828,9.936658749010292,8.954869358669834,8.163103721298496
2024-10-30,14.719145569620254,12.745253164556964,12.685917721518988,12.215189873417721,10.356012658227847,10.245253164556962,9.92879746835443,8.947784810126583,8.156645569620254
2024-11-06,14.714489085732364,12.74122113255299,12.713540018981334,12.211325529895603,10.352736475798798,10.24201202151218,9.925656437836128,8.944954128440367,8.154065169250236
2024-11-07,14.709835547122074,12.737191650853891,12.709519291587604,12.207463630613535,10.349462365591398,10.238772928526249,9.922517394054395,8.973750790638837,8.151486401012017
2024-11-08,14.708672622341687,12.736184678630721,12.708514507075657,12.20649853743379,10.348644161593802,10.237963475373547,9.921732943315677,8.980947110443513,8.150841963791605
2024-11-13,14.70402276140046,12.740061645459575,12.704496957243341,12.202639690192049,10.345372638899866,10.234726942227141,9.918596380305065,9.001817750731052,8.148265233541453
2024-11-15,14.70518495099589,12.74106860575403,12.70550110654442,12.203604173253241,10.338286436926968,10.235535883654757,9.919380335124881,9.00252924438824,8.148909263357572
2024-11-21,14.709835547122074,12.745098039215685,12.709519291587604,12.207463630613535,10.341555977229602,10.238772928526249,9.922517394054395,8.973750790638837,8.151486401012017
2024-11-26,14.804138366766702,12.73100616016427,12.69546675090823,12.193966198072975,10.33012162375612,10.227452219238668,9.911546359184962,8.963828779023851,8.142473542884222
2024-12-04,14.7994631296384,12.75856624032844,12.69145744512869,12.190115269224696,10.326859308384652,10.22422232749092,9.908416232433286,8.960997947260383,8.139902100110533
2024-12-05,14.80358970321971,12.737148705030307,12.654491065102732,12.154609147445486,10.296780288120916,10.422734787058175,9.879556010391246,8.934897268361805,8.116193025269622
2024-12-06,14.79543666404406,12.730133752950431,12.647521636506687,12.147915027537373,10.29110936270653,10.401258851298191,9.874114870180959,9.00078678206137,8.111723052714398
2024-12-09,14.797765187283602,12.732137236386528,12.649512118350644,12.149826880705069,10.292728989612844,10.387157695939566,9.875668870003148,9.002203336480957,8.112999685237646
2024-12-10,14.796600834054608,12.731135415847037,12.632779919741916,12.148870878904713,10.291919112440002,10.39420882838933,9.874891808954285,9.017231882917617,8.11236131875049
2024-12-12,14.8094188061112,12.74216412033391,12.643723421011183,12.159395180343362,10.300834777130257,10.316585289021893,9.883446212001889,9.025043313907702,8.119388880138604
2024-12-13,14.804755156668243,12.7381514722091,12.655487324830736,12.155566052590142,10.297590930562116,10.329082034325303,9.88033380569989,9.022201228153047,8.116831994961423
2024-12-16,14.79310887350535,12.728130899937067,12.645531780994338,12.146003775959722,10.289490245437383,10.423222152297042,9.8725613593455,8.991504090623033,8.110446821900567
2024-12-17,14.816419791994958,12.748187834856603,12.66545855657107,12.165143397415696,10.305704380712259,10.28206744405925,9.88811849984242,9.005672864796722,8.123227229751025
2024-12-18,14.815252501378712,12.747183486961317,12.664460726384622,12.164184983849365,10.30489246041125,10.20247380445915,9.88733947845269,9.091625305286378,8.122587252816512
2024-12-20,14.819922767751596,12.751201828355269,12.668452990779416,12.168019544487352,10.30814090944913,10.20568996768855,9.890456300732918,9.062967924974387,8.125147765781387
