date,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,MIB SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-08,31.206903650666607,21.358074787619604,12.306841702762842,10.42232101288774,4.39898915773904,5.538672021557735,4.166785442101741,6.218565362933981,2.23222563668963,2.1506212250410828
2024-04-09,31.189305863730148,21.336571740053824,12.254425430956447,10.416443794608693,4.396508537591645,5.53554872642928,4.237197938244479,6.211420562537545,2.2335135454738073,2.1890638603741306
2024-04-10,31.19509391208201,21.335073162062347,12.266524299003837,10.426018303395972,4.397324432761166,5.536576002375165,4.252539404490963,6.212573265412908,2.1888071159941584,2.189470102421469
2024-04-11,31.178643321989018,21.300182586261922,12.260055603519945,10.452524602400732,4.395005523834232,5.533656314343757,4.286665497366076,6.209297093316744,2.188380231574397,2.1955892253931775
2024-04-12,31.232029058586093,21.193116060987826,12.281047924845659,10.481351249434368,4.391601610055873,5.543131335927135,4.294005354740843,6.2017135218785855,2.195406075983487,2.18659780756013
2024-04-15,31.249105564695178,21.188665294445578,12.287762742814138,10.43277030671003,4.394002773668461,5.546162112952343,4.310933492964691,6.18687896628213,2.1842131558603097,2.219505589607142
2024-04-16,31.265402563026022,21.16871620970265,12.294171042997155,10.438211193327488,4.411246968074354,5.549054541169537,4.3069818514240215,6.18281157017265,2.162740956444243,2.22066310366188
2024-04-17,31.279433865535054,21.14282468471739,12.298958702668878,10.443625383168687,4.434753518392479,5.551544848554811,4.293955391343898,6.185586295344429,2.1476576163490133,2.221659693925361
2024-04-18,31.279205613550527,21.13573807061972,12.298868954825497,10.443549174045796,4.434721157151676,5.551504337875035,4.293924057533836,6.167298181942592,2.1757361275238605,2.2194543249314616
2024-04-19,31.27692327690763,21.06451278469147,12.301984710298363,10.432571822855722,4.434397570717832,5.551099263592458,4.3300940343294405,6.161375681827537,2.1763070372956888,2.270733817483857
2024-04-22,31.211107349063795,20.9783193032139,12.512740051428356,10.40734200930027,4.425066282343929,5.539418103481151,4.313336862751093,6.140400885058473,2.171727441481082,2.3005417118779494
2024-04-23,31.276889044393467,21.01680612212573,12.301971245806921,10.429276911948577,4.423447742336055,5.551822852924539,4.355262737425282,6.135100998349903,2.204396757691268,2.305025586998251
2024-04-24,31.580993641400685,21.015272711237188,12.301073679518817,10.114833266439486,4.423125002387199,5.551417785400745,4.358593031130064,6.116413080189231,2.2217466045300593,2.316531197766524
2024-04-25,31.57581007287592,21.011823354722246,12.299054634169261,10.113173061192352,4.444283769777883,5.550506599551846,4.352406440379974,6.110302714415308,2.226488380620361,2.316150972294846
2024-04-26,31.57915039984276,21.014410928210832,12.301450074547196,10.116066831731937,4.462263579780208,5.5510937739372785,4.349219024833838,6.092709878876232,2.217239516053566,2.3163959921861537
2024-04-29,31.56303120959646,21.00368437973259,12.295170950139278,10.15757180303116,4.459985872031238,5.548260286161826,4.361582954797869,6.0710054120291925,2.22449351623567,2.315213616244716
2024-04-30,31.55465734247127,20.99847647419734,12.279515908993778,10.15487693649479,4.4642701350943375,5.534030740429531,4.36873133466747,6.032944571053083,2.204584756522461,2.4079118000759436
2024-05-02,31.50413307436674,20.99043774333329,12.272045696729505,10.175291676650213,4.525667572539742,5.530664126907108,4.341302593937089,5.974632457504243,2.1945008850635856,2.4913241729684814
2024-05-03,31.478366867448226,21.067432484754843,12.246721546049862,10.170609455978882,4.518326356253734,5.526140776400864,4.352311262830934,5.9515469006706825,2.1941620020100907,2.494382347601882
2024-05-06,31.495562593349785,21.08403954821549,12.253411577581211,10.176165367224,4.560854477443779,5.519326666093082,4.29860495986955,5.954798059462533,2.201187502589098,2.456049248171471
2024-05-07,31.483638226874287,21.07605703278616,12.248772378970514,10.225462891966163,4.559127716727272,5.516508937481542,4.289696629371985,5.952543545223006,2.193073264095401,2.455119376503668
2024-05-08,31.537024089910627,21.04323894862986,12.2695422556879,10.239155301042974,4.566858493141881,5.525863116577773,4.307910346459126,5.9079380606366145,2.142822278734428,2.459647109178817
2024-05-09,31.510554929103513,21.0298544498335,12.273436057282593,10.242404749018183,4.5683078088957005,5.527616777322973,4.294686445427009,5.891574176962848,2.175602598481529,2.4859620076721503
2024-05-10,31.519488526687322,21.032277320730884,12.276915714779996,10.239470516241374,4.564129785039526,5.543779093999039,4.302471866203842,5.893244504665758,2.174030130096829,2.454192541555428
2024-05-13,31.510611708452814,21.033658775419052,12.277722094541529,10.240872877984442,4.564429568957016,5.544143223831618,4.306403497160641,5.893631588295616,2.1741729260513343,2.4543537393059376
2024-05-14,31.509814745181213,21.092956325259742,12.303247989300539,10.20905749780456,4.591138278480332,5.558808757467264,4.302428443648965,5.7994610206800825,2.1788265075821234,2.4542604345951804
2024-05-16,31.572661161652427,21.106004864991405,12.314551385407423,10.197500267108518,4.589633516126809,5.564081278993405,4.300283624842493,5.310570713169215,2.408313021336546,2.636400166371756
2024-05-17,31.573392819911206,21.122494290132767,12.323590672545123,10.234447427787567,4.605655504112396,5.5659544948556485,4.266819350999409,5.29299651579749,2.366893822153946,2.647755101704449
2024-05-20,31.462064192147025,21.163036509267705,12.351495241534643,10.278489506247166,4.592556994293373,5.56654642442422,4.284991505589082,5.230219561754152,2.401936931415932,2.668663133326701
2024-05-21,31.546815970865428,21.16767326161656,12.348328404076307,10.289612066284823,4.585267955567221,5.566607708760619,4.243202960641986,5.01449290264898,2.5762788758535025,2.6617198936845723
2024-05-22,31.494686543624756,21.2040099252466,12.34859314762965,10.287016824435575,4.588366218665314,5.570369062603566,4.278386151909659,4.921667464842779,2.65183248794823,2.655072173093873
2024-05-23,31.482084942309157,21.290232719207864,12.346955978500695,10.368063600518807,4.586530329246397,5.5681402558488005,4.224181703232728,4.919698215486574,2.521925997983117,2.692186257665859
2024-05-24,31.478577534924657,21.291660664961647,12.346602411708886,10.371554844675215,4.5861262940499135,5.567649748977415,4.212431078302488,4.91926483096877,2.4883024057549887,2.737830185676025
2024-05-27,31.494877351674443,21.421670986073853,12.352995564530675,10.383535602381901,4.588501020738292,5.57053271503694,4.21461230312344,4.879212363057539,2.3434298395291853,2.750632253853733
2024-05-28,31.45917849008031,21.52064227773178,12.345229654783383,10.37176605661774,4.587701909604203,5.56421861912289,4.170218287962874,4.856441208497753,2.3437081851008195,2.780895310498244
2024-05-29,31.44602846380143,21.52338000126156,12.334202606927578,10.455064559751898,4.5857842371293795,5.561892759880063,4.162975087327121,4.614976236189621,2.4651960101715935,2.8505000375597564
2024-05-30,31.459524691925044,21.560129547432567,12.339496286932276,10.481561330244052,4.584084130961872,5.564279852214246,4.134315179774001,4.59861559738437,2.418933417142926,2.8590599659886506
2024-05-31,31.452551908892072,21.55736181310201,12.333510877814605,10.488651710063502,4.572492275835764,5.563565549995517,4.100774295984917,4.596191362965369,2.400283919567864,2.9346162857783766
2024-06-03,31.70859971739605,21.54111624659907,12.33323946309028,10.467514925476843,4.572391652279112,5.563809887975075,4.10068405318738,4.433977270290327,2.269660488871106,3.009006294834752
2024-06-04,31.654613189528007,21.632592125410827,12.312241097286945,10.449693110850214,4.564606775256493,5.5616599772784605,4.0937022975788535,4.421301998441217,2.3057062169765463,3.0038832113924356
2024-06-05,31.656235906168327,21.633701081220995,12.31360459348701,10.45022879551632,4.557517457873636,5.561945085743975,4.112220438128741,4.3757579377955755,2.33108984716182,3.007698856903596
2024-06-06,31.432148391084848,21.480560880607154,12.935407976369515,10.374072487640522,4.525255796534251,5.522573302661821,4.054025041857056,4.344782912028335,2.3520366650385474,2.9791365461779495
2024-06-07,31.44921951501355,22.072696803124288,12.23307960647951,10.38152560908994,4.5277135096231085,5.525572669172887,4.059864536065404,4.347142608432528,2.349676369004395,3.0535087739943854
2024-06-11,31.465244121835994,22.077392488133736,12.239312838780487,10.405013227034356,4.530020556663235,5.532027729423226,4.072123977645748,4.349357647539238,2.3516015339645313,2.97790587897945
2024-06-12,31.518011573050813,22.11149990667271,12.274420932673351,10.402411335582173,4.537617435231864,5.541304981562159,4.089889965812488,4.247281496974789,2.3365877110499844,2.9409746613896686
2024-06-13,31.486788585762792,22.089595381417205,12.404665834842701,10.38882844470403,4.540406406140788,5.535815545954923,4.100406587223861,4.224863687185065,2.290568311052849,2.9380612157157833
2024-06-14,31.342474227639077,22.480400401758516,12.347811151716842,10.341213010549124,4.519596223027376,5.510443073782039,4.081613068695616,4.205499740636004,2.2608554489947816,2.9100936532006223
2024-06-17,31.32214802665725,22.462198414002092,12.437262410271869,10.334506533819761,4.5166651774271225,5.506869444827186,4.042735932417009,4.202772392682031,2.25938924049084,2.9154524274048437
2024-06-18,31.389017045210068,22.486189570209973,12.475069787783843,10.323529657053756,4.460954253546877,5.554570352134577,4.030308350008722,4.120976110721369,2.2217330152609445,2.9376518580698705
2024-06-19,31.34236060016571,22.452766234065724,12.566375057804862,10.282807367335542,4.454323518131485,5.546314072366206,4.061658840373518,4.114850716760734,2.245258242876503,2.9332853501197143
2024-06-20,31.32759604065225,22.436753863083673,12.560455369917397,10.268904299736496,4.452225203792159,5.543701350074913,4.066992786590859,4.112912319105507,2.2985552102984466,2.9319035567482996
2024-06-21,31.33054783961895,22.43886793486828,12.558014876551516,10.269871872896651,4.452644708491435,5.544223697589086,4.063752008579943,4.113299852522304,2.311093336512969,2.917683872368868
2024-06-24,31.368630451203362,22.466142615679225,12.573642115151934,10.282355010553843,4.458056945131052,5.550962760011268,4.068691542038162,4.118299611907799,2.317168045600499,2.796050902722861
2024-06-25,31.082870504662118,22.469403725815003,12.564580513793814,10.283847562823192,4.458704061769557,5.551768519203208,4.355966535337755,4.118897410507955,2.317504397965436,2.796456768121964
2024-06-26,31.09608240703113,22.459683962817813,12.569921140587947,10.288218754665253,4.460599252329501,5.554128321321228,4.35781805688815,4.10249587041655,2.3206677381046354,2.7903844958377935
2024-06-27,31.020689728604626,22.69802205386186,12.541256103578228,10.29985362711827,4.413567928809236,5.540662296727268,4.349787655017776,4.074441055217518,2.3143169308979186,2.747402620167297
2024-06-28,31.028443560410494,22.68268471842477,12.54439087560658,10.300979120566547,4.414671130049544,5.54204722284973,4.350874913946038,4.072923695946484,2.3148954101124253,2.7480893520873853
2024-07-02,31.082152341874348,22.683844640678807,12.632512264002504,10.258571012188813,4.429570383965322,5.529867251498998,4.356228774958384,4.079973735961499,2.1944334289216214,2.7528461659497063
2024-07-03,31.078656185454868,22.6776647112362,12.638711035620531,10.257417116264731,4.429072140768932,5.529245245639251,4.355738781310944,4.082417555304082,2.19854070576918,2.752536522631281
2024-07-04,31.07504807466953,22.672129520292366,12.64087173369064,10.23300705008081,4.4383535512273316,5.528603321828694,4.37337311269463,4.081943602546162,2.2000994653339223,2.756570567635919
2024-07-05,31.072455262472833,22.668786743163743,12.64997457707543,10.232153237548498,4.437983227834968,5.530681421443308,4.373008211082247,4.078700856630667,2.1999158953933717,2.7563405673549335
2024-07-08,31.077641319611953,22.672570210621707,12.652085884032378,10.219347781537671,4.436909783480121,5.5316045036274355,4.373738075209847,4.079381600251253,2.21842459538584,2.738296246241801
2024-07-09,31.074597119726576,22.667446966257014,12.663544379920136,10.218346748768639,4.436475167477078,5.531062657171884,4.373309647170206,4.078982005800948,2.2182072903519883,2.7380280173555347
2024-07-10,31.03372737578366,22.654663364646296,12.763555471884278,10.204907436473354,4.430640253402237,5.524150444245217,4.367557809269483,4.07361727172306,2.2163768268430606,2.730803745729359
2024-07-11,31.032265714907215,22.672073692568613,12.762954319807001,10.204426794436161,4.438402192470722,5.523890261686992,4.360106084581592,4.0734254079833425,2.20178040424947,2.730675127308889
2024-07-12,31.00844881497639,22.89614232881717,12.753158902074723,10.160392739676812,4.434995770850014,5.519650740705825,4.356759754305283,4.070299101763586,2.071572480650969,2.728579366179225
2024-07-15,31.00081717383949,22.915118736683556,12.750020159705402,10.15789211568037,4.433904252329731,5.518292272441082,4.35568749083403,4.069297340525872,2.071062635806561,2.7279078221539024
2024-07-16,30.998012367746924,22.91123598140582,12.748866598687197,10.163849195595578,4.410703335626338,5.5177930036734395,4.355293409002474,4.068929169909299,2.097655924289169,2.7276610140637594
2024-07-17,31.022037942705218,22.907987230352308,12.758747840312182,10.115588751977873,4.417743745923648,5.52206966979775,4.341646531794169,4.072082867688753,2.1086984677407905,2.733396951707309
2024-07-18,31.010132771095922,22.886162419764155,12.75385147976878,10.111706743315393,4.419668794896882,5.519950492870081,4.347221208503421,4.070520144909655,2.148437975180688,2.7323479696950215
2024-07-19,31.0709899513084,22.74716062395246,12.778880828841121,10.131550900838873,4.4337836596634554,5.5307833591589235,4.35212507198832,4.078508513738832,2.1385069060178243,2.7377101844917897
2024-07-22,31.109471979530507,22.650391866130057,12.78671727381001,10.108142005672347,4.439274987367827,5.527826882716775,4.357515263936142,4.083559826232439,2.1596788013978343,2.7774211132060618
2024-07-23,31.14408547773799,22.66141284618231,12.76167474454474,10.083028049464422,4.444214281641895,5.533977338308631,4.356909494604664,4.0881033392441175,2.1569912478503594,2.7696031804208756
2024-07-24,31.13989609238314,22.660182305137226,12.759958092009981,10.081671718418095,4.4436164626358226,5.533232928470952,4.323603252413695,4.087553422943934,2.201055101779352,2.7692306238078044
2024-07-25,31.162441472175434,22.600186014211125,12.769196340604799,10.08897087950581,4.447197475143047,5.537239005995473,4.326733554361642,4.090512824095054,2.2062868786780445,2.7712355552295724
2024-07-26,31.146463738481344,22.58714381859139,12.762649266339135,10.083798021336012,4.444917289971859,5.534399930298617,4.342696838405229,4.088415519728385,2.2397009007798205,2.769814676068208
2024-07-29,31.14238694241648,22.578006391268804,12.764614613588273,10.095930841776903,4.444335489692105,5.533675526396888,4.342128417876647,4.087880382370825,2.2415892627382163,2.769452131874857
2024-07-30,31.158240616771998,22.565337852018207,12.77475056929267,10.071487143025735,4.4450461073287455,5.530036256254662,4.339272779119095,4.055760814525989,2.2561023465264283,2.80396551513647
2024-07-31,31.161071190141985,22.56738780230886,12.775911092738598,10.072402088245328,4.436365408338534,5.530538632931013,4.339666980772671,4.056129260507834,2.2563073023614053,2.8042202416537703
2024-08-01,31.17259126600619,22.470784139794386,12.872239987186834,10.067037931525604,4.438005508120519,5.53258324250918,4.341271331680214,4.057628789086648,2.2426008577057233,2.8052569463847044
2024-08-02,30.956228968626647,22.993014234045038,12.790116351939709,9.998608738192685,4.4072022598654685,5.494182764006187,4.311139494681004,4.029465654388329,2.2342552771202917,2.785786257134639
2024-08-05,30.99259018369024,22.978459047918367,12.805139634389018,9.959754919698497,4.412378963699844,5.500636236142058,4.316203363102901,4.034198668457939,2.229651322065742,2.7709876608353934
2024-08-06,30.998437448709694,22.973731554107683,12.808750475214861,9.96256340837619,4.413623182705346,5.502187325974474,4.31814349731819,4.03533624677942,2.251248067146251,2.7359787936678894
2024-08-07,31.143452151525487,22.606854941521203,12.868671467899679,9.995367634869963,4.437902771326786,5.527927270487265,4.344155672457135,4.054214072074865,2.2759448404953995,2.745509177342221
2024-08-08,31.12717199677697,22.62734595545351,12.861944404956049,9.993772773085716,4.430137585630723,5.525037561569827,4.341884776916874,4.052094742716133,2.296536232993107,2.744073969901083
2024-08-09,31.11881242521096,22.569734267464106,12.873369956462492,9.991088826766415,4.432939955517444,5.525005432934076,4.340718712215341,4.023061553074431,2.381931854094545,2.7433370162601873
2024-08-12,31.130110209883966,22.57792828188845,12.878043674720011,9.994716123614099,4.434549348588152,5.527011303879456,4.342294624067843,3.9882168176992217,2.3827966220948666,2.7443329935639382
2024-08-13,31.126494026363023,22.57530555001762,12.876547715694986,9.993555102098306,4.438027337054148,5.5263692667307796,4.341790207791872,3.9877535323514706,2.390143059744501,2.744014202153294
2024-08-14,31.088912916987667,22.635428897453984,12.858100411766618,9.974237756063378,4.432669008209808,5.519696909487919,4.354676709835061,3.9629973482879604,2.4325788726250033,2.740701169282605
2024-08-15,31.132719509401984,22.5999103966427,12.922131076551151,9.755337883615395,4.42012877033018,5.496720201783312,4.362339039675152,3.9518099576346297,2.556718685814424,2.802184478551069
2024-08-16,31.02445016038728,22.615015215766608,12.929989423053867,9.74992053632538,4.4416125832004125,5.500836004709907,4.388141373229493,3.9547689714450294,2.5909830495559234,2.8042826823261016
2024-08-19,30.908789706921752,22.63492553193583,12.937371188608838,9.75850439084199,4.445522990068991,5.50567895453788,4.429476381007109,3.9582507599756345,2.614728516262415,2.806751579839558
2024-08-20,30.767354653766084,22.636408848965964,12.91753625204196,9.757261989485528,4.444957009507642,5.504978000505643,4.500936205233062,3.9577468163469334,2.702788421400394,2.810031802746792
2024-08-21,30.51025869095364,22.631880978951763,12.914952409108075,9.961882575195505,4.447704738717091,5.503876861849612,4.52549375387398,3.9569551641350875,2.736797736628133,2.8101970905871103
2024-08-22,30.4671135419542,22.63657353292359,12.921267819640406,9.956672917853286,4.470452478716341,5.505018050213608,4.526432081700508,3.957775609668937,2.7482779620748703,2.8104160052542513
2024-08-23,30.468111016470445,22.63731464038699,12.919871999341371,9.972277272182064,4.453865375865784,5.505198281111063,4.526580274296594,3.9579051848026707,2.7483679390012026,2.8105080165418137
2024-08-26,30.53784518812289,22.382862875158278,12.96151318485853,10.004418259951962,4.468220334985683,5.522941721831233,4.541169595999619,3.970661647410666,2.7900709257594856,2.8202962659216535
2024-08-27,30.494088046015623,22.38486165992311,12.963554207625593,10.00514852248478,4.468546488272585,5.523344863453824,4.578363045475195,3.970951481897416,2.7906395542171585,2.8205021306347167
2024-08-28,30.30419275793878,22.383402918593127,12.960385005861792,10.031893025651453,4.533132604140726,5.521994570624945,4.593298527184602,3.96998070287811,2.807106723285024,2.894613163841439
2024-08-29,30.297670285615684,22.381138880024903,12.961973126090436,10.029733827908396,4.532156922914581,5.520806053344749,4.612009217983877,3.9691262307110216,2.8013953087954957,2.8939901466108524
2024-08-30,30.275691451031157,22.380942588777657,12.95293466141143,10.098281783661994,4.528869160971802,5.5168010958059055,4.591894798468532,3.9662469080420655,2.7960822544572226,2.892255297372235
2024-09-02,30.266864722464597,22.382070593389297,12.949158297176066,10.085862464641187,4.527548791497765,5.5148282683105165,4.6014889942847805,3.9650905683118283,2.816039656660054,2.891047643263908
2024-09-03,30.16529708769189,22.309141503624957,12.905704328864461,10.018964999306199,4.5123555289551405,5.496321955597715,4.5860476078753285,3.9517847675830167,3.1730361724912726,2.8813460480100197
2024-09-04,30.17000902801046,22.3129895460867,12.914259024054504,10.015807555034268,4.513060376975924,5.497180503118435,4.586763966894225,3.952402052203903,3.1557318218093835,2.881796125812201
2024-09-05,30.168584332675753,22.311935876792795,12.913649183846443,10.012428602337861,4.5128472601665015,5.496920913954588,4.5865473696363654,3.952215410935104,3.1632110087037555,2.881660040950834
2024-09-09,30.14361922452168,22.293472302693708,12.902962880340008,10.004143117006963,4.591864792748985,5.492372101732642,4.582751909767447,3.9489448734748716,3.1605933881990733,2.879275409514625
2024-09-10,30.18916780423895,22.17169173949354,12.922459929747598,10.019259898667253,4.621340080552418,5.501034858056773,4.591857661667455,3.954911934995548,3.144649947855798,2.883626144724668
2024-09-11,30.178198155385438,22.163635350710393,12.917764376406346,10.015619262940785,4.619660853147243,5.499035981469147,4.590189147104205,3.9534748634122976,3.1435072960967667,2.9189147133273767
2024-09-12,30.258890339251128,21.970449796873588,12.952304630030087,10.020539476555365,4.632013165271377,5.513739616862353,4.6024626561032935,3.9640458895200945,3.1661216623186648,2.919432767214053
2024-09-13,30.26175695024896,21.964515056468507,12.95353168160017,10.021488783960416,4.632451984399665,5.514261967366542,4.598890607532337,3.9644214279954118,3.1689721973717946,2.9197093430561973
2024-09-16,30.259772315558504,21.96781107094869,12.952682159598474,10.020831551985308,4.632148177686618,5.513900329553818,4.598589001850542,3.9641614322421406,3.1705860986837973,2.9195178618921065
2024-09-17,30.256244718783737,21.974722017147705,12.951172173358847,10.01966335241346,4.6316081752437235,5.513257534994226,4.598052911639345,3.963699301762863,3.1724023017159264,2.9191775129401685
2024-09-19,30.259662065708326,21.962265863225586,12.952634967198856,10.020795041625425,4.632131300704291,5.5138802399550295,4.6022156932639255,3.9641469890335332,3.1727606144989595,2.919507224786067
2024-09-20,30.25844937037726,21.963571676909176,12.952115873498615,10.020393445225103,4.6319456620151005,5.513659264029769,4.602031253481629,3.9639881206848115,3.1744551120433555,2.9193902217351795
2024-09-23,30.27024971601428,21.96739900627704,12.957167006230739,10.007171061347258,4.560857633161666,5.5158095092139785,4.60382597728782,3.965534017150045,3.176786518649592,2.975199554667585
2024-09-24,30.215187083830802,22.25450284257698,12.933597470871852,10.003520035012988,4.554744129871848,5.490859887381072,4.457203997861893,3.9583205734868474,3.16227641542889,2.969787563676826
2024-09-25,30.19740060518561,22.23373064868156,12.925983976552487,9.997631360718637,4.552062933194973,5.487627636597395,4.453489434339889,3.9559904676312785,3.2269527843782884,2.9691301527198766
2024-09-26,30.125119749464897,22.217328405459348,12.926171972184946,9.957780740513693,4.563037145490907,5.441166618625986,4.493550231781515,3.956048003593825,3.337534188648346,2.982262944236541
2024-09-27,30.145287683446558,22.244936819913672,12.934825686597993,9.935339706722003,4.5660919725811056,5.444809329096859,4.5001969758588825,3.9586964682515027,3.3506838850825282,2.9191314724488944
2024-09-30,30.16394511552951,22.259432727950557,12.94283127056477,9.999011735122076,4.568918004687932,5.448179214344895,4.459293963110542,3.9611465729335023,3.2763032231105806,2.920938172645633
2024-10-02,30.039586429700766,22.56471052535451,12.907599486132549,10.005647175954282,4.55370713416652,5.42789308997294,4.491668870021863,3.9448157189852417,3.1779549304563086,2.8864166392550246
2024-10-03,30.106171165978395,22.660148144756683,12.950744898013875,9.879933143271852,4.563800728142044,5.487162674258225,4.501624952069024,3.989896817928243,2.9469907250324923,2.9135267505491678
2024-10-04,30.148438260764372,22.683415898020897,12.986325108807668,9.958088541324596,4.576339079658261,5.532844889489816,4.480470459762776,4.037295439355787,2.7186111096182066,2.8781712131976214
2024-10-07,30.0961298587052,22.927411150941392,12.963793463579904,9.941538448387947,4.568399000558065,5.531611211376404,4.490156122563946,3.9939168515742156,2.6171400272639556,2.8699038650489674
2024-10-08,30.275212483873275,22.44202977812936,13.042261335014652,10.003958595243036,4.597082703587319,5.566342655201918,4.549460384085053,4.018993541434295,2.636134469664998,2.868524053766092
2024-10-09,30.264688834695235,22.42434979534877,13.056022562618663,10.08390510770338,4.573531106285437,5.5867273450040225,4.526657128731117,4.028573368019911,2.5785045455112923,2.877040206082166
2024-10-10,30.28738573869375,22.43626081389731,13.072807178481218,10.110004034463385,4.565145788392494,5.581358615706893,4.53288150644008,4.051605845253183,2.4839157750052414,2.8786347036664415
2024-10-14,30.297592844425026,22.42330846452542,13.076113884629823,10.12183640344026,4.617968179850112,5.583239580871934,4.532577558123467,4.052971270767314,2.5005043588273432,2.7938874545392967
2024-10-15,30.304364393214023,22.425755333162158,13.063647803767516,10.094787011513457,4.602146111419986,5.6101351220191695,4.529926640379651,4.035557343109311,2.5457634674338907,2.7879167739808355
2024-10-16,30.295373323204384,22.41910178538919,13.05977192072767,10.088129099192592,4.600780690342498,5.608470638415714,4.555321577292474,4.034360024527438,2.548671026411522,2.790019914496517
2024-10-17,30.309694953443582,22.426401901258366,13.075473666071918,10.09289809323081,4.606620231166851,5.6111219489585435,4.566636526318566,4.019410046056458,2.500403783821416,2.7913388496734877
