date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,DBS BANK LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BOCI SECURITIES LTD
2024-05-16,59.74324872187729,6.985789371209737,5.317070467642238,11.871439861608748,6.876377850050855,2.327326410027934,1.7494881604060362,1.873106028760749,2.2538774708148823,1.0022756576015284
2024-05-17,59.800796391585486,6.966049483775541,5.315230919162304,11.803981754020459,6.860071248228611,2.354596261870263,1.744293712283165,1.8747737576334287,2.2723577168939655,1.0078487545467756
2024-05-20,59.58813339295248,6.9349591188479085,5.320882690818738,12.00136843011742,6.8719000468046,2.3842136945601053,1.7443740408045063,1.875452961049718,2.2665729701089896,1.0121426539355325
2024-05-21,59.65971500701741,6.828688714870558,5.290136034711531,11.976017871720913,6.884011583171105,2.47779411758106,1.7453522015685126,1.876250350703854,2.265070273214786,0.9969638454402642
2024-05-22,59.83386230326012,6.767072706877047,5.2170111712190375,12.201954550345135,6.829802425279503,2.4824089505354534,1.7234905219174868,1.87648101256132,2.0703005687015814,0.9976157893033135
2024-05-23,59.96252913409972,6.732020507664549,5.227812228395222,12.196685998208496,6.714990404286472,2.4866181787662907,1.7291473198011922,1.8757086829798986,2.0668982491124486,1.0075892966857154
2024-05-24,59.908706888216464,6.76467128245231,5.218322535524635,12.356619542681777,6.6337938044385885,2.4400064765010505,1.7285254965637389,1.8745147428623439,2.0653346796638488,1.0095045510952387
2024-05-27,59.888890026132856,6.777719046445934,5.169541456140007,12.40637810778796,6.637920742405471,2.435838806770304,1.7296923330581315,1.8741328444400351,2.067159401822736,1.0127272349965684
2024-05-28,59.853725832642056,6.795177411594976,5.085119901197664,12.528282037300295,6.620093818630668,2.4439803095407955,1.7236774621573046,1.8721737646823995,2.0649985463892855,1.0127709158645546
2024-05-29,59.81731974210982,6.833217543408884,5.143080247679143,12.417858985522816,6.609389780273632,2.4948474215555705,1.7215012787649204,1.8718500044274309,2.0854580193766905,1.0054769768810883
2024-05-30,59.760835901393605,6.819272058731045,5.252411937556226,12.57439854163219,6.5439651289133955,2.365042371531685,1.720594751068764,1.8710588918056617,2.0845641040375207,1.0078563133299099
2024-05-31,37.28667854510175,4.2505796541971,3.2847244916871383,7.8906244362851,4.015175862697852,1.466484386449048,1.0703296272416343,1.1645420647936682,1.2860717251922729,0.6291901457087379
2024-06-03,59.828736895695336,6.827616712012633,5.319957547478542,12.638485742772481,6.376139092506363,2.360627366095076,1.715850068711161,1.8674195439054575,2.0565447485972705,1.008622282225683
2024-06-04,59.748135542870486,6.8083417435995885,5.2901208977323995,12.977134493911645,6.140396204588253,2.379447751613112,1.7163309044985042,1.8675765082387723,2.056717609685958,1.0157983432612798
2024-06-05,59.7279300727691,6.831688122222214,5.293574209788686,12.949565221146145,6.155297310218634,2.3816603781680086,1.7175759994532112,1.86873684338773,2.0580078236931034,1.0159640191531756
2024-06-06,59.72395697123771,6.799054675491586,5.411307667986121,12.906542828270002,6.14641654361071,2.363372357482362,1.7154384430479515,1.8673042893681584,2.056430176529688,1.0101760469757097
2024-06-07,59.806432077712714,6.832696641628678,5.404283428627879,12.74462403758944,6.143609320095244,2.422885004548004,1.7147670959405201,1.8664514443853217,2.055490952982357,1.0087599964898455
2024-06-11,59.85180967573235,6.921890494400156,5.419263015725447,12.65618588110596,6.160170897255416,2.4076842266092022,1.722159656586824,1.7926010998541204,2.0610771674738153,1.0071578852567078
2024-06-12,60.3550635357228,6.997265389087934,5.4389088382263635,12.065770826110098,6.130035417468232,2.4108057624973562,1.7221860745252824,1.7973350291660126,2.074503592162886,1.0081255350330403
2024-06-13,60.36926585260978,7.040192659507075,5.430803412769726,12.091417885529413,6.0979315164918475,2.392197372148751,1.7200079525847936,1.7960114931558055,2.05233975855088,1.0098320966519299
2024-06-14,60.004310533104956,7.0676014956029825,5.417611016736224,12.47214772783855,6.074671880275765,2.3830527646076534,1.7160856297421274,1.8095999124636473,2.0455100960576953,1.0094089435704012
2024-06-17,60.0839458583028,7.064961261813206,5.429630085555305,12.39690553683039,6.076488844080827,2.3677426001698776,1.7166621822474173,1.8103615144301446,2.038301871327815,1.0150002452422175
2024-06-18,60.16911249284146,7.066291549980313,5.378799755134249,12.507073667083029,5.964463146670893,2.353876288772981,1.7148345125842543,1.8075254635622304,2.0267165776200016,1.0113065457505865
2024-06-19,60.21858445780902,7.0926157219724155,5.407354284463959,12.64092384651726,5.751146983370337,2.329931169352644,1.7148828041462445,1.8065979352252417,2.0256765717696372,1.0122862253732425
2024-06-20,60.19561610346544,7.108301462619634,5.404743627740774,12.733235933391807,5.679651620650829,2.3192068525116483,1.714636307487299,1.8065738910173184,2.0256496118203717,1.012384589294869
2024-06-21,60.14978800934186,7.1151247387174115,5.424188160235914,12.747467847815768,5.646629234575862,2.358452053038065,1.7182973760284763,1.8087206525362918,2.016904545500216,1.0144273822101357
2024-06-24,60.15623919655714,7.1019358606180205,5.462976072895309,12.79481363682033,5.6083486074343085,2.3384328379258448,1.7195831471422587,1.7960738927438147,2.00645388726496,1.0151428605980184
2024-06-25,60.18053840810269,7.103902454900668,5.455881991018533,12.824846015482263,5.5515414423655285,2.3587463860892814,1.7167846910192723,1.7924036011783253,2.0023536824745425,1.013001327368898
2024-06-26,59.89132272894439,7.156835653570408,5.497322083749882,12.97942650092965,5.566897399918001,2.3305655999439283,1.7387699372992018,1.803973525125072,2.0152788293585866,1.019607741160884
2024-06-27,59.88231243663129,7.148768101880918,5.5033663541136475,13.00974585676617,5.552179191576676,2.3315770491203374,1.7374419465628226,1.8024557621939878,2.013583285903875,1.0185700152502708
2024-06-28,60.2341103386876,7.096924353572932,5.481042448943377,12.847291306490009,5.516424782917776,2.2840027884897203,1.729052438812416,1.7938103628947144,2.0039252227801554,1.0134159564113026
2024-07-02,60.291635215450846,7.058155288049915,5.370768491396637,12.990995738865365,5.418478405204217,2.2994624135824475,1.7350215195166594,1.795187823801326,2.0233127814871743,1.0169823226454109
2024-07-03,60.440628981887734,7.046499616663892,5.261258096836833,13.05320843806771,5.342112904027528,2.2847441613566044,1.7361801367922116,1.7905652629469648,2.024023846305311,1.0207785551152153
2024-07-04,60.48072102967434,7.157840839713632,5.191750855049057,13.093959438116912,5.2063708271056095,2.3073244984741836,1.7256801646078388,1.7904446202228166,2.0238874738671697,1.0220202531684361
2024-07-05,60.602216896120275,7.16534661337919,5.1788711459332415,13.126996469992827,5.052614427718287,2.3055903063005623,1.7233581879831106,1.792759726325241,2.0265044295598775,1.0257417966873859
2024-07-08,60.55301492308899,7.203284831931171,5.270694612519352,13.132966235689258,5.045514679875697,2.2999193190755336,1.7016760870660907,1.7903184412632382,1.976918457297501,1.0256924121931639
2024-07-09,60.26109381621734,7.188005537190604,5.240717559645998,12.737319150215479,5.102633961748182,2.989342591514402,1.6992069514813641,1.786087375449796,1.9722463990156616,1.0233466575211732
2024-07-10,60.34694862446028,7.188624626370631,5.208129741897251,12.714418799874775,5.127748430201308,2.9519259509244278,1.695101344972011,1.7812669146769229,1.9656314815206615,1.020204085101727
2024-07-11,60.36796742117253,7.233424662431941,5.1895187654199555,12.698322510764799,5.151833916107187,2.8934264498340947,1.6953135779048851,1.7855251069366023,1.964774586065296,1.0198930033627096
2024-07-12,60.56469752419298,7.244639204768309,5.202574222450665,12.286097227504774,5.269857358772632,2.9373572584257674,1.70562069973864,1.7891163877888028,1.974540444860549,1.02549967149688
2024-07-15,60.6195537034964,7.3004812918874205,5.207675584468525,10.831665231563798,5.218274896724867,4.318625470112606,1.7083156413094884,1.791111552812948,1.9770763826718916,1.0272202449520509
2024-07-16,60.598778780358664,7.33762465856882,5.226945631259157,10.845268962280086,5.222613611084833,4.263499466972305,1.707485289810336,1.7917810091020354,1.9778153462592276,1.0281872443045343
2024-07-17,61.144018472496256,7.439218410362713,5.251375666022405,12.433990260403153,5.227883379223586,1.9691531270390579,1.7151739028705149,1.7993411133910995,1.9861603896581,1.0336852785331145
2024-07-18,61.01881550138549,7.475347422044839,5.207774164322486,12.456017922589838,5.356167064003089,1.956713479359394,1.7136898668817162,1.797866872684123,1.9845330837097017,1.0330746230193195
2024-07-19,60.95025037142299,7.467755981123704,5.2212597757905685,12.566684716745435,5.353786106747154,1.9299427054446285,1.7088111180263457,1.7922425192871179,1.9783247734279912,1.030941931984063
2024-07-22,62.558367412852846,7.190833932673129,5.028466043729636,11.97970003604148,5.12784235076336,1.872265806544862,1.6517088582957806,1.7154550022473645,1.8882353837966777,0.9871251730548617
2024-07-23,62.549186259047715,7.2125284557564315,5.087412264348062,11.945892902834512,5.105786376708707,1.8436057547783085,1.6626939754591226,1.715886410845465,1.8887102438068442,0.9882973564148344
2024-07-24,62.52768258310329,7.249936646344031,5.122665777232026,11.860876473522476,5.136025128994612,1.8509822437147847,1.662000947619415,1.7146615664051463,1.8873620332103398,0.9878065998538685
2024-07-25,62.440891437417065,7.142891246425312,5.16513693658329,11.907551339112226,5.101216925738856,2.0062588909700514,1.658806394135025,1.7096838487550274,1.881765139984749,0.985797840878396
2024-07-26,62.560394048635416,7.20629246087565,5.166257055377712,11.713012764667154,5.101911091108563,2.0141969825425443,1.6593713533864185,1.7103069942801479,1.8823331569402801,0.9859240921861215
2024-07-29,62.8800077455803,7.424190136239332,5.270123778354057,11.135842591017346,5.122943166248241,1.8886428720210027,1.6630861349635047,1.7169719915755377,1.8860676475806342,1.012123936420039
2024-07-30,63.3509983345152,7.3932374817909565,5.355444829332649,10.628496761108496,5.131919814173104,1.81111642160228,1.6757114632936367,1.7158433237612718,1.956127754106264,0.9811038163161451
2024-07-31,41.548506426373564,4.816907226571909,3.4744816514495755,6.9216333463162165,3.3488395189476226,1.1788930556402928,1.0934154015085642,1.1201104204129608,1.276969202660299,0.6405040704672152
2024-08-01,63.68140917387033,7.378824246080976,5.336121666840472,10.44453410959401,5.023622975100643,1.8027685217298326,1.676632295626513,1.7167642487204875,1.957177644179107,0.982145118257626
2024-08-02,63.53987615784732,7.449175326414608,5.343848045789662,10.517056002673002,5.029894196363091,1.790886016998746,1.6749288607026065,1.7160504148796683,1.9560217442076193,0.9822632341236845
2024-08-05,63.58874449185722,7.4952513535297705,5.376328277509944,10.400019226859543,5.024803998741094,1.783438911426767,1.6790073656463997,1.7145983761242558,1.9554046674321126,0.9824033308728896
2024-08-06,63.54293894923476,7.509491853070095,5.383160144491151,10.28438104429322,5.17973765611998,1.79255067573269,1.6683589514575479,1.70965223120368,1.9497638625659885,0.9799646318308857
2024-08-07,63.77909317641307,7.56963489831724,5.382804860622897,9.96210579420443,5.167697628369225,1.8099105762783778,1.6746607982224746,1.7169673167420865,1.952409462637957,0.9847154881922412
2024-08-08,63.972322610346176,7.481165787232277,5.398252458258631,9.892869659607904,5.108791212271748,1.8095337617151108,1.6791914507648182,1.719420385324081,1.949440203405858,0.9890124710733916
2024-08-09,63.905520087027035,7.468903018339048,5.370591828170217,10.145397056435863,5.011860230122759,1.7853388821668537,1.6781148582242376,1.710732652360212,1.9395902469549646,0.9839511401988098
2024-08-12,68.35724518300778,6.56388274633619,4.776414869332228,8.775099314438304,4.406093813262258,1.5541577365522357,1.4798333270869384,1.5083664918298005,1.7101520406186406,0.868754477535632
2024-08-13,68.34905249543914,6.6471093994868005,4.745751877532512,8.735922744646908,4.392347238340474,1.5567990227590758,1.48235711670383,1.5093623863084613,1.7112811634042153,0.8700165553785764
2024-08-14,68.14912124892722,6.69596673331732,4.770826026384335,8.927257654581208,4.366923777291337,1.5380307194473672,1.476408939532859,1.5040331069165933,1.7052389461603323,0.8661928474414308
2024-08-15,68.15258914544044,6.759634892137021,4.832071001197483,8.79496355250035,4.365789596890219,1.557988166178827,1.4762885322517814,1.5043126230032708,1.6888618961858937,0.867500594214704
2024-08-16,68.32868658603687,6.782199511483383,4.865337621349345,8.617419485504636,4.291136473240583,1.5675768802019405,1.4805478681339121,1.5061402795702294,1.6909137699041958,0.8700415245749114
2024-08-19,68.78189536105695,6.704471210732155,4.836122364409637,8.49223728209173,4.169803375447037,1.5644264381269115,1.454695311849234,1.479247432117449,1.6616042248263172,0.8554969993425686
2024-08-20,68.90086713768086,6.691971118249314,4.871327840528647,8.508551210338455,4.058545971813957,1.5200652374928998,1.454362119537546,1.4784104793593311,1.6606640952653833,0.8552347897336005
2024-08-21,68.93106321786048,6.705124232257196,4.876006797777715,8.471701390636388,4.04312872553386,1.521479683499349,1.4551464695933478,1.478775492605388,1.6610741061524044,0.8564998840838768
2024-08-22,68.9985184433018,6.663528090563428,4.882380672682115,8.440492415478747,3.9879778871278186,1.5619618200742513,1.463029911880901,1.4843681311804173,1.6550574013935084,0.8626852263170118
2024-08-23,68.97842464403548,6.639422520884578,4.902531983035241,8.492527017828733,3.98058402542328,1.5413874301405484,1.4624477593815657,1.4844634287331162,1.6551636573259931,0.8630475332114637
2024-08-26,69.03298198276256,6.696088393209662,4.904706763387523,8.426915870763816,3.989483424970079,1.5001824796727323,1.4572627242456218,1.4813440929527395,1.6516856253861407,0.8593486426491201
2024-08-27,69.27168541850565,6.470368629919021,4.928712229517667,8.362834019205277,3.9957988249262235,1.51126696298671,1.4592907378443118,1.484610784530685,1.6553279577433098,0.8601044348211311
2024-08-28,69.2784649772922,6.318867378277996,4.969918447731314,8.372586857159316,3.9966825563741772,1.5718299263374251,1.490285196428074,1.4853798482297424,1.6561854569987378,0.8597993551710217
2024-08-29,69.24019177916824,6.199018122280582,4.989207607462478,8.548082110793011,3.940289392977529,1.5792754083717915,1.4949593185148733,1.487081940003788,1.657566207498438,0.8643281129292777
2024-08-30,69.14856384832927,6.265722215263754,4.9978215241034105,8.608665268718434,3.8673239260648473,1.576394200833248,1.5265504988010887,1.48617109236585,1.6565509371059928,0.8662364884141001
2024-09-02,69.32721756228926,6.277686541282315,4.9525788131115505,8.562746515836297,3.835542373577294,1.551652406251779,1.5151280086607621,1.4741556436265204,1.6431579953571394,0.8601341400070782
2024-09-03,69.37537267921451,6.426969906221307,4.963081090278234,8.294643290268613,3.8731713545478663,1.5940878607161806,1.5064243338353474,1.4739479296358982,1.6375782262467369,0.8547233290353085
2024-09-04,69.48507578478443,6.422070506368299,4.963739916444792,8.271498339942188,3.8605333506922386,1.5406215164403265,1.505736711723824,1.4725153498094565,1.6256119834891651,0.8525965403052878
2024-09-05,69.45412900327601,6.516766636937528,4.972577382435238,8.19124549693764,3.844950218160047,1.5646410496760557,1.5047211180308202,1.4727711287403553,1.6258943556187642,0.852303610187539
2024-09-09,69.36611452248603,6.56480708289796,4.917998903620448,8.189253537377454,3.844870524408743,1.6482569151829565,1.5043092071060626,1.4729165904889958,1.639158438354492,0.8523142780768581
2024-09-10,69.31303548106052,6.665986068992456,5.02753398777211,8.124255548551943,3.8605836177057697,1.5305343450346838,1.5145371569540351,1.4722472488209624,1.6400851868221604,0.8512013582853549
2024-09-11,52.85741843059017,5.146575999777084,3.8280528722057268,6.07714751806818,2.9350179599171407,1.1678270189473863,1.155039549015612,1.1223563156725793,1.251137908895466,0.6504621671481687
2024-09-12,52.74496397116284,5.237937059902,3.781525758571886,6.207260101586125,2.8929511522895517,1.165135862708571,1.1560366635418569,1.1223563156725793,1.1800108957824398,0.6542822880570526
2024-09-13,69.10162480115123,6.917466126999458,5.088156726333766,8.165001330253336,3.7567994311425426,1.5582592708849887,1.5152937132359425,1.4736796484398476,1.549381437756488,0.8743375138024015
2024-09-16,69.04377184751091,6.965796994268837,5.082095416507976,8.146069719771262,3.755876130128982,1.5383018539894278,1.5517771756659926,1.47377876261448,1.5494856433499877,0.8930464561921514
2024-09-17,52.59682601420172,5.341332200545744,3.8857464931116894,6.136432925985095,2.880486783426591,1.1729204435269802,1.1807275182807775,1.1222163845037556,1.1800108957824398,0.6758526777312075
2024-09-19,68.88421546502295,7.015307480974172,5.103540730814376,8.093818518518493,3.783112834554857,1.6617780259833526,1.5509876751900176,1.4739745067212282,1.5460682848712302,0.8871964773493282
2024-09-20,68.85326426377989,7.027800897517736,5.112629521344233,8.179159428977812,3.802351371117605,1.596689170213334,1.5542100795417488,1.4765994775492362,1.4889573224323533,0.9083384675260552
2024-09-23,68.6912865522027,7.093594625053249,5.121241028841126,8.24033499977904,3.850279756264087,1.5954884125512654,1.5396699982033017,1.477649906338975,1.4901558948320994,0.9002988259341574
2024-09-24,68.63052476788631,7.36784469711635,5.11005501109297,8.016351993532426,3.8448637930406053,1.6609070990830668,1.5294869434513094,1.4758112370078003,1.4692997645033088,0.8948546932858474
2024-09-25,68.46604760370214,7.555177207602309,5.261646409791431,8.062075213098334,3.851788189373869,1.5447824370807934,1.5239366991125203,1.4762783962573982,1.3673183318196809,0.890949512161523
2024-09-26,68.33091102401838,7.827971589273661,5.278126261538515,7.905934568577921,3.846878404947457,1.6161321774316069,1.5136600999734156,1.4832790375548661,1.3628314010619316,0.8342754356222458
2024-09-27,68.52600006644646,7.7739418077828555,5.233892847949889,7.9384942092066355,3.843501683822839,1.576852045497767,1.5104699063770937,1.4766106088569497,1.361758552952658,0.7584782711068616
2024-09-30,52.2189860060946,5.951054212495148,4.045977196734169,6.0771876433308405,2.9313132822225363,1.2115634153157937,1.1498503065681662,1.126183433139904,1.0526455459192166,0.5430212665858132
2024-10-02,68.47527704412792,7.60559724277665,5.265172173580213,8.035359927747006,3.920241865975995,1.6617813742059415,1.501032147711824,1.4773474109371663,1.3808791056022431,0.6773117073350354
2024-10-03,68.06374709900523,8.018796816625855,5.249451585255221,8.0513959653006,3.9228430371549208,1.713828754022373,1.4747435866990326,1.475114375753656,1.3838047759299978,0.6462740042531191
2024-10-04,51.807852325476276,6.124454336041093,4.009332978296138,6.410745473588805,2.96569256754774,1.3073586011618306,1.1069186041145307,1.1244878735430717,1.058241735490715,0.48863013483749346
2024-10-07,67.97060856328588,8.026618353728232,5.2545719020907935,8.222084890849047,3.8809833950648063,1.7042271557013593,1.4444005056274538,1.4737370072645586,1.3869158084476243,0.6358524179402483
2024-10-08,68.96965017707663,8.043230880536466,5.265447181410475,8.243421827883903,2.795853708175468,1.7382176048844968,1.4382988053666652,1.4754267157694827,1.397415856291403,0.6330372426050027
2024-10-09,68.90571454329316,8.024817302328941,5.253392855864864,8.393882850871151,2.7863165311398705,1.7202254637508785,1.4257563018803912,1.4724616876798502,1.3876868091907149,0.6297456540001825
