date,SPDB INTERNATIONAL SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,LEADING SECURITIES COMPANY LTD,TIGER BROKERS (HK) GLOBAL LTD,CMB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,YUE XIU SECURITIES CO LTD,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-04-26,59.94794684116075,0.0,15.80118142801073,4.529244192219097,6.31940441916731,7.427739715870783,3.8520700746242182,0.0,2.1224133289471148
2024-04-29,59.95154893100776,0.0,15.802523687188124,4.529628936841604,6.317854820436125,7.426731354846974,3.8491186485951583,0.0,2.1225936210842558
2024-04-30,32.37421941712723,0.0,8.534100173762434,2.446210988964999,3.410326752252111,4.009815686265041,2.076369676966055,0.0,1.1462996005637018
2024-05-02,59.92990636556114,0.0,15.79874333841107,4.573028914183678,6.310383685465319,7.421974824650668,3.843877026766123,0.0,2.122085844962005
2024-05-03,59.93091406759592,0.0,15.799991011391029,4.573390059655224,6.308348941090338,7.420921898998224,3.8441805889800187,0.0,2.12225343228925
2024-05-06,59.93371063017544,0.0,15.80112114944022,4.573717184026148,6.307757049948664,7.42055860389175,3.840730150183064,0.0,2.1224052323347142
2024-05-07,59.93427463899824,0.0,15.801662731218185,4.573873947705194,6.307079119951461,7.419769793766373,3.840861790808039,0.0,2.1224779775525002
2024-05-08,59.93486684164855,0.0,15.80260470100347,4.574146605787684,6.3062628566277406,7.41842373955924,3.8410907525203557,0.0,2.122604502852958
2024-05-09,59.938856020653084,0.0,15.803852983968254,4.574507927822529,6.306462918503697,7.417817401856232,3.83573057508289,0.0,2.1227721721133115
2024-05-10,59.943619480620555,0.0,15.805501961851483,4.57498523309785,6.306524706417929,7.417100803816673,3.8292741515148956,0.0,2.122993662680612
2024-05-13,59.94880149190905,0.0,15.807104155616722,4.575448996465456,6.3071639948498515,7.416361944628121,3.821910547321578,0.0,2.123208869209212
2024-05-14,59.952554443604065,0.0,15.808329581804415,4.575803702486592,6.307652949933165,7.4154460473241,3.8168398064984226,0.0,2.123373468349235
2024-05-16,59.955205937858565,0.0,15.809107354668766,4.576028832911281,6.307963287674849,7.41446906525797,3.8137475828951612,0.0,2.123477938733409
2024-05-17,59.95788707327063,0.0,15.810050212268404,4.576301747976281,6.3083394955777115,7.414911265335977,3.8089056222859794,0.0,2.1236045832850134
2024-05-20,59.95916623153629,0.0,15.811252518828791,4.576649761900337,6.308819225740415,7.415475146939092,3.8048710380563864,0.0,2.1237660769986877
2024-05-21,59.96175912190679,0.0,15.811936264900966,4.576847675778108,6.308644691505354,7.415795823748154,3.8011585044483995,0.0,2.1238579177122325
2024-05-22,59.96593036640836,0.0,15.81382276757877,4.577393733847885,6.309397368148141,7.416680593231484,3.792663858195871,0.0,2.124111312589489
2024-05-23,59.9678367644908,0.0,15.815072823522868,4.57775556908087,6.309896115339107,7.41726686928866,3.7878926382814213,0.0,2.124279219996273
2024-05-24,59.969594304449046,0.0,15.81632307711221,4.578117461523304,6.306964271895186,7.417853238041426,3.786700493028076,0.0,2.1244471539507472
2024-05-27,60.51799174124195,0.0,15.96135388844896,4.620097388627883,6.363442446170583,7.485872667604476,3.2211635878748006,0.0,1.830078280031349
2024-05-28,60.46833265328587,0.0,15.948534205791475,4.616386664413459,6.357128268152648,7.479860238290289,3.3774055945558326,0.0,1.7523523755104198
2024-05-29,60.46809481923814,0.0,15.948630156827704,4.616414437942885,6.357166514491583,7.4799052393124175,3.3774259140135565,0.0,1.7523629181737201
2024-05-30,60.467853463878726,0.0,15.948606168960408,4.616407494529199,6.356555324584442,7.479893989006121,3.3783232765450983,0.0,1.7523602824960023
2024-05-31,32.356352228287946,0.0,8.534100173762434,2.4702399434688584,3.4013931578324685,4.002491748497587,1.806614240149505,0.0,0.9376880984401622
2024-06-03,60.47155460344654,0.0,15.949661703388204,4.616713024491604,6.356976023604546,7.4800882004516955,3.3725301848009726,0.0,1.752476259816433
2024-06-04,60.79775518102748,0.0,16.035898104195752,4.641674601871574,6.39134682986303,7.520531433425903,2.8508423264395364,0.0,1.7619515231767295
2024-06-05,60.799961932137826,0.0,16.036480152592794,4.641843078825223,6.391578813949803,7.520804403061736,2.8473161434262364,0.0,1.7620154760063789
2024-06-06,60.80226686836628,0.0,16.037207772509714,4.642053692216892,6.391868817741242,7.521145642973664,2.843361782619898,0.0,1.7620954235723079
2024-06-07,60.80337039589588,0.0,16.03749883896474,4.642137942925083,6.39198482662659,7.521282147609079,2.8415984433485364,0.0,1.7621274046300848
2024-06-11,60.8046905791944,0.0,16.037886944006893,4.642250281959997,6.3921395116909805,7.521464161497543,2.839398473803885,0.0,1.762170047846307
2024-06-12,60.80365236150064,0.0,16.037692889137826,4.642194111762901,6.3920621682229575,7.5213731534521475,2.840876589943327,0.0,1.762148725980209
2024-06-13,60.802180975736476,0.0,16.037304793487472,4.642081775446492,6.391907486901808,7.521191143968258,2.843227740663582,0.0,1.7621060837959155
2024-06-14,60.79960622199591,0.0,16.036625671294104,4.641885199974634,6.391636812602841,7.5205701742501905,2.8476444549431266,0.0,1.7620314649391948
2024-06-17,60.79703168630923,0.0,16.03594660661507,4.641688641150599,6.3913661612270705,7.519646795612984,2.852968179700319,0.0,1.7613519293847228
2024-06-18,60.796242878058706,0.0,16.035898104195752,4.641674601871574,6.391195599566153,7.519472821347762,2.8614284472209683,0.0,1.7540875477390947
2024-06-19,60.79366860158445,0.0,16.03521910113111,4.641478060882147,6.390924979151215,7.518247083279742,2.8664488990177714,0.0,1.754013274953571
2024-06-20,60.79088403457295,0.0,16.03456440263155,4.641288554976239,6.390664045454692,7.517184033796894,2.87147326784352,0.0,1.7539416607241631
2024-06-21,60.78975427521605,0.0,16.034346181678444,4.641225389779688,6.390577072290722,7.516476866716659,2.873702423704577,0.0,1.7539177906138637
2024-06-24,60.78976024642194,0.0,16.034467414807978,4.6412604813432905,6.390625390422887,7.515928830379572,2.8740265849182975,0.0,1.7539310517060396
2024-06-25,60.76336263888372,0.0,16.027584276989202,4.681137195003371,6.387882077896659,7.512400153519534,2.8744555183895897,0.0,1.7531781393179198
2024-06-26,60.762168677710115,0.0,16.027269345219427,4.681045213654472,6.387756560103513,7.511647943980776,2.8769685688417828,0.0,1.7531436904899111
2024-06-27,60.761099131329445,0.0,16.0270270984336,4.680974461230407,6.387660011311451,7.510778674764547,2.8793434306178987,0.0,1.7531171923126507
2024-06-28,60.75826373599254,0.0,16.026518404018837,4.680825888101438,6.38745726834788,7.509784575057554,2.8840885797341005,0.0,1.7530615487476475
2024-07-02,60.75802076336295,0.0,16.026494181280736,4.679609680537962,6.387447614242064,7.508866374982301,2.886502486451802,0.0,1.7530588991421812
2024-07-03,60.75802076336295,0.0,16.026494181280736,4.677644839595252,6.387447614242064,7.508866374982301,2.888467327394512,0.0,1.7530588991421812
2024-07-04,60.76112213953976,0.0,16.02751159932843,4.675523373596246,6.387853111814268,7.5087384593257935,2.8860811269272846,0.0,1.753170189468218
2024-07-05,60.76370534509407,0.0,16.028432231735895,4.673675700765602,6.388220034935952,7.508565127398067,2.8841306671784497,0.0,1.7532708928919667
2024-07-08,60.768547054714375,0.0,16.029789145971744,4.6689314874568,6.388760840585676,7.5082937416606725,2.882258410584541,0.0,1.753419319026193
2024-07-09,60.77161133470768,0.0,16.030637334042083,4.666457283435137,6.3890988906173956,7.508237487752928,2.8804455713224173,0.0,1.7535120981223593
2024-07-10,60.774643358917146,0.0,16.031437136440317,4.662154456057387,6.389417656272732,7.508158524919609,2.880589282843545,0.0,1.7535995845492671
2024-07-11,60.778751717675824,0.0,16.03260062786012,4.657956838809636,6.389881372192729,7.508703434146892,2.878379156196097,0.0,1.7537268531187051
2024-07-12,60.78010939957006,0.0,16.033158194016618,4.656001966286958,6.390103593258413,7.508510951143112,2.878328053203115,0.0,1.7537878425217188
2024-07-15,60.77996409181492,0.0,16.03327940918238,4.656037166965658,6.3901519042310175,7.508567717588534,2.878198608568564,0.0,1.7538011016489268
2024-07-16,60.779878085331895,0.0,16.033376382634643,4.6560653278918425,6.3901905535350565,7.50861313136288,2.8780648101486377,0.0,1.7538117090950434
2024-07-17,60.779765373512085,0.0,16.03354608899876,4.656114610332361,6.390258190942112,7.5085413986742235,2.877944065105957,0.0,1.7538302724345047
2024-07-18,60.77950144959009,0.0,16.033715798955456,4.656163893816158,6.390325829781009,7.508620874183166,2.87782331750718,0.0,1.75384883616694
2024-07-19,60.779059600579785,0.0,16.03395824798298,4.656234300602844,6.390422459177614,7.508734413543089,2.877715621647271,0.0,1.7538753564664187
2024-07-22,60.778973584984456,0.0,16.034055229647027,4.656262463913718,6.390461111754505,7.508779830248501,2.877581814641016,0.0,1.7538859648107825
2024-07-23,60.668800027647364,0.0,16.005109884549,4.828984714378553,6.378924784882358,7.495224667793416,2.872236144016773,0.0,1.7507197767325369
2024-07-24,60.670356816264324,0.0,16.005520582846476,4.829108628291987,6.379088470953106,7.4951151109907075,2.8700456896662434,0.0,1.7507647009871563
2024-07-25,60.67182210206643,0.0,16.005907141675138,4.829225258961085,6.37924253610547,7.495145182504868,2.86785079394228,0.0,1.7508069847447245
2024-07-26,59.68981930121229,0.0,15.74684378905496,6.369758807212493,6.275991408634056,7.373832630697106,2.821284736737899,0.0,1.7224693264511926
2024-07-29,59.69176948782121,0.0,15.747358270154916,6.369966920061104,6.276196457912913,7.373776530351045,2.8184067307057545,0.0,1.722525602993056
2024-07-30,59.69363114846406,0.0,15.747849397112146,6.3701655859209545,6.27639219926943,7.373709475347664,2.8156728689449424,0.0,1.7225793249408035
2024-07-31,32.34926973901832,0.0,8.534100173762434,3.4521305013034196,3.401312674999859,3.9959726390562262,1.5257935406088206,0.0,0.9335029911444739
2024-08-01,59.69522695001304,0.0,15.748270387458646,6.367959596706806,6.276559987293058,7.373758080412991,2.815599623123718,0.0,1.7226253749917402
2024-08-05,59.6949875096122,0.0,15.748363943925755,6.367997427134394,6.276597274738825,7.373801886033439,2.8156163498846287,0.0,1.722635608670758
2024-08-06,59.69474806636643,0.0,15.74845750150446,6.368035258011469,6.276634562627626,7.373845692174366,2.8156330768442794,0.0,1.7226458424713682
2024-08-07,59.69471700224772,0.0,15.748527670417984,6.368063631464252,6.276662528834971,7.373878547121632,2.8154971020118182,0.0,1.7226535179016216
2024-08-08,59.69471473519656,0.0,15.748644619996735,6.367813878543012,6.276709139734356,7.373933306017695,2.8155180100742703,0.0,1.7226663104373732
2024-08-09,57.6155083552156,0.0,15.200260189877119,6.145936527736595,6.058147501722074,7.11716516429291,2.717478700870122,3.4828223092441046,1.6626812510414708
2024-08-12,57.61565644912518,0.0,15.200412718011655,6.145998199591013,6.05820829265102,7.11723658201288,2.7169325653868177,3.48285725788203,1.662697935339396
2024-08-13,57.616895365544764,0.0,15.200739574322272,6.144123399792942,6.058338563035662,7.117246270672189,2.7169909879159286,3.482932150182314,1.6627336885339243
2024-08-14,57.61785238738416,0.0,15.201218989005943,6.14231015748115,6.058529636400979,7.1171840235077015,2.7170766788369947,3.483041998049049,1.6627861293340196
2024-08-15,35.61115821276114,38.194405667920826,9.395230679629572,3.7961249753552613,3.744520985752981,4.398830497645615,1.6793102046867288,2.1527209799540317,1.0276977962938403
2024-08-16,35.610910563189435,38.19471024603518,9.39530560111596,3.795978037973826,3.7445508461244428,4.398776971121599,1.6793235962064188,2.1527381466486126,1.0277059915845235
2024-08-19,35.6107139083708,38.194790853172854,9.395347224680272,3.7959948551102456,3.744567435425482,4.398796458808742,1.6793310360318676,2.1527476838194617,1.0277105445802697
2024-08-20,35.61059980388271,38.19485853830066,9.262456101404391,3.7960015820065363,3.7445740711870545,4.398804253931946,1.6793340119805051,2.285659271516336,1.027712365789864
2024-08-21,35.61063135674738,38.194892380954514,9.262464308427738,3.7959163402032434,3.7445773890766607,4.39880815150391,1.679335499958779,2.2856612967306846,1.0277132763970815
2024-08-22,35.61072601567691,38.19508251477184,9.26248892958504,3.7957492193829228,3.744587342780756,4.398819844261239,1.679339963909422,2.2854901614034526,1.0277160082284167
2024-08-23,35.61078783803994,38.195535402772855,9.262620244634666,3.795803032024525,3.7446404300963234,4.398793599931462,1.6793637720469947,2.2847251022124078,1.0277305782408237
2024-08-26,35.610882498979045,38.19696603932695,9.262644866620983,3.7958131220646916,3.74465038413557,4.398716685859354,1.679368236147943,2.2832248567013242,1.027733310164142
2024-08-27,35.61120409418903,38.197317423739456,9.262751563407672,3.795856846191961,3.7446935189171597,4.398767354857539,1.6793875808596366,2.282276469171195,1.027745148666357
2024-08-28,35.61105843242207,38.1993892556478,9.262759770954618,3.7958602096280902,3.744696837018443,4.3987712525211355,1.679389068932842,2.2803291135433277,1.02774605933167
2024-08-29,35.61105843242207,38.199566471821385,9.262759770954618,3.79568299345451,3.744696837018443,4.3987712525211355,1.679389068932842,2.2803291135433277,1.02774605933167
2024-08-30,35.61096982433528,38.199655079908176,9.262759770954618,3.79568299345451,3.744696837018443,4.3987712525211355,1.679389068932842,2.2803291135433277,1.02774605933167
2024-09-02,35.61116520559804,38.19942806142876,9.262833639531651,3.795624654441212,3.744726700194604,4.398717723010904,1.6794024617103591,2.2803472986923494,1.0277542553921135
2024-09-03,35.61071610774674,38.19897208331029,9.262809016541732,3.795614564696406,3.7447167457496273,4.398706030089886,1.6793979974274527,2.2813159310804196,1.0277515233574408
2024-09-04,35.61040056912276,38.19872221849931,9.26272694085411,3.7954923248283965,3.7446835646485903,4.398667054135461,1.6793831166558435,2.282181794575419,1.0277424166801
2024-09-05,35.61002798207603,38.19939227532316,9.262653073978843,3.795462057158852,3.7446537021604116,4.398543369300914,1.6793697241868664,2.282163595006433,1.0277342208084757
2024-09-09,35.609970927960404,38.1990716941354,9.262661281351251,3.795465420209406,3.7446570201911333,4.3985472667245995,1.6793712122284268,2.2825200457449624,1.0277351314544232
2024-09-10,35.609907822115346,38.19882678606673,9.262644866620983,3.795458694114257,3.74465038413557,4.398539471884137,1.679368236147943,2.282870428750889,1.027733310164142
2024-09-11,35.60976216087768,38.198949239992565,9.262653073978843,3.795462057158852,3.7446537021604116,4.398543369300914,1.6793697241868664,2.2828724515353995,1.0277342208084757
2024-09-12,35.609667502832785,38.199113519849604,9.262628451948892,3.795451968042947,3.7446437481035257,4.3985316770713005,1.6793652600780071,2.2828663831926224,1.027731488880316
2024-09-13,35.60950974054295,38.19858985972825,9.262587415523198,3.795435152968967,3.744627158126316,4.398512190160077,1.6793578199493147,2.2836537273019415,1.027726935698992
2024-09-16,35.6096990554585,38.19826129781242,9.262636659277666,3.795455331075622,3.744647066116608,4.3985355744742645,1.6793667481116565,2.283665868151835,1.027732399521422
2024-09-17,35.60958494674543,38.19832899052972,9.262653073978843,3.795462057158852,3.7446537021604116,4.398543369300914,1.6793697241868664,2.2836699151304862,1.0277342208084757
2024-09-19,35.6097742634028,38.19800042489795,9.262702318431451,3.7954822355515763,3.7446736104329434,4.398566753946627,1.6793786524757843,2.2836820561525033,1.0277396847083675
2024-09-23,35.61002668874394,38.197562331954394,9.262767978516106,3.795509140408963,3.744700155125606,4.398597933861029,1.679390557008684,2.283698244382674,1.0277469699985973
2024-09-24,35.60971115762668,38.19757830288236,9.262685903555736,3.7954755093968284,3.744666974318579,4.3985589590370955,1.6793756763689303,2.2842096534118426,1.0277378634019483
2024-09-25,35.60993202882163,38.1971949699575,9.262743355875273,3.795499051042743,3.7446902008217564,4.398586241341326,1.6793860927890685,2.2842238213480397,1.0277442380026574
2024-09-26,35.61002668874394,38.197296507458475,9.262767978516106,3.795509140408963,3.744700155125606,4.398332109365117,1.679390557008684,2.2842298933744987,1.0277469699985973
2024-09-27,35.609393029729624,38.1979217119406,9.262833639531651,3.795536045647791,3.744726700194604,4.398363287837219,1.6794024617103591,2.284068868016036,1.0277542553921135
2024-10-02,35.605148447785986,38.200923333751525,9.263711945113373,3.7958959398901198,3.745081776674523,4.397007998492345,1.6795617033218875,2.2848171475095356,1.0278517074607003
2024-10-03,35.6024982532104,38.198079928114545,9.26302242013687,3.795613400334241,3.7572085032673437,4.394908504434523,1.6771328130858545,2.283760975942396,1.027775201473831
2024-10-04,35.60413880333053,38.19975146700809,9.263449256827826,3.7957883008138538,3.7573816340633224,4.39333872656469,1.674463039597531,2.2838662108143084,1.0278225609798481
2024-10-07,35.606031933658414,38.201782610309145,9.263941809584846,3.7959901290897804,3.7575814201939237,4.393572327574671,1.6745520735376778,2.283987647718383,1.0225600483331594
2024-10-10,35.605968826070644,38.201892140526816,9.263925390315721,3.795983401134789,3.757574760313942,4.393564540474109,1.6745491055871304,2.283983599613522,1.0225582359633305
2024-10-14,35.605968826070644,38.20242385594984,9.263925390315721,3.795983401134789,3.757574760313942,4.393564540474109,1.6745491055871304,2.283451884190495,1.0225582359633305
2024-10-15,35.605968826070644,38.202778332898525,9.263925390315721,3.795983401134789,3.757574760313942,4.393564540474109,1.6745491055871304,2.28309740724181,1.0225582359633305
2024-10-16,35.605716397956556,38.203216443604,9.263859713821232,3.795956489553314,3.7575481210300925,4.393533392347892,1.674537233890148,2.283081221248512,1.0225509865482587
2024-10-17,35.479949048805935,38.068274143681194,9.23113769059079,4.135770675417406,3.7442756211537818,4.378014450333513,1.6686223940760427,2.275016868045147,1.0189391078961865
2024-10-18,35.479886387361226,38.06838352183758,9.231121387398717,4.135763371197066,3.7442690083562407,4.378006718284348,1.6686194471076086,2.2750128501181903,1.01893730833902
2024-10-21,35.48007437235937,38.068585221609894,9.231170297147694,4.135785283935489,3.7442888468189377,4.378029914513778,1.6686282880441394,2.2744950685411145,1.0189427070295887
2024-10-23,35.480450348331786,38.067928945536444,9.231268118200509,4.13582911010895,3.7443285243750055,4.378076307710058,1.6686459701982583,2.2745191709566335,1.018953504582353
2024-10-24,35.480638339306125,38.06813064610628,9.231317029504364,4.135851023543995,3.7443483634683834,4.378099504676915,1.6686548114158497,2.274001378533528,1.0189589034445505
2024-10-25,39.01320610087257,38.06733988839312,5.699065141547311,4.135880241818614,3.7443748159199175,4.37813043434844,1.6686665998517112,2.2743706752318387,1.0189661020164757
2024-10-28,39.0131716491492,38.06739457979347,5.699060108825436,4.135876589511709,3.7443715093430354,4.378126568115602,1.6686651262881196,2.274368666784003,1.0189652021894229
2024-10-29,39.01313719748667,38.06744927109723,5.69905507611245,4.135872937211256,3.7443682027719944,4.378122701889589,1.6686636527271308,2.274366658339715,1.0189643023639592
2024-10-30,39.01310274588499,38.0675039623044,7.455490070063006,4.135869284917253,3.744364896206793,2.6216788090157537,1.6686621791687444,2.2743646498989736,1.0189634025400847
2024-10-31,35.55618868717208,34.69502237825161,6.794866161073513,3.769393827449636,3.4125802715651736,2.3893743345075777,1.5208036049870381,2.072513422524408,0.9286740211879104
2024-11-01,39.01265488060017,38.06856816592724,7.4554044820182535,4.135821805682204,3.7443219113905974,2.6216487124880774,1.6686430231465477,2.273985313772584,1.018951704974334
2024-11-04,39.01265488060017,38.069098006006556,7.4554044820182535,4.135821805682204,3.7443219113905974,2.6216487124880774,1.6686430231465477,2.2734554736932617,1.018951704974334
2024-11-08,39.01234482604201,38.06888375638061,7.455345229907634,4.135788936081134,3.744292153249826,2.621627876835244,1.6686297615426695,2.2741438531439653,1.0189436068169122
2024-11-11,39.01231037583977,38.068938445210236,7.455338646397925,4.135785283935489,3.7442888468189377,2.6216255617831505,1.6686282880441394,2.274141844940767,1.0189427070295887
2024-11-12,39.01200032675749,38.068900809140885,7.455279395333758,4.13575241491493,3.744259089203725,2.6216047264982967,1.6686150266744748,2.274653602461251,1.0189346090151885
2024-11-13,39.012207025598094,38.06857267712272,7.455318895938558,4.135774327537252,3.7442789275613113,2.6216186166514017,1.6686238675641636,2.274665654349348,1.0189400076771533
2024-11-15,39.01200032675749,38.06837097795121,7.455279395333758,4.13575241491493,3.744259089203725,2.6216047264982967,1.6686150266744748,2.2751834336509233,1.0189346090151885
2024-11-18,39.01179363010719,38.0686991092995,7.455239895147528,4.135730502524807,3.744239251056357,2.6215908364923792,1.668606185878469,2.2751713790833383,1.018929210410431
2024-11-19,39.011759180878414,38.0687537975195,7.45523331182385,4.135726850482361,3.7442359447188998,2.6215885215057027,1.6686047124215762,2.27516937000116,1.0189283106485334
2024-11-20,39.01172473171048,38.06872018106846,7.455226728511801,4.135723198446365,3.744232638387282,2.621586206523115,1.6686032389672856,2.2752556654969878,1.0189274108882245
2024-11-21,39.01203477641215,38.06911103654143,7.455285978738823,4.135756067002525,3.7442623955820578,2.6216070415135926,1.6686165001495838,2.2743906952716277,1.01893550878821
2024-11-22,38.86582911511358,37.92643917679235,7.427345754063576,4.495027129366761,3.730229998585619,2.61178202742842,1.6623630150325863,2.2658669461885736,1.0151168374285438
2024-11-25,38.86483757373526,37.925471601041814,7.427156268316999,4.4974636432554975,3.730134833308602,2.611715395890889,1.6623206049836379,2.2658091396040736,1.015090939863226
2024-11-26,38.666539750687264,37.7320520588958,7.3892778424406735,4.984613187965734,3.711111181363253,2.5983956723709576,1.653842785809809,2.2542535346802204,1.0099139857862856
2024-11-27,38.66623750159691,37.73227168064635,7.389303711929743,4.98463063884512,3.7111241737763394,2.5984047692231638,1.6538485758299952,2.254261426708158,1.0099175214442175
2024-11-28,38.664734379895265,37.73319639476962,7.389484803425145,4.984752798422207,3.7112151232152115,2.5984684489721173,1.6538891071064783,2.2543166724510186,1.0099422717429358
2024-11-29,38.6641975328611,37.73352666079797,7.389549481110333,4.984796428293682,3.711247606238019,2.598491192496028,1.6539035830438205,2.2543364037297122,1.0099511114293347
2024-12-02,38.663821734345525,37.73375785045778,7.389594756163629,4.984826969658151,3.711270344692319,2.598507113199656,1.6539137163507376,2.2543502158303133,1.0099572993018855
2024-12-03,38.65544854422101,37.73686267179022,7.390202789202056,4.988563439572898,3.7115757166455268,2.598720924406839,1.6540498042169103,2.254535709007766,1.0100404009367707
2024-12-04,38.655126357061064,37.73706086922293,7.390241603218811,4.988589639961502,3.7115952101785408,2.598734573125336,1.6540584914368213,2.2545475500342276,1.0100457057607604
2024-12-05,38.65501896058902,37.737126935496484,7.390254541314999,4.9885983734855275,3.711601708068382,2.5987391227300276,1.6540613871970695,2.2545514970706884,1.0100474740478065
2024-12-06,38.654911563740924,37.737193002001355,7.390267479456488,4.988607107040133,3.7116082059809754,2.59874367235065,1.6540642829674577,2.254555444120969,1.0100492423410443
2024-12-09,38.65469676891662,37.737325135705085,7.390293355875372,4.988624574241085,3.711621201874417,2.598752771639684,1.6540700745386512,2.254563338262992,1.010052778946094
