date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,PRUDENTIAL BROKERAGE LTD,CITIBANK N.A.,GF SECURITIES (HONG KONG) BROKERAGE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG)
2024-04-24,62.54843099564754,11.675174013488258,1.3757355799214026,4.036467891168759,5.334415099815026,4.5127675576582105,2.9552895964206063,2.748043947390373,3.184682505017513,1.6289928134723086
2024-04-25,62.38343363489429,11.748796712322466,1.376966506063885,4.056418218821389,5.33918801628026,4.507624498821888,2.981274866050172,2.749413484081056,3.195312319897033,1.6615717427675627
2024-04-26,62.341309568655035,11.801747413095159,1.376572370111106,4.046234506375794,5.337659754012009,4.502134072190806,3.026779139479239,2.7509599429963076,3.1555070902383013,1.6610961428462412
2024-04-29,62.26927948999236,11.77224775741703,1.3753250475995895,4.038682645004181,5.332823260621213,4.491682372464771,3.170909890510434,2.7445817395860024,3.144876785586382,1.6595910112180379
2024-04-30,62.30989496602777,11.720079207697824,1.3707822308768511,4.045526113382058,5.33631494280083,4.4935346521080595,3.2040907102932703,2.74326829709865,3.115831246256214,1.660677633458477
2024-05-02,62.29235958636566,11.7102731025857,1.364306681743287,4.036530050001436,5.335319223156561,4.49394014358667,3.2516960711893796,2.744155870498996,3.111051508431595,1.6603677624407132
2024-05-03,62.24972557307878,11.616279097502987,1.363403555634957,4.035256521993736,5.331787417477393,4.507436784455447,3.305484435316481,2.736900632999803,3.093452961454628,1.7602730200857983
2024-05-06,62.2702177332215,11.606901467155893,1.363634523350015,4.035473862647175,5.332690650237715,4.501672826295816,3.3114840197194857,2.737208860668358,3.080144837133835,1.7605712195702037
2024-05-07,62.25444620058782,11.60293365076885,1.3636431077454712,4.03472217371326,5.332724220761637,4.493774814960147,3.3620159228117203,2.735197801130307,3.0599598047466046,1.7605823027741847
2024-05-08,62.47076250082365,11.628815898527286,1.3724173921769083,4.019978837897798,5.351788335080586,4.182293827125253,3.3693556660763244,2.7449759410466137,3.069339203540549,1.7902723977050297
2024-05-09,62.476805996389885,11.593194975483467,1.3669881436527878,4.039563828180075,5.351905201393707,4.185504708380793,3.3780080131319523,2.7639091786460237,3.0538084630883278,1.790311491652978
2024-05-10,62.46623756254167,11.613798139000062,1.3670265242585764,4.042016976539934,5.352055465581957,4.180474816775492,3.3737353597887663,2.760399193551372,3.0538942041529595,1.7903617578092126
2024-05-13,62.469542203886796,11.607617506478217,1.3674744572907718,4.058632670544308,5.353809171446938,4.168113714775734,3.4060474587175102,2.725884169191732,3.0519302427406263,1.790948404927371
2024-05-14,62.480206624977,11.610063159581664,1.3677625756878924,4.0356096986580345,5.354937185874369,4.17195716484427,3.4067650918177774,2.7287994863598937,3.0525732655371214,1.7913257466619843
2024-05-16,62.25311516824449,11.562493967174674,1.3640445532973082,4.018930972433615,5.336727105215192,4.531892991666002,3.3912916123254853,2.719520589323986,3.0367489031759742,1.785234137143273
2024-05-17,62.19499759896592,11.563820726120877,1.3639808985377675,4.009722798006462,5.33647806050489,4.523127463372638,3.391133353673601,2.7918705232935737,3.039717750452839,1.7851508270714362
2024-05-20,62.203160665447264,11.56617723908763,1.3633254966021624,3.9977840142746217,5.33756554534612,4.52016020767075,3.3918244098486476,2.794150616800329,3.040337194014259,1.7855146109082176
2024-05-21,62.3886155276131,11.600661078537481,1.367390166939726,4.008454970950128,5.353479165681866,4.133765654548149,3.4815089211653403,2.825884732057627,3.04940177062454,1.790838011882037
2024-05-22,62.409791498641944,11.5849768906876,1.3651137110309477,4.005834048816594,5.3537297580173595,4.138015954529721,3.477615086462197,2.824456701321285,3.0495445108291643,1.7909218396631863
2024-05-23,62.77305153754281,11.651851853676343,1.3725687262567396,4.028965351246259,5.382966983120499,3.6283102809377716,3.4966066717122204,2.8751799853104556,2.989796376801671,1.800702233395229
2024-05-24,62.485538418168716,11.588418456640042,1.3500751792384018,4.009226896736252,5.355969424214134,4.108371725650719,3.4743870204056364,2.861540380896122,2.9748014485299854,1.791671049519988
2024-05-27,62.48598592551401,11.590366359131501,1.3502839256482806,4.010939638478894,5.356797555421876,4.100888703049605,3.474924224428192,2.8622919456447478,2.975573647923853,1.7919480747590433
2024-05-28,62.21315774230342,11.534729410377814,1.3161806654403319,3.99072288962054,5.333741702207236,4.5234352387496,3.459968023074396,2.882616676847208,2.961212186879131,1.7842354645003107
2024-05-29,62.21436763509498,11.568752190698573,1.3161076075382907,3.988014339986421,5.333445639524487,4.4912739462005895,3.4597759688894856,2.8830784286367805,2.9610478173852215,1.7841364260451755
2024-05-30,62.149968965904556,11.601425078744123,1.3178744404970506,3.9887671574485632,5.328168847141527,4.467700320451076,3.455849351623864,2.957744438145604,2.950389851030302,1.7821115490133304
2024-05-31,62.129482181624354,11.641496778953721,1.3174367321710732,3.983562068099299,5.326399191554515,4.4604736219043515,3.4547015533298477,2.957691251169393,2.9472369685238484,1.7815196526696015
2024-06-03,62.10327962995032,11.690384267518773,1.3160558856030578,3.980937262301893,5.320816426277113,4.448666206392866,3.4510805727795546,2.9623436524774514,2.9467837103945467,1.7796523863044176
2024-06-04,62.11529918629619,11.693230714716345,1.3163763270446476,3.960659680935518,5.322111971629497,4.449749395205684,3.4519208632610465,2.9630649422652704,2.9475012115512547,1.7800857070945413
2024-06-05,62.10771207262316,11.726962622493316,1.3158804232949508,3.9430446800461745,5.3197969751845235,4.448228119145038,3.4506204596723626,2.9619486999071576,2.946390832343566,1.7794151152897557
2024-06-06,62.10570039383454,11.742270345307313,1.2924892585611625,3.927489856665261,5.3249812591579175,4.452563036032967,3.4539831813007993,2.970111297624944,2.949262168757855,1.7811492027572366
2024-06-07,62.1013059706808,11.75171662844615,1.293529025074046,3.9135659308439985,5.329265037269287,4.463444280760073,3.4404548556207635,2.9725014342482567,2.9516347563987013,1.7825820806579302
2024-06-11,62.250305163017714,11.564887999810919,1.2746063650721815,3.9211906889185766,5.334567315215502,4.493846735169833,3.44387788821125,2.9777907644915875,2.9545714442467794,1.7843556358456518
2024-06-12,62.26592425549388,11.580473052258872,1.2692398683395798,3.9005769761580718,5.334227321748033,4.493560324212114,3.4397721747236036,2.977600977888927,2.9543831375049465,1.7842419116719779
2024-06-13,62.26171312333606,11.578154621881815,1.2689005998183271,3.910568268026761,5.33280147982436,4.492359193043463,3.4388527217121796,2.9792915802857536,2.953593429252568,1.783764982818709
2024-06-14,62.201488681060326,11.572544568228961,1.2676732190237123,3.9066304008207355,5.326556374557933,4.579462982930117,3.435526391984899,2.977341316223768,2.9507364806068788,1.7820395845626662
2024-06-17,62.21460931456383,11.57459575747208,1.2438709741779346,3.9009826777015006,5.324357502444988,4.5859529365331175,3.4341081617728433,2.9969080774065766,2.9433106626040697,1.781303935323061
2024-06-18,62.17051675919135,11.672288535035111,1.242474933705727,3.8941241673006437,5.318381787345737,4.5946026239351445,3.4302539404916192,2.958045257452522,2.940007280748093,1.7793047147940526
2024-06-19,62.18586379374733,11.718630628713743,1.2408436104523106,3.8740663183837425,5.319363062276381,4.5954503570523615,3.384992840609127,2.959366271972734,2.9417901090737115,1.779633007718558
2024-06-20,62.171556546210994,11.721271012391949,1.2407127994097396,3.869627105178919,5.318802289410139,4.613414584461753,3.3846359910925194,2.9590542924580507,2.941479982456665,1.7794453969292752
2024-06-21,61.992073173901886,11.741303786712363,1.3995455567085464,3.8684105637689323,5.317343184890013,4.611994000183846,3.3798327746559544,2.9698666690222844,2.9406730476422593,1.7789572425139197
2024-06-24,61.817438790474725,11.724024324589777,1.6299491178876742,3.858993541417947,5.310569262724628,4.606118643394154,3.371657330088255,2.9676311771382706,2.9369268364901986,1.776690975794371
2024-06-25,61.70084513648195,11.68548702701959,1.8558585550131381,3.8365036066944573,5.296189927249271,4.5979691487412,3.3656153898183696,2.9619113520911147,2.9277395961655026,1.7718802607254034
2024-06-26,61.69644016380753,11.681775573197314,1.8560046776134658,3.832791692569378,5.295835007168085,4.607594214895173,3.3658803844059872,2.9636884008892728,2.927970114230426,1.7720197712233705
2024-06-27,61.546077032659305,11.658761539309683,2.0128828306026243,3.8203259132115863,5.284144772186564,4.665664378770209,3.361531271861213,2.9609973189138565,2.921506797565935,1.7681081449190266
2024-06-28,61.541301863299495,11.662851157729003,2.0130037655440693,3.8204013876976597,5.284462246074709,4.66594469406719,3.358652184617112,2.9634860042277564,2.921682323060079,1.768214373682929
2024-07-02,61.53961895968184,11.662921052596253,2.01161860229146,3.826596095194299,5.283656425298925,4.665233190228568,3.3581400281132017,2.963034106100804,2.921236799522105,1.7679447409725406
2024-07-03,61.54468927177136,11.68299151003788,2.0113614616735616,3.8071638062084254,5.282981027548866,4.661864676705106,3.3577107647325417,2.96265534820901,2.9208633844846807,1.7677187486285713
2024-07-04,61.54307797668738,11.686535770561466,2.011308802429139,3.8055240785685194,5.282842714374176,4.662204640717286,3.3559287989076076,2.9641178359204665,2.9207869136653772,1.76767246816858
2024-07-05,61.54496185988626,11.69427829269602,2.013089667775081,3.791365077882556,5.283070528168357,4.662713714346934,3.356073517748205,2.9657857776597996,2.9209128677368446,1.767748696099945
2024-07-08,61.536313531901776,11.70072059976815,2.0130586642742188,3.7905366395570015,5.282989163843511,4.666800161620381,3.3560218310151866,2.9657401017302147,2.920097835205518,1.7677214710840397
2024-07-09,61.54424870941365,11.702511221969687,2.0122807890859145,3.78922587101582,5.280947739883262,4.66545869214328,3.3547250152988415,2.9645940965585633,2.9189694668704367,1.767038397760548
2024-07-10,61.53739213393419,11.701178188422299,2.012051570096269,3.791872889926626,5.280346186903245,4.665081182036165,3.354035013451733,2.968104711757053,2.9231010091303724,1.7668371143420531
2024-07-11,61.542020766157066,11.701905347715577,2.0113827970279483,3.790612533330916,5.2785910861028,4.663992229245461,3.350150323165439,2.9729656525888126,2.922129418113551,1.7662498465524281
2024-07-12,61.557840011456086,11.711070132738204,2.0135929483667105,3.766189957053096,5.279947936693417,4.657033291884929,3.3510114721672264,2.973729847074765,2.9228805452537574,1.7667038573118106
2024-07-15,61.57107033602654,11.716549621259867,2.013899829787825,3.7482906222759813,5.280752626602336,4.655741770158974,3.3515221827175306,2.9718738929886706,2.9233260065552593,1.7669731116270186
2024-07-16,61.574008816734484,11.717108793852415,2.0132261847772015,3.748469509529707,5.28100465063947,4.655810013854012,3.347833342063548,2.9720157257366373,2.9234655223542605,1.767057440458264
2024-07-17,61.57050163021969,11.720289973373132,2.0111102557615075,3.748256000908657,5.280703850534827,4.6578539678763144,3.3476426532294656,2.973385872213542,2.923299005035452,1.7669567908474113
2024-07-18,61.57113831871223,11.726994210950313,2.0081692543848813,3.735316417763495,5.280256778565428,4.667772929437134,3.347359236996292,2.9731341410967627,2.9230515143447566,1.7668071977487094
2024-07-19,61.58198123957616,11.727820913855092,2.008020889062977,3.7245739905608684,5.27986666852118,4.667428070241756,3.347111931133183,2.9736840758678715,2.9228355567117434,1.7666766644691745
2024-07-22,61.615174064320875,11.717060084003753,2.0063100912969283,3.7214007203537505,5.275368316860228,4.663759080026638,3.3442602518276106,2.9711505503942877,2.9203453532640675,1.7651714876518585
2024-07-23,61.59880073792493,11.725216528253696,2.0051013229639625,3.7206955857561432,5.2721899955260465,4.682159114468134,3.3422453908611325,2.969360481793541,2.9201228411508358,1.7641080013015762
2024-07-24,61.587158024051035,11.723768687794124,2.0047223412189967,3.7261389684729163,5.271193505353001,4.681274145309176,3.3377720353838596,2.984165813685815,2.9200319093219367,1.7637745694091405
2024-07-25,61.5687663022521,11.77099601221546,3.540100668121958,3.706053447641421,3.733188689463158,4.679123449784199,3.3365671531839385,2.983088577663581,2.918977824611104,1.7631378750630837
2024-07-26,61.54510727910718,11.771273108642122,3.5361723706093535,3.7028166623222996,3.7314748435985896,4.714899641709246,3.3350353897792444,2.9832544872913838,2.917637769636761,1.762328447303815
2024-07-29,61.53276595171578,11.789061796245818,3.5356132279779335,3.70223116975145,3.7308848195713487,4.712925994485421,3.334508051101068,2.9827827725135396,2.917176430231023,1.7620497864066138
2024-07-30,61.50056041421044,11.84010475005988,3.533665753069614,3.6962027169667224,3.7288297858039527,4.71017660516834,3.3326713482881813,2.981139805867621,2.9155696006558705,1.7610792199093845
2024-07-31,61.28142752176867,11.799389074088802,3.5215142060327227,3.6834922388650257,3.7160071099480376,5.037094120115375,3.317388398857451,2.9754753782904757,2.9131887200051434,1.7550232320282921
2024-08-01,61.27842922751765,11.80416312073084,3.521341910180197,3.683312017971843,3.715825298211512,5.034554235852664,3.3172260901945014,2.9771645472259727,2.913046187473762,1.7549373646410622
2024-08-02,61.28714867846449,11.803872970321622,3.518881199653718,3.68393723471722,3.7164560338613843,5.034950051525934,3.314730732419017,2.971247188992386,2.9135406569207105,1.7552352531235227
2024-08-05,61.28913170391,11.804107633865843,3.5189511557720268,3.681257826893605,3.716529917810072,5.03505014742048,3.314796629981941,2.9713062580282763,2.913598578738279,1.7552701475794759
2024-08-06,61.27037835178864,11.805003865131615,3.519446309345766,3.6969174981271906,3.7170528728012755,5.034688008330505,3.3152630568588424,2.9717243521839523,2.914008552814315,1.7555171326179089
2024-08-07,61.25773001212744,11.821222492597215,3.517343540924652,3.6984480458674445,3.7162855436523703,5.020650925342218,3.3145786711191527,2.9857906943743595,2.91279534124438,1.7551547327507675
2024-08-08,61.23716852206784,11.847873708463927,3.5184464862901166,3.6856881811768787,3.717450871937601,5.0150360241570615,3.315618034815432,2.985656220475989,2.9213568480311185,1.755705102584034
2024-08-09,61.23149774712182,11.850121364414155,3.519113969534373,3.686387391784195,3.7181561082338,5.004054076052807,3.3009478743880374,3.0117722340795554,2.9219110576103047,1.7560381767809552
2024-08-12,61.27511767492464,11.836953841640481,3.5151128645900274,3.681890467614561,3.713928699597054,4.998364648066444,3.2971948163809417,3.008347958287029,2.9190474038329888,1.7540416250658348
2024-08-13,61.26940858693393,11.83729754188418,3.515214930135298,3.6819973757488604,3.7140365380000935,4.998509781617747,3.297290554412625,3.0130199735873977,2.9191321618980695,1.7540925557817995
2024-08-14,61.282852211254145,11.8369719306294,4.537928703039583,3.681896094203695,3.713934375146354,3.9663927433888126,3.2971998550861104,3.0097279170347253,2.9190518646610744,1.7540443055560981
2024-08-15,61.2907740981052,11.837026197927877,4.537949507442334,3.649821059726313,3.713951401898334,3.9633545547560813,3.2972149712940158,3.0367906145466583,2.9190652472271337,1.7540523470760432
2024-08-16,61.26912200857808,11.86394049292037,4.537138277061488,3.6493213876993953,3.713287474235573,3.9620348770438163,3.2966255418716504,3.036247740104634,2.918543418059943,1.7537387824250465
2024-08-19,61.26645884156383,11.864756267222901,4.537450254419741,3.6495723180383943,3.713542802935274,3.9623073098194483,3.296852220554313,3.036456514995571,2.9187440995049228,1.7538593709456065
2024-08-20,61.2605615843498,11.86819782817801,4.544652854079081,3.6417344563951537,3.713185352586449,3.9597868947571375,3.2965348791262485,3.0361642381865837,2.9254913606817685,1.7536905516597645
2024-08-21,61.26075841282778,11.866949662300682,4.5447014601080715,3.6451347580873863,3.7132250658936448,3.959523668014141,3.296570136268003,3.0339048793128782,2.925522649434167,1.7537093077532508
2024-08-22,61.24825343260798,11.867155607120722,4.542674776832969,3.6453418787829226,3.7115691746973156,3.9553144114987395,3.2951000499226133,3.0574453877198615,2.9242180295649445,1.7529272512519356
2024-08-23,61.20820471410152,11.895102573056569,4.541391683167343,3.6479764993446433,3.71052082958534,3.95251776743539,3.2941693379061556,3.0674219032334658,2.9302625610754487,1.7524321310941255
2024-08-26,61.182935603997365,11.913260171030034,4.541329280882844,3.671743733104718,3.7104698441181974,3.951089378289373,3.2941240734351402,3.067379754450089,2.9152601093904007,1.752408051301842
2024-08-27,60.97710643533447,11.990137975289773,4.540088524918774,3.6736406000581203,3.7094560908085716,4.010910718763836,3.365725065153266,3.0665417025298236,2.914463618727905,1.7519292684154544
2024-08-28,60.975338126299114,12.005053191013005,4.539956864365671,3.66590260390779,3.7093485182275643,4.011099662620459,3.360590695565753,3.06645277418086,2.914379100575905,1.7518784632438784
2024-08-29,60.97626880248037,12.006762741765616,4.540026158441725,3.6633638204039434,3.709405134597722,4.029781936652031,3.3568261994489443,3.051236420566359,2.9144235832027405,1.7519052024405486
2024-08-30,60.95615245337063,12.002634912388643,4.577017394252299,3.6557162083744066,3.7084598677284086,4.0284498428777225,3.355970780189725,3.050458874681197,2.9136809013019014,1.7514587648350688
2024-09-02,60.95952312749227,12.01730346724957,4.577373615839778,3.637535575526671,3.7087484909402946,4.02708472027188,3.3562319697671024,3.050696286779356,2.913907668199788,1.7515950779332883
2024-09-03,60.95189586721615,12.014274006697585,4.576800894496864,3.6381485450175624,3.7082844520405827,4.0410764698874235,3.3558120377619445,3.048788728815356,2.913543079845653,1.7513759182208704
2024-09-04,60.930361417542045,12.012873514912306,4.578853510655689,3.65413562350373,3.707475491236555,4.038669388892076,3.355079968677347,3.0586497367701173,2.9129074915613877,1.750993856248742
2024-09-05,60.93659462475508,12.012598632706302,4.5787487359444246,3.654967300568051,3.707390655660748,4.039339718254923,3.355003196722496,3.0569017123027584,2.9075016336076214,1.7509537894775982
2024-09-09,61.387228412444415,12.105244927423328,4.612597612022333,3.6913612876875113,3.734797926536024,3.316570712047677,3.379805406670237,3.0795001760336445,2.9289956417237932,1.7638978974110389
2024-09-10,61.4339148237379,12.128754022983514,4.616105599511186,3.6864789890802254,3.7376383270005116,3.231813811002394,3.382375827088106,3.0818422073570124,2.935837009557514,1.7652393826816388
2024-09-11,61.38156399633969,12.107393607715347,4.611952626219302,3.6846989225439954,3.7342756846579275,3.310114947099528,3.3793328038794304,3.079069565332031,2.9479465970458243,1.7636512491669212
2024-09-12,61.1639174687864,12.065377725222408,4.595714624651657,3.671878757750792,3.721127853503556,3.6551391179545596,3.3674346739951324,3.0682286178026685,2.9452230105776094,1.7459581497552172
2024-09-13,60.98474527529149,12.029788579625903,4.582274984358378,3.6593087754899383,3.710245841907768,3.9393312715518207,3.35758699753436,3.0592559351344235,2.936610043699003,1.7408522954069159
2024-09-16,61.078099732891125,12.050038382988332,4.589289456482613,3.6649103859317522,3.7159254259835732,3.7904483616231293,3.3627267371788143,3.0639389944338227,2.941105358659714,1.7435171638271278
2024-09-17,61.04015358772272,12.044538488576931,4.586438257039653,3.6580493316229292,3.713616823616015,3.849762297962314,3.360637567452044,3.0650915507780248,2.939278130710853,1.7424339645185127
2024-09-19,61.065217157550414,12.023313610494652,4.588309998715824,3.6450198073589757,3.7151323637777995,3.8510328625936703,3.362009055530805,3.066342425481955,2.9404776605130176,1.7431450579828929
2024-09-20,61.25187961062184,12.067823495681122,4.610803442290301,3.6563425960298317,3.726516663052251,3.540609512932534,3.3723112772294845,3.0757386344003734,2.94948818138261,1.748486586379658
2024-09-23,61.25516702123826,12.066171021732815,4.609670810735065,3.6522452042201135,3.7267166665544824,3.5403395070472077,3.3724922704000635,3.078970588298323,2.9496464814841277,1.7485804282895434
2024-09-24,61.26944787077315,12.050578536017413,4.610745495834377,3.6530966779285743,3.7275855023207094,3.54162503032421,3.3732785233320723,3.0784613732917183,2.9503341533921743,1.744846836785598
2024-09-25,61.27851169633869,12.049776582664142,4.610908156308848,3.644942760926844,3.727717006179899,3.541749973765212,3.3657282749703947,3.085318919430844,2.9504382369408484,1.7449083924742843
2024-09-26,61.29255745128488,12.059019856860536,4.611803418618449,3.627240689185074,3.728440786490275,3.53805611863041,3.3663817708906767,3.085917970560909,2.945334750419024,1.7452471870597608
2024-09-27,61.26456926814249,12.095599538963505,4.617156432788408,3.6300992268270798,3.7291709134615045,3.5260131149660987,3.367040997164375,3.0865222746307155,2.945911524589174,1.7379167084666505
2024-09-30,61.17703081630511,12.08514371733647,4.610767034217355,3.6263016162584143,3.7240103433893115,3.6633483402307854,3.3623815563918718,3.080718701081925,2.934786162274772,1.7355117125139836
2024-10-02,61.14917291651815,12.052935682256766,4.606227215096793,3.7035705872604074,3.722818091403304,3.6511462222657083,3.388878107069716,3.0615035666483004,2.9358379677731157,1.7279096437077428
2024-10-03,61.195239433370816,12.032328273927986,4.606724104876681,3.7274097048582098,3.723219684762819,3.639437283855429,3.389243677159522,3.032871131246344,2.9254306666003544,1.7280960393418345
2024-10-04,61.235515265723116,11.993785167095643,4.504664138723701,3.824027983685595,3.725856875179597,3.6194787785169704,3.3990031181173865,3.011717213537257,2.956631393913349,1.72932006550738
2024-10-07,61.234324784230765,12.020266689866926,4.496276546850416,3.847041742334599,3.7251315510365326,3.6062053122739477,3.426851256491946,2.9734243600182455,2.9414943435035417,1.7289834133930826
2024-10-08,61.08025371266594,12.066589066365925,4.49744513809194,3.862471593969323,3.724195345362649,3.595951346221989,3.441314029988438,3.037191177330198,2.9660397073269453,1.7285488826766524
2024-10-09,61.157108087032896,12.03931079381241,4.3015949627388625,3.8712897120970124,3.7287035838157636,3.6156470603455118,3.514674801384665,2.987015375471782,3.042507362007098,1.7421482612939965
2024-10-10,61.259911904990936,12.074149136563834,4.271387592463283,3.88032852752854,3.730460799210664,3.4960875347568776,3.519554609105926,3.008225061280317,3.0158510699292895,1.7440437641703315
2024-10-14,61.28532207929742,12.061361421928732,4.310250365685497,3.8686996028311804,3.7316809033256604,3.4841793900221854,3.520705733133937,2.952548908840911,3.040637414644546,1.7446141802899293
