date,BNP PARIBAS,FULBRIGHT SECURITIES LTD,LUK FOOK SECURITIES (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,UBS SECURITIES HONG KONG LTD,CHINA SKY SECURITIES LTD,CENTRAL WEALTH SECURITIES INVESTMENT LTD,BANK OF CHINA (HONG KONG) LTD
2024-06-27,26.768672005718557,21.924501941890128,16.683268758075766,11.20710656160306,9.670629788961746,2.2354653655208225,0.20514927865940055,6.151831272315444,3.6948298331734004,1.4585451940816736
2024-06-28,26.762296213219113,21.919279939281807,16.679295118300463,11.204437240318063,9.668326427447951,2.2587510326805944,0.20510041597275463,6.150366022202345,3.693949794435131,1.458197796141778
2024-07-02,26.759109455778855,21.916669870703423,16.67730900816279,11.20310305645525,9.66717515810499,2.2703897071009402,0.20507599335701965,6.149633658860822,3.6935099322537415,1.4580241592221657
2024-07-04,26.756277419561897,21.914350331522513,16.675543973971703,11.20191738195997,9.666152037727661,2.280732868792322,0.20505428924756955,6.148982815630344,3.693119031580715,1.4578698500053011
2024-07-08,26.75379987956623,21.91232113745437,16.673999875497273,11.200880122631746,9.665256985030227,2.2897813395070035,0.20503530192003788,6.148413440802168,3.6927770613594464,1.4577348562314951
2024-07-09,26.75793622796799,21.910292319144325,16.672456062952868,11.199843055379088,9.664362098075099,2.2922147050454043,0.2050163181085041,6.147844171408562,3.6924351544628657,1.4575998874553
2024-07-10,26.755105139892432,21.907974129625217,16.670692055775785,11.198658070787898,9.663339573017089,2.3025525481242077,0.204994626627945,6.14719370688186,3.692044481241788,1.4574456680257766
2024-07-11,26.74892237996434,21.90507708246536,16.668487571655653,11.197177192621519,9.662061720930032,2.318116518295308,0.20496751873118813,6.146380819758466,3.6915562559538104,1.4572529396243181
2024-07-12,26.744417064924054,21.902470395039646,16.66650403437819,11.195844737096179,9.660911942972183,2.4632841742202753,0.204943127753163,6.0134280323960345,3.691116963581659,1.457079527638617
2024-07-15,26.736391947308658,23.818420578121128,16.665622613778343,11.195252636427458,9.660401018378618,2.4750531957947683,0.20493228918172496,4.096001496032154,3.690921756085147,1.4570024688920058
2024-07-16,26.72032297813778,23.80645986405302,16.657253765550283,11.18963080204657,9.655549928694269,2.5266695120771234,0.20482937990164968,4.093944638292327,3.689068314139763,1.4562708171072125
2024-07-17,26.711688119752726,23.805830685532072,16.656813532674537,11.189335072425358,9.655294743141365,2.537174294544634,0.20482396648667617,4.093836439843373,3.688970816126248,1.4562323294730137
2024-07-18,26.775752397979947,23.867648661534325,16.700067242777695,11.218391065309016,9.415391921364662,2.5543617329690913,0.20535584471483878,4.104467141461745,3.6985501797870546,1.460013812101628
2024-07-19,26.771944655293694,23.865435348860203,16.69851859963269,11.217350753065434,9.414518806188262,2.5647228884481463,0.20533680150282163,4.104086522940268,3.698207203061325,1.4598784210071576
2024-07-22,26.764070256916266,23.861958115329433,16.6960855977645,11.215716366447515,9.413147095176482,2.582893051617674,0.20530688359012278,4.103488550723874,3.697668368135323,1.4596657142988085
2024-07-23,26.75770874860519,23.86100995476302,16.695422174842513,11.215270707297025,9.412773061543604,2.6582873704806764,0.205298725672399,4.0371001022546595,3.697521440405528,1.459607714135379
2024-07-24,26.779794473395974,23.88188690848119,16.710029668687504,11.225083397033831,9.421008673864206,2.575770539171743,0.2054783497537932,4.0406323229003975,3.7007565500731254,1.4595591166382342
2024-07-25,26.92829794468076,24.014320453117367,16.80269271782095,11.287330471094716,9.473251512862198,2.61671446291809,0.2066178001794722,3.4818431875405254,3.721278559478826,1.4676528903070898
2024-07-26,26.927938990389304,24.014000342154514,16.802468737877195,11.273850007980672,9.47312523439144,2.6313425853684715,0.20661504596358313,3.4817967745605105,3.721228954824593,1.46763332648971
2024-07-29,26.923991124692453,24.010479684735138,16.800005352544346,11.272197165342627,9.471736393375117,2.645617661626381,0.20658475443430177,3.4812863134348144,3.7206833908976202,1.4674181589172017
2024-07-30,26.91681615197644,24.004081133501092,16.795528320165488,11.269193238222897,9.469212270934243,2.6715616249053395,0.20652970167597387,3.480358585662218,3.719691866212777,1.4670271067435305
2024-07-31,6.722708651564617,5.995227778720685,4.194829095241423,2.8145789030546875,2.365018020626379,0.670573631647082,0.05158258704977553,0.8692497895097658,0.9290253553374666,0.3664027634955023
2024-08-01,26.948055179094442,24.03193970849891,16.81502081740931,11.282272000256981,9.480202017167516,2.6920041261032917,0.20676939521606053,3.350998198598349,3.724008853572024,1.468729704083114
2024-08-02,27.359009278010088,24.398423451480213,17.071447549592452,11.454325081370738,8.09166163326446,2.741182851279264,0.2099225997768211,3.402100455737901,3.7807994713959325,1.4911276280921295
2024-08-05,27.24646136566154,24.298054626127055,17.001220014561838,11.40720494035357,8.058374622941804,3.1412805564390736,0.20905903230916978,3.388105091358932,3.765246236876724,1.4849935133702963
2024-08-06,27.243889167742815,24.295760772084886,16.99961501704857,11.406128044957422,8.057613873347378,3.1571676917818885,0.209039296123961,3.3877852378283233,3.764890779395328,1.4781101196894275
2024-08-07,27.355341484875723,24.395152559281033,17.06915892366014,11.447372864828322,7.670652521784405,3.1863332762691243,0.20989445721279823,3.4016443646358008,3.7802926112899002,1.484156936162754
2024-08-08,27.354600635965692,24.394491879457547,17.06869664949,11.44435460001307,7.670444781933554,3.1916634671041595,0.20988877276247125,3.4015522398666307,3.7801902318090144,1.4841167415978613
2024-08-09,27.356823303089474,24.39647402629359,17.070083547123545,11.438513342386278,7.671068035245436,3.195985495534436,0.20990582703721933,3.396411704576426,3.7804973868891305,1.484237331824467
2024-08-13,27.353119058523,24.39317062716162,17.067772176262682,11.436964513034727,7.670029335986617,3.2090932215583146,0.20987740478545938,3.3959518142060134,3.7799854894824474,1.4840363589991195
2024-08-14,27.35188060358487,24.39085878000106,17.06615458905986,11.434526662586677,7.6693024138569434,3.218266517905219,0.2098575137885187,3.3956299650426125,3.7796272437728438,1.4838957104013968
2024-08-15,27.355954757080287,24.394491879457547,17.06869664949,11.436229873325491,7.670444781933554,3.230932979427461,0.20988877276247125,3.3961357554082445,3.7801902318090144,1.4570343193059296
2024-08-16,27.35237832998383,24.392510054683363,17.067309977201433,11.435300786390695,7.669821629888701,3.2401485740137264,0.20987172125872447,3.395859851076651,3.7798831266358657,1.4569159488670163
2024-08-19,27.34793480109383,24.388547371006652,17.06453730843957,11.433443065325378,7.6685756295013725,3.25586768955154,0.20983762656153376,3.3953081768795275,3.779269065961822,1.4566792656787764
2024-08-20,27.34497325049498,24.385906297097524,17.06268936302605,11.432204919907695,7.667745187462035,3.2663442628307697,0.20981490291702007,3.394940493650879,3.7788598030084426,1.4565215196046037
2024-08-21,27.34225560859338,24.38227575432183,17.06014909149191,11.430502907750489,7.6666036232914445,3.279392403703681,0.20978366594059863,3.394435059219493,3.7782972111576005,1.456304674529575
2024-08-22,27.339295434337664,24.379636038490894,17.058302096318496,11.429265399004986,7.6657736082773456,3.2898637363070415,0.20976095398090971,3.3940675650588483,3.7778881586531172,1.4561470095707023
2024-08-23,27.337075724241032,24.377656626680633,17.05691711236799,11.428337443276785,7.665151214949118,3.2990689345460664,0.20974392323816257,3.393791996653624,3.7775814273948134,1.4546755966517726
2024-08-27,27.333007191738755,24.37402853970764,17.054378559145977,11.426636582409152,7.664010422965095,3.313460776782904,0.209712707391323,3.3932869041125038,3.7770192160971465,1.4544590996494984
2024-08-28,27.33399035210125,24.373698767168438,17.05414781904847,11.426481983798006,7.663906731440588,3.313415946755232,0.2097098700477995,3.3932409940637496,3.7769681142772127,1.4544394212992546
2024-08-29,27.253114586739525,24.3039878857538,17.005371484869645,11.39380125945788,7.641987296953773,3.5926461137808694,0.20911008172588616,3.383536032054984,3.7661656595970103,1.4502795990666297
2024-08-30,27.250173535893,24.301365093268277,17.00353633087131,11.393920636152677,7.641162603205935,3.6017010712753983,0.20908751537366543,3.3831708939171152,3.7657592295478484,1.4501230904947764
2024-09-02,27.245395681883295,24.297104262617076,17.000555050251915,11.39192290614461,7.63982285543022,3.617254156666056,0.20905085543744917,3.3825777124975644,3.7650989677770093,1.4512175512948084
2024-09-03,27.24172154950038,24.29382771715506,16.998262468761563,11.390386667385524,7.638792599864084,3.630251691067523,0.20902266423308544,3.382121560623086,3.764591231636786,1.451021849772903
2024-09-04,27.23878295699244,24.291207116985237,16.9964288487149,11.389157974666436,7.6379685954536845,3.6406471948853816,0.20900011674342003,3.3817567276935323,3.764185141310642,1.4508653265543225
2024-09-05,27.23547779813087,24.288259617510402,16.994366498957458,11.387776012173278,7.637041802959778,3.6536876804581286,0.208974756631369,3.3813463847191834,3.7637283944032625,1.4493410540562688
2024-09-09,27.207046065448065,24.28694984733397,16.993450059708284,11.40064342958533,7.6366299673755424,3.6723647729191087,0.20896348744583768,3.3811640420268443,3.7635254313552386,1.4492628968017773
2024-09-10,27.210604470670635,24.28531283324902,16.99230464963108,11.38639438501459,7.636115235352923,3.6869459116811587,0.20894940267297243,3.3809361413149346,3.7632717583259394,1.4491652120867442
2024-09-11,27.196012632043637,24.287932161722495,16.99413737987855,11.379533245130098,7.636938839899425,3.7021738393610866,0.2089719392210373,3.381300797202332,3.7636776515889863,1.4493215139523552
2024-09-12,27.182177528452723,24.284003380861684,16.99138843273725,11.37769250825218,7.635703499692213,3.728534740575266,0.20893813622167973,3.380753842864341,3.7630688445227705,1.447739085819897
2024-09-13,27.161475029706978,24.282366763940807,16.990243300553644,11.366142533273987,7.635188892551276,3.764676678972338,0.2089240548659909,3.3805259974445487,3.7628152330383386,1.4476415156520916
2024-09-16,27.149709905713593,24.282694069676815,16.990472314642034,11.360904078061118,7.635291808430288,3.780902407185316,0.20892687098528484,3.3805715640715763,3.7628659526004506,1.447661028633522
2024-09-17,27.13232279234529,24.280403114803057,16.988869345661534,11.359832231646825,7.634571455534893,3.8048058836019445,0.20890715974435048,3.3802526234763293,3.7625109443765417,1.4475244488092414
2024-09-19,27.012862343361043,24.185513399714186,16.922475515037323,11.291271742897372,7.604734952952295,4.218334812836078,0.208090734219023,3.3670423317503846,3.747806757224353,1.4418674100079398
2024-09-20,27.00186717267063,24.18648752563949,16.92315710578328,11.280985924739706,7.605041250749258,4.2373007648998495,0.20809911554116686,3.367177946949977,3.7479577085672044,1.44192548445944
2024-09-23,26.99340806553849,24.189735178862648,16.925429471527266,11.282500685006571,7.606062421628414,4.244583506738979,0.20812705815840749,3.3676300765244256,3.7484609675426794,1.4340625684721238
2024-09-24,26.99036014064259,24.18941037429363,16.925202207492156,11.28234919067456,7.60596029220002,4.244526513137918,0.20812426355900707,3.36758485810316,3.748410635563431,1.4380715243335265
2024-09-25,26.977657246870663,24.190059992154445,16.925656741665655,11.282652183407034,7.606164553799539,4.255382687823294,0.20812985283285812,3.3676752961600527,3.7485113008736164,1.4381101444128455
2024-09-26,26.966552961259982,24.189735178862648,16.925429471527266,11.282500685006571,7.606062421628414,4.2674103453757075,0.20812705815840749,3.3676300765244256,3.7484609675426794,1.4380908341138994
2024-09-27,26.952144555233083,24.190059992154445,16.925656741665655,11.282652183407034,7.606164553799539,4.280895379460871,0.20812985283285812,3.3676752961600527,3.7485113008736164,1.4381101444128455
2024-09-30,6.676117927777722,5.995227778720685,4.194829095241423,2.7962754044241223,1.8851002865329511,1.0609706178928346,0.05158258704977553,0.8346395375537873,0.9290253553374666,0.35475508254877886
2024-10-02,26.93618955706428,24.196233102493792,16.929976034245588,11.265384687602925,7.6081055863172375,4.306163916175707,0.20818296591099292,3.368534700030776,3.7494678910547115,1.43176155910399
2024-10-03,26.92048758880976,24.17610089294157,16.915889633945515,11.284193414282496,7.601775345766555,4.302581019864555,0.2080097495645819,3.365731947793364,3.746348187546636,1.478882219484963
2024-10-04,26.910576440357364,24.178047706999052,16.917251809421206,11.30120736701557,7.602387489270194,4.302927491169007,0.20802649983818222,3.3660029780268457,3.7466498674307513,1.466922350471827
2024-10-07,26.892824211909822,24.174154392373403,16.91452767781664,11.295361898296038,7.601163300834449,4.308944056028323,0.20799300198822523,3.3117853477867087,3.7460465562410796,1.547199556725314
2024-10-08,26.882738924017534,24.186812251719317,16.923384314899916,11.294563312105954,7.605143355498021,4.316570639495019,0.20810190946525084,3.3135194358725104,3.7480080283837043,1.5211578285427692
2024-10-09,26.88651980066287,24.179345757235502,16.91816004829051,11.304498453528506,7.602795639713012,4.324633359111214,0.20803766818603958,3.2682046582774604,3.7468510143473783,1.5609536006475098
2024-10-10,26.8812520856896,24.18064394685665,16.919068384686543,11.305105392306418,7.6032038339830414,4.328892300472239,0.20804883773315463,3.2576421237313955,3.7470521828631704,1.569090911677792
2024-10-14,26.875463692362768,24.183890030864898,16.921339652459174,11.302595732160256,7.604224511448504,4.338870439564721,0.2080767668489625,3.177533594396737,3.747555198671831,1.640450381222143
2024-10-15,26.880876549668436,24.18876079132252,16.924747697730798,11.30352943223695,7.605756041570993,4.346457816130454,0.20811867458534503,3.1781735660871724,3.7483099756597826,1.6152694550075488
2024-10-16,26.873181169416544,24.189085578447038,16.924974949560085,11.303681206891834,7.605858165514251,4.353229772627429,0.20812146903465395,3.178216240032425,3.748360304935817,1.615291143539927
2024-10-17,26.87771357527878,24.195583153040534,16.929521268058615,11.293286757831881,7.6079012204539564,4.363800678464836,0.20817737378414006,3.179069959658448,3.749367174360692,1.5955788390681187
2024-10-18,26.89183400102867,24.221608396006772,16.94773099259869,11.305434038180568,7.616084427962247,4.381939712651994,0.20840129344330002,3.0762719961178737,3.7534000671025276,1.5972950749073578
2024-10-21,26.890026286106494,24.21998017820151,16.946591737231756,11.30467406763294,7.615572461784394,4.3883673216579275,0.20838728435310766,3.076065203870389,3.7531477571518583,1.597187702009625
2024-10-22,26.888580289144798,24.2186777615591,16.945680443211348,11.304066164755463,7.615162938397391,4.39888623389384,0.20837607843695033,3.0758997900886604,3.7529459336134248,1.591724366899027
2024-10-23,26.887134447690187,24.217375484982686,16.94476924719438,11.303458327253784,7.614753459051826,4.404026856861048,0.20836487372591267,3.0757343940960524,3.7527441317797323,1.591638777364391
2024-10-24,26.885688761717574,24.216073348449683,16.943858149165045,11.302850555117356,7.614344023740596,4.40916692701914,0.2083536702198002,3.075569015889696,3.7525423516472802,1.5915531970338288
2024-10-25,26.88496597702918,24.215422332692402,16.9434026368908,11.299858331378223,7.614139322595638,4.414425117002227,0.20834806891853022,3.0754863334554656,3.7524414697179256,1.5915104103196114
2024-10-28,26.88315918531864,24.21379494642844,16.942263963348903,11.299098929622575,7.613627617882203,4.420848901376508,0.2083340669828703,3.075279646818111,3.7521892886235704,1.5914034535981831
2024-10-29,26.881352636440976,24.212167778885263,16.941125442844783,11.298339629930556,7.6131159819419025,4.427271822393891,0.2083200669290711,3.0750729879594494,3.7519371414223652,1.591296511251743
2024-10-31,6.656150474726196,5.995227778720685,4.194829095241423,2.7976065679608904,1.8851002865329511,1.0969120333855815,0.05158258704977553,0.7614255430315252,0.9290253553374666,0.39402440688344664
2024-11-01,26.878462663206935,24.209564765645368,16.93930412827976,11.297124962664322,7.6122975074509425,4.437546700673748,0.20829767075631594,3.074742391551296,3.751533776381135,1.5911254333901812
