date,ABN AMRO CLEARING HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,DBS BANK (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,OCBC BANK (HONG KONG) LTD
2024-03-01,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,40.086469547050456,0.0,59.91353045294954,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,1.3063540148202137,96.73406751093295,1.9595784742468414,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-25,0.8357998886235859,97.1952787080336,1.968921403342818,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,0.8476184210651769,97.18369483448558,1.9686867444492435,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-05,1.206733411093216,96.83126896346202,1.9619976254447546,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,3.3896358668366147,92.2820890748662,4.328275058297181,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15,3.357533397322518,92.31275331030102,4.329713292376457,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,3.276834870877611,92.31275331030102,4.410411818821365,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,3.2632135698027636,92.33028488191563,4.406501548281602,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,3.2885859798005317,92.27065067398547,4.440763346213987,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,2.1177206681401444,93.38775257196762,4.494526759892221,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,2.2097323139088676,93.29574092619892,4.494526759892221,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,2.213698832168348,73.44628711814543,24.34001404968621,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,2.1995921952200943,73.21894938036114,24.26467458803592,0.0,0.31678383638284124,0.0,0.0,0.0,0.0
2024-05-06,2.192337603547205,73.21894938036114,24.27192917970881,0.0,0.31678383638284124,0.0,0.0,0.0,0.0
2024-05-08,2.192337603547205,73.21653118313685,24.27192917970881,0.0,0.3192020336071378,0.0,0.0,0.0,0.0
2024-05-09,2.2190450947882425,73.18863431026777,24.273103122720737,0.0,0.3192174722232433,0.0,0.0,0.0,0.0
2024-05-13,2.188548639631128,56.18533289127973,40.394820307125045,0.9150892954674812,0.3162088664966166,0.0,0.0,0.0,0.0
2024-06-13,2.183757596199361,56.19012393471149,40.394820307125045,0.9150892954674812,0.3162088664966166,0.0,0.0,0.0,0.0
2024-06-25,2.176727462988925,56.19416236479901,40.39772351584368,0.9151550636823349,0.3162315926860424,0.0,0.0,0.0,0.0
2024-06-26,2.174383860686105,56.195508637162504,40.398691344821444,0.9151769885214764,0.3162391688084683,0.0,0.0,0.0,0.0
2024-07-04,3.2501854997894326,83.9988884336942,10.910252480253941,1.3679714201405502,0.4727021661218655,0.0,0.0,0.0,0.0
2024-07-08,3.8949188427263572,84.00189660630664,10.262445046405258,1.368020410005028,0.47271909455671124,0.0,0.0,0.0,0.0
2024-07-16,2.636771668844228,92.64373881267862,2.689380714124344,1.50875790518049,0.5213508991723159,0.0,0.0,0.0,0.0
2024-07-17,2.6367695859924183,92.6437446235731,2.689378589715335,1.508756713374931,0.521350487344217,0.0,0.0,0.0,0.0
2024-07-18,2.636771668844228,92.64373881267862,2.689380714124344,1.50875790518049,0.5213508991723159,0.0,0.0,0.0,0.0
2024-07-24,2.632822040820195,92.64768844070265,2.689380714124344,1.50875790518049,0.5213508991723159,0.0,0.0,0.0,0.0
2024-07-25,2.301049651485374,92.64770005624261,3.036943182320861,1.4929570344343825,0.5213500755167685,0.0,0.0,0.0,0.0
2024-07-26,2.230132622977239,92.7182180426656,3.0371830968112974,1.4930749760634012,0.5213912614824575,0.0,0.0,0.0,0.0
2024-07-31,2.2245968066042865,92.48806534940276,3.0296439541873323,1.4893687440602554,0.5200970217353273,0.0,0.0,0.0,0.2482281240100426
2024-08-06,2.2127764197466657,92.48806534940276,3.0296439541873323,1.5011891309178766,0.5200970217353273,0.0,0.0,0.0,0.2482281240100426
2024-08-20,2.2048961618415848,92.49594560730785,3.0296439541873323,1.5011891309178766,0.5200970217353273,0.0,0.0,0.0,0.2482281240100426
2024-08-21,2.4097828673736834,92.49594560730785,3.0296439541873323,1.296302425385778,0.5200970217353273,0.0,0.0,0.0,0.2482281240100426
2024-08-30,2.2826194830788427,92.46010929478243,3.0282121686145334,1.2956898031969275,0.5198512280303782,0.1654072089187567,0.0,0.0,0.24811081337813506
2024-09-03,2.2629281486837525,92.46404756166145,3.0282121686145334,1.3114428707129997,0.5198512280303782,0.1654072089187567,0.0,0.0,0.24811081337813506
2024-09-04,2.259078850358869,92.46768918603846,3.028331432388322,1.311494520867335,0.5198717019654301,0.16541372335263685,0.0,0.0,0.2481205850289553
2024-09-09,2.2860175731202763,92.44220383748565,3.027496783196078,1.3111330551998828,0.519728418277431,0.1653681330882735,0.0,0.0,0.24805219963241026
2024-09-11,2.293982567937479,92.45765621603913,3.003991041419261,1.311184680952936,0.5197488825399025,0.16537464444451444,0.0,0.0,0.24806196666677166
2024-09-16,2.3018575510062655,92.44978123297035,3.003991041419261,1.311184680952936,0.5197488825399025,0.16537464444451444,0.0,0.0,0.24806196666677166
2024-09-17,2.2852977342253054,92.468200274897,3.0029268814935755,1.3107201954823056,0.5195647621731662,0.16531606069146199,0.0,0.0,0.24797409103719295
2024-09-23,11.335476692751666,83.88367014355556,2.7241422158489574,1.2104600890955757,0.47132959221420645,0.14996850661361116,0.0,0.0,0.22495275992041672
2024-09-24,0.2625587955595544,94.15438457178902,3.053526772992306,1.3568206051019656,0.528319527650323,0.18411135054480948,0.0,0.2081258745289151,0.25215250183310867
2024-09-30,0.19051522360723766,94.15438457178902,3.053526772992306,1.3808351290860712,0.528319527650323,0.23214039851302068,0.0,0.2081258745289151,0.25215250183310867
2024-10-02,0.11046681032688571,94.23443298506938,3.053526772992306,1.3808351290860712,0.528319527650323,0.23214039851302068,0.0,0.2081258745289151,0.25215250183310867
2024-10-03,0.6257722887700875,93.76403619949748,3.029277884190832,1.3698695407720822,0.5241239982084489,0.23029690830371238,0.0,0.20647309020332835,0.2501500900540324
2024-10-04,0.4987119255680393,93.76403619949748,3.029277884190832,1.4969299039741306,0.5241239982084489,0.23029690830371238,0.0,0.20647309020332835,0.2501500900540324
2024-10-07,0.00238418048564167,94.25603237399208,3.0315649601762384,1.4980600718115162,0.5245197068411674,0.2304707802786948,0.0,0.2066289754222781,0.25033895099237535
2024-10-08,0.2646537089667538,94.25947825865806,2.6465370896675378,1.4981148390460386,0.5245388826368093,0.23047920600708285,0.0,0.3258499119410482,0.250348103076659
2024-10-10,0.25672655363279995,94.26697018156847,2.646747441477473,1.4982339120675787,0.5245805739865262,0.23049752493347364,0.0,0.32587581111284203,0.2503680012208421
2024-10-14,0.22493379157301047,94.29876294362826,2.646747441477473,1.4982339120675787,0.5245805739865262,0.23049752493347364,0.0,0.32587581111284203,0.2503680012208421
2024-10-15,0.2726229346626947,94.29876294362826,2.646747441477473,1.4982339120675787,0.47689143089684205,0.23049752493347364,0.0,0.32587581111284203,0.2503680012208421
2024-10-16,0.5216848040669215,94.06325864308039,2.6401373822839647,1.4944921818634453,0.475700429240354,0.22992187413283777,0.0,0.32506195998090853,0.24974272535118586
2024-10-17,0.6004921183428953,93.98874116888405,2.6380458497121917,1.4933082362484928,0.4753235765247192,0.2297397286536143,0.0,0.3248044439585581,0.2495448776754776
2024-10-21,0.6005159049568707,93.98850305169823,2.638150347633746,1.493367388975859,0.4753424049790533,0.22974882907320907,0.0,0.3248173100690197,0.24955476261400295
2024-10-23,0.592593531540553,93.99642542511457,2.638150347633746,1.493367388975859,0.4753424049790533,0.22974882907320907,0.0,0.3248173100690197,0.24955476261400295
2024-10-25,0.5847174816265605,94.00387276294063,2.6383593683149678,1.4934857084906048,0.47538006636305724,0.2297670320754777,0.0,0.3248430453480891,0.24957453484060507
2024-10-28,0.580755981073535,94.00783426349366,2.6383593683149678,1.4934857084906048,0.47538006636305724,0.2297670320754777,0.0,0.3248430453480891,0.24957453484060507
2024-10-29,0.6280700587201944,93.96244885545518,2.6374190359877017,1.4929534182693145,0.47521063711490114,0.22968514127220224,0.0,0.3247272686951825,0.2494855844853231
2024-10-30,0.6241346863643996,93.96616999908123,2.637523484255648,1.4930125428894585,0.47522945662263927,0.22969423736760897,0.0,0.32474012869213686,0.24949546472688564
2024-11-01,0.7192386842684756,93.87062892194993,2.637736584376678,1.4931331716366483,0.47526785304084296,0.22971279563640742,0.0,0.324766366244576,0.24951562284644255
2024-11-12,0.6954477479532608,93.86691126150103,2.6376321192304766,1.520796897574329,0.47524903049197775,0.2297036980711226,0.0,0.3247535041695182,0.24950574100828837
2024-11-13,0.6167280752376544,93.94132046395708,2.6397229955544845,1.5220024478872705,0.475625764964772,0.2298857863996398,0.0,0.3250109393925942,0.2497035266065053
2024-11-14,0.6048853809588741,93.94876787305493,2.6399322655216917,1.5260869703090862,0.4756634712651697,0.2299040111114987,0.0,0.3250367053645326,0.24972332241421408
2024-11-18,0.6009453393438438,93.95249202042896,2.6400369129485486,1.5261474646924793,0.4756823266573961,0.2299131245510748,0.0,0.32504958988255406,0.249733221495133
2024-11-19,0.6048853809588741,93.94876787305493,2.6399322655216917,1.5260869703090862,0.4756634712651697,0.2299040111114987,0.0,0.3250367053645326,0.24972332241421408
2024-11-21,2.7292799168383097,93.58192350069481,1.7880193041651722,1.0336147629183052,0.3221656403901211,0.1557133928552252,0.0,0.2201465209332494,0.16913696120481359
2024-11-22,2.6541079340806144,93.58192350069481,1.7880193041651722,1.0336147629183052,0.3221656403901211,0.1557133928552252,0.07517198275769492,0.2201465209332494,0.16913696120481359
2024-11-25,2.5386652462741544,93.58192350069481,1.7880193041651722,1.0336147629183052,0.36243634543888625,0.1557133928552252,0.15034396551538984,0.2201465209332494,0.16913696120481359
2024-11-26,2.4634932635164595,93.58192350069481,1.7880193041651722,1.0336147629183052,0.36243634543888625,0.1557133928552252,0.2255159482730848,0.2201465209332494,0.16913696120481359
