date,GOLDMAN SACHS (ASIA) SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CMB INTERNATIONAL SECURITIES LTD,YUE XIU SECURITIES CO LTD
2024-04-23,0.0,72.82952134170107,15.754761841619814,1.447094303751171,6.402702195632856,0.824011103819555,2.741909213475536,0.0,0.0
2024-04-24,0.0,72.80671766926403,15.756818962998478,1.4665392377687203,6.4035382054500944,0.8241186961065704,2.7422672284121057,0.0,0.0
2024-04-25,0.0,72.78397026651712,15.766176289267216,1.4663544060096507,6.414995183870772,0.8246081062814126,2.743895748053829,0.0,0.0
2024-04-26,0.0,72.74701904965877,15.766176289267216,1.4663544060096507,6.414995183870772,0.8615593231397507,2.743895748053829,0.0,0.0
2024-04-30,0.0,103.89509857898747,22.52903829055783,2.085914659291374,9.166691370155034,1.2737412780657087,3.993673417771743,0.0,0.0
2024-05-02,0.0,72.63390266526521,15.767403962875232,1.3817381286919201,6.415494703864605,0.9262960754369264,2.8751644638661085,0.0,0.0
2024-05-03,0.0,72.60841247320795,15.761870539218922,1.4336304591611702,6.4132432457143045,0.9391642595455505,2.8436790231520983,0.0,0.0
2024-05-06,0.0,72.62181664581776,15.773378594782695,1.427679648678444,6.417925682321815,0.9134441785631433,2.845755249836142,0.0,0.0
2024-05-07,0.0,72.5974480609021,15.776690531986606,1.42863970185414,6.419273254543676,0.9136359744894568,2.8643124762240273,0.0,0.0
2024-05-09,0.0,72.54336552104714,15.773545199910593,1.4208291522084122,6.417993471180285,0.9134538267487419,2.9308128289048363,0.0,0.0
2024-05-10,0.0,72.54394020099107,15.773670156066213,1.420048219700391,6.418044313763914,0.9134610630216964,2.930836046456712,0.0,0.0
2024-05-13,0.0,72.46950760143223,15.830523850091874,1.3834108275058326,6.420807972231571,0.9468764592032416,2.9488732895352596,0.0,0.0
2024-05-14,0.0,70.19569000635877,15.324435517687988,1.2795537417622855,6.235258203247945,0.9118171714033998,3.3082438053428067,2.7450015541967914,0.0
2024-05-16,0.0,70.20574761247798,15.335037875075654,1.2715821838741193,6.239572126315382,0.91244802084071,3.2887114716208634,2.746900709795293,0.0
2024-05-17,0.0,70.21789360671693,15.346108286518923,1.2660775175185779,6.244076492801528,0.9105376697067994,3.266422720792941,2.748883705944306,0.0
2024-05-20,0.0,70.3518199880175,15.375377873575626,1.2656609582844665,6.2718155947994,0.915620470692341,3.0655784709045117,2.7541266437261647,0.0
2024-05-21,0.0,70.46841939230572,15.709856357322769,1.5293707381900212,6.268528491858495,0.8414442463938021,2.432024927558868,2.7503558463703195,0.0
2024-05-22,0.0,70.23882546661466,15.597256788210784,1.5709781322404965,6.374814117176389,1.1309138421251257,2.3440615400010563,2.7431501136314824,0.0
2024-05-23,0.0,70.07127007796925,15.5774824460274,1.7102842110942398,6.363708834369919,1.2149967973797287,2.32565133030997,2.7366063028494994,0.0
2024-05-24,0.0,69.9597288596591,15.559100938642162,1.7208257011014725,6.380842830861942,1.306331990645536,2.3275996321775168,2.745570046912287,0.0
2024-05-27,0.0,69.96189446796514,15.585946446471924,1.676830461804396,6.4172822506705485,1.270838269345569,2.3340405427176245,2.753167561024806,0.0
2024-05-28,0.0,69.6683915204511,15.704540224448978,1.7020335514227098,6.47051874837247,1.3285991834393815,2.3518003038500748,2.7741164680152903,0.0
2024-05-29,0.0,69.7086017920207,15.683773276336247,1.6573613785478676,6.491892566123486,1.3294957069372435,2.353157684533502,2.775717595500943,0.0
2024-05-30,0.0,69.6796818546013,15.699954713160032,1.6708052657713648,6.470270883393381,1.352539814361424,2.3521814323748695,2.774566036337623,0.0
2024-05-31,0.0,101.31990134897642,22.853200859274068,2.4281805477264986,9.420703574960603,1.9739248834429075,3.421344507909152,4.035720263581318,0.0
2024-06-03,0.0,69.66037459517754,15.733100660485407,1.5877759265257612,6.497799931317825,1.3939621271497198,2.3522912203024373,2.774695539041299,0.0
2024-06-04,0.0,69.65793613517772,15.732549923615894,1.606778613196828,6.501461918153871,1.3744661205794757,2.3522088783959805,2.774598410880232,0.0
2024-06-05,0.0,69.67480567330523,15.741223405562865,1.5857418394437013,6.505046226663922,1.3635491154469352,2.353505670164723,2.776128069412619,0.0
2024-06-06,0.0,69.18604957761052,15.91133175136451,1.6292798246396407,6.780983575763337,1.338251208239866,2.364732795997799,2.7893712663843306,0.0
2024-06-07,0.0,69.02183162381627,15.950877105379835,1.6886250160321532,6.860388229269663,1.5380343982154216,2.154459734631597,2.7857838926550684,0.0
2024-06-11,0.0,69.06120712904494,15.859013240205789,1.7121723086450764,6.891378994517286,1.528500847189456,2.1577234724962717,2.790004007901183,0.0
2024-06-12,34.80973086117353,44.97065677451387,10.342124844849168,1.1240427343332762,4.490009055852472,1.0160951395316034,1.4058431468130743,1.841497442933005,0.0
2024-06-13,34.813959506879094,44.97611975770683,10.33369686711374,1.1038761750117199,4.494802008809428,1.0298106115670547,1.406013927006957,1.8417211459051692,0.0
2024-06-14,34.80446866720236,44.96555709291308,10.347865152526468,1.1090105738187406,4.493406800057507,1.0328420248617092,1.4056306252236066,1.8412190633965253,0.0
2024-06-17,34.81049962943803,44.97334878136912,10.349658243653684,1.1006236232909952,4.4984325129982095,1.0200249024199703,1.4058741946715148,1.8415381121584844,0.0
2024-06-18,34.70255495418802,44.785792565085686,10.320951887337007,1.3971415560665472,4.498624512911655,1.0575921927493566,1.4015146871952753,1.8358276444664514,0.0
2024-06-19,34.70070376220985,44.75800132346629,10.371205648715094,1.3790314897992852,4.504989098458133,1.0488990402408787,1.4014399240330337,1.8357297130774441,0.0
2024-06-20,34.70705152853861,44.74086674020391,10.373102843378831,1.3722545370694972,4.493109786416562,1.0758527549572017,1.4016962880890056,1.8360655213463841,0.0
2024-06-21,34.713866409980774,44.68079674157664,10.411055066510254,1.3924806226289188,4.4781274408390725,1.0853551791864742,1.4019373083368147,1.8363812309410439,0.0
2024-06-24,34.72617360205113,44.68280338991842,10.415254400358704,1.3746541173070217,4.479933708505495,1.0815560559780817,1.4025027844345486,1.8371219414466056,0.0
2024-06-25,34.73456212302335,44.66799996638136,10.417770329149755,1.3764270770163833,4.481015889868136,1.0818173187294051,1.4028415756919919,1.8375657201396156,0.0
2024-06-26,34.73850760040275,44.66595324850318,10.42743049663342,1.363868195399788,4.481524885685259,1.0819402016880149,1.4030009235969447,1.8377744480906486,0.0
2024-06-27,34.74168818978401,44.644609988675384,10.439406085835918,1.3640778444426125,4.481935205282958,1.0872105952771918,1.4031293796000301,1.8379427111018865,0.0
2024-06-28,34.74554690866483,44.62413300217433,10.43183268528087,1.3680446926889274,4.482433008610901,1.1065776297725147,1.4032852235475008,1.8381468492601256,0.0
2024-07-02,34.75505812066662,44.62423434180159,10.406701936970872,1.3766968269036728,4.483550618752204,1.1068535340367387,1.4082994643549533,1.8386051565133503,0.0
2024-07-03,34.75349603961388,44.62222868637393,10.406234203271195,1.381129493731922,4.48334910363903,1.1068037860280409,1.408236167729115,1.8385225196128885,0.0
2024-07-04,34.72896327474956,44.5653066549868,10.396346076008554,1.399560653137717,4.480184272416329,1.1212761951166113,1.4711381814079525,1.8372246921764774,0.0
2024-07-05,34.736557954821016,44.54962397873612,10.398619593986469,1.3740144977946396,4.493623939650964,1.138473674307365,1.4714598962757506,1.8376264644276694,0.0
2024-07-08,34.74447997701507,44.559783969554886,10.400991104005342,1.3639846103769195,4.4821859931385895,1.138733314704866,1.4717954775377489,1.8380455536665774,0.0
2024-07-09,34.74509857690113,44.560577323702205,10.386763310561703,1.36748496566424,4.482265795160277,1.1479100675233656,1.4718216817726462,1.8380782787144359,0.0
2024-07-10,34.74121060064434,44.52753122470096,10.385601031829149,1.4370998937367157,4.481764229653141,1.151172525247834,1.4377478964183277,1.837872597769541,0.0
2024-07-11,34.74038599026771,44.501043115444006,10.38535452129511,1.4833505902196227,4.481657851400182,1.1511452012486645,1.419233755728936,1.837828974395777,0.0
2024-07-12,34.74012094524574,44.5007036033858,10.385275288251526,1.4857976050945072,4.485014461959142,1.1460502150655476,1.4192229279608717,1.83781495303686,0.0
2024-07-15,34.74029764147769,44.47549879611149,10.385328110146249,1.5107276873117055,4.485037273772518,1.1460560441400909,1.419230146454557,1.8378243005856993,0.0
2024-07-16,34.75635504935623,44.4536511001255,10.38181699281737,1.5011639941390815,4.489654605370454,1.1596464558730322,1.419038035941981,1.8386737663763542,0.0
2024-07-17,34.729695042062986,44.391313031461884,10.355400227237439,1.6176201730546913,4.485926195906418,1.165038877162691,1.4178596034548354,1.8371468496590568,0.0
2024-07-18,34.715574538358794,44.34980105063555,10.370671999743635,1.6658371413417403,4.4841022945623585,1.1603299525425814,1.4172831258394012,1.8363998969759328,0.0
2024-07-19,34.71916241127649,44.328970561964624,10.368355272295142,1.65414940996659,4.47999119738149,1.1953518544457806,1.417429602797122,1.8365896898727534,0.0
2024-07-22,34.72495750965835,44.33636966746521,10.370085891200901,1.6631524616051658,4.4807389685814725,1.170133068932341,1.4176661909930084,1.8368962415635415,0.0
2024-07-23,34.72095662585613,44.33126139157453,10.368891087473402,1.664655197691869,4.480222714070393,1.1798255296699336,1.4175028526304223,1.8366846010333209,0.0
2024-07-24,34.72733494198842,44.320611254362106,10.370795875581916,1.6653846659509535,4.481045740841267,1.180042266215826,1.417763251023529,1.8370220040359782,0.0
2024-07-25,34.736164891145364,44.30645392923091,10.37343280699204,1.6658081151431148,4.482185114367271,1.1803423097760688,1.4181237387328227,1.837489094612405,0.0
2024-07-26,34.74505824308966,44.292364501951944,10.376088672690289,1.6660650514174098,4.483332669079383,1.1806445077765815,1.4184868148970635,1.837959539097667,0.0
2024-07-29,34.749359311262104,44.29106444688237,10.377373121961673,1.6480420389446244,4.483887657915911,1.1934239556614088,1.4186624084577333,1.8381870589141698,0.0
2024-07-30,34.74912360871846,44.29076402360098,10.377302732944734,1.6487091535942977,4.483857244010524,1.1934158607477885,1.4186527857669884,1.83817459061622,0.0
2024-07-31,77.28645078910485,98.47620925838469,23.080435236995463,3.7031445541782197,9.972666250139453,2.6543079828775786,3.1552634232909917,4.08833303651432,0.0
2024-08-01,34.75024322427948,44.27777687543033,10.33609029176593,1.6795408208596478,4.4840017137358705,1.2129558705823293,1.4186984947106873,1.840692708635731,0.0
2024-08-02,34.73899142330322,44.23801157032197,10.339524517518404,1.7045951038451783,4.482549836276062,1.2379917055163643,1.4182391335198956,1.8400967096989078,0.0
2024-08-05,34.74049320561898,44.23568571992742,10.33997149984108,1.7045840286697307,4.482743618933469,1.2380452244578832,1.4183004446392742,1.8401762579121603,0.0
2024-08-06,34.7454706281305,44.24202356022841,10.341452952813182,1.7076259172285717,4.483385881231537,1.221097501597696,1.4185036507515036,1.840439908018596,0.0
2024-08-07,34.74388005405331,44.231520868388664,10.340979542993429,1.7121255339951864,4.4831806413187705,1.2295189880163573,1.4184387146578343,1.8403556565764538,0.0
2024-08-08,34.74146501631036,44.21996955087258,10.34026074429114,1.7125999003596661,4.487107414848113,1.229433524482719,1.428936114884896,1.8402277339505364,0.0
2024-08-09,34.729365432756666,44.19440022820808,10.336659490032467,1.756999557126398,4.485544667535792,1.2290053435281678,1.4284384521666769,1.8395868286457568,0.0
2024-08-12,34.768963271499395,44.2295196299283,10.323843008352721,1.6874020687409186,4.490659010173648,1.2278615829956634,1.4300671336809514,1.8416842946283998,0.0
2024-08-13,34.78445571359119,44.22376567252472,10.328443132282871,1.666087002007688,4.4884163263103725,1.225013782249111,1.4413134540861607,1.8425049169478835,0.0
2024-08-14,34.80749856681322,44.25306156692386,10.335285176932608,1.600946010795499,4.49138966358085,1.225825288774087,1.442268247648058,1.8437254785318182,0.0
2024-08-15,34.810070623853306,44.230850984319446,10.33604889004315,1.6191555422834432,4.491721549262948,1.2259158696171157,1.442374822275733,1.8438617183448556,0.0
2024-08-16,34.811785539733734,44.233030014335725,10.336558094823973,1.614308816336981,4.491942833634892,1.2259762642832341,1.44244588077817,1.84395255607329,0.0
2024-08-19,34.817020034715796,44.22269067723126,10.338112357572642,1.616505456111753,4.492618267309374,1.2261606089384713,1.442662775016939,1.8442298231037588,0.0
2024-08-20,34.81849899077629,44.21607357457628,10.338551499518452,1.620821918188077,4.492809104578252,1.226212693742453,1.4427240563917445,1.8443081622284485,0.0
2024-08-21,34.81882437797147,44.216486784352085,10.33864811575327,1.620837065156301,4.492851090953177,1.2252896290917794,1.4427375389928823,1.8443253977290397,0.0
2024-08-22,34.830779177099124,44.22945857187328,10.304804027523366,1.6211386105311174,4.492693962109966,1.2257103236916311,1.4504566932534364,1.8449586339180777,0.0
2024-08-23,34.83382837243656,44.233330556997956,10.305706142294735,1.6283349762600208,4.493087266589667,1.2258176262066005,1.4584880502288262,1.821407008985634,0.0
2024-08-26,34.84810452009805,44.232752761164534,10.309929788948507,1.617778608892149,4.488976723054611,1.2212183204246585,1.4590857907511992,1.8221534866662936,0.0
2024-08-27,34.86040560222129,44.237989446301455,10.303362124765734,1.6117151332174162,4.490561293351332,1.2135688733922572,1.459600835525773,1.8227966912247424,0.0
2024-08-28,34.85459485249029,44.230615582434005,10.301644696134007,1.6196107062051133,4.489812778600095,1.2218709878687222,1.4593575401591274,1.822492856108649,0.0
2024-08-29,34.85346850274714,44.22918624025656,10.301311791536877,1.6227899348457153,4.489667687271639,1.2218315022835597,1.4593103800358362,1.8224339610226772,0.0
2024-08-30,34.85833011206016,44.23535564126512,10.302748691664569,1.6067711489246732,4.481788626913702,1.222001932018838,1.4703156800986066,1.8226881670543256,0.0
2024-09-03,34.841498126128876,44.19444301652552,10.317751649678216,1.5968990014815456,4.47962451283042,1.278369933686561,1.4696057111252678,1.8218080485435895,0.0
2024-11-07,34.65943578240927,42.63190254477986,10.307135524122584,3.4492155738046213,4.367673976809009,1.322261435265957,1.4500868726269363,1.812288290181754,0.0
2024-11-08,34.653398824185174,42.624476947424725,10.286315789601849,3.405323611766769,4.366913218165966,1.401764684453617,1.4498342974284733,1.811972626973428,0.0
2024-11-11,34.62415231079129,42.49557316604528,10.273410336353276,3.512529300501081,4.3632276637828875,1.4720531732574504,1.4486106772458243,1.810443372022911,0.0
2024-11-12,34.642502458799775,42.49485023150304,10.27885505016264,3.518448146764456,4.365540092191429,1.4390227341017767,1.4493784135963215,1.8114028728805611,0.0
2024-11-13,34.64425947357736,42.497005505358224,10.279376377980721,3.519302843365093,4.365761505712673,1.4333476256859263,1.4494519238542487,1.81149474446575,0.0
2024-11-14,34.63404200022832,42.47771158899818,10.27634472841503,3.5041524335284797,4.364473931594748,1.483290385034943,1.4490244436128543,1.8109604885874386,0.0
2024-11-15,34.63998438172027,42.434287545489234,10.278107905832169,3.5212351323244087,4.3652227719730385,1.5006179942408981,1.4492730618952667,1.81127120652472,0.0
2024-11-18,34.65086896776038,42.39689311197788,10.282719668842324,3.5378982078435297,4.366594413551228,1.5034568324294795,1.4497284529013361,1.8118403446938411,0.0
2024-11-19,34.65371093611411,42.400370387789714,10.28356302904539,3.5282955763314354,4.366952549537613,1.5052712187423112,1.4498473556159688,1.8119889468234562,0.0
2024-11-20,34.6589566172562,42.35435739320727,10.28511969617274,3.569506226581297,4.36761359391118,1.5021164122536612,1.4500668252406301,1.8122632353770127,0.0
2024-11-21,34.66270869281996,42.3081124932857,10.33469506688701,3.561435070561794,4.368086418769083,1.502279026908989,1.450223805162469,1.8124594256050004,0.0
2024-11-25,34.66394001963392,42.28424176677087,10.324320678932072,3.5827908640436834,4.368241586733042,1.5023323925147838,1.4616088815919859,1.8125238097796401,0.0
2024-11-26,34.67118316439112,42.293077198746914,10.326477979837708,3.562644169742307,4.369154345240274,1.5026463098301914,1.4619142895952821,1.8129025426162035,0.0
2024-11-28,34.66877822200781,42.290143569012,10.325761690911364,3.5651039489692047,4.368851281903375,1.5067716103650621,1.4618128849325356,1.8127767918986448,0.0
2024-11-29,34.66866417823403,42.287424958487456,10.325182487266531,3.569104025870558,4.368570431471742,1.506674747956654,1.4617189126837207,1.8126602580293034,0.0
2024-12-02,34.6677844640698,42.286267335942604,10.324920486710765,3.5716355340115893,4.368459579398923,1.5066365162235287,1.4616818217007796,1.8126142619420087,0.0
2024-12-03,34.68042731251339,42.27545823624399,10.32885506626444,3.5625305523772326,4.370052694541644,1.5071859651551136,1.4622148762939764,1.8132752966102086,0.0
2024-12-04,34.724146903465595,42.10000697961702,10.341876051110804,3.669702922069736,4.3755617649611995,1.509085986550228,1.4640582052616309,1.8155611869637833,0.0
2024-12-05,34.72835425654388,42.09663494858199,10.343129125064209,3.6665041371646145,4.376091930131628,1.509268835032829,1.4642355979507538,1.8157811695300945,0.0
2024-12-06,34.72779517887036,42.095109957531434,10.342962615228313,3.6689022654158308,4.3760214812045835,1.5092445379267012,1.4642120258164237,1.8157519380063551,0.0
2024-12-09,34.738332405931175,42.06372516706291,10.337964418051946,3.6686594139491873,4.377349268693911,1.5330101445406203,1.4646563020655128,1.8163028797047363,0.0
2024-12-10,34.74210145814884,42.04252065106993,10.339086070273495,3.6839759824767544,4.377824203926147,1.5331764736325717,1.464815214877415,1.816499945594852,0.0
2024-12-11,34.74360341775669,42.00195421460007,10.339533046392035,3.6889670235958265,4.378013464645809,1.5332427554358725,1.502515538196815,1.8121705393768874,0.0
2024-12-12,34.77659089365774,41.99168770524681,10.349349964145063,3.647669525459069,4.3821701898974466,1.5346984999030555,1.5039421085646396,1.8138911131261763,0.0
2024-12-13,34.77617779477201,41.99101920579196,10.34922702785866,3.6701956274872787,4.382118135639798,1.5134683981328068,1.5039242437655527,1.8138695665519315,0.0
2024-12-16,34.769952992794266,41.98121250289372,10.355857785966439,3.6812455338763637,4.381333753359537,1.5131974931146204,1.5036550471142642,1.8135448908807905,0.0
2024-12-17,34.769097625472064,41.98017973309592,10.355603023978542,3.68361504858647,4.381225969212659,1.5131602673039348,1.503618056055017,1.8135002762953945,0.0
2024-12-18,34.76620738521737,41.976690059401456,10.354742196900315,3.6916215115660926,4.380861772367589,1.5130344832883853,1.5034930652519738,1.8133495260068218,0.0
2024-12-19,34.842013644455136,41.830195755256526,10.402822712783419,3.6941454102687774,4.390414057997173,1.5163335916151859,1.506771368916329,1.8173034587074481,0.0
2024-12-20,34.86560596530054,41.70506145596898,10.4175226116643,3.7577239547669192,4.410400042296015,1.5173603356193384,1.507791638121745,1.8185339962621598,0.0
2024-12-23,34.910745498388756,41.72174883893621,10.32462530634416,3.7768133355222835,4.41611006491371,1.5193248199637264,1.5097437341388593,1.8208884017922982,0.0
2024-12-27,34.93589010113095,41.701679646557935,10.332061658621484,3.751490576227854,4.419290785682138,1.526556194858465,1.5108311330441389,1.8221999038770371,0.0
2024-12-30,34.939791501775446,41.676500268319025,10.333215472418619,3.759752210969669,4.419784301773171,1.5258742034474069,1.5226786466295337,1.8224033946671332,0.0
2025-01-02,34.88510260319739,41.457807676781464,10.317041587324669,4.063849755597663,4.412866311566954,1.5234858554931563,1.5202953004647959,1.8195509095739064,0.0
2025-01-03,34.85054587247223,41.39522779002319,10.33233033886607,4.127677245578525,4.4084949833644975,1.5491859680469304,1.5187893156345817,1.8177484860139685,0.0
2025-01-06,34.88023382069546,41.217737511201214,10.341046984517584,4.131193467929742,4.412250424420927,1.6781577109644774,1.5200831185703962,1.819296961700206,0.0
2025-01-07,34.89318065439889,41.19064048734406,10.350333879859642,4.132556617056768,4.4138881620805,1.6787806089910124,1.5206473425217806,1.8199722477473514,0.0
2025-01-08,34.90851547765633,41.03840218021965,10.354882635167312,4.176957972348957,4.415827973630328,1.7633260382529956,1.5213156352310475,1.820772087493378,0.0
2025-01-09,34.921037017569326,40.97465244109452,10.358596888679283,4.221056688075294,4.417411912834392,1.7639585359993333,1.5218613248482127,1.8214251908996397,0.0
2025-01-10,34.91419515829638,40.898477156184256,10.38518929300822,4.279347534097661,4.416546437085689,1.7636129346914295,1.5215631561250929,1.8210683305112707,0.0
2025-01-13,34.92627433859056,40.792816249681636,10.388782232020297,4.366041744198347,4.418074419055467,1.7642230876252354,1.5220895676780013,1.8216983611504576,0.0
2025-01-14,34.9545413057766,40.74489795458886,10.397190210598502,4.369575323460758,4.42165011005011,1.7656509306194037,1.5233214441572003,1.8231727207485726,0.0
2025-01-15,34.96816986182378,40.31697076067401,10.401244009739473,4.713822379656395,4.4233740836482385,1.7663393468242452,1.5861959932958618,1.8238835643379951,0.0
2025-01-16,34.992650386816194,39.98311778682136,10.408611090854318,4.992031993981469,4.426470800469091,1.7846510540848737,1.5873064577785665,1.825160429194133,0.0
2025-01-17,34.992650386816194,39.979617385586586,10.408611090854318,4.99553239521624,4.426470800469091,1.7846510540848737,1.5873064577785665,1.825160429194133,0.0
2025-01-21,35.007893375433525,39.95261805254005,10.413145138393624,4.998562604567084,4.428398995198002,1.7854284577797241,1.587997897095128,1.8259554789928614,0.0
2025-01-22,35.00938850090712,39.941511886826966,10.413589865483877,5.007317732152608,4.428588124320226,1.7855047102848347,1.5880657176886872,1.8260334623356758,0.0
2025-01-23,35.07337974074883,39.76533078908409,10.44546003685085,5.025883248421235,4.436682834252567,1.832923774860613,1.5909684331766303,1.8293711426051917,0.0
2025-01-24,35.120413393929425,39.81865638219118,10.493742416754491,4.864247335064895,4.44263245767754,1.8353817387571778,1.5931019332288183,1.831824342396483,0.0
2025-01-27,35.245081384511984,39.738229724254346,10.530992370680545,4.756912380593372,4.458402604093051,1.8332976961522067,1.5987570152058195,1.8383268245086744,0.0
2025-02-03,35.33468626476596,39.58347220350792,10.557765703958902,4.757195265915432,4.469737366725755,1.8379585570179102,1.6161841669938226,1.8430004711143013,0.0
2025-02-04,35.35635809041057,39.4697291055473,10.564241099150424,4.755282267714287,4.472478791063388,1.9206043860453155,1.6171754213441292,1.8441308387245767,0.0
2025-02-05,35.386914437263066,39.46058526499318,10.530202343426867,4.759391968548922,4.476344082077828,1.9222642474381761,1.6185730475637068,1.8457246086882522,0.0
2025-02-06,35.408619806457985,39.07011477437901,10.515236431491443,5.137073364088039,4.479089749579221,1.9234433119552252,1.6195658361728575,1.8468567258762238,0.0
2025-02-10,35.41189320629259,39.07372666628384,10.516208527364816,5.136943478478324,4.479503825353018,1.9149812758519908,1.6197155592224775,1.8470274611529465,0.0
2025-02-11,35.422666045754035,39.01647365220388,10.519407718821439,5.1340121256897016,4.480866558920985,1.9587762419914285,1.620208301465629,1.847589355152908,0.0
2025-02-12,35.42370695125129,39.016669462072514,10.518852561335027,5.133039434748057,4.480998230507409,1.95883380120946,1.6202559117647948,1.847643647111451,0.0
2025-02-13,35.42398249529934,39.01619510195591,10.518934382450462,5.13307936220304,4.4810330860461995,1.9588490380392978,1.620268514959413,1.8476580190463412,0.0
2025-02-14,35.42927989749239,38.95287694520112,10.520507413548069,5.188045444032979,4.481703192364718,1.9591419698459165,1.6205108144802427,1.847934323034562,0.0
2025-02-17,35.438776316543624,38.9633178247164,10.52332731695338,5.162632168512427,4.482904462379268,1.9596670957638107,1.6209451741346268,1.8484296409964698,0.0
2025-02-18,34.9023918197055,38.37205474292149,10.364051229722007,5.169137511515398,4.175936913372789,1.9300065047845223,1.5964113173822279,1.8204526873321945,1.6695572732638695
2025-02-19,34.92556006594914,38.23945798463495,10.370930898376587,5.259144133746443,4.1787089049086905,1.9364003623430333,1.5974710169781268,1.8216611058369458,1.6706655272260809
2025-02-20,34.90051947949502,38.14392074615966,10.418843307074829,5.229998528525064,4.175712895069409,2.0704018841854746,1.5963256778330117,1.8203550290746922,1.6439224525828424
