date,EMPEROR SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL
2024-05-13,72.56678478219355,0.0,0.0,10.93594177682531,10.831971822020412,5.665301618960725
2024-05-14,72.64231096006797,0.0,0.0,10.947323704333051,10.737043330501274,5.673322005097706
2024-05-16,61.03437198843559,0.0,15.87072134775315,9.101616875468466,9.021308491273155,4.971981297069637
2024-05-17,61.02239272013561,0.0,15.86760638772415,9.099830493353556,9.019537871353377,4.990632527433313
2024-05-20,60.83027996158088,0.0,15.8176514531678,9.158336594215788,8.930667710149052,5.263064280886486
2024-05-21,60.8086483410974,0.0,15.812026599338571,9.15507983357633,8.927491909960528,5.296753316027168
2024-05-22,60.78271069562435,0.0,15.805282053104893,9.151174776952335,8.930793018874631,5.330039455443785
2024-05-23,60.63292261324351,0.0,15.766332771917382,9.128623348993884,8.96551724137931,5.506604024465917
2024-05-24,60.663036344608614,0.0,15.774163222590772,9.133157138549407,8.801461588945847,5.628181705305355
2024-05-27,60.563130865946526,0.0,15.748184876925803,9.206658402691694,8.786966530901363,5.69505932353462
2024-05-29,60.59532246633593,0.0,15.756555634301913,9.238128986534374,8.694188518781006,5.715804394046775
2024-05-30,60.57063917963976,0.0,15.75013725802738,9.234365867913501,8.731381612737545,5.713476081681809
2024-05-31,60.59210176638379,0.0,15.693708697269813,9.23763797105044,8.734475488545966,5.742076076749996
2024-06-28,60.58136857208651,0.0,15.690928737179602,9.236001629674243,8.73292827661949,5.758772784440154
2024-07-03,60.584588131089454,0.0,15.691762621789193,9.236492471213463,8.733392382639504,5.753764393268379
2024-07-04,60.58566139347021,0.0,15.692040603022198,9.234884586086556,8.733547095608426,5.75386632181261
2024-07-08,60.60606060606061,0.0,15.697324118376748,9.23799397483608,8.736487683856105,5.722133616870459
2024-07-17,60.61465385842402,0.0,15.699549820991813,9.239303817659778,8.73772641877282,5.708766084151573
2024-07-18,60.60928279015365,0.0,15.69815868290003,9.277473549896326,8.736952168288232,5.678132808761763
2024-07-19,60.60820869072092,0.0,15.69788048486567,9.275536967462962,8.736797334656554,5.681576522293897
2024-07-22,60.5899548232793,0.0,15.693152626450527,9.249712109132783,8.734166002303127,5.733014438834264
2024-07-23,60.584588131089454,0.0,15.691762621789193,9.2488928255093,8.733392382639504,5.741364038972542
2024-07-24,60.591028275813194,0.0,15.693430656934307,9.216214300900006,8.734320742683014,5.765006023669478
2024-08-05,60.61035692765746,0.0,15.698436890795023,9.219154290575267,8.737107007407932,5.734944883564315
2024-08-06,60.628623092059776,0.0,15.703167934194898,9.221932670318566,8.739740112393413,5.706536191033345
2024-08-07,60.64690026954178,0.0,15.707901830046817,9.194566605192225,8.742374804936869,5.708256490282309
2024-08-08,60.655505107832006,0.0,15.710130533484676,9.172814982973893,8.734747446083995,5.726801929625426
2024-08-09,60.69102589128853,0.0,15.719330624123796,9.178186722507142,8.679526539014391,5.731930223066139
2024-08-27,60.70179798015655,0.0,15.722120658135283,9.17981576471841,8.681067073711862,5.7151985232778975
2024-08-29,60.697488685775134,0.0,15.721004525689947,9.179164078445293,8.680450794214217,5.7218919158754105
2024-09-03,60.69856595200909,0.0,15.721283543944342,9.177552179468975,8.680604855885276,5.721993468692318
2024-09-05,60.746003552397866,0.0,15.733570159857905,9.184724689165186,8.687388987566608,5.648312611012433
2024-09-09,60.75139888089528,0.0,15.734967581490364,9.18554045652367,8.679278799182875,5.648814281907807
2024-09-10,52.41138338467197,13.781741835624416,13.5365423811932,7.924539867898794,7.486245843102999,4.859546687508621
2024-09-11,52.39532425351984,13.956766197355721,13.532394711442711,7.9221117460512,7.450247422364531,4.743155669266006
2024-09-27,52.35521944797391,14.022626027585996,13.522036648653613,7.916047946358863,7.444544800453133,4.73952512897448
2024-10-02,52.23926192949227,14.14431477973972,13.49208773752062,7.898515305187267,7.464715586240605,4.761104661819515
2024-10-03,52.196208906932014,14.25475412838436,13.480968224413173,7.876743689142578,7.421934617380421,4.769390433747444
2024-10-04,52.16993364350545,14.323850202120356,13.480283731218062,7.87430401952559,7.383113416215393,4.768514987415148
2024-10-07,52.17072947493669,14.324068706715073,13.480489367544315,7.851542239985355,7.381700582725692,4.7914696280928695
2024-10-08,52.15959004392386,14.321010248901903,13.47761102977062,7.849865788189361,7.378599316739873,4.813323572474378
2024-10-09,51.911780331203225,14.404760097752007,13.413579028855057,7.935520104430715,7.3192574490369,5.01510298872209
2024-10-10,51.922814155798804,14.409340033704282,13.416430078795146,7.937206795512168,7.320813153779586,4.993395782410008
2024-10-14,51.81818181818182,14.380303030303029,13.38939393939394,7.921212121212121,7.686363636363637,4.804545454545455
2024-10-15,51.96699639877832,14.421601252070323,13.503821549588974,7.943960736047165,7.3285620944826855,4.835057969032532
2024-10-16,51.96857572672431,14.422039538664924,13.504231943959033,7.944202160798675,7.328784816666413,4.832165813186646
2024-10-17,51.95436523007276,14.418095918088323,13.500539292387623,7.942029866164339,7.3267808042292675,4.858188889057682
2024-10-18,51.94647386727828,14.41590594954205,13.498488691769067,7.940823549068153,7.325667937481962,4.8726400048604885
2024-10-21,52.03816131830009,14.441350557660412,13.522314024436632,7.70529967590268,7.338598012811734,4.954276410888453
2024-10-22,51.97568389057751,14.582066869300911,13.506079027355621,7.6960486322188455,7.329787234042554,4.910334346504559
2024-10-24,51.90705298465554,14.562812087361696,13.48824502557409,7.685886441938471,7.320108670906249,5.03589478956395
2024-10-25,51.92517915705089,14.567897485728167,13.492955180371673,7.68857038746508,7.322664885218025,5.002732904166161
2024-10-31,51.95199756949719,14.575421540331156,13.499924046787179,7.674312623423971,7.326446908704239,4.971897311256266
2024-11-01,51.94568486284516,14.57365047540934,13.498283665967984,7.67186123515295,7.32555666940065,4.984963091223913
2024-11-04,51.95278676571115,14.575642953713409,13.50012912242325,7.606070272979994,7.4025125704476755,4.962858314724514
2024-11-05,51.96225899083823,14.578300439096282,13.502590516128052,7.59074403269672,7.40386222404546,4.962243797195254
2024-11-06,51.95515449822259,14.57630723422356,13.500744386716496,7.615531856713152,7.402849937714581,4.949412086409626
2024-11-07,52.10872745002438,14.619392979034618,13.540650901999024,7.337883959044368,7.424731838127742,4.968612871769868
2024-11-08,52.10317037127318,14.617833909718309,13.539206873962126,7.349289294474322,7.4239400356495375,4.966559514922531
2024-11-11,52.162772253065704,14.634555548776767,13.53181624061985,7.212799707156366,7.4324324324324325,5.025623817948874
2024-11-12,52.12143379663496,14.622957815167032,13.521092416483786,7.176603267495733,7.540843696659351,5.017069007559132
2024-11-18,52.06271883087228,14.606485005328057,13.505860861622773,7.168518800426245,7.64499923884914,5.011417262901507
2024-11-26,52.06034128445953,14.60581797147337,13.50524408993348,7.206247240954135,7.649216811532431,4.973132601647055
2024-11-27,52.061133775802226,14.60604030932229,13.505449674237349,7.206356938439992,7.64933325214638,4.971686050051757
2024-11-29,52.03024448129497,14.59737414614109,13.497436521580381,7.2020812097792515,7.644794693523604,5.028068947680699
2024-12-02,51.9401625028476,14.572101146632244,13.54696636039183,7.241248386361911,7.715088465335257,4.984433138431164
2024-12-03,51.940951339529796,14.572322459145859,13.547172103760403,7.241358362189418,7.713686896300347,4.984508839074175
2024-12-04,51.94884102439469,14.574535954066286,13.549229881216393,7.242458304219704,7.7087826958714345,4.976152140231491
2024-12-05,51.95278676571115,14.575642953713409,13.550259004390162,7.243008400552947,7.709368211578484,4.968934664053837
2024-12-06,51.957522446561235,14.576971575285235,13.55149415857679,7.236072497455297,7.7100709478449785,4.967868374276469
2024-12-09,51.95831181064082,14.57719303576312,13.551700039500473,7.236182431405913,7.710188083011758,4.966424599677919
2024-12-10,51.95989061075661,14.577635976906716,13.552111820115467,7.236402309328471,7.710422364023094,4.963536918869645
2024-12-12,51.98042374684621,14.583396662309633,13.557467246253458,7.239261938778611,7.713469313311244,4.9259810925008365
2024-12-16,51.97884369870509,14.582953371025594,13.5570551401301,7.239041887044804,7.713234847103168,4.928871055991245
2024-12-23,51.97963371076829,14.583175013298883,13.557261190060036,7.239151911239455,7.7133520784254115,4.927426096207919
2024-12-30,51.969365426695845,14.580294189156334,13.554583029418914,7.237721857524922,7.711828349136883,4.946207148067104
2025-01-02,52.0088810486937,14.591380516439065,13.564889443109585,7.243225158916025,7.641655768119468,4.949968064722163
2025-01-06,52.00255451144968,14.589605571267828,13.563239363805005,7.242344068363591,7.640726211112126,4.961530274001764
2025-01-07,52.04370453784581,14.601150439784522,13.57397206074809,7.20242261922878,7.646772377271205,4.931977965121588
2025-01-08,52.083333333333336,14.612268518518517,13.58430799220273,7.131761695906433,7.652595029239766,4.93573343079922
2025-01-15,52.098408104196814,14.616497829232996,13.588239774544899,7.133825881636073,7.6548099626780415,4.908218447711174
2025-01-16,52.114285714285714,14.620952380952382,13.592380952380953,7.136000000000001,7.626666666666666,4.909714285714286
2025-02-11,52.12143379663496,14.622957815167032,13.59424530602292,7.136978785662033,7.613996586198487,4.9103877103145575
2025-02-12,52.11349160393747,14.620729588882456,13.592173833541585,7.135891262609332,7.612836375826654,4.9248773352025115
2025-02-13,52.10713959228449,14.618947496724259,13.590517110034433,7.135021482768078,7.611908462077582,4.9364658561111625
2025-02-14,52.11984516443658,14.622512115578044,13.593830961016796,7.136761254533817,7.61376451583407,4.9132859886006885
2025-02-17,52.101582852180805,14.60672445575174,13.589067808229613,7.134260599320546,7.557776389756403,5.010587894760897
2025-02-18,52.08571298030794,14.602275323251245,13.584928648665112,7.132087540549184,7.5600432524634105,5.034952254763101
2025-02-19,52.08571298030794,14.602275323251245,13.584928648665112,7.1275186183579295,7.5600432524634105,5.039521176954357
2025-02-20,52.14050493962679,14.57037443590682,13.599219417002073,7.135016465422613,7.56799609708501,4.986888644956703
2025-02-21,52.33679184647875,14.172252318428061,13.650414715514339,7.161876778991829,7.599547026596884,5.079117313990144
2025-02-24,52.30477472241765,14.163582418254672,13.642064050408345,7.157495488330835,7.594897990395498,5.137185330193008
2025-02-25,52.2624123229267,14.15211112639252,13.631015143874448,7.151698528400495,7.584162349669158,5.218600528736686
2025-02-26,52.27039997554601,14.154274098641276,13.633098473154107,7.175717189625395,7.585321493527335,5.1811887695058765
2025-02-28,52.27199779907378,14.154706772433398,13.633515215430938,7.175936539960567,7.585553364818806,5.178290308282514
2025-03-03,52.29437758987141,14.16076698420465,13.63935228367406,7.179008853346382,7.587271976635729,5.139222312267772
2025-03-05,52.295976879673375,14.161200055048399,13.639769408382648,7.179228404972705,7.587504013945594,5.136321237977278
2025-03-06,52.32638198258848,14.16943343686409,13.647699628207285,7.1834024388378035,7.5490751082482905,5.1240074052540585
2025-03-10,52.30397479621332,14.163365806658815,13.635737990732103,7.180326364567881,7.697248688577241,5.019346353250646
2025-03-11,52.29437758987141,14.16076698420465,13.633235982201564,7.194299607027631,7.695836327772596,5.021483508922155
2025-03-12,52.212943313842544,14.13871543945894,13.66391352803774,7.285384955954871,7.683852154928933,5.01519060777698
2025-03-13,52.192226105269576,14.133105437453263,13.811100767622506,7.207715903368077,7.680803332977246,4.975048453309323
2025-03-14,52.18505859375,14.13116455078125,13.85345458984375,7.20672607421875,7.6019287109375,5.02166748046875
2025-03-17,52.18904030153668,14.132242755337169,13.854511605194489,7.2072759457356055,7.594878759670995,5.0220506325250645
2025-03-18,52.18107749347737,14.130086510733738,13.852397735768452,7.206176286599228,7.593719961550785,5.0365420118704325
2025-03-19,52.14368482039398,14.119960968469842,13.842471183753124,7.201012380313472,7.586753674452644,5.106116972616942
2025-03-20,52.046080564897814,14.093530763494696,13.816560393237054,7.187533289707964,7.306234876961239,5.550060111701238
2025-03-21,52.10317037127318,14.108990082115817,13.831715900607872,7.158853730251832,7.312725666143603,5.484544249607703
2025-03-25,52.023912745858624,14.087527951444349,13.810675550282175,7.300080621853086,7.301601788892438,5.476201341669329
2025-03-26,51.88579057559851,14.050125921655491,13.73001183360136,7.280699092757229,7.280699092757229,5.772673483630185
2025-03-27,51.73900546133946,14.010378057820608,13.69116957383398,7.260101965174506,7.2585891287575075,6.0407558130739325
2025-03-28,51.759364358683314,14.015891032917141,13.696556942867952,7.2629587589860005,7.259931895573213,6.00529701097238
2025-04-01,51.69442848937392,13.998307083043624,13.67937362072614,7.253846851476768,7.265939115450891,6.1081048399286555
2025-04-02,51.69442848937392,13.998307083043624,13.67937362072614,7.253846851476768,7.264427582454125,6.109616372925421
2025-04-03,51.656169287235485,13.987946893832978,13.669249475131029,7.248478257586057,7.259051157732566,6.179104928481883
2025-04-07,51.65382872677843,13.987313094698687,13.668630116296631,7.248149826310225,7.25721190152545,6.184866334390575
2025-04-08,51.63277322342498,13.981611486027449,13.663058411461874,7.24519528360282,7.252743934658877,6.22461766082401
2025-04-09,51.58526652387704,13.968747171860388,13.650487194183835,7.238529065733506,7.246070771365652,6.310899272979577
2025-04-11,51.58837903882705,13.969590008145532,13.65131082752587,7.238965818927806,7.24499954747036,6.306754759103388
2025-04-23,51.623420730878955,13.979078929493275,13.660583555978203,7.243882926534741,7.249920753520808,6.243113103594017
2025-04-24,51.623420730878955,13.979078929493275,13.660583555978203,7.243882926534741,7.24841129677429,6.244622560340534
2025-04-30,51.64524848612978,13.984989655849352,13.666359614019722,7.246945832892888,7.168420893674213,6.288035517434047
