date,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,SINOPAC SECURITIES (ASIA) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD
2024-03-04,99.28258780712353,0.0,0.0,0.0,0.0,0.7174121928764682,0.0,0.0
2024-03-05,91.34478456379976,0.0,7.995148779608832,0.0,0.0,0.6600666565914033,0.0,0.0
2024-03-08,91.35770005121859,0.0,7.983218256996673,0.0,0.0,0.6590816917847343,0.0,0.0
2024-03-11,91.35623944092882,0.0,7.983090622755386,0.0,0.0,0.6606699363158042,0.0,0.0
2024-03-14,91.34650323241495,0.0,7.982239832099334,0.0,0.0,0.6712569354857262,0.0,0.0
2024-03-25,91.35137107725116,0.0,7.982665204758091,0.0,0.0,0.6659637179907598,0.0,0.0
2024-04-02,91.34944968984675,0.0,7.982962992595219,0.0,0.0,0.6675873175580306,0.0,0.0
2024-04-03,91.34769105797325,0.0,7.984721624468725,0.0,0.0,0.6675873175580306,0.0,0.0
2024-04-08,91.34519039815021,0.0,7.985062055611585,0.0,0.0,0.6697475462382085,0.0,0.0
2024-04-15,91.33281552203705,0.0,7.984679072616857,0.0,0.0,0.6825054053460862,0.0,0.0
2024-04-18,91.32989525278525,0.0,7.984423771029492,0.0,0.0,0.6856809761852531,0.0,0.0
2024-04-22,89.5638931187612,0.0,7.830032819637697,0.0,0.0,0.6750352661767345,1.9310387954243649,0.0
2024-04-24,89.57887341416328,0.0,7.831342456820291,0.0,0.0,0.6845564450175221,1.9052276839989082,0.0
2024-04-25,88.60451579323963,0.0,7.746160226747062,0.0,0.0,0.7298441161382118,1.8845043477618444,1.0349755161132579
2024-05-02,88.5852805115096,0.0,7.74447860168593,0.0,0.0,0.7513948170106679,1.8840952380034297,1.0347508317903666
2024-05-06,88.58764592626218,0.0,7.744128794311961,0.0,0.0,0.7515113503532241,1.8818026184362464,1.0349113106363894
2024-05-08,88.59032892742663,0.0,7.744413048983405,0.0,0.0,0.7484370341130357,1.8818716915623825,1.0349492979145445
2024-05-13,88.57475975262147,0.0,7.743052018699595,0.0,0.0,0.765879851542536,1.8815409648376764,1.034767412298713
2024-05-14,88.57354877984291,0.0,7.743172090363718,0.0,0.0,0.7669255294040487,1.88157014193144,1.0347834584578857
2024-05-16,88.58224854239143,0.0,7.734627504730875,0.0,0.0,0.7664839059794458,1.8817549512077834,1.0348850956904652
2024-05-20,88.55935809836828,0.0,7.7326288079168926,0.0,0.0,0.7921267326489922,1.8812686889251626,1.0346176721406781
2024-05-22,88.5067549460197,0.0,7.7151229511140205,0.0,0.0,0.8639677418710866,1.8801512388264139,1.034003122168786
2024-05-23,88.511326652304,0.0,7.715521466188958,0.0,0.0,0.8588469934948371,1.8802483556988974,1.0340565323132942
2024-05-24,84.22082473086374,0.0,7.341518941002137,4.847404376046127,0.0,0.8172152067486277,1.7891051146242134,0.9839316307151488
2024-05-28,84.2195829159146,0.0,7.341410692145639,4.847332902283693,0.0,0.8186776320484028,1.7890787347177708,0.9839171228898945
2024-05-29,84.21420214094482,0.0,7.340941650652824,4.8470232070008645,0.0,0.8250143100321948,1.7889644307786934,0.9838542605906063
2024-05-30,83.3973416385383,0.0,7.269736021050667,5.773394434060481,0.0,0.8179852266572843,1.7672316038051201,0.9743110758881522
2024-06-04,83.39531224205508,0.0,7.269559118808641,5.773253943894602,0.0,0.8179653217501294,1.7696220065542008,0.9742873669373381
2024-06-06,83.43628911878304,0.0,7.319260275166075,5.682073125445849,0.0,0.8180807836983187,1.7698718019905142,0.9744248949162043
2024-06-07,83.43588598962938,0.0,7.319438412011207,5.6822114162761155,0.0,0.8181006942253932,1.769914877296931,0.9744486105609654
2024-06-17,83.42613991007059,0.0,7.3185834342250535,5.681547681674678,0.0,0.8296860530906065,1.7697081349461807,0.9743347859928932
2024-06-24,83.42167371782972,0.0,7.318191636155729,5.681243521801053,0.0,0.8349951047517712,1.7696133941760883,0.9742826252856388
2024-06-26,83.42329773240637,0.0,7.318334103327173,5.681354121623397,0.0,0.8330646062821788,1.769647844191523,0.9743015921693601
2024-06-28,83.41193095804265,0.0,7.330962369201781,5.680580013285125,0.0,0.8329510977339984,1.769406722247235,0.9741688394892164
2024-07-03,85.40429923164784,0.0,7.506068935752053,3.4276766479272287,0.0,0.8528468766894649,1.811670577981284,0.9974377300021264
2024-07-04,85.43001004579828,0.0,7.480746661818936,3.427488797519597,0.0,0.8528001372650998,1.8115712911781445,0.9973830664199353
2024-07-11,70.91253742185548,17.004220267728915,6.203326359931038,2.842207144179891,0.0,0.7071750736126512,1.5034648655627731,0.8270688671292671
2024-07-12,69.53531915088763,16.67397509969943,6.082849294601258,4.7291440999389085,0.0,0.693440768402862,1.4742655256732224,0.8110060607966871
2024-07-15,69.55839299616949,16.674650620090787,6.083095731861208,4.7050276190676,0.0,0.6934688620863689,1.4743252532678068,0.81103891745674
2024-07-16,69.56145885620121,16.670530796901275,6.0815927751018055,4.705080246474905,0.0,0.6965378018876175,1.4739609902013309,0.8108385332318552
2024-07-17,69.57842753983564,16.66101571378206,6.078121568248388,4.702799518633012,0.0,0.696140237157293,1.4731196935739401,0.8103757287696602
2024-07-18,69.60096730090245,16.66641300898687,6.0800905608331215,4.695414421412356,0.0,0.6911016024091834,1.4553748574552328,0.8106382480007877
2024-07-19,69.57941665409763,16.66513083476843,6.0796228095924265,4.69464829227171,0.0,0.6991465005210284,1.4613364423643043,0.8206984663844749
2024-07-22,69.58724689919863,16.66695293084204,6.080287530257403,4.69493886442991,0.0,0.6992229422907398,1.4505626348408287,0.8207881981404417
2024-07-23,69.61995011630667,16.674785730737348,6.083145021709383,4.6967401596677085,0.0,0.7198084422291748,1.3843965936518905,0.8211739356978187
2024-07-24,69.62051423443465,16.67492084357347,6.083194312356333,4.695967934228867,0.0,0.7198142747095235,1.3844078111723492,0.821180589524812
2024-08-02,69.62305287914563,16.675528878433184,6.083416130152952,4.696139168157406,0.0,0.7202456779602333,1.3723036146813896,0.8293136514692027
2024-08-05,69.62869497473179,16.676880225781385,6.083909116511311,4.696519732711486,0.0,0.7203040450497608,1.3724148230792848,0.8212770821349833
2024-08-06,69.62164249811673,16.67519107581459,6.083292896046631,4.69604403665544,0.0,0.7303597804664177,1.3722758153979049,0.821193897502292
2024-08-09,69.62998914455336,16.675346463319325,6.083349583115427,4.696087796667644,0.0,0.7303665863124995,1.3636588762470798,0.8212015497846592
2024-08-12,69.63066577665347,16.674752493315236,6.0835380333886855,4.695920523664116,0.0,0.7303405709103479,1.3636103031952345,0.8211722988729041
2024-08-13,69.63038367816694,16.67468493798757,6.085133928480364,4.694686092582991,0.0,0.7303376120420474,1.3636047787269778,0.8211689720131058
2024-08-15,69.60977750422882,16.675765888920132,6.08552840257203,4.713627866871109,0.0,0.730384956812024,1.363693175591008,0.8212222050048767
2024-09-02,69.5956787532385,16.67238838249402,6.084295840816074,4.732927150414919,0.0,0.7302370247828985,1.3634169734366672,0.8210558748169174
2024-09-04,69.60159953298125,16.673806768537045,6.076306060291293,4.733329799253153,0.0,0.7302991489357367,1.3635329647128764,0.8211257252886474
2024-09-09,69.65803843705527,16.687327310982514,6.081233246694511,4.737167986137983,0.0,0.7308913376769248,1.2835501175001989,0.8217915639526039
2024-09-10,69.65606152972781,16.686853721711596,6.08106066023019,4.737033544481093,0.0,0.7357357677258302,1.2814865347593563,0.8217682413641292
2024-09-17,66.58122067236127,15.949391044873023,5.812454079399049,4.527793996520832,4.412256794267731,0.7129256463677865,1.224881982409795,0.7790757838005099
2024-09-19,66.5747708623992,15.942808698456842,5.811891019367304,4.5273553831921785,4.411829373179029,0.7275810232059463,1.224763326489511,0.7790003137099826
2024-09-20,66.5747708623992,15.942421213223202,5.811891019367304,4.5273553831921785,4.411829373179029,0.7279685084395863,1.224763326489511,0.7790003137099826
2024-09-23,66.57115951461746,15.941556416743422,5.811575753396897,4.52710979684455,4.411590053538663,0.7333535187982071,1.2246968892150751,0.7789580568457313
2024-09-24,66.56651692884247,15.940444673406052,5.811170461689202,4.5267940821161625,4.411282395006395,0.7402762451596478,1.2246114804525121,0.7789037333275532
2024-09-26,66.56574322750079,15.940259397925221,5.811102918567067,4.526741467275901,4.411231122756244,0.7414299390133873,1.2245972468169068,0.7788946801444917
2024-10-02,66.56058567814821,15.939024338109897,5.808715657849997,4.526390732928296,4.4108893382118515,0.7510575594153521,1.2245023643678985,0.7788343309684964
2024-10-04,66.56832230191915,15.940876999611048,5.809390829908346,4.526916854833387,4.411402034891986,0.7511448580727831,1.2227074550503374,0.7692386657129539
2024-10-07,66.56445376523146,15.939563189842868,5.809053224260772,4.526653778593376,4.411145671654548,0.7573000091678358,1.2226363989010367,0.769193962348095
2024-10-08,66.36345041988349,15.949062274101866,5.812656375415541,4.5488447770916745,4.41388174998041,0.9190385800451929,1.2233947572053063,0.7696710662765116
2024-10-09,66.0215110858898,15.866112996750337,5.782706518420939,5.04335891203942,4.391139114141465,0.9123748706568238,1.2170911851962651,0.7657053169049575
2024-10-10,66.02583997540464,15.86715330390271,5.783085678140299,5.043689594314862,4.391427031757358,0.9058779066458664,1.2171709872665837,0.7657555225676771
2024-10-15,66.02100184208867,15.865604951581478,5.782661914663772,5.043320011093039,4.391105243962837,0.9135248284156381,1.2170817974053578,0.7656994107892126
2024-10-16,66.01250964219605,15.865017178945035,5.79121355005284,5.043378362737655,4.391156049426719,0.9139210674986823,1.2170958791460276,0.765708269996997
2024-10-17,66.00923234141285,15.866546989845409,5.79177197753611,5.0438646789582435,4.391579474016425,0.9140091938710255,1.2172132396582613,0.7657821047016644
2024-10-18,66.00967599743333,15.865928566300965,5.791827826207697,5.043913315738676,4.391621820966676,0.9140180074430194,1.2172249769543322,0.7657894889552985
2024-10-22,66.00972691871372,15.865940805618687,5.791832294147954,5.043917206721632,4.391625208757977,0.9140187125361219,1.2171487738021631,0.7657900797017414
2024-10-29,66.01634735420004,15.868689325969076,5.792413185083893,5.034393600890939,4.392065666137999,0.9129531356644947,1.2172708475526595,0.7658668845009032
2024-10-31,66.01711133605835,15.870030229853318,5.792480218459209,5.03445186199645,4.392116493828774,0.9106491776582749,1.217284934561127,0.7658757475845042
2024-11-01,65.99415841701787,15.871560858887534,5.812328444372054,5.034937423654476,4.392540103672596,0.911122798823409,1.2174023389791884,0.7659496145928764
2024-11-04,65.99346801477954,15.871162866936157,5.812182695635669,5.034811168613266,4.392429957252662,0.9126430773307649,1.2173718116519259,0.7659304078000171
2024-11-08,65.99168592919273,15.87073428254073,5.812025743632366,5.034675208726844,4.392311344208774,0.9153188292789404,1.2173389377808506,0.7659097246387694
2024-11-11,65.97736426886303,15.867698118920668,5.8317415176379495,5.033712046126083,4.3914710695451165,0.9151437234721933,1.217106053773698,0.7657632016612688
2024-11-12,65.96489745581489,15.863928574927424,5.830639575599931,5.039316509754239,4.390641275123393,0.9280820282140445,1.2168760743890967,0.765618506176991
2024-11-15,65.96040122905629,15.863867399998135,5.830617091322972,5.039297076999628,4.390624343808538,0.9369477742584275,1.212629530778718,0.7656155537772902
2024-11-18,66.29942285809273,15.70195582983637,5.760802447833778,4.981375762336124,4.34581226466215,0.9525763379751381,1.2002530562153382,0.7578014430483789
2024-11-20,66.29056707055102,15.699858478474566,5.760032962363944,4.980710386929899,4.345231783136778,0.9658063617474612,1.2000927352712951,0.7577002215250364
2024-11-21,66.28399001684949,15.698300808705207,5.764803852300886,4.980216223112417,4.34480066866535,0.9702897170348491,1.1999736674353194,0.7576250458964838
2024-11-22,66.27742709573504,15.701356529411479,5.76592598842974,4.981185636937526,4.3456463969724854,0.9704785867995167,1.2002072458606052,0.7577725198536047
2024-11-25,66.27616230641004,15.70105689635394,5.765815955769173,4.982617240422127,4.345563467875597,0.9708417320904247,1.2001843419945548,0.7577580590841408
2024-11-26,66.27438719098828,15.700817198141667,5.765727932664358,4.982541173922091,4.345497126876935,0.9731168670096191,1.200166019531101,0.7577464908659441
2024-11-29,66.27539897603926,15.70105689635394,5.765815955769173,4.981090579680545,4.345563467875597,0.9731317232027973,1.2001843419945548,0.7577580590841408
2024-12-04,66.27527026048696,15.701116822050567,5.76583796196532,4.9811095908417,4.345580053441765,0.9731354373219684,1.2001889226978317,0.75776095119388
2024-12-09,66.27274085104074,15.700517585667978,5.765617907562688,4.9809194857602375,4.345414203477014,0.9769148181629849,1.2001431172384742,0.7577320310898895
2024-12-10,66.26043642614118,15.699139515555938,5.784192775036435,4.9804822991365265,4.345032796596281,0.9730128863568251,1.200037777949434,0.7576655232273759
2024-12-12,66.26005480756396,15.699139515555938,5.784192775036435,4.9804822991365265,4.345032796596281,0.9733945049340526,1.200037777949434,0.7576655232273759
2024-12-23,66.25853767823128,15.704885816220735,5.784060336743856,4.980368263073489,4.341880431444498,0.9726089978398803,1.2000103011760066,0.7576481752702549
2024-12-30,66.246150388652,15.72064511345401,5.782978984319762,4.979437163987273,4.341068700124919,0.9724271648304926,1.1997859546144964,0.7575065300170518
2025-01-02,66.24589763505048,15.721348207450564,5.782956920112903,4.9794181655900935,4.341052137339881,0.9720419176203499,1.199781376986675,0.757503639849057
2025-01-03,66.24286474226375,15.753439130453103,5.78269216276256,4.97919019613122,4.340853393777124,0.972378934830965,1.1711124802280104,0.7574689595532617
2025-01-06,66.24311747272246,15.753499233136056,5.782714224949159,4.979209192788853,4.340869955045625,0.9720011236328411,1.1711169482683867,0.7574718494566247
2025-01-07,66.21532867841195,15.746890686217347,5.780288393220759,4.9771204290747315,4.339048972777406,1.0135430799408067,1.1706256681289464,0.7571540922280461
2025-01-09,66.21684382964436,15.74725100944319,5.780420658834438,4.97723431645251,4.3391482596877,1.0112780537725987,1.1706524545990757,0.7571714175661339
2025-01-16,66.23376772991023,15.751275739257121,5.781898036146117,4.978506412981125,4.340257272261218,1.0119179864409056,1.1450118852870743,0.7573649377162037
2025-01-17,66.21229858395269,15.746170089232155,5.78002388015131,4.9768926699540526,4.338850412587291,1.044004181347908,1.1446407388442417,0.7571194439303564
2025-01-21,66.2101776828323,15.74566571058199,5.77983873540652,4.976504452183237,4.3387114312666295,1.0474027218144148,1.1446040739061958,0.7570951920087157
2025-01-22,66.2097963515177,15.749479023728,5.77983873540652,4.976504452183237,4.3387114312666295,1.0474027218144148,1.1411720920747872,0.7570951920087157
2025-02-06,66.21535134865255,15.750800403881286,5.776510030376522,4.976921980547569,4.339075448842542,1.0429142391279245,1.1412678363309419,0.7571587122406778
2025-02-11,66.20296952052577,15.748217913113718,5.775562917630523,4.976105967726881,4.3383640169153335,1.0606643802715274,1.1410807148148876,0.7570345690013626
2025-02-14,66.20271708904899,15.748157865264915,5.775540895448028,4.976086993868351,4.338347474762565,1.06104163529169,1.1410763638818096,0.7570316824336512
2025-02-18,66.26386169433826,15.800486308347145,5.780875165458564,4.980682890962964,4.342354357797218,1.097896850100657,0.9761118586635522,0.7577308743316455
2025-02-19,66.19304486469892,15.785946541196877,5.775695054252345,4.975838504412917,4.338463272481173,1.2120685197697185,0.9618913543181464,0.7570518888699151
2025-02-20,66.19270222832692,15.785928483223206,5.773781901939544,4.975832812415894,4.338458309595017,1.2143549876573019,0.96189025398446,0.7570510228576655
2025-02-24,66.18765463775131,15.784343431500202,5.7733416164377775,4.975453375318386,4.338127476126387,1.2146436657961848,0.969442503893455,0.7569932931763019
2025-02-26,66.18765463775131,15.783962151509684,5.7733416164377775,4.975453375318386,4.338127476126387,1.218837745691893,0.9656297039882655,0.7569932931763019
2025-02-27,66.17730948333903,15.781495112503865,5.772439241050348,4.97467571015227,4.337449425229338,1.234277277159471,0.9654787757155007,0.7568749748501756
2025-03-03,66.16822859914015,15.779329567686151,5.771647143990156,4.973993082611145,4.336854238204412,1.247829960063438,0.9653462922249023,0.7567711160796498
2025-03-04,66.16772417864578,15.779209277066474,5.771603144971786,4.973955164351841,4.336821177047947,1.2485827778354301,0.9653389330970511,0.7567653469836868
2025-03-05,66.16747197128261,15.779149132444392,5.771581145714165,4.973936205438985,4.336804646658739,1.2489591824172237,0.9653352535752009,0.7567624624686898
2025-03-06,66.16772417864578,15.779209277066474,5.771603144971786,4.973955164351841,4.336821177047947,1.2485827778354301,0.9653389330970511,0.7567653469836868
2025-03-10,66.20330467488614,15.787694261299007,5.774706720114345,4.976629818727848,4.339153224152489,1.1954809903277266,0.9658580266385939,0.7571722838538516
2025-03-13,66.21189009582616,15.776391965517394,5.775455599467738,4.977275201342301,4.339715937103686,1.1960174430888248,0.9659832816808871,0.7572704759730052
2025-03-14,66.21163755166235,15.776331791495613,5.7754335708320514,4.977256217111494,4.339699384639606,1.1971571357000765,0.9652167609528192,0.7572675876059936
2025-03-20,66.20734459561267,15.775308903352222,5.775059109734211,4.9769335073435705,4.339418012068016,1.2035632038428377,0.9651541793087699,0.7572184887377033
2025-03-21,66.2080490086983,15.77556762135028,5.773895202861918,4.97701512997812,4.33948917932995,1.2035829425030784,0.965170008016697,0.7572309072616573
2025-04-08,66.21309973959268,15.7767710724103,5.7743356688070495,4.977394805326586,4.3398202205310135,1.1960461834026876,0.9652436367378389,0.7572886731918538
2025-04-09,66.22256939608255,15.77911833017091,5.745438900525479,4.978135338895261,4.340580341821361,1.2113691053356488,0.9653872450596438,0.7574013421091508
2025-04-10,66.22778637998799,15.778997940987697,5.7404357909642485,4.978097357454548,4.340547224703465,1.2113598630108173,0.9653798794908278,0.7573955634004147
2025-04-14,66.23025992058666,15.779678164005912,5.740683257664872,4.978311960208291,4.340619893343128,1.2117935830490174,0.9612250068789524,0.7574282142631656
2025-04-16,66.22571221225128,15.778594650608833,5.740289072995615,4.977970123850942,4.340321844184128,1.2185768864861204,0.9611590042544542,0.7573762053686273
2025-04-17,66.18304472311564,15.76804768890031,5.736590755325998,4.974762948282995,4.337525488675887,1.2826003932307788,0.9605397547212787,0.7568882477471133
2025-04-22,66.14622829210549,15.758514179076458,5.733399593621962,4.9719955776121,4.335112601680786,1.3382771275768244,0.9600054238248964,0.7564672045014881
2025-04-25,66.14615734858307,15.758547202413226,5.733411608459367,4.9720059968611805,4.335121686286209,1.338279932052917,0.9600074355997409,0.756468789744295
2025-04-30,66.13355838291585,15.755545646417731,5.751366718148542,4.971058970830302,4.334295968640951,1.3380250277078587,0.9598245814294274,0.7563247039093448
