date,EMPEROR SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,YUEN META (INTERNATIONAL) SECURITIES LTD,YUANTA SECURITIES (HONG KONG) CO LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,GET NICE SECURITIES LTD,SHANGHAI COMMERCIAL BANK LTD,BANK OF CHINA (HONG KONG) LTD
2024-07-17,0.0,20.716829977302645,0.0,0.0,0.0,27.93816878415952,28.65728746067641,0.0,6.700409013079191,15.987304764782232
2024-07-25,0.0,20.612980408200624,0.0,0.0,0.0,28.722357172597775,28.513633872859913,0.0,6.666821123929262,15.484207422412425
2024-07-26,0.0,20.198483328982494,0.0,0.0,0.0,28.62064341715985,27.9402661344666,0.0,6.532761040000834,16.707846079390215
2024-07-31,0.0,20.115116036944755,0.0,0.0,0.0,28.762388029178325,27.82494538050178,0.0,6.505797698815062,16.791752854560073
2024-08-01,0.0,20.008066121455872,0.0,0.0,0.0,28.989451662256528,27.676864800404964,0.0,6.4711747270873925,16.854442688795242
2024-08-02,0.0,20.062977663130415,0.0,0.0,0.0,29.06901234910207,27.478376109472098,0.0,6.488934673428664,16.90069920486675
2024-08-05,0.0,19.908171740323308,0.0,0.0,0.0,29.616315804415965,27.266352976999354,0.0,6.438866057641829,16.77029342061954
2024-08-06,0.0,20.001983387804675,0.0,0.0,0.0,29.28465253285486,27.394837979386583,0.0,6.469207398909031,16.84931870104485
2024-08-07,0.0,20.0904775460039,0.0,0.0,0.0,27.48483389907354,27.495144910908458,0.0,6.492894574721183,18.43664906929292
2024-08-08,0.0,19.744071453541174,0.0,0.0,0.0,27.62565764672092,28.130569989965803,0.0,6.380942121960849,18.118758787811252
2024-08-09,0.0,19.25333060336623,0.0,0.0,0.0,29.42452908926378,27.431381888602562,0.0,6.222343173956809,17.668415244810625
2024-08-12,0.0,19.0252383507479,0.0,0.0,0.0,30.520683395272265,27.10640509283139,0.0,6.1486277062099495,17.199045454938492
2024-08-14,0.0,18.781034319225203,0.0,0.0,0.0,31.412505558522565,26.758472873443633,0.0,6.069705190417678,16.978282058390924
2024-08-15,0.0,18.663582447656633,0.0,0.0,0.0,31.868008525819057,26.591132104778648,0.0,6.031746778630195,16.845530143115464
2024-08-16,0.0,18.708845744384043,0.0,0.0,0.0,31.927688023302874,26.534721402287303,0.0,6.018950968670255,16.809793861355523
2024-08-19,0.0,18.637677055047668,0.0,0.0,0.0,32.975616411573675,26.419694045079257,0.0,5.9960548019332585,15.970957686366145
2024-08-20,0.0,19.30109937167737,0.0,0.0,0.0,32.20287290270324,26.479384663816674,0.0,6.009601825623244,16.007041236179468
2024-08-21,0.0,19.3147363170886,0.0,0.0,0.0,32.154971707882154,26.49809333508093,0.0,6.013847833089509,16.018350806858813
2024-08-23,0.0,19.35302248395436,0.0,0.0,0.0,32.02048754865984,26.55061853689556,0.0,6.025768636866636,16.05010279362361
2024-08-27,0.0,19.19538845800176,0.0,0.0,0.0,32.57419352605351,26.334358730709077,0.0,5.9766876124180905,15.919371672817558
2024-08-28,0.0,19.19808452743301,0.0,0.0,0.0,32.56472330063402,26.33805749719775,0.0,5.977527062206108,15.921607612529106
2024-08-30,57.659885503365004,4.862778824373281,9.071956948121107,0.1857225256940056,0.02081213652804254,8.266267557483033,6.671296566577367,7.714340369649871,1.5140775959698312,4.03286197223846
2024-09-02,57.65578314428661,4.862432849616615,9.071311500690541,0.18570931199296037,0.020810655795701828,8.265679432871567,6.670821920230159,7.71379151330073,1.521084627189908,4.032575044025209
2024-09-03,57.6156395700917,4.928812234971082,9.064995484388033,0.1855800095164678,0.020796166111243138,8.259924348169058,6.666177275407183,7.70842068759946,1.5200255526225654,4.029628671123208
2024-09-04,57.548128878179085,5.097022939699469,9.054373644174122,0.18536255753743763,0.020771798360164167,8.193434087799375,6.65836623237038,7.699388403690846,1.518244474124642,4.02490698406448
2024-09-05,57.52566045832381,5.134075750549661,9.050838560192602,0.18529018674364495,0.020763688461618322,8.190235139011119,6.65576661756143,7.696382344334006,1.5176517084700054,4.023335546352095
2024-09-09,57.526426138317824,5.134144086298587,9.050959028970523,0.1852926529993636,0.02076396483116767,8.19034415295624,6.655855207371669,7.696484784982932,1.5176719087691726,4.022058074502525
2024-09-10,57.526426138317824,5.137693481996223,9.050959028970523,0.1852926529993636,0.02076396483116767,8.186794757258603,6.655855207371669,7.696484784982932,1.5176719087691726,4.022058074502525
2024-09-11,57.52030126902229,5.137146469028964,9.049995368531782,0.18527292479169927,0.02076175408074938,8.19657015822586,6.655146554915195,7.695665336139896,1.5175103214309924,4.02162984383257
2024-09-12,57.52037680113333,5.147800282168579,9.050007252427381,0.18527316808067412,0.020761781343803992,8.185933854100327,6.655155294043076,7.69567544161285,1.517512314131927,4.021503810958054
2024-09-13,57.444943645077174,5.428143198004748,9.038138925977748,0.185030197839899,0.020734554006654835,8.019246486458936,6.646427615335247,7.685583207889282,1.5155222238443613,4.016229945565947
2024-09-16,57.47567812202313,5.431047389938666,9.04297455562291,0.18512919360852487,0.020745647509958443,8.023536983248086,6.649983619804129,7.689695186506208,1.516333066015913,3.9648762357224734
2024-09-17,57.435349295493744,5.426970816223096,9.0366293925195,0.18499929443415214,0.020731090959309438,8.088782651202479,6.6453175411324334,7.684299575817073,1.5152691040901345,3.961651238128084
2024-09-19,57.4490913994091,5.428269284811115,9.038791515701124,0.18504355775908296,0.020736051124255524,8.09071799055542,6.646907513950931,7.6861381376885145,1.5156316506010121,3.9386728983994463
2024-09-23,57.40839316434526,5.424423776136189,9.032388231456967,0.18491246871959982,0.020721361236871867,8.155828603667873,6.642198694405474,7.680693103675948,1.5145579428767681,3.935882653479049
2024-09-24,57.53066122726693,5.435976682445129,9.051625359544758,0.18530629422340178,0.0207654934718968,8.173198840142474,6.656345210674982,7.697051399317386,1.5177836396024724,3.731285853310566
2024-09-25,57.531298382360795,5.436036886172315,9.05172560677089,0.1853083465003402,0.020765723450827334,8.17328935874878,6.656418930047697,7.697136644565784,1.5178004491359756,3.7302196722466
2024-09-26,57.423265750259425,5.401027847370774,9.034728219785814,0.18496037332772494,0.020726729445390984,8.370523345312558,6.643919464928673,7.682682913210204,1.5149503139550342,3.723215042404408
2024-09-27,57.38555011947396,5.392346429239357,9.028794205596054,0.18483889125840644,0.020713116118720357,8.365025581229514,6.710369807372269,7.677636923080409,1.5139552938015663,3.7207696328297435
2024-10-07,57.38570047693402,5.3923605578747225,9.028817862188374,0.18483937555987523,0.020713170389726268,8.36504749866338,6.710387389396981,7.677657039468326,1.5139592605575207,3.7205173689670676
2024-10-08,57.28461284713367,5.382734418184114,9.012913171821223,0.18451377224382554,0.02067668315888398,8.608328801251798,6.627877209060601,7.664132482896053,1.51129234960249,3.702918264647336
2024-10-09,57.2849165553566,5.382232781877968,9.012960955959173,0.1845147504881932,0.020676792781318107,8.608374440387905,6.62791234835384,7.66417311614713,1.5113003620842194,3.7029378965636552
2024-10-10,57.284967173706846,5.382237537750202,9.012968920031426,0.18451491352992963,0.0206768110518368,8.608382046957638,6.627918204938937,7.6641798883975305,1.5113016975061009,3.7028528061295543
2024-10-15,51.6502436185719,15.520997776879753,23.815542279543703,0.046200913012311384,0.005177291799900805,2.869239185376411,1.7696673677634271,1.9190432987798816,1.1825562826046587,1.2213319856680527
2024-10-16,51.63653400810547,15.490334845414983,23.809220880362886,0.0461886498267731,0.0051759175826875834,2.9038684878794787,1.786893086724189,1.9185339239105432,1.1822423947146254,1.2210078054783646
2024-10-17,51.6616738561969,15.356244015695783,23.820812676900076,0.0462111373089889,0.005178437538456537,2.838892045227712,1.7877630564388256,1.9194679845002374,1.182817983196333,1.3809388069966941
2024-10-18,51.91904365755887,15.325992698163816,14.972185628982764,0.04644135345070803,0.005204235646437859,11.286565515659955,1.79666939238138,1.9290304523224493,1.1887105841645091,1.5301564816691073
2024-10-21,50.15919623204703,15.336461996168909,16.36288578333717,0.0469087363774483,0.005256610754119848,11.400152817312433,1.8147509627190563,1.948444096232171,1.2006736944227756,1.7252690706288825
2024-10-24,50.15917865422851,15.336456621650058,16.362880049117752,0.04690871993872286,0.005256608911990052,11.400183866295519,1.8147503267566507,1.9484434134182642,1.2006732736579726,1.7252684660245643
2024-10-25,50.15016601116553,15.333700954330729,16.359939953180742,0.04690029134079338,0.0052556644001157254,11.41610355516768,1.8144242509040887,1.9480933154803655,1.2004575356825697,1.7249584683473838
2024-10-30,50.1718017980455,15.340316220287281,16.36699795921242,0.04692052506659665,0.005257931799088009,11.377886686572447,1.8152070298961598,1.9489337619862983,1.2009754371266987,1.7257026500075137
2024-10-31,50.1695471992629,15.326145593210372,16.366262466119657,0.04691841657228504,0.005257695520417353,11.39535041942974,1.8151254589058203,1.9488461816417681,1.200921468210665,1.725625101126381
2024-11-05,50.02570093950003,15.282146864803076,16.319337074652633,0.046783891962941575,0.005242620641774734,11.488142065878412,1.9712325307030494,1.9432584446632206,1.1974781829686254,1.7206773842262448
2024-11-06,50.025750702798646,15.282062591324749,16.31935330838907,0.04678393850143564,0.005242625856895994,11.48815349376115,1.9712344915957751,1.943260377728594,1.197479374165616,1.7206790958780738
2024-11-11,50.01678594056784,15.297244295844578,16.31642883209207,0.04677555468152302,0.0052416863628631846,11.486094782735416,1.9708812405546603,1.94291213973128,1.197264782326116,1.7203707451036558
2024-11-12,49.96306476821043,15.28081409382426,16.29890396180976,0.046725314795294716,0.005236056462195888,11.491659042610438,2.0582696288747626,1.9408253299539018,1.1959788446849964,1.7185229587739586
2024-11-14,49.96309249435325,15.280822573649026,16.29891300660597,0.04672534072470391,0.005236059367855296,11.491665419708823,2.0582707710760655,1.9408264069815127,1.1959795083728706,1.7184684191599247
2024-11-15,49.936275130128536,15.27262069173675,16.290164671289972,0.0467002612026371,0.005233248947119513,11.539171691375861,2.0571660076560017,1.9397846810583457,1.1953375741674381,1.717546042437337
2024-11-18,50.192795072401985,15.340914720925907,15.960229159038352,0.04694015791653173,0.005260131863683063,11.50853100774002,2.0677335580821334,1.949749249963642,1.2014779585818476,1.7263689834859015
2024-11-19,50.237967437065635,15.26472348537504,15.974592999319565,0.046982402982336816,0.005264865861747575,11.51888842176079,2.069594470872071,1.951503979581608,1.2025592611951432,1.7279226759860613
2024-11-20,50.2380008947218,15.264733651428642,15.97460363813453,0.046982434271840845,0.00526486936806124,11.518896093150136,2.06959584918779,1.951505279251011,1.2025600620797396,1.7278572284064486
2024-11-21,50.23800632029186,15.264735299979149,15.974605363349104,0.046982439345818396,0.005264869936653085,11.518897337160183,2.06959607269862,1.9515054900083748,1.202560191953018,1.7278466152772163
2024-11-22,50.21089310781844,15.256496995120866,15.965983945002321,0.046957083147318376,0.005262028511451469,11.512680643190068,2.068479121566135,1.9504522718003052,1.2019111759512957,1.780883627891795
2024-12-02,50.21092110969965,15.256505503446252,15.965992848998209,0.046957109334597326,0.00526203144600786,11.512687063643794,2.0684802751267086,1.9504533595390294,1.2019118462395915,1.7808288525261629
2024-12-03,50.22582977048013,15.261035475416884,15.970733482433102,0.04697105187137677,0.005263593851956825,11.51610541850187,2.069094449694142,1.951032489474567,1.238259104033394,1.7156751642425732
2024-12-05,50.198729696120694,15.252801162552851,15.962116241723958,0.04694570795960324,0.005260753803610431,11.419964321477776,2.06797803979709,1.9499797816191853,1.3814748481022536,1.7147494468429785
2024-12-09,50.21227607675448,15.220936534824064,15.966423699375575,0.046958376495898735,0.005262173444582936,11.432041224784271,2.0685360941111925,1.9505059935076112,1.3818476460643072,1.7152121806380192
2024-12-10,50.21227607675448,15.202946198261388,15.966423699375575,0.046958376495898735,0.005262173444582936,11.450031561346949,2.0685360941111925,1.9505059935076112,1.3818476460643072,1.7152121806380192
2024-12-11,50.23114029488097,15.208657783468379,15.972422114960333,0.04697601825855714,0.00526415038718411,11.4363361210954,2.0693132211233634,1.9512387778662075,1.472352268233316,1.6062992497262913
2024-12-13,54.1744586211551,16.40259004547785,17.226312519819963,0.0506637982413905,1.2090930395953636,3.280366417545396,2.231761469356515,2.1044177737346463,1.587937016020684,1.732399299053094
2024-12-16,54.30785645305303,16.189931670699345,17.268730160904482,0.05078855151097789,1.212070280054245,3.4343768407007023,2.2372569029778724,2.109599639425023,1.514016215911624,1.6753732847627028
2024-12-17,54.35015766801512,16.20254225459186,17.28218103734057,0.050828111485821253,1.2130143800208875,3.3591604088619365,2.238999536389672,2.1112428386536357,1.515195506157792,1.676678258482698
2024-12-18,54.065896613850384,16.42773659237798,17.191792136724164,0.05056227136369286,1.2066700976641012,3.5546727659077253,2.2272891679970694,2.1002006606607164,1.5072707624159802,1.6679089310381912
2025-01-02,54.07637176588314,16.430919431267867,17.19512300974443,0.05057206769581399,1.2069038874191607,3.5359866896766796,2.2277207005178803,2.100607570054578,1.5075627929080222,1.6682320848324252
2025-01-03,53.47544804070517,16.248330825740045,17.004042191329983,1.1612601667886742,1.1934921669897722,3.477533550555901,2.2221246365829046,2.0772645667258924,1.490810000147145,1.649693854434516
2025-01-06,53.47545111439135,16.24833175966901,17.004043168696068,1.1612602335361153,1.193492235589859,3.4775337504391595,2.222124764307197,2.077264686123852,1.4908100858366016,1.6496882014107934
2025-01-09,53.465207967934155,16.245219414874704,17.000786068458268,1.1610377957932048,1.1932636238528864,3.4960234490932343,2.2216991194751743,2.0768667890333763,1.4905245232890991,1.649371248195893
2025-01-14,53.45496823295698,16.242108106646853,16.997530052997725,1.160815432133186,1.1930350882550544,3.4953538855592403,2.240425762942755,2.0764690244625292,1.4902390558482053,1.6490553581974734
2025-01-16,53.39361209597179,16.2234652556105,16.978020121239897,1.236003690858968,1.249056201426542,3.4339513935257617,2.2761145073049818,2.0740856329439854,1.4885285448391472,1.6471625562784302
2025-01-23,53.40382833565668,16.22656942487466,16.98126866570289,1.23624018562794,1.249295193639894,3.415474615887769,2.276550015045404,2.074482484835464,1.488813357268854,1.6474777214604501
2025-02-04,49.51033481290937,15.061283660415537,15.7432214766065,8.419034922429866,1.1582132825479774,3.166463848148708,2.110574409662233,1.923238943511166,1.3802689823848606,1.5273656613837767
2025-02-12,49.501563029355175,15.05861524137097,15.74043223812204,8.417543315629914,1.158008081022629,3.183638541644608,2.110200477593978,1.922898201809474,1.3800244390828247,1.5270764343683922
2025-02-13,49.50164731219823,15.058470617626526,15.740459038253164,8.417557647591146,1.1580100526818533,3.1836439622028925,2.110204070484481,1.9229014757935152,1.380026788753746,1.5270790344144431
2025-02-14,49.501708768618904,15.058489312755984,15.740478580072976,8.417568098010312,1.1580114903542702,3.183647914704945,2.1102066903081855,1.9229038630805735,1.380028502060504,1.5269567800333474
2025-02-17,49.501779882667556,15.058510945749436,15.740501192810747,8.417580190670588,1.1580131539510936,3.183652488326711,2.110209721826591,1.9229066255201395,1.3800304846064904,1.5268153138706486
2025-02-19,49.52769303870689,15.06639376420126,15.784231139631602,8.42198661947924,1.1586193498419297,3.167574004132576,2.11131437289019,1.9239132272939399,1.3106599137721382,1.5276145700502315
2025-02-21,49.52816719463606,15.06653445405464,15.784382250784235,8.422067247803437,1.1586304419441593,3.1676043290660227,2.1113345856674632,1.92393164597666,1.3106724614425649,1.5266753886247555
2025-02-25,49.52836626373298,15.066595011139169,15.784445693122159,8.422101098709216,1.1586350988399985,3.167617060652287,2.1113430717773487,1.9239393788558874,1.310677729442534,1.5262795937284201
2025-03-05,49.528377249932824,15.066598353155799,15.784449194369788,8.422102966868671,1.1586353558441702,3.1676177632814406,2.111343540107695,1.923939805617037,1.310678020172242,1.526257750650332
2025-03-11,49.537167771663285,15.05152398661536,15.78725069022632,8.423597760020744,1.158840995718496,3.1681799664935792,2.1117182709650404,1.9242812752069658,1.3109106452703716,1.5265286378198366
2025-03-12,49.548160312811376,15.054863993810095,9.541911470322901,8.425466997790226,7.407940636706455,3.146692509417534,2.1121868716346177,1.9247082826853852,1.3112015427895036,1.526867382031906
2025-03-14,49.5482482728111,15.054713195594932,9.541928409529627,8.425481955037279,7.407953787597473,3.1466980955597945,2.112190621278509,1.9247116995093188,1.3112038704902016,1.5268700925917666
2025-03-20,49.548282577295645,15.054723618651126,9.54193501583655,8.425487788378025,7.407958916457626,3.146700274160652,2.1121920836432353,1.924713032073941,1.311204778295714,1.5268019152074894
2025-03-21,49.513126506888646,14.83116372117298,9.535164711765718,8.650127576068883,7.402702735785109,3.1976871149678314,2.110693416691665,1.9233473874269584,1.3102744371192698,1.5257123921129374
2025-03-24,49.629782749286555,14.649170957820356,9.557630198483972,8.67050785601639,7.420143999257439,3.199886588715524,2.115666351753865,1.927878922695931,1.3133615314542055,1.5159708445157607
2025-03-25,49.59695874948683,14.65725220941324,9.551309001123395,8.753622767079433,7.415236486234947,3.1573260165982378,2.114267098562348,1.9266038678021358,1.3124929042659061,1.51493089943353
2025-03-26,49.5969565103471,14.657252860557199,9.551309425437383,8.753623155956456,7.415236815654566,3.157326156861483,2.1142671924880188,1.926603953390925,1.312492962573003,1.5149309667338733
2025-03-28,49.720650695925364,14.782878844059633,9.5751302709834,8.775454581981744,7.43373032298482,3.0939437051637286,2.119540148267374,1.9314088794128845,1.315766303509736,1.25149624771131
2025-03-31,49.720656010326394,14.782869735611742,9.575131294422986,8.775455519947844,7.433731117540472,3.093944035860479,2.119540374814818,1.931409085851883,1.3157664441456627,1.25149638147772
2025-04-08,49.72951492445866,14.785503654472128,9.576837331164032,8.777019075483127,7.4350556130507295,3.0766779235930697,2.1199180212034032,1.931753212189281,1.3160008791447584,1.2517193652408074
2025-04-09,49.72951492445866,14.7320515391354,9.576837331164032,8.777019075483127,7.4350556130507295,3.0766779235930697,2.1199180212034032,1.931753212189281,1.3160008791447584,1.305171480577537
2025-04-11,49.72952732915134,14.732030269619752,9.576839720041626,8.77702126485144,7.435057467675294,3.076678691049663,2.11991855000268,1.9317536940521136,1.316001207412317,1.3051718061437754
2025-04-16,49.73024725495292,14.73079585990878,9.576978362300709,8.77714832827651,7.435165103721615,3.0767232315971365,2.1199492396983874,1.9317816597176112,1.3160202589351249,1.305190700891206
2025-04-23,49.74176890328476,14.73420873354031,9.57919718450375,8.779181843530845,7.436887704399127,2.952683720358444,2.2273709689267953,1.9322292205114082,1.3109786296754367,1.3054930912691294
2025-04-29,49.7151885352451,14.726335256188266,9.57407837605961,8.774490537016558,7.432913675798799,2.968918141968317,2.261805212694697,1.9311967006603745,1.3102780857414917,1.3047954786267917
2025-04-30,49.7151885352451,14.744147495027446,9.57407837605961,8.774490537016558,7.432913675798799,2.9511059031291365,2.261805212694697,1.9311967006603745,1.3102780857414917,1.3047954786267917
2025-05-02,49.60804834857453,14.623503423883763,9.553445475438457,9.111057852750887,7.416895155459352,2.9091983310210736,2.2569308425104473,1.927034818123016,1.3074543322200265,1.286431420018448
