date,USMART SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,FUNDERSTONE SECURITIES LTD,UBS SECURITIES HONG KONG LTD,CLSA LTD,FORTHRIGHT SECURITIES CO LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CHONG HING SECURITIES LTD,VALUABLE CAPITAL LTD
2024-05-09,41.22110454694321,25.709330013598723,7.584234838457725,0.0,7.150048779066055,0.0,17.44549168384271,0.0,0.0,0.889790138091576
2024-05-10,41.19224434789863,25.69133009851517,7.648938038595947,0.0,7.1450428037723235,0.0,17.433277543344534,0.0,0.0,0.889167167873396
2024-05-13,41.14361685855343,27.614794433850058,7.53690082023015,0.0,6.976527971626526,0.0,15.996687455182357,0.0,0.0,0.7314724605574838
2024-05-14,41.897893058040495,27.003289259104967,7.450711836234921,0.0,6.959875308160248,0.0,15.958504070288072,0.0,0.0,0.7297264681712922
2024-05-16,36.26691484351483,23.46612647220607,6.448047190293965,13.223708787485084,6.078906168166203,0.0,13.93850385707887,0.0,0.0,0.5777926812549788
2024-05-17,32.169379451139406,20.007489983429693,5.815037698231345,23.23329149639775,5.482135519278971,0.0,12.570150774929651,0.0,0.22830402048483342,0.49421105610834526
2024-05-20,29.717421164235148,26.455661754751254,5.324049189027611,21.071763769219352,5.089783543610833,0.0,11.67051531833687,0.0,0.21196448761936623,0.45884077319956923
2024-05-21,30.18043940604637,26.26296524443239,5.300258133742617,20.977602449707316,5.067039328188434,0.0,11.618364433684052,0.0,0.13654060766081683,0.45679039653800546
2024-05-22,30.72153592890605,25.951825879530983,5.227582625983456,21.057241491080898,4.997561644890826,0.0,11.459056997471931,0.0,0.1346684048848197,0.45052702725103316
2024-05-23,32.668630838913344,24.922075208537002,5.246621493546394,19.81503129391631,5.0872463305241435,0.0,11.664697667362054,0.0,0.13708512215916943,0.45861204504158504
2024-05-24,33.10851659085823,24.59725276483086,5.057309051556756,19.854620720926523,5.09741039053989,0.0,11.688003141375614,0.0,0.13735901127685016,0.45952832863528054
2024-05-27,34.365514210360764,26.035418853219927,5.22566390898705,16.412455536374143,5.2671001980668555,0.0,12.077089922992295,0.0,0.14193161234285814,0.4748257576561073
2024-05-28,35.27781908480195,26.067951630746677,5.227012778716905,15.41000804392095,5.268459763501032,0.0,12.080207310812401,0.0,0.14196824831082952,0.5265731391892585
2024-05-29,35.31428095103449,26.0173772514792,5.232415228348931,15.632647966178286,5.273905051223795,0.0,11.78262392161537,0.0,0.1421149815107117,0.6046346486092098
2024-05-30,35.34167685150163,26.063419988752827,5.236474399962742,16.886013744077385,5.277996409562842,0.0,10.447089667086162,0.0,0.142225230616272,0.605103708440139
2024-05-31,35.25961637217478,26.002902862014317,5.224315735249428,17.078997613506772,5.2657413341437,0.0,10.422832380448241,0.0,0.14189499527837954,0.6036987071843785
2024-06-03,35.391096737382135,25.815017441645022,5.259333977729065,17.03910269495679,5.285376873747785,0.0,10.461698311189275,0.0,0.14242411067213123,0.6059498526777947
2024-06-04,35.43697928519669,25.770698552394084,5.2661524056658,17.061192924313616,5.292229064820788,0.0,10.475261309153042,0.0,0.14260875544639043,0.5548777030095918
2024-06-05,35.377538679541736,25.81001190311364,5.268884729643563,17.070045062065308,5.29497491857809,0.0,10.480696360295418,0.0,0.14268274747926932,0.555165599282975
2024-06-06,35.0260676121877,26.09087280245992,5.304459745972776,17.101100013964164,5.30460788620086,0.0,10.49976353440961,0.0,0.14294232534468526,0.5301860794602873
2024-06-07,35.05339823539679,26.033201969139014,5.308598782996576,17.114443896186906,5.308747038817561,0.0,10.507956434740896,0.0,0.14305386235414586,0.5305997803681046
2024-06-11,35.12648885214208,25.9832282679383,5.319667859851748,17.150129602069818,5.319816424804228,0.0,10.529866807349858,0.0,0.1433521471297629,0.4274500387142021
2024-06-12,35.23669808110987,25.77714672268771,5.336358298103825,17.203938070320024,5.3365073291782945,0.0,10.562904225546035,0.0,0.14380191396164155,0.40264535909259636
2024-06-13,35.21828187623626,25.81593875902189,5.3335692891146556,17.194946556773363,5.333718242299114,0.0,10.557383600207352,0.0,0.14372675693351594,0.4024349194138447
2024-06-14,37.30221648164982,23.711628322147767,5.336358298103825,17.203938070320024,5.3365073291782945,0.0,10.562904225546035,0.0,0.14380191396164155,0.40264535909259636
2024-06-17,36.14580954791936,25.044829829237646,5.308598782996576,17.114443896186906,5.308747038817561,0.0,10.507956434740896,0.0,0.14305386235414586,0.4265606077469076
2024-06-18,35.923849592091706,25.084238905542172,5.3335692891146556,17.194946556773363,5.333718242299114,0.0,10.557383600207352,0.0,0.14372675693351594,0.42856705703812026
2024-06-19,36.02741165284314,25.051722411400856,5.348945019528105,17.034856750089507,5.3753018740412815,0.0,10.587818656978708,0.0,0.14414109557768043,0.4298025395407198
2024-06-20,39.85785579074913,32.17436167450676,4.407535551222787,14.03673742427639,4.4292536232652395,0.0,4.5349459370739105,0.0,0.118772393590031,0.4405376053157513
2024-06-21,39.47425519103993,32.84851739064757,4.365116478567075,13.901644836200875,4.386625531200563,0.0,4.491300639387975,0.0,0.11762930246016126,0.4149106304958415
2024-06-24,39.348023901819296,32.89270524902042,4.372476405842303,13.857189974634307,4.372597922739003,0.0,4.476938299497238,0.0,0.11725314593921336,0.5628151005082241
2024-06-25,39.297757149229085,32.850685108926456,4.409473644473827,13.839487536977247,4.367011967558453,0.0,4.471219050408034,0.0,0.11710335608211518,0.647262186344782
2024-06-26,39.1579502626595,33.01419189037935,4.405721464332473,13.827711017943539,4.363295919589265,0.0,4.467414328874067,0.0,0.11700370861336842,0.6467114076084363
2024-06-27,39.17461781017696,32.92183206962717,4.471444125559939,13.833596771127846,4.365153152707564,0.0,4.469315879902842,0.0,0.11705351114031254,0.6469866797573639
2024-06-28,39.11077044046406,32.943114526198144,4.471444125559939,13.833596771127846,4.365153152707564,0.0,4.469315879902842,0.0,0.11705351114031254,0.6895515928992957
2024-07-03,38.952145897843785,33.18475838624933,4.458160839536405,13.792501407418673,4.35218562449168,0.0,4.456038916242956,0.0,0.11670578113969646,0.6875031470774846
2024-07-04,38.844991976542254,33.53784811440966,4.445896831874232,13.754559451300574,4.340213145308647,0.0,4.443780745804801,0.0,0.11638473381869717,0.5163250009411292
2024-07-05,39.3234599752106,32.76205245197315,4.457815558556042,13.92397939962243,4.393673140838674,0.0,4.498516421416477,0.0,0.11781828722757438,0.5226847651550574
2024-07-08,39.19488548500488,32.790857254640116,4.467577186519973,13.954469828149845,4.403294311125467,0.0,4.508367175248411,0.0,0.1137826001372218,0.566766159174086
2024-07-09,39.58804708823196,32.27082511457771,4.487809881277481,14.017666616195879,4.423235882586903,0.0,4.528784599078668,0.0,0.11429789702436638,0.5693329210270326
2024-07-10,39.27543836930995,32.79329195944343,4.447526105813464,13.891840311286648,4.38353174051487,0.0,4.488133023646455,0.0,0.11327192869202958,0.6069665612931396
2024-07-11,39.083839781616234,32.8770248017504,4.464701684445484,13.945488202256437,4.400460183946997,0.0,4.505465419190541,0.0,0.11370936534147555,0.609310561452435
2024-07-12,39.3645866081965,32.53065142694096,4.395859346026648,13.999552057409709,4.41751988372532,0.0,4.522932203163137,0.0,0.11415019369887915,0.6547482808388541
2024-07-15,39.372218517126825,32.5369583893792,4.377323851113515,14.002266256022564,4.418376341581364,0.0,4.523809098099598,0.0,0.11417232485679936,0.6548752218201322
2024-07-16,39.14375541469309,32.619435280574024,4.400072523242593,14.075035138325223,4.441338360878141,0.0,4.547319044689687,0.0,0.1147656711278826,0.6582785664693643
2024-07-17,39.316986616395546,32.402896278445944,4.400072523242593,14.075035138325223,4.441338360878141,0.0,4.547319044689687,0.0,0.1147656711278826,0.7015863668949803
2024-07-18,39.724557093453356,32.044231068909646,4.392463406099865,14.050694950614725,4.43365788204969,0.0,4.539455291737065,0.0,0.11456720498193546,0.7003731021537186
2024-07-19,39.62912401592201,32.11523267414677,4.396264672181772,14.06285451239248,4.4374947980960275,0.0,4.543383765542186,0.0,0.11466635217796946,0.7009792095407944
2024-07-22,39.68063382950698,32.026996262238974,4.401978923489555,14.081133367461668,4.443262640194742,0.0,4.549289241795308,0.0,0.11481539515007207,0.7018903401627047
2024-07-23,39.40893607914992,32.15082788708457,4.42498525240828,14.154726447172155,4.466484732701166,0.0,4.573065467547926,0.0,0.1154154618000191,0.7055586721359659
2024-07-24,39.250185863614455,32.235063920031365,4.436578832667552,14.191812210796794,4.478187042713883,0.0,4.585047021949733,0.0,0.11571785341111232,0.7074072548151017
2024-07-25,39.320350030336485,32.17734588706673,4.434642352314134,14.185617760847377,4.476232401186206,0.0,4.583045738119922,0.0,0.11566734481921706,0.7070984853099308
2024-07-26,39.41815350330172,32.16636205733911,4.421134178876695,14.14240756038313,4.462597542088729,0.0,4.569085519508396,0.0,0.11531501549235476,0.7049446230098668
2024-07-29,39.4102204127993,32.21134186465991,4.4153701206819305,14.123969382102633,4.456779425991889,0.0,4.563128569602388,0.0,0.11516467342329838,0.7040255507386542
2024-07-30,39.27382301174747,32.78488118058605,4.347355687741508,13.90640352870069,4.388127123440961,0.0,4.4928380631186835,0.0,0.11339067492632869,0.6931807297383112
2024-07-31,39.33486593435941,32.771579676212774,4.3399276526371455,13.88264258963654,4.3806294249187925,0.0,4.4851614520364205,0.0,0.1131969318847287,0.6919963383141906
2024-08-06,39.48995013043699,32.68780249238955,4.328833072506228,13.847153037052404,4.369430794879629,0.0,4.473695596586161,0.0,0.11290755553288884,0.6902273206161506
2024-08-08,44.36827405819936,30.4522514876382,0.7537498533036792,18.10172229129886,0.7699981644340592,0.0,4.617038479157199,0.0,0.10736446622167137,0.829601199746976
2024-08-12,44.266747950068705,30.55404027122225,0.7526466791199627,18.07522894921058,0.768871209526155,0.0,4.610281068017273,0.0,0.10720732959754453,0.8649765432375265
2024-08-13,44.482347229954364,30.260738138003717,0.7698740705932082,18.136279965333564,0.771468154148056,0.0,4.625852784680221,0.0,0.10756943380248452,0.8458702234843833
2024-08-14,50.194394436406775,24.549368255018397,0.7678443933787441,18.088465919365742,0.7694342743306042,0.0,4.6136572992714235,0.0,0.10728584037194662,0.9095495818563665
2024-08-15,50.23486159187461,24.495868471953038,0.7684634361780617,18.103048997232353,0.7700545989057132,0.0,4.617376869739426,0.0,0.10737233514552794,0.9029536989712657
2024-08-16,50.09538366224587,24.643288472417975,0.7666653496499073,18.060690640298244,0.7682527893009229,0.0,4.606572916351373,0.0,0.10712110035642482,0.952025069379284
2024-08-19,50.12837223394211,24.593664932297376,0.7671702104375691,18.072583879645165,0.7687586954417274,0.0,4.609606414646338,0.0,0.10719164122947437,0.9526519923602431
2024-08-20,50.17793663506783,24.515444923946838,0.7569426444270644,18.090453137250595,0.7695188051889967,0.0,4.614164160513309,0.0,0.10729762690717458,0.9682420666981897
2024-08-21,50.473002537275605,24.303511382791385,0.7544560842665615,18.031025913288893,0.7669909322810183,0.0,4.599006609462348,0.0,0.10694515369622765,0.9650613869379722
2024-08-22,50.46570252678438,24.310811393282595,0.7544560842665615,18.031025913288893,0.7669909322810183,0.0,4.599006609462348,0.0,0.10694515369622765,0.9650613869379722
2024-08-26,50.629814833189926,24.1522218287851,0.754290894323302,18.027077977538035,0.7668229978031524,0.0,4.597999646092697,0.0,0.10692173780199685,0.9648500844658009
2024-08-27,50.7647796409479,24.019097397605723,0.7542358470826994,18.02576238310854,0.7667670359847383,0.0,4.597664089618777,0.0,0.1069139347824049,0.9647796708692101
2024-08-28,50.76848466378636,24.017201204256978,0.7506416882549745,18.027077977538035,0.7668229978031524,0.0,4.597999646092697,0.0,0.10692173780199685,0.9648500844658009
2024-08-29,50.78331016487624,24.01691420564526,0.7508608919448428,18.03234227616686,0.7670469267871463,0.0,4.599342361937297,0.0,0.10695296127362128,0.9432302113687282
2024-08-30,50.877576550915194,23.941031604089684,0.7503131225909618,18.019187290225336,0.766487349368759,0.0,4.595987041636422,0.0,0.10687493676186281,0.9425421044117869
2024-09-02,50.94845297494951,23.925145948508096,0.7486745993732847,17.97983724309201,0.7648135051027014,0.0,4.585950389938448,0.0,0.10664154478190202,0.9404837942540437
2024-09-05,50.985566828930516,23.90615148902335,0.7492199780479639,17.99293481554177,0.7653706403068861,0.0,4.589291066312272,0.0,0.10671922876424572,0.9047459530729909
2024-09-09,51.02124583828187,23.896028803175152,0.7486745993732847,17.97983724309201,0.7648135051027014,0.0,4.585950389938448,0.0,0.10664154478190202,0.8968080762546299
2024-09-10,51.01871852669257,23.87113852670794,0.7494929654583323,17.999490760156352,0.7656495124074589,0.0,4.59096323032328,0.0,0.1067581132130731,0.897788365040997
2024-09-17,51.02600576991531,23.863851283485207,0.7494929654583323,17.999490760156352,0.7656495124074589,0.0,4.59096323032328,0.0,0.1067581132130731,0.897788365040997
2024-09-19,51.05469359428142,23.846137683948925,0.749165404427365,17.991624199665452,0.7653148902626193,0.0,4.588956779671754,0.0,0.10671145527331938,0.8973959924691431
2024-09-20,46.94135320145591,21.951706823425734,0.6888071473897848,16.54208705933659,8.740296998573251,0.0,4.21923678031662,0.0,0.0981139981454579,0.8183979913566524
2024-09-23,46.93308439866249,21.961017238524377,0.6887840827617238,16.541533149455105,0.7036319504320302,8.036372380302076,4.21909549965859,0.0,0.09811071280952116,0.8183705873940947
2024-09-24,43.19789785220953,20.214032181734687,0.6336053099784301,15.216384206579702,8.621341471072034,7.392575323034673,3.8811020445932036,0.0,0.09025102373538163,0.7528105870623641
2024-09-25,43.20405833164539,20.207871702298824,0.6336053099784301,15.216384206579702,8.621341471072034,7.392575323034673,3.8811020445932036,0.0,0.09025102373538163,0.7528105870623641
2024-09-26,43.21105527416874,20.205382205467412,0.6335272533461042,15.214509633105273,8.62027936999623,7.391664599079485,3.8806239145167294,0.0,0.09023990531376204,0.7527178450062608
2024-09-27,43.21105527416874,20.205382205467412,3.3708602293294123,15.214509633105273,5.882946394012921,7.391664599079485,3.8806239145167294,0.0,0.09023990531376204,0.7527178450062608
2024-09-30,42.305504729786,19.78194901829968,3.3002189479179838,14.895667443453611,7.8553062123011275,7.236761510989609,3.7992997932695447,0.0,0.08834879677999814,0.7369435472024418
2024-10-02,42.30410156660529,19.781292902678732,0.6202301957385289,14.895173393040023,7.855045672295264,7.236521486497177,3.7991737804110177,2.683196031544685,0.08834586648098637,0.7369191047082959
2024-10-03,42.32452038668421,19.736540584864105,0.620529560771831,14.902362810952091,7.858837048505957,7.240014321110327,3.8010075185829226,2.6844911233909996,0.08838850817022191,0.743308136967327
2024-10-04,42.350071647119655,19.706196596788907,0.6209041736976317,14.91135934888819,7.8635814186798285,7.244385108771589,3.8033021821050847,2.6861117473509104,0.08844186820291983,0.7256459083952875
2024-10-07,39.272948935279096,18.341289822521556,7.3475450694593505,14.007696331059838,7.357243704689215,6.777917579545083,3.5640549939107897,2.5131524290374836,0.08274707711694622,0.7354040573806415
2024-10-08,39.23277579360456,17.84922074482096,7.408218256537211,14.066417414495834,7.417996979347912,6.8338870029939285,3.587790676571813,2.533905070367438,0.08343037049488422,0.986357690765457
2024-10-09,39.246185993623506,17.804050135639635,7.473415844701775,14.071225472739554,7.420532533389672,6.836222901735815,3.5890170234113032,2.534771187361082,0.08345888792535809,0.9411200194722974
2024-10-10,39.24171490845417,17.80771802922743,7.478260646174979,14.069622421489278,7.419687156135331,6.835444091411795,3.5886081479911924,2.534482415915486,0.083449379949319,0.9410128032510238
2024-10-14,39.219374754834426,17.831737929045598,7.496775144199347,14.061612640902446,7.415463157483256,6.831552700033577,3.586565167517628,2.5330395450661833,0.08340187254624326,0.9404770883712891
2024-10-16,39.225292417990005,17.828734672981465,7.488511501958231,14.063734344462311,7.416582048678815,6.832583487188167,3.587106330773788,2.533421745824894,0.08341445673942222,0.9406189934029043
2024-10-17,39.3200421163465,17.748651561358027,7.485954081646026,14.058931403334615,7.414049193174291,6.83025007449455,3.585881289109638,2.532556550621486,0.08338596965945429,0.9402977602554162
2024-10-18,39.3957595415694,17.71443511642054,7.478717534255002,14.045340868012357,7.406882155043862,6.823647385269162,3.5824148772663102,2.5301083702961544,0.08330536182849435,0.9393887900387212
2024-10-21,39.44380971674419,17.688323581735492,7.474892082169127,14.038156510764708,7.403093447600366,6.8201570092784,3.5805824298711606,2.5288141900709613,0.08326275015494047,0.9389082816106598
2024-10-22,39.45575656407522,17.751951960069007,7.482546903876186,14.05253258255336,7.410674742393539,6.8271413356534545,3.5842492012180633,2.5314038758540445,0.08334801713943592,0.8203948171676901
2024-10-23,39.62214163915289,17.717099108316468,7.477441948574978,14.042945265343826,7.4056188217561285,6.822483529721696,3.5818038531038905,2.5296768297290355,0.08329115309201904,0.7174978512090651
2024-10-25,39.63340823394051,17.722136982802997,7.4795681665177085,14.046938390586025,7.4077246167223905,6.824423509596449,3.5828223425381354,2.5303961458135555,0.08331483701298999,0.6892667744692413
2024-10-28,39.63115440242537,17.726815874902602,7.479142826199918,14.046139583876064,7.407303361929009,6.824035425364889,3.582618598316567,2.5302522498723956,0.08331009915132968,0.6892275779618537
2024-10-30,39.635662321821904,17.71177021546246,7.479993555216622,14.047737288157741,7.408145919432182,6.824811637971371,3.5830261099349703,2.5305400581224275,0.08331957541356717,0.6949933184667513
2024-10-31,39.62192668924159,17.715800448831764,7.481695593988677,14.050933787372289,7.409831609599003,6.826364593055362,3.5838414113540655,2.5311158710908965,0.08333853440688421,0.6951514610594711
2024-11-01,39.60474835559934,17.720840820512446,7.4838242320202655,14.054931457641464,7.411939801408428,6.828306781040388,3.5848610600462036,2.5318360059103204,0.0833622452852014,0.6953492405359462
2024-11-05,39.59787428485584,17.722857772344216,7.48467602642135,14.056531162759075,7.412783414062638,6.82908396571291,3.5852690819992783,2.5321241745881835,0.08337173341474512,0.6954283838417648
2024-11-06,39.60463586945044,17.708808435923476,7.485954081646026,14.058931403334615,7.414049193174291,6.83025007449455,3.585881289109638,2.532556550621486,0.08338596965945429,0.6955471325860283
2024-11-07,39.61741930676786,17.725161082953143,7.480844477790854,14.04933535594846,7.408988668633705,6.825588027181436,3.5834337142702544,2.530827931854478,0.08332905383184004,0.6950723807679763
2024-11-08,39.63586941537621,17.71307087050731,7.475741844388119,14.039752399360292,7.403935047592217,6.820932339770182,3.5809894783793457,2.5291016712458,0.08327221564802764,0.7173347177324975
2024-11-11,39.63586941537621,17.72443909107359,7.464373623821835,14.039752399360292,7.403935047592217,6.820932339770182,3.5809894783793457,2.5291016712458,0.08327221564802764,0.7173347177324975
2024-11-12,39.64601026863562,17.706231637740775,7.463440604557224,14.043344475703773,7.405829347375905,6.822677478074708,3.5819056759892214,2.5297487429337564,0.08329352087816207,0.7175182481108567
2024-11-13,39.648264496312486,17.70155250637248,7.463864967418996,14.044142964519631,7.40625043452621,6.823065407863788,3.5821093391284884,2.5298925816099107,0.08329825685433709,0.7175590453936751
2024-11-14,39.65502871767977,17.687511919120986,7.465138345599264,14.046538975874293,7.40751398333666,6.824229461963219,3.5827204675306903,2.5303241957971863,0.08331246801480097,0.7176814650831319
2024-11-15,39.64012009202531,17.68786036212613,7.4676864058784505,14.051333452060463,7.410042374811088,6.826558762134638,3.583943350120685,2.5311878661376794,0.08334090488772704,0.7179264298178261
2024-11-18,39.62862268936363,17.654294348978368,7.522960648310185,14.04725793871043,7.4078931320558805,6.824578755648793,3.5829038467156162,2.530453708772823,0.08331673230854568,0.7177181991357313
2024-11-19,39.62862268936363,17.659981497941406,7.517273499347145,14.04725793871043,7.4078931320558805,6.824578755648793,3.5829038467156162,2.530453708772823,0.08331673230854568,0.7177181991357313
2024-11-20,39.71224420784381,17.61254773428525,7.501914277904839,14.018556715406985,7.3927573955357095,6.810634841493273,3.575583291783967,2.5252835099146966,0.0831465003565637,0.7673315254749087
2024-11-21,39.749858864632444,17.60155893681728,7.4972336934791395,14.009810276058007,7.388144916127562,6.806385559218466,3.5733524185896948,2.523707938370005,0.08309462370212543,0.7668527730052804
2024-11-25,39.69132539742999,17.569976208510624,7.491857313069218,13.9891801960092,7.377265538175358,6.796362848263579,3.568090495338379,2.519991664147694,0.08297226310588453,0.9129780759500741
2024-11-26,39.68458262685464,17.57831676444957,7.496247268365202,13.986803711181484,7.376012286778503,6.795208280735944,3.56748434738637,2.5195635674421037,0.08295816776065132,0.9128229790455284
2024-11-29,40.895339672228076,16.539696934682087,7.519108507786688,13.88264166111012,7.321081898320402,6.74460323616686,3.5409166989876013,2.500799959123208,0.08234036450820374,0.9734710670867501
2024-12-02,40.909135466600915,16.539654102214428,7.504777837140625,13.887324885928487,7.3235516208185025,6.746878487090763,3.5421112057226507,2.5016435887954445,0.08236814152989973,0.9625546641582822
2024-12-03,40.93366404379188,16.530314102788353,7.497469287926506,13.884202385049083,7.321904954051202,6.745361482614939,3.5413147783728434,2.501081105785208,0.08234962143359072,0.9623382381863981
2024-12-09,41.005117581812875,16.559169311693648,7.46550924732804,13.908438558530891,7.334686023770755,6.757136141796384,3.5474964744431023,2.505446976714686,0.08249337039776419,0.8345063135118536
2024-12-10,40.969099291806685,16.550585625822016,7.4687100413900325,13.924904742023989,7.3433695496333735,6.765135907056188,3.551696351204499,2.508413172343131,0.0825910341986443,0.8354942845214393
2024-12-11,40.97371917145356,16.552451952272886,7.46955225032567,13.926474983623493,7.344197624551013,6.7658987774689034,3.5520968581711747,2.5086960335034,0.08260034757493287,0.8243120010549615
2024-12-12,41.02128678961991,16.54316628278369,7.462819892460754,13.91392295771291,7.337578249656489,6.759800627228945,3.548895329295196,2.50643492883396,0.08252589932408669,0.8235690430840596
2024-12-16,41.030532063499194,16.552529176543377,7.436329660043975,13.917058842482662,7.339231974486639,6.761324133999675,3.5496951703498287,2.5069998227997803,0.08254449880257936,0.8237546569922937
2024-12-17,41.03284403315459,16.55346187088712,7.436748678946654,13.917843034549351,7.339645522173339,6.761705117999685,3.549895186949835,2.507141086079219,0.08254914998224616,0.8181663192779619
2024-12-27,41.03342206627958,16.553695060896732,7.436853441050767,13.918039096374748,7.339748916377116,6.7618003707083805,3.549945194621899,2.5071764043865636,0.08114160444850056,0.818177844855714
2024-12-30,40.9549587772376,16.718883475172987,7.417008779805406,13.891425300363478,7.325713995287889,6.748870591269705,3.5431570604165956,2.502382231807468,0.08098644709523646,0.8166133415436344
2025-01-02,40.957262237759394,16.72544818304378,7.406177189915213,13.89220660623525,7.326126020924977,6.749250173069757,3.5433563408616227,2.5025229751717273,0.08099100207683708,0.8166592709414406
2025-01-08,40.9549587772376,16.724507533999045,7.40576066215329,13.891425300363478,7.325713995287889,6.748870591269705,3.5431570604165956,2.502382231807468,0.08661050592129456,0.8166133415436344
2025-01-10,40.9549587772376,16.724507533999045,7.383264426849058,13.891425300363478,7.325713995287889,6.748870591269705,3.5431570604165956,2.502382231807468,0.1091067412255269,0.8166133415436344
2025-01-13,40.98492398829151,16.629808929382985,7.388666485193708,13.901589136523812,7.33107394613495,6.753808487379989,3.5457494558744944,2.504213131262685,0.14295561298287646,0.8172108269729788
2025-01-14,40.95088735789177,16.63075706361381,7.386587835209784,13.897678209146985,7.329011498632301,6.751908441690843,3.544751931887693,2.5035086221884866,0.1879281182937285,0.8169809214445921
2025-01-15,41.13767346437769,16.564480472980417,7.364625836826858,13.856357264596541,7.30722068773662,6.731833488872814,3.534212581658227,2.4960651241162024,0.19297922668102066,0.8145518521536105
2025-01-17,41.13536582743391,16.546722641078183,7.36421271471209,13.85557998578524,7.3068107857904145,6.731455863539389,3.534014328358179,2.495925106181073,0.21540658763326043,0.8145061594882659
2025-01-20,41.13536778881537,16.546721466703527,7.364213065846206,13.8555806464352,7.306810573232858,6.731456184502932,3.534014496864039,2.4959229813709194,0.21540659790409378,0.8145061983248547
2025-01-21,41.13536778881537,16.546721466703527,7.364213065846206,13.8555806464352,7.306810573232858,6.731456184502932,3.534014496864039,2.4959229813709194,0.2210161447245129,0.8088966515044356
