date,THE BANK OF EAST ASIA LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,EAST ASIA SECURITIES CO LTD,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-06-05,47.06740070862313,16.634040714259566,6.758856425047723,4.223657427976075,3.2337447840734,1.9317782638663554,2.0890020442391033,1.2623361402065267,0.9397156051332018,0.9074132381372527
2024-06-06,47.06740070862313,16.63414682233263,6.756911691442884,4.225438527773951,3.2304630129564624,1.9316645766452145,2.0883881332449414,1.264647780369728,0.9397156051332018,0.9018349851532655
2024-06-07,47.067408287771215,16.634040714259566,6.7596426479733935,4.22551810882875,3.2218606798901233,1.9314372022029322,2.08866098257568,1.2692634815480546,0.9397934808796835,0.9019941472628631
2024-06-11,47.06749923754813,16.6340642096186,6.757981298715118,4.223060759543786,3.226454894183654,1.9302624342511416,2.0868863629494085,1.273022738993785,0.9397934808796835,0.9015848732667553
2024-06-12,47.06749923754813,16.63404905132245,6.748896931831141,4.222045153701593,3.2264852107759583,1.9314296230548562,2.0872084767426418,1.2781689805374363,0.9397934808796835,0.9024943710358837
2024-06-13,47.067809982619245,16.642802967350313,6.722897611749694,4.222697339393538,3.218894618186294,1.9321875378624631,2.0900040455105,1.2882416683305329,0.9421119422761532,0.9034114479530881
2024-06-14,47.0682040983192,16.63404905132245,6.892990596076906,4.224071135773807,3.2175872909346523,1.9414265193671922,1.916922830471336,1.2964119899565358,0.9421119422761532,0.9040003477585986
2024-06-17,47.06857547657493,16.638316111689278,6.836197841589975,4.228815682469427,3.2209425418921884,1.9437608969746216,1.9148916187869494,1.3128056872450744,0.9421119422761532,0.9030989975736521
2024-06-18,47.06857547657493,16.638323690837353,6.84523620304513,4.229013119276808,3.2259799089737267,1.9429830111118342,1.9145732945677543,1.3157767132908937,0.9421119422761532,0.9036422709077448
2024-06-19,47.068764955276826,16.63404905132245,6.871689627783555,4.229199263153557,3.2221647932066757,1.9424497043574616,1.9090026207318433,1.3170424310195974,0.9421119422761532,0.9035664794269841
2024-06-20,47.07028078489204,16.63404905132245,6.863093774888821,4.2273802676153,3.2238776806718676,1.944359649672631,1.9090035681253528,1.3229465873708557,0.9421119422761532,0.9032937816792072
2024-06-21,47.07028078489204,16.63404905132245,6.85224251910961,4.227600062909506,3.22455548388431,1.9470199306473317,1.9090101240884383,1.3255083394205673,0.9421119422761532,0.9018941404039993
2024-06-24,47.07028078489204,16.63404905132245,6.852820580733372,4.227547008872974,3.2250694259153487,1.9462695949878004,1.9067363796656176,1.3276532383260948,0.9421119422761532,0.9044246663636374
2024-06-25,47.07028078489204,16.63404905132245,6.874885527152791,4.227349951022996,3.211234941661916,1.9414037819229637,1.9054024496042294,1.2313525828715544,0.9421119422761532,0.9049954899009865
2024-06-26,47.07028078489204,16.634312464613835,6.8732165608507,4.22653140303078,3.207518392715594,1.9413810444787356,1.9028406975545178,1.238287503361158,0.9421119422761532,0.9020850970397759
2024-06-27,47.07001551470938,16.63404905132245,6.8718620155065455,4.226408620831948,3.2054437525127315,1.9417221061421588,1.9028385753930566,1.2455483272180328,0.9421119422761532,0.9021305719282323
2024-06-28,55.4122088755282,19.58209255719537,8.085883313363144,4.9746407939911705,3.7756369440364637,2.2858970755350008,2.240376704431942,1.4722028091819723,1.109081931643338,1.0619789950933989
2024-07-02,47.123424535080105,16.65294072786285,6.880913806079472,4.230514101938207,3.2099810516975773,1.9397065356619427,1.90534887162318,1.2548452859014418,0.943180930152327,0.9031845450616653
2024-07-03,47.123424535080105,16.65294072786285,6.872173137799645,4.230134714542115,3.2052459555456907,1.9422939577032912,1.9083987289616255,1.260567775690398,0.943180930152327,0.9031845450616653
2024-07-04,47.12327278012167,16.65294072786285,6.8882110570721276,4.230201828172484,3.203341430817308,1.9402251582324008,1.9083911412137036,1.2645741065931313,0.943180930152327,0.9075558466394393
2024-07-05,47.12327278012167,16.65294072786285,6.877427311786864,4.231255766358828,3.2061261343046246,1.9422826898976273,1.9069019698065626,1.2701511013156859,0.943180930152327,0.9076772506061888
2024-07-08,47.12038943591137,16.65294072786285,6.8804927619472895,4.231604802763233,3.205997142589953,1.9409775972550705,1.9068109168315004,1.2724426011880827,0.943180930152327,0.9075406711435955
2024-07-09,47.12057912960941,16.652948315610768,6.865812859859117,4.230959844189876,3.2032328880832863,1.9398014963271846,1.9070146099244623,1.2830578605307414,0.943180930152327,0.9075558466394393
2024-07-10,47.12035149717176,16.652946456612526,6.858994206066632,4.231339231585968,3.2031436941064646,1.939547306771803,1.907396008073754,1.2870186649459434,0.943180930152327,0.9092934409135414
2024-07-11,47.12035149717176,16.65294072786285,6.843323533793566,4.231092326268591,3.209105425587397,1.9421271410652294,1.907540175284269,1.2919658765909854,0.943180930152327,0.909505897855353
2024-07-12,47.12035149717176,16.65294072786285,6.8359391375160286,4.230383175347815,3.2119204800664005,1.9415428844752474,1.9070314926635885,1.2950085635076445,0.943180930152327,0.9096652405617116
2024-07-15,47.12035149717176,16.652959052274078,6.828068935677795,4.230954456888852,3.2104528958020975,1.9427948628823517,1.9068949132009954,1.2963212438981233,0.943180930152327,0.9093769061406816
2024-07-16,47.12406949365346,16.652959052274078,6.823299467027823,4.226894328853352,3.2047848481044805,1.9470212384748184,1.9020994565143903,1.2990945657635569,0.943180930152327,0.9092403266780884
2024-07-17,47.12406949365346,16.661798778603025,6.802114474830036,4.227387532468272,3.2145654551757366,1.944813203829562,1.9023422644478891,1.305088886621813,0.943180930152327,0.9105985335560984
2024-07-18,47.124145371132684,16.652959052274078,6.812382898215187,4.2265908189364785,3.207256253480104,1.9450180730234519,1.9022436237249054,1.3119330352473157,0.943180930152327,0.910712349774926
2024-07-19,47.12398602842632,16.652360492779263,6.819297157631487,4.228275298975128,3.2062613859113314,1.944137894264518,1.9024409051708733,1.3247335659914654,0.9423462778809242,0.910370901118443
2024-07-22,47.12398663544615,16.653139299225963,6.997886528042607,4.228249766203371,3.207601761581725,1.9468543080205378,1.9022436237249054,1.336707032212134,0.9423462778809242,0.9101053299411785
2024-07-23,55.27115005342191,19.532266464159516,8.208935552162318,4.959040170140122,3.7621220244631512,2.28092312894713,2.230566562650204,1.5837465424425303,1.1052664735258781,1.0659830280872342
2024-07-24,55.35949743462165,19.564049334645066,8.224788972442397,4.965999690706847,3.7629433072083254,2.284092967004488,2.2303771580280083,1.4329050568236004,1.107065970070868,1.0682801084487488
2024-07-25,55.36387332875123,19.564889948849444,8.216913281503409,4.962309218585448,3.7707842058026575,2.284728166576213,2.230045316336332,1.4317613381266696,1.1072221218921674,1.0674730735764255
2024-07-26,55.35965302875088,19.564104321618593,8.222552144046794,4.961950560648632,3.7729911506272917,2.2852002770296456,2.2301249180963225,1.4316129752338391,1.1071377201109973,1.0646729038370102
2024-07-29,55.36010598277122,19.564273202778644,8.219138329934038,4.962967721835439,3.771064643768538,2.2873565325359504,2.2299720005378605,1.431712677689806,1.1071458873674178,1.0662630207810846
2024-07-30,55.36411767631907,19.5679314755388,8.214746779748873,4.966006398791117,3.76599566509763,2.285863559329738,2.228903282666105,1.4321614890657097,1.1071485594509518,1.0671251139920048
2024-07-31,47.189392365012154,16.676586078122078,7.002149693233976,4.233037560506825,3.2118068458717626,1.9478151059990703,1.90003267582528,1.2208113031670518,0.9436738084356038,0.9095979711081636
2024-08-01,55.36590110057021,19.56613910928487,8.219916441757459,4.965717941508784,3.7563151374456307,2.289449710434617,2.2292960221966136,1.4324304982347706,1.1071842236261147,1.0676498149409253
2024-08-02,55.38817102695484,19.57443473601061,8.213808050349037,4.966106431545576,3.7295582635851368,2.2899387732816057,2.230464166247918,1.432502690376776,1.1076536461823243,1.0673622154661717
2024-08-05,55.39068650506239,19.57526067600921,8.20498054567183,4.966958156169402,3.7315619008793712,2.2918593681350297,2.2304423310363357,1.433098285082991,1.1077003834425987,1.0674518485108413
2024-08-06,55.38940208221551,19.5747279569824,8.211775563958286,4.967848663109101,3.7313358868587,2.2848580684789606,2.2316676082576623,1.433282258205989,1.1076702386041704,1.0674316733292175
2024-08-07,55.39023883436723,19.574087562774466,8.20213315416855,4.970420593315496,3.736500472752601,2.2843463051524315,2.231927754268019,1.4341718251079412,1.1076340007771792,1.0685394973160847
2024-08-08,55.393167503935516,19.57512251109349,8.194583911359425,4.971128549168175,3.735641119422972,2.285416971704012,2.2332141675163024,1.4345891674277804,1.1076925651390441,1.069443533233281
2024-08-09,55.404555063993655,19.580297084748626,8.16517031726414,4.976724203581194,3.7463628753862297,2.2843951689480733,2.224056400945333,1.4348605205107274,1.10790208560618,1.0756762790158343
2024-08-12,54.43628066372014,19.236641919687848,9.770166659885714,4.8945814855738945,3.6771000416972766,2.2412878900218725,2.185816420831924,1.4104049841646613,1.088538674047219,1.0591812603694564
2024-08-13,54.4353102747291,19.236320039884074,9.77202564969042,4.895993002731127,3.6758687842138182,2.242650293153565,2.1838405824972336,1.410555136663589,1.0885192695998038,1.0589169668372735
2024-08-14,54.42984631227984,19.235327603437735,9.777811538435198,4.89564660995154,3.680646273281967,2.242743962447858,2.1802586873186924,1.4104124162552045,1.0884091328808245,1.058897463711141
2024-08-15,54.4323276644729,19.236223392034166,9.777791821209298,4.896590126113964,3.6732680108771967,2.245439105772631,2.180259571048638,1.4106958202941338,1.0884587513635466,1.0589457368135256
2024-08-16,54.431963330654106,19.236085042431412,9.786305716145986,4.896318614010517,3.6667873511333924,2.2428046688941743,2.1803424370366944,1.4110376269398488,1.0884519917047193,1.0599032210491517
2024-08-19,54.4319285463825,19.236031448247818,9.787871336866313,4.895226980201126,3.665498487444169,2.242842240969348,2.180817514870441,1.411077516423968,1.0886128489858296,1.0600930796084849
2024-08-20,54.43066226969609,19.23558530941468,9.786994139802621,4.89374881462524,3.6662269049313587,2.2445428564403134,2.1823968778262643,1.4110446898346942,1.0889312903445185,1.0598668470842154
2024-08-21,54.42880201218154,19.23505692323884,9.793908933343076,4.893934185360941,3.6651851389413577,2.244242535238268,2.1805557758776675,1.4109170067192953,1.0889003860394244,1.0584971030595869
2024-08-22,54.42735430405996,19.234561694785526,9.804572812146878,4.894901814597758,3.6600867885953736,2.2414584837159532,2.17934205072882,1.4105296211163911,1.0888719492155337,1.0583204810378035
2024-08-23,47.1916516463262,16.677443257818506,8.513405444176206,4.244545963473924,3.1720114749303314,1.9474954397475965,1.8883978348637784,1.2230094550541173,0.9441139479083069,0.9158764457599106
2024-08-26,47.1916516463262,16.677443257818506,8.517457728707752,4.244574001707059,3.1715023796403687,1.9488479615627219,1.8874442309997432,1.2230854394257533,0.9441139479083069,0.9162487691809282
2024-08-27,47.191902394752596,16.677443257818506,8.509679170591163,4.2438293548650226,3.170522181246261,1.95299290903548,1.887208679447671,1.2317248624807964,0.9441139479083069,0.9156484926450017
2024-08-28,47.191902394752596,16.677443257818506,8.49858461650418,4.242903029390406,3.1713494610924506,1.9555459839224583,1.8850659201675284,1.2422942885754003,0.9441139479083069,0.9151090036063844
2024-08-29,47.19247227753987,16.677443257818506,8.495997538610895,4.243244617133096,3.169237095560963,1.9567693323058022,1.8850426689498077,1.2566173426288354,0.9435873762128677,0.9151090036063844
2024-08-30,54.410857396444655,19.228270101167507,9.775509547213655,4.893636086816588,3.6574320758632153,2.252598151266638,2.1733972084413233,1.4654718069730464,1.0879097385246477,1.054917887288726
2024-09-02,47.19330810562787,16.677443257818506,8.47921300883049,4.243438377280769,3.1673808733462607,1.9474346522502874,1.885575319394978,1.223419770660953,0.9435873762128677,0.9149114442401299
2024-09-03,47.19300416814132,16.68095867477226,8.38547994172213,4.261491048231598,3.1589226350253843,2.028046472119197,1.8819584633050916,1.2458275618564862,0.9435873762128677,0.9146606958137303
2024-09-04,47.19289019158387,16.67908186079284,7.039858457345903,4.259515454569055,3.70073485781343,2.7361068392116943,1.8708799419205249,1.2571796269789437,0.9435873762128677,0.9151090036063844
2024-09-05,47.22194327766272,16.688840498804684,6.4750617276659135,4.261810781493518,4.2670654462946915,2.7379889338311845,1.8708684243334657,1.268978093873666,0.9441682714526535,0.921061758868337
2024-09-09,47.22182923093853,16.69803266477386,7.834862070810229,4.262445641591472,3.460524731935579,2.2427296293925827,1.8729178059514657,1.292357672331252,0.9441682714526535,0.9139826125892536
2024-09-10,47.22182364264905,16.746274429103416,8.144326868476798,4.262164326338486,3.1372203262737868,2.201140590640389,1.873647704986239,1.3116315687182376,0.9441682714526535,0.9200042796261344
2024-09-11,47.22182364264905,16.697361233693016,8.142449621381164,4.263910761841481,3.236226302362811,2.133708754266123,1.9075520853850854,1.3288450209549774,0.9443259980721991,0.922049517546489
2024-09-12,47.221747611499595,16.69709942042987,8.301067249967204,4.263591431013768,3.242826870571646,1.9517343945829095,1.9060922873155386,1.3478680145487596,0.9443259980721991,0.9225741324777323
2024-09-13,47.221747611499595,16.68795332933726,8.28058491449077,4.2646208167462465,3.2534873120835353,1.9572276451310742,1.904868185809304,1.3652031166246283,0.9443259980721991,0.9224904982133313
2024-09-16,54.399945126044756,19.235578342617753,9.549603554754539,4.9138186702430575,3.7160710268889776,2.251604872313331,2.19221633393284,1.59045615881666,1.0878733861962147,1.0628325281918727
2024-09-17,47.22143732837866,16.68795351941513,8.294406655165872,4.264198919897917,3.2272872440901703,1.9522683993611105,1.901633022384395,1.39407579356808,0.9443259980721991,0.922581735592678
2024-09-19,47.221102791321066,16.697398412925104,8.272647224472035,4.262803976398856,3.2292434495345126,1.952983092165993,1.9009791544990768,1.4048722167907703,0.9450863095667548,0.9234180782366892
2024-09-20,47.221102791321066,16.697361765911065,8.2577375160638,4.262591089180381,3.2312729490069305,1.9491703200986703,1.9018687189477073,1.4217131163951777,0.9452915936702846,0.9230303193744658
2024-09-23,47.220889904102584,16.697361765911065,8.31544979640069,4.262666436049491,3.158226706447842,1.9549178948417636,1.9059452050569168,1.4357104510099472,0.9452915936702846,0.9222776109948557
2024-09-24,47.22100395082677,16.68765323439036,8.315678003895782,4.264863622222033,3.1762879440165857,1.9502875978399197,1.892039107821494,1.4524753194648992,0.9452915936702846,0.9229390819951191
2024-09-25,47.22100395082677,16.68765323439036,8.334785810236781,4.2641793418769325,3.1528761283516302,1.9489519966530084,1.8842193421155637,1.2241765869946757,0.9452915936702846,0.9239639818897801
2024-09-26,54.5026291344706,19.26011930044877,9.64300940167518,4.920079896081905,3.650634907233573,2.2533643359541267,2.175179200506476,1.439511975127723,1.0910119363147321,1.0644599121869123
2024-09-27,54.492846452595714,19.256662299878695,9.64949899159303,4.918339172132197,3.638328459369017,2.257479023661675,2.1749203812338305,1.4620210613925713,1.0908161104827645,1.0590880476605098
2024-09-30,47.33856046050649,16.728506482842693,8.386934044128932,4.272121909867986,3.157989624820212,1.9605339021915116,1.8895459097873597,1.2682604889401166,0.9476044611158899,0.9200419291877285
2024-10-02,47.33849186504749,16.728483312820984,8.38881935221126,4.2708758352464615,3.1621323332414177,1.958125439408458,1.8897606516826524,1.2680699459984193,0.9476044611158899,0.9200724160584002
2024-10-03,47.33647973158316,16.728483312820984,8.372832494534151,4.2669395991568795,3.2004899612056743,1.9718140443399912,1.8911859128865485,1.2674297217143164,0.9476044611158899,0.9192340271149321
2024-10-04,47.334597167319195,16.728483312820984,8.354609577327636,4.266469644045477,3.225957930792934,1.9727711034275484,1.8936934579992843,1.2668880462396594,0.9476044611158899,0.9206680151855575
2024-10-07,47.33502398350859,16.728518677590966,8.360239587734554,4.267011281411546,3.228646910894754,1.977665427536573,1.8984798966947203,1.2775660726923754,0.9476044611158899,0.920492715679196
2024-10-08,47.33436851578916,16.728490934538655,8.358285493650271,4.265803505921303,3.222221040728955,1.9756063824000039,1.899790832133598,1.3080605650816095,0.9476044611158899,0.919538476627176
2024-10-09,47.334597167319195,16.72849581243796,8.362493100997419,4.263681429179621,3.217636348900188,1.9774584597933016,1.9019020860361922,1.3189367561936909,0.9476044611158899,0.9177236694332744
