date,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BOCOM INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,HAFOO SECURITIES LTD,CITIBANK N.A.,CHIEF SECURITIES LTD
2024-06-17,6.91519594623183,19.15654273150251,17.05499237635896,10.978219882117434,9.515480828882378,8.563785909615701,7.305569910938467,7.784999330536535,12.725213083816184
2024-06-19,6.9077994888863445,19.136052993785427,17.036750445888707,11.085692884905805,9.505303120453021,8.554626129084701,7.296641750438174,7.7766725360493405,12.70046065050848
2024-06-20,6.906260551366769,19.12733416220713,17.03295495435555,11.109957097251238,9.503185504324971,8.552720307247057,7.295016185629189,7.774940028734612,12.697631208883486
2024-06-26,7.1807394399280415,18.894028411914846,17.023473620137004,11.103772778871072,9.49789558967723,8.547959465694428,7.290955440633913,7.77061213582706,12.690563117316412
2024-06-28,7.378667782867308,18.720781957156237,17.017789884555402,11.100065491519409,9.494724466772588,8.545105504014844,7.288521162895627,7.768017712052409,12.686326038166177
2024-07-02,7.603918679491476,18.57768512113829,16.998871479528084,11.087725726119622,9.4841693333326,8.53560604679844,7.280418630407848,7.759382130914499,12.672222852269138
2024-07-03,7.715172849581917,18.57789164859053,16.999060455366287,11.087848987964703,9.484274768499374,8.535700936821533,7.28049956655792,7.758356695308431,12.561194091309305
2024-07-04,8.020060176906965,18.28062392866822,16.99730314221789,11.086702758567782,9.48329431191488,8.534818541025222,7.27974692980786,7.757554659086111,12.559895551805067
2024-07-05,8.91415137072273,18.094613978142206,16.85509830899695,11.003868418726382,9.403954061598263,8.36200363205097,7.21884225632041,7.692652494474029,12.454815478968062
2024-07-09,9.673763758224345,17.656339100141295,16.700103335172862,10.909946144594196,9.318087196217729,8.258345326464871,7.519912326450785,7.622411407391348,12.341091405342569
2024-07-10,9.70174577397881,17.497666623618812,16.70502962372899,10.913164420658804,9.320835896953191,8.260781418700814,7.631384485500224,7.6246599083336895,12.344731848526665
2024-07-12,9.716647643830104,17.494990669423878,16.702474889142962,10.910403076092924,9.319410442322283,8.259518080384554,7.630217402153263,7.623493853390164,12.342843943259869
2024-07-15,10.223967627795256,17.156677385073856,16.639221652554788,10.871261219777448,9.284117296996037,8.228238808617322,7.707968356325045,7.5946232420863,12.293924410773945
2024-07-16,11.266850480750914,16.857468208210115,16.612465818296005,10.877682926240313,9.269188455441753,8.215007817504748,7.6955739590317,7.582411103503965,11.623351231020482
2024-07-17,11.53884785918816,16.904738069864866,16.61300731184302,10.878037491009653,9.269490590343917,8.215275590740251,7.695824801000915,7.580485215832167,11.30429307017705
2024-07-18,11.538346393185982,16.904003408005973,16.612285328291243,10.884083582890364,9.269087748184521,8.214918563638628,7.695490348675736,7.580155776042153,11.3016288510854
2024-07-23,11.532914026710849,16.904003408005973,16.612285328291243,10.889515949365498,9.269087748184521,8.214918563638628,7.695490348675736,7.580155776042153,11.3016288510854
2024-08-08,11.532538132869691,16.90345245351544,16.6117438818079,10.889161025885704,9.26878563954228,8.214650813676517,7.6984988421587035,7.579908714990225,11.301260495553544
2024-08-12,11.532412840367718,16.903268809999545,16.611563407490006,10.890129149280522,9.268684941037783,8.214561567567687,7.698415203659505,7.579826364885096,11.301137715712139
2024-08-13,11.532412840367718,16.903268809999545,16.610476981409896,10.891215575360633,9.268684941037783,8.214561567567687,7.698415203659505,7.579826364885096,11.301137715712139
2024-08-14,11.530283284287629,16.90014748063283,16.607409718492885,10.907670254558077,9.266973401168041,8.213044680358253,7.696993627174955,7.578426686817307,11.299050866510022
2024-08-16,11.530158040775126,16.88910177228414,16.607229326539326,10.919500124254697,9.26687274203674,8.212955469144724,7.696910021378477,7.578344368911137,11.298928134675634
2024-08-23,11.530158541743756,16.889102506091092,16.607230048099336,10.919500598691128,9.26687314466891,8.212951481130874,7.696910355798045,7.5783446981792,11.29892862559766
2024-08-27,11.529908501187819,16.88873625262072,16.60578371709934,10.922522371199598,9.266668383571238,8.212773376818884,7.696743442243702,7.578180355814388,11.29868359944431
2024-09-02,11.584218008965436,16.88873625262072,16.551474209321725,10.922522371199598,9.266668383571238,8.212773376818884,7.696743442243702,7.578180355814388,11.29868359944431
2024-09-03,14.129040359123152,16.64638317886567,16.211717832355816,10.681157652476752,9.16303979230751,8.120930429582652,7.610671226510577,7.493434023895595,9.943625504882274
2024-09-04,14.925067886531085,16.586880980909793,15.929026454174483,10.64297804611983,9.130286670999354,8.091902309491049,7.583467018783828,7.466648878445789,9.643741754544791
2024-09-05,17.3438948650423,16.577832731071084,15.698925644385591,10.61150134369459,9.125306041127267,8.087488124940563,7.579330188941706,7.462575773647615,7.513145287149278
2024-09-09,17.66900312145612,16.5303720737479,15.703628782482962,10.615750314581332,9.128039831672199,8.089911002427472,7.581600830727751,7.464811437744673,7.216882605159592
2024-09-10,18.098925693521014,16.530195210437512,15.702390835344273,10.616706662945738,9.127942168090595,8.089824446091399,7.581519712951637,7.464731569532609,6.787763701085221
2024-09-11,18.201322700689033,16.509528295726263,15.682758884963441,10.603433100938501,9.116529937328913,8.079710124407478,7.5720409004334215,7.455398771660233,6.77927728385272
2024-09-12,18.461565872993805,16.503355923426472,15.676895614687519,10.600537016539812,9.113121565154527,8.07668938522772,7.56920996216132,7.452611442062575,6.54601321774625
2024-09-16,18.728613924156708,16.503355923426472,15.676895614687519,10.600537016539812,9.113121565154527,8.07668938522772,7.56920996216132,7.452611442062575,6.278965166583346
2024-09-17,18.942252365087032,16.503355923426472,15.676895614687519,10.600537016539812,9.113121565154527,8.07668938522772,7.56920996216132,7.452611442062575,6.065326725653024
2024-09-19,18.996527248101046,16.50317963774806,15.6767281570994,10.547014743917915,9.113024220540195,8.076603111582882,7.569129109314216,7.452531834698467,6.06526193699782
2024-09-20,19.264825254607036,16.50425292329088,15.677747694307326,10.547700669823895,9.113616886763431,8.070624866475393,7.569621368201478,7.453016510673108,5.798593825857452
2024-09-23,19.374547842189383,16.39988058167192,15.680092731154494,10.550346777589283,9.114980077945429,8.07183204961551,7.570753612537441,7.454131313556843,5.7834350137397
2024-09-26,19.374568542173122,16.399791262368744,15.680109483941049,10.550358049697852,9.114989816492152,8.071840673651206,7.570761701215327,7.454139277634159,5.783441192826393
2024-09-27,19.37436154432615,16.399616047035572,15.679941957686392,10.551313729472394,9.114892431961337,8.071754434123502,7.570680815214244,7.454059637626788,5.7833794025536225
2024-09-30,19.374402943541693,16.399437409390824,15.679975462650944,10.551336275563028,9.114911908701027,8.07177168188162,7.570696992276191,7.454075565492121,5.78339176050255
2024-10-02,19.374402943541693,16.398369007331514,15.679975462650944,10.552404677622338,9.114911908701027,8.07177168188162,7.570696992276191,7.454075565492121,5.78339176050255
2024-10-04,19.315823574155175,16.393990164118595,15.682197152073861,10.596584015186142,9.112477961146247,8.096319202337236,7.5686753951815735,7.452085109722775,5.7818474260783885
2024-10-08,19.28616983897712,16.342160115437178,15.657055298772782,10.563252462170087,9.308584412410745,8.05722777369708,7.888730275321485,7.440592379335115,5.456227443878408
2024-10-09,19.285552811029287,16.34163727603447,15.656554378124424,10.568246723348958,9.308286600207227,8.054837110769949,7.8884778889174765,7.440354330334986,5.456052881233223
2024-10-14,19.285347143820253,16.341463003667865,15.656387411697606,10.56706758874315,9.308187333707338,8.054751211450181,7.888393763704844,7.4424078470418165,5.4559946961669485
2024-10-24,19.28479186426629,16.340992486843867,15.654870219343925,10.570709015972914,9.30791932473284,8.054519292437957,7.888166634592886,7.442193559122656,5.455837602686665
2024-10-31,19.28479186426629,16.340992486843867,15.654870219343925,10.569642615184135,9.30791932473284,8.054519292437957,7.888166634592886,7.442193559122656,5.456904003475443
2024-11-07,19.2849358225617,16.341114470085387,15.654987080777923,10.56972151609967,9.307988807059079,8.053832932182354,7.888225518662292,7.442249114064936,5.456944738506657
2024-11-18,19.246554644282824,16.507613681162837,15.623830282765775,10.548685492459244,9.289463903418822,8.037804069009436,7.872526249931433,7.427437434489183,5.44608424248045
2024-11-19,19.268887436133454,16.526768335442817,15.64195943658387,10.56092568826337,9.300242958038897,7.931095485690934,7.881661157104575,7.436055881648882,5.452403621093205
2024-11-22,19.268476816678856,16.526416150469885,15.641626106863926,10.562831632445942,9.300044770120488,7.930926474267026,7.881493199124834,7.4358974195051495,5.4522874305238975
2024-11-25,19.268476816678856,16.523219654647608,15.641626106863926,10.563897131053366,9.300044770120488,7.930926474267026,7.881493199124834,7.436962918112575,5.453352929131322
2024-11-26,19.26950339813068,16.52409997492322,15.642459457802376,10.568722173420971,9.300540255755028,7.91962790721067,7.881913107496828,7.439490253652687,5.453643471607542
2024-11-27,19.269092752423678,16.52268230288972,15.642126106771444,10.571693545047856,9.300342055165737,7.919459134765737,7.881745138778918,7.439331713254845,5.453527250902064
2024-12-04,19.270119399509664,16.517169086048415,15.642959510989924,10.573322388735255,9.300837572478995,7.919881079366231,7.882165073997621,7.439728076919872,5.453817811954025
2024-12-05,19.269708727547734,16.49444018182234,15.64262613864596,10.597605091891598,9.300639359217612,7.9197122961307125,7.881997094540512,7.439569526385638,5.453701583817894
2024-12-09,19.26950339813068,16.502788867426947,15.642459457802376,10.590033280917243,9.300540255755028,7.91962790721067,7.881913107496828,7.439490253652687,5.453643471607542
2024-12-12,19.268887436133454,16.502261345228757,15.64195943658387,10.592891327673014,9.300242958038897,7.91937475124073,7.881661157104575,7.439252445589847,5.45346914240686
2024-12-13,19.268887436133454,16.502261345228757,15.64195943658387,10.600349976868598,9.300242958038897,7.911916102045147,7.881661157104575,7.439252445589847,5.45346914240686
2024-12-18,19.246554644282824,16.483135094742877,15.623830282765775,10.588064088004392,9.289463903418822,8.018646914419904,7.872526249931433,7.430630293587439,5.447148528846535
2025-01-03,19.24619618365937,16.48282810188147,15.623539294168213,10.588026528844432,9.289290890270033,8.018497569811203,7.872379626771088,7.430491900591034,5.448749904003158
2025-01-09,19.244557676548066,16.48142485155597,15.6222091986006,10.595638534508842,9.288500055081746,8.017814922436898,7.871709419012721,7.429859312535533,5.4482860297196245
2025-01-10,19.24373852760755,16.48072331598772,15.621544235740522,10.599444051330938,9.28810468798072,8.017473642335306,7.871374357924853,7.429543058897162,5.448054122195228
2025-01-13,19.24373852760755,16.533929848081304,15.621544235740522,10.546237519237353,9.28810468798072,8.017473642335306,7.871374357924853,7.429543058897162,5.448054122195228
2025-01-15,19.242714689490857,16.5330501818162,15.620713111767015,10.55099679049736,9.287610526433173,8.017047083062383,7.870955571674622,7.429147779707393,5.447764265550995
2025-01-20,19.241690960312322,16.53217060914912,15.61988207622655,10.555755555362614,9.287116417465276,8.016620569176114,7.870536829983976,7.428752542576018,5.447474439748014
2025-01-21,19.241690960312322,16.530042574316084,15.61988207622655,10.55788359019565,9.287116417465276,8.016620569176114,7.870536829983976,7.428752542576018,5.447474439748014
2025-01-22,19.24332897928718,16.52293689039381,15.621211775538251,10.558782368462632,9.287907017051607,8.017303013179275,7.871206838077155,7.429384942173818,5.44793817583627
2025-01-27,19.243124211663982,16.522761070372287,15.621045550743663,10.559734109482607,9.287808184742165,8.01721770132475,7.871123080827165,7.429305886335917,5.447880204507462
2025-02-04,19.243226594930846,16.522848979915324,15.608359434699468,10.57255952067042,9.287857600633966,8.016728305858424,7.871164959229344,7.429345414044559,5.447909190017648
2025-02-06,19.243431364733,16.681577736631105,15.60852552538377,10.434337249370905,9.287956433995094,7.995531339828485,7.871248717370605,7.4294244707237,5.447967161963334
2025-02-07,19.243226594930846,16.68140022757318,15.608359434699468,10.43529031967805,9.287857600633966,7.99544625919294,7.871164959229344,7.429345414044559,5.447909190017648
2025-02-10,19.242612311671074,16.680867723065226,15.607861183854371,10.438149408903639,9.287561113170439,7.995191028150099,7.8709136955004935,7.429108254101739,5.447735281582922
2025-02-11,19.241588593385398,16.679980291097444,15.60703083646518,10.442914151999016,9.287067009460042,7.994765679287876,7.870494958265415,7.428713021175834,5.447445458863795
2025-02-12,19.24117913656943,16.679625344748434,15.605634733133018,10.444819907287393,9.286869382696072,7.994595552414848,7.870327475846277,7.429618928894076,5.447329538410454
2025-02-13,19.24097441469624,16.679447877238754,15.605468692644948,10.445772754516362,9.286770572468145,7.994510491693505,7.8702437373096705,7.429539879398543,5.447271580033836
2025-02-14,19.24117913656943,16.679625344748434,15.605634733133018,10.444819907287393,9.286869382696072,7.994595552414848,7.870327475846277,7.429618928894076,5.447329538410454
2025-02-17,19.24097441469624,16.679447877238754,15.605468692644948,10.445772754516362,9.286770572468145,7.994510491693505,7.8702437373096705,7.429539879398543,5.447271580033836
2025-02-19,19.235857783316934,16.67501241651006,15.60131882844989,10.46958734723906,9.284300999945497,7.992384561771122,7.868150852864153,7.4275641885597405,5.445823021343548
2025-02-24,19.231357398208758,16.673238053960183,15.59766877323975,10.48840682220174,9.282128862345466,7.990514678511129,7.866310035089039,7.425826449611951,5.44454892683198
2025-02-28,19.231152885283347,16.673060744963223,15.597502902219604,10.489358719532756,9.282030152967423,7.990429704606345,7.866226382019514,7.425747480797666,5.444491027610125
2025-03-03,19.277894667988473,16.70505686765723,15.635413010664331,10.28032909383107,9.304590351987237,8.009850637464671,7.885345435695131,7.443795939839153,5.457723994872703
2025-03-10,19.28776401060234,16.660280785645533,15.641284449894071,10.289858381907198,9.309353848813368,8.01395129065261,7.889382348287189,7.447606800607056,5.460518083590634
2025-03-12,19.29105603746689,16.662057607676072,15.643954097271385,10.275613442567675,9.310942765130731,8.01531910824544,7.890728904509102,7.448877954777686,5.461450082355016
2025-03-13,19.290850252865454,16.661879867542133,15.643787217612099,10.27657056472268,9.310843441970704,8.015233605966825,7.890644731278797,7.4487984949296555,5.461391823111651
2025-03-14,19.27442224056014,16.64758409335352,15.630465029862778,10.35308526755422,9.302914364266373,8.008407864509978,7.883925089218277,7.44245512738854,5.45674092328618
2025-03-17,19.274504413737876,16.647228734692096,15.630531667656896,10.35312940614915,9.302954025638629,8.00844200697685,7.88395870097429,7.4424868570134475,5.456764187160767
2025-03-19,19.27429898210726,16.6470513051058,15.630365074236959,10.3540848809261,9.302854872842065,8.008356651355514,7.883874672121621,7.442407533458452,5.4567060278462245
2025-03-21,19.27553163758112,16.648115939359627,15.631364688027588,10.348351726735466,9.303449821327206,8.008868812377406,7.884378872107253,7.442883500153445,5.457055002330886
2025-03-24,19.27347729937359,16.64634162458063,15.629698736067441,10.35790657636965,9.302458282790726,8.00801524706415,7.88353857462212,7.442090256146687,5.456473402985005
2025-03-28,19.27371147181453,16.64654387736514,15.629888636657116,10.356966636698127,9.302571307510084,8.007963333991421,7.883634359489719,7.442180677424276,5.456539699049586
2025-03-31,19.273506057086156,16.647432239089017,15.629722056943937,10.35685625455966,9.302472162871485,8.007877986983116,7.883550337550668,7.442101360395763,5.456481544520201
2025-04-01,19.27371147181453,16.64760966543591,15.629888636657116,10.355900848627357,9.302571307510084,8.007963333991421,7.883634359489719,7.442180677424276,5.456539699049586
2025-04-07,19.183002110311396,16.74583051838416,15.62805645508181,10.35468689943222,9.301480832705765,8.007024616946321,7.882710216653152,7.441308283088382,5.4559000673968
2025-04-08,19.02529395842049,16.895986381975582,15.621064802062168,10.350054437415208,9.297319552207576,8.033267666723292,7.879183663313162,7.437979203386304,5.459850334496219
2025-04-10,18.973306739225613,16.89488709193108,15.630888189507191,10.36935339746576,9.303166219724728,8.038319428670365,7.884138528737253,7.44265661510239,5.463283789635623
2025-04-14,18.9613827755357,16.946050141902,15.621064802062168,10.363901860373579,9.297319552207576,8.033267666723292,7.879183663313162,7.437979203386304,5.459850334496219
2025-04-16,18.93769037555854,16.970207299641302,15.621730404241397,10.361147763369075,9.29771570421343,8.033609958400142,7.879519389582996,7.438296130255859,5.4600829747372615
2025-04-22,18.927609230234214,17.01440674476167,15.613414451699164,10.355632189175076,9.29276622931234,8.029333407888254,7.875324866466558,7.434336484556335,5.45717639590639
2025-04-25,18.928415326867476,17.0076783907853,15.614079402072461,10.359267349162845,9.293161993377417,8.029675364368268,7.875660263968879,7.434653101068113,5.457408808329236
2025-04-29,18.922169873274466,17.03825488420394,15.608927517637383,10.354784937586642,9.290095703307188,8.02489724574183,7.873061680313379,7.432200028260853,5.455608129674318
2025-05-02,18.896935142618254,17.043334146319964,15.613580683982814,10.358936471248786,9.292865167168406,8.027289542185468,7.875408713163965,7.434415636156075,5.457234497156271
