date,ZHONGTAI INTERNATIONAL SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),GF SECURITIES (HONG KONG) BROKERAGE LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-04-25,0.0,11.264730021623679,0.0,3.424145401440451,0.0,0.9338589324749507,1.1541860012106515,1.1156167112788,0.6002345745644365,18.49277164259297
2024-04-30,0.0,11.263283673251236,0.0,3.4246275175645993,0.0,0.9338589324749507,1.1541860012106515,1.1156167112788,0.6002345745644365,18.491807410344673
2024-05-02,0.0,11.263283673251236,0.0,3.4246275175645993,0.0,0.9222881454953952,1.1541860012106515,1.1214021047685778,0.6026451551851773,18.488432597475636
2024-05-03,0.0,11.263283673251236,0.0,3.426073865937044,0.0,0.9222881454953952,1.1541860012106515,1.1214021047685778,0.6026451551851773,18.489878945848083
2024-05-06,0.0,11.263283673251236,0.0,3.426073865937044,0.0,0.9218060293712471,1.1541860012106515,1.1214021047685778,0.6026451551851773,18.489396829723933
2024-05-07,0.0,11.263283673251236,0.0,3.4569292978825246,0.0,0.9218060293712471,1.1541860012106515,1.1214021047685778,0.6026451551851773,18.520252261669416
2024-05-10,0.0,11.263283673251236,0.0,3.4569292978825246,0.0,0.9034856166536176,1.1541860012106515,1.1214021047685778,0.6026451551851773,18.501931848951784
2024-05-13,0.0,11.263283673251236,0.0,3.4569292978825246,0.0,0.9058961972743584,1.1541860012106515,1.1194736402719851,0.6026451551851773,18.50241396507593
2024-05-16,0.0,11.263283673251236,0.0,3.4583756462549693,0.0,0.9044498489019139,1.1541860012106515,1.1194736402719851,0.6026451551851773,18.50241396507593
2024-05-17,0.0,11.263283673251236,0.0,3.4593398785032656,0.0,0.9044498489019139,1.1541860012106515,1.1194736402719851,0.6026451551851773,18.503378197324228
2024-05-21,0.0,11.263283673251236,0.0,3.4593398785032656,0.0,0.9083067778950991,1.1541860012106515,1.1132061306580594,0.5095967432245859,18.407919204742896
2024-05-22,0.0,11.263283673251236,0.0,3.4593398785032656,0.0,0.9131279391365805,1.1541860012106515,1.1132061306580594,0.5095967432245859,18.41274036598438
2024-05-29,0.0,11.263283673251236,0.0,3.4593398785032656,0.0,0.996534028614209,1.1541860012106515,1.1132061306580594,0.5341846655561411,18.520734377793563
2024-05-30,0.0,11.263283673251236,0.0,3.5075514909180794,0.0,0.9492866484476913,1.1541860012106515,1.1132061306580594,0.5341846655561411,18.52169861004186
2024-06-06,0.0,11.263283673251236,0.0,3.5075514909180794,0.0,0.948322416199395,1.1541860012106515,1.1132061306580594,0.5341846655561411,18.520734377793563
2024-06-12,0.0,11.263283673251236,0.0,3.5075514909180794,0.0,0.9015571521570253,1.1541860012106515,1.1132061306580594,0.5341846655561411,18.473969113751192
2024-06-18,0.0,11.263283673251236,0.0,3.5075514909180794,0.0,0.9005929199087289,1.1541860012106515,1.1132061306580594,0.4980259562450305,18.436846172191785
2024-07-03,0.0,11.273890227982495,0.0,3.5075514909180794,0.0,0.9015571521570253,1.1541860012106515,1.1132061306580594,0.4980259562450305,18.44841695917134
2024-07-09,0.0,11.275336576354938,0.0,3.5075514909180794,0.0,0.9005929199087289,1.1541860012106515,1.1132061306580594,0.4980259562450305,18.44889907529549
2024-07-15,0.0,11.263283673251236,0.0,3.5075514909180794,0.0,0.8928790619223587,1.1541860012106515,1.1132061306580594,0.5115252077211785,18.442631565681562
2024-07-26,0.0,11.263283673251236,0.0,3.5075514909180794,0.0,0.8933611780465067,1.1541860012106515,1.1132061306580594,0.5115252077211785,18.443113681805713
2024-07-30,0.0,11.258462512009753,0.0,3.5075514909180794,0.0,0.8933611780465067,1.1541860012106515,1.1132061306580594,0.5115252077211785,18.43829252056423
2024-07-31,0.0,11.24930230565094,0.0,3.5075514909180794,0.0,0.8933611780465067,1.1541860012106515,1.1132061306580594,0.5115252077211785,18.429132314205415
2024-08-05,0.0,11.247373841154348,0.0,3.5075514909180794,0.0,0.8928790619223587,1.1541860012106515,1.1132061306580594,0.5259886914456227,18.44118521730912
2024-08-06,0.0,11.2468917250302,0.0,3.5075514909180794,0.0,0.8928790619223587,1.1541860012106515,1.1132061306580594,0.5259886914456227,18.44070310118497
2024-08-08,0.0,11.24351691216116,0.0,3.502730329676598,0.0,0.8928790619223587,1.1541860012106515,1.1132061306580594,0.5259886914456227,18.43250712707445
2024-08-12,0.0,11.242552679912865,0.0,3.502730329676598,0.0,0.8928790619223587,1.1541860012106515,1.1132061306580594,0.5259886914456227,18.431542894826155
2024-08-13,0.0,11.243999028285309,0.0,3.524425555263264,0.0,0.8928790619223587,1.1541860012106515,1.1132061306580594,0.5259886914456227,18.454684468785267
2024-08-14,0.0,11.243999028285309,0.0,3.524425555263264,0.0,0.8938432941706549,1.1541860012106515,1.1132061306580594,0.5259886914456227,18.45564870103356
2024-08-15,0.0,11.243999028285309,3.6334681696424704,3.502730329676598,0.0,0.8967359909155438,1.1541860012106515,1.1132061306580594,0.5500944976530298,22.094420148041664
2024-08-16,0.0,11.243999028285309,3.6334681696424704,3.516711697276894,0.0,0.9063783133985065,1.1541860012106515,1.1132061306580594,0.5500944976530298,22.11804383812492
2024-08-19,0.0,11.247373841154348,3.6334681696424704,3.516711697276894,0.0,0.9063783133985065,1.1541860012106515,1.1132061306580594,0.5500944976530298,22.12141865099396
2024-08-20,0.0,11.249784421775088,3.6334681696424704,3.5316572971254865,0.0,0.9068604295226548,1.1541860012106515,1.1132061306580594,0.5500944976530298,22.13925694758744
2024-08-28,0.0,11.249784421775088,3.6334681696424704,3.5316572971254865,0.0,0.8991465715362844,1.1541860012106515,1.1132061306580594,0.5500944976530298,22.13154308960107
2024-08-29,0.0,11.242552679912865,3.6334681696424704,3.5316572971254865,3.0300998402710713,1.0760831890986524,1.1541860012106515,1.1132061306580594,0.5823962779709553,25.363649585890215
2024-08-30,0.0,11.232428241305755,3.6334681696424704,3.5316572971254865,3.0300998402710713,1.1223663370168742,1.1541860012106515,1.1204378725202815,0.5823962779709553,25.407040037063545
2024-09-02,0.0,11.230017660685013,3.6334681696424704,3.5316572971254865,3.0300998402710713,1.1937195233907991,1.1541860012106515,1.1204378725202815,0.5211675302041413,25.414753895049913
2024-09-03,0.0,11.232428241305755,3.6334681696424704,3.5316572971254865,3.0300998402710713,1.1980585685081324,1.1570786979555403,1.1204378725202815,0.5216496463282894,25.424878333657023
2024-09-04,0.0,11.232428241305755,3.6334681696424704,3.5316572971254865,3.0300998402710713,1.1860056654044289,1.1570786979555403,1.1204378725202815,0.5221317624524375,25.413307546677473
2024-09-05,0.0,11.232428241305755,3.6334681696424704,3.5509419420914123,3.0300998402710713,1.1720242978041326,1.1570786979555403,1.1204378725202815,0.5221317624524375,25.418610824043103
2024-09-09,0.0,11.232428241305755,3.6334681696424704,3.5509419420914123,3.0300998402710713,1.1503290722174664,1.1570786979555403,1.1204378725202815,0.5221317624524375,25.39691559845643
2024-09-10,0.0,11.232428241305755,3.6334681696424704,3.5509419420914123,3.0300998402710713,1.1238126853893184,1.1570786979555403,1.1204378725202815,0.5221317624524375,25.370399211628285
2024-09-11,0.0,11.232428241305755,3.6334681696424704,3.5509419420914123,3.0300998402710713,1.0948857179404299,1.1570786979555403,1.1204378725202815,0.5221317624524375,25.341472244179396
2024-09-13,0.0,11.232428241305755,3.6334681696424704,3.5509419420914123,3.0300998402710713,1.0939214856921338,1.1570786979555403,1.1204378725202815,0.5221317624524375,25.3405080119311
2024-09-17,0.0,11.232428241305755,3.6334681696424704,3.5509419420914123,3.0300998402710713,1.0948857179404299,1.1570786979555403,1.1204378725202815,0.5230959947007339,25.342436476427693
2024-09-30,0.0,11.232428241305755,3.6334681696424704,3.5509419420914123,3.0300998402710713,1.0992247630577634,1.1570786979555403,1.1204378725202815,0.5230959947007339,25.346775521545027
2024-10-02,0.0,11.232428241305755,3.6334681696424704,3.5509419420914123,3.0300998402710713,1.1035638081750965,1.1575608140796885,1.1204378725202815,0.5230959947007339,25.35159668278651
2024-10-03,0.0,11.232428241305755,3.6334681696424704,3.5514240582155603,3.0300998402710713,1.0895824405748005,1.2318066971985022,1.1204378725202815,0.5230959947007339,25.412343314429176
2024-10-08,0.0,11.232428241305755,3.6334681696424704,3.5514240582155603,3.0300998402710713,1.1001889953060595,1.2318066971985022,1.121884220892726,0.5206854140799931,25.421985636912137
2024-10-09,0.0,11.232428241305755,3.6334681696424704,3.5533525227121534,3.0300998402710713,1.0187113703250235,1.2843573547306497,1.121884220892726,0.5158642528385118,25.39016597271836
2024-10-21,0.0,11.232428241305755,3.6334681696424704,3.5533525227121534,3.0300998402710713,1.0196756025733198,1.2843573547306497,1.121884220892726,0.5158642528385118,25.391130204966654
2024-10-22,0.0,11.232428241305755,3.6334681696424704,3.5533525227121534,3.0300998402710713,1.0187113703250235,1.2843573547306497,1.121884220892726,0.5158642528385118,25.39016597271836
2024-10-23,0.0,11.232428241305755,3.6334681696424704,3.5533525227121534,3.0300998402710713,1.0172650219525792,1.2843573547306497,1.121884220892726,0.5158642528385118,25.388719624345917
2024-10-24,0.0,11.232428241305755,3.6334681696424704,3.5533525227121534,3.0300998402710713,1.0220861831940606,1.2843573547306497,1.121884220892726,0.5158642528385118,25.393540785587398
2024-10-25,0.0,11.232428241305755,3.6334681696424704,3.595296625513041,3.0300998402710713,1.0259431121872458,1.2843573547306497,1.121884220892726,0.5158642528385118,25.43934181738147
2024-10-29,0.0,11.232428241305755,3.6334681696424704,3.5885469997749677,3.0300998402710713,1.0259431121872458,1.2911069804687239,1.121884220892726,0.5158642528385118,25.43934181738147
2024-10-31,0.0,11.232428241305755,3.6334681696424704,3.5885469997749677,3.0300998402710713,1.0259431121872458,1.2939996772136126,1.121884220892726,0.5149000205902154,25.441270281878065
2024-11-01,0.0,11.232428241305755,3.6334681696424704,3.5885469997749677,3.0300998402710713,1.023532531566505,1.2964102578343533,1.121884220892726,0.5149000205902154,25.441270281878065
2024-11-08,0.0,11.232428241305755,3.6334681696424704,3.5885469997749677,3.0300998402710713,1.0621018214983564,1.2964102578343533,1.121884220892726,0.5149000205902154,25.479839571809915
2024-11-12,0.0,11.232428241305755,3.6334681696424704,3.5644411935675606,3.0300998402710713,1.0596912408776158,1.2988208384550939,1.121884220892726,0.5149000205902154,25.455733765602506
2024-11-13,0.0,11.232428241305755,3.6334681696424704,3.5644411935675606,3.0300998402710713,1.0596912408776158,1.2959281417102053,1.121884220892726,0.5149000205902154,25.45284106885762
2024-11-14,0.0,11.232428241305755,3.6334681696424704,3.539853271236005,3.0300998402710713,1.0731904923537636,1.2959281417102053,1.121884220892726,0.5149000205902154,25.44175239800221
2024-11-18,0.0,11.232428241305755,3.6334681696424704,3.539853271236005,3.0300998402710713,1.0731904923537636,1.3166591350485752,1.121884220892726,0.5149000205902154,25.46248339134058
2024-11-19,0.0,11.232428241305755,3.6334681696424704,3.5278003681323016,3.0300998402710713,1.0731904923537636,1.3166591350485752,1.121884220892726,0.5149000205902154,25.45043048823688
2024-11-20,0.0,11.232428241305755,3.6334681696424704,3.5278003681323016,3.0300998402710713,1.0736726084779118,1.3166591350485752,1.121884220892726,0.5149000205902154,25.450912604361026
2024-11-21,0.0,11.232428241305755,3.6334681696424704,3.5278003681323016,3.0300998402710713,1.0746368407262081,1.3166591350485752,1.121884220892726,0.5139357883419192,25.450912604361026
2024-11-22,0.0,11.232428241305755,3.6334681696424704,3.4569292978825246,3.0300998402710713,1.0746368407262081,1.3147306705519826,1.121884220892726,0.5095967432245859,25.373774024497326
2024-11-25,0.0,11.232428241305755,3.6334681696424704,3.444394278654673,3.0300998402710713,1.0746368407262081,1.311837973807094,1.121884220892726,0.5095967432245859,25.35834630852458
2024-11-29,0.0,11.232428241305755,3.6334681696424704,3.444394278654673,3.0300998402710713,1.0746368407262081,1.3113558576829456,1.121884220892726,0.5095967432245859,25.357864192400438
2024-12-02,0.0,11.213143596339828,3.6334681696424704,3.4361983045441544,3.0300998402710713,1.0799401180918375,1.3079810448139086,1.1204378725202815,0.5095967432245859,25.33086568944814
2024-12-03,0.0,11.213143596339828,3.6334681696424704,3.4361983045441544,3.0300998402710713,1.075118956850356,1.3046062319448717,1.1180272918995406,0.48259824027229,25.293260631764586
2024-12-04,0.0,11.213143596339828,3.6334681696424704,3.4361983045441544,3.0300998402710713,1.1045280404233928,1.3046062319448717,1.1180272918995406,0.4604208985614754,25.300492373626803
2024-12-09,0.0,11.213143596339828,3.6334681696424704,3.4361983045441544,3.0300998402710713,1.1045280404233928,1.3050883480690199,1.1180272918995406,0.4604208985614754,25.300974489750956
2024-12-10,0.0,11.213143596339828,3.6334681696424704,3.4361983045441544,3.0300998402710713,1.129115962754948,1.3050883480690199,1.0939214856921338,0.4604208985614754,25.3014566058751
2024-12-12,0.0,11.213143596339828,3.6334681696424704,3.4361983045441544,3.0300998402710713,1.129115962754948,1.3070168125656125,1.0857255115816153,0.4604208985614754,25.29518909626118
2024-12-13,50.66076232548674,11.213143596339828,3.6334681696424704,3.4361983045441544,3.0300998402710713,1.1484006077208737,1.311837973807094,1.0857255115816153,0.4604208985614754,75.98005722795533
2024-12-16,50.619782454934146,11.213143596339828,3.6334681696424704,3.4361983045441544,3.0300998402710713,1.1484006077208737,1.311837973807094,1.0857255115816153,0.4604208985614754,75.93907735740272
2024-12-17,50.619782454934146,11.213143596339828,3.6334681696424704,3.4390910012890434,3.0300998402710713,1.1484006077208737,1.3214802962900567,1.0857255115816153,0.4493322277060682,75.94052370577518
2024-12-18,50.619782454934146,11.213143596339828,3.6334681696424704,3.4390910012890434,3.0300998402710713,1.115134595154652,1.3214802962900567,1.0857255115816153,0.4493322277060682,75.90725769320895
2024-12-19,50.619782454934146,11.213143596339828,3.6334681696424704,3.428484446557784,3.0300998402710713,1.1344192401205777,1.326301457531538,1.0857255115816153,0.4300475827401425,75.90147229971917
2024-12-30,50.619782454934146,11.213143596339828,3.6334681696424704,3.428484446557784,2.9365693121863314,1.1951658717632434,1.3243729930349455,1.0857255115816153,0.45415338894754953,75.8908657449879
2025-01-03,50.619782454934146,11.213143596339828,3.6334681696424704,3.404378640350377,2.9052317641167025,1.2433774841780578,1.3316047348971676,1.0857255115816153,0.45415338894754953,75.8908657449879
2025-01-06,50.619782454934146,11.213143596339828,3.6334681696424704,3.3923257372466735,2.8955894416337395,1.2433774841780578,1.353299960483834,1.0857255115816153,0.45415338894754953,75.8908657449879
2025-01-07,50.619782454934146,11.213143596339828,3.6334681696424704,3.3913615049983776,2.877751145040258,1.248198645419539,1.353299960483834,1.0857255115816153,0.45415338894754953,75.87688437738763
2025-01-09,50.619782454934146,11.213143596339828,3.6334681696424704,3.3913615049983776,2.853163222708703,1.2723044516269462,1.353299960483834,1.0857255115816153,0.45415338894754953,75.87640226126348
2025-01-10,50.619782454934146,11.213143596339828,3.6334681696424704,3.3913615049983776,2.838217622860111,1.2723044516269462,1.353299960483834,1.0857255115816153,0.45415338894754953,75.86145666141488
2025-01-13,50.619782454934146,11.213143596339828,3.6334681696424704,3.3913615049983776,2.8309858809978885,1.2800183096133164,1.3528178443596859,1.0857255115816153,0.45415338894754953,75.86145666141488
2025-01-14,50.619782454934146,11.213143596339828,3.6334681696424704,3.3913615049983776,2.8309858809978885,1.2766434967442795,1.3528178443596859,1.0857255115816153,0.45415338894754953,75.85808184854585
2025-01-17,50.619782454934146,11.213143596339828,3.6334681696424704,3.3894330405017845,2.7827742685830748,1.2819467741099089,1.3523357282355377,1.0857255115816153,0.4546355050716977,75.81324504900007
2025-01-20,50.619782454934146,11.213143596339828,3.6334681696424704,3.3894330405017845,2.73456265616826,1.3012314190758347,1.3518536121113895,1.0857255115816153,0.4546355050716977,75.78383596542703
2025-01-21,50.619782454934146,11.213143596339828,3.6334681696424704,3.3894330405017845,2.686351043753446,1.3012314190758347,1.3518536121113895,1.0857255115816153,0.4546355050716977,75.73562435301221
2025-01-22,50.619782454934146,11.213143596339828,3.6334681696424704,3.3894330405017845,2.6429605925801134,1.3012314190758347,1.3518536121113895,1.0857255115816153,0.4546355050716977,75.69223390183888
2025-02-04,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.3017135351999827,1.3518536121113895,1.0857255115816153,0.4546355050716977,75.69175178571473
2025-02-10,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.3017135351999827,1.3518536121113895,1.0852433954574672,0.4546355050716977,75.69126966959058
2025-02-17,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.3074989286897605,1.3518536121113895,1.0794580019676896,0.4546355050716977,75.69126966959058
2025-02-19,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.3074989286897605,1.3518536121113895,1.0794580019676896,0.4536712728234014,75.69030543734229
2025-02-24,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.3070168125656125,1.3518536121113895,1.0794580019676896,0.4536712728234014,75.68982332121814
2025-03-05,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.4275458436026478,1.3518536121113895,1.0794580019676896,0.4536712728234014,75.81035235225517
2025-03-10,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.4275458436026478,1.3513714959872414,1.0794580019676896,0.4536712728234014,75.80987023613103
2025-03-17,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.4198319856162775,1.3513714959872414,1.0794580019676896,0.4613851308097717,75.80987023613103
2025-03-19,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.421278333988722,1.3513714959872414,1.0794580019676896,0.4613851308097717,75.81131658450347
2025-03-20,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.421278333988722,1.3552284249804265,1.0794580019676896,0.45752820181658654,75.81131658450347
2025-03-24,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.4183856372438333,1.3552284249804265,1.0794580019676896,0.45752820181658654,75.80842388775858
2025-04-01,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.4188677533679812,1.3552284249804265,1.0794580019676896,0.45752820181658654,75.80890600388274
2025-04-07,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.4193498694921294,1.3552284249804265,1.0794580019676896,0.45752820181658654,75.80938812000689
2025-04-09,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.4207962178645739,1.3552284249804265,1.0794580019676896,0.45752820181658654,75.81083446837933
2025-04-23,50.619782454934146,11.213143596339828,3.6334681696424704,3.3884688082534886,2.6429605925801134,1.4207962178645739,1.3552284249804265,1.0794580019676896,0.45704608569243843,75.81035235225517
