date,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,INNOVAX SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,ARTA GLOBAL MARKETS LTD,PHILLIP SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BMI SECURITIES LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-09-19,88.12349904264009,6.570781704466409,0.0,1.2457070291144217,0.0,1.452363485171029,1.8098561596417353,0.0,0.0,0.7977925789663048
2024-09-20,88.12349904264009,6.567846485264915,0.0,1.2486422483159165,0.0,1.452363485171029,1.8098561596417353,0.0,0.0,0.7977925789663048
2024-09-27,88.12401636925003,6.56788504162949,0.0,1.2474754838633058,0.0,1.4523720112314593,1.8098667843532104,0.0,0.0,0.7983843096725156
2024-09-30,75.057,5.593999999999999,0.0,1.0645,0.0,1.2370145000000001,1.5415,0.0,0.0,0.6799999999999999
2024-10-02,88.08626748210709,6.6073209150947,0.0,1.2475279099015393,0.0,1.4517498717807127,1.8090915081027497,0.0,0.0,0.7980423130132142
2024-10-03,88.07024691379681,6.609052663202107,0.0,1.244367572006362,0.0,1.4702598878394775,1.8081757929861424,0.0,0.0,0.797897170169096
2024-10-04,88.06198051320258,6.608432327972255,0.0,1.2436641398403179,0.0,1.4701218871225905,1.8080060749942735,0.0,0.0,0.80779505686798
2024-10-07,87.26288312382728,6.531026365936553,0.0,1.2294722531335833,0.0,1.4567816175168324,1.791599756102933,0.9277719697405197,0.0,0.8004649137422903
2024-10-08,87.22789562908078,6.528407792695701,0.0,1.2475737900238248,0.0,1.456197530246677,1.801921901659935,0.9337918400411208,0.0,0.8042115162519671
2024-10-09,87.06448595631467,6.542857202347455,0.0,1.322955170512769,0.0,1.4505695954197193,1.8582851233331483,0.9639419085454721,0.0,0.7969050435267621
2024-10-10,87.0211558942777,6.521586808850708,0.0,1.3692433815560332,0.0,1.4498380208847181,1.8538697435292948,0.9924405881557699,0.0,0.7918655627457838
2024-10-14,87.02317377581427,6.516520643599429,0.0,1.372173682359207,0.0,1.4498716403114345,1.8539127318059754,0.9924636012669888,0.0,0.7918839248427024
2024-10-15,87.0211558942777,6.516369539403627,0.0,1.372141864582189,0.0,1.4498380208847181,1.8503915638979078,0.9924405881557699,0.0,0.7976625287980954
2024-10-16,86.98585810962321,6.487650583854654,0.0,1.4382233609438415,0.0,1.4492499331982334,1.8496410024708876,0.9920380314004258,0.0,0.7973389785087535
2024-10-17,86.95260355870306,6.488645805313205,0.0,1.4799580461145543,0.0,1.448695887325181,1.8414037685315725,0.9916587768877171,0.0,0.7970341571247072
2024-10-18,86.95159624195567,6.490308336216321,0.0,1.4799409012969837,0.0,1.4486791046692344,1.8413824364865408,0.9916472888533997,0.0,0.7964456905218601
2024-10-21,86.92642090620176,6.488429179322458,0.0,1.5148354067922845,0.0,1.448259664607913,1.8344795751979959,0.9913601744756848,0.0,0.796215093401908
2024-10-22,86.90981316899938,6.480821027970417,0.0,1.557388651531215,0.0,1.4450881927482553,1.819655216268628,0.9911707700451449,0.0,0.7960629724369592
2024-10-23,86.88013635797323,6.46934792798471,0.0,1.6019999163232848,0.0,1.444594743186594,1.817297592938986,1.004722490873274,0.0,0.7819009707199269
2024-10-24,86.89633074286957,6.465879815594961,0.0,1.5901317684368268,0.0,1.4454043076154421,1.8153087826057113,1.0049030760853044,0.0,0.7820415067921925
2024-10-25,750.5799999999999,55.779999999999994,0.0,14.219999999999999,0.0,12.480145,15.68,8.68,0.0,6.755
2024-10-28,83.51710161158348,6.2066040860050835,0.22420773096630056,1.596158759658353,2.3711497503185432,1.3886553391691323,1.7447033357576143,0.9775011992749133,1.2222937591388643,0.7516244281277222
2024-10-29,83.51617233260096,6.206535026296131,0.228099620005505,1.593359296818942,2.371123366984054,1.3886398878640014,1.7446839227738136,0.9774903228040788,1.2222801589075474,0.7516160649449688
2024-11-04,83.5068806800395,6.204731956441713,0.23252447174041926,1.6009699274376237,2.3708595659274323,1.3884853937222008,1.7444898166936718,0.9773815714064991,1.2221441732385194,0.7515324433524077
2024-11-11,83.5050225976216,6.2045938971193895,0.2325192979196615,1.6031593698671398,2.3708068127598025,1.388454499018955,1.7444510006604272,0.9773598240307303,1.2221169797356373,0.7515157212666572
2024-11-12,83.51896023159004,6.22788385614167,0.23255810718842396,1.564481811994852,2.3712025187489543,1.388686242810971,1.7447421630212858,0.9775229529427294,1.2223209605094913,0.7516411550515807
2024-11-13,83.50474732504473,6.315952550252195,0.23252317826364427,1.452991726374734,2.3708463774154356,1.3884776699174948,1.7444801125234173,0.9773761344718255,1.2221373747493456,0.7904675509871735
2024-11-14,82.92994385348788,6.521630142361302,0.23092260902219608,1.882184997460818,2.3545266977334918,1.3789201080971936,1.732472014099538,0.9706483828995178,1.213724813449198,0.7850263813888531
2024-11-15,82.9184918472238,6.368827764222461,0.2308907203334769,2.047636125062677,2.354201555170523,1.3787296895224084,1.7322327726454152,0.9705143436026767,1.2135572071115999,0.7849179751049538
2024-11-18,82.87957867311458,6.36307835516771,0.23078236463862065,2.074280727146645,2.3530967418416293,1.3780826595624713,1.7535042825173663,0.9700588867704699,1.2129876916532285,0.7845496175872725
2024-11-19,82.76807760396356,6.337425449857823,0.23047188429098397,2.1652227024179287,2.349931030737258,1.3762286722186683,1.7539020668172727,0.9687538294240643,1.211355812888258,0.8386309473841785
2024-11-21,82.77035945093797,6.318301750325076,0.2304782382089084,2.181823896154666,2.34999581637887,1.3762666136971067,1.7539504204366927,0.9687805371604117,1.2113892089592626,0.8386540677410279
2024-11-22,82.76579588279945,6.306926330011478,0.2304655307233847,2.198244188981184,2.349866248667621,1.3761907328321443,1.7538537158638439,0.9687271231602559,1.2113224186585554,0.8386078283020768
2024-11-25,82.76807760396356,6.3071002019248,0.23047188429098397,2.198304791072137,2.349931030737258,1.3762286722186683,1.751145226096089,0.9687538294240643,1.211355812888258,0.8386309473841785
2024-11-26,82.76807760396356,6.285045476155327,0.23047188429098397,2.220359516841609,2.349931030737258,1.3762286722186683,1.751145226096089,0.9687538294240643,1.211355812888258,0.8386309473841785
2024-11-27,82.76579588279945,6.265574859187904,0.2304655307233847,2.242352424526329,2.349866248667621,1.3761907328321443,1.7510969511422725,0.9687271231602559,1.2113224186585554,0.8386078283020768
2024-12-02,82.76168910171282,6.270225896010897,0.23045409518443288,2.2422411605624126,2.3497496499427104,1.376122447207474,1.7510100629324374,0.96867905559581,1.2112623136846867,0.8385662171663215
2024-12-05,82.76077653903941,6.2657462019943715,0.230451554107668,2.2477296318109152,2.349723740686318,1.3761072735444786,1.7509907556123292,0.968668374562614,1.2112489578338437,0.8385569708080456
2024-12-06,75.03800000000001,5.147,3.757423333333333,2.329035,1.4163333333333332,1.2213416666666665,1.3105,0.8785,0.8921666666666667,0.6293333333333333
2024-12-10,81.0290444602581,5.557937202976471,4.05741654005541,2.50058761300977,1.5294135856127857,1.31885375688983,1.4151305040801758,0.9486395633990344,0.9633973786520644,0.6795793950663545
2024-12-11,81.02321165250798,5.557537119532218,3.992338725786778,2.5723917709147277,1.5293034920596071,1.3187588203091791,1.4150286370986929,0.9485712763763461,0.9633280293004327,0.6795304761140358
2024-12-12,80.99988881648568,5.498366609827543,3.9911895160782516,2.6508110819379325,1.5288632763011079,1.3183792106258336,1.4218176597561374,0.9482982265689739,0.963050731706264,0.6793348707122834
2024-12-13,80.9940602053185,5.497970956926144,3.9909023170200357,2.657816160314371,1.5287532619579338,1.3182843423500634,1.421715348229413,0.9482299886773676,0.9629814322500377,0.679285986956126
2024-12-18,80.99365223395097,5.4979432633554755,3.990882214633862,2.658306478045825,1.5287455615468502,1.3182777020820657,1.4217081869739654,0.9482252123927332,0.9629765816616015,0.6792825653566611
2025-01-07,80.98782452026423,5.4975476713760925,3.9905950597981077,2.665310477791253,1.5286355641435125,1.3181828484139642,1.4216058912010097,0.9481569850082907,0.9629072928759971,0.6792336891275481
2025-01-09,80.98491097789943,5.50094740337367,3.990451497875852,2.665214593069835,1.5285805713775895,1.318135426698464,1.4215547488346776,0.9481228749977965,0.9628726522221978,0.6792092536504799
2025-01-20,80.9761716084479,5.50395089501702,3.9900208740781937,2.6721212171353774,1.5284156168176797,1.317993182021746,1.4214013438114994,0.9480205596900435,0.9627687452135844,0.679135957766952
2025-01-23,80.97034640995639,5.503554956238807,3.9897338431761997,2.679122711543006,1.5283056668883532,1.3178983692917388,1.421299092188592,0.9479523617520016,0.9626994863324729,0.6790871026324337
2025-01-24,80.96918147082826,5.50347577531892,3.9896764419512967,2.6826809742889384,1.528283678800738,1.3178794083826486,1.4191205588863993,0.9479387233418086,0.9626856357519827,0.6790773324489981
2025-02-03,81.00705915882406,5.4556714549380825,3.991542827614672,2.680337452045616,1.5289986156607027,1.3184959173325972,1.4197844288277952,0.9483821726462184,0.9631359837175502,0.6865919883927091
2025-02-04,81.00414423238503,5.451876779164626,3.9913991974935255,2.6802410038275766,1.528943596770543,1.3184484730894772,1.4197333398583614,0.9483480464318113,0.9631013266077567,0.6937640043712889
2025-02-07,80.99540071160702,5.451288308064172,3.990968369143355,2.690745618658798,1.528778563854839,1.3183061608444873,1.419580095008065,0.948245682522812,0.9629973702418162,0.6936891200546316
2025-02-12,80.99540071160702,5.4476903354497805,3.990968369143355,2.687147646044407,1.528778563854839,1.3183061608444873,1.419580095008065,0.948245682522812,0.9629973702418162,0.7008850652834141
2025-02-13,80.94149491189755,5.519571809805429,3.988312214106603,2.683597404567966,1.527761098290878,1.317428773397325,1.4114441495271457,0.9476145856779498,0.9623564555367228,0.7004185971924289
2025-02-17,80.9298553275568,5.53315832576573,3.987738685084883,2.68321149671735,1.5275414025195624,1.3172393239272158,1.4112411804166964,0.9474783163898111,0.9622180663317508,0.7003178752902113
2025-02-20,80.9298553275568,5.525968203842833,3.987738685084883,2.690401618640247,1.5275414025195624,1.3172393239272158,1.4112411804166964,0.9474783163898111,0.9622180663317508,0.7003178752902113
2025-02-21,80.91618309284043,5.5239563144485535,3.9870649992235982,2.693541557634907,1.5272833407139448,1.3170167904117231,1.4110027662915015,0.9473182500474467,0.9620555098660564,0.7145773785218457
2025-02-26,80.9249095178455,5.524552046830716,3.9874949851964434,2.6830475194876344,1.5274480509489663,1.3171588244006323,1.4111549362203264,0.947420413809367,0.9621592629712657,0.7146544422891374
2025-02-27,80.90745854963622,5.523360710532482,3.9866351059746314,2.7040333328062034,1.5271186659976912,1.3168747870515864,1.4108506291772034,0.947216108316525,0.9619517791345776,0.7145003313728902
2025-02-28,75.03800000000001,5.1226666666666665,3.6974233333333335,2.5098683333333334,1.4163333333333332,1.2213416666666665,1.3051666666666666,0.8785,0.8921666666666667,0.6626666666666667
2025-03-03,80.90862171335905,5.462340115673085,3.9866924197181923,2.7673286791904896,1.5271406205747426,1.3168937190636316,1.407276794507038,0.9472297259413353,0.9619656086063305,0.7145106033661068
2025-03-05,80.9231640822712,5.463321906777711,3.987408980582524,2.7498522552109694,1.527415106059909,1.3171304151520729,1.4075297358855199,0.947399979294161,0.9621385105599779,0.714639028205954
2025-03-06,80.88536479150767,5.460769983658651,3.985546457865334,2.7952778963495697,1.5267016489383871,1.3165151822196928,1.40687227734014,0.9469574478176322,0.9616890947007751,0.714305219602145
2025-03-07,80.86502594991637,5.459396858422084,3.9845442815350394,2.819720284040945,1.5263177557201892,1.3161841409514394,1.4065185155383386,0.9467193328313859,0.961447275402468,0.714125605641736
2025-03-10,80.86212123606823,5.4592007540435725,3.984401154629221,2.837579258629187,1.5262629295914687,1.316136862931603,1.392099784333193,0.9466853261798814,0.9614127397155957,0.7140999538780513
2025-03-11,80.86212123606823,5.4592007540435725,3.984401154629221,2.8555395190385946,1.5262629295914687,1.316136862931603,1.3741395239237852,0.9466853261798814,0.9614127397155957,0.7140999538780513
2025-03-12,80.86212123606823,5.4592007540435725,3.984401154629221,2.866315675284239,1.5262629295914687,1.316136862931603,1.3633633676781407,0.9466853261798814,0.9614127397155957,0.7140999538780513
2025-03-14,80.86473546914075,5.459377247350237,3.984529968381735,2.866408341876707,1.5263122729300669,1.3161794129966082,1.3601744931630264,0.9467159320562937,0.9614438217221286,0.7141230403824366
2025-03-17,80.85021409069458,5.458396873363612,3.9838144418018815,2.9197664504330296,1.5260381836374515,1.315943058555475,1.3599302382544622,0.9465459244472825,0.9612711693352881,0.6780795694769377
2025-03-27,80.8531179491379,5.437043007161036,3.9839575265584717,2.919871318287184,1.5260929936205074,1.3159903226524783,1.3599790822179456,0.9465799210842192,0.9613056948517976,0.696062184428464
2025-04-02,80.85456995658333,5.4317530737911,3.984029072791166,2.9199237550391786,1.5261204000884998,1.3160139559741741,1.36000350551544,0.9465969203184846,0.9613229585400964,0.6996664013585309
2025-04-14,80.85456995658333,5.4317530737911,3.984029072791166,2.740337923068303,1.5261204000884998,1.4955997879450496,1.36000350551544,0.9465969203184846,0.9613229585400964,0.6996664013585309
2025-04-16,80.85456995658333,5.410202773954595,3.984029072791166,2.54279350790034,1.5261204000884998,1.7111027863101,1.36000350551544,0.9465969203184846,0.9613229585400964,0.7032581179979484
2025-04-17,80.82553971299562,5.408260280110758,3.9825986362121855,2.577784807036088,1.5255724576904075,1.710488427335501,1.3595152061766833,0.9462570515987454,0.9609778025437457,0.7030056183002631
2025-04-25,80.8293124657547,5.401331536121024,3.98278453487796,2.56354275356959,1.525643667950424,1.7094910906574883,1.3775316385247827,0.94630122073037,0.9610226588066156,0.703038433007044
2025-04-30,75.03800000000001,5.007666666666666,3.6974233333333335,2.3798683333333335,1.4163333333333332,1.5870083333333334,1.2788333333333335,0.8785,0.8921666666666667,0.6493333333333333
2025-05-02,80.8372944495775,5.394683025116176,3.98012553240311,2.8115714029730907,1.5257943269465908,1.4582934588346148,1.3668948236107785,0.9679403643879819,0.9611175608549188,0.6962850552952318
