date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,DBS BANK (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD
2024-03-21,39.34259277198286,16.452900372363032,16.85173207063693,11.821128517244253,1.722707188930011,5.803737728004267,3.0545491037515795,2.450873283248407,0.7378970429922791,1.7618819208463785
2024-03-22,39.03159863210925,16.840754714346794,16.803610918200533,11.820893633839106,1.9541618945186374,5.792634403802663,3.063216860386249,2.3092441653875735,0.628277461762366,1.7556073156468288
2024-03-25,39.06443069206129,17.11271807727433,16.773808570304308,11.70658847412144,1.7231280195372962,5.859741829960596,3.0541455419561556,2.308282712636406,0.6457431966195885,1.751412885528586
2024-03-26,38.55162001671896,17.824825442245057,16.69091154660117,11.663323505121747,1.6987321597376575,5.86956877634172,3.041166751018052,2.2989900141192487,0.6243417947390638,1.736519993357326
2024-03-27,38.59551850676008,17.375415314638456,16.67670174217153,11.691538133349596,1.6924507645903906,5.8450877361110996,3.0393656095054533,2.2920543249718426,1.0496630311235977,1.7422048367779566
2024-03-28,38.2014060330092,18.15202444491985,16.496087954851216,11.632123602454266,1.6748404072815815,5.793412607841183,3.0105757569546805,2.2664682182925713,1.0373941828871935,1.7356667915082606
2024-04-02,38.999147423492,16.99738693882717,16.45372362987812,11.336197003713808,2.2591462201913752,5.756331148616955,3.0362430712738213,2.3900866566995123,1.0497702966388491,1.7219676106683939
2024-04-03,39.17290450289657,16.83506968542762,16.454764300876267,11.285435328837618,2.3040100970257673,5.733556360682123,3.0423790376520548,2.390237825755383,1.0400009056283428,1.7416419552182494
2024-04-05,39.4205669864115,16.717095832346534,16.433418485272917,11.234233422378692,2.4106085351793842,5.711476223257799,3.0827154508200607,2.335174690239152,0.9962936571805214,1.6584167169134367
2024-04-08,39.63489333555799,16.58387590943222,16.435487534766793,11.238969713577166,2.269098235685597,5.715976575838373,3.084587808750667,2.3873357774588326,0.9933405932705199,1.6564345156618447
2024-04-09,39.75659153588529,16.494732950687233,16.45351683929133,11.251298572522145,2.2142129272648927,5.722246854229745,3.0886790726205833,2.389954623029618,0.9777320618158463,1.6510345626533123
2024-04-10,39.89734028874432,16.390351003452484,16.447310988196424,11.216924568686215,2.1702612547295703,5.7199824746060095,3.087372644065929,2.3890528388509784,1.0293653513780832,1.6520385872899919
2024-04-11,40.35884477959518,16.329060803395496,16.46361321833752,10.95950382431818,2.0908878950599257,5.625755312510695,3.080733388136237,2.391420817983017,1.0539377502328426,1.6462422104308996
2024-04-12,41.457187331342496,16.291102004237587,16.448701239616508,10.153108118747802,2.054263486082258,5.636044490953178,3.073486736643144,2.2320900656136122,1.0083458594072598,1.6456706673561563
2024-04-15,42.75090638442495,16.633519538675635,16.509849143611753,8.996109102671127,1.3833786883106123,5.70502613267321,3.0711034157670647,2.2090205096788154,1.087559215777582,1.6535278684092447
2024-04-16,42.83988479890755,15.875359022050912,16.527824940436776,8.980423740952686,2.078140693156942,5.771828846422868,3.0729191049337983,2.2087248381502125,1.0037807248702446,1.641113290118018
2024-04-17,42.729639122043054,16.223931324977066,16.467997038251063,8.895546707035562,1.948989370723543,5.856489080724701,3.061087489285786,2.197082537826929,0.9840645887085522,1.6351727404237484
2024-04-18,42.93983969578043,16.193430263194607,16.46185335171016,8.845258275197239,1.8276175909350827,5.850906245775042,3.0658565379337297,2.1900332737715624,0.9927657843581504,1.6324389813440026
2024-04-19,42.98759602150658,17.496817057079934,16.460609434581745,8.847881425296979,0.5015802963625035,5.866001566426989,3.0704028978339375,2.1898677869431453,0.9470340639928474,1.6322094499753435
2024-04-22,43.104609589670034,16.168094545846138,16.45354568747463,8.81362441275006,1.7949138617471647,5.861220120381542,3.0659366878966803,2.1889280482107214,0.9177595370829603,1.6313675089400643
2024-04-23,43.171503638298795,16.068078003136538,16.46007935578855,8.825830631208897,1.7742684631560626,5.899965610071782,3.069277664108281,2.1897972669251367,0.9090424791521501,1.6321568881538069
2024-04-24,43.13725109989529,16.08925602187287,16.4686272876596,8.756902770735715,1.7721446008608601,5.898780334488936,3.026927728796303,2.331724747839791,0.8853455095046842,1.633039898345954
2024-04-25,43.23688731298023,16.052472095663326,16.47377106968273,8.675406527563624,1.7757920709988546,5.9147911862748845,3.0267396790979624,2.3416700988879127,0.885213702402664,1.6172562564478168
2024-04-26,43.242163694487346,16.037341430302096,16.474589285614353,8.754299033342884,1.7430476083550455,5.924790822408299,3.0230289197116806,2.3215877982874336,0.8791011773197932,1.600050230171069
2024-04-29,43.51892781824108,16.119489477243036,16.559562267619842,8.892809910483734,1.0966108454068981,5.9519673048242785,3.0406506783915708,2.3276516100686466,0.8862346294522969,1.6060954582686078
2024-04-30,6.406582008770146,2.4493838996924087,2.4376207787647766,1.3072000331414872,0.16432305289282173,0.8705615384509754,0.4478241658780067,0.346306673413067,0.13523136622876805,0.23572008471079822
2024-05-02,43.25917544891432,16.65677613411808,16.421343900775287,8.82748164338504,1.1069832460755789,5.868815447605814,3.019578777345331,2.3354107486254714,0.9164761777939633,1.58795847536112
2024-05-03,43.419748826432105,16.77002673430992,16.447541939796054,8.684863730496163,1.0892279761901722,5.920828174643834,3.028356953934995,2.3119411300254256,0.8812606459494456,1.446203888221888
2024-05-06,43.35147892120763,16.94456367556832,16.418003721921096,8.669266542902736,1.0872718265482393,5.910194931496438,3.0255306011097085,2.2957514001281165,0.8544023376252418,1.4435360414924703
2024-05-07,43.37253085934402,16.999954256710385,16.39750890609424,8.658444580369409,1.0859145704398685,5.90281715532624,3.0212249336251795,2.292885582643434,0.8307223539687082,1.4379968014785154
2024-05-08,43.620578690340366,16.848278632323037,16.382052759274167,8.636545892107693,1.0848909969732587,5.857661565778756,3.0195395419253424,2.290724328979239,0.823121457766841,1.4366061345313026
2024-05-09,43.79488030664096,16.709746825763613,16.382641360748735,8.599693666735615,1.0921494417162774,5.850052046180964,3.023311448555729,2.290806633909987,0.8207650214607854,1.4359532482873323
2024-05-10,44.05567228161061,16.173838330525193,16.47740113569019,8.635618377576796,1.0935866294904437,5.968600162709482,3.0402313992274883,2.2792567912554547,0.8315358641353006,1.444259027779043
2024-05-13,43.91704145914072,16.530915087210065,16.37399975918143,8.557873698167032,1.2656839880350277,5.895762535327926,3.0222795085995466,2.1943292902493887,0.8100522546325107,1.432062419456347
2024-05-14,44.62220331850199,15.851979129485603,16.367184116874757,8.555648794344108,1.2652225363653522,5.841857857365929,3.0591695268783985,2.2520340924996773,0.7532343011407159,1.431466326543473
2024-05-16,44.53501955667977,16.114507477666574,16.33920028398142,8.54383129261468,1.1312007445333072,5.828461947372894,3.0543185271812834,2.271019306198858,0.7559514759293445,1.4264893878418654
2024-05-17,44.596067878573606,16.1499558771855,16.352068573751165,8.493074529255246,1.08286846634225,5.843494624342165,3.054966050941693,2.2499542772915206,0.7504994226008506,1.4270502997160035
2024-05-20,44.59412396633981,16.123236671094343,16.348817650885938,8.524534773625826,1.0826531833741417,5.832033230300828,3.0574872648462064,2.2512645894758037,0.7551450079256483,1.4307036621314575
2024-05-21,44.93807122056433,16.215698237899804,16.39038664322782,8.485628849875432,0.7938833727736341,5.711040020686769,3.065261323338498,2.1868222908632005,0.7821793583023796,1.4310286824681244
2024-05-22,44.840750246976874,16.514319350822188,16.343662957840156,8.469805271384768,0.8079489643035296,5.674707653719962,3.060696257830535,2.1203743469986924,0.7389108872762754,1.428824062847022
2024-05-23,44.84203772016656,16.41424220186115,16.336079405022648,8.53767142242843,0.8286492736244679,5.711133931839665,3.0691680044900633,2.1014414339617065,0.7310642729009842,1.4285123337043253
2024-05-24,44.13057979667682,15.865909858224041,16.235953448552394,8.559631508231185,0.9866795505229213,5.690023848416182,3.0607947791490613,3.3325748194184315,0.7147442303541839,1.4231081604547835
2024-05-27,44.63754008083318,16.486009200647988,16.38728261905027,8.616580030019742,0.8243146951471945,5.68396858425737,3.0922830639328462,2.1049194343946334,0.7324211800636738,1.4346811116530946
2024-05-28,44.10240193318925,17.51797941789793,16.16129039512866,8.459839577186186,0.8187847300340088,5.643772347879713,3.0534607384219403,2.068802205563146,0.7587728108404997,1.4148958438586707
2024-05-29,44.26654555187477,17.9541943222931,16.13068983530671,8.086613734564017,0.6403797146450922,5.626253467715951,3.0457646288368467,2.0869091954183125,0.7526871783732311,1.4099623709719682
2024-05-30,44.51362257157662,17.929429017297732,16.15901521452694,7.865106276187663,0.6416431954488307,5.608754369855064,3.0523985212590055,2.0644458399057064,0.7412640791207357,1.4243209148217069
2024-05-31,6.718918343457739,2.7082026973015214,2.4375998137552415,1.191819103163644,0.09687622720648785,0.8395647718529485,0.46076064597680894,0.3115857139686934,0.11440527084659129,0.2153945079662686
2024-06-03,44.49095185657021,17.88937449603756,16.162692094173597,7.929798000621763,0.6423452376177797,5.5914380048465855,3.0598350646970625,2.0649155912358217,0.7414329574941123,1.4272166967055098
2024-06-04,44.797540404413446,17.640765647139546,16.186450464918067,7.8120197939348035,0.6416188805973211,5.586849418276357,3.066351482672989,2.0679509166560406,0.7683888704519087,1.432064120939525
2024-06-05,44.77541489289579,17.605286717873117,16.208532357303948,7.848954835173394,0.6424523691120553,5.569273776869045,3.093292424474126,2.070742365179702,0.7544720647730357,1.4315781963457888
2024-06-06,44.80871971780423,17.59417202135443,16.239953703456365,7.894410121156893,0.6605635150873537,5.333963545138344,3.09593749086659,2.1188239775618336,0.8177057531724204,1.435750154401543
2024-06-07,44.794791772061025,17.583271425333855,16.24304486283631,7.904155135934321,0.6605146221566573,5.334943901765477,3.0956885733613375,2.1567021243416713,0.7909339935984026,1.4359535886109445
2024-06-11,44.86415729893322,17.546636190519823,16.24049244473268,7.907243140099565,0.6525887922568536,5.33836578995714,3.0929672517492293,2.121408493286719,0.8004126543660709,1.4357279440986936
2024-06-12,44.88188583706169,17.53784466672007,16.246290428126827,7.924493117835193,0.6528217715826706,5.363291998088086,3.093372819846116,2.1235631438083886,0.740125842125467,1.4363103748055015
2024-06-13,44.9109088274526,17.505735978767664,16.245730191807002,7.940812108696467,0.6527992597072102,5.363456361287205,3.091554525644754,2.1195626845089732,0.731083352724153,1.4383567094039702
2024-06-14,44.94676504894868,17.5774945454723,16.24475985767724,7.952318457109069,0.6527602689450778,5.294535484009647,3.0913698715335,2.0972911098448033,0.7044345580359784,1.4382707984237053
2024-06-17,44.95080304577513,17.589988964652722,16.24469176840663,7.9958763153353445,0.6527575329261409,5.246066993609441,3.0859492314506443,2.097282319131787,0.7026851635170157,1.4338986651951473
2024-06-18,44.90710544692463,17.705468130698247,16.22924046325953,7.995110496180578,0.6521366559053824,5.206007049856465,3.0830139991961096,2.0952874675486046,0.6940954926537664,1.4325347977766818
2024-06-19,44.93657851021727,17.59379649323913,16.234076442147668,8.022450673795804,0.6715292865669379,5.212724422558615,3.08393267377276,2.089873079668709,0.7206805138989518,1.434357904134158
2024-06-20,44.92115195558561,17.60336853700651,16.24339212175355,8.085660137334065,0.6012243210070449,5.202373917045019,3.0891949463378245,2.0915962124309386,0.7269616408742631,1.4350762106251782
2024-06-21,45.05599208975872,16.353780122619362,16.73854989356717,8.340742298312325,0.5819055390094634,5.337567262060854,3.1839407147092684,2.149093300628233,0.7781665886903794,1.4802621906442233
2024-06-24,45.25406557703418,16.34013016902239,16.6904510439402,8.318318016865032,0.5037645457814409,5.325925954252965,3.1744685562286974,2.151530751657522,0.765552107159627,1.4757932780579397
2024-06-25,45.74461366127977,16.24080030970332,16.670082205697252,8.314725795797433,0.19205176517074132,5.353800170452042,3.1705944705998004,2.1257268487339287,0.7136125359824201,1.4739922365832876
2024-06-26,44.50120511964858,15.774981662563423,16.149857972191047,8.056463032554731,0.13271242992615145,5.1851959175033855,3.069836901603886,2.059389166238984,3.6423645233997113,1.4279932743700974
2024-06-27,44.5155062551528,15.771952918561386,16.124963119510348,8.055138919727368,0.1457176588770887,5.176925616032479,3.06510477717587,2.0572547794377627,3.66164391922486,1.4257920363000363
2024-06-28,44.505832660289165,15.822549978634438,16.1167029711836,8.071908752173787,0.14540043829342447,5.174446960435826,3.0603811701138026,2.0568978873495336,3.6208175192195298,1.4250616623068897
2024-07-02,44.584704403511445,15.782811509207894,16.129609756947747,8.056315636611613,0.14499665886055343,5.177064846467706,3.0536436052681033,2.0583547179781343,3.5862959665951997,1.426202898551609
2024-07-03,44.590031689628006,15.759150851786277,16.12686259951281,8.055220907646133,0.14497196336850918,5.1694560566923995,3.0330117342252167,2.0574971188641875,3.6378370872691477,1.425959991007315
2024-07-04,44.617936195718755,15.768796318211612,16.124140001763106,8.072443917350173,0.14494748865504262,5.134676430049076,3.032569029011348,2.1071780426584463,3.5733268030909824,1.42398577349146
2024-07-05,44.653038363572215,15.770621259038755,16.12550971218674,8.055758692935731,0.1449598016271496,5.144231497221521,3.0348376485587805,2.074279404764394,3.5736970594240502,1.4230665606706585
2024-07-08,44.6340385874556,15.491004523367394,16.121677769397376,8.039562677106078,0.4622365274824336,5.143702348140159,3.0334231862073064,2.067720229852232,3.5839750856481936,1.4226590653432283
2024-07-09,44.6219622936638,15.805704144265315,16.122236636045454,8.058907419281844,0.1487720827577288,5.14550993768305,3.029483635707356,2.023621078803579,3.6210943892054552,1.42270838258642
2024-07-10,44.520393109867165,15.900212495380153,16.129909263836815,8.067147299621377,0.1848913924990825,5.112062795899894,3.0290241081417415,2.0422372835346625,3.5993032598085053,1.4148189914106046
2024-07-11,44.51654126594809,15.851084374258473,16.122623349737076,8.06346868576846,0.19614377979187142,5.1089910061832065,3.026338569475502,2.0785464824630893,3.6213545779130967,1.4149079084611305
2024-07-12,44.56889894957302,15.8592802920311,16.12221535369385,8.063368629641399,0.18802709081666866,5.10958969438373,3.0256726721430467,2.0828270698049427,3.5659761201980436,1.4141441277141995
2024-07-15,44.55438714142066,15.82263096327593,16.117855981406798,8.084754493587,0.20118023079353856,5.118604920948594,3.024646607561301,2.0872543642676886,3.5742304246449703,1.4144548720935153
2024-07-16,44.49440172287262,15.804460306640374,16.129327501184942,8.10757158135971,0.19298032907651247,5.11416734931978,3.0295044327030936,2.096716501054887,3.6154086974019193,1.4154615783861653
2024-07-17,44.58680118043606,15.724271858447295,16.130477104385964,8.093721206133193,0.2420708926778433,5.094172784918117,3.026252032154476,2.09877352177585,3.5878969549437465,1.4155624641274538
2024-07-18,44.56349398031485,15.954898662469756,16.143415283084313,8.158631883187399,0.24224395225094322,4.960421111448951,3.0286793744658573,2.072124507687594,3.4593933650665694,1.4166978800237742
2024-07-19,44.57180709503007,15.998324315081813,16.1540769944142,8.152314788488694,0.17401269103845607,4.975402516239269,3.0221739646844807,2.088081296163272,3.4461728189125984,1.4176335199471495
2024-07-22,45.742657215387524,15.554532007574808,15.790815729080343,7.974220147610205,0.19491920904554944,4.862636466671832,2.9529232788757187,2.047712893737954,3.494575219506816,1.3850078325092507
2024-07-23,45.792754930301136,15.56339251941648,15.79981856339971,8.017868598663656,0.19856345622628452,4.8657485295509,2.950088518153022,2.0517000581290943,3.371209851992135,1.3888549741675793
2024-07-24,45.731645073521506,15.56635854660556,15.803002124559415,8.051254634445062,0.1985697581796947,4.847428800168701,2.9570710184551174,2.088994410822408,3.366065105959301,1.3896105272832362
2024-07-25,45.59992947083559,15.625665819822448,15.800301615579073,8.0689378240151,0.2022049444269019,4.858083426869199,2.9565656969486143,2.088977164540071,3.409960974414538,1.3893730625484644
2024-07-26,45.30737511541973,16.029957512704147,15.785949145210672,8.045451655500601,0.22951439234496265,4.850989050235153,2.9240106824509735,2.093580335475922,3.3453326482667016,1.3878394623911259
2024-07-29,45.44286109653722,15.831877961593491,15.790108157372625,8.077923890997731,0.24393630580074152,4.872264484340699,2.924407585355053,2.089514524975609,3.338221858277933,1.3888841347488923
2024-07-30,45.678042097224605,15.558252653101661,15.803384232529044,8.125729485012947,0.24454916304577656,4.883836597357839,2.926866381362289,2.040063024275664,3.348544880310457,1.390731485779719
2024-07-31,7.031498878576399,2.400743295544568,2.4375998137552415,1.2521197118397176,0.03871642903160304,0.7531207962862834,0.45145576675974053,0.31849651488688113,0.518007229301343,0.21451397756578355
2024-08-01,45.574465978606675,15.593279127958743,15.804925138114992,8.084042700696214,0.2649289837700573,4.896240920973028,2.936155223224775,2.0647978578450155,3.387238486164492,1.3939255826460089
2024-08-02,45.598469957469305,15.549571220715535,15.80050157192551,8.07743145547453,0.281230183491471,4.9001364669982985,2.934042433890122,2.061366155940626,3.403715110726328,1.3935354433682736
2024-08-05,44.92957246050875,14.981316834627387,15.803202149263216,8.0843167162059,1.5289221604907688,4.903624390294378,2.9358351354880416,2.0554662396760635,3.3839702909143377,1.3937736225311639
2024-08-06,44.899318612567534,14.78219204578356,15.806212947401393,8.089935250072223,1.5261027742753037,4.923488841343892,2.9215085825112967,2.0689764527753387,3.5909442142089616,1.3913202790604982
2024-08-07,44.848227759451305,15.002267294599347,15.807335486662854,8.108285746435678,1.5628349327891422,4.905450751488463,2.914034675452541,2.0674239667233407,3.3971387956087638,1.3870005907885647
2024-08-08,44.82594991373182,15.043748671307103,15.811980878213125,8.079254019144209,1.5610503151674102,4.921477673447063,2.9154730926228436,2.057254027989243,3.3964032118393677,1.3874081965378136
2024-08-09,44.75980779198551,15.240739914651492,15.781963888237243,8.063237927877935,1.524527192204892,4.888720500456702,2.908716825782372,2.0525337779974815,3.3963351541476325,1.3834170266587453
2024-08-12,47.5849934160961,14.390329248443853,14.990929220645437,7.677459489544034,1.4458574580285495,4.666312212858643,2.765502723019517,1.947431160282909,3.2171086433219096,1.3140764277590433
2024-08-13,47.55766745413344,14.418142949826745,14.98119417080611,7.699080976099047,1.4474451125632177,4.652974054853934,2.7624827565786645,1.9432029926256151,3.2245864607622567,1.3132230717509776
2024-08-14,47.49949901000497,14.493489911545291,14.968873804919443,7.687824939476708,1.487470487940795,4.65506965411892,2.76021092177507,1.9480187446206534,3.187399433757343,1.3121430918408106
2024-08-15,47.48805537846569,14.532458772835422,14.97973125004482,7.701195754505696,1.4460476194614889,4.6387342553236275,2.763501357173439,1.942766903808519,3.194413873490079,1.313094834891221
2024-08-16,47.573677698054986,14.273358901003899,14.989914147177494,7.713231570875773,1.5123625520234827,4.63508685633014,2.8594835114745303,1.9408853549187297,3.187367342720901,1.3146320654200623
2024-08-19,47.53793315195545,14.307458536592902,14.985344777320847,7.713200263495583,1.5072939319869127,4.631482914592891,2.8586118561978804,1.935363898149361,3.2092082271986873,1.3141024425094892
2024-08-20,48.04998750167344,14.034076421716287,14.997658041109538,7.722117900649406,1.1433902217472236,4.631225358573304,2.9143626079995126,1.9996642712306647,3.191174541665816,1.3163431336348035
2024-08-21,47.979291502279175,14.14557201026948,14.969704704036598,7.703090070233422,1.141548804132512,4.623816585173319,2.9089306825541614,1.995969390761011,3.2193453252771107,1.3127309252832078
2024-08-22,47.76328773832818,13.859778052042198,14.944917064754318,7.723529408732759,1.7340888187646224,4.617766927002555,2.9062669041044358,1.9565134924020333,3.183294358801627,1.3105572350672718
2024-08-23,47.90717940382936,14.832706756407365,14.944775433274456,7.719278819887557,0.6413304523455455,4.607633152336503,2.9062393617045204,1.9535707751076947,3.1767410300591754,1.3105448150478205
2024-08-26,47.83732453508146,15.284982062321928,14.945166986608353,7.686253847507743,0.2743071342009798,4.607079044955471,2.9186552069176646,1.952690054135004,3.1810338985397877,1.3125072297316085
2024-08-27,48.20110715425663,14.846049964129064,14.951731666326939,7.69435590927359,0.27229590423960937,4.604794775914754,2.917879708849044,1.9642211618819825,3.234480005268281,1.3130837498601047
2024-08-28,48.23979172532119,14.849603241657745,14.955811191342297,7.6942042591272894,0.21535490436298182,4.599008678895832,2.9186758416000655,1.9632778461770515,3.250830291581826,1.313442019933723
2024-08-29,48.15269706074434,14.844102484980166,14.95151868986194,7.711542092639158,0.28239649254260385,4.585536650629437,2.9176452560075434,1.9671662575043591,3.278830730737724,1.3085642843527319
2024-08-30,48.24696081499154,14.816246794176067,14.938391070980153,7.795767422681048,0.28545691217813846,4.591114393639558,2.9125139216415463,1.9715097544478428,3.137450132787584,1.304588782476523
2024-09-02,48.40233331295341,14.664847932769085,14.940709576443176,7.800671742238278,0.290331925243528,4.599826094095212,2.9129980819536345,1.9489261254706614,3.134403323033233,1.3049518857997808
2024-09-03,48.493213203871804,14.656252902238236,14.930382940528716,7.78388360532773,0.29687285409491426,4.591349841553197,2.9109846922643468,1.9268197686204045,3.108758483163297,1.3014817083373527
2024-09-04,48.48281018934045,14.635957245054168,14.922618760887213,7.797643604797765,0.29950996833324084,4.572373679277212,2.9043371208614217,1.9700966703620186,3.113847856406771,1.3008049046797432
2024-09-05,48.52201607175692,14.599536209690816,14.921443529362483,7.779896842388709,0.3046304130399927,4.621486539843211,2.9041083896583015,1.925666105367189,3.1205134391625444,1.300702459729832
2024-09-09,48.5269062876098,14.596569753502958,14.922901263836378,7.756495557223234,0.30414678534624023,4.641414697244416,2.9037503681274415,1.9450986534696113,3.1018871031737953,1.3008295304661248
2024-09-10,48.53792974132026,14.611043916435335,14.92524508132316,7.68383847258292,0.30894414222993216,4.68373466458148,2.903757151077743,1.9338511045589573,3.1115525471448695,1.3001031787453403
2024-09-11,48.46060009599692,14.613524868047387,14.931124457040621,7.788796918297821,0.30614433739777674,4.675434683668935,2.9047083769273185,1.9217711117784042,3.0972798334365863,1.3006153174082336
2024-09-12,48.47136069749689,14.394169468297694,14.98811828817533,7.949337020317832,0.3118247047243393,4.6150019947154775,2.9111875252633035,1.929106734660619,3.121735490264279,1.3081580760842346
2024-09-13,48.46663028746619,14.434933091309201,15.003020029441103,8.023339305058979,0.3328450319965193,4.521168088538309,2.9140819355183813,1.831328309332504,3.1606145034423108,1.312039417896499
2024-09-16,48.50268929433631,14.414919413625881,14.988632878812034,8.028826613825855,0.33458844847942765,4.524212747663626,2.9112874757583143,1.8282508044384855,3.155230979983496,1.311361343076577
2024-09-17,48.451488805749285,14.418102990888876,14.994944042030012,8.054969876324982,0.33518071476076117,4.545688420658922,2.9189616458574466,1.8473225971292657,3.1214273973896507,1.3119135092107947
2024-09-19,48.487450709480896,14.403832216876697,14.988582216159946,8.051552436713457,0.3354574732748491,4.543759845393102,2.9193990888626438,1.8437350081836408,3.114874094473408,1.3113569105813638
2024-09-20,48.47752547719907,14.405875306004203,14.99817445750935,8.056705187860732,0.3418961386300567,4.546667714892845,2.9212674163836696,1.8426252914220256,3.097034621960723,1.3122283881373218
2024-09-23,48.22086811922661,14.51526619207581,14.953560500784768,8.197522027241803,0.39984715409834976,4.599023936112446,2.9063401176123054,1.8373399162470982,3.0666013292336354,1.3036307073671785
2024-09-24,48.412300606998826,14.437309005586062,14.957855040831614,8.073512099579489,0.37362137337359086,4.5922720958543914,2.900099171991915,1.850989649109521,3.101895287807099,1.3001456688674926
2024-09-25,48.36323197068867,14.50140615408376,14.960275808815998,8.09910489110028,0.3923387732689746,4.614084773480296,2.8947784391093774,1.795189743491685,3.079876705025851,1.2997127409350977
2024-09-26,48.17323695589788,14.572752293927238,14.908273651544313,7.988954782887141,0.7909932474239578,4.557880834135711,2.8835942071418192,1.82613379830941,3.005293292541041,1.2928869361914903
2024-09-27,48.131073424024514,14.65428040271726,14.90822066335852,7.662636517370649,1.0574032463600178,4.569180119392769,2.9012143174843765,1.8501053658878566,2.9807930158501716,1.2850929275538694
2024-09-30,7.838984753899143,2.330333317340525,2.4375998137552415,1.3416717500699995,0.3435323841837578,0.7319880666746424,0.4742957399928742,0.3136063215877112,0.2394111004295552,0.19110130316717244
2024-10-02,48.683821207598996,14.625886951686445,15.03021151717129,8.345349507680181,1.4577955639393987,4.405069152928296,2.924501902879607,1.8044228564463798,1.5446129727235687,1.1783283669458322
2024-10-03,49.093088855069645,14.489330195142019,15.009264778089138,8.333719075301566,1.1159026320747882,4.39893006206588,2.9204261932174442,1.9052639197965835,1.5573880905944262,1.176686198648512
2024-10-04,48.79750538524101,14.489330195142019,15.009264778089138,8.333719075301566,1.4114861019034193,4.39893006206588,2.9204261932174442,1.9052639197965835,1.5573880905944262,1.176686198648512
2024-10-07,48.74432036959765,14.489330195142019,15.009264778089138,8.333719075301566,1.4646711175467848,4.39893006206588,2.9204261932174442,1.9052639197965835,1.5573880905944262,1.176686198648512
2024-10-08,48.48862566150154,14.010955506500267,15.009264778089138,8.333719075301566,2.1987405142846432,4.39893006206588,2.9204261932174442,1.9052639197965835,1.5573880905944262,1.176686198648512
2024-10-14,48.48862566150154,13.924852580689285,15.009264778089138,8.333719075301566,2.2848434400956257,4.39893006206588,2.9204261932174442,1.9052639197965835,1.5573880905944262,1.176686198648512
2024-10-16,48.48787454644341,13.92460460522433,15.009032276453288,8.33358998148209,2.2848403185949957,4.398861920258101,2.9203809542348997,1.9052344062271562,1.5573639658098968,1.1782170252718371
