date,CITIBANK N.A.,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,TOTAL_CCASS_PCT
2024-03-01,9.495448054149232,31.433678788059783,4.101385840270426,5.855327741927934,2.5041231784107283,3.898687716235974,1.3358774479754882,1.3820628847971674,1.066729651780689,1.2685502107508235,62.341871514358246
2024-03-04,9.895036308147139,31.620220636360557,4.113981653726519,5.227790507036735,2.689689673174006,3.898350223662445,1.3458334788945834,1.3820628847971674,1.0242899606594609,1.2855092125706382,62.48276453902925
2024-03-05,7.792890071796609,31.63329847358479,4.099749338781386,5.214628296669117,4.816810359965656,3.898350223662445,1.3524989572217743,1.3820628847971674,1.0200713034903528,1.3139429618904273,62.524302871859724
2024-03-06,7.696282822624033,31.61026460544146,4.096396856302239,5.180350357199819,4.816810359965656,3.898687716235974,1.3826201694092064,1.3820628847971674,1.020661915494028,1.353682712423426,62.437820399893006
2024-03-07,7.5620451515030105,31.634310951305377,4.096396856302239,5.082393137733128,4.816810359965656,3.898603343092592,1.395782379776824,1.3820628847971674,1.070863935806415,1.4144313756585836,62.35370037594099
2024-03-08,7.542976821098642,31.521335312316662,4.096396856302239,5.134788859773452,4.816810359965656,3.898350223662445,1.3977229620746137,1.3820628847971674,1.023277482938875,1.415781345952698,62.22950310888245
2024-03-11,7.467547230914988,31.508932460239482,4.096396856302239,5.143141800968285,4.816810359965656,3.898350223662445,1.3962042454937347,1.3820628847971674,1.0301117075528303,1.4228686899968,62.162426459893624
2024-03-12,7.466028514334109,31.526988312923265,4.096734348875768,5.135885710637419,4.816810359965656,3.898350223662445,1.4232036513760271,1.3820628847971674,1.024880572663136,1.427593586026201,62.1985381652612
2024-03-13,7.462822334885587,31.543778568456315,4.096734348875768,5.125085948284502,4.816810359965656,3.898350223662445,1.4270848159716065,1.3820628847971674,1.0162745120381556,1.4442994684158692,62.21330346535308
2024-03-14,7.456663095418689,31.59389621562532,4.098649197364826,5.170984938284399,4.816810359965656,3.898350223662445,1.4093664558613521,1.3820628847971674,1.015008914887423,1.453411767901143,62.29520405376843
