date,CHINA GALAXY INTERNATIONAL SECURITIES,THE HONGKONG AND SHANGHAI BANKING,DBS BANK LTD,UOB KAY HIAN (HONG KONG) LTD,CITIBANK N.A.,PHILLIP SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,KGI ASIA LTD,CGS INTERNATIONAL SECURITIES HK LTD
2024-04-05,0.0,39.64261629957937,18.63474648205648,13.4180842568192,3.2063457506603408,15.977902852244352,9.120304358640261,0.0,0.0
2024-04-09,0.0,39.61951982446307,18.68215128851545,13.41026664844532,3.2044776780718736,15.968593849204574,9.114990711299718,0.0,0.0
2024-04-10,0.0,39.611259359577765,18.683629734621732,13.422946581833855,3.2038095610565054,15.965264480011221,9.113090282898916,0.0,0.0
2024-04-11,0.0,39.56219346482588,18.784784501533373,13.40631977180831,3.1998410484348567,15.945059183786098,9.101802029611484,0.0,0.0
2024-04-12,0.0,39.477061240045906,18.82053340006936,13.427357857460775,3.2037338127971613,15.964457134248617,9.106856555378181,0.0,0.0
2024-04-15,0.0,39.47655213928732,18.820290688288647,13.428474308290772,3.203692497074482,15.964251254758551,9.106739112300227,0.0,0.0
2024-04-16,0.0,39.55673781591979,18.795072905206585,13.410481156227494,3.1993997885403296,15.942860351085605,9.095447983020193,0.0,0.0
2024-04-17,0.0,39.553426702270556,18.793499655594236,13.409358626169382,3.199131981413298,15.941311217843134,9.103271816709398,0.0,0.0
2024-04-18,0.0,39.56412733356387,18.79858397640515,13.395811352960932,3.1999974622235814,15.945623918610075,9.095855956236395,0.0,0.0
2024-04-22,0.0,39.560062867638656,18.796652777383116,13.37726196176444,3.199668722996343,15.978332257074449,9.088021413142998,0.0,0.0
2024-04-24,0.0,39.090162282868754,18.949520881651104,13.46441451047093,3.225690765205825,16.108279721148584,9.161931838654802,0.0,0.0
2024-04-25,0.0,38.99384031253431,19.034216361713295,13.468145270773368,3.2265845492649396,16.11274305154275,9.164470454171335,0.0,0.0
2024-04-26,0.0,38.97947772624707,19.19774133768296,13.332461570825272,3.2251812506778927,16.10573533511306,9.15940277945375,0.0,0.0
2024-04-29,0.0,39.00996713513842,19.188897503173884,13.326319698109259,3.2236955045819826,16.095936846872668,9.155183312123787,0.0,0.0
2024-04-30,0.0,39.0129357496862,19.19079149318467,13.319288487047812,3.223941017217327,16.097162693379577,9.15588055948441,0.0,0.0
2024-05-02,0.0,39.02849729952654,19.185894742341393,13.326053129291795,3.223118391641913,16.082892105788048,9.153544331410309,0.0,0.0
2024-05-03,0.0,39.04006279351726,19.191580186714155,13.300368640237773,3.2240735131292664,16.08765802312725,9.1562568432743,0.0,0.0
2024-05-06,0.0,37.419669717254834,18.38686647449509,12.713042419938489,3.088886303948154,15.417238165364772,8.764040545266258,4.210256373732403,0.0
2024-05-07,0.0,37.44582908636371,18.379363120059818,12.707854452572773,3.0870043390755204,15.410946663627476,8.760464095598367,4.208538242702338,0.0
2024-05-08,0.0,37.43962464068986,18.376317820682537,12.72231799599049,3.0864928495135566,15.408393204839404,8.759012563481573,4.20784092480258,0.0
2024-05-09,0.0,37.45372052629117,18.375206035458337,12.721548283292686,3.086306113673539,15.390810020285302,8.75653861415794,4.215870406841024,0.0
2024-05-10,0.0,37.45541755680997,18.376038617241758,12.722124697474769,3.086445954404758,15.39150737889071,8.75693537349342,4.211530421684613,0.0
2024-05-14,0.0,37.498394172151464,18.36341178511172,12.713382871434979,3.0843251472081437,15.380931324717686,8.750918170589255,4.208636528786757,0.0
2024-05-16,0.0,37.50253337604352,18.362195657869453,12.712540920525624,3.0841208860458167,15.37991271391626,8.750338636126564,4.208357809472757,0.0
2024-05-17,0.0,37.519616084635175,18.37055978715056,12.718331586180856,3.0855257281622,15.341367576775431,8.754324486455669,4.210274750640111,0.0
2024-05-20,0.0,37.57517080429048,18.361283668139563,12.707770638553354,3.083967707927784,15.33362103268083,8.738315138135121,4.199871010272869,0.0
2024-05-21,0.0,37.63213525823225,18.368886351761258,12.713032425335157,3.085244657361531,15.224033120367295,8.766776964232301,4.209891222710203,0.0
2024-05-22,0.0,37.590966000155454,18.3487909355004,12.699124468498113,3.210087778020365,15.19083384491905,8.759047413800563,4.201149559106052,0.0
2024-05-23,0.0,37.6100291287711,18.359308001135645,12.706403287359516,3.170543253358967,15.199540848947962,8.75061792801962,4.203557552407186,0.0
2024-05-24,0.0,37.62823192575686,18.358396298216856,12.704944653210065,3.1710065438569566,15.199199880680936,8.73487188988751,4.203348808390822,0.0
2024-05-27,0.0,37.629088376080574,18.35881415081444,12.705233828475663,3.171078718642803,15.199959660831706,8.732380784996717,4.203444480158095,0.0
2024-05-29,0.0,37.63806596190983,18.35915604436084,12.705470436211641,3.156032568020816,15.197759680062717,8.739992549136149,4.203522760298011,0.0
2024-05-30,0.0,37.64118145653169,18.360675725312994,12.706522132780012,3.1562938089278827,15.199017676119036,8.732438493019334,4.203870707309046,0.0
2024-05-31,0.0,37.64234989999117,18.361245670533428,12.706916563881911,3.153287622864865,10.197516439504161,8.732709562105043,9.20597424111942,0.0
2024-06-04,0.0,37.66417416754902,18.371891146686586,12.714283775218671,3.1551158347844472,10.203428751774585,8.679794646562081,9.21131167742461,0.0
2024-06-05,0.0,37.6717617244127,18.369532870200995,12.71223765271228,3.154710833719337,10.202947156329497,8.678680479520088,9.210129283105108,0.0
2024-06-06,0.0,37.67020726057101,18.36877488136988,12.711713102946792,3.154580659719038,10.202526148346138,8.682448704914169,9.209749242132972,0.0
2024-06-07,0.0,37.66919372115966,18.368280658517545,12.710542992880235,3.1544957838434473,10.210532581670458,8.681593282786325,9.205360979142329,0.0
2024-06-12,0.0,37.672140241750746,18.367900399889084,12.710279860269443,3.1544304797323792,10.210321204068629,8.67975740376976,9.205170410519957,0.0
2024-06-13,0.0,37.67307612764172,18.368356712132584,12.71059562070979,3.0379065391057574,10.210574858241072,8.794091048355414,9.205399093813659,0.0
2024-06-14,0.0,37.67541604582049,18.369497591938607,12.71138509045352,3.0380952269822714,10.204997933557813,8.794637259486146,9.20597085176115,0.0
2024-06-21,0.0,37.679316555452054,18.371399373253965,12.712701091315074,3.0384097588690597,10.197565046905224,8.79368423468112,9.206923939523511,0.0
2024-06-27,0.0,37.71150320539503,18.371948833150952,12.713081308373674,3.037580436983281,10.197870040168194,8.760816871672567,9.2071993042563,0.0
2024-06-28,0.0,37.71082413319113,18.371416262835954,12.712712778623322,3.0374923828968665,10.197574421945603,8.760562911080617,9.209417109426504,0.0
2024-07-03,0.0,37.736014935471964,18.365940188304467,12.708923426638849,3.036586979936115,10.194534771829574,8.753811657699847,9.20418804011919,0.0
2024-07-04,0.0,37.74076498593153,18.369058108256272,12.711080975096026,3.037102490442687,10.181359141543906,8.754883696539718,9.205750602189863,0.0
2024-07-05,0.0,37.753651985666686,18.365255908519597,12.708449916472794,3.0364738425163003,10.17925170844533,8.753071528692601,9.203845109686693,0.0
2024-07-08,0.0,37.75920117044089,18.367955308262445,12.710317855945426,3.036920155747681,10.180747896115193,8.739659685346759,9.20519792814161,0.0
2024-07-09,0.0,37.816324269396056,18.36111330330089,12.705583302949528,3.0357889126438757,10.147155854203788,8.732265336329643,9.201769021176222,0.0
2024-07-10,0.0,37.81525129276954,18.36039138907262,12.705083750378105,3.0391874400341465,10.146756892764653,8.731922004937523,9.201407230043412,0.0
2024-07-11,0.0,37.81633847476129,18.360919247177414,12.70544901935781,3.0363998332956936,10.147048610285792,8.732173046198193,9.201671768923818,0.0
2024-07-12,0.0,37.804386582381596,18.354430897177103,12.700959189679953,3.035326835555543,10.122776127441444,8.783700269752062,9.1984200980123,0.0
2024-07-15,0.0,37.79769541648828,18.35640551460206,12.702325591911116,3.035653383912913,10.12386516203163,8.784645243077874,9.199409687976129,0.0
2024-07-16,0.0,37.795584147714614,18.355380179450467,12.701616077135686,3.0327944063826324,10.123299672518318,8.792429680955102,9.198895835843178,0.0
2024-07-18,0.0,37.79589691339085,18.35553207372658,12.701721185434211,3.0319919842395877,10.123383444756241,8.792502439989706,9.198971958462831,0.0
2024-07-19,0.0,37.7927694895469,18.354013244081994,12.700670180723689,3.0317411018740263,10.122545784762643,8.791774903827731,9.206485295183015,0.0
2024-07-22,0.0,37.78938542934211,18.35257052797688,12.699671845309425,3.0315027920473936,10.121750102661176,8.799357682701887,9.20576161996113,0.0
2024-07-29,0.0,37.79967815922792,18.349534099990137,12.697570687929058,3.0310012307044945,10.120075461757894,8.79790183127811,9.204238529112384,0.0
2024-07-30,0.0,37.80816709776047,18.347029803188033,12.695837756428183,3.030587567521121,10.118694300117612,8.796701116464249,9.202982358520334,0.0
2024-08-01,0.0,37.80808891670177,18.34699186455403,12.695811503528,3.030581300765478,10.118880159845183,8.796682926336054,9.202963328269487,0.0
2024-08-08,0.0,37.808902015516985,18.347386434017213,12.696084538997063,3.0306464762910252,10.116947181105807,8.796872107346525,9.203161246725381,0.0
2024-08-09,0.0,37.81518383755302,18.34291058405738,12.692987325686698,3.0299071492507426,10.115099361624967,8.786456607143945,9.217455134683243,0.0
2024-08-12,0.0,37.8159551840689,18.342683056808074,12.692829880635733,3.02986956598738,10.114973892947374,8.786347619080475,9.217340800472062,0.0
2024-08-14,0.0,37.81587700543202,18.34264513614863,12.69280364017365,3.030483505788135,10.114539512745504,8.7863294546661,9.217321745045961,0.0
2024-08-16,0.0,37.817419639808385,18.342190100464634,12.692488763091129,3.030408326983516,10.114288596022678,8.786111487551567,9.21709308607809,0.0
2024-08-20,0.0,37.81756639935754,18.342261281723836,12.692538019331934,3.0304200872084084,10.114327846940602,8.7857575102236,9.217128855214078,0.0
2024-08-21,0.0,37.826872148128686,18.34677475235756,12.695661265519403,3.031165781093224,10.092209726637746,8.787919416975901,9.219396909287473,0.0
2024-08-22,0.0,37.826873649929944,18.346775480760616,12.695661769562136,3.0311659014364696,10.09221012731833,8.787915795676838,9.21939727531567,0.0
2024-08-26,0.0,37.82963394787247,18.347913681188167,12.69024556794103,3.030940361611791,10.092836229594116,8.788460981915499,9.219969229876925,0.0
2024-08-27,0.0,37.82666146505606,18.346471984495853,12.689248425411481,3.038559755018959,10.092043179830467,8.787770424103405,9.219244766083769,0.0
2024-08-28,0.0,37.80865777271708,18.351784619218353,12.692922883467736,3.0394396385232403,10.09496555853431,8.790315121216175,9.221914406323098,0.0
2024-08-29,0.0,37.80842316668272,18.351670744786762,12.692844122769062,3.0394207785339606,10.095523427150708,8.790260576540621,9.22185718353616,0.0
2024-09-02,0.0,37.8175103429356,18.35387256761159,12.69436700285394,3.039785446478231,10.096734682203156,8.791315226912392,9.206414731005092,0.0
2024-09-03,0.0,37.82265517177223,18.35235401257511,12.69331670162317,3.0395339419806064,10.095899302789508,8.790587854747962,9.205653014511409,0.0
2024-09-05,0.0,37.826747947201426,18.35132912997105,12.692607846537532,3.0387437027589153,10.09533549982665,8.790096946575334,9.205138927129097,0.0
2024-09-09,0.0,37.815015891244485,18.376652659680605,12.688671203987584,3.0378012291630005,10.092204407480214,8.7873706770745,9.20228393136961,0.0
2024-09-11,0.0,37.81470313603835,18.376500672602056,12.688566260279789,3.0386031707131806,10.09212093827108,8.787297999703812,9.202207822391733,0.0
2024-09-12,0.0,37.819166173471636,18.37866953824407,12.690063813916282,3.0389617984048223,10.08150966285378,8.78833511058021,9.2032939025292,0.0
2024-09-16,0.0,37.82743781137371,18.37866953824407,12.690063813916282,3.0389617984048223,10.073238024951703,8.78833511058021,9.2032939025292,0.0
2024-09-19,0.0,37.826850704555184,18.37838428915437,12.689866855744553,3.0389146317105835,10.073081681644537,8.789750775861389,9.20315106132938,0.0
2024-09-20,0.0,37.82684432765866,18.378386174165122,12.68986815730268,3.038914943402116,10.07308271480757,8.789751677397371,9.203152005266476,0.0
2024-09-23,0.0,37.839067336315836,18.381008841830358,12.690024513025039,3.019907785209704,10.074520183150822,8.791006009376867,9.204465331091374,0.0
2024-09-25,0.0,37.807861813189334,18.448575229096743,12.679604770481548,3.0170148527302016,10.066248023672335,8.783787739686215,9.196907571143628,0.0
2024-09-26,0.0,37.74033524081206,18.466297377564864,12.691642943610415,3.0198792438359936,10.084078789488043,8.792127176084401,9.205639228604227,0.0
2024-09-27,0.0,37.73894576193475,18.46561750734155,12.694650523063789,3.0197680615056157,10.083707525841715,8.792010314009351,9.205300306303227,0.0
2024-09-30,0.0,37.773216177001565,18.462553166878024,12.675999729119544,3.0192669356993624,10.08203415028406,8.78315713996199,9.20377270105546,0.0
2024-10-02,0.0,37.781629458071905,18.45656071514302,12.671885438106646,3.018286962278366,10.078761791228942,8.79209023295741,9.200785402213718,0.0
2024-10-03,0.0,37.79322168258107,18.452631474148724,12.669187704086374,3.017644395277516,10.077649563500847,8.790838545252429,9.198826635153045,0.0
2024-10-04,0.0,37.85811814940679,18.40911000462098,12.69704364349416,3.010527127543717,10.06085057876924,8.787219761331414,9.177130734833696,0.0
2024-10-07,0.0,37.82874234484905,18.409565537717608,12.69735783161121,3.01163266390222,10.14358280783776,8.731760991313147,9.177357822769006,0.0
2024-10-08,0.0,37.80660476059586,18.378655206398733,12.797623209461525,3.0022529219193297,10.135815150577733,8.71710004645349,9.161948704593323,0.0
2024-10-09,0.0,37.72192866486223,18.329507692647383,13.009774016378678,2.9942244092176122,10.10871033203145,8.698406721516287,9.137448163346356,0.0
2024-10-10,0.0,37.76243519216778,18.31758592487372,13.001312277677787,2.9922769238477103,10.102135485664022,8.692749156311935,9.131505039457053,0.0
2024-10-14,0.0,37.67177306574909,18.358794926008002,12.989433379891238,2.9907830577005843,10.124862220201793,8.71230519995828,9.15204815049101,0.0
2024-10-15,0.0,37.66903063216144,18.3596632845412,12.990047771269447,2.99071887048682,10.125341119309377,8.712717286078023,9.152481036153699,0.0
2024-10-16,0.0,37.65963274558933,18.353880402317248,13.027073086833196,2.98977686110871,10.122151863914938,8.697886830367258,9.14959820986932,0.0
2024-10-17,0.0,37.65932305874576,18.353729472664607,13.026965961169692,2.990574606269962,10.122068626319871,8.697815304945426,9.149522969884675,0.0
2024-10-18,54.95959644964235,16.974153562704373,8.263538190551643,5.865229237876171,1.3469317891059438,4.556675011180989,3.9144169535998947,4.119458805338638,0.0
2024-10-21,54.959475986918896,16.974116358050438,8.26352007818583,5.865216382223412,1.3469288368449719,4.55666502367167,3.914627557966852,4.119449776137936,0.0
2024-10-22,54.95891641193489,17.00596927066713,8.263435942392455,5.865156664980765,1.3077622721208466,4.557359109014194,3.921992495310394,4.119407833579329,0.0
2024-10-23,54.89849855116889,16.98727413708981,8.254351718124385,5.968641708521552,1.3063246127921984,4.552349077774763,3.917680940207472,4.114879254320924,0.0
2024-10-24,54.902305676506245,16.977818750324907,8.254924144554957,5.969055624524318,1.3064152043687154,4.552664776090307,3.9216512088447204,4.115164614785831,0.0
2024-10-25,54.89824476158631,16.976562965588336,8.254313559185027,5.9686141161624215,1.3063185738004783,4.559724652773126,3.9213611392072334,4.114860231697065,0.0
2024-10-28,54.895402478564684,16.97568402680091,8.253886203166882,5.968305099168551,1.306250940907673,4.564665945074495,3.921158115991536,4.114647190325274,0.0
2024-10-29,54.895402478564684,12.646869880345518,8.253886203166882,5.968305099168551,5.635065087363062,4.564665945074495,3.921158115991536,4.114647190325274,0.0
2024-10-30,54.89550398360473,12.64689326520064,8.25390146511983,5.968316134938775,5.634890600683566,4.564674385427943,3.9211653664586734,4.114654798565837,0.0
2024-11-05,54.89418444736284,12.648992992533747,8.253703064133774,5.968172673109087,5.634755153482481,4.564564663267713,3.921071112477271,4.11455589363309,0.0
2024-11-07,54.8954687613133,12.649288930588447,8.253896169215762,5.968312305521883,5.634794532125907,4.56467145662176,3.918915686109757,4.114652158503174,0.0
2024-11-08,54.878877693711495,12.646944735794238,8.251401592661233,5.995252717635234,5.633091527139989,4.563291875129412,3.917731271502483,4.113408586425914,0.0
2024-11-13,54.87888108193298,12.646939342617273,8.251402102102706,5.99525308778209,5.6330918749270165,4.563292156867018,3.9177315133831816,4.113408840387729,0.0
2024-11-18,54.87638436017638,12.654404589690985,8.251026703502284,5.994980332971396,5.632835596687304,4.561236130634977,3.915910586013453,4.113221700323224,0.0
2024-11-19,54.87641903052176,12.654349405626,8.25103191641762,5.994984120539421,5.632839155455942,4.561239012377896,3.9159130600462104,4.11322429901515,0.0
2024-11-20,54.87799131282113,12.654711969545657,8.25126831944214,5.995155884797807,5.63300054378003,4.561369697934443,3.913160123323746,4.113342148355048,0.0
2024-11-22,54.87591186190175,12.658021679597963,8.250955660267078,5.994928714813661,5.632694676541292,4.561289277481804,3.913011844856888,4.113186284539563,0.0
2024-11-25,54.8759625783419,12.657940957946776,8.250963285818704,5.994934255340152,5.632699882290277,4.561293493035528,3.913015461271163,4.113190085955503,0.0
2024-11-27,54.87555684944554,12.657847370660583,8.250902281800359,5.994889931414979,5.6333975928857685,4.561259768823907,3.9129865301441282,4.113159674824733,0.0
2024-11-28,54.8759625783419,12.657848537723718,8.250963285818704,5.994934255340152,5.632792302513334,4.561293493035528,3.913015461271163,4.113190085955503,0.0
2024-12-03,54.881440505713016,12.64654168728783,8.25178692836633,5.995532692486444,5.633447018720849,4.564244413823841,3.9134060733623555,4.113600680239335,0.0
2024-12-10,54.88111748054304,12.646467251353927,8.251738359399289,5.996606550401728,5.6334138609690845,4.564217549262453,3.9128624799609053,4.113576468109574,0.0
2024-12-11,54.87153193805909,12.64786251556873,8.250297109799398,6.008959032753925,5.6327071665198,4.563605188006573,3.9121790589363825,4.112857990356092,0.0
2024-12-12,54.87183618953251,12.647932645391426,8.25034285601721,6.009269591029013,5.632738398734287,4.563630492268246,3.9113690317109824,4.112880795316321,0.0
2024-12-16,54.882677593362395,12.631020962143088,8.251972932662142,6.0104568835069605,5.633851297370263,4.564532159945743,3.9117947657149466,4.113693405294456,0.0
2024-12-18,54.88333707698477,12.631080306924721,8.252072090378931,6.01052910662091,5.633918995099755,4.563477816760777,3.911841770793693,4.113742836436435,0.0
2024-12-19,54.881054316580844,12.634436952448263,8.251728862280542,6.010279110928557,5.633407377341264,4.5632880082137905,3.9122336385085656,4.11357173369817,0.0
2024-12-30,54.879076077828,12.637678551061102,8.251431421022959,6.010062464816328,5.633111890455216,4.563123520244479,3.9120926184008025,4.113423456171115,0.0
2025-01-03,54.86873069102284,12.635296191840176,8.249875923812588,6.02741110213808,5.632419611139095,4.562263314839604,3.9113551403992126,4.112648024808401,0.0
2025-01-09,54.87075889080955,12.635763250303503,8.250180877041474,6.027633902880102,5.632627811185097,4.562431957003648,3.9078032636461932,4.112800047130436,0.0
2025-01-13,54.867716647355046,12.635062675556258,8.24972345565203,6.032844088076052,5.632315516887795,4.562178998432664,3.9075866001784254,4.112572017861732,0.0
2025-01-14,54.86746314229457,12.63546632737691,8.24968533949245,6.0328162145540825,5.6322894939261525,4.562157919817887,3.907568545973915,4.112553016564033,0.0
2025-01-16,54.86025936573905,12.633262500075947,8.24860220412523,6.040524368533258,5.631550007303543,4.558602334363497,3.91518615741957,4.112013062439907,0.0
2025-01-21,54.86025936573905,12.633170106299705,8.24860220412523,6.040616762309501,5.631642401079786,4.558509940587254,3.91518615741957,4.112013062439907,0.0
2025-01-22,54.856306028352584,12.632259735399746,8.248007793747725,6.047480046008489,5.631144186816273,4.558181445461948,3.914904021461956,4.111716742751277,0.0
2025-01-27,54.89119120292314,12.642520784948982,8.253253010069718,6.117886891341362,5.502342755117186,4.561080163348037,3.9173936551996897,4.114331537051888,0.0
2025-01-28,54.890379300698925,12.643812899951806,8.253130935209816,6.117796400939064,5.502261369302388,4.56101269986167,3.917335712558037,4.114270681478292,0.0
2025-02-04,54.890412466434256,12.643760117802765,8.253135921897098,6.117800097419555,5.502264693865756,4.56101545570599,3.9173380794813695,4.114273167393205,0.0
2025-02-06,54.8822947551716,12.649284710451944,8.251915370412512,6.124289810511024,5.501450967131551,4.560340929775681,3.9167587466248905,4.1136647099207995,0.0
2025-02-07,54.88234548341061,12.649203971335943,8.251922997738173,6.12429547125168,5.501456052176205,4.560345144943172,3.9167623669231073,4.113668512221114,0.0
2025-02-10,54.87745518486555,12.648299638132896,8.251187709064297,6.134840493528306,5.498562853059661,4.559938794794853,3.9164133633020786,4.113301963252353,0.0
2025-02-13,54.875467508748564,12.65146354010325,8.25088884883671,6.13461828796339,5.498363693641208,4.559773632591052,3.916271509761672,4.113152978354151,0.0
2025-02-14,54.875552954477214,12.651390819965256,8.250901696166155,6.134627840081182,5.498372255056965,4.559780732542965,3.916214318830211,4.113159382880057,0.0
2025-02-18,54.87758165866885,12.648161613514713,8.251206725235653,6.134854632241685,5.498575525370255,4.559949303897366,3.916359098062059,4.113311443009417,0.0
2025-02-19,54.87905256300659,12.648408201491979,8.251427885414305,6.135019067043971,5.49872290574576,4.560071525923342,3.913876157740217,4.1134216936338275,0.0
2025-02-21,54.86282625852951,12.644668397084965,8.248988153403888,6.1627724937017225,5.497097076801258,4.558723231709772,3.912718926642829,4.1122054621260595,0.0
2025-02-24,54.86297833557714,12.644703447481914,8.24901101919207,6.162789576603023,5.496835119416828,4.558735868265657,3.912729772506652,4.112216860956718,0.0
2025-02-25,54.858923236146595,12.643768836724261,8.248401308219364,6.169725387054729,5.496428830629038,4.558398917414933,3.912440570047112,4.111912913763964,0.0
2025-02-26,54.85927803341541,12.643203864785294,8.248454654331239,6.169765289436832,5.496464378500237,4.55842839862584,3.9124658735555795,4.111939507349572,0.0
2025-02-28,54.858282524454324,12.646636901901594,8.248304972986206,6.169653329220554,5.496364636401194,4.556497869745151,3.912394875631861,4.111864889659115,0.0
2025-03-05,54.84843298196282,12.644366258676767,8.24682402924215,6.187020369176671,5.495377790394651,4.555679772325486,3.911172174255074,4.111126623966382,0.0
2025-03-07,54.83830173089732,12.642030672367985,8.245300728754042,6.204348901609954,5.494362719424208,4.55483827635125,3.910449727594277,4.110367243000965,0.0
2025-03-10,54.83374388889166,12.647998473107041,8.24461542711587,6.203833232066059,5.495198947496343,4.554459704576237,3.9101247136630115,4.1100256130837804,0.0
2025-03-11,54.81895451540119,12.643861179768187,8.242391747166458,6.202159977602028,5.521414084517285,4.553231307592169,3.909070102201466,4.108917085751224,0.0
2025-03-14,54.81870146073036,12.64371048952576,8.242353698725935,6.202131347257553,5.521942539339738,4.553210289014563,3.9090520571939193,4.108898118212171,0.0
2025-03-17,54.8197238159475,12.643946291597654,8.242507416582812,6.185517633485614,5.536909928933892,4.553295205259744,3.9091249600474756,4.108974748145313,0.0
2025-03-18,54.81957197860312,12.643911270931852,8.2424845868356,6.185500501101399,5.53717156879157,4.5532825937359345,3.9091141327190724,4.108963367281448,0.0
2025-03-19,54.81983977975513,12.64388071247519,8.242524852506929,6.185530718122439,5.5371986186365705,4.5533048371479135,3.90873704122296,4.108983440132869,0.0
2025-03-20,54.82312980935375,12.63983831419393,8.24301953017912,6.185901944656986,5.5374386040762165,4.553578105142602,3.9078636503555635,4.109230042041824,0.0
2025-03-25,54.89880811672682,12.65839595720952,8.25439826334989,6.1112281866301865,5.501719400979218,4.545070510684553,3.9154771068251075,4.114902457594706,0.0
2025-03-26,54.86948524495657,12.694143065399603,8.24998937597838,6.125706610084705,5.496378148337789,4.542642871099225,3.9089501022634554,4.112704581880273,0.0
2025-03-27,54.84713366267423,12.709386130286319,8.246628668008507,6.143533015443078,5.49413914886679,4.540792384340339,3.9073577559992563,4.111029234381486,0.0
2025-03-28,54.83497718642288,12.726794097549385,8.244800861542394,6.142171345138466,5.492921412084125,4.541725325207065,3.906491718002478,4.110118054053199,0.0
2025-03-31,54.83502782722739,12.726713499624765,8.244808475721701,6.142177017512454,5.492926484867477,4.5417295195486345,3.906495325697666,4.11012184979992,0.0
2025-04-01,54.835281032652894,12.726679914602995,8.244846546829185,6.142205379539554,5.492951848924778,4.541750491372689,3.9061439574392143,4.110140828638686,0.0
2025-04-02,54.835331674018605,12.726599316126322,8.244854161092874,6.142211051976406,5.492956921764346,4.541754685760741,3.9061475648332302,4.110144624427472,0.0
2025-04-03,54.83452142339145,12.726411267020705,8.244732334561496,6.142120294244027,5.492875757455589,4.543165183350018,3.90608984732852,4.110083892648198,0.0
2025-04-07,54.83542053971324,12.726619940750156,8.244867522636788,6.1422210059939175,5.49296582360587,4.541599986901096,3.9061538951043544,4.11015128529458,0.0
2025-04-08,54.827015326549564,12.726515950939902,8.243603743343186,6.152360056420486,5.492123857807235,4.543304629632151,3.905555156992832,4.109521278314642,0.0
2025-04-09,54.82977527388169,12.726694881215877,8.244018719646801,6.152669761218801,5.492400326852627,4.539008556526946,3.9057043323858918,4.109728148271374,0.0
2025-04-14,54.82496573653769,12.725486191505695,8.243295573952722,6.152130063676107,5.491826212236776,4.547566836087173,3.905361733300863,4.109367652702971,0.0
2025-04-16,54.8258769525068,12.725697694897928,8.243432581289873,6.152232314887444,5.491917488896542,4.5476424187248625,3.903764596526439,4.1094359522701085,0.0
2025-04-23,54.703377538332575,12.697172084666002,8.225013985580635,6.1384861625898655,5.479646701588099,4.539508309263521,4.116541125165374,4.10025409281393,0.0
2025-04-24,54.70020264976111,12.696895784026504,8.224536620122082,6.127074989862817,5.479328672455869,4.537218111410908,4.134727051139125,4.100016121221587,0.0
