date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CMB WING LUNG BANK LTD,IFAST SECURITIES (HK) LTD,PHILLIP SECURITIES (HONG KONG) LTD,BNP PARIBAS
2024-03-20,76.30113334632043,20.556239008782303,2.8917810375976365,0.0,0.0,0.0,0.002668580928719535,0.0,0.0,0.2481780263709167
2024-03-21,76.11105618806128,20.582053700492438,2.8954125596842846,0.0,0.0,0.0,0.002671932154298738,0.0,0.0,0.4088056196077069
2024-03-22,76.00150696973502,20.582053700492438,2.8954125596842846,0.0,0.0,0.0,0.002671932154298738,0.0,0.0,0.5183548379339552
2024-03-25,74.78619083866923,20.28931072720137,2.854230484563861,1.5540179265186573,0.0,0.0,0.0026339286890146737,0.0,0.0,0.5136160943578614
2024-03-26,74.48243433513582,20.348803727899277,2.8625997553830262,1.5585746702557912,0.0,0.0,0.05283303966968784,0.0,0.0,0.694754471656395
2024-03-27,74.37164384903043,20.386501557492238,2.867902956456381,1.5614620577952685,0.0,0.0,0.05293091721339893,0.0,0.0,0.7595586620122747
2024-03-28,74.32884171347831,20.4205492271109,2.8726926655727016,1.564069868856718,0.0,0.0,0.05301931758836331,0.0,0.0,0.7608272073930137
2024-04-02,74.18601624115755,20.46231780497329,2.8785685255185935,1.5672690469675998,0.0,0.0,0.05312776430398644,0.0,0.0,0.8527006170789824
2024-04-03,74.14736271589916,20.439011559787563,2.879027394385094,1.5940869999548344,0.0,0.0,0.05313623333182781,0.0,0.0,0.8873750966415245
2024-04-05,74.03592680571701,20.464021323061946,2.8825502552330082,1.5960375707244148,0.0,0.0,0.053201252357480494,0.0,0.0,0.968262792906145
2024-04-08,73.7488108834308,20.385393011306878,2.8714747165331587,1.5899051621570774,0.0,0.38157723891769857,0.052996838738569245,0.0,0.0,0.9698421489158171
2024-04-09,73.67126127774199,20.3962023537771,2.8729973142867746,1.5907482084198301,0.0,0.38177957002075924,0.053024940280661015,0.0,0.0,1.0339863354728898
2024-04-10,73.50389238801256,20.418939327584333,2.87620003131959,1.5925215189470248,0.0,0.382205164547286,0.05308405063156749,0.0,0.0,1.1731575189576415
2024-04-11,73.57576910487542,20.43930479805816,2.8790686997589705,1.4931495785173503,0.0,0.38258636887277303,0.05313699567677403,0.0,0.0,1.1769844542405448
2024-04-15,73.55991830650794,20.447453669987638,2.827058364492887,1.4937448768803379,0.0,0.3827389008376666,0.06910563487346758,0.0,0.0,1.2199802464200624
2024-04-17,74.33738829954433,20.562773571228483,2.843002456928903,1.5021693249539727,0.0,0.38489747828002147,0.06949537802278165,0.0,0.0,0.3002734910415112
2024-04-18,74.10286537822117,20.56222396371797,2.8429264683713606,1.5154933131196284,0.0,0.38488719063355636,0.0694935205310588,0.0,0.0,0.5221101654052701
2024-04-19,73.94443352867809,20.537521997642195,2.839511182490731,1.513672709255241,0.0,0.3844248150489501,0.06941003605050487,0.0,0.0,0.7110257308342873
2024-04-22,73.8237823786647,20.523276783827797,2.8375416438128123,1.5126227972263782,0.0,0.3841581707241595,0.1253849585002465,0.0,0.0,0.7932332672438999
2024-04-23,72.88320235608782,20.642224974616674,2.8539873823941684,1.5213896109750416,0.0,0.3863846631047725,0.12611166087447434,0.0,0.0,1.5866993519470567
2024-04-24,72.86818458154227,20.657745211135385,2.856133205300887,1.5225334957369063,0.0,0.38667517352048414,0.12620648024626913,0.0,0.0,1.5825218525177924
2024-04-25,72.86407490602907,20.660874254597566,2.856565825843053,1.522764114975942,0.0,0.38673374348595346,0.12622559683222095,0.0,0.0,1.5827615582361934
2024-04-26,72.85022108817947,20.67142233753727,2.8580242003959597,1.5235415381374422,0.0,0.38693118428887424,0.12629003931650756,0.0,0.0,1.5835696121444802
2024-04-29,72.80155750781549,20.675733495018296,2.858620259641971,1.5238592824799722,0.0,0.38701188126475483,0.12631637791280192,0.0,0.0,1.6269011958667132
2024-04-30,74.0003267749037,20.67351102435333,2.858312981563016,1.5236954801871216,0.0,0.3869702806824436,0.12630279994496424,0.0,0.0,0.4308806583654375
2024-05-02,74.12096020356938,20.353314493932732,2.876867351001402,1.5335863525420208,0.0,0.38948224826464023,0.18392217279163567,0.0,0.0,0.5418671778981807
2024-05-03,74.04652833528445,20.35441556109035,2.8770229828596903,1.533669316010534,0.0,0.3895033183518816,0.1839321225550552,0.0,0.0,0.6149283638480332
2024-05-06,73.84469427033638,20.46791038037098,2.893065064860319,1.5422209504868194,0.0,0.3916751620283986,0.24207700986477415,0.0,0.0,0.6183571620523344
2024-05-07,73.86277565447533,20.47292208979393,2.893773451851336,1.5425985739533183,0.0,0.39177106640084275,0.2421362840949653,0.0,0.19316490079485996,0.4008579786354179
2024-05-08,73.74240007648815,20.398813999069972,2.889057413918236,1.5455169686355121,0.0,0.3911325896019574,0.2417416699623209,0.0,0.19285009626207622,0.5984871860617729
2024-05-09,73.73669316803665,20.4032475407627,2.8896853306440744,1.545852876101386,0.0,0.3912175995757462,0.2417942108488987,0.0,0.19289201090193045,0.5986172631286106
2024-05-10,73.72443984142801,20.425444188667583,2.892829012928577,1.5475346060286945,0.0,0.3916432043376661,0.24205725823647417,0.0,0.1931018576942659,0.5829500306787176
2024-05-14,73.6872265509247,20.454372134776623,2.896926040195925,1.549726333037006,0.0,0.3921978769021597,0.24240007669647368,0.0,0.19337534208370374,0.5837756453833952
2024-05-16,73.32027358262496,20.3540767995733,2.8827213427187193,1.5421274529041322,0.0,0.3902747859722233,0.241211499663388,0.482422999326776,0.1924271514168601,0.594464385799635
2024-05-17,73.28452220610113,20.344152037595475,2.8813157116278765,1.5413755029110054,0.0,0.3900844857982158,0.2410938835836195,0.482187767167239,0.1923333228588425,0.642935082356587
2024-05-20,73.23965352134366,20.361802756168952,2.883815559871898,1.5427128103184442,0.0,0.3931341959510974,0.24130305820446665,0.4826061164089333,0.1925001925001925,0.6624717892323526
2024-05-21,73.22596273568246,20.3722200008572,2.885290940646513,1.5435020732840679,0.0,0.3933353262323196,0.24142651058397546,0.4828530211679509,0.19259867698272198,0.6628107145627928
2024-05-22,73.14890473091658,20.41430653616837,2.8912516017355556,1.5466907613361016,0.0,0.394147909303576,0.2419252684690915,0.483850536938183,0.1929965624865786,0.6859260926459612
2024-05-23,73.02364981505657,20.416526434433028,2.8915660030306474,1.546858952018012,0.0,0.3941907698464179,0.24195157597469785,0.4839031519493957,0.19301754937307355,0.8083357483181647
2024-05-24,72.92200514884553,20.39889156948524,2.8836359823794098,1.545522845761166,0.0,0.39385028582665915,0.2417425892315356,0.4834851784630712,0.1928508296116745,0.9380155703957137
2024-05-27,72.82903028563585,20.37288317669035,2.879959373919988,1.5435523188279203,0.0,0.44760304500282394,0.24143436972879598,0.48286873945759196,0.1926049466375788,1.0100637440990998
2024-05-28,73.6152927663631,20.315567768243152,2.8718571310319305,1.5392098145860824,0.0,0.44634379509086747,0.24075513795810427,0.48151027591620854,0.1920630875845551,0.2974002232259998
2024-05-29,73.53676191835925,20.307327723039467,2.8706922985818513,1.5385855072275663,0.0,0.4461627569289076,0.24065748707074408,0.48131497414148816,0.17846510277156305,0.40003223187916725
2024-05-30,73.45485508709498,20.326564902933985,2.873411712230107,1.540043012941233,0.0,0.4465854079706563,0.2408854624811419,0.4817709249622838,0.17863416318826256,0.45724932619734965
2024-05-31,73.42320493011141,20.35080055778633,2.87683772222436,1.5418792283124796,0.0,0.4471178781573974,0.24117267367277798,0.48234534734555595,0.17884715126295897,0.45779451112673164
2024-06-03,73.49729524837109,20.42107873554561,2.8867724131104997,1.5472038572961402,0.0,0.4513810901777843,0.24200552425194458,0.48401104850388915,0.1794647707935769,0.2907873119494714
2024-06-04,73.4987364735785,20.419968231024942,2.886615429541884,1.5471197198761653,0.0,0.4513565439357529,0.2419923639173615,0.483984727834723,0.1794550114443355,0.2907714988463218
2024-06-05,73.44338526177346,20.441644877843775,2.889679692054932,1.5487620519001324,0.0,0.4518356777072442,0.24224924889123334,0.4844984977824667,0.17964551041372362,0.31829918163304305
2024-06-06,73.4332615748065,20.449437467971425,2.8907812711878713,1.5493524578066942,0.0,0.4520079226641674,0.24234159709102948,0.48468319418205896,0.17971399334840388,0.3184205209418538
2024-06-07,73.41371550835713,20.46448282495895,2.892908118748641,1.5504923698880757,0.0,0.45234048049458797,0.24251989616878514,0.4850397923375703,0.17984621513640248,0.3186547939098622
2024-06-11,72.80634606107392,20.285386912977735,2.8675906933225144,1.5369231608648042,0.8103285558162412,0.44838180088498686,0.29712047046595513,0.48079494311763654,0.17827228227957306,0.28885511919662943
2024-06-12,72.78059744818776,20.298545705959402,2.869450851694226,1.5379201373478903,0.8108542024681321,0.4567812007237144,0.2973132075716484,0.48110682679775835,0.17838792454298905,0.2890424947064735
2024-06-13,72.72973937569965,20.33647250861247,2.8748122750075686,1.5407936630866457,0.812369242400692,0.45763467321905643,0.297868722213587,0.4820057504910772,0.17872123332815223,0.28958255594109994
2024-06-14,72.64232286961894,20.40166232829191,2.8840276634551283,1.5457327724143477,0.8149733422219758,0.4591016494517131,0.2988235588147245,0.48355084971837237,0.1792941352888347,0.29051083072406036
2024-06-17,72.53716948588901,20.43746159502364,2.8890883332145014,1.5484451053078738,0.8164033947141691,0.45990724568898184,0.3564961490251871,0.4843993475304069,0.17960874683711717,0.2910205967691108
2024-06-18,72.45567655616392,20.463635239024793,2.892788301978717,1.5504281525054537,0.8174489380520846,0.4604962351026743,0.3569527029494103,0.4850197032442369,0.17983876637145862,0.3377154046072512
2024-06-19,72.43614878738185,20.47814309717578,2.894839167421525,1.5515273409657209,0.8180284750258633,0.460822707597903,0.3572057674279603,0.4853635618486789,0.17996626450568995,0.3379548306490183
2024-06-20,72.26218967751213,20.607383366160366,2.913108880202088,1.5613192351785803,0.8231911609025908,0.4637310206417927,0.3594601402607979,0.4884267554688705,0.18110205539856997,0.34008770827422363
2024-06-21,72.22637713269353,20.664653598785335,2.9212047369281287,1.5656583166724174,0.8254789015847543,0.4650197812260783,0.3604591203586761,0.48978414827362093,0.18160535834864597,0.2997589051288105
2024-06-24,72.13408952783026,20.690272674126124,2.9248263105433594,1.567599346952989,0.8265022918908553,0.46559629109851525,0.41876116122470003,0.49039135985524085,0.1818305042159882,0.300130532261966
2024-06-25,72.09103145175398,20.72224303934104,2.929345717648864,1.5700215829680526,0.8277793934805199,0.46631572499402624,0.41940822603013006,0.4911491067984418,0.18211146656571436,0.30059429041922614
2024-06-26,72.06250928750924,20.743420576535428,2.9323394248345647,1.5716260999311136,0.8286253602448754,0.4667922862712798,0.4198368491907368,0.49165104707862606,0.18229757925387258,0.3009014891502558
2024-06-27,71.99720488513375,20.808366725276894,2.941520367376953,1.576546747520333,0.8312197262848856,0.46825377914048555,0.421151327984342,0.4931903709290321,0.18286833978267483,0.2796777305706545
2024-06-28,71.91837115749779,20.8669466316127,2.949801362703534,1.5809850564959034,0.8335597837412497,0.46957201150757066,0.4223369570955665,0.4945788050198081,0.18338315242307493,0.28046508190280584
2024-07-02,71.86034485733737,20.901792418749455,2.954727246312436,1.5836251489693076,0.8349517481384751,0.47035615145134096,0.43417490903200706,0.4954047038954952,0.18368938459046452,0.2809334315236589
2024-07-03,71.78968209458536,20.954279856541056,2.9621469957494684,1.5876018618189287,0.8370484332964475,0.4715372840903321,0.4352651853141526,0.49664873708922547,0.18415065532521843,0.2816388961898113
2024-07-04,71.68762534205824,21.017613795056675,2.971100032407726,1.5924003602351042,0.8395783973120057,0.47296249715242994,0.436580766602243,0.4981498490717901,0.18470724740864128,0.299281712695153
2024-07-05,71.6670092773752,21.032918074217882,2.9732634818247354,1.5935598895654595,0.8401897484527906,0.4733068916284054,0.4368986691954511,0.4985125840819891,0.18484174465961392,0.2994996389984714
2024-07-08,71.58125496924887,21.069502993753265,2.978435213338937,1.5963317474754675,0.8416511849607033,0.4741301675278629,0.499379703076684,0.499379703076684,0.18516326069135472,0.27477105685017095
2024-07-09,71.4526566307373,21.116897825961036,2.9851350599000908,1.5999226188568174,0.8435444387645785,0.47519670050404594,0.5651747739722677,0.5005030336669832,0.18557977652820729,0.27538914110867607
2024-07-10,71.44783962751792,21.120461035451154,2.9856387636951456,1.600192585568119,0.8436867762222069,0.47527688393850986,0.5652701400688785,0.5005874872251761,0.18561109076888552,0.2754356095440098
2024-07-11,71.173043916929,21.165293704855014,2.9919764168092238,1.6035893345808825,0.8454776807983564,0.4762857601830741,0.5664700461348987,0.5044683495430193,0.1860050897756384,0.4873897003908926
2024-07-12,71.12088996753704,21.20358611608179,2.997389523422858,1.606490560668029,0.8470073254840224,0.47714746002266595,0.567494908074295,0.5053810375388,0.1863416116064849,0.4882714895640228
2024-07-15,71.0947748342462,21.222760338453696,3.0001000372455056,1.6079432964024458,0.8477732669960172,0.4775789404077563,0.5680080888873315,0.5058380493076235,0.1865101187391238,0.488713029314304
2024-07-16,71.05715147526288,21.250384116723946,3.0040050004499044,1.6100362130816435,0.8488767380043813,0.4782005624091348,0.5687474144629355,0.5064964536759475,0.18675288236096388,0.48934914356825904
2024-07-17,71.04650102950026,21.258203874453617,3.005110420059885,1.6106286773426723,0.8491891093195107,0.4783765315833244,0.5689567032440722,0.5066828352273081,0.18682160405029238,0.48952921521905396
2024-07-18,70.88414104766129,21.377411628877436,3.021961912645364,1.6196604576835951,0.8539510321706125,0.48105908145611176,0.5721471915543105,0.5095241158617988,0.18786922707753476,0.4922743050119525
2024-07-19,70.83516053629381,21.413374042179733,3.027045645193206,1.6223851513836465,0.8553876017839964,0.4818683490049846,0.5731096931952776,0.5103812690644512,0.1881852723924792,0.4931024395084144
2024-07-22,70.80697164324008,21.434829336059252,3.0296752011479002,1.6237944966779276,0.8561306660867808,0.4822869418955532,0.5736075462781431,0.5108246307651125,0.18834874653909178,0.4935307913101596
2024-07-23,70.76107902560939,21.468525752021215,3.0344379727196698,1.6263471670975964,0.8574765380127923,0.4830451164138731,0.5745092804685709,0.5116276676809661,0.18864483836281434,0.49430664161310767
2024-07-24,70.82561250622201,21.511565631946954,3.0405213828008515,1.6296076511940816,0.8591955981691114,0.4840135203019328,0.5756610507733048,0.5126533735742366,0.18902303159720454,0.3721462534203145
2024-07-25,70.77790827031347,21.54674007397722,3.045493063846804,1.6322722894096222,0.860600504082402,0.48480495063308643,0.5766023377352093,0.5134916341024998,0.18933211089812843,0.3727547650015577
2024-07-26,70.70258753583573,21.60227738126464,3.0533429048690586,1.6364795155330378,0.8628187252371026,0.4860545485502345,0.5780885459088587,0.5148151727248046,0.18982011955216258,0.3737155505243637
2024-07-29,70.53408099917856,21.603520042706233,3.053518547067743,1.6365736532925907,0.8628683585022445,0.4860825086229311,0.5781218001965038,0.5148447872396726,0.1898310388704938,0.5405582643230396
2024-07-30,70.52390740412524,21.61097901470145,3.0545728247634347,1.6371387073682175,0.8631662780500269,0.48625033663484846,0.578321406293518,0.5150225459031826,0.1898965811710059,0.5407449009890735
2024-07-31,70.61118185108984,21.716575938307027,3.069498270436433,1.6451381973911403,0.86738393535561,0.25732390082216433,0.5811472366882587,0.5175390814288474,0.19082446577823423,0.5433871227024445
2024-08-02,70.53792438195565,21.770708819168043,3.0771496048202995,1.649239031256123,0.8695460621737029,0.2579653317781985,0.5825958616563809,0.5188291504303093,0.19130013367821463,0.5447416230830857
2024-08-05,70.49259516438805,21.80420439529305,3.0818839889734484,1.6517764870633098,0.8708839123356642,0.2583622273262471,0.583492221264895,0.5196274010269463,0.19159446071384612,0.5455797416145491
2024-08-07,70.49980833514901,21.878513612864964,3.0923871187238503,1.657405778374845,0.8738519042398128,0.2592427315911445,0.5854807758406746,0.5213983028630883,0.19224741893275885,0.43966402141985783
2024-08-08,70.36829163056481,21.956539786884996,3.1034156163508997,1.6633166475487564,0.8769683554738611,0.26016727879057877,0.5875687981674869,0.5232577854327372,0.19293303820424942,0.46754106258163114
2024-08-09,70.1880198651871,22.03577094951088,3.114614431363713,1.669318800578306,0.8801329352785445,0.26110610413263485,0.5896890666366248,0.5251459847161982,0.19362924576127977,0.5425726168347134
2024-08-12,70.20572381295523,22.109717012012332,3.1250662314816777,1.557175724778463,0.8830864223696389,0.2619823053029928,0.5916679029876579,0.5269082320138845,0.19427901292132052,0.5443933431768033
2024-08-13,70.18466019554751,22.125347887460027,3.1272755551470848,1.558276599104035,0.883710736731967,0.26216751856381687,0.5920861936104179,0.5272807395834069,0.19441636208103275,0.5447782121707
2024-08-15,70.10010705499508,22.1880930267732,3.136144176846344,1.5626957062202969,0.8862168466277677,0.26291099783290445,0.5937652872406043,0.5287760518212347,0.19496770625810889,0.5463231453844645
2024-08-16,70.09395830378669,22.192655888053704,3.1367891079279535,1.5630170661371912,0.8863990923273295,0.26296506405710773,0.5938873918593107,0.5288847917553066,0.19500780031201248,0.5464354937833876
2024-08-19,69.29151309437789,22.80376952923389,3.2231660888098173,1.6060574780343557,0.9108076434977442,0.2702062675709974,0.6102411211434886,0.5434485606203208,0.20037768156950372,0.5404125351419948
2024-08-20,69.28125417592965,22.81138768419646,3.224242865993659,1.6065940206761664,0.9111119209883741,0.27029653655988434,0.6104449870622107,0.5436301128563966,0.20044462261744234,0.5405930731197687
2024-08-21,69.13851330830812,22.81138768419646,3.224242865993659,1.6065940206761664,0.9111119209883741,0.27029653655988434,0.6104449870622107,0.5436301128563966,0.20044462261744234,0.6833339407412806
2024-08-23,69.12257139210813,22.82317121343794,3.225908392029122,1.6074239284346912,0.9115825681104108,0.27043616187275527,0.6107603206339753,0.5439109323058785,0.20054816498429037,0.6836869260828082
2024-08-26,69.0643163416949,22.863980644764585,3.231676542552965,1.6102981151901947,0.9132125416957626,0.27091972070307624,0.6118524029361609,0.544883483211805,0.20090675917306777,0.6879534480774745
2024-08-27,69.03096872672077,22.875121897142872,3.233251286886639,1.6110827877275085,0.913657535573256,0.27105173555339934,0.6121505488340816,0.5451489962253762,0.20100465782611635,0.7065618275099848
2024-08-28,68.59284833054225,23.062657094097712,3.259758180253905,1.6242907928811234,0.9211478976641532,0.2732738763070321,0.6171690914349827,0.5496182456062781,0.2026525374861137,0.8965839537264424
2024-08-29,68.50027305066703,23.069740641794997,3.260759394140806,1.6247896834147981,0.9214308223524376,0.2733578106312231,0.6173586509761331,0.5497870573369544,0.20271478091753625,0.9797881077680919
2024-08-30,68.4396720458639,23.09385728595999,3.264168126611499,1.6264882059619863,0.9223940676533003,0.2736435734038124,0.6180040253277113,0.5503617936998025,0.2029266948837261,1.008484180634275
2024-09-02,68.3831315104287,23.132976439724466,3.2696973672782645,1.6292433473589933,0.923956529693191,0.27410710380897996,0.619050874894438,0.5512940627169373,0.20327043653250199,1.013272327563533
2024-09-03,68.13454857199993,23.179379374066087,3.276256123461072,1.6325114815859494,0.9258099139428825,0.2746569411363885,0.6202926423417312,0.5523999153192533,0.20367818106743416,1.200466855079271
2024-09-04,68.07741035538794,23.22094251973811,3.282130806657751,1.6354387520458442,0.9274699917084182,0.2751494308734974,0.6214048944446403,0.5533904283860229,0.20404339817585204,1.2026194225819158
2024-09-05,68.06587363550078,23.214704736950615,3.286499792898877,1.6376157552875796,0.9287045871196103,0.2817070580929485,0.622232073370139,0.5541270703147009,0.2043150091663143,1.2042202812984282
2024-09-09,68.05078085567439,23.221174420311353,3.287415704312186,1.6380721408209435,0.9289634068927846,0.281785566757478,0.6224054826181656,0.5542814994460281,0.2043719495164126,1.2107489736502628
2024-09-10,68.05374854553324,23.21901745855505,3.2871103437898066,1.6379199840480836,0.9288771176076089,0.2817593923409747,0.6223476687970979,0.5542300135058733,0.20435296587367394,1.2106365099485836
2024-09-11,67.9980159184768,23.21901745855505,3.2871103437898066,1.6379199840480836,0.9288771176076089,0.2817593923409747,0.6223476687970979,0.5542300135058733,0.20435296587367394,1.26636913700504
2024-09-12,67.99206963165656,23.22333178285259,3.287721121573587,1.6382243258660445,0.9290497122113675,0.28181174603744813,0.6224633071816161,0.5543329949527825,0.20439093668650085,1.2666044409814976
2024-09-13,67.98859552855983,23.23484448983209,3.2893509725466044,1.6390364572521323,0.9295102782148198,0.28195145105849534,0.6227718864039292,0.5546077993348424,0.20449226120726033,1.2548388755900066
2024-09-16,67.68800694819045,23.194843789436177,3.7538291754715023,1.6362147208599127,0.9279100496370016,0.2814660483898905,0.6216997332567911,0.5536529962834109,0.20414021092014034,1.138236327554722
2024-09-17,67.6620010945769,23.21351183356488,3.756850392140839,1.637531605288639,0.9286568650030089,0.281692582384246,0.6222000995520159,0.554098596118462,0.20430451030066196,1.1391524210703574
2024-09-23,67.62993636730961,23.236529180062917,3.7605754953409565,1.6391552989645743,0.9295776742710251,0.2819718945288776,0.6228170417615869,0.554648012315045,0.20450708833962555,1.140281947105791
2024-09-24,67.6178956948264,23.245172457403307,3.7619743142744486,1.6397650145440028,0.929923448701703,0.28207677943951653,0.6230487106301409,0.5548543243920161,0.20458315871437466,1.140706097074089
2024-09-25,67.60082273385329,23.25742811313335,3.763957756735265,1.6406295551505843,0.9304137363802936,0.28222550003535574,0.6233772033747967,0.5551468627069085,0.2046910220036646,1.1413075166264934
2024-09-26,67.56191433437037,23.32107631239481,3.7742585145037957,1.6451194375370852,0.9329599834803884,0.28299786165571783,0.6250831889318603,0.5566661234766318,0.20525119636568548,1.0946730472836559
2024-09-27,67.57654022864095,23.30531616971036,3.7747280705355735,1.6453241070773197,0.9330760531629413,0.2830330694594255,0.6251609556191706,0.5567353783872216,0.2052767316958471,1.0948092357111843
2024-09-30,67.42121115075147,23.3430696591746,3.780842948162787,1.6479894528675016,0.934587591418243,0.28349156939686704,0.6261736862502227,0.5576372628795516,0.20560927011201344,1.1993874089867451
2024-10-02,68.30081088933474,23.35861309618073,3.783360495985456,1.6490867987016795,0.9352099047457538,0.28368033777287865,0.626590636179655,0.5580085764982998,0.20574617904406584,0.29889308555674293
2024-10-03,67.78277846738567,23.20631746904817,3.758693395373268,1.6383349314067257,0.9291124374707329,0.28183077269945567,0.6225053331053911,0.554370421024204,0.20440473624356126,1.0216520362428179
2024-10-04,68.03091497325072,23.300851921830667,3.77400500281735,1.6450089371563053,0.9328973178580179,0.28297885308359877,0.6250412029648721,0.5410804443576505,0.205237409928764,0.6619839367520496
2024-10-07,67.93919268705552,23.367704238898167,3.784832975112487,1.6497286212011024,0.9355738872596043,0.28379074580207997,0.6268345044639348,0.5426328546105705,0.20582625519711292,0.6638832303994152
2024-10-08,67.89357431731506,23.469440170790257,3.8013109956250033,1.6569110417303536,0.9396470936088964,0.28502628506136524,0.6295635527179605,0.5449953142931598,0.20672236059395718,0.5728088682639831
2024-10-09,67.7676602251909,23.635265944292758,3.727232352391959,1.6686181192371166,0.9462862679983648,0.287040167959504,0.6340117995589044,0.5488460354390515,0.20818297895964025,0.5768561089718032
2024-10-10,67.76969349828796,23.633774989843833,3.7269972319718603,1.6685128598499663,0.9462265745841019,0.2870220609571776,0.6339718049713483,0.5488114132587791,0.20816984640850242,0.5768197198664685
2024-10-14,68.00944893468142,23.74612104371812,3.7447139713413584,1.6447535214838402,0.9507245788923933,0.28838645559735926,0.6369854678579034,0.4563477978683487,0.2091594073563265,0.3133588212029328
2024-10-15,67.9369548611728,23.76932173754159,3.7483726725728395,1.662221387586886,0.9516534661756981,0.2886682180732951,0.6376078223377177,0.45679366376433506,0.20936376255865358,0.33904240821619536
2024-10-16,67.91761836503827,23.783656476987204,3.7506332312122357,1.6632238356480922,0.9522273868214269,0.2888423073358328,0.637992349170356,0.4570691456742849,0.20949002510071393,0.33924687701158035
2024-10-17,67.87126875630717,23.808594792590764,3.7545659517896497,1.6808549037750284,0.9532258433506777,0.28914517248303895,0.638661315044954,0.45754840480832537,0.2097096855371491,0.33642517431323254
2024-10-18,67.80502336122115,23.796496960119512,3.752658148734378,1.6800008130060644,0.9527414818559912,0.28899824949631736,0.6383367928435141,0.4573159112908758,0.20960312600831807,0.41882515542389376
2024-10-21,67.79468811108133,23.80178824868778,3.753492573952355,1.680374370891977,0.9529533294283423,0.28906250992659716,0.6384787307169894,0.45741759812560434,0.20964973247423532,0.4220947947147937
2024-10-22,67.50924862299688,23.72491853232807,3.7413703793296915,1.6749474718741806,0.949875692934318,0.28812896019007644,0.636416714265993,0.4559403326084726,0.20897265244554994,0.8101806410267776
2024-10-23,67.56100533594353,23.782146742890802,3.750395149280733,1.6789877068900068,0.9521669415255238,0.2888239722627422,0.6379518508221009,0.4538662421271663,0.20947672713561524,0.6851793311217669
2024-10-24,66.87029148110483,23.842685989280582,3.759942062705157,1.6832616966005114,0.954590754215791,0.2895591954454566,0.63957580532458,0.45502159284286037,0.210009965927474,1.2950614565527565
2024-10-25,66.8539858816578,23.854420752575002,3.7617926105052844,1.6840901551718759,0.9550605794925572,0.2897017091127424,0.6398905882600133,0.45524554289145225,0.21011332748836256,1.2956988528449027
2024-10-28,66.82955803514304,23.851383483757445,3.7613136395207225,1.683875728061391,0.9549389762162899,0.28966482278560796,0.6398091140649143,0.4551875786630982,0.21008657476758377,1.324182047019922
2024-10-29,67.20449758157567,23.47444416992901,3.7621207760353124,1.6842370692619413,0.9551438956116869,0.28972698166887834,0.6399464100598302,0.45528525690823746,0.2101316570345711,1.3244662019148725
2024-10-30,67.23047288984564,23.451298160171095,3.7584112916461514,1.6825763966020226,0.9542021152752491,0.2894413083001589,0.6393154172344169,0.4548363416145354,0.2099244653605548,1.3295216139501804
2024-10-31,67.23781522136706,23.491646562084608,3.764877709339359,1.685471301107377,0.9558438380571136,0.2899392975439911,0.6404153714982661,0.4556188961405575,0.21028564437256497,1.2680861584891039
2024-11-01,68.18946810111153,23.50138081043245,3.7664377640815894,1.68616971090955,0.9562399116689319,0.29005943987290933,0.6406807408181844,0.45580769122885756,0.21037278056716502,0.3033830493088298
