date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CMB INTERNATIONAL SECURITIES LTD,CLSA LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-04-09,49.15259115631513,12.302414367232794,11.704842567937229,15.071410205336658,5.47724310002012,1.149908283640575,3.4419666946087433,0.0,1.6996236249087502
2024-04-10,48.91779619220739,12.616388597622949,11.660649294410238,15.011779608587439,5.436654787877232,1.2375567120451638,3.426960939215154,0.0,1.6922138680344332
2024-04-11,48.78074816933218,12.695076850232176,11.64269854338503,14.971117322906485,5.403749424942666,1.4013011492360083,3.4176783579115937,0.0,1.6876301820538633
2024-04-12,47.760385829897444,14.133051927705823,11.273764132570706,14.718198198524462,5.37978959811024,1.6068536039192258,3.4328398623495127,0.0,1.6951168469225872
2024-04-15,47.71946079755644,14.17986576377224,11.280081212185808,14.731019143594477,5.361069636235577,1.6053488531168547,3.4296251522323726,0.0,1.6935294413062334
2024-04-16,47.75382439798893,14.49009238375133,11.027263255001104,14.57144166474925,5.4280961950709194,1.6042660065810006,3.4273117873159795,0.0,1.6977043095414923
2024-04-17,47.53251872349657,15.167777214412665,10.766021862058004,14.466832080467071,5.396621461148858,1.5954102127284122,3.408392501778226,0.0,1.6664259439101876
2024-04-18,47.39669031630716,15.573744920270629,10.666247839551387,14.326754627896449,5.374370252212595,1.5915053602033762,3.408339407004706,0.0,1.6623472765536995
2024-04-19,47.88099218985465,15.954963096680554,10.526896227009184,13.54082825051661,5.390136420514626,1.6020143848526152,3.4308453461845834,0.0,1.6733240843871746
2024-04-22,47.6931624043538,16.01528964271532,10.954745847058668,13.535491549824801,5.058469952543671,1.6089166016453467,3.4541187019629223,0.0,1.6798052998954724
2024-04-23,47.465440735345396,16.034693123462848,10.896573786635964,13.833394134156906,5.071092557419192,1.5996750863398597,3.434278462376536,0.0,1.6648521142632944
2024-04-24,47.313846213393454,16.258059159792275,11.047191860169363,13.581876046302629,5.087712651449505,1.6008511745540899,3.4443867734213223,0.0,1.6660761209173591
2024-04-25,47.33067139085114,16.280115474067486,11.078673959915436,13.471274776446968,5.117591396874674,1.603322093037766,3.449703194509464,0.0,1.66864771429707
2024-04-26,47.50744881954813,16.10947319761346,11.077229907777388,13.467471817493745,5.116982154420331,1.6028933310817295,3.4487806715205735,0.0,1.6697201005446372
2024-04-29,47.473223737786945,16.058110597662512,11.196921887665134,13.454973996945101,5.107681967333745,1.6014058452728148,3.4455802013411363,0.0,1.6621017659926087
2024-04-30,47.431038940380056,16.085012875849326,11.210246313497983,13.470373018081618,5.091873541429939,1.6028771439342657,3.447986542146339,0.0,1.6605916246804766
2024-05-02,47.17487747237891,16.038732551484514,11.18754930980845,13.820565035651446,5.074048619864462,1.600607575619797,3.452203133030917,0.0,1.6514163021615058
2024-05-03,47.07483521705515,16.22634540509282,11.122666014721593,13.799765116347903,5.0737718775620175,1.600042081836666,3.4578050949264894,0.0,1.6447691924573613
2024-05-06,46.88638547480112,15.968372213569673,11.35935392016351,13.982216792286392,5.074260023954405,1.5947167140043934,3.4953999003777034,0.0,1.6392949608427958
2024-05-07,46.998237570477706,15.877952417352509,11.53807011887456,13.83873834157371,5.0113109963183575,1.5965631452034545,3.5024722644054207,0.0,1.636655145794284
2024-05-08,46.950705023138035,15.943204033118747,11.432793449625253,13.955018275911204,4.996069057752122,1.5763044360204623,3.505269899349868,0.0,1.6406358250843078
2024-05-09,46.92081447775562,15.939147511184762,11.453645817614836,13.949670101609657,4.997394653264239,1.5672092852454929,3.5322889406302407,0.0,1.6398292126951524
2024-05-10,46.56737591693278,15.970623098516626,11.418163171903217,13.990641391194277,4.959234498189293,1.3298766874645362,4.133322245950275,0.0,1.6307629898489895
2024-05-13,46.90834522699749,15.956738735870962,11.61597675592443,13.862491599131625,4.88324045429855,1.0705061327875627,4.085383775953203,0.0,1.6173173190361787
2024-05-14,46.79878205693838,16.37998084930073,11.671392808473907,13.908053289709454,4.780832307502182,0.7697749891010708,4.075756229793397,0.0,1.6154274691808868
2024-05-16,47.05910866390769,16.506138178886623,11.598649656629576,13.61908366021807,4.747526581086414,0.770525723092148,4.0804756454343165,0.0,1.6184918907451564
2024-05-17,47.02675013095076,16.49350528316925,11.753414694306507,13.583761915685102,4.743912963422161,0.6900297941256408,4.088861432304712,0.0,1.6197637860358736
2024-05-20,47.29884362871532,16.81791557792155,10.873903351555402,13.702426676108189,4.7644281869672875,0.6602232336488144,4.1071883287839475,0.0,1.7750710162994887
2024-05-21,47.073452443043436,16.921646219460396,11.051078151176496,13.700126787494446,4.711530755038389,0.6600403841648972,4.1067983449438215,0.0,1.7753269146781172
2024-05-22,47.04114604295463,16.998176878311092,11.04308896716106,13.68419765399408,4.7004786721264145,0.6625361993748468,4.098369737458793,0.0,1.7720058486190848
2024-05-23,47.01994713864892,16.888732120184542,11.281469871656036,13.644976191609059,4.694029379234639,0.5887932601777365,4.1141611765033055,0.0,1.76789086198577
2024-05-24,46.38596483353567,16.804959855796408,11.739102163435234,13.430036035056043,4.544939558537854,1.1881162877901787,4.045487591559594,0.0,1.8613936742890222
2024-05-27,46.45091084163427,16.879332451822993,11.7043082651463,13.296727637375607,4.547721884170666,1.1859729515675526,4.062348476378465,0.0,1.8726774919041473
2024-05-28,46.42212848956011,17.081734369446927,11.608857230682505,13.155837423822009,4.579378511617523,1.1877277289521726,4.064693318669155,0.0,1.8996429272496
2024-05-29,46.48487245606213,17.114168611932076,11.699259836304817,12.954579424738574,4.600340247536329,1.1891662992829708,4.069616456413182,0.0,1.887996667729925
2024-05-30,46.46899291318521,17.090837903916118,11.492192896366856,13.176309558762183,4.631502370024998,1.1883097124511874,4.065217949743197,0.0,1.886636695550253
2024-05-31,46.51068519373025,17.15256143620348,11.368288022710743,13.204375328960749,4.626874271853087,1.1880630926706741,4.062907507697908,0.0,1.8862451461731082
2024-06-03,46.41984405516376,17.227244923847124,11.249912030549476,13.393016521250065,4.5882787129487435,1.185480962071744,4.054077204104631,0.0,1.8821455900644608
2024-06-04,46.375718155379374,17.25342269420282,11.091352944684111,13.588426935066364,4.56974624414971,1.185419250289846,4.053866163745299,0.0,1.8820476124824743
2024-06-05,46.1720609751906,17.061577285156403,11.258737779886726,13.814346165541968,4.565497002218077,1.1839378083277194,4.050992457706868,0.0,1.8928505259716375
2024-06-06,46.080181915116306,17.10322796975753,11.185830173596798,13.890484405385587,4.612802073586076,1.1838867603277419,4.050817790539864,0.0,1.8927689116901039
2024-06-07,46.10865902574659,17.173528989766734,11.174023533606226,13.822136732395476,4.584636907327868,1.1851070597577902,4.057187855120528,0.0,1.89471989627879
2024-06-11,46.164717417273266,17.201746753801007,11.151283764883749,13.739782868177885,4.57131959796555,1.2069030734141697,4.067463801201645,0.0,1.8967827232827261
2024-06-12,46.18049217013053,17.253998899249943,11.155313254295713,13.597668639658773,4.570160106868055,1.2767660465891892,4.068387439260327,0.0,1.8972134439474697
2024-06-13,46.42737306617781,17.416563523571206,11.136860937463053,13.103237717248566,4.638486427805638,1.2826964078694194,4.088020324680362,0.0,1.9067615951839454
2024-06-14,46.658817096944674,17.39345390874428,11.013286810712538,13.094059013322292,4.608618419199859,1.2746391333673692,4.0623413707799445,0.0,1.8947842469290437
2024-06-17,46.61707794455439,17.376990923823023,11.09175339666703,13.081115440064933,4.604793337817436,1.2770320016772172,4.058325716575576,0.0,1.8929112388203995
2024-06-18,46.31576082732496,17.43543328181037,11.085085656377455,13.326203565978176,4.6149991692344505,1.2760158807070747,4.055096549366874,0.0,1.8914050692006423
2024-06-19,46.2761241981173,17.423646338489274,11.130337658450076,13.324446920699561,4.623879449163773,1.2758476777180403,4.054562011066261,0.0,1.8911557462957123
2024-06-20,46.07636786958526,17.448267021531823,11.318298959643723,13.316498786716767,4.623309646178142,1.2750866248695063,4.0521434339727955,0.0,1.8900276575019828
2024-06-21,46.0787278702565,17.456985936380658,11.302485643767437,13.321751396730216,4.623107304209746,1.275030819925149,4.051966089442275,0.0,1.8899449392880172
2024-06-24,46.07642017717276,17.49092232140999,11.272825824428471,13.337030052189954,4.605701845755075,1.27505872178673,4.0520547597670955,0.0,1.8899862974899269
2024-06-25,45.89181423902971,17.637002663952615,11.249631336306177,13.369507778835915,4.6211087321012885,1.2775030606714743,4.059822711817596,0.0,1.893609477285219
2024-06-26,45.71109993334023,17.788269537377836,11.384936288484406,13.369881876564948,4.608869320984624,1.1825411469489233,4.060716452171039,0.0,1.8936854441279989
2024-06-27,45.338480108859635,18.16514122834504,11.386585952023514,13.362509946406615,4.6138849622896725,1.1819537254805361,4.058699311349179,0.0,1.892744765245811
2024-06-28,45.10238147959152,18.407924114877382,11.382677840548535,13.365226224108511,4.610110611545741,1.1815480545501178,4.058036538628178,0.0,1.8920951361500102
2024-07-02,44.88586510547185,18.67527263404308,11.328635793732246,13.364949147881426,4.615626764666966,1.1810909297743957,4.057196513999525,0.0,1.8913631104305093
2024-07-03,44.755471416424434,18.927852787014338,11.212181887465551,13.360644350025577,4.617854109758073,1.1792677090436074,4.055947083128219,0.0,1.890780657140197
2024-07-04,44.560010913094715,19.07172776691645,11.250990449642709,13.345439039526383,4.620980745291599,1.1778325985147906,4.088183123082111,0.0,1.8848353639312425
2024-07-05,44.265528856141536,19.24793523442288,11.276226643502413,13.381836436150852,4.659327785661158,1.1810866052314624,4.098015826541507,0.0,1.8900426123481966
2024-07-08,43.89909037620558,19.524555140967202,11.388641867874766,13.442819023916266,4.684607222940921,1.0381632536239895,4.113796820521494,0.0,1.9083262939497783
2024-07-09,43.412763783067795,19.923477081268654,11.393667210682077,13.448678727168705,4.705806474710978,1.0389560155486484,4.166867178028523,0.0,1.9097835295246144
2024-07-10,43.267255367879756,20.03321274168423,11.383358405211256,13.443385218637815,4.769206827603826,1.0374142919279228,4.160683896487581,0.0,1.9054832505676162
2024-07-11,42.97730687440586,20.264015908819452,11.381068917418194,13.445208780661044,4.8159505102508735,1.0380078922315132,4.113181189790807,0.0,1.965259926422253
2024-07-12,42.94788802867925,20.271492121753624,11.322601459763389,13.443046989211949,4.893060816054772,1.038804519746338,4.116337883813819,0.0,1.9667681809768542
2024-07-15,42.88237426283832,20.239830201322956,11.501637356330937,13.44400817565485,4.824059430534491,1.0378585758874865,4.105254771583023,0.0,1.9649772258479397
2024-07-16,42.33532729506412,20.89916635496627,11.483894766515855,13.42285053045242,4.775808913505445,1.0340813855426274,4.091044881071689,0.0,1.957825872881574
2024-07-17,41.61617815811991,21.78868870710871,11.435892499319777,13.35728732477871,4.752062157118494,1.0292546198838355,4.0719491742766465,0.0,1.9486873593939147
2024-07-18,41.23008627872854,22.14628742157897,11.43338010440171,13.376802340898692,4.760166565221727,1.029748981520118,4.07390497356845,0.0,1.9496233340817928
2024-07-19,41.097158667876755,22.25901019721094,11.443923433092895,13.383162676751459,4.762800386305034,1.0298464117692174,4.074290428260326,0.0,1.9498077987333717
2024-07-22,42.59500722892056,21.748755903491464,11.209748588327882,13.002221322226873,4.606353802232165,0.9983067187349504,3.94951272551626,0.0,1.8900937105498499
2024-07-23,42.29988501569264,22.137308567787528,11.152295314846478,12.96888683878509,4.611606017023958,0.99715409505329,3.944952702215788,0.0,1.8879114485952297
2024-07-24,41.986740816968634,22.58158743943793,11.118449215400114,12.946891501975196,4.612314766333119,0.9965459262809131,3.942546657800092,0.0,1.8149236758040082
2024-07-25,41.51216411537188,22.918320432358502,11.207904755943805,12.993838577761293,4.612899543557499,0.996672274414174,3.9430465177637624,0.0,1.8151537828290847
2024-07-26,41.43810978923991,23.201281118478523,10.96880703555144,13.023089988973208,4.613280963166844,0.996754684695595,3.943372550283706,0.0,1.8153038696107733
2024-07-29,40.993163419579794,23.752366834291582,10.961218717178486,12.941905889497866,4.603838371823935,0.9951703724025589,3.9371046754461334,0.0,1.8152317197796481
2024-07-30,40.73224901316216,24.131012355812178,10.878376932700002,12.920296262426916,4.590090628758154,0.9952394022044899,3.9373777719565046,0.0,1.8153576329795886
2024-07-31,39.75195559011568,24.970281673079704,10.800419419862532,12.842614838760458,4.543924510565183,0.9873476264134871,3.9061562362014577,0.3963373958846781,1.8009627091168208
2024-08-01,39.62669600504605,25.49794028066724,10.365550964854458,12.841824036166226,4.5630322325829615,0.9892209252003317,3.913567402788328,0.3970893684858468,1.80507878420855
2024-08-02,39.387268381616344,25.536723388514996,10.4567481049218,12.870453361875695,4.56342101876575,0.9906712346338368,3.989317730120779,0.39767154628090606,1.8077252332698932
2024-08-05,39.26844043613863,25.559675932072267,10.55144647915551,12.869334189867395,4.565169336169275,0.9907467728506383,3.989621913725847,0.39770186854971595,1.8078630714707156
2024-08-06,39.16431502861872,25.53904899358036,10.522927606448263,13.038631419419069,4.558787452328801,0.9895135231125525,3.984655760602777,0.39650751426145564,1.8056127016280046
2024-08-07,38.99358901192386,25.597067810625024,10.386312366553637,13.251947982936334,4.550779914716344,0.9888372345707124,3.981932425376801,0.39623651898712636,1.8532967343101572
2024-08-08,39.031664910590095,25.619612716846156,10.308437648085809,13.261085483784987,4.553917774552972,0.9895190589396052,3.9846780527338503,0.39650973252019883,1.8545746219463268
2024-08-09,39.05708029269464,25.658452143858284,10.294883374076592,13.261641925064616,4.5541088590487995,0.989560579616932,3.984845251667699,0.3965263702519455,1.8029012037204857
2024-08-12,42.68358620063377,24.177002459422187,9.664262161650772,12.456905457303305,4.279729365023748,0.929512548613193,3.7430388214743378,0.3724645510312302,1.6934984348474629
2024-08-13,42.611591960555494,24.05020132552146,10.139408569109202,12.347061653157951,4.236123962921603,0.9179284910098682,3.696391170096063,0.36782270857221266,1.6334701590561402
2024-08-14,42.58928796022155,24.268279111321508,9.957588350313301,12.304694207821134,4.261854464685509,0.9183008145249503,3.697890473546221,0.3679719021587763,1.6341327154070524
2024-08-15,42.23412191762894,24.43995225778437,10.129009141150323,12.319195041101962,4.253000067026813,0.9191923880926027,3.7014807365081386,0.3683291641979843,1.6357192865088614
2024-08-16,42.230006646481236,24.497835219131154,10.038914378320591,12.31002764629388,4.275377513788677,0.9189756081172475,3.7252871668072083,0.3682422983925535,1.63533352266746
2024-08-19,41.28954009716738,24.86939565561971,10.435624253439544,12.324914192534726,4.2909585717900125,1.024282637311845,3.7550765070499446,0.36874409066458586,1.641463994422248
2024-08-20,41.65216821167523,25.165487776707984,9.492597100280967,12.451790475775104,4.3607554063593605,1.045339497357794,3.8009597748664916,0.37254005053574774,1.658361706441318
2024-08-21,41.071434330391355,25.905792144810434,9.62876024229673,12.332724238182854,4.344022780703067,1.0344704092008339,3.7120230586789114,0.36866650451409055,1.6021062912217265
2024-08-22,40.85883817746054,26.247261580798863,9.564799128425573,12.250451426451695,4.4195596669535755,1.0046153347749172,3.693101015608601,0.36678722645823736,1.5945864430679981
2024-08-23,41.10982958053195,26.311898666766194,9.694472849170142,11.77980000962291,4.421931860631164,1.0048603980453017,3.715354513278336,0.36687669958704566,1.594975422366962
2024-08-26,41.12396674070565,26.446763973032727,9.46499952498669,11.785013804881906,4.45096062082927,1.0067429849317868,3.7560247359575873,0.36756403612149674,1.5979635785528912
2024-08-27,41.20254228683548,26.625158024556008,9.44818937065165,11.518782031178159,4.461732225596174,1.0090324055670021,3.7645662611190094,0.368399908535464,1.6015974859610558
2024-08-28,40.86452208542889,26.937167546318992,9.50546326552819,11.487350623674294,4.454172886734723,1.002941271766008,3.7870479640151395,0.3661760224414366,1.5951583340923254
2024-08-29,40.887231264805735,27.001868701276088,9.386192240093868,11.44883806927248,4.474389784234679,1.004435182280806,3.8327889363074172,0.36672145239390913,1.5975343693350186
2024-08-30,40.922871681088445,27.052464175862394,9.115376573314556,11.417544187890465,4.487883168309657,1.2052589683911212,3.8338180273033053,0.36681991587596596,1.5979633019640844
2024-09-02,41.09535375451468,27.074803646976758,8.851870168997065,11.445311172556414,4.511767951544507,1.2081901072370134,3.8431417106299772,0.36771200640013446,1.6018494811434432
2024-09-03,40.53983500277749,27.42321826504944,9.002681986219056,11.47498869499437,4.523367061078928,1.210774080620608,3.8513610925220867,0.3684984373034127,1.6052753794346195
2024-09-04,40.428348267779505,27.44155246683635,9.135985128376534,11.44690686232908,4.527721583261049,1.2079478780466133,3.842371201833736,0.36763828407690313,1.6015283274602308
2024-09-05,40.164867400704914,27.331253867555187,9.488734613902587,11.418065203996322,4.52820087029187,1.2053140361973211,3.8986910193425928,0.36683667573303186,1.5980363122761705
2024-09-09,40.1486079496226,27.404667937488664,9.362927552878146,11.468979646298997,4.523258133793653,1.209181327403679,3.911200102488241,0.36801368372234194,1.6031636663036766
2024-09-10,40.13406211737584,27.39572619241385,9.424543371952948,11.438060217552199,4.5158000457644265,1.2199722135113282,3.904190972134352,0.3673541787587417,1.6002906905363175
2024-09-11,40.131715215023625,27.569743210109653,9.304402106857198,11.42660802759813,4.532760673421417,1.1678170418802487,3.900944846906235,0.3670487434775697,1.598960134725921
2024-09-12,40.143801581693324,27.70411737122972,9.151293021174956,11.42829105459406,4.535494048569261,1.168187594043184,3.902182629451509,0.3671652092431141,1.5994674900008676
2024-09-13,40.16015693549503,27.882533827518724,8.946002027530325,11.420675431617513,4.531444615485703,1.167144599070539,3.898698636909887,0.3668373924872064,1.6265065338850742
2024-09-16,40.19418901652929,27.937861336036278,8.918154683040246,11.41646371540938,4.515801028399628,1.127326845386747,3.8974816667339103,0.3667228850046676,1.625998823459849
2024-09-17,40.0553998741039,28.078866300520872,8.924175563128577,11.419765667000494,4.508305025085663,1.1212467746014931,3.89882980498941,0.36684973438914625,1.6265612561804477
2024-09-19,39.75997992609034,28.26899975093808,9.037793976011699,11.414345340707317,4.510707632469016,1.1203971936351556,3.8958756189276613,0.3665717683259183,1.6253287928948126
2024-09-20,39.75495877199198,28.38489073160006,8.816779469003327,11.459857022148265,4.521742617481883,1.1237824091022413,3.9400700048501247,0.36767934377057615,1.6302396300515494
2024-09-23,40.12568604813532,28.489545365694628,8.632198049913487,11.568827539314142,4.548396203381653,0.9706560960101165,3.9827723187415676,0.36863073861026263,1.3132876401988192
2024-09-24,40.25271405762886,28.298701587364555,8.660936399119242,11.59350615618672,4.559182416698104,0.9705994234002712,3.982539781076941,0.36860921578038286,1.3132109627449267
2024-09-25,40.66622322152548,28.234670825038314,8.290508956761078,11.60520334799411,4.561551725858344,0.9717966768249499,3.987452322004597,0.36906390247740883,1.313529021515716
2024-09-26,41.248228009164706,27.216715646722605,8.592970980269623,11.784229595140722,4.519253167345237,0.9717989034012336,3.9874614580378687,0.36906474807500356,1.3102774918430018
2024-09-27,41.68747463722705,26.5143000941765,8.852771685652554,12.028852911359854,4.528336608673795,0.9726314592697294,3.977848271121018,0.3693809318253549,1.0684034006941483
2024-09-30,42.49045385954438,25.98636774920732,8.76181930205314,12.026278965787446,4.4891825194072625,0.9724760025609184,3.8423806851397915,0.3693218932826347,1.0617190230170979
2024-10-02,42.78793592996724,24.789007591550437,9.137600740440618,12.562856134517686,4.504432177647617,0.9721121996105978,3.814247426519188,0.3691837300847353,1.0626240696618836
2024-10-03,42.63652056417014,24.85217448233162,9.445808601294887,12.987008834191602,4.522699904646572,0.44533738477140333,3.68314905645327,0.3670203014075578,1.0602808707329447
2024-10-04,42.65118138572167,24.540865586074524,9.85448440939253,12.928060813771273,4.453736184289473,0.4430488660250599,3.6635779572618294,0.3651342418294001,1.0999105556342421
2024-10-07,42.70630849833292,24.46306036600502,9.854572384718306,12.954033198367224,4.462533771569772,0.44289939548503854,3.659123190652421,0.36501105719562327,1.092458137673673
2024-10-08,42.42882550768588,24.433390473168682,10.204574554935173,12.949244444473049,4.4536248612666895,0.442781700621802,3.6587944127602787,0.36491406016448164,1.063849984923965
2024-10-09,42.79699679891548,23.632115972502927,10.637198354963804,12.97725947323904,4.355252292696616,0.4762075100578824,3.678186144843601,0.367365077351827,1.0794183754288251
2024-10-10,42.62174752907546,23.570974753053154,10.198582379690174,13.037915587598073,4.467005480018578,0.47776547697305805,3.693469897768562,0.3685669538955957,1.5639719419273428
2024-10-14,42.58436748179534,23.51131869872016,10.519964605357334,12.781936740199079,4.502193162235236,0.4757140529487171,3.677610918318087,0.36698440525983017,1.5799099351662178
2024-10-15,42.44567463908355,23.704119752251515,10.437172732372591,12.79732088065035,4.497471840820085,0.476310782173538,3.679631860544156,0.36744474549639594,1.594852766607814
2024-10-16,42.555704218388776,23.716537219236063,10.39156421351832,12.800503873836178,4.424798394272986,0.4760917247557754,3.6779395817130744,0.3672757560463743,1.5895850182324558
2024-10-17,43.61415793710496,23.7590052904257,10.395290771002866,11.626672608041728,4.451076963429664,0.4791296217561758,3.701408171990866,0.3696193084746074,1.603639327773429
2024-10-18,43.540451602271084,23.850159612476617,10.371011459932266,11.590982426951777,4.48672294168012,0.47966494471352306,3.7055436891432323,0.37003227751747314,1.6054310453139047
2024-10-21,43.5876159439338,23.93475754216007,10.289301653334599,11.571174581576424,4.4701417018626515,0.4790070636320207,3.6919890277084004,0.3695247623496316,1.606487723442402
2024-10-22,43.61942006726747,23.96104667315862,10.334191600858384,11.521668880368036,4.4348993179705944,0.47773804040967416,3.6835079048716635,0.3685457882587318,1.5989817268368258
2024-10-23,43.86144806290012,24.24164043223448,10.280679589659709,11.52148652287448,4.378345105554468,0.37322524749864117,3.6746477865323945,0.36739998147837555,1.3011272712673334
2024-10-24,44.08720357587483,24.336803597756827,10.04374343845823,11.526627827868825,4.336227167498673,0.3399495497421872,3.6693152991350635,0.368556558832521,1.2915729848328381
2024-10-25,44.12783732429206,24.41368451275495,9.941030723889458,11.568293513684932,4.258613822766357,0.3398736543387016,3.6930166744301998,0.36988879251049694,1.2877609813328412
2024-10-28,44.02334259855111,24.3530343940556,10.185793299498409,11.549241940571253,4.213157814796296,0.338893483083329,3.6830167588971165,0.368822059748263,1.2846976507986234
2024-10-29,43.62470954484117,24.338852429485467,10.648050050206518,11.520459731131458,4.200833625315719,0.3381632123691651,3.6750803440262056,0.36802729690265956,1.2858237657216376
2024-10-30,43.61395778320176,24.313018044105018,10.620797497761743,11.49528529256265,4.254308713406557,0.3374622863272963,3.7121564002029506,0.3672644702347012,1.2857495121973226
2024-10-31,44.49755004427467,24.28049181490872,9.344483793621617,11.703521885054997,4.31888455399869,0.3437884895015703,3.7824058462216184,0.3741493570843785,1.3547242153337373
2024-11-01,44.57835772484571,24.205615500834156,9.332884326567573,11.693378262763646,4.338121298949587,0.3435873845454158,3.7801932632379196,0.373930492019522,1.3539317462364704
2024-11-04,44.88623780498008,23.785498062528703,9.247499773569912,11.836303529467386,4.341348737131002,0.34594666236737237,3.805486328005166,0.376498123883952,1.375180978066428
2024-11-05,44.925415713898445,23.83943177971685,9.151406784138736,11.828819380357103,4.358197238910547,0.3456503546201867,3.8028903293401215,0.3761756484186757,1.3720127705993321
2024-11-06,44.75150030665559,23.901392626861877,9.271967186443455,11.814532814931386,4.371660153182362,0.34519418357176096,3.7978714759080474,0.37567919170269765,1.3702020607428198
2024-11-07,44.82067373450677,23.638264378928938,9.370838040739999,11.877375820788926,4.374895936456594,0.3468163472207122,3.8157187321620807,0.3774446128987962,1.3779723962971926
2024-11-08,45.526198531625624,22.577891520192555,9.596301276716153,11.95968688973122,4.384301215792926,0.34910241332965875,3.838860104734476,0.3799325675308864,1.3877254803465002
2024-11-11,45.71473460406939,22.07792597473198,9.804213048500383,12.005509401752688,4.379717261600014,0.35050520677741803,3.890615195673254,0.3814592453651625,1.3953200615297126
2024-11-12,45.84911239359825,21.858686945332177,9.869944540028234,11.995225840325888,4.3801357882451875,0.35043104181785323,3.920732725688145,0.3813785307025524,1.3943521942617128
