date,ABCI SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,CITIBANK N.A.,CHINA MERCHANTS BANK CO LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CITIC SECURITIES BROKERAGE (HK) LTD
2024-03-21,0.0,29.658993716593262,15.589945724105045,14.61087393258908,11.247386541066888,8.471738780498656,8.190511569362588,4.8330626841934174,5.060122155954214,2.3373648956368496
2024-03-22,0.0,29.66258350551239,15.599604080000102,14.636213785802216,11.277593525634813,8.447092037691782,8.202755174616907,4.839009929127036,5.0057313975383595,2.329416564076395
2024-03-25,0.0,29.800154252714545,15.577455737064556,14.592584808916753,11.13800050761861,8.432660374815853,8.223863703351144,4.805714407695234,5.0962188959086125,2.333347311914692
2024-03-26,0.0,29.68348587474973,15.634276530881847,14.610062207009406,11.11944726565326,8.451722167073367,8.259059873745182,4.8352931382295194,5.073807160287166,2.3328457823705206
2024-03-27,0.0,29.618230760386137,15.586039391753307,14.824774911258404,11.119282211222977,8.360053092381568,8.244864161058938,4.81366807064123,5.106083918079315,2.327003483218126
2024-03-28,0.0,29.519983858778765,15.579315169818875,14.969208134287488,11.312510618698608,8.319373502431603,8.24578444389544,4.796125113113269,4.933118828546099,2.3245803304298556
2024-04-02,0.0,29.493373771326265,15.549102128796989,15.050775988431624,11.330236531400818,8.305671734063775,8.245082065324622,4.8040004048912035,4.898592401975006,2.323164973789703
2024-04-03,0.0,28.273829477200586,15.633394244206194,15.03064871993089,11.321037721286723,8.346503454883422,8.312715336022988,6.025026381267036,4.832731089732058,2.2241135754701062
2024-04-05,0.0,28.835830966616726,15.990783595316024,14.633118370557769,11.30054281770598,8.34454243452718,7.949073397705112,6.109689877759954,4.572810884004929,2.263607655806326
2024-04-08,0.0,28.84011177499788,16.020517942728148,14.682697066389983,11.355529955468306,8.311076336034954,7.900573592682616,6.107147539617091,4.5340259810838255,2.248319810997195
2024-04-09,0.0,28.8989780808063,16.141328778113667,14.842701326697542,11.271076852248395,8.40810617941483,7.436609025373872,6.122232756831284,4.629407871906809,2.249559128607293
2024-04-10,0.0,28.829619018267998,16.16845690214481,14.877832468037807,11.309338784584048,8.363468871302462,7.460247883004713,6.062743880787245,4.679064982985715,2.2492272088852006
2024-04-11,0.0,28.84497538813934,16.16004139209117,14.861847632495081,11.296078794388375,8.359115774603394,7.434677845876295,6.02835892440801,4.766847737980929,2.248056510017408
2024-04-12,0.0,28.84311942547128,16.17798219061598,14.840398938158108,11.296790583334895,8.327857700684072,7.42892966969443,6.022784779707173,4.80629922070214,2.2558374916319157
2024-04-15,0.0,28.87094952401057,16.203488234382355,14.83390486763204,11.322108698554988,8.32227023417375,7.423945327114518,6.029998295907005,4.739010851065804,2.254323967158966
2024-04-16,0.0,28.85921843261199,16.225983004967954,14.874796056468728,11.29716735000263,8.318936302327208,7.4046148285027815,6.032124959589936,4.7360798760489455,2.2510791894798317
2024-04-17,0.0,28.889898852311536,16.235549867407563,14.786069741462926,11.302590640767772,8.333880635828788,7.412139798608229,6.03652441646344,4.728345254374208,2.275000792775543
2024-04-18,0.0,28.864716248744422,16.289286690290574,14.741410164735147,11.305700052826735,8.329523742764804,7.4005803134578105,6.037910348481535,4.759419587354089,2.2714528513448893
2024-04-19,0.0,28.924401827488772,16.314955196109885,14.770123545455027,11.354124911064883,8.343583797248714,7.316739293864965,5.961370558318727,4.738823673686768,2.2758771967622593
2024-04-22,0.0,28.898076221430617,16.29213333486481,14.763388187215382,11.360826547088715,8.34303394054112,7.310189342867426,5.965116847701615,4.782584301266361,2.284651277023948
2024-04-23,0.0,28.84243864703941,16.369687340781567,14.719565582641037,11.356782308679056,8.324853190658429,7.304184176271253,5.987070699465574,4.815745382792743,2.2796726716709346
2024-04-24,0.0,28.917626214138842,16.366180153899485,14.726938239925595,11.33672815440678,8.327838147821186,7.322760073440509,5.978105035544872,4.7334919023581445,2.290332078464587
2024-04-25,0.0,28.91119376426182,16.40802329649454,14.72178585923863,11.334250669999795,8.332046204332459,7.31698237141452,5.973388274483599,4.713804567184392,2.2885249925902413
2024-04-26,0.0,28.89020028155057,16.42800766579536,14.737315923355554,11.336147974702902,8.324258050625485,7.310143021033796,5.963928081582125,4.723613145293866,2.286385856060336
2024-04-29,0.0,28.848840725888103,16.46522830804635,14.775501278311094,11.344808230588384,8.32587190873765,7.311560268498235,5.960776019292697,4.680584133556617,2.2868291270808765
2024-04-30,0.0,28.875148589452586,16.490525363149914,14.900076279111959,11.344681732498909,8.335856640005568,7.335115069170187,5.885207435656629,4.578919229436681,2.2544696615175677
2024-05-02,0.0,28.897009443929626,16.56841400685055,14.902563413963424,11.364225720074927,8.340494499937993,7.3117731943348865,5.884827774347646,4.476368219237271,2.2543237273236754
2024-05-03,0.0,28.89233569289961,16.614317726503558,14.888292335183499,11.360421484426872,8.331060238952647,7.303502560431639,5.880957840778852,4.477338347628771,2.2517737731945537
2024-05-06,0.0,28.83034326067054,16.642382010115536,14.878723458890498,11.341975053736665,8.382241493273956,7.292349865932551,5.868514519357303,4.494958309539332,2.2685120284836224
2024-05-07,0.0,29.086844959660553,16.571870524646627,14.897091909828692,11.294541454730119,8.337340268040442,7.302306760473214,5.792833794941693,4.458058886697487,2.259111440981174
2024-05-08,0.0,29.027169397102238,16.51854860377692,14.839525565802289,11.578169542652015,8.302122017017439,7.284804911054567,5.789737924646613,4.4223998655895125,2.2375221723584104
2024-05-09,0.03984872660683986,29.003817034537505,16.477808375910538,14.833720615465982,11.825285083521079,8.286448432087472,7.33337294068235,5.678210447848076,4.295553471914679,2.2259348714254807
2024-05-10,0.04198555436019778,29.030383101325054,16.486330534931156,14.825324167198481,11.839994663207616,8.282777352732353,7.32554420042195,5.677456316499482,4.264564867530467,2.2256392417932416
2024-05-13,0.042012876436471426,29.024838546284254,16.509062684388432,14.802819027140446,11.836641143922828,8.275734983710011,7.319165020917621,5.685009243443718,4.277628898457598,2.227087575298623
2024-05-14,0.041985180221032654,28.96029191387557,16.554302435734456,14.795202642211361,11.832693837988687,8.31612031983565,7.295061086819936,5.681261505746779,4.297461668756811,2.225619408809719
2024-05-16,0.03981732078671858,28.851230970347103,16.58384560475081,14.825883062706957,11.832322480378297,8.30560626014254,7.295054432514564,5.671166442782363,4.37089287145775,2.224180554132901
2024-05-17,0.03547179925823296,28.804753427948203,16.597528390415462,14.799144494564459,11.794315344581745,8.309858748325125,7.289163066807913,5.682307014196363,4.467288482606581,2.2201692312959165
2024-05-20,0.035467555072230116,28.82352758811402,16.570330626561343,14.799510382794507,11.85144699153077,8.312710356653637,7.283590402136888,5.690600847282714,4.389409064146918,2.2434061857069776
2024-05-21,0.03541201967016524,28.754503014287113,16.552064375792146,14.783590246718292,11.834169846657144,8.316760277025157,7.267919185393675,5.756354352542216,4.459333240862453,2.2398934410516342
2024-05-22,0.035422750003841555,28.77089807014276,16.525924932334384,14.724479641882995,11.840316445168105,8.328669533523717,7.270121465826087,5.7649270897697775,4.498667911481851,2.240572159866481
2024-05-23,0.035383336642634496,28.631457011050315,16.54675733471896,14.761810813360404,11.846752279378027,8.283166636146408,7.262884926766586,5.775138610011533,4.618569879752651,2.2380791721724793
2024-05-24,0.036658559979462726,26.01956857340182,17.15458956039428,15.319004919996127,12.256928434158826,8.590085525944192,7.524640917866387,5.988575925119229,4.793415885892892,2.3165316972467846
2024-05-27,0.03663251056530706,26.005934091559364,17.11680096141362,15.312532856851767,12.183780803679547,8.629882425419547,7.5413617180267885,5.990942126271624,4.867246926369614,2.3148855798428243
2024-05-28,0.03666941065044698,25.95039695686304,17.14552959183334,15.311168832052433,12.11564595502879,8.658456348805355,7.56000316726512,6.005812830558307,4.899099532918964,2.3172173740242
2024-05-29,0.03699605272398404,26.236382173655247,17.297812008645476,15.423932965363313,11.387619262486943,8.735583744234859,7.609516389448595,6.049950684150285,4.862061365187731,2.360145354103562
2024-05-30,0.03702361230165009,26.477622124688,17.335677504906148,15.2605642545271,11.374691029312782,8.742091168160696,7.6107242925483005,6.049996815411758,4.749705694064519,2.361903504079044
2024-05-31,0.03697199182082434,26.496386189363687,17.356942551513725,15.311449286199238,11.234997870981214,8.729902434499422,7.611249118721905,6.057153492094942,4.806336664422934,2.358610400382105
2024-06-03,0.03707670108301021,26.407038973283786,17.467298455737755,15.365087474446643,11.20517117773491,8.714422948174748,7.618063780382031,6.074308101350985,4.7462421105051735,2.365290277300958
2024-06-04,0.03705915321536052,26.372216111666447,17.475998276642216,15.45247251448183,11.109229280053862,8.688866738082334,7.614458260714415,6.087060572737203,4.798468272865286,2.3641708195410494
2024-06-05,0.037055347852021914,26.3842409695163,17.436255532276935,15.45401095043121,11.087998296739775,8.69288548460168,7.635998880240962,6.086435532089113,4.821190948031229,2.363928058220773
2024-06-06,0.037040299508932874,26.37531128550562,17.481834293557355,15.443718589198452,11.043777499340342,8.698280638163215,7.632897866820813,6.08083992261853,4.843331548861121,2.3629680564256215
2024-06-07,0.03701700697103606,26.362739244511836,17.49760024430154,15.44248068553481,11.018547186257804,8.69905461663813,7.628097971431671,6.074786088026714,4.87819483613065,2.361482120195814
2024-06-11,0.037107864624510004,26.467236528567046,17.555301554457614,15.456241542047447,10.911467222769597,8.747678352597156,7.632961452397172,6.075836989737773,4.748890152389325,2.3672783404123625
2024-06-12,0.03711085111606514,26.374577485973816,17.5853300251111,15.446307514243362,10.904744374834994,8.748382377681635,7.633575763545199,6.091975135470423,4.810527609821555,2.36746886220185
2024-06-13,0.03695701273598547,26.292406160072357,17.507089061901286,15.466877173811211,11.09819782622725,8.712117055469246,7.606384384506211,6.066721616401423,4.855594891991383,2.3576548168836458
2024-06-14,0.036955202700700455,26.30670196203163,17.540960606815826,15.449200406623884,11.037546412478749,8.736178751407166,7.606011848332206,6.06642448794387,4.862480975111021,2.357539346554945
2024-06-17,0.036925773387467435,26.31556014519686,17.557689174691014,15.43956675319302,11.000283765670705,8.729221686578782,7.586608127986012,6.1109761454320966,4.867506510163999,2.3556619177000453
2024-06-18,0.03689803115506599,26.33135370431993,17.602290227896756,15.427967048982355,10.9368945131723,8.722663446236144,7.580908330080176,6.124167169481991,4.882965413321531,2.3538921153537458
2024-06-19,0.037323204672969554,26.679286151800717,17.83772182234468,15.605742470027156,9.87307832796351,8.822274752959002,7.666014238312435,6.157862006142981,4.939681170751046,2.381015855025503
2024-06-20,0.0373408355600862,26.690089463085865,17.80745757356196,15.617613269932404,9.876392544076182,8.829591482058731,7.66963554127542,6.174267569576768,4.929417689037187,2.3681940318353973
2024-06-21,0.03737530581978114,26.68275610539524,17.809036021898713,15.646890340895503,9.835976151339711,8.835490774454005,7.633486304380938,6.199330300714529,4.949278524095464,2.3703801710061185
2024-06-24,0.03739837754078015,26.743384451741235,17.75514558137392,15.635822331509793,9.812309415981236,8.831482669739414,7.6400007756333395,6.207662966758814,4.9649500265419215,2.371843403179542
2024-06-25,0.03734318760365083,26.735862588479538,17.807679402921483,15.617247246340904,9.794229745498775,8.818449778866803,7.617478243200897,6.194002948172674,5.00936365806829,2.3683432008469847
2024-06-26,0.037085955166078356,26.469929144802812,18.039341375509096,15.516819493829303,10.869565270815283,7.974432084616531,7.632476120001599,6.196912083518607,4.911409215515362,2.3520292562253293
2024-06-27,0.03707568417764557,26.484039633790246,18.063827233136635,15.520115911632232,10.86789501996797,7.9722235585226935,7.627682128977269,6.16705405880212,4.910942386323211,2.349144384669979
2024-06-28,0.03708943533955533,26.560444653890023,18.10136039066329,15.52497851365442,10.870585278863947,7.977414714558265,7.630511193208403,6.058073078310948,4.889527072453584,2.3500156690575644
2024-07-02,0.03708133914377664,26.576984971400115,18.099642888163377,15.521589589979637,10.83508933764671,7.975673336973365,7.628845540659472,6.056750670858946,4.918839637421972,2.349502687752632
2024-07-03,0.0371138380883728,26.597147573941175,18.07749768701978,15.535193070646102,10.794504137246097,7.989817876650562,7.628377162797456,6.059823174069648,4.928963633207578,2.3515618463332255
2024-07-04,0.0371188174442065,26.600715964297805,18.10451985039784,15.513574963105405,10.79550516075329,7.968529092375171,7.6294006194455335,6.060636186612332,4.938122003350072,2.351877342218344
2024-07-05,0.036999601315922476,26.87746725906951,18.050830556017324,15.461520444721478,10.737206513562272,7.942936219220213,7.604896940028882,6.043845646462974,4.899973104633181,2.34432371496824
2024-07-08,0.03701428646435061,26.914000335666067,18.024548289521547,15.467657124971534,10.727197544486506,7.946088772036621,7.602563861891197,6.037325344716781,4.898350262772335,2.345254177473064
2024-07-09,0.037007024934305674,27.020187240698775,18.05578988693558,15.462393313010725,10.68407322849328,7.893700968074569,7.6010723770842485,6.031682253546261,4.869299625979585,2.3447940812426764
2024-07-10,0.0369994363804532,27.04273046853637,18.06546070896898,15.436933822114906,10.67965350152647,7.892082308509312,7.599513723094296,6.025096098067746,4.877216668273728,2.34431326452774
2024-07-11,0.037061555960260305,26.99659582687371,18.040868862812573,15.460618777996865,10.690439529357265,7.903099963167734,7.601109679247571,6.037444455416302,4.884512139415536,2.3482492097521823
2024-07-12,0.03774166714179106,27.497463026733875,18.3723889220504,15.744334327219212,9.064719722297177,8.048128592280584,7.7265002436031365,6.1482367137446445,4.969145198098019,2.391341586831161
2024-07-15,0.03771645607626614,27.524082087849045,18.38647242319167,15.739724662191026,9.063208729272908,8.031846557678241,7.721339016803379,6.144129751588719,4.961736121372846,2.389744193975897
2024-07-16,0.03768477569137278,27.514583911710456,18.460019042117157,15.71833129170764,9.011100702217883,8.042353383640071,7.71439935301869,6.136698749676124,4.977091890241493,2.3877368999791138
2024-07-17,0.03739096790942028,27.321240804493886,18.30663590819574,15.600288913251632,9.615977347993027,8.024700869835321,7.654254360208633,6.113180887639189,4.957208931648979,2.369121008824172
2024-07-18,0.03735192972208321,27.380020465842332,18.307773839096793,15.58670150965677,9.590636958474844,8.01632264928111,7.646262905792067,6.109048513300605,4.959233710130976,2.3666475187024205
2024-07-19,0.036967805048133275,27.1077438458832,18.06605052425993,15.426408944322128,10.5373813177848,7.94991756769623,7.567629264438688,6.042214921763665,4.922040544538174,2.3436452642650556
2024-07-22,0.036814331196395954,27.37133171691511,17.98129031817952,15.369018561599502,10.503836368228438,7.924896883723638,7.536655386430321,6.025553945019739,4.916686995126377,2.3339154935809603
2024-07-23,0.036842438270206154,27.263502640435405,17.939976992030466,15.385191376358831,10.510968087088848,7.973116454535158,7.542409486052513,6.030154346112903,4.9688242394551105,2.3490139396605554
2024-07-24,0.03683622487490973,27.26023614114928,17.9347324051084,15.382596698041635,10.51318972513599,7.976209905555559,7.541137475462969,6.029137373990265,4.97730626699842,2.3486177836825806
2024-07-25,0.03681808721626418,27.241046881410867,17.94320165064978,15.375022515591109,10.50535162431065,7.972282527735398,7.537424321419809,6.026168708336065,5.015222327261712,2.3474613560683517
2024-07-26,0.03683606139280841,27.14561270215331,17.97104506276106,15.384747468694652,10.535777273160228,7.976174506500406,7.541104007293931,6.029998232135338,5.030097325578565,2.3486073603297046
2024-07-29,72.80146411070302,7.392989084778466,4.89341882213888,4.184500333618711,2.8634869393818776,2.169190890818868,2.050869637569761,1.6399111160546658,1.36544461275816,0.6387244521775913
2024-07-30,72.79644490951289,7.391287579378636,4.8958573025783885,4.184211838746924,2.8618412500772124,2.175679242807001,2.0507282430600293,1.6373842712665738,1.367884946412014,0.6386804161603259
2024-07-31,72.80734086028762,7.39963631853707,4.864723391426298,4.184838118866547,2.8578034343458776,2.1756427701839045,2.051035189834924,1.6376293499711898,1.3825745546413575,0.6387760119051994
2024-08-01,72.79644490951289,7.401425469125689,4.879081508830289,4.185298041219822,2.8544792110942336,2.1753171753160347,2.0507282430600293,1.6361773796300199,1.3823676460506609,0.6386804161603259
2024-08-02,72.77510216693597,7.397325030178316,4.881150000496068,4.183105749156335,2.8538836314252465,2.1740761385362095,2.050127002641747,1.6369037340135597,1.409833381244748,0.638493165371802
2024-08-05,72.74833121553084,7.401961033277532,4.882007833920389,4.191698146754255,2.852833805623044,2.183769403258202,2.0517850335942818,1.6435381485632024,1.40581708934529,0.6382582901329673
2024-08-06,72.74912089600863,7.40662458809228,4.874100521392963,4.19198486889494,2.8533472158506434,2.184999215047439,2.0530134126980077,1.6423498820576259,1.4061941815540813,0.6382652184033907
2024-08-07,72.71246884397354,7.399638175865363,4.9028673139517736,4.190475636405705,2.8456326231735978,2.1838983810587913,2.0540284240290947,1.6568322849529002,1.4162146653705636,0.6379436512186745
2024-08-08,72.69044491975275,7.4072789958881575,4.913554137530976,4.195232051991902,2.8451322480446506,2.1854061404151643,2.053406278101754,1.6507065061960096,1.4210882980031905,0.6377504240754492
2024-08-09,72.66995189029623,7.410732776351811,4.923855405683302,4.193446926881699,2.838788088166561,2.187320095001059,2.0531888162238836,1.6442171633068086,1.4394824564223945,0.6390163816662504
2024-08-12,72.66811333727242,7.409822426064949,4.920839398253499,4.193943214501685,2.8355838802271793,2.1920838118191717,2.053136870455263,1.6441755645392468,1.4433012823433022,0.6390002145232948
2024-08-13,72.61605963343169,7.440631644734223,4.923334002250844,4.190337053914225,2.82295836255615,2.1935233284793547,2.0516661651666435,1.6429978068685414,1.479949517420034,0.6385424851782853
2024-08-14,72.61920698160426,7.4368606980234775,4.92246383305744,4.18594365062542,2.8163385781297534,2.195665121317474,2.0611459241706624,1.6430690181979786,1.480736033785335,0.6385701610881871
2024-08-15,72.58206818065074,7.4341403541256765,4.913929706890303,4.188375564337078,2.8035868782966276,2.1945422177043583,2.0600918161543995,1.6422287224173426,1.5427929748856697,0.6382435845378052
2024-08-16,72.57019178587346,7.42666759609277,4.913727225018647,4.188291802800144,2.803729705744147,2.1941831310816404,2.0597547292636653,1.6419600092611748,1.5633548642861177,0.6381391505782331
2024-08-19,72.52106832391298,7.443883447402776,4.912925960679275,4.18401391632426,2.814095561034322,2.1978678699146204,2.064372092296268,1.6396462245417767,1.584419415854339,0.6377071880393795
2024-08-20,72.53981987653879,7.444124497889636,4.904094129800767,4.185095764109357,2.8148231931862795,2.198436165941965,2.057690048411403,1.6400701828917814,1.577974063177681,0.6378720780523474
2024-08-21,72.54645065230608,7.444083307969153,4.907428999778319,4.1854783185687365,2.8095478565883587,2.1985168475911343,2.057878139329368,1.6405809237863587,1.5721045689275879,0.637930385154915
2024-08-22,72.52926548431077,7.442319916086185,4.906266503322215,4.1814806862420975,2.80852157814429,2.1983567904874426,2.057390658808677,1.640553033349609,1.598066080250966,0.6377792689977546
2024-08-23,72.52071954967691,7.441443006895082,4.917952078665419,4.181589153446966,2.8066276408497672,2.1980977638268535,2.0571482418205953,1.640600195331976,1.598118248360467,0.637704121125964
2024-08-26,72.51731917667458,7.4410940903088125,4.916519220256646,4.187404405921901,2.8064960428607124,2.1979946987671157,2.0570517856438406,1.6405232703835408,1.5979230889168163,0.6376742202660385
2024-08-27,72.51243714742695,7.455860864139713,4.917270193876816,4.187122500426587,2.8059464483041365,2.2040980768001135,2.05691330028482,1.6404128266622569,1.5823073514772312,0.6376312906013852
2024-08-28,72.50947337893177,7.4583210321221465,4.917670279454818,4.1869513620365355,2.8053509085315067,2.207253751315304,2.056829228985102,1.63794151092458,1.582603318716136,0.6376052289820968
2024-08-29,72.51932448627905,7.460536613821445,4.904391743914892,4.187520199533253,2.805732042356632,2.20755362790568,2.0571086689615012,1.6385247301650447,1.5816160332952178,0.6376918537672895
2024-08-30,72.5235098375009,7.4707063580922926,4.901668877393095,4.18391430312069,2.806014207915796,2.2112881337157964,2.0572273921065682,1.6386192953244696,1.5693229375710949,0.6377286572593
2024-09-02,72.37258176798957,7.654149327348541,4.885828692563249,4.178206855104601,2.8001746352259054,2.2086060235438487,2.0529461133938836,1.6352091784194622,1.575895920924323,0.6364014854866173
2024-09-03,72.39577475337146,7.653001478731286,4.882233366412174,4.178945705817284,2.8004718728255744,2.2093138077069536,2.0560045116349053,1.6344129343006306,1.5532361383792748,0.6366054308204624
2024-09-04,72.39116971990161,7.657435385425041,4.8819228117128635,4.178079800354747,2.7982534438083637,2.2091732751404534,2.0558737309419364,1.6349090569795572,1.5566178388433136,0.6365649368921082
2024-09-05,72.39143123535669,7.656982977392094,4.881940447817801,4.178094893803914,2.79826355258994,2.209181255850761,2.0558811578526552,1.636113939883101,1.5555433029493966,0.6365672365036464
2024-09-09,72.38813019747606,7.655073661324828,4.883638027605781,4.177904373333771,2.797535891116754,2.2090805175328927,2.0557874099951485,1.6366389143910687,1.559672798085937,0.6365382091377634
2024-09-10,72.38986803528431,7.657657740370767,4.886755647686187,4.184605503716794,2.804683943089972,2.2148942762259196,2.055836763736944,1.6367978005898318,1.5287463456422117,0.6401539436570678
2024-09-11,72.3922138381597,7.653945261096054,4.917878902865708,4.187021467186921,2.765168562757865,2.215566145103025,2.055903383388597,1.6436919236212018,1.5284358278939407,0.6401746879269841
2024-09-12,72.38934680984072,7.649081592528689,4.929085487134667,4.188895885992217,2.758818250469107,2.216678541965312,2.055821961189872,1.6437468409215208,1.5283752955718857,0.640149334386015
2024-09-13,72.37948790154833,7.6468398637306585,4.923014276054893,4.1873654053780545,2.757242540359456,2.2163766462938908,2.055541973027607,1.6433424975982678,1.5507267453571596,0.6400621506516774
2024-09-16,72.3738503092885,7.645764302061401,4.9226308256052915,4.190638910483811,2.756667814859046,2.2184837964712862,2.0583815817819477,1.639484534804596,1.554085628026104,0.6400122966180148
2024-09-17,72.3738503092885,7.645404336428112,4.9226308256052915,4.190638910483811,2.7515083074485696,2.2184837964712862,2.0703804362249167,1.6372047524604323,1.549886028971065,0.6400122966180148
2024-09-19,72.38366459721622,7.64440101299497,4.926898505597853,4.191207183923635,2.715159953395578,2.224904880538065,2.0706611910781434,1.6374267663337942,1.565576823153644,0.6400990857680939
2024-09-20,72.40251896974044,7.649393115284271,4.928902072096142,4.1936192991820205,2.684657814306686,2.2254844199366577,2.0712005533456557,1.6379733165172716,1.5659846219132574,0.6402658176776018
2024-09-23,72.41377545333214,7.6641485583910995,4.938912587550434,4.194271284879518,2.642455769045378,2.2362751800230227,2.0715225647255857,1.6404489862973346,1.5578242553855446,0.6403653603699497
2024-09-24,72.44900172881061,7.629440642239375,4.943116859188318,4.195711056885248,2.6292075236585033,2.2398854103368104,2.0725302738813105,1.6412469961723612,1.5591826374715119,0.6406768713559472
2024-09-25,72.4732015833746,7.623938805892415,4.951977184563877,4.200116365187031,2.630085747487304,2.2293391841049552,2.074183779072516,1.629779889557011,1.5399983106571962,0.6473791501030969
2024-09-26,72.51833655228309,7.60584351717889,4.9468856743362055,4.202130979500451,2.6307618915195823,2.2416683313097074,2.0760766827898522,1.6297128335224922,1.504408054342437,0.6441754832172899
2024-09-27,72.53071927846221,7.608344724229328,4.940034458576064,4.200443533778417,2.6220722071819558,2.2394056334025363,2.0764311791877574,1.6299911119376842,1.512240599479713,0.6403172737643279
2024-09-30,72.60921238345817,7.523766495686085,4.946584375937056,4.206193062163653,2.624669069258408,2.2509779143892286,2.0771133795698926,1.5986509398946869,1.4918478423397235,0.6709845373030868
2024-10-02,72.62853347664063,7.418849792186491,4.879266500614376,4.2742607130851225,2.620189822121394,2.2784284975526856,2.12185685071779,1.6011183825811883,1.5099452037315988,0.6675507607687254
2024-10-03,72.64533263059799,7.44116079647406,4.78886172425592,4.305359018522201,2.6372959712695563,2.2822073466657877,2.1278878184935337,1.587632260176019,1.5165572666844476,0.6677051668604871
2024-10-04,72.68376182764723,7.425093762182901,4.74632714240438,4.318602256072164,2.648331281879295,2.2782330276761993,2.1267239211795164,1.5925699766675767,1.512298423087375,0.6680583812033625
2024-10-07,72.6596837560846,7.4596160041605994,4.73608152388257,4.326206307526177,2.635528184420084,2.29723415170676,2.125055698363161,1.6109550044536827,1.4938485397639107,0.6557908296384586
2024-10-08,72.70682606347663,7.538467794332434,4.519167772519049,4.046827683469764,2.525858640448373,2.303184621132306,2.1249879680908674,1.5957272287543962,1.9634494211447657,0.6755028066314135
2024-10-09,72.45877556660604,7.875179379010408,4.571262628187881,3.8987167053908105,2.3684010313380304,2.2279343924530757,2.051186590038442,1.7114916842700452,2.1529220274648293,0.6841299952404454
2024-10-10,72.41669749581592,7.981752482890809,4.5791732596059775,3.9097792662767263,2.3485052687549715,2.24397719567433,2.1029417054301485,1.7228041384371802,2.022642436130826,0.6717267509830975
2024-10-14,72.46855317374548,7.8740506030130195,4.598191351564275,3.8750935432995086,2.3476038417662486,2.278984511794769,2.0956769409417997,1.7394758955573921,1.989729168839311,0.7326409694782017
2024-10-15,72.33696679521516,7.857594428330559,4.637213405036196,3.897199613529651,2.4079891298960217,2.3044684618881495,2.0948698540590813,1.734998202372294,1.9973894492420479,0.7313106604308355
2024-10-16,71.6418456032537,7.702864076776092,4.590336048292034,3.858324222363923,2.3885316115823625,2.303703192373126,2.083172249750311,1.728421629632806,1.9844906325032143,1.7183107334724252
