date,FIRST SHANGHAI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,BOCOM INTERNATIONAL SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,MINERVA HOLDING FINANCIAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,YUE XIU SECURITIES CO LTD,BOCI SECURITIES LTD,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,TOTAL_CCASS_PCT
2024-09-03,18.598757309941522,15.246820175438597,11.993055555555555,10.831323099415204,8.138559941520468,0.0,3.791483918128655,3.3985745614035086,2.2267909356725144,1.3627558479532165,75.58812134502924
2024-09-04,18.598757309941522,15.252302631578948,11.990131578947368,10.831323099415204,8.138559941520468,0.0,3.7907529239766085,3.3985745614035086,2.2267909356725144,1.3508771929824561,75.5780701754386
2024-09-05,18.598757309941522,15.252302631578948,11.990131578947368,10.831323099415204,8.138559941520468,0.0,3.7907529239766085,3.379020467836257,2.2267909356725144,1.3508771929824561,75.55851608187135
2024-09-09,18.598757309941522,15.246820175438597,11.990131578947368,10.831323099415204,8.138559941520468,0.0,3.7907529239766085,3.3808479532163744,2.2267909356725144,1.3508771929824561,75.55486111111111
2024-09-10,18.598757309941522,15.246820175438597,11.990131578947368,10.831323099415204,8.138559941520468,0.0,3.7907529239766085,3.3808479532163744,2.2267909356725144,1.3642178362573099,75.56820175438597
2024-09-12,18.598757309941522,15.244992690058478,11.990131578947368,10.831323099415204,8.138559941520468,0.0,3.7907529239766085,3.379020467836257,2.2267909356725144,1.3642178362573099,75.56454678362573
2024-09-13,18.598757309941522,15.244992690058478,11.990131578947368,10.831323099415204,8.138559941520468,0.0,3.7894736842105265,3.379020467836257,2.2267909356725144,1.3642178362573099,75.56326754385965
2024-09-24,18.589437134502923,15.244809941520469,12.044407894736842,10.831323099415204,8.138559941520468,0.0,3.7969663742690054,3.379020467836257,2.2267909356725144,1.351608187134503,75.60292397660818
2024-09-25,18.589437134502923,15.244809941520469,12.050438596491228,10.831323099415204,8.138559941520468,0.0,3.796600877192982,3.379020467836257,2.2267909356725144,1.351608187134503,75.60858918128655
2024-09-26,18.589437134502923,15.244809941520469,12.050804093567251,10.831323099415204,8.138559941520468,0.0,3.7964181286549707,3.3788377192982457,2.2267909356725144,1.351608187134503,75.60858918128655
2024-09-27,18.589437134502923,15.244809941520469,12.055921052631579,10.831323099415204,8.138559941520468,0.0,3.778691520467836,3.3788377192982457,2.2267909356725144,1.351608187134503,75.59597953216374
2024-09-30,18.589437134502923,15.263084795321639,12.055921052631579,10.831323099415204,8.138559941520468,0.0,3.778691520467836,3.3788377192982457,2.2267909356725144,1.351608187134503,75.61425438596491
2024-10-02,18.589437134502923,15.263084795321639,12.05610380116959,10.831323099415204,8.138559941520468,0.0,3.778691520467836,3.3733552631578947,2.2267909356725144,1.3698830409356726,75.62722953216374
2024-10-03,18.589437134502923,15.263084795321639,12.059576023391813,10.831323099415204,8.138559941520468,0.0,3.7777777777777777,3.3715277777777777,2.256030701754386,1.3698830409356726,75.65720029239766
2024-10-04,18.549780701754386,15.270394736842105,12.059576023391813,10.831323099415204,8.138559941520468,0.0,3.7777777777777777,3.3715277777777777,2.2737573099415207,1.3720760233918128,75.64477339181288
2024-10-07,18.494773391812867,15.270394736842105,12.059576023391813,10.831323099415204,8.138559941520468,0.0,3.7777777777777777,3.3715277777777777,2.2976973684210527,1.3857821637426901,75.62741228070176
2024-10-08,18.211695906432748,15.320102339181286,12.059576023391813,10.832419590643275,8.138559941520468,0.0,3.807017543859649,3.3715277777777777,2.2976973684210527,1.3722587719298245,75.4108552631579
2024-10-09,18.166374269005846,15.320102339181286,12.059576023391813,10.832419590643275,8.144042397660819,0.0,3.809758771929825,3.3751827485380117,2.2976973684210527,1.373172514619883,75.37832602339182
2024-10-10,18.15687134502924,15.319736842105264,12.059576023391813,10.832419590643275,8.144042397660819,0.0,3.809758771929825,3.3751827485380117,2.2976973684210527,1.373172514619883,75.36845760233918
2024-10-14,18.117032163742692,15.312426900584795,12.059576023391813,10.832419590643275,8.144042397660819,0.0,3.809758771929825,3.3751827485380117,2.3159722222222223,1.3890716374269005,75.35548245614035
2024-10-15,18.117032163742692,15.312609649122807,12.06048976608187,10.832419590643275,8.144042397660819,0.0,3.809758771929825,3.379203216374269,2.3333333333333335,1.3890716374269005,75.37796052631579
2024-10-16,18.117032163742692,15.31078216374269,12.06048976608187,10.832419590643275,8.144042397660819,0.0,3.809758771929825,3.3759137426900585,2.3333333333333335,1.3890716374269005,75.37284356725145
2024-10-17,18.117032163742692,15.31059941520468,12.06048976608187,10.832419590643275,8.144042397660819,0.0,3.809758771929825,3.3715277777777777,2.3333333333333335,1.3890716374269005,75.36827485380117
2024-10-22,18.117032163742692,15.31059941520468,12.06048976608187,10.832419590643275,8.144042397660819,0.0,3.809758771929825,3.3715277777777777,2.3333333333333335,1.3885233918128654,75.36772660818714
2024-10-23,18.117032163742692,15.31059941520468,12.058662280701753,10.832419590643275,8.144042397660819,0.0,3.809758771929825,3.3715277777777777,2.348135964912281,1.3866959064327486,75.37887426900585
2024-10-24,18.117032163742692,15.31059941520468,12.056469298245615,10.832419590643275,8.144042397660819,0.0,3.809758771929825,3.3715277777777777,2.348135964912281,1.3866959064327486,75.37668128654971
2024-10-25,18.117032163742692,15.31059941520468,12.054641812865496,10.831323099415204,8.144042397660819,0.0,3.809758771929825,3.3715277777777777,2.348135964912281,1.3866959064327486,75.37375730994152
2024-10-29,18.117032163742692,15.317726608187135,12.066337719298245,10.831323099415204,8.144042397660819,0.0,3.809758771929825,3.3715277777777777,2.3475877192982457,1.3866959064327486,75.3920321637427
2024-10-30,18.10204678362573,15.317909356725146,12.084612573099415,10.831323099415204,8.144042397660819,0.0,3.828033625730994,3.3697002923976607,2.3475877192982457,1.3866959064327486,75.41195175438597
2024-10-31,18.10204678362573,15.317909356725146,12.085526315789474,10.831323099415204,8.144042397660819,0.0,3.828033625730994,3.3697002923976607,2.3475877192982457,1.3866959064327486,75.41286549707603
2024-11-04,18.10204678362573,15.316264619883041,12.08936403508772,10.831323099415204,8.144042397660819,0.0,3.828033625730994,3.3697002923976607,2.3475877192982457,1.3866959064327486,75.41505847953216
2024-11-05,18.10204678362573,15.318092105263158,12.08936403508772,10.831323099415204,8.144042397660819,0.0,3.828033625730994,3.3697002923976607,2.3475877192982457,1.3866959064327486,75.41688596491228
2024-11-06,18.10204678362573,15.318092105263158,12.092470760233919,10.831323099415204,8.144042397660819,0.0,3.828033625730994,3.3697002923976607,2.3475877192982457,1.3866959064327486,75.41999269005848
2024-11-07,18.10204678362573,15.318092105263158,12.094480994152047,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.3475877192982457,1.3866959064327486,75.4218201754386
2024-11-13,18.10204678362573,15.318092105263158,12.094480994152047,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3751827485380117,2.3475877192982457,1.3866959064327486,75.42730263157895
2024-11-18,18.10204678362573,15.292141812865498,12.094480994152047,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.3475877192982457,1.3866959064327486,75.39586988304093
2024-11-22,18.10204678362573,15.306944444444445,12.094663742690058,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.3475877192982457,1.3866959064327486,75.4108552631579
2024-12-03,18.10204678362573,15.306944444444445,12.094663742690058,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.3475877192982457,1.3963815789473684,75.42054093567252
2024-12-04,18.10204678362573,15.306944444444445,12.09283625730994,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.3475877192982457,1.407529239766082,75.42986111111111
2024-12-05,18.10204678362573,15.306944444444445,12.09283625730994,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.3475877192982457,1.4258040935672516,75.44813596491228
2024-12-12,18.10204678362573,15.306213450292397,12.09283625730994,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.3475877192982457,1.4258040935672516,75.44740497076023
2024-12-13,18.10204678362573,15.311695906432748,12.09283625730994,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.3475877192982457,1.4258040935672516,75.45288742690059
2024-12-16,18.10204678362573,15.311695906432748,12.093019005847953,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.3475877192982457,1.4258040935672516,75.4530701754386
2024-12-18,18.10204678362573,15.308040935672516,12.093019005847953,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.3475877192982457,1.4258040935672516,75.44941520467836
2024-12-19,18.10204678362573,15.308040935672516,12.093019005847953,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.3475877192982457,1.4623538011695907,75.4859649122807
2025-01-03,18.100219298245616,15.302558479532163,12.093019005847953,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.350146198830409,1.4623538011695907,75.4812134502924
2025-01-06,18.100219298245616,15.302558479532163,12.091191520467836,10.831323099415204,8.144042397660819,0.0,3.827850877192982,3.3697002923976607,2.350146198830409,1.4623538011695907,75.47938596491228
2025-01-13,18.100219298245616,15.303472222222222,12.091191520467836,10.831323099415204,8.144042397660819,0.0,3.826937134502924,3.3697002923976607,2.350146198830409,1.4623538011695907,75.47938596491228
2025-01-21,18.100219298245616,15.288852339181286,12.091191520467836,10.831323099415204,8.144042397660819,0.0,3.826937134502924,3.3697002923976607,2.350146198830409,1.4623538011695907,75.46476608187135
2025-01-23,18.100219298245616,15.283369883040937,12.091191520467836,10.831323099415204,8.144042397660819,0.0,3.826937134502924,3.3697002923976607,2.350146198830409,1.4623538011695907,75.459283625731
2025-02-04,18.100219298245616,15.269480994152046,12.091191520467836,10.831323099415204,8.144042397660819,0.0,3.826937134502924,3.3697002923976607,2.350146198830409,1.4623538011695907,75.4453947368421
2025-02-11,18.053983918128655,15.253947368421054,12.091191520467836,10.831323099415204,8.144042397660819,0.0,3.808845029239766,3.3697002923976607,2.350146198830409,1.4464546783625731,75.34963450292398
2025-02-14,18.053983918128655,15.253947368421054,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.808845029239766,3.3697002923976607,2.350146198830409,1.4464546783625731,75.34780701754386
2025-02-18,18.053983918128655,15.289766081871345,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.808845029239766,3.3697002923976607,2.366045321637427,1.4464546783625731,75.39952485380117
2025-02-19,18.045577485380118,15.300913742690058,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.370614035087719,1.4647295321637426,75.41432748538011
2025-02-20,17.902485380116957,15.361769005847952,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.370614035087719,1.4647295321637426,75.33209064327485
2025-02-21,17.902485380116957,15.361769005847952,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.370796783625731,1.4647295321637426,75.33227339181286
2025-02-25,17.78296783625731,15.414948830409356,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.370796783625731,1.4647295321637426,75.26593567251462
2025-02-26,17.673318713450293,15.414948830409356,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.370796783625731,1.4744152046783625,75.16597222222222
2025-02-27,17.659978070175438,15.414948830409356,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.370796783625731,1.4926900584795322,75.17090643274854
2025-03-03,17.659978070175438,15.410928362573099,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.367690058479532,1.4926900584795322,75.16377923976609
2025-03-04,17.659978070175438,15.410928362573099,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.367690058479532,1.5292397660818713,75.20032894736842
2025-03-05,17.54813596491228,15.414583333333335,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.369883040935673,1.5657894736842106,75.13088450292398
2025-03-06,17.54813596491228,15.410928362573099,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.369883040935673,1.5657894736842106,75.12722953216374
2025-03-07,17.3078216374269,15.410928362573099,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.367690058479532,1.58406432748538,74.9029970760234
2025-03-10,17.3078216374269,15.447478070175439,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.367690058479532,1.5743786549707601,74.92986111111111
2025-03-13,17.299963450292395,15.447478070175439,12.091191520467836,10.831323099415204,8.142214912280702,0.0,3.798062865497076,3.3697002923976607,2.367690058479532,1.5743786549707601,74.9220029239766
2025-03-14,17.296308479532165,15.600073099415205,12.091191520467836,10.831323099415204,8.142214912280702,5.596673976608187,3.798062865497076,3.3697002923976607,2.367690058479532,1.5743786549707601,80.66761695906433
2025-03-17,17.296308479532165,15.571381578947369,12.091191520467836,10.831323099415204,8.142214912280702,5.596673976608187,3.798062865497076,3.3697002923976607,2.367690058479532,1.5743786549707601,80.63892543859649
2025-03-18,17.296308479532165,15.56827485380117,12.091191520467836,10.831323099415204,8.142214912280702,5.596673976608187,3.798062865497076,3.3697002923976607,2.367690058479532,1.5743786549707601,80.63581871345029
2025-03-19,17.296308479532165,15.526242690058478,12.091191520467836,10.831323099415204,8.142214912280702,5.596673976608187,3.798062865497076,3.3697002923976607,2.367690058479532,1.5743786549707601,80.5937865497076
2025-03-20,17.29265350877193,15.420248538011696,12.091191520467836,10.831323099415204,8.142214912280702,5.596673976608187,3.798062865497076,3.3697002923976607,2.367690058479532,1.5743786549707601,80.48413742690059
2025-03-21,17.29265350877193,15.420248538011696,12.091191520467836,10.831323099415204,8.142214912280702,5.596673976608187,3.798062865497076,3.3697002923976607,2.367690058479532,1.625,80.53475877192983
2025-03-25,17.283516081871344,15.420248538011696,12.091191520467836,10.831323099415204,8.142214912280702,5.596673976608187,3.798062865497076,3.3697002923976607,2.367690058479532,1.625,80.52562134502924
2025-03-26,17.283516081871344,15.422258771929826,12.091191520467836,10.831323099415204,8.142214912280702,5.596673976608187,3.798062865497076,3.3697002923976607,2.367690058479532,1.625,80.52763157894736
2025-03-28,17.27437865497076,15.36798245614035,12.091191520467836,10.831323099415204,8.142214912280702,5.596673976608187,3.798062865497076,3.3697002923976607,2.367690058479532,1.625,80.46421783625732
2025-03-31,17.27437865497076,15.36798245614035,12.091191520467836,10.831323099415204,8.142214912280702,5.596673976608187,3.798062865497076,3.3697002923976607,2.3704312865497075,1.625,80.46695906432748
2025-04-02,17.27437865497076,15.36798245614035,12.086622807017545,10.831323099415204,8.142214912280702,5.596673976608187,3.798062865497076,3.3697002923976607,2.3704312865497075,1.625,80.46239035087719
2025-04-03,17.132200292397663,15.374013157894737,12.086622807017545,10.831323099415204,8.142214912280702,5.596673976608187,3.7997076023391814,3.3697002923976607,2.3704312865497075,1.625,80.32788742690057
2025-04-07,16.965716374269004,15.374013157894737,12.16812865497076,10.831323099415204,8.142214912280702,5.596673976608187,3.8090277777777777,3.3697002923976607,2.3704312865497075,1.625,80.25222953216374
2025-04-08,16.947441520467837,15.374013157894737,12.16812865497076,10.831323099415204,8.142214912280702,5.596673976608187,3.8157894736842106,3.3697002923976607,2.3704312865497075,1.625,80.240716374269
2025-04-09,16.947441520467837,15.385709064327486,12.16812865497076,10.831323099415204,8.142214912280702,5.596673976608187,3.8157894736842106,3.3697002923976607,2.3704312865497075,1.625,80.25241228070176
2025-04-10,16.947441520467837,15.397953216374269,12.16812865497076,10.831323099415204,8.142214912280702,5.596673976608187,3.8157894736842106,3.3697002923976607,2.3704312865497075,1.625,80.26465643274854
2025-04-11,16.947441520467837,14.87529239766082,12.16812865497076,10.831323099415204,8.142214912280702,5.596673976608187,3.8157894736842106,3.3697002923976607,2.3704312865497075,1.625,79.74199561403509
2025-04-14,16.929166666666667,14.87529239766082,12.16812865497076,10.831323099415204,8.142214912280702,5.596673976608187,3.8157894736842106,3.3697002923976607,2.3704312865497075,1.625,79.72372076023392
2025-04-15,16.929166666666667,14.880043859649122,12.16812865497076,10.831323099415204,8.142214912280702,5.596673976608187,3.8157894736842106,3.3697002923976607,2.3704312865497075,1.625,79.72847222222222
2025-04-16,16.929166666666667,14.880043859649122,12.16812865497076,10.831323099415204,8.142214912280702,5.596673976608187,3.8157894736842106,3.3697002923976607,2.3704312865497075,1.6348684210526316,79.73834064327485
2025-04-17,16.892616959064327,14.832894736842107,12.16812865497076,10.831323099415204,8.142214912280702,5.596673976608187,3.8157894736842106,3.3697002923976607,2.3704312865497075,1.6798245614035086,79.69959795321637
2025-04-28,16.892616959064327,14.837097953216375,12.16812865497076,10.831323099415204,8.142214912280702,5.596673976608187,3.8157894736842106,3.3697002923976607,2.3704312865497075,1.6798245614035086,79.70380116959063
2025-04-29,16.892616959064327,14.839473684210528,12.16812865497076,10.831323099415204,8.142214912280702,5.596673976608187,3.8157894736842106,3.3697002923976607,2.3704312865497075,1.6798245614035086,79.7061769005848
