date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,REALINK FINANCIAL TRADE LTD,NANYANG COMMERCIAL BANK LTD,PHILLIP SECURITIES (HONG KONG) LTD,CITIBANK N.A.,EVERBRIGHT SECURITIES INVESTMENT,BOCI SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD
2024-04-02,29.537626603856054,28.10562266588684,14.817128886744502,14.730616987724229,0.0,12.809004855788366,0.0,0.0,0.0,0.0
2024-04-05,29.5705732019833,28.1369719908515,14.722114962317443,14.747047682193012,0.0,12.82329216265474,0.0,0.0,0.0,0.0
2024-04-09,26.54401147143145,25.257140001818268,13.256527614793532,13.237680587795426,0.0,11.499042936189644,10.20559738797168,0.0,0.0,0.0
2024-04-16,23.561557793804866,22.419277677737142,11.893555946963042,11.76599429197144,11.09368163492553,10.207024096793951,9.058908557804031,0.0,0.0,0.0
2024-04-22,23.525644544434908,22.38510552677068,12.03411445423156,11.741796240716782,11.076772304970664,10.191466237465578,9.04510069140983,0.0,0.0,0.0
2024-04-23,23.45648313805407,22.409728697369257,12.10608421469991,11.668577807423796,11.078622866824741,10.193168893991947,9.087334381636275,0.0,0.0,0.0
2024-04-25,23.45158565882423,22.395654219782756,12.10355658531714,11.666141525005955,11.07630976110185,10.191040662208401,9.11571158775967,0.0,0.0,0.0
2024-04-26,23.44359355258475,22.397992458260557,12.104820268058813,11.667359539033743,11.077466193212352,10.192104667000194,9.116663321849588,0.0,0.0,0.0
2024-04-29,23.437476025527097,22.392147777299282,12.127756220221682,11.663271194143823,11.075619352162173,10.18944507149343,9.114284359152515,0.0,0.0,0.0
2024-05-02,23.519470713554497,22.470485443405625,11.820340131256158,11.704074490620851,11.114366781812945,10.22509227040254,9.146170168947384,0.0,0.0,0.0
2024-05-06,23.50469888180621,22.456372445952795,11.76057713438564,11.707191336979882,11.185894727017796,10.218670215056624,9.16659525880105,0.0,0.0,0.0
2024-05-07,23.486260165232682,22.43875610936909,11.719972546500363,11.698007403842933,11.177119735109583,10.210653981162233,9.269230058783116,0.0,0.0,0.0
2024-05-08,23.49584468601126,22.426985433239285,11.704874022133954,11.70278125009352,11.18168101202605,10.214820852539662,9.273012743956267,0.0,0.0,0.0
2024-05-09,23.499533123452558,22.43050607843731,11.664849471637577,11.704618382450624,11.209600097856638,10.216424401090144,9.274468445075147,0.0,0.0,0.0
2024-05-13,23.493386370904656,22.42463895036868,11.661798307053413,11.701556815546866,11.232824925939838,10.213752099798544,9.272042530388005,0.0,0.0,0.0
2024-05-14,23.434540746443123,22.368470296709063,11.883065542025903,11.67224705972402,11.204689237589152,10.188168958614934,9.248818158893807,0.0,0.0,0.0
2024-05-16,23.433317930472477,22.36730310836884,11.887663489811832,11.671638001058337,11.204104576123239,10.187637339248075,9.248335554917196,0.0,0.0,0.0
2024-05-20,23.427939055899007,22.36216892641801,11.907888760849842,11.668958897865997,11.20153279036922,10.185298872983486,9.246212695614435,0.0,0.0,0.0
2024-05-21,23.428427942456057,22.362635572833153,11.90813725077139,11.669202401877438,11.199679773046533,10.185511416463587,9.246405642551839,0.0,0.0,0.0
2024-05-22,23.424028697843248,22.35843645608859,11.92467859334818,11.667011231563821,11.197576766774505,10.18359884442343,9.244669409958224,0.0,0.0,0.0
2024-05-24,23.424028697843248,22.35843645608859,11.934067282643966,11.657622542268035,11.197576766774505,10.18359884442343,9.244669409958224,0.0,0.0,0.0
2024-05-28,23.383090070758534,22.369170668185888,11.939796789250877,11.667394082782828,11.202952686697456,10.18848795686761,9.249107745456808,0.0,0.0,0.0
2024-06-04,23.382601987688364,22.368703748994974,11.939547565873793,11.667150545358664,11.204806177204636,10.188275289146306,9.248914685733261,0.0,0.0,0.0
2024-06-18,21.532777024979364,20.599089460554357,10.995957109212565,10.791242585634008,10.31838086919903,9.382268927376245,8.517222238817233,7.8630617842272015,0.0,0.0
2024-06-19,21.525329338995412,20.591964715349427,11.088230726510561,10.726020954056313,10.314811981614886,9.379023819106791,8.514276330046775,7.860342134319835,0.0,0.0
2024-07-02,21.52429534561088,20.590975557183487,11.092501703264878,10.725505717586097,10.31431649802977,9.37857328715768,8.513867337215087,7.859964553952119,0.0,0.0
2024-07-03,21.51706017245011,20.584054109985647,11.122387055381592,10.721900447826622,10.310849445348138,9.375420775047806,8.511005487223555,7.85732250673653,0.0,0.0
2024-07-09,21.53589939395285,20.579113067312495,11.119717212561792,10.719326738713395,10.30837440584262,9.373170277945498,8.50896248631231,7.855436417359041,0.0,0.0
2024-07-15,21.525565303674917,20.569238094905394,11.162366783376148,10.714183025501791,10.303427889805377,9.368672523471872,8.5048794255171,7.851666953747398,0.0,0.0
2024-07-16,21.505957830554305,20.550501732939168,11.152199068680632,10.70442355797013,10.385131812645511,9.360138671185613,8.497132395770038,7.8445149302546024,0.0,0.0
2024-07-17,21.51152684646085,20.520337283947036,11.111928249283768,10.720622645476778,10.440570595693345,9.362562500040761,8.48590559414711,7.846546284950352,0.0,0.0
2024-07-18,21.292003408500662,20.310928857440306,12.019024023732678,10.611219535367182,10.334025394704522,9.267018286801234,8.399307595616886,7.766472897836531,0.0,0.0
2024-07-19,21.284931420843158,20.304182726724633,12.015031990295507,10.607695094188703,10.363807311114225,9.263940312517235,8.396517825274085,7.763893319042459,0.0,0.0
2024-07-23,21.280892393864335,20.30032980654393,12.012752018732492,10.605682178768802,10.390304664492499,9.262182387903215,8.394924502685729,7.752932047008998,0.0,0.0
2024-07-24,21.283081053276085,20.30241761879684,12.00734520448965,10.606772933126702,10.391373268086467,9.263134968381582,8.392145547052925,7.75372940678975,0.0,0.0
2024-07-25,21.28348497006317,20.302802924254927,12.031295963821886,10.606974231690279,10.391570478729669,9.263310766975096,8.366684105039656,7.753876559425314,0.0,0.0
2024-07-29,21.276780018437876,20.29640691760204,12.02655711970047,10.603632708945563,10.421498384368936,9.260392539501069,8.363298461345352,7.75143385009869,0.0,0.0
2024-08-01,21.274358274140962,20.294096760348083,12.036570344605302,10.602425792907649,10.42031219904128,9.259338512397331,8.362346542383245,7.750551574176153,0.0,0.0
2024-08-05,21.274358274140962,20.251413886785652,12.079253218167732,10.602425792907649,10.42031219904128,9.259338512397331,8.362346542383245,7.750551574176153,0.0,0.0
2024-08-09,21.270323258504185,20.247572888592096,12.095928766425889,10.600414876605926,10.418335823438246,9.25758233365848,8.360760492236686,7.749081560538492,0.0,0.0
2024-08-12,21.26818532073932,20.255589020913593,12.094712971884519,10.599349400213654,10.417288648304455,9.256651828999855,8.359920129568845,7.748302679375758,0.0,0.0
2024-08-15,21.261532227616645,20.249252687184203,12.122211418590416,10.596033722005291,10.414029922164085,9.253756172144616,8.357304987454867,7.745878862839879,0.0,0.0
2024-08-19,20.08814635573744,19.131732709560396,11.453208288325365,10.011257604543394,9.839298268340825,8.74305794786021,7.896080297988334,7.318397685771254,0.0,5.518820841872786
2024-08-20,20.081851347197937,19.12573741170417,11.480956135244606,10.008120383667176,9.836214934242943,8.740318141833885,7.893605908762759,7.316104324546602,0.0,5.517091412799922
2024-08-21,20.079693966688158,19.12368274590599,11.490465679791885,10.007045217663709,9.8351582359325,8.739379175018405,7.892757903703614,7.315318360115115,0.0,5.516498715180621
2024-08-22,20.0868870383244,19.130533349314994,11.494581865173274,10.01063000303131,9.838681446886918,8.742509849249117,7.859762680185072,7.317938898510445,0.0,5.518474869324471
2024-08-29,20.07681818028835,19.120943878130106,11.5389465538839,10.005612022287972,9.833749657975993,8.738127533045374,7.855822854443391,7.314270670190895,0.0,5.515708649754025
2024-08-30,20.073733864007597,19.122862851248385,11.52270549117035,10.000062265551412,9.873026226751241,8.73328080482591,7.851465509214478,7.310213704676494,0.0,5.51264928255413
2024-09-02,20.046832418434406,19.097235697990225,11.641276711592882,9.986660865862259,9.859795072075137,8.721577059033619,7.840943511986816,7.300417056108917,0.0,5.505261606915736
2024-09-05,20.046116033526538,19.09655324745886,11.64086070397779,9.986303986881332,9.863016283339586,8.721265388538875,7.840663311430528,7.300156171571599,0.0,5.505064873274892
2024-09-09,20.036449846136133,19.087344936886772,11.638819343306988,9.990418199548763,9.893978696013612,8.71706001601753,7.836882563044825,7.296636054387022,0.0,5.502410344658355
2024-09-11,20.03087738465969,19.06504311731294,11.702817052958633,9.980529138221712,9.902040615955089,8.706874927398117,7.827725881404699,7.288110601458973,0.0,5.495981280630146
2024-09-12,20.004827179973432,19.040248982437017,11.78379906047429,9.967549435838484,9.923011681433486,8.695551615409293,7.817545904885314,7.278632395921682,0.0,5.488833743627004
2024-09-13,20.115811853372435,19.010445756176537,11.766243534880518,9.965287891786561,9.907479439045273,8.681940685610384,7.805309295499592,7.267239334393831,0.0,5.480242209234866
2024-09-16,20.115811853372435,19.011335116987944,11.765354174069113,9.965287891786561,9.907479439045273,8.681940685610384,7.805309295499592,7.267239334393831,0.0,5.480242209234866
2024-09-17,20.114201862912378,19.009813524501673,11.772416128071367,9.964490309339753,9.906686483359648,8.681245817226223,7.804684589243878,7.266657693141436,0.0,5.479803592203647
2024-09-19,20.105308966607744,19.009813524501673,11.781309024375998,9.964490309339753,9.906686483359648,8.681245817226223,7.804684589243878,7.266657693141436,0.0,5.479803592203647
2024-09-20,20.106381790417686,19.01082789242835,11.78193767767621,9.959685994285618,9.907215106379299,8.68170905045622,7.805101048969531,7.267045443630864,0.0,5.480095995756225
2024-09-23,20.111697945491624,19.007447086918237,11.788734216807288,9.95791480570409,9.905453248999335,8.680165131908272,7.803713022694052,7.265753102896568,0.0,5.479121438580535
2024-09-24,20.115632952815986,19.0111660391274,11.780368537881774,9.950969618779947,9.907391326589382,8.681863472518959,7.8052398787548745,7.267174702989926,0.0,5.48019347054175
2024-09-25,20.09026134105995,18.987187478527012,11.76551009730537,9.97750074913417,9.894895250187364,8.72420701030412,7.795395221302086,7.258008700828322,0.0,5.507034151351607
2024-09-26,20.08758497818937,18.98465806376622,11.767495183586425,9.976171577149156,9.893577082653039,8.724821023947218,7.79435674270902,7.257041811215912,0.0,5.5142935367836445
2024-09-27,20.04876883752547,18.947973158205926,11.744756325291423,9.99678202540654,9.963098950662308,8.76823663714422,7.779295357876642,7.243018704105038,0.0,5.508070003782432
2024-09-30,5.710840186154674,5.397281370990072,3.3580879923609204,2.8503349884031906,2.8379630852734397,2.5420474876792287,2.2159122542515073,2.063155230113289,0.0,1.5714844377851398
2024-10-02,19.937783742760676,18.843081799858368,12.050847436112791,9.959953564526254,9.907945664684936,8.874840027226046,7.736231076000079,7.202923118995909,0.0,5.486393569834939
2024-10-03,19.944949698143823,18.80412902598348,12.069039409319396,9.906816459748908,9.887463772649417,8.99548127071573,7.72023859329751,7.188033100554521,0.0,5.483848669587211
2024-10-04,18.639909469433423,17.566933715811707,11.58709412658056,9.387574168732524,9.228295754465067,8.748818876666158,7.2055530793509295,6.708828155536915,5.8087359842384645,5.118256669184251
2024-10-07,18.50664277182135,17.593222589443357,11.615945704568489,9.401622650671488,9.242105876644,8.761911462862225,7.216336172030256,6.718867900574412,5.817428743528142,5.1259161278562795
2024-10-08,18.520348316128203,17.606251678223686,11.546376442284938,9.412699552686531,9.248950342879326,8.768400309448154,7.221680405252798,6.723843721572233,5.821736981839077,5.129712249685058
2024-10-09,18.40264506563942,17.622237104624016,11.682140760354386,9.399830100682223,9.244386239536983,8.764073344368258,7.218116704026927,6.720525689096618,5.818864114299302,5.127180877371868
2024-10-10,18.335602807854187,17.593367939692417,11.669161310983322,9.34833227529865,9.250396581948836,8.901449649070898,7.22280964435155,6.725718104007114,5.822647314705339,5.130514372087689
2024-10-14,18.35463594429712,17.6116306047379,11.476961254582875,9.359683928886373,9.284714187003733,8.984835631394837,7.230307228308996,6.7326996857795685,5.828691470545822,5.135840064462774
2024-10-15,18.354484732101213,17.611485513691406,11.476866703183495,9.359606820391047,9.28463769613653,8.98558544756699,7.230247662396799,6.7326442193400835,5.828643451656251,5.1357977535361865
2024-10-16,18.33937608414075,17.596988471765634,11.467419424153956,9.351902381581588,9.276994968790115,8.978188887585738,7.224296023427219,6.7271021868157295,5.8238455549414425,5.213886016797831
2024-10-17,18.340281901547634,17.585509635610617,11.467985822273434,9.359773081562626,9.277453177591099,8.978632337773975,7.224652845440166,6.727434451459343,5.8241332059855395,5.214143540755564
2024-10-22,18.33198192309429,17.577551232798154,11.508051390188406,9.35553727344789,9.273254623725393,8.974569016645978,7.221383295753202,6.724389920230592,5.821497467866651,5.211783856249446
2024-10-24,18.341191130262377,17.586381446110035,11.474317032399476,9.360237097028415,9.277913112006178,8.97907745799538,7.214290781915021,6.727767967411424,5.824421940323311,5.21440203454838
2024-10-28,18.342771699662975,17.587896969075995,11.475305842464502,9.361043724266136,9.27871264489704,8.97985123844262,7.206294886132618,6.728347739145336,5.824923865363492,5.214851390549289
2024-10-30,18.33914798322737,17.584422382336427,11.473038832054854,9.379773101683533,9.276879583674717,8.978077218951192,7.204871242549943,6.726195368532273,5.8237731192989015,5.213821167690794
2024-10-31,5.6151473027633365,5.393746541524429,3.522457562513323,2.8770986972144876,2.8455377198426746,2.7538847677988385,2.2099815678716146,2.063155230113289,1.7863513192446252,1.5992580978723354
2024-11-05,18.309326742860026,17.58740465247316,11.491450383143711,9.381363885651425,9.278452917182234,8.979599876391578,7.205599196438227,6.7273361129448705,5.824760815356194,5.214705417558578
2024-11-07,18.296974529400195,17.575539476897738,11.551161835849845,9.375034837571866,9.272193297010524,8.973541874586552,7.200738007349715,6.7227975795050465,5.8208311957719125,5.211187366056606
2024-11-11,18.279228612949172,17.558493267720504,11.567904334072265,9.434984641950798,9.263200358462017,8.964838592843426,7.193754137155284,6.716277255395105,5.8151856731250025,5.2061331263264226
2024-11-12,18.30254602500724,17.580891292894947,11.446868453557206,9.455249957791267,9.275016713752944,8.976274350879478,7.202930658386691,6.724844695935202,5.822603660142154,5.212774191652872
2024-11-13,18.326071709788902,17.57582868094545,11.443572201276712,9.452527214067736,9.27234587018395,8.973689533475534,7.200856494897762,6.722908202582905,5.820926977067564,5.211273115713488
2024-11-15,18.3260717851774,17.57582875324765,11.44357224835247,9.452527252952875,9.27234590832787,8.973689159017932,7.200856524520137,6.7229082302391285,5.820927001013281,5.211273137151254
2024-11-18,18.31823473419068,17.60943224100122,11.438678463135874,9.450129716003618,9.268380636964649,8.96985160668797,7.197777115010434,6.720033212876047,5.818437711315429,5.209044562814083
2024-11-19,18.305589032307303,17.597275849641107,11.499815362340604,9.443605969317222,9.261982357863118,8.96365941235253,7.192808244104468,6.715394144871432,5.814421045419837,5.205448581782374
2024-11-20,18.298671400809887,17.5906258877376,11.533259337494636,9.440037256724187,9.258482280330831,8.960272070236769,7.190090101750432,6.712856415985893,5.812223791778229,5.203481457151533
2024-11-21,18.32324233429674,17.542088137052662,11.565525681404305,9.420148540191159,9.238976072400519,9.043867260933675,7.1749416801932195,6.69871345290708,5.799978324066874,5.1925185165537675
2024-11-22,18.371187249700494,17.692740801815205,11.380682816212266,9.210975417992422,9.26937163682245,9.127082258546471,7.198546720443881,6.720751736663452,5.8190598341187965,5.209601527684564
2024-11-25,18.354222067796417,17.699852668776366,11.373794457332464,9.188109433865636,9.277841888689697,9.135422487913893,7.205124674828416,6.726893087142987,5.824377228259061,5.21436200539507
2024-11-26,18.364014342716455,17.774233707586667,11.37335277983052,9.071494926382751,9.284874018738861,9.142346671334971,7.210585791146381,6.731991728355366,5.828791808569427,5.218314225338595
2024-11-27,18.507001683061077,17.90840137666883,11.209724956848625,9.089839022776639,9.332466592574722,9.1262745622685,6.920454166184292,6.802934231834841,5.858669134202852,5.244234273579618
2024-11-28,18.640143003519512,17.765593880578187,11.228134446289232,9.112257095035526,9.325748044047435,9.119704453721987,6.915472052754243,6.798036722338169,5.8544514118576405,5.24045888985807
2024-11-29,18.656106600295423,17.73358324842627,11.261647205885254,9.102241648568246,9.317190134365497,9.11133562296736,6.909125968241138,6.791798404081072,5.881321261390963,5.235649905778779
2024-12-02,18.57865631489122,17.72120321523184,11.359086735380568,8.979103361441629,9.319809806911692,9.113897416324203,7.014438250179825,6.793708023565259,5.882974886102021,5.237121989971745
2024-12-03,18.567375091343884,17.67372061998286,11.352604918282307,9.03677603647408,9.317883433766047,9.128549333825282,7.012988389532786,6.792303787109034,5.881758895103076,5.23603949458064
2024-12-04,18.538702647222053,17.646339772256855,11.435941155005018,9.032071451998327,9.313032503570096,9.12379697177617,7.009337397611233,6.788767684540765,5.878696826122241,5.233313589897242
2024-12-05,18.523952637553087,17.64697165988459,11.43266082793321,9.033703364255539,9.316419922690331,9.127115560463526,7.011886896231768,6.79123695558096,5.880835078085094,5.235217097321898
2024-12-06,18.53082953551248,17.649740796876593,11.419136403838936,9.002676353384555,9.307417897683141,9.195101230949787,7.0051116347352655,6.78467489790095,5.8751526995668035,5.230158549551485
2024-12-09,18.476843590752594,17.63788745931174,11.42142532789597,8.971971421710904,9.307264168140824,9.289921439877206,7.004995932118563,6.784562836212273,5.875055660350826,5.230072163629104
2024-12-10,18.477759175770608,17.64289089707721,11.425294835518555,8.972416010775886,9.307725372003334,9.277993507461,7.005343051435518,6.784899032384314,5.875346787615947,5.23033132995763
2024-12-11,18.47714877567669,17.642308076283943,11.424917408744328,8.975423044544844,9.307417897683141,9.277687015312548,7.0051116347352655,6.78467489790095,5.8751526995668035,5.230158549551485
2024-12-12,18.46279114088883,17.63648198549126,11.46242376789543,8.972459054270205,9.304344271404602,9.27462320718361,7.002798308371141,6.782434367252516,5.87321252411467,5.228431373127738
2024-12-13,18.4848117530202,17.63386149984075,11.442560469943036,8.97938052171695,9.302961801778821,9.273245153609874,7.001757809903501,6.781426611173412,5.872339863163668,5.2276545158497845
2024-12-16,18.481760553154082,17.630950762281383,11.440671700966625,8.979548990514852,9.301426206167498,9.286570334675838,7.000602063078616,6.7803072333704595,5.871370543981862,5.226791611808782
2024-12-17,18.481760553154082,17.630950762281383,11.439846374772644,8.980374316708833,9.301426206167498,9.286570334675838,7.000602063078616,6.7803072333704595,5.871370543981862,5.226791611808782
2024-12-18,18.483814026900568,17.662019520038395,11.425674799210745,8.968238748939937,9.299967859822699,9.285114317544366,6.999504456947707,6.77924416669109,5.870449987114346,5.225972116790151
2024-12-20,18.506707838813,17.656192867899527,11.423506671763931,8.961586701480558,9.298203104924129,9.283352381242794,6.998176236252308,6.7779577424225215,5.869336014945009,5.224980440256221
2024-12-23,18.499456336464608,17.636694551912136,11.486711192520596,8.890704573461917,9.287934792632166,9.273100469094688,6.990447919473556,6.770472620188091,5.945267222187085,5.219210322065155
2024-12-27,18.499608797121393,17.63601576636216,11.46620246169469,8.890777844948056,9.288011337835057,9.29378028897657,6.9905055302628485,6.770528418082021,5.9453162192672675,5.219253335449934
2024-12-30,18.532119069038945,17.56861502313875,11.46847084048143,8.882645135989929,9.289848801281227,9.295618893704384,6.994361370889717,6.80154260453457,5.946492391521098,5.220285869419948
2025-01-02,18.51106213413561,17.54535941080423,11.451323093634546,8.889842927953135,9.28094002814557,9.285056839726543,7.088511024959327,6.793814419790428,5.93973574902787,5.21435437182274
2025-01-03,18.49431186273871,17.526192514430424,11.439315797296558,8.893315337593348,9.272541900411822,9.276654986776448,7.1660037420283915,6.787666839790585,5.9343610068817325,5.209636012051985
2025-01-06,18.48306054394233,17.515530166962183,11.43235650138963,8.89612611114175,9.266900797041847,9.271011381142733,7.161644185793156,6.836152927523672,5.930750740761168,5.206466644301527
2025-01-07,18.48138921923922,17.51312428839636,11.441187244059385,8.895321681848442,9.26606284056886,9.270173052971526,7.160996596460525,6.8355347706315905,5.930214454565628,5.205995851258467
2025-01-08,18.46711930806877,17.499601997136335,11.4578168774809,8.94020208577691,9.258908297581527,9.263015336393442,7.155467424161238,6.8302568949901925,5.925635597831186,5.201976180579498
2025-01-09,18.47015361357889,17.502477331284506,11.443268640170853,8.941671037376665,9.260429615335333,9.264537328968823,7.156643128604927,6.831379164564903,5.926609230396478,5.20283090971862
2025-01-10,18.27242383612436,17.492554083118815,11.486693921346532,8.963500565698718,9.264311239368784,9.227326320474923,7.159642924415782,7.031495522714619,5.89703984585442,5.20501174088305
2025-01-13,18.27167297352105,17.49183526744251,11.490331169038793,8.963132231566918,9.263930544124547,9.226947145039592,7.159348715602917,7.0312065798200845,5.896797520767709,5.204797853075878
2025-01-14,18.273925746483485,17.49399189172158,11.490925894053113,8.9642373247885,9.265072723731523,9.216577399858195,7.160231414589405,7.032073479753073,5.897524555781908,5.205439569239218
2025-01-15,18.254198835077386,17.49399189172158,11.495035667262716,8.968347097998105,9.265072723731523,9.208357853438985,7.179958325995504,7.032073479753073,5.897524555781908,5.205439569239218
2025-01-16,18.25494907208378,17.494710884662616,11.490576176032503,8.968715691872855,9.265453512857743,9.160238994613794,7.180253418126864,7.032362493902849,5.94708624605445,5.205653509792548
2025-01-17,18.254498922479893,17.494279481806124,11.49275873386475,8.968494531912336,9.265225035626052,9.160013111871605,7.180076359937372,7.032189082562258,5.946939596589291,5.205525143350322
2025-01-20,18.209147883256907,17.463116004670447,11.54127945094011,8.979010462293632,9.242206732807398,9.153654716559775,7.162238350468784,7.042595967294445,6.014157770151017,5.192592661557486
2025-01-21,18.198702769587126,17.453098829080087,11.575631941023246,8.973859931059433,9.23690522718491,9.14840400605858,7.174519069306901,7.038556200256449,6.0107079348297825,5.18961409161349
2025-01-22,18.142100221322266,17.382412811729413,11.687347944765255,9.005647969449381,9.19906333589791,9.192534547157031,7.1451263924330295,7.009720538095096,6.067693036054024,5.168353203096593
2025-01-23,18.142840538653743,17.407606085649068,11.651098930369786,9.014176778224591,9.199438718347452,9.192909663188937,7.145417960710096,7.01000658092034,6.067940637944758,5.168564105991229
2025-01-24,18.145506181395337,17.369351113566832,11.63240447673466,9.062027541976574,9.20079034887047,9.194260334428405,7.146467803565852,7.0110365284151195,6.068832172094743,5.169323498952008
2025-01-27,18.154249060150725,17.30912183707384,11.654342110734142,9.070477039024883,9.205223479237283,9.198690318499711,7.149911119002262,7.014414590272682,6.071756260479879,5.171814185524591
2025-02-03,18.148913420564227,17.303218180227454,11.681123819467546,9.067811172967993,9.202518010416423,9.195986769812862,7.14780971846071,7.0123530129504825,6.069971735933827,5.170294159198476
2025-02-04,18.167304951726713,17.31993547835834,11.583451957679996,9.085989760511232,9.211843549242904,9.20530569008801,7.155053081307526,7.019459108283656,6.076122852077803,5.175533570723816
2025-02-05,18.185436259419205,17.33722109558151,11.56392663354442,9.095057747010955,9.221037140160774,9.214492756101043,7.162193957145631,6.957748626191649,6.082186935512364,5.180698849332446
2025-02-06,18.21070956238183,17.330132655337597,11.559198643835172,9.099516306493902,9.21726705668577,9.210725348341779,7.159265645647459,6.954903903551441,6.079700192198253,5.178580685526796
2025-02-07,18.21130522761864,17.330699517245794,11.556305779572895,9.099813948138069,9.217568549911242,9.211026627590511,7.1594998224460955,6.955131395756865,6.079899056830207,5.1787500748896775
2025-02-10,18.239627832200753,17.329598354739986,11.591279038929153,9.089852401886171,9.217417800833115,9.210875985502504,7.107865936403276,6.955017647793888,6.079799622888061,5.178665378823095
2025-02-11,18.26816011170981,17.11919530817293,11.690492898297885,9.104071672795241,9.231836622503415,9.225284573800433,7.11898478265804,6.965897393221969,6.089310263335069,5.186766373505212
2025-02-12,18.26576654786943,17.21931463339484,11.599701198575875,9.10287882268757,9.230627032145941,9.224075841917307,7.118052026187121,6.9649846948432454,6.088512418737143,5.186086783641525
2025-02-13,18.232562678027037,17.222167132160287,11.584676420240324,9.149331281780245,9.230400269240754,9.223849239951015,7.117877161559711,6.964813590522977,6.088362846150195,5.185959380367455
2025-02-14,18.197990163719737,17.18705854823001,11.77276235997118,9.1319823554539,9.21289762021627,9.206359012962743,7.08639910067342,6.951606938130869,6.076818116244496,5.176125784397378
2025-02-17,18.2283831645065,17.215763162271394,11.899672912090125,9.147233948867077,9.228284352602675,9.221734825028081,7.098234305083602,6.963217022169769,5.812705722452004,5.18477058492877
2025-02-18,18.227338585510577,17.213957967516276,11.904721508577246,9.14752840990525,9.227755525009126,9.22120637275575,7.097827540183152,6.962817994445819,5.812372624872675,5.184473471224124
2025-02-19,18.233694198804045,17.22382809636783,11.993458773155092,9.15277341423542,9.233046529914233,9.22649362251188,7.101897288263162,6.96681033083381,5.680551604414053,5.187446141500477
2025-02-20,18.23036525456493,17.205225295415243,12.072146712961011,9.142887852150356,9.223074267893217,9.216528438036658,7.094226799397386,6.959285744247497,5.674416256905559,5.181843378428141
2025-02-21,18.2308127638093,17.246560080948374,12.02907586622612,9.143112286865565,9.223300670981622,9.216754680441538,7.094400944678078,6.959456577067426,5.674555549437327,5.181970579544649
2025-02-24,18.189882177457793,17.220085448183656,12.145757465976173,9.122584790268048,9.202593140853898,9.218104963926663,7.165829132313234,6.903011089373741,5.6618154215597745,5.170336370087019
2025-02-25,18.204960588086927,17.22894697437491,12.094829491432025,9.127279309600961,9.207328832810276,9.22284863833045,7.1695166972053554,6.906563407029252,5.664729014863314,5.17299704626653
2025-02-27,18.21403604920824,17.237535877255006,12.066534914379844,9.131829402863554,9.211918832027742,9.227446374416717,7.173090814805294,6.91000643825028,5.652025429586929,5.175575867206398
2025-02-28,5.627266718074112,5.3288571720479805,3.7247003055119023,2.821298889221122,2.846042695480624,2.8508399640411395,2.2161422706545926,2.1348617707020483,1.7462057560276787,1.5990056100533612
2025-03-04,18.235645227823223,17.23425848280577,12.09557843769678,9.142663428453211,9.22284787591951,9.2383938402242,7.18160098796076,6.808564528652969,5.658731006907321,5.181716183556257
2025-03-05,18.225504887143266,17.325258686456436,12.043875967719977,9.137579444819597,9.217719303920394,9.233256623541978,7.177607497204846,6.804778473210487,5.655584342256338,5.178834773726682
