date,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,ICBC (ASIA) SECURITIES LTD,CMB WING LUNG BANK LTD,CMB INTERNATIONAL SECURITIES LTD,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD
2024-04-26,29.649054876975605,20.46182547784153,16.90309408990109,5.318737019958464,6.138899644478863,7.258263226442324,4.913935724594318,5.202576648245275,4.153613291562533
2024-04-29,29.578654651694887,20.46182547784153,16.90309408990109,5.318737019958464,6.138899644478863,7.258263226442324,4.913935724594318,5.202576648245275,4.224013516843254
2024-04-30,29.628062753393262,20.306716023268113,16.812973735237087,5.326987484576062,6.155473294553147,7.2695222986074395,4.921558258417064,5.207121452494271,4.371584699453552
2024-05-02,29.614218210028913,20.311728612737145,16.817123915649905,5.328302419070456,6.1569927357359475,7.271316736018055,4.9227731151703225,5.2048804570138945,4.372663798575358
2024-05-07,29.619181946403383,20.310296191819464,16.815937940761636,5.327926657263752,6.156558533145275,7.27080394922426,4.922425952045134,5.204513399153737,4.372355430183357
2024-05-08,29.608603667136812,20.310296191819464,16.819464033850494,5.327926657263752,6.156558533145275,7.27080394922426,4.929478138222849,5.204513399153737,4.372355430183357
2024-05-09,29.50209072701079,20.243156822094942,16.757440528479567,5.309392459327453,6.135141782915773,7.245511086123897,4.912330018623283,5.186408517516427,4.708528057907867
2024-05-10,29.51868649579861,20.25454417607144,16.9180466195549,5.312379144253419,5.95225538796892,7.249586893084414,4.893998523362515,5.189326020461977,4.7111767394438
2024-05-13,29.489297388492496,20.248848898105514,16.91328951530702,5.310885381884644,5.999789111103301,7.247548416575868,4.892622403430459,5.187866858809883,4.7098520262908155
2024-05-14,29.54641498802648,20.21411466403719,16.822791942527115,5.321171996055782,6.011410057754613,7.261586138892802,4.909142132694746,5.194393576560079,4.71897450345119
2024-05-16,29.53601351827079,20.206998521439132,16.85207350559741,5.319298739702879,6.009293811166655,7.259029782440329,4.907413926635218,5.192564951066676,4.717313243680913
2024-05-17,29.538494033160838,20.20628718273665,16.851480268947792,5.319111486605414,6.009082268454959,7.2587742457844895,4.90724117295033,5.192382159326926,4.717147182032598
2024-05-20,29.58063608218407,20.194202082746973,16.841401632423302,5.315930199831128,6.005488319729806,7.25443287362792,4.904306220095694,5.189276667604841,4.714325921756262
2024-05-21,29.60045019696117,20.188519977490152,16.836662915025325,5.314434440067529,6.003798536859876,7.252391671356219,4.902926280247608,5.1878165447383235,4.712999437253798
2024-05-22,29.65250965250965,20.14742014742015,16.802386802386803,5.303615303615303,6.082836082836083,7.237627237627238,4.892944892944893,5.177255177255177,4.703404703404703
2024-05-23,29.689584942762835,20.148886860032306,16.809466956949223,5.305850129924854,6.0853992555657,7.240677013835241,4.895006671816842,5.179436758199311,4.645691410913687
2024-05-24,29.71274055344852,20.118696446130073,16.810647562859952,5.30622278409889,6.0858266610479,7.24118555976963,4.89535047057171,5.183312262958281,4.646017699115045
2024-05-28,29.752414398595263,20.08428446005268,16.741000877963124,5.306409130816506,6.086040386303775,7.2414398595259,4.965759438103599,5.176470588235294,4.646180860403863
2024-05-29,29.751369574378423,20.083579154375613,16.743924708526478,5.30622278409889,6.0858266610479,7.24118555976963,4.965585054080629,5.176288804607389,4.646017699115045
2024-05-30,29.753836429399165,20.082873898233665,16.743336727885662,5.306036450468799,6.085612950802402,7.240931277873372,4.965410682305018,5.176107033746533,4.645854549285388
2024-05-31,29.75279162862561,20.0821686916216,16.742748788538524,5.305850129924854,6.0011236744153384,7.240677013835241,4.965236322775476,5.263712339349674,4.645691410913687
2024-06-03,29.751746901225463,20.08146353453422,16.745672249727868,5.305663822465676,5.979844797921275,7.240422767653358,4.965061975490713,5.284595666982689,4.645528283998736
2024-06-04,29.77056322687186,20.06605530374899,16.7562629563262,5.309019359825727,5.9379501774357895,7.245001932468993,4.9682021011208315,5.298478619865781,4.648466322335828
2024-06-05,29.782898896929673,20.06253073842479,16.753319749877047,5.308086840441229,5.936907187521956,7.243729361343357,4.967329445654465,5.2975479519426685,4.6476498278648215
2024-06-06,29.75768839639513,20.166917978749517,16.723357996984255,5.298593821229442,5.926289581653049,7.230774625661886,4.958445839323912,5.298593821229442,4.639337938773363
2024-06-07,29.72622427875346,20.159848564517826,16.77358292144284,5.296736425141094,5.9242121498930835,7.228239913064815,4.956707680443089,5.296736425141094,4.637711641602692
2024-06-13,29.86506430529201,20.180617049687257,16.85641998734978,5.309579028744114,5.9385761473048,6.925996204933586,4.968725841591117,5.306065078361093,4.648956356736242
2024-06-14,29.87346221441125,20.186291739894553,16.86115992970123,5.3110720562390155,5.940246045694201,6.8506151142355005,4.9701230228471,5.356766256590509,4.650263620386643
2024-06-19,29.879441847386733,20.182067414150644,16.86056729113212,5.310885381884644,5.9400372570384175,6.850374327791641,4.969948332220309,5.356577976169555,4.650100172225932
2024-06-20,30.01473374026521,20.1431277625763,16.82803620290465,5.300638462078159,5.928576440047709,6.837157089735495,4.9603592226197994,5.346242896232372,4.6411281835403075
2024-06-21,30.036822724881638,20.136770120988952,16.82272488164124,5.298965456777135,5.926705242854638,6.834999123268455,4.958793617394354,5.344555497106786,4.639663335086796
2024-06-24,30.03927619581989,20.136063964090336,16.822134941787066,5.298779632487024,5.926497404965633,6.834759433300603,4.9586197222611865,5.344368074063683,4.639500631224576
2024-06-26,30.071917207507454,20.294685142957373,16.618137168917734,5.300824416768988,5.9287844237853005,6.837396947903876,4.960533239782494,5.346430450798105,4.64129100157867
2024-07-02,30.07935950558326,20.313926539785097,16.56015169604607,5.305850129924854,5.934405506004635,6.843879485918955,4.965236322775476,5.351499403047967,4.645691410913687
2024-07-03,30.08458217807883,20.303232372863512,16.551433685466606,5.38728810585056,5.931281367353385,6.84027655915488,4.9626223984838385,5.296037623275892,4.643245709472502
2024-07-04,30.076164402793864,20.304657611175458,16.559615317117686,5.3876662805798325,5.928187848794356,6.8407567301955,4.962970762696992,5.296409392439718,4.643571654206592
2024-07-05,30.07582139848357,20.306795843864084,16.561359168772817,5.598848638023028,5.711176635776467,6.841477113170457,4.9634934007301315,5.296967144060657,4.6440606571187875
2024-07-08,30.12687590060802,20.33177520823815,16.616876954978384,5.605735774786489,5.718201947070608,6.849892805679541,4.969598987804449,5.303482936772923,4.477559484061435
2024-07-09,30.22716084112807,20.342499472536744,16.625641746958294,5.608692594415922,5.72121808847317,6.853505872424222,4.972220268654617,5.1726563049440895,4.476404810464871
2024-07-10,30.229614262104853,20.341784169626216,16.62505713984317,5.608495376068076,5.721016913393579,6.853264882731461,4.972045430570695,5.172474418931749,4.476247406730194
2024-07-11,30.236973489909293,20.33963856268898,16.62330356515013,5.607903804233176,5.720413473032838,6.852542015329442,4.971520990085086,5.171928837634484,4.475775261936573
2024-07-19,30.389537336520885,20.338208409506397,16.474476163690056,5.607509492335818,5.7200112501757845,6.8520601884404435,4.971171424553509,5.171565180705948,4.475460554071158
2024-07-22,30.435699226985243,20.326774420238934,16.458186929023192,5.604356992269852,5.7167955024595924,6.84820801124385,4.968376669009135,5.16865776528461,4.472944483485594
2024-07-26,30.4078979728068,20.324631978357868,16.49509890032674,5.603766293082247,5.716192952253803,6.847486210167586,4.9678530021431335,5.164599655693356,4.4724730351684645
2024-07-29,30.40300762446857,20.326060222760972,16.496258037314217,5.604160078704192,5.71659463827694,6.847967393977723,4.9682021011208315,5.164962580373142,4.472787323003408
2024-07-31,30.422713377139043,20.32748866790822,16.497417337221968,5.604553919673918,5.7169963807582835,6.848448645419726,4.968551249165467,5.140728767700903,4.473101655012474
2024-08-02,30.418130709768093,20.326774420238934,16.496837666900912,5.604356992269852,5.7167955024595924,6.84820801124385,4.971890372452565,5.144061841180604,4.472944483485594
2024-08-05,30.427908937605398,20.323917931422148,16.49451939291737,5.603569421023047,5.715992130410343,6.8472456436200115,4.971191680719506,5.143338954468803,4.472315907813378
2024-08-06,30.428977971401466,20.324631978357868,16.49158556722763,5.603766293082247,5.716192952253803,6.847486210167586,4.971366335242244,5.14351965709869,4.4724730351684645
2024-08-09,30.43249130450058,20.324631978357868,16.49158556722763,5.603766293082247,5.716192952253803,6.847486210167586,4.971366335242244,5.140006323999578,4.4724730351684645
2024-08-12,30.449596066034424,20.319634703196346,16.487530734106077,5.602388479100808,5.714787495609413,6.845802599227256,4.970144011239901,5.13874253600281,4.4713733754829645
2024-08-13,30.451127819548873,20.30426533623779,16.49216499191905,5.6039631789754765,5.7163937882088405,6.847726793619563,4.971541002037805,5.14018691588785,4.472630173564753
2024-08-15,30.404668987097,20.31782863973561,16.503181802200892,5.607706641352881,5.720212354533628,6.8523010934149005,4.974862004711176,5.143620574482298,4.47561790247161
2024-08-16,30.403909023798644,20.31497170176117,16.51492248743277,5.606918128449397,5.719408021935529,6.851337575139733,4.970647168418462,5.142897317819102,4.4749885752451934
2024-08-19,30.42010898224644,20.31640007031113,16.516083670240818,5.586219019159782,5.719810159957813,6.85181930040429,4.97099666022148,5.143258920724205,4.475303216734048
2024-08-20,30.417970260484413,20.31497170176117,16.52195310577565,5.585826273420747,5.719408021935529,6.851337575139733,4.970647168418462,5.142897317819102,4.4749885752451934
2024-08-21,30.425307557117748,20.312829525483302,16.520210896309315,5.585237258347979,5.718804920913884,6.8506151142355005,4.9701230228471,5.142355008787346,4.474516695957821
2024-08-22,30.452964121305833,20.30783287064694,16.5161471694135,5.583863372808096,5.717398179709737,6.848929964507853,4.958358224689883,5.141090065713181,4.473416031204976
2024-08-26,30.45540796963947,20.307119263476,16.515566800196783,5.58366715861972,5.717197273174503,6.848689296507134,4.958183990442055,5.140909410359126,4.473258837585213
2024-08-28,30.457548495923533,20.30854652797301,16.51672757942086,5.58405960078718,5.717599100365477,6.849170649423672,4.958532471183582,5.134242339049761,4.4735732358729265
2024-08-29,30.462435870405507,20.307119263476,16.515566800196783,5.58366715861972,5.717197273174503,6.848689296507134,4.958183990442055,5.133881509593084,4.473258837585213
2024-08-30,30.45892192002249,20.31063321385902,16.515566800196783,5.58366715861972,5.717197273174503,6.848689296507134,4.958183990442055,5.133881509593084,4.473258837585213
2024-09-02,30.459992269037496,20.311346944512774,16.51263309554767,5.583863372808096,5.717398179709737,6.848929964507853,4.958358224689883,5.134061917981516,4.473416031204976
2024-09-03,30.651058145257682,20.31920129367925,16.51198762567672,5.586022639386909,5.719609083878225,6.851578429304647,4.960275609927582,4.925121282429867,4.475145890459116
2024-09-05,30.643743627606092,20.32134444327251,16.513729212811587,5.586611820131491,5.720212354533628,6.8523010934149005,4.960798790563584,4.9256407551946,4.47561790247161
2024-09-09,30.646181971593307,20.320630009843903,16.513148642947545,5.586415412740824,5.7200112501757845,6.8520601884404435,4.960624384756012,4.925467585431022,4.475460554071158
2024-09-10,30.663245580120208,20.315630382060384,16.509085796632807,5.585040947594109,5.718603915503849,6.850374327791641,4.959403887385329,4.924255737935398,4.474359424976275
2024-09-12,30.695157095663177,20.313488437478032,16.514374077458356,5.584452098123287,5.718000984044423,6.849652070007732,4.958881000913755,4.892106557953188,4.473887678358052
2024-09-16,30.719505340078694,20.30635188308038,16.508572231590783,5.582490163012928,5.715992130410343,6.8472456436200115,4.957138842046093,4.8903878583473865,4.472315907813378
2024-09-17,30.725452309854205,20.305638503425257,16.50799227121026,5.582294045318813,5.715791322676972,6.847005093975057,4.956964693483225,4.886702968557878,4.472158791498331
2024-09-19,30.727885898967187,20.30492517389166,16.50741235157732,5.58209794140378,5.715590529052203,6.846764561230942,4.956790557155905,4.886531300498841,4.4720016862221605
2024-09-20,30.577118971512874,20.302785485967192,16.50567283712108,5.581509712318662,5.995995644385121,6.758228248270049,4.956268221574344,4.850890442235413,4.471530436615265
2024-09-23,30.599058922677152,20.296369127045438,16.50045649273123,5.57974576866353,5.994100709319475,6.756092422220663,4.954701875131681,4.849357398693729,4.470117283517101
2024-09-25,30.60393258426966,20.29494382022472,16.49929775280899,5.57935393258427,5.993679775280899,6.7556179775280905,4.95435393258427,4.849016853932584,4.469803370786517
2024-09-26,30.61690249640111,20.287209016537343,16.495207331203257,5.579158035181349,5.9934693304308135,6.755380780169236,4.954179979635547,4.848846599487377,4.469646430953969
2024-09-27,31.2517600675866,20.33934103069558,16.534074908476484,5.593494790199944,6.008870740636441,5.892706279921149,4.966910729372008,4.931709377640101,4.481132075471698
2024-09-30,31.25044029587883,20.35223670306446,16.54103557590701,5.5970412116942585,6.012680521310321,5.857696371961958,4.970059880239521,4.934836209933075,4.483973230010567
2024-10-02,31.323053091113927,20.306999014223347,16.529362061681454,5.59428249542318,6.009716941275876,5.854809181805379,4.967610195747078,4.932403886776511,4.481763131953246
2024-10-03,31.381724780971815,20.287815347806198,16.51243798599627,5.590936279511629,6.006122233559692,5.851307132050245,4.964638823405228,4.9294535730621725,4.475563843636747
2024-10-04,31.28208734791476,20.110415641043673,16.499050566143893,5.5875940642801885,6.002531823616288,5.805612209016106,5.242984738729869,4.99683522047964,4.472888388775582
2024-10-07,31.40861385096002,20.07441468637018,16.469514549475235,5.577591351047772,5.991786303485556,5.795219207413388,5.2335989329214785,4.984379936115694,4.464881182210678
2024-10-08,31.37991573033708,20.13693820224719,16.46769662921348,5.57935393258427,5.993679775280899,5.684691011235955,5.235252808988764,5.056179775280898,4.466292134831461
2024-10-09,31.555821147356582,20.01546681664792,16.38428008998875,5.585629921259843,6.200787401574804,5.691085489313836,5.276293588301463,4.822834645669291,4.467800899887514
2024-10-10,31.38153488208129,20.07261959318927,16.688405541650507,5.601579299890718,6.218493319702471,5.7073359890013045,5.009341840871435,4.840131138294497,4.480558395318504
2024-10-14,31.396250352410487,20.066253171694388,16.690160699182407,5.599802650126868,6.216521003665068,5.705525796447702,5.0077530307301945,4.83859599661686,4.479137299126022
2024-10-15,31.417394981674658,20.052156752184942,16.683112489427685,5.599802650126868,6.216521003665068,5.705525796447702,5.0077530307301945,4.83859599661686,4.479137299126022
2024-10-16,31.422228486856014,20.050743533723306,16.68193671153711,5.599407992106562,6.2160828811050814,5.70512368736345,5.007400098667982,4.83825498625696,4.478821622383537
2024-10-17,31.44297194417031,20.054983786832086,16.65021852530664,5.600592133088961,6.217397434089947,5.70633018468913,5.0084590441280135,4.8392781615677425,4.479768786127168
2024-10-21,31.455564564458705,20.054993478337504,16.65315331194698,5.601579299890718,6.218493319702471,5.7073359890013045,5.009341840871435,4.840131138294497,4.459407057496387
2024-10-22,31.457782478406486,20.049356601445442,16.654327516305305,5.601974264057818,6.21893178212586,5.707738410012339,5.009695046712498,4.840472413185264,4.459721487748986
2024-10-24,31.477108518662106,20.04370352095302,16.649631692101647,5.600394741479576,6.217178303316533,5.706129066365912,5.0082825221160965,4.839107602297959,4.458464032707151
2024-10-25,31.493231810490695,20.02608573040045,16.64904117315285,5.601381838691483,6.218274111675127,5.707134799774394,5.009165256627186,4.839960518894529,4.455724760293289
2024-10-28,31.505304338631795,20.02255665597575,16.646107214605436,5.600394741479576,6.217178303316533,5.706129066365912,5.0082825221160965,4.839107602297959,4.45493955521094
2024-10-31,31.530547530124725,20.016207455429498,16.640828694242828,5.598618842928617,6.21520682122472,5.704319639207949,5.006694383764358,4.834049749841449,4.453526883235854
2024-11-01,31.523309489411183,20.01832340815392,16.642587829028507,5.599210683956446,6.215863842982487,5.7049226540751965,5.007223651291448,4.834560766764157,4.453997674336657
2024-11-04,31.48337145873658,19.992961464015487,16.748196375153967,5.592116839697343,6.207988738342425,5.697694879465072,5.000879816998064,4.828435685377441,4.44835474221362
2024-11-06,31.488193686877576,19.991554351268608,16.747017630291726,5.591723264243234,6.207551817573988,5.697293873385649,5.000527853045712,4.828095858113101,4.4480416652004084
2024-11-07,31.500246288086693,19.988037435789177,16.744071493913165,5.590739567940329,6.206459784673844,5.696291605094645,4.999648159876152,4.8272464991907675,4.447259165435226
2024-11-08,31.514895712426576,19.981710105166893,16.745805634694523,5.588969786500651,6.204495093383982,5.694488410537793,4.998065491892652,4.825718405965319,4.4458513594316065
2024-11-11,31.527665412079216,19.9690456927785,16.743466178901826,5.589362974427521,6.20493158394597,5.694889021773541,4.99841710928981,4.826057898624644,4.446164128178972
2024-11-13,31.64405707457651,19.895269557882898,16.72875518380544,5.584452098123287,6.1994798622337814,5.689885429113657,4.994025444577212,4.821817670626274,4.4422576790609405
2024-11-18,31.567506924236582,19.847140903831995,16.930196683378327,5.570942747957789,6.184482698173404,5.676121025137608,4.981944395750797,4.810153209690425,4.431511411843074
2024-11-19,31.58669517367074,19.841575829799165,16.925449511058147,5.569380673653219,6.182748589253794,5.674529459184746,4.980547474676667,4.808804458308506,4.430268830395009
2024-11-20,31.563080590317945,19.844357976653697,16.92782276439864,5.570161601290006,6.183615522136924,5.675325130578049,4.995267641182037,4.809478739439829,4.430890034002875
2024-11-21,31.56068148355886,19.845053635280095,16.92841618172895,5.570356867419197,6.183832293346421,5.675524083292435,4.995442753978827,4.809647339269438,4.43104536212578
2024-11-22,31.527076318742985,19.85479797979798,16.936728395061728,5.5730920314253645,6.186868686868687,5.67831088664422,4.997895622895623,4.812008978675646,4.433221099887766
2024-11-25,31.54647126880062,19.847140903831995,16.930196683378327,5.648073484556323,6.184482698173404,5.676121025137608,5.031027591768047,4.704974932510606,4.431511411843074
2024-11-27,31.651649545980437,19.847140903831995,16.930196683378327,5.648073484556323,6.184482698173404,5.676121025137608,5.031027591768047,4.599796655330786,4.431511411843074
2024-11-28,31.72399284737562,19.848532660145157,16.924371515725255,5.64846954875355,6.184916377406122,5.676519056134077,5.031380386381964,4.529995441955051,4.431822166123207
2024-11-29,31.728949028956038,19.845053635280095,16.921405034004067,5.647479492392905,6.183832293346421,5.675524083292435,5.03049849260324,4.536212577999018,4.43104536212578
2024-12-04,31.73913043478261,19.82819074333801,16.921458625525947,5.648667601683029,6.185133239831697,5.676718092566619,5.031556802244039,4.5371669004207575,4.431977559607294
2024-12-05,31.83473389355742,19.800420168067227,16.89775910364146,5.640756302521009,6.176470588235294,5.668767507002801,5.0245098039215685,4.530812324929972,4.42577030812325
2024-12-09,31.834261496970335,19.803159258870092,16.896080697698853,5.642534412104655,6.178417568561521,5.670554446429197,5.02609365696473,4.521733039122973,4.427165423277644
2024-12-10,31.8353765323993,19.80385288966725,16.893169877408056,5.642732049036778,6.1786339754816115,5.670753064798599,5.026269702276707,4.521891418563923,4.4273204903677765
2024-12-11,31.978414745251943,19.640479360852197,16.900273319784148,5.645104772583923,6.181232041488541,5.673137570958021,5.028383208353774,4.523792837620015,4.429182143107436
2024-12-12,31.871826300122567,19.719838907371738,16.946244090351954,5.641744002801611,6.17755209245316,5.669760112064437,5.025389599019436,4.521099632288566,4.426545263526528
2024-12-16,31.867054249991245,19.724722445977655,16.943928834097992,5.642139179770952,6.177984800196127,5.67015725142717,5.025741603334151,4.521416313522222,4.426855321682485
2024-12-17,31.864513643209918,19.73098882622859,16.974324845003327,5.6429296998143545,6.178850397562086,5.670951697082209,5.022943010263056,4.487022312515324,4.427475568321132
2024-12-18,31.9599888080582,19.701315053161725,16.99076664801343,5.6344432008953556,6.169557918298825,5.662423055400112,5.0153889199776165,4.4452993844432,4.420817011751539
2024-12-19,32.1944580163328,19.65868639631465,16.85279542123264,5.622251692608362,6.156208557269491,5.650171005793257,5.004536888392545,4.449640538842744,4.411251483213513
2024-12-23,32.19919039642657,19.657314349525404,16.851619207146847,5.621859296482413,6.155778894472362,5.649776661083194,5.004187604690117,4.449329983249582,4.410943606923507
2024-12-27,32.230828274370246,19.653199358035028,16.830646849487128,5.620682436675738,6.154490265857233,5.648593957155816,5.003140046054009,4.448398576512456,4.410020235852348
2025-01-02,32.23521200488571,19.640551387192463,16.831268539521897,5.622055487698482,6.1559937183737565,5.64997382655732,5.004362240446693,4.44948525562729,4.411097539696388
2025-01-03,32.25299479621416,19.655642091293263,16.844200747389376,5.6263751615269095,6.160723640554605,5.654314951279991,5.008207313239968,4.383054517514755,4.414486780986973
2025-01-06,32.25772655840755,19.654269250916713,16.84302427099703,5.625982189628077,6.160293347302252,5.653920027937839,5.00785751702462,4.382748384843723,4.4141784529422035
2025-01-08,32.195887068665044,19.616591146741026,16.78633670268386,5.831300104566051,6.148483792262112,5.64308121296619,4.998257232485186,4.374346462181944,4.4057162774485885
2025-01-09,32.21118661787768,19.613173026659698,16.779926816518557,5.830284021606551,6.147412441191846,5.6420979264680255,4.997386304234188,4.373584248126852,4.404948597316605
2025-01-13,32.32270430388569,19.613173026659698,16.76947203345531,5.830284021606551,6.018470116745077,5.6420979264680255,5.028750653423941,4.370099320439101,4.404948597316605
2025-01-14,32.31819924039166,19.61043938813199,16.76713474337085,5.829471410153664,6.017631276351092,5.641311543956236,5.04198752569776,4.369490226140284,4.4043346458064745
2025-01-15,32.3205574912892,19.609756097560975,16.76655052264808,5.829268292682928,6.017421602787457,5.641114982578397,5.041811846689895,4.369337979094077,4.40418118466899
2025-01-16,32.32168368235827,19.61043938813199,16.76365030140423,5.829471410153664,6.017631276351092,5.641311543956236,5.04198752569776,4.369490226140284,4.4043346458064745
2025-01-17,32.29917476235245,19.59678261777917,16.751976043734114,5.825411748319928,6.01344057940736,5.637382917232494,5.108116577875274,4.3664472996970645,4.401267453602145
2025-01-20,32.303674037959254,19.599512449939056,16.74037959254745,5.826223228277903,6.0142782517847815,5.638168204771025,5.108828138603518,4.367055545881944,4.401880550235069
2025-01-22,32.30131643100926,19.600195026816188,16.740962596642753,5.826426133593369,6.014487706345337,5.638364560841402,5.109006059761788,4.367207633906805,4.402033851083095
2025-01-24,32.3123562617604,19.572792529096102,16.739842497735033,5.829674541779915,6.017840964527145,5.641508119032685,5.111854484633076,4.36964248379678,4.40448811763886
2025-01-27,32.31675438290753,19.577567878428777,16.723014185633126,5.831096859642396,6.019309191035516,5.642884528249277,5.113101669513088,4.37070858457356,4.4055627200167295
2025-02-03,32.31450179486286,19.583173596347542,16.721848534485765,5.830690412295682,6.018889624647127,5.642491199944237,5.112745268880912,4.370403931272436,4.405255637263444
2025-02-04,32.31798696546196,19.583173596347542,16.721848534485765,5.830690412295682,6.018889624647127,5.642491199944237,5.112745268880912,4.366918760673335,4.405255637263444
2025-02-06,32.41040643610908,19.569532964162576,16.66492529516247,5.826629053042176,6.014697175495421,5.638560930588932,5.109183993313134,4.363876989516943,4.402187162609271
2025-02-07,32.429232965425996,19.564082030569967,16.66028341631559,5.8250060931026075,6.013021830716201,5.636990355489015,5.107760871835939,4.362661467219108,4.40096096932558
2025-02-10,32.453605375857386,19.564082030569967,16.66028341631559,5.8250060931026075,6.013021830716201,5.636990355489015,5.107760871835939,4.338289056787716,4.40096096932558
2025-02-11,32.519248859004286,19.471832212660697,16.670731282444343,5.828659025189005,6.016792669755774,5.640525380622234,5.110964010730585,4.337525694178309,4.403720865414765
2025-02-14,32.52491462819709,19.47522475433828,16.673635793435082,5.829674541779915,6.017840964527145,5.641508119032685,5.090947104327827,4.341765976723116,4.40448811763886
