date,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CITIBANK N.A.,KGI ASIA LTD,REALINK FINANCIAL TRADE LTD,FUTU SECURITIES INTERNATIONAL,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD
2024-03-01,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2024-03-04,0.0,0.0,0.0,0.0,79.08762420957542,20.91237579042457,0.0,0.0
2024-03-05,0.0,0.0,0.0,0.0,79.91784573254222,20.08215426745778,0.0,0.0
2024-03-07,97.06968939238172,0.0,0.0,0.0,2.333370918424875,0.5969396891934018,0.0,0.0
2024-03-08,97.08256771189195,0.0,0.0,0.0,2.333680488759461,0.5837517993485861,0.0,0.0
2024-03-11,97.07687306357768,0.0,0.0,0.0,2.339297679942148,0.583829256480173,0.0,0.0
2024-03-12,96.03704360039643,0.0,0.0,0.0,2.314240520868201,0.5775756263085698,0.0,1.071140252426802
2024-03-22,96.03830426820863,0.0,0.0,0.0,2.314270899651481,0.5762705189716394,0.0,1.0711543131682408
2024-03-27,92.7909646079992,0.0,3.3825646359018586,0.0,2.236018542592792,0.5555168018466495,0.0,1.0349354116595113
2024-04-05,90.67153311810233,0.0,3.305303729775619,2.2840925286750897,2.1849458101216404,0.5428282840801354,0.0,1.0112965292451837
2024-04-08,90.67040940890698,0.0,3.3052627665309613,2.2840642214910245,2.184918731681322,0.5440608753307432,0.0,1.0112839960589668
2024-04-12,90.66366773859757,0.0,3.305017008383367,2.2838943931198146,2.1859955016078967,0.5502165548264772,0.0,1.0112088034648772
2024-04-24,83.5048251696371,7.892619288123405,3.0440514304302417,2.103557100218574,2.016812477529148,0.5067712167645397,0.0,0.931363317296992
2024-04-25,84.3802610328317,7.017183424928806,3.0440514304302417,2.103557100218574,2.016812477529148,0.5067712167645397,0.0,0.931363317296992
2024-04-30,72.4989654002381,6.029117854151834,2.616409634820607,1.8073624276515665,1.7328320182638728,0.4354144969491565,0.0,0.8002212376362876
2024-05-07,84.34684363391517,7.016302518131344,3.0448105267362435,2.103293028776198,2.0165592956307883,0.5409445988279533,0.0,0.9312463979822996
2024-05-09,84.3198996035481,7.014061207609595,3.04383788254756,2.102621146002681,2.0410142323379254,0.5476170103533841,0.0,0.930948917600753
2024-05-10,84.31893763512011,7.013981187288586,3.044944012503779,2.102597158128312,2.045554370333187,0.5476107628332011,0.0,0.926374873792832
2024-05-14,84.31605186152767,7.005755420305397,3.0448398008134023,2.102525197789097,2.0637374296258693,0.5475920211279255,0.0,0.9194982688106415
2024-05-16,84.33336946661571,7.007194326694319,3.045465177975433,2.1029570337237633,2.0641612989724836,0.5477044906062976,0.0,0.899148205412005
2024-05-17,84.30835743088707,7.005116096025186,3.0445619378425706,2.10233332762977,2.093207626804465,0.5475420495183342,0.0,0.8988815312925984
2024-05-21,84.28912749687801,7.003518295707907,3.043867502238138,2.101853805404604,2.092730186064812,0.5474171603875257,0.0,0.9214855533190016
2024-05-22,84.30354912483817,7.013841757965997,3.044388299237477,2.1022134265622596,2.115901197109599,0.4984629774322883,0.0,0.9216432168542081
2024-05-24,84.28047688825284,7.013062541693513,3.045835780302987,2.1016380917627875,2.109620439371219,0.49604588709539477,0.0,0.9533203715212645
2024-05-27,84.25933842935399,7.042084922277135,3.045071851611175,2.101110978105352,2.103391076833627,0.4959214733997982,0.0,0.9530812684189226
2024-05-30,84.26894550512796,7.042887846258217,3.0454190444156866,2.1013505424403256,2.115032694642867,0.49597801734212793,0.0,0.9303863497728193
2024-06-06,84.26318099679061,7.042406069899614,3.04521071923294,2.1012067972842785,2.121728621674467,0.4959440894295503,0.0,0.9303227056885357
2024-06-07,84.26222032207497,7.042325780247969,3.0451760011400886,2.101182841670229,2.1217044320934875,0.49707852358557786,0.0,0.930312099187687
2024-06-17,84.27471080222806,6.895136232247618,3.0547494569524343,2.1014943072651495,2.2086784987371653,0.5347807000039908,0.0,0.9304500025655791
2024-06-24,84.28239909227234,6.895765268013434,3.0459052473728923,2.101686024301101,2.208879994070121,0.5348294874645775,0.0,0.9305348865055336
2024-06-25,84.2503348627775,7.0301234004958815,3.0448288637464733,2.1009433155689816,1.9915073099831857,0.5129812761834193,0.0,1.0692809712445497
2024-06-26,84.24073176986863,7.029322087025902,3.06385888923717,2.100703844071467,2.0277548228991535,0.49810503519220356,0.0,1.0395235517054684
2024-06-27,84.18315915368625,7.024518039695874,3.061764957143264,2.119771051057892,2.0764871714554203,0.5638294842953555,0.0,0.9704701426659452
2024-07-02,84.16015213541874,7.022598258869348,3.0632056618061525,2.1419664869358264,2.080474626066855,0.5613979149704212,0.0,0.9702049159326551
2024-07-03,84.14865334145523,7.021638761905304,3.115161934907234,2.098407692263901,2.087021866478421,0.5624597938026951,0.0,0.9666566091872228
2024-07-05,84.16877829342596,6.997124391424422,3.1159069555561882,2.0989095464510434,2.0875209976368763,0.5512057626057,0.0,0.9805540528998091
2024-07-09,84.18315915368625,7.0211008913062045,3.1175783808411883,2.0992681607198795,2.0878776660876497,0.5148503573767691,0.0,0.97616538998206
2024-07-10,84.16302732495573,7.042197384229077,3.1179716102877117,2.098766135047572,2.087378364374498,0.5147272344229532,0.0,0.9759319466824578
2024-07-15,84.17069545757384,7.042839002112624,3.118255690133306,2.0989573546076272,2.087568546389463,0.505663084886482,0.0,0.9760208642966556
2024-07-16,84.1994634037972,7.0452461108168,3.120460720816173,2.09967473839511,2.1133459792311067,0.5024181007228669,0.0,0.9193909462207563
2024-07-19,84.22537137386963,7.047413915907394,3.12256049960968,2.100320803204613,2.1082981475466815,0.47636141928352055,0.0,0.9196738405784715
2024-07-26,84.24937445496361,7.026623424737954,3.117750659743398,2.1009193659623704,2.108898983738679,0.47649717578527984,0.0,0.9199359350687102
2024-07-31,72.47837147132834,6.044808466654506,2.6772107582684628,1.8073624276515665,1.8142270706214856,0.409917251632314,0.0,0.7913952681035344
2024-08-06,84.25627725368369,7.02710405563314,3.112263801407929,2.101063071792972,2.1090432353863253,0.47424972211930344,0.0,0.9199988599766294
2024-08-08,84.25531672338218,7.027023945917908,3.1133683316518184,2.101039119455987,2.109019192074648,0.4742443156232722,0.0,0.9199883718941843
