date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,CHINA CITIC BANK INTERNATIONAL LTD,CHINA CONSTRUCTION BANK (ASIA)
2024-04-08,71.30637387890587,1.9883284925473175,6.871788324662474,6.747310969965849,3.501324566723054,3.479099932973732,1.0979541029651145,1.8160926877533432,1.6086304299256327,1.583096613577607
2024-04-09,71.36103746765899,1.9642993579710606,6.851502858785576,6.7524834701504455,3.504008688152809,3.494543712268822,1.0668540581978472,1.8302616028364262,1.6098636087775897,1.5651451752004344
2024-04-10,71.26543111423011,1.846831477878082,6.832753835848034,7.07837570576414,3.435516284410986,3.4898618775718524,1.033525790296341,1.8469488659925357,1.6077067849054196,1.5630482631024913
2024-04-11,71.36103746765899,1.8173673619318362,6.778036860765963,7.087871721979109,3.4273485163062576,3.494543712268822,1.047689015236209,1.8110965598747883,1.6098636087775897,1.5651451752004344
2024-04-12,71.36103746765899,1.801396492797138,6.794007729900661,7.097454243459929,3.4017951256907404,3.494543712268822,1.0572715367170282,1.8174849075286676,1.6098636087775897,1.5651451752004344
2024-04-15,71.42948492502478,1.7711519647024971,6.8261022476580235,7.037119928381879,3.3602967036480482,3.5010928158071426,1.0646801163794481,1.832017137193465,1.6114077437094352,1.566646417495284
2024-04-16,71.50721761674616,1.731470089300003,6.833530710879238,7.044778030278782,3.2903370354959516,3.5081035752008454,1.0530358800371282,1.8500144032263226,1.6131613481419838,1.5683513106935953
2024-04-17,71.44090560245587,1.8130058838577643,6.868764389869532,7.070222563315426,3.29048349961627,3.508048094141724,0.9465336403172167,1.883474034279867,1.6116653875671527,1.5668969045791763
2024-04-18,71.45461523699865,1.8133538028529392,6.879677605066206,7.071579351372098,3.291114949146037,3.5087212946971156,0.9467152817757307,1.8550502142902836,1.6119746689694874,1.5671975948314463
2024-04-19,71.48891235480464,1.8142241848260858,6.844580973408851,7.074973600844774,3.292694633771719,3.5104054270263347,0.9375699977600717,1.8559406099004834,1.6127483920514545,1.5679498256055806
2024-04-22,71.47976323788194,1.8139920012797954,6.856502959526475,6.978083506638938,3.292273236282195,3.5099561670132777,1.033434650455927,1.8557030875059992,1.6125419932810752,1.5677491601343785
2024-04-23,71.75420572749455,1.8202234493386413,6.408116090920765,7.002054706562219,3.310003852574804,3.522013612430975,1.1300886092204956,1.862077822011044,1.618081417747528,1.5731347116989856
2024-04-24,71.72657252888318,1.8901258023106549,6.216302952503209,6.999358151476251,3.3087291399229777,3.52386649550706,1.2836970474967908,1.8613607188703467,1.6174582798459562,1.5725288831835686
2024-04-25,71.72657252888318,1.8901258023106549,6.203465982028241,6.999358151476251,3.3087291399229777,3.52386649550706,1.2997432605905006,1.8581514762516047,1.6174582798459562,1.5725288831835686
2024-04-26,71.75650945516422,1.8909146948341733,6.206055157800109,6.986226602883103,3.310110122965294,3.5253372716473494,1.2746010851767426,1.8589270234693551,1.6181333675795422,1.5731852184801105
2024-04-29,71.84185149469624,1.893163612986178,6.242365798778528,6.846673095467695,3.3140469302475086,3.529530054644809,1.2793314046930249,1.8579234972677594,1.6200578592092574,1.5750562520090001
2024-04-30,71.85802012667588,1.8935896858823908,6.243770697360383,6.832138378934507,3.314792785261872,3.530324406005852,1.2731890814390894,1.8583416390701861,1.6204224672861138,1.5754107320837218
2024-05-02,71.89037923381261,1.8944424072823187,6.278748110264081,6.77731673582296,3.3162855029109974,3.531914181864968,1.2544629933416964,1.85917848756795,1.6211521760108076,1.5761201711216186
2024-05-03,71.92276749798874,1.9757464199517298,6.059533386967015,6.78037007240547,3.3177795655671765,3.533505390185036,1.3515687851971037,1.8600160901045857,1.6218825422365246,1.5768302493966209
2024-05-06,71.92276749798874,1.9757464199517298,6.043443282381335,6.78037007240547,3.3177795655671765,3.533505390185036,1.3676588897827837,1.8600160901045857,1.6218825422365246,1.5768302493966209
2024-05-07,71.92045308276484,1.9756828420646158,6.043248809370575,6.780151885699576,3.3176728021624404,3.53017376753765,1.3740507143776548,1.8599562363238513,1.6218303513965762,1.5767795083022267
2024-05-08,71.88344268622153,2.0518564260903127,6.040138942493246,6.776662807152965,3.315965521677602,3.5283571336678246,1.347613534028046,1.8589990994468029,1.6209957545349287,1.575968094686736
2024-05-09,71.88806690254101,2.064854293985204,6.040527500804117,6.744934062399485,3.316178835638469,3.52858411064651,1.3605660984239305,1.8591186876809263,1.6211000321646831,1.5760694757156641
2024-05-10,71.88113080114495,2.0646550670568935,6.039944682082784,6.744283279194674,3.31585887498794,3.5282436561283887,1.370083298491622,1.8589393110989612,1.6209436207506513,1.5759174090631334
2024-05-13,71.88806690254101,2.064854293985204,6.040527500804117,6.744934062399485,3.316178835638469,3.52858411064651,1.3605660984239305,1.8591186876809263,1.6211000321646831,1.5760694757156641
2024-05-14,71.8996300466463,2.065186424320412,6.041499115328937,6.736368023162297,3.3167122406305296,3.52915168087502,1.3543509731381695,1.8594177255911213,1.621360784944507,1.5763229853627152
2024-05-16,71.93897257628427,2.0534414831981462,6.04480494399382,6.717522853096433,3.3185271018411227,3.5310827861465173,1.3550920561349298,1.8411226985966267,1.6222479721900347,1.5771855285180894
2024-05-21,71.93202664864343,2.0532432171478225,6.024910688423288,6.736184866917705,3.318206687908339,3.5307418493128644,1.3646165234463004,1.8409449325737828,1.6220913391908853,1.577033246435583
2024-05-22,71.93897257628427,2.0534414831981462,6.025492468134415,6.769022788721514,3.3185271018411227,3.5310827861465173,1.3229045963692545,1.8411226985966267,1.6222479721900347,1.5771855285180894
2024-05-23,71.93434180881879,2.0533093015770842,6.041197296427422,6.768587061474091,3.3311876408110717,3.5244184100418408,1.30672674605729,1.8410041841004186,1.6221435468297394,1.5770840038622465
2024-05-27,71.96445245838298,2.0541687864249605,5.995427761857231,6.7714202917216735,3.3325820265962585,3.5323334513958207,1.3072737225102231,1.8417748011720385,1.6228225520816562,1.5777441478571657
2024-05-28,71.96676970633695,2.0542349304482226,5.786321483771252,6.771638330757342,3.348789283874291,3.5356671818650183,1.4940752189592994,1.8418341061308605,1.6228748068006182,1.5777949510561564
2024-05-30,71.97372234566708,2.089856696615464,5.786880494638199,6.740089524361576,3.349112807136186,3.536008759218111,1.4845586577786365,1.8387917431488103,1.6230315911506132,1.5779473802853186
2024-06-04,71.9621353596497,2.0991795994590765,5.782729087513684,6.7679824843840555,3.348573636422178,3.5322197179470667,1.4682207482774166,1.8384957176894843,1.6227703007276706,1.57769334792968
2024-06-05,71.90279747324996,2.1012092303725667,5.820549181384556,6.774526234368958,3.3518112672424905,3.5356349104035067,1.4696403248678613,1.8402733015340984,1.6243393064328993,1.5792187701430964
2024-06-06,71.87036917724373,2.1002615810836933,5.933896011854906,6.736035049288061,3.3502995940983182,3.534040332452806,1.433541653243992,1.839443334836673,1.6236067263707237,1.5785065395270925
2024-06-07,71.86805398962728,2.1034152627001257,5.962696904294043,6.735818058821634,3.35019166961956,3.530705150919692,1.4077247688689882,1.839384080146893,1.6235544245079405,1.578455690493831
2024-06-11,71.9747072297319,2.1065367616220922,5.810239700616188,6.752266348356292,3.355163402909959,3.5359447688485988,1.4162660902668,1.8421137529438334,1.6259638029486725,1.5807981417556536
2024-06-12,71.96542047030741,2.1159420663849553,5.809490016451082,6.751395116286571,3.354730492564756,3.53548853262798,1.4193090545466274,1.8418760685139188,1.625754007935228,1.5805941743814715
2024-06-13,71.8912125801566,2.126649695485451,5.906615538297941,6.673541069184416,3.3512712274030867,3.535065253117649,1.472625914349241,1.8399767988915028,1.624077594818419,1.5789643282956851
2024-06-14,71.8912125801566,2.126649695485451,5.880836528856379,6.673541069184416,3.3512712274030867,3.535065253117649,1.4984049237908033,1.8399767988915028,1.624077594818419,1.5789643282956851
2024-06-17,72.10497398274136,2.1814524417439642,5.626838175883132,6.4800749814162435,3.361235900584984,3.548808377234091,1.6386025015351797,1.8454477877250253,1.628906628745031,1.5836592223910022
2024-06-18,72.00490575781048,2.323661244513297,5.612574231861606,6.471081848696102,3.356571133488252,3.5406558223599274,1.6395558998192616,1.8428866511748,1.6266460108443066,1.5814613994319648
2024-06-19,72.05374156251008,2.341385524658463,5.616380841649711,6.475470723121145,3.3588476568807932,3.5462868585085427,1.6471272163550044,1.7504763750282597,1.627749249103769,1.5825339921842196
2024-06-20,72.10264365587228,2.3429745976342833,5.616960765302824,6.447547023463255,3.361127270376834,3.5486936849589554,1.680563635188417,1.6870273414776031,1.6288539848749273,1.583608040850624
2024-06-21,72.22869722869723,2.3891582491582493,5.626780626780627,6.458818958818958,3.373478373478374,3.554897694897695,1.6835016835016834,1.4665889665889666,1.6317016317016315,1.5863765863765862
2024-06-24,72.24974902036983,2.389854593736844,5.583082353703165,6.4607014475857385,3.3744616082127012,3.5559338061465726,1.7001845914699312,1.4670164189254833,1.6321772078111338,1.5868389520386024
2024-06-25,72.23337434436314,2.379599818688079,5.581817004468044,6.491614323641779,3.3736968205659523,3.555127889658745,1.6997992618014637,1.4666839344686913,1.6318072913294048,1.586479311014699
2024-06-27,72.25208886585919,2.380216335254874,5.534684888917676,6.493296197940281,3.374570891897143,3.5787188289396985,1.7002396528272556,1.4670639290109464,1.6322300667141656,1.586890342638772
2024-07-03,72.23571312935081,2.379676865792456,5.533430467864659,6.491824510280071,3.383519507851708,3.5779077221952407,1.7128055690464625,1.4667314230208839,1.6318601262748909,1.5865306783228104
2024-07-04,72.2670294432028,2.380601820360833,5.535581252226865,6.494347812004017,3.388073721374664,3.5792984160917305,1.6681242509636252,1.4673015256048976,1.6324944125935283,1.5871473455770415
2024-07-08,72.25064766839378,2.3962538860103626,5.534326424870466,6.499352331606217,3.387305699481865,3.5784870466321244,1.6677461139896372,1.4669689119170986,1.6321243523316062,1.5867875647668395
2024-07-09,72.20855718816752,2.394857919606447,5.531102336720823,6.5279306103954955,3.385332383973073,3.576402356139556,1.6926661919865365,1.4661143116059292,1.6311735387403714,1.5858631626642499
2024-07-10,72.20388349514563,2.3947029126213595,5.5372168284789645,6.527508090614886,3.385113268608414,3.576170873786408,1.692556634304207,1.4660194174757282,1.6310679611650485,1.5857605177993526
2024-07-11,72.20154687550566,2.3946254166531826,5.537037636322449,6.5272968512345875,3.388239862787612,3.576055143846477,1.6925018607812043,1.4659719750169897,1.631015177502346,1.5857092003495035
2024-07-16,72.32559647302904,2.3987396265560164,5.212655601659751,6.538511410788382,3.394061203319502,3.5821991701244817,1.6954097510373443,1.630575726141079,1.6338174273858923,1.5884336099585061
2024-07-24,72.31387547402197,2.398350889702784,5.211810844974557,6.547175315204356,3.393511165850971,3.581618643243769,1.7016173467734093,1.6303114770038571,1.6335526529024729,1.5881761903218488
2024-07-25,72.32325196926966,2.398661869104347,5.212486628415832,6.548024247139292,3.393951181561801,3.582083049693669,1.6888716003760251,1.6305228694609226,1.6337644656228727,1.5883821193555705
2024-07-26,72.32325196926966,2.4148698499140977,5.212486628415832,6.531816266329541,3.393951181561801,3.582083049693669,1.6888716003760251,1.6305228694609226,1.6337644656228727,1.5883821193555705
2024-07-29,72.31153173008363,2.4144785117002656,5.211641926492513,6.566409541712581,3.3934011797497896,3.5815025604459714,1.66915148765152,1.6302586374538148,1.6334997083036233,1.5881247164063008
2024-07-30,72.25532741757887,2.4126018524515835,5.207591165230909,6.639031025325474,3.3907636504954985,3.5787188289396985,1.6678541356305459,1.6289915149944945,1.6322300667141656,1.586890342638772
2024-08-02,72.24128998834348,2.4121331433752102,5.206579458619349,6.637741225229893,3.390104908690584,3.578023572076156,1.6869576479730604,1.6286750420929932,1.6319129646418857,1.5865820489573892
2024-08-05,72.23895094706168,2.4120550429010845,5.2064108790675085,6.637526307268901,3.389995143273434,3.5779077221952407,1.6901408450704223,1.628622308564028,1.6318601262748909,1.5865306783228104
2024-08-06,72.23895094706168,2.399103772057633,5.2064108790675085,6.637526307268901,3.389995143273434,3.5779077221952407,1.703092115913874,1.628622308564028,1.6318601262748909,1.5865306783228104
2024-08-07,72.25298746721073,2.3801392532141588,5.207422520159331,6.638816023834969,3.390653842417177,3.5786029340328382,1.7034230383108262,1.6289387609702388,1.6321772078111338,1.5868389520386024
2024-08-08,72.24128998834348,2.379753917886284,5.206579458619349,6.637741225229893,3.390104908690584,3.578023572076156,1.7031472607175235,1.6448646548374561,1.6319129646418857,1.5865820489573892
2024-08-09,72.23427331887203,2.4021860329588502,5.206073752711497,6.637096513096124,3.3897756337617766,3.5647256127173246,1.7029818370188106,1.6447048920257712,1.631754459805096,1.586427947032732
2024-08-15,72.27639379312579,2.367952314619845,5.209109462567625,6.640966665586835,3.3917522433509344,3.544127765719654,1.7039748615115486,1.6456639346917619,1.6327059509540314,1.5873530078719749
2024-08-19,72.27405247813411,2.371114998380304,5.208940719144801,6.640751538710722,3.3916423712342083,3.544012957563978,1.7039196631033366,1.6456106252024618,1.6326530612244898,1.5873015873015872
2024-08-21,72.22725801230172,2.3695797992877954,5.270314017481385,6.6364519261897055,3.389446422790547,3.5417183554548397,1.7028164454516024,1.6445451602460341,1.6315959857559081,1.5862738750404664
2024-08-22,72.23427331887203,2.3698099524071616,5.270825913814874,6.627383688930618,3.3897756337617766,3.5420623563311424,1.7029818370188106,1.6447048920257712,1.631754459805096,1.586427947032732
2024-08-23,72.25064766839378,2.3703471502590676,5.272020725388601,6.60621761658031,3.3905440414507773,3.5428652849740936,1.7033678756476682,1.645077720207254,1.6321243523316062,1.5867875647668395
2024-08-28,72.23193473193473,2.3697332297332294,5.270655270655271,6.6045066045066045,3.3896658896658898,3.541947681947682,1.7288267288267287,1.6446516446516446,1.6317016317016315,1.5863765863765862
2024-08-29,72.22725801230172,2.4213764972483003,5.270314017481385,6.604078989964391,3.3926837164130785,3.5417183554548397,1.6801553900938813,1.6445451602460341,1.6315959857559081,1.5862738750404664
2024-08-30,72.2295962964162,2.421454886852925,5.270484638544466,6.604292790313703,3.392793551102334,3.541833014989155,1.6769723849914209,1.6445984007251773,1.6316488070186799,1.5863252290459386
2024-09-03,72.2295962964162,2.421454886852925,5.276959435397714,6.597817993460456,3.392793551102334,3.541833014989155,1.6769723849914209,1.6445984007251773,1.6316488070186799,1.5863252290459386
2024-09-09,72.2295962964162,2.3826061057334327,5.3158082165172065,6.597817993460456,3.392793551102334,3.541833014989155,1.6769723849914209,1.6445984007251773,1.6316488070186799,1.5863252290459386
2024-09-10,72.20819576616819,2.3757467469411533,5.34407975658704,6.596750178028096,3.392244448760277,3.5412597915452837,1.679937852010099,1.6443322327960121,1.6313847348999804,1.5860684922638701
2024-09-11,72.1988478218655,2.375439187002395,5.36927956502039,6.595896174509678,3.3918052948410904,3.5408013463654604,1.666774548514467,1.6441193604764062,1.6311735387403714,1.5858631626642499
2024-09-13,72.20118458102729,2.3852257500728227,5.36945334498495,6.5961096546590285,3.391915072660776,3.5409159465320257,1.653882253940512,1.6441725733890022,1.6312263326536558,1.5859144900799431
2024-09-19,72.21053313048263,2.3855345871232965,5.370148577347619,6.596963713462596,3.392354255009225,3.5413744213899587,1.641148480238242,1.6443854594892047,1.6314375424853527,1.5861198329718706
2024-09-23,72.2035214914552,2.3853029518384257,5.369627136198861,6.596323148627654,3.392024857586742,3.550740548938374,1.6409891248058002,1.6442257897462453,1.6312791299844638,1.585965820818229
2024-09-24,72.19417475728154,2.3849941747572814,5.368932038834952,6.5954692556634305,3.391585760517799,3.5955883495145633,1.6084142394822007,1.6440129449838188,1.6310679611650485,1.5857605177993526
2024-09-26,72.16614906832298,2.3840683229813666,5.366847826086957,6.592908902691512,3.390269151138716,3.5941925465838507,1.6466097308488612,1.643374741200828,1.6304347826086956,1.585144927536232
2024-09-30,72.1760232972011,2.3846083158065037,5.342177641158389,6.594402200291214,3.391037049021194,3.595006633230869,1.6566898560103542,1.6437469665102733,1.6308040770101926,1.5855039637599093
2024-10-02,72.15267669416141,2.3838369723435227,5.340449619925602,6.592269125020217,3.389940158499111,3.626190522400129,1.6561539705644508,1.643215267669416,1.6302765647743813,1.5849911046417597
2024-10-03,72.05013081817889,2.4935017280919927,5.326399431506186,6.582899964469137,3.385122258470881,3.688868503504635,1.6214994024354792,1.6408798733809231,1.6279595594172938,1.582738460544591
2024-10-04,71.88063934003608,2.6842072699149266,5.3138695540087655,6.5351894818252125,3.377159061613818,3.676968290796597,1.691802010827533,1.637019850476927,1.6241299303944314,1.5790152101056973
2024-10-07,71.82046493657029,2.7302569386309488,5.283662824393072,6.5232790263378195,3.36789233047846,3.7060879644536024,1.7322429003799342,1.6356494300985254,1.6227703007276706,1.57769334792968
2024-10-08,71.72347266881029,3.105990996784566,5.05144694533762,6.562700964630225,3.3633440514469455,3.7010829581993567,1.6945337620578778,1.6012861736334407,1.6205787781350485,1.5755627009646302
2024-10-09,71.73039199922823,3.1062906389683893,5.051934270186835,6.563334083673666,3.360452776795189,3.698224266006367,1.6914814933916456,1.6014406534392387,1.6207351191433257,1.5757146991671225
2024-10-10,71.7280854074217,3.1383471605891056,5.051771818123352,6.563123030419963,3.3378352305614505,3.698105344395138,1.6849958196668595,1.6013891568589618,1.620683002122323,1.5756640298411475
2024-10-14,71.72347266881029,3.1413607717041803,5.05144694533762,6.562700964630225,3.3376205787781354,3.6978675241157557,1.6881028938906755,1.6012861736334407,1.6205787781350485,1.5755627009646302
2024-10-15,71.718860523439,3.1604501318243203,5.0511221143334835,6.562278953121986,3.33740595460099,3.697629734422224,1.6751334319336377,1.6011832036524982,1.6204745675519259,1.5754613851199277
2024-10-16,71.6819847033871,3.2102423034899417,5.048524969471046,6.558904813934058,3.335689954367247,3.695728517256893,1.6742721254579342,1.6003599203033614,1.6196413651262935,1.5746513272061187
2024-10-17,71.67507470839625,3.2067195784197167,5.048038302111115,6.558272549082613,3.3353684007583304,3.6953722566755567,1.6869637865107163,1.6002056489187364,1.6194852350502875,1.5744995340766683
2024-10-18,71.67507470839625,3.203506314064458,5.048038302111115,6.561485813437871,3.3353684007583304,3.6953722566755567,1.6869637865107163,1.6002056489187364,1.6194852350502875,1.5744995340766683
2024-10-22,71.57158441891805,3.4266931912982095,5.0407495347494065,6.552011807739203,3.324135275620869,3.6836193287556953,1.6139382660591668,1.597895142142078,1.617146890842585,1.5722261438747351
2024-10-24,71.57388095620087,3.4268031445531846,5.040911278678005,6.55222204395957,3.3242419380715544,3.683737526070913,1.6107813252045564,1.5979464142467512,1.6171987806834591,1.5722765923311406
2024-10-25,71.55092221331195,3.4577809141940654,5.039294306335205,6.550120288692862,3.3231756214915795,3.68255589414595,1.6102646351242984,1.5974338412189253,1.6166800320769847,1.5717722534081795
2024-10-29,71.55321742477706,3.454684031564766,5.039455956887149,6.5503304035414125,3.3232822223647913,3.682674023224482,1.6103162892153717,1.5974850837236159,1.6167318919612497,1.5718226727401041
2024-10-30,71.56469569123168,3.455238217459655,5.040264365234688,6.551381180018609,3.3238153293336326,3.6832647823157623,1.5945330296127564,1.5977413455677114,1.616991241297443,1.5720748179280695
2024-11-01,71.56469569123168,3.44561326959479,5.040264365234688,6.551381180018609,3.3238153293336326,3.6832647823157623,1.604157977477622,1.5977413455677114,1.616991241297443,1.5720748179280695
2024-11-04,71.56469569123168,3.4295716898200137,5.040264365234688,6.551381180018609,3.3238153293336326,3.6832647823157623,1.6201995572523984,1.5977413455677114,1.616991241297443,1.5720748179280695
2024-11-05,71.55092221331195,3.444950120288693,5.039294306335205,6.550120288692862,3.3231756214915795,3.68255589414595,1.6230954290296713,1.5974338412189253,1.6166800320769847,1.5717722534081795
2024-11-07,71.54174283973187,3.4445081625453033,5.038647807819366,6.5781455466820615,3.3227492863786527,3.6820834536065936,1.6068507649379389,1.5972289040700471,1.6164726258058308,1.5715706084223358
2024-11-12,71.55551278349854,3.445171141693132,5.0396176178102845,6.579411670355756,3.3073493086966286,3.6827921598819495,1.6039521380682,1.597536329515927,1.6167837551727455,1.571873095306836
2024-11-13,71.55551278349854,3.4580027587976776,5.0396176178102845,6.550540531870529,3.3073493086966286,3.6827921598819495,1.6199916594488821,1.597536329515927,1.6167837551727455,1.571873095306836
2024-11-15,71.55780828949057,3.451697677402797,5.033363274733736,6.550750673681509,3.3074554087001156,3.682910304119081,1.620043628897729,1.6072116001539842,1.6168356217117925,1.5719235211086873
2024-11-18,71.7326987393877,3.4601337792642144,5.045665037303833,6.62464625675328,3.3155389760740928,3.38962181631078,1.6240030872137896,1.6111396964239775,1.6207872395163365,1.575765371751994
2024-11-19,71.72347266881029,3.4725504823151128,5.045016077170418,6.623794212218649,3.3151125401929256,3.3891858520900318,1.6237942122186495,1.6109324758842445,1.6205787781350485,1.5755627009646302
2024-11-20,71.73039199922823,3.472885487346046,5.045502781618805,6.624433225069942,3.3154323568189854,3.389512814740972,1.6143036305752967,1.611087886291282,1.6207351191433257,1.5757146991671225
2024-11-21,71.7419271838415,3.4734439727261037,5.046314164415284,6.609417213431108,3.315965521677602,3.390057892705519,1.6145632316994725,1.6113469702817445,1.6209957545349287,1.575968094686736
2024-11-22,71.7373126648228,3.505381102463498,5.045989579983277,6.58326365215154,3.315752235157908,3.3898398404836945,1.6144593812311057,1.6112433266868207,1.6208914903196758,1.5758667266996849
2024-11-25,71.6636667523785,3.625492414502443,5.043070197994344,6.582669066598097,3.284906145538699,3.387878632039085,1.6135253278477757,1.6103111339676008,1.6199537156081256,1.5685266135253277
2024-11-26,71.6613634172211,3.625375887892521,5.042908109150516,6.582457493652171,3.2880146562530133,3.387769742551345,1.6134734676823193,1.610259377109247,1.6199016488284639,1.5684761996593064
2024-12-03,71.64984896201555,3.6408612378687573,5.0420978211967356,6.581399832894144,3.287486342309917,3.3872254000899797,1.613214216851983,1.6100006427148275,1.6196413651262935,1.5682241789318079
2024-12-04,71.62913226459344,3.639808526359752,5.069553763613583,6.579496899797603,3.286535804928197,3.386246024351849,1.6127477752433579,1.6095351302727534,1.6191730651845666,1.5677707456548977
2024-12-11,71.60612775797283,3.6386395606513156,5.096830137778206,6.577383819892732,3.285480296753059,3.3851584931110894,1.61544143623342,1.6090182098468062,1.618653049426727,1.567267238333815
2024-12-18,71.60842754367934,3.6387564234326826,5.096993833504625,6.5775950668037,3.285585817060637,3.3852672147995886,1.6122816032887974,1.609069886947585,1.618705035971223,1.567317574511819
2024-12-19,71.60842754367934,3.632332990750257,5.1034172661870505,6.5775950668037,3.285585817060637,3.3852672147995886,1.6122816032887974,1.609069886947585,1.618705035971223,1.567317574511819
2025-01-02,71.59922928709057,3.6447116249197173,5.102761721258831,6.576750160565189,3.2851637764932566,3.3848323699421963,1.6120745022479126,1.6088631984585742,1.6184971098265895,1.567116249197174
2025-01-08,71.50737652341245,3.6400359204618344,5.224502886465683,6.568313021167416,3.2809493264913407,3.3804900577293138,1.610006414368185,1.6067992302758178,1.6164207825529187,1.5651058370750481
2025-01-09,71.44093050081707,3.6366535294306126,5.312570091960652,6.5622096190201535,3.27790060559454,3.3773488416802846,1.6085103655996666,1.6053061616841298,1.6149187734307413,1.563651510782146
2025-01-17,71.41804670232871,3.635488644735578,5.310868381434383,6.592139402287069,3.276850635830744,3.3762670168807456,1.6079951311701208,1.6047919536179889,1.6144014862743843,1.5631506454402768
2025-01-21,71.38831967213115,3.5923514344262295,5.443135245901639,6.582991803278689,3.2754866803278686,3.374861680327869,1.5560963114754098,1.6105276639344264,1.6137295081967213,1.5625
2025-01-22,71.37232305771632,3.591546464355453,5.4579211882582666,6.581516693876245,3.277953839751593,3.374105445116681,1.5621498767566184,1.606965651909472,1.613367905502737,1.5621498767566184
2025-01-24,71.35176651305683,3.5905120327700977,5.4563492063492065,6.608422939068101,3.277009728622632,3.3731336405529952,1.5616999487967231,1.6065028161802355,1.6129032258064515,1.5616999487967231
2025-01-27,71.32893979141339,3.5893633629790775,5.454603621472903,6.606308784951052,3.2759613538934036,3.3720545140444043,1.5931921428114404,1.6059888668500863,1.6123872288694094,1.561200332714825
2025-02-03,71.3175319067268,3.5887893036496816,5.4697245945686594,6.6052522150785276,3.275437418034098,3.3715152096727765,1.592937338067364,1.6057320154815597,1.6121293541886577,1.5609506445318748
2025-02-06,71.3175319067268,3.5887893036496816,5.472923263922208,6.602053545724979,3.275437418034098,3.3715152096727765,1.592937338067364,1.6057320154815597,1.6121293541886577,1.5609506445318748
2025-02-07,71.3175319067268,3.5887893036496816,5.482519271982856,6.59565620701788,3.275437418034098,3.3715152096727765,1.589738668713815,1.6057320154815597,1.6121293541886577,1.5609506445318748
2025-02-10,71.3175319067268,3.601583981063877,5.485717941336405,6.582861529603686,3.275437418034098,3.3715152096727765,1.586539999360266,1.6057320154815597,1.6121293541886577,1.5609506445318748
2025-02-13,71.3175319067268,3.5887893036496816,5.517704634871894,6.579662860250137,3.275437418034098,3.3715152096727765,1.5705466525925214,1.6057320154815597,1.6121293541886577,1.5609506445318748
