date,KINGSTON SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,YUET SHEUNG INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,VALUABLE CAPITAL LTD,DBS BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,HAFOO SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-05-20,0.0,31.449161926304452,10.63997212340965,17.99892566564376,10.345204139010633,5.116203158849023,8.360791276944198,6.921787985269706,8.30842248626617,0.859531238302406
2024-05-24,0.0,31.45196219465285,10.641304730987908,18.00117994831145,10.346499828254398,5.1100123724238955,8.361838427602738,6.918100529154988,8.309463077974508,0.8596388906372641
2024-05-27,0.0,31.491422687842295,10.653481622077434,18.01985069488009,10.357231173461795,5.003614456073599,8.370511290524945,6.925275953326467,8.318081617408913,0.8605305044044572
2024-05-28,0.0,30.31949714355348,10.65700413382762,18.025808853730034,10.36065573172379,4.949401406327772,8.37327895141008,8.132706802887814,8.320831942727501,0.8608150338119024
2024-05-29,0.0,30.3171136703289,10.6573686645495,18.026425439876707,10.36101012562902,4.949570704269752,8.373565365620147,8.132984988149307,8.321116562948779,0.8608444786278882
2024-05-30,0.0,30.34236882833192,10.666246604990876,18.041442048240693,10.369641189609553,4.8703905541993215,8.38054082240858,8.139760033529466,8.328048328150574,0.8615615905390084
2024-05-31,0.0,30.345343677116503,10.66649004441149,18.041853814287542,10.369877859502594,4.8659370439039895,8.380732094378729,8.139945810076727,8.328238402066445,0.8615812542559831
2024-06-03,0.0,30.30756960560806,10.638809338422904,17.99503323424266,10.34296689451118,5.026316683264742,8.404511410603908,8.118821762166533,8.30662571432656,0.8593453568534603
2024-06-05,0.0,30.305293194066724,10.638809338422904,17.99503323424266,10.34296689451118,5.026316683264742,8.404511410603908,8.118821762166533,8.308902125867894,0.8593453568534603
2024-06-06,0.0,30.290779698448322,10.632516302888323,17.984388867943125,10.336848854782328,5.074532494616968,8.39954000005642,8.11856947188552,8.303987269828262,0.8588370395507311
2024-06-11,0.0,30.28816009577733,10.632395355935332,17.984184292001455,10.3367312711044,5.077887329506293,8.399444453645714,8.118477121569537,8.303892810348552,0.8588272701113915
2024-06-12,0.0,30.278408064569472,10.616213314491969,18.022688870692047,10.320999217487287,5.120133692278784,8.38666086596862,8.10612115390277,8.291254648100072,0.85752017250898
2024-06-13,0.0,30.283023007583132,10.61464603568011,18.02002816884262,10.319475521333905,5.125055906603652,8.385422737505287,8.104924441708457,8.29003060452175,0.8573935762210851
2024-06-14,0.0,30.273053183495293,10.611151465349272,18.01409558705063,10.320619114540222,5.15174979670001,8.38266207554713,8.102256125836927,8.28730134771046,0.8571113037700546
2024-06-18,0.0,30.252561397914274,10.608742757180803,18.01000642676206,10.318276356579787,5.186900010732456,8.38075922959485,8.100416931421782,8.285420148434778,0.8569167413792134
2024-06-19,0.0,30.206867546401156,10.599479431407953,17.92850859212151,10.309266659814295,5.21752485973125,8.510655090693986,8.093343821756559,8.278185497943518,0.8561685001297747
2024-06-20,0.0,29.982823042203925,10.57884564070976,17.893607529648158,10.289197820406942,5.230003820019237,8.810988906914035,8.075325093234637,8.284706332512618,0.8545018143506867
2024-06-21,0.0,29.93292398764069,10.576810615999243,17.868665500935492,10.28721851448576,5.3285761410870265,8.770820486210564,8.064719082082657,8.315928235474317,0.8543374360842441
2024-06-24,0.0,29.914393317980192,10.573460516818352,17.86300577950985,10.283960140712205,5.33593808257539,8.799716418137365,8.062164662818487,8.313294248218474,0.8540668332296839
2024-06-25,0.0,30.33153977105874,10.486155537318373,17.724486074044396,10.199045563518167,5.352460475933022,8.812319647548499,8.002326676761736,8.24465144364531,0.8470148101717525
2024-06-26,0.0,30.25796017137765,10.473113577897063,17.73829689223156,10.18187877730147,5.325634838530516,8.923491658753848,7.992373932934605,8.261288799597201,0.8459613513760866
2024-06-27,0.0,30.282185035846755,10.482274806375663,17.57213693603298,10.19078525168719,5.312350032930515,9.024378449438855,7.992636412222034,8.296551729706554,0.846701345759455
2024-06-28,0.0,30.29611513147029,10.487096753346536,17.53085340441207,10.19547311066655,5.314793764908798,9.028529750099452,7.999679025501316,8.300368223093791,0.8470908365011912
2024-07-02,0.0,30.082801607690218,10.413257597633955,17.407419488930195,10.12368726332594,5.981467855108239,8.964960296154963,7.943353661188627,8.241925720262758,0.8411265097051072
2024-07-04,0.0,30.003369535104913,10.417784012175622,17.414986112147652,10.128087807998378,6.010817286579987,8.991148349868487,7.946806462695216,8.245508304490773,0.8414921289389745
2024-07-08,0.0,29.998354294240066,10.416042617895293,17.412075094106555,10.126394838153843,6.024299389359363,8.989645426186085,7.94770685255475,8.244130018956819,0.8413514685472288
2024-07-09,0.0,29.99768572213582,10.415810475976352,17.41168703189585,10.126169151603207,6.026393821983536,8.989445074323443,7.947529722334797,8.24394628236579,0.8413327173812074
2024-07-12,0.0,29.988547303044104,10.41650693277768,17.412851270423797,10.126846241436333,6.037941003721993,8.990046156704562,7.941374601794558,8.244497516710096,0.8413889733868779
2024-07-15,0.0,29.97473353262936,10.414417841730621,17.409359021829566,10.12481524352557,6.064585033972373,8.988243150662342,7.939781912931679,8.242844034783687,0.8412202279348046
2024-07-16,0.0,29.959139299640857,10.413257597633955,17.407419488930195,10.12368726332594,6.087304965600934,8.987241793100793,7.9388973617994605,8.241925720262758,0.8411265097051072
2024-07-18,0.0,29.95513462819648,10.411865645918414,17.418459730953916,10.122334018798792,6.0775798613598875,8.986040458502606,7.937836160566452,8.24973542031366,0.8410140753897939
2024-07-25,0.0,29.925692218893147,10.416739105742506,17.42104051577692,10.12707195816953,6.080424581248648,8.990246535361592,7.941551606667498,8.255825751079543,0.8414077270606175
2024-07-26,0.0,29.937404379687756,10.414998060740063,17.41812877773496,10.125379327890213,6.079408304204321,8.988743913126147,7.940224262419353,8.254445879315545,0.8412670948816463
2024-07-29,0.0,29.67879754120446,10.325030684572841,17.26766659476224,10.037913751275081,6.890718028283447,8.911096879474604,7.871634605570351,8.183141897006058,0.8340000178509144
2024-07-31,0.0,29.66909867782092,10.324346406022888,17.272045014547974,10.03724850104231,6.890261354527739,8.910506307626687,7.871112922790104,8.191436070082993,0.8339447455383845
2024-08-01,0.0,29.64577585424769,10.32161019857687,17.26746749493383,10.034588381650146,6.930397518590825,8.908144802815835,7.869026882963387,8.189265136690496,0.8337237295309229
2024-08-02,0.0,29.648455846546412,10.311021079446864,17.282846608718735,10.024293723186052,6.931009462091008,8.934306164805836,7.860953911644201,8.19189499689445,0.815218206666442
2024-08-06,0.0,29.63570587208391,10.306586944457653,17.273208995926943,10.019982891969855,6.912591586049537,8.930464070093349,7.857573399615409,8.249018608268717,0.8148676315346319
2024-08-07,0.0,29.627865183046033,10.303860141066426,17.268639040312998,10.017331915125913,6.910762728612969,8.928101346153523,7.855494529286333,8.273293073574786,0.8146520428210217
2024-08-09,0.0,29.33968713528023,10.203638735252701,17.100674097328934,9.919897451411162,7.816203417610929,8.841261379780853,7.779087367862496,8.19282215770531,0.8067282577673849
2024-08-13,0.0,29.336774194449383,10.198072379932235,17.091345226451104,9.925396414468166,7.842488955488704,8.836438237409991,7.7748436695621175,8.188352756113344,0.8062881661249516
2024-08-15,0.0,29.337545159281962,10.197961114771676,17.091158752850998,9.925288124314445,7.842403390711331,8.836341828237487,7.774758842822613,8.188263417819773,0.8062793691897153
2024-08-21,0.0,29.337225078100232,10.197849852038985,17.090972283319857,9.926270865715079,7.842317827801029,8.83624542116869,7.774674017934076,8.188174081475616,0.8062705724464331
2024-08-26,0.0,29.34428099741569,10.198406189981938,17.04826112319116,9.926812387819714,7.875478322380403,8.836727477550413,7.775098160887054,8.188620782691178,0.8063145580824491
2024-08-28,0.0,29.244240230039807,10.201188790466208,17.052912683324543,9.972084954915264,7.915825644297786,8.83913854862371,7.777219570007723,8.190855020054444,0.8065345582705176
2024-08-30,0.0,29.226931005647877,10.196292428663261,17.044727634306565,9.967298558263668,7.963296750748026,8.834895943055928,7.773486663812388,8.186923577310129,0.8061474381921632
2024-09-02,0.0,29.155471546673507,10.162259549001378,16.98783625261009,10.185178178646499,7.936717097219435,8.861942610881592,7.747540552710369,8.15959750885368,0.8034567034034469
2024-09-05,0.0,28.936819453470246,10.086047462412182,16.860435605027316,10.108794213295635,8.627147690380378,8.79548227946097,7.689437703771178,8.098404429806722,0.797431162375372
2024-09-09,0.0,28.65696798985261,9.988504083499663,16.697376303057904,10.011030847817644,9.510825542221783,8.710420111758397,7.6150722262778,8.020083785884772,0.7897191096294266
2024-09-11,0.0,28.30239772176143,9.868597205144011,16.475816773967292,9.890853547187922,10.628775870780437,8.605855977225723,7.523657182396086,7.923806785557484,0.780238935979611
2024-09-12,0.0,28.369191344633727,9.891887082082322,16.51469968074191,9.914195949065343,10.417859894727547,8.626165786461218,7.541413003842798,7.942506959562194,0.7820802988829395
2024-09-20,0.0,28.36829068368961,9.891573035895734,16.514175374468053,9.913881194620101,10.420703935430115,8.625891924209492,7.541173580164008,7.94225480201107,0.7820554695118161
2024-09-23,0.0,28.378315535193206,9.896914534451765,16.480739780543676,9.91923473969262,10.419978167705128,8.63054994868047,7.5452458513430285,7.946543659041458,0.7824777833486526
2024-09-24,0.0,28.44051484021633,9.903920210076295,16.57012225623787,9.66872727556371,10.492114508267022,8.638507611806515,7.549023398220808,7.953870644903435,0.7831992547080131
2024-09-25,0.0,28.437792448245506,9.903710289142134,16.579309123952868,9.668522339718226,10.487652971787112,8.638324512230875,7.547803603988259,7.953702056716075,0.7831826542189446
2024-09-26,0.0,28.437189700919163,9.903500377106642,16.57895772064808,9.668317412560093,10.489550212156399,8.638141420416934,7.547643626083842,7.953533475675265,0.7831660544335804
2024-09-30,0.0,28.415137384717465,9.900247878052168,16.662503865811075,9.665142152092047,10.442669163612651,8.63530448945995,7.545164835472182,7.9509213830691845,0.7829088477132748
2024-10-02,0.0,28.36907913074793,9.902660817940074,16.68140038480606,9.66749779079002,10.437796581777391,8.637409130768276,7.547003782275999,7.95285922296846,0.8042931579257908
2024-10-03,0.0,28.388757616917324,9.878166531110104,16.640138847804735,9.643585181020864,10.536710966517445,8.616044451051733,7.528336226277813,7.944815371623708,0.823444807676273
2024-10-04,0.0,28.445928498933803,9.88297207377729,16.65140666684039,9.622894974538841,10.50799470573046,8.620235995008956,7.4960413118173825,7.948680375228477,0.823845398124399
2024-10-07,0.0,28.43955380353318,9.88516746330503,16.645585361430495,9.62503259090525,10.515617951066378,8.622150882118707,7.500879880395503,7.9504460839165985,0.8155659833288581
2024-10-08,0.0,28.440757192073047,9.885585743328768,16.646289701125898,9.625439863607054,10.522409993460808,8.644730518403714,7.502255119495733,7.950782498326274,0.7817493701787008
2024-10-09,0.0,28.249407540510617,9.90045765223058,16.739136533466365,9.639920408160325,10.522348357619489,8.657735680473868,7.5135415376799655,7.962743682628684,0.8147086072301034
2024-10-10,0.0,28.262374392018458,9.902031241973473,16.742856677840862,9.641452587824077,10.538855295095576,8.659111750605375,7.490364777903744,7.964009289959619,0.7989439867788122
2024-10-15,0.0,28.268964272899133,9.904340078642898,16.746760575991058,9.638401393513622,10.541312618746096,8.661130778241816,7.462435365834633,7.9881231859530795,0.788531730177669
2024-10-16,0.0,28.279189124447058,9.90161156913408,16.74214707371724,9.642103521460209,10.541587319562863,8.65874475580136,7.460379567498454,7.985922567850569,0.7883145005281706
2024-10-17,0.0,28.279627763601965,9.902136165741988,16.744093706907957,9.63731627590333,10.5421458226824,8.65920350416731,7.460774825360014,7.986345669470022,0.7883562661650122
2024-10-21,0.0,28.258435390855592,9.902136165741988,16.744093706907957,9.63731627590333,10.5421458226824,8.680395876913682,7.460774825360014,7.986345669470022,0.7883562661650122
2024-10-22,0.0,28.251250858390687,9.89961860885072,16.739836624618412,9.634866047831567,10.553237087359108,8.678188939936339,7.4588779694936225,7.995968032060484,0.7881558314590621
2024-10-24,0.0,28.24736076178584,9.898255466633314,16.737531608746885,9.633539361098698,10.56555358797938,8.676993984233292,7.457850908567701,7.994867015746202,0.7880473052086877
2024-10-25,0.0,28.24061817242513,9.89626385699328,16.73416388102812,9.631601014495713,10.563427712520916,8.675248102353017,7.456350328206493,7.99325838336921,0.8090685486081183
2024-10-28,0.0,28.215817543688576,9.887573056944294,16.719468105493178,9.710961639644653,10.554151015839416,8.667629586141002,7.449802235842139,7.986238783714879,0.808358032691861
2024-10-30,0.0,28.244635108954824,9.875452421475728,16.69897262323804,9.69905750246099,10.567632339727906,8.689764072958257,7.440669930402419,7.9764488900266235,0.8073671107552121
2024-10-31,0.0,28.128943598668187,9.853065852346184,16.661117881088753,9.677070801294967,10.784072502706984,8.70802256549247,7.42380274653499,7.958367153933546,0.8055368979339202
2024-11-04,0.0,28.11576867476624,9.84808177282249,16.652690013284214,9.708006114262451,10.81339401508096,8.703617695210374,7.42004748661778,7.954341489701888,0.7840527382536042
2024-11-05,0.0,28.121930027881582,9.838439453580337,16.636385259013,9.779566737235317,10.807017762547048,8.68035669285927,7.406465656066096,7.946553343566013,0.7832850672513398
2024-11-06,0.0,28.116003846448116,9.842999056588829,16.644095354972357,9.784099055813607,10.803599927601029,8.66542035725589,7.4098981661960845,7.9502361561404475,0.7836480789836372
2024-11-08,0.0,28.053821547815705,9.843724837669656,16.64532262010229,9.784820493857726,10.812823484074801,8.66605930866862,7.416764749281119,7.97188973477624,0.8047732237538382
2024-11-11,0.0,28.06360142085485,9.837921584153612,16.635509563702023,9.779051966712641,10.804343415534353,8.69463824114764,7.413445028957703,7.967189999879566,0.8042987790576094
2024-11-12,0.0,28.0130489545171,9.822410812509823,16.609281504470864,9.763634010729668,10.814637223104715,8.743995243367491,7.401756762086054,7.965139554542476,0.8660959346718131
2024-11-13,0.0,28.00266432401692,9.822823798323354,16.617337766473394,9.764044525257303,10.815091927335365,8.74436288691835,7.40206797087138,7.965474450903624,0.8661323499003148
2024-11-14,0.0,27.999889322916122,9.82406296415938,16.61943407173843,9.765276275988615,10.816456269474143,8.78120898230319,7.4030017542654205,7.966479308978039,0.8241910501766669
2024-11-15,0.0,27.999594973227527,9.823959688398507,16.619259359431993,9.76517361822459,10.816342561148446,8.782167922619703,7.402923929984192,7.966395561121871,0.8241823858431705
2024-11-18,0.0,27.961749863673507,9.823959688398507,16.619259359431993,9.76517361822459,10.816342561148446,8.782167922619703,7.402923929984192,7.966395561121871,0.8620274953971937
2024-11-20,0.0,27.95645978725655,9.822101095938374,16.61611516593791,9.763326147486273,10.822704653277414,8.80783383456004,7.401523372669666,7.9648884007513105,0.8450475421224669
2024-11-21,0.0,27.941775627544736,9.816942027075724,16.607387534086694,9.758197950226707,10.817020016350854,8.803207510636124,7.397635714785153,7.960704834797201,0.8971287844968078
2024-11-22,0.0,27.874038898838187,9.807154712383491,16.590830267316274,9.748469202322871,10.914329481946314,8.825914513766202,7.39026040498711,7.952768155210496,0.896234363229053
2024-11-25,0.0,27.828912344249368,9.807154712383491,16.590830267316274,9.748469202322871,10.95945603653513,8.825914513766202,7.39026040498711,7.952768155210496,0.896234363229053
2024-11-26,0.0,27.82710546761592,9.80725763511536,16.59100438240115,9.748571509170398,10.960620518046529,8.826007138718051,7.390337963240488,7.952851616790175,0.8962437689019279
2024-11-29,0.0,27.756320327918576,9.809316543506299,16.59448745171654,9.75061809715928,10.962921560233255,8.883493409063007,7.391889470237705,7.9545212163392955,0.8964319238260438
2024-12-02,0.0,27.70209131324422,9.808698780224018,16.593442377374156,9.786740730092152,10.969578486048283,8.882933951528717,7.391423949741843,7.964516462743696,0.9005739490029113
2024-12-03,0.0,27.59540543288313,9.823030304253463,16.61768711395859,9.801040171137895,10.98665732905909,8.89591283733516,7.402223585077891,7.976153445551128,0.9018897807436567
2024-12-04,0.0,27.57345107641762,9.814467598582835,16.603201526591334,9.792496634199491,11.06214951480717,8.888158297143555,7.395771089269163,7.969200656826811,0.9011036061620195
2024-12-05,0.0,27.550924555920936,9.814673753312727,16.62455546722174,9.792702327425163,11.06238187732937,8.8883449945731,7.395926438825922,7.969368051379024,0.9011225340120194
2024-12-06,0.0,27.509179638516223,9.817767113865171,16.6466045927441,9.795788763086994,11.067969667690699,8.891146397500368,7.398257465579297,7.971879813805128,0.9014065472120188
2024-12-09,0.0,27.454711189475532,9.811067295459667,16.635244654527387,9.789103943097867,11.069865549847698,8.979567531093261,7.393208763469981,7.966439661631669,0.900791411396939
2024-12-10,0.0,27.41969285151578,9.811685357131068,16.636292614632612,9.789720621157693,11.099961219431744,8.980133211293955,7.394724448397444,7.966941518449497,0.900848157990204
2024-12-12,0.0,27.419404964330983,9.81158234144483,16.63611794544605,9.790667764639952,11.099844677769367,8.980038926311144,7.394646809073937,7.966857871255577,0.9008386997281608
2024-12-13,0.0,27.419404964330983,9.81158234144483,16.682314801842367,9.791717693194414,11.05259789281859,8.980038926311144,7.394646809073937,7.966857871255577,0.9008386997281608
2024-12-16,0.0,27.41722027868496,9.812303496678663,16.722391170476662,9.79138738264401,11.012460039932137,8.980698962770745,7.395190318577617,7.967443438501627,0.9009049117335789
2024-12-17,0.0,27.011149793881778,9.866485597739464,16.86118512529687,9.84545398799019,11.032092885048653,9.030289065539394,7.436025475107442,8.011438492846128,0.9058795765500761
2024-12-18,0.0,27.02313286584702,9.87086270896442,16.86866532500394,9.849821768872118,11.036987099622175,9.053308108992407,7.439324350908123,8.01499264158609,0.8429051302037034
2024-12-19,0.0,27.031439417588743,9.868882106260434,16.892738167120587,9.84784538806282,11.013651309383635,9.051491549786858,7.437831639849357,8.013384421862405,0.8427360000851607
2024-12-20,0.0,27.02672995388637,9.869090553325533,16.893094969608903,9.848053390797737,11.017052183230813,9.051682732215424,7.4379887391195,8.013553677756462,0.8427538000592588
2024-12-23,0.0,27.02701538145425,9.869194780160175,17.00838757993361,9.848157395460252,10.900998236577134,9.051778326458306,7.438067291243243,8.01363830838474,0.8427627003282846
2024-12-27,0.0,27.04219933357112,9.868569452172213,17.007309901255592,9.847533400434678,10.889747264933105,9.05120479128604,7.4375960033867194,8.013130551426725,0.842709301533807
2024-12-30,0.0,27.027414959860003,9.868569452172213,17.007309901255592,9.847533400434678,10.889747264933105,9.06598916499716,7.4375960033867194,8.013130551426725,0.842709301533807
2025-01-02,0.0,27.03026942846531,9.869611709514334,17.066137572396162,9.848573436078965,10.76627306225673,9.123978122899342,7.438381516330601,8.013976848774188,0.8427983032843702
2025-01-03,0.0,27.060216628207073,9.887886916348032,17.106203079357797,9.866809687094564,10.638075447508092,9.132407915997845,7.4521549012133965,8.028816042937278,0.8274293813359188
2025-01-06,0.0,27.09425290431135,9.888723972180104,17.107651199383174,9.867644958640689,10.533157669243527,9.177624720248053,7.45278576094858,8.050659387945021,0.8274994270995015
2025-01-07,0.0,27.104730419611027,9.860967637285563,17.124000301537734,9.839947789737705,10.613334670499539,9.166637331738864,7.431866781102431,8.033338322381486,0.8251767461056511
2025-01-08,0.0,27.165164224145865,9.861071692618713,17.124180998161208,9.840051623264303,10.608170543167034,9.19522511818935,7.431945203971494,8.033423092124801,0.7407675043572325
2025-01-10,0.0,27.129529785586637,9.87075844689758,17.16212768808902,9.849717729052507,10.616478667711887,9.150388488547216,7.442414555039095,8.041314505749735,0.7372701333263254
2025-01-13,0.0,27.231589525682136,9.897102331780609,17.207931373651295,9.876005458752351,10.330266040041526,9.192814150867381,7.46227747776631,8.062775821492325,0.7392378199660636
2025-01-14,0.0,27.231783386562412,9.89890597973138,17.207384653757938,9.875691684334384,10.329937833133611,9.192522082386686,7.462040390840621,8.062519655899752,0.7392143333532152
2025-01-15,0.0,27.23572251118962,9.901107983451814,17.211212422715853,9.877888524053368,10.312109363314796,9.194566951573952,7.463700315759225,8.06431315695075,0.7393787709906243
2025-01-16,0.0,27.72826342930189,10.086047462412182,15.690726024492943,10.051603615723383,10.505804867234941,9.366309187304775,7.603112273473438,8.21494376070867,0.7531893793477803
2025-01-20,0.0,27.733368132612178,10.094768482521001,15.686430879112468,10.049543229257425,10.503651378200756,9.364389273087772,7.6015537808959035,8.213259854379864,0.7530349899326342
2025-01-22,0.0,27.736486582703794,10.094332873016507,15.685753978161806,10.049109571313307,10.503198124579322,9.3639851809109,7.601225758605783,8.212905435745931,0.7530024949626507
2025-01-23,0.0,14.877131525843806,51.71763888133909,8.415395205016623,5.391339722582273,5.695150537645362,5.0237710027196885,4.078051899212319,4.397535953763156,0.4039852718776893
2025-01-27,0.0,14.856993631911694,51.653661715517785,8.404984963054137,5.3846703803058,5.687527307530238,5.151666161673898,4.064914323259745,4.392095993761027,0.4034855229856801
2025-02-03,0.0,14.89059615183091,51.63187392043811,8.401439694743223,5.382399097091382,5.687439540258428,5.149493160904512,4.06319972031873,4.390243383814237,0.4033153306004656
2025-02-04,0.0,14.773030298520803,51.62083780890702,8.526736193688995,5.375471708751463,5.6896900251790585,5.1483924768398595,4.073307378164031,4.389304986426083,0.40322912352269097
2025-02-05,0.0,14.780811176452561,51.63187392043811,8.528559139918155,5.376620940492522,5.688017355918314,5.149493160904512,4.0741782178565655,4.390243383814237,0.38020270420502345
2025-02-06,0.0,14.778420199719022,51.62352183422452,8.527179541313538,5.375751206387925,5.687097249640276,5.164836388844378,4.073519169769766,4.389533208326576,0.3801412017740046
2025-02-11,0.0,14.778420199719022,51.62641044518024,8.527179541313538,5.375751206387925,5.684208638684546,5.164836388844378,4.073519169769766,4.389533208326576,0.3801412017740046
2025-02-12,0.0,14.806796808436532,51.612023741045874,8.522895777872918,5.373050612789277,5.684240246435027,5.162241751638474,4.0714727730204565,4.387328056929433,0.37995023183200405
2025-02-14,0.0,14.784860559242011,51.63133050836334,8.527228805006635,5.375782263475009,5.672686967233072,5.164866227422717,4.073542703529931,4.389558567780515,0.3801433979467727
2025-02-17,0.0,14.7910650733245,51.63282198833266,8.527475132010629,5.375937554293325,5.672850834770486,5.165015425486113,4.073660376409685,4.389685369445581,0.37148824592702134
