date,KINGSTON SECURITIES LTD,BOCI SECURITIES LTD,SUNHIGH FINANCIAL HOLDINGS LTD,THE HONGKONG AND SHANGHAI BANKING,GLOBAL MASTERMIND SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-04-05,0.0,25.629005083163815,0.0,21.30807896852686,0.0,20.066227483876734,19.187260211117437,5.826969191859934,7.982459061455217
2024-04-08,0.0,25.626051249267263,0.0,21.30562313671742,0.0,20.063914779863236,19.185048811205125,5.83782296826052,7.981539054686439
2024-04-09,0.0,25.62383632063353,0.0,21.346997981082097,0.0,20.062180601666277,19.18339059576108,5.802745312089499,7.980849188767516
2024-04-10,0.0,25.622359914245727,0.0,21.345767999599804,0.0,20.06102464940281,19.182285278038126,5.808172814310254,7.980389344403271
2024-04-12,0.0,25.59797542541341,0.0,21.418612493722968,0.0,20.06449290588754,19.127973176406027,5.809176962073377,7.981769036496678
2024-04-15,0.0,25.58765339011608,0.0,21.427257289393577,0.0,20.056402172126155,19.120260081483014,5.829876570146352,7.978550496734817
2024-04-16,0.0,25.58470576597674,0.0,21.42478893092931,0.0,20.054091732231974,19.11805748246749,5.840724697748948,7.97763139064554
2024-04-17,0.0,25.58470576597674,0.0,21.476627637765077,0.0,20.054091732231974,19.11805748246749,5.788885990913181,7.97763139064554
2024-04-18,0.0,25.518563299888097,0.0,21.920917536290748,0.0,19.887347886089877,19.068632819143964,5.647531116486637,7.957007342100679
2024-04-19,0.0,25.525895569658697,0.0,22.38694540683349,0.0,19.63446439425761,19.07411182508734,5.419289168601486,7.9592936355613775
2024-04-22,0.0,25.553414616061055,0.0,22.413201261117262,0.0,19.57337864593198,19.081787725142004,5.415721097193222,7.962496654554478
2024-04-23,0.0,25.584301906573558,0.0,22.440292867819107,0.0,19.597037661434676,19.081829025996893,5.3244173402454065,7.972121197930357
2024-04-24,0.0,25.603135603903887,0.0,22.27951578306674,0.0,19.438660424867702,19.09587597532141,5.604822396009503,7.9779898168307595
2024-04-25,0.0,25.626753692045,0.0,22.265475364605994,0.0,19.375875977604814,19.113491320914008,5.633054383062757,7.985349261767421
2024-04-26,0.0,25.64745529224845,0.0,22.3007719417243,0.0,19.276126323385093,19.128931429348047,5.654915090241664,7.991799923052441
2024-04-29,0.0,25.667538181480822,0.0,22.318234256312575,0.0,19.074326097049777,19.143910077586312,5.797933594846678,7.99805779272384
2024-04-30,0.0,25.68979043722071,0.0,22.216211042059022,0.0,19.090862423181896,19.16050672896347,5.837637727105313,8.004991641469587
2024-05-02,0.0,25.747171040515305,0.0,22.26583307364502,0.0,19.04661589353191,19.136342024472448,5.781166412129833,8.022871555705487
2024-05-03,0.0,25.653931306846424,0.0,22.325838881927456,0.0,18.89466143484217,19.185590688200847,5.895484714098439,8.044492974084667
2024-05-06,0.0,25.673316122773937,0.0,22.30783378441001,0.0,18.897313722157,19.200087848090412,5.8708769083852,8.050571614183436
2024-05-07,0.0,25.65989274700466,0.0,22.290360581766453,0.0,18.962956442574608,19.190049020509452,5.850378861179463,8.046362346965367
2024-05-08,0.0,25.678390831538373,0.0,22.270384845413577,0.0,18.976626740215462,19.20388302802022,5.81855162666958,8.052162928142796
2024-05-09,0.0,25.71585331871059,0.0,22.30641052398791,0.0,18.83845516631796,19.234948181233726,5.844967376293859,8.059365433455959
2024-05-10,0.0,25.92018326384535,0.0,21.888238252030618,0.0,18.94027927918488,19.84609213517948,5.26706214791119,8.13814492184849
2024-05-13,0.0,25.961002531940636,0.0,21.859162952706036,0.0,19.168526020097538,19.935293003036964,4.915798844256638,8.16021664796219
2024-05-14,0.0,26.049039975214704,0.0,21.694675303262212,0.0,19.23043209694381,20.011986156910886,4.8222566141520335,8.19160985351635
2024-05-16,0.0,26.042874457830155,0.0,21.452851562799097,0.0,19.52765875517214,20.007249542868024,4.779694690551869,8.18967099077871
2024-05-17,0.0,26.118431896377704,0.0,21.398405349681905,0.0,19.513511802831548,19.95647219192654,4.844292724231891,8.16888603495042
2024-05-20,0.0,26.124599604735256,0.0,21.40345845256485,0.0,19.518119799602147,19.937570401137997,4.845436674406243,8.170815067553509
2024-05-21,0.0,26.132045933030764,0.0,21.251219504332795,0.0,19.70819841193062,19.785244907666478,4.951993774973765,8.171297468065585
2024-05-22,0.0,26.09150396246425,0.0,21.32423985790089,0.0,19.80553802213177,19.604410335031808,4.9749333289857365,8.199374493485543
2024-05-23,0.0,26.094336416558583,0.0,21.32171356221089,0.0,19.809115178441438,19.602087788593366,4.974343945602751,8.198403108592968
2024-05-24,0.0,26.01881602432562,0.0,21.26000575919984,0.0,19.952602189325194,19.545356805488538,5.0485433544339795,8.17467586722683
2024-05-27,0.0,26.041395537540506,0.0,21.26879928237496,0.0,19.90767547679915,19.553441118822303,5.0506315233409245,8.178057061122153
2024-05-28,0.0,26.008201081209876,0.0,21.239327841671855,0.0,20.124252776156524,19.410490768357395,5.050094880481068,8.167632652123281
2024-05-29,0.0,25.946952799683388,0.0,21.307058083365384,0.0,20.194608975382554,19.364779832816893,5.038202107428085,8.148398201323698
2024-05-30,0.0,25.910342103173605,0.0,21.276994197134552,0.0,20.301333892301894,19.33745646722127,5.036972386166958,8.136900954001723
2024-06-03,0.0,25.90973280017791,0.0,21.276493851123988,0.0,20.3008564897455,19.339353313245883,5.0368539376203545,8.136709608086367
2024-06-04,0.0,25.92497397708383,0.0,21.289009565169504,0.0,20.312798293525884,19.29190538335096,5.039816823517505,8.141495957352312
2024-06-05,0.0,25.911256111401283,0.0,21.330658470795413,0.0,20.302050038238388,19.281697320382676,5.0371500694327835,8.137187989749462
2024-06-06,0.0,25.941759995373896,0.0,21.355769871348716,0.0,20.325950515162784,19.186672141795427,5.0430800266919,8.146767449627268
2024-06-07,0.0,25.963155482929835,0.0,21.373383059837522,0.0,20.366278668146677,19.078783743751526,5.064912542658321,8.153486502676122
2024-06-11,0.0,25.941759995373896,0.0,21.414632096787486,0.0,20.349495405338295,19.063061468374016,5.084283584499038,8.146767449627268
2024-06-12,0.0,25.865634554759946,0.0,21.41048089456783,0.0,20.2897803241611,19.241879378038306,5.0693638825148515,8.122860965957967
2024-06-13,0.0,25.835704955968147,0.0,21.376005942751213,0.0,20.462192394297062,19.20784934795666,5.008465746204148,8.10978161282277
2024-06-14,0.0,25.815657919872464,0.0,21.355587501040684,0.0,20.454601610007035,19.184243234810555,5.090094902155484,8.099814832113776
2024-06-17,0.0,25.752886952841557,0.0,21.318159433072413,0.0,20.488857118050166,19.150620691779256,5.20385680824671,8.085618996009897
2024-06-18,0.0,25.82346554355227,0.0,21.251242239609496,0.0,20.412313307647928,19.14874438450857,5.303996093646129,8.060238431035605
2024-06-19,0.0,25.827785113340312,0.0,21.25000470236663,0.0,20.411124624292555,19.14762928337412,5.303687222633889,8.059769053992499
2024-06-21,0.0,25.80854766389874,0.0,21.47275704477279,0.0,20.388938863337607,19.016986914672966,5.259003660877778,8.053765852440117
2024-06-24,0.0,25.75716721061137,0.0,21.39049608065212,0.0,20.621849388953063,18.9449553128337,5.262271810205387,8.023260196744364
2024-06-25,0.0,25.766129163670946,0.0,21.45592872125575,0.0,20.629024558672402,18.9225520098352,5.200313735328944,8.026051811236753
2024-06-26,0.0,25.73180883253604,0.0,21.48526233698405,0.0,20.54363403493167,18.978425182489847,5.245508455202972,8.015361157855416
2024-06-27,0.0,25.71393884265585,0.0,21.52821401636296,0.0,20.529367080956696,18.965245220359694,5.253440116089591,8.009794723575215
2024-06-28,0.0,25.673272189996656,0.0,21.581090770616022,0.0,20.524615832160535,18.96085596675208,5.25222427729004,8.007940963184659
2024-07-02,0.0,25.69408512918516,0.0,21.656492317756918,0.0,20.332792949948846,18.976227250134954,5.325969471382706,8.014432881591416
2024-07-03,0.0,25.64063418050939,0.0,21.611440701653308,0.0,20.290495002116167,18.936751341819598,5.522918174606431,7.9977605992951
2024-07-04,0.0,25.639152606244824,0.0,21.610191943368378,0.0,20.2893225710835,18.935657133180097,5.5283772756582525,7.997298470464953
2024-07-05,0.0,25.637671203187836,0.0,21.6089433293873,0.0,20.288150275534473,18.992341990864205,5.476056805988755,7.996836395037432
2024-07-08,0.0,25.639152606244824,0.0,21.610191943368378,0.0,20.2893225710835,19.051221690136035,5.4128127187023125,7.997298470464953
2024-07-09,0.0,25.64063418050939,0.0,21.611440701653308,0.0,20.290495002116167,19.052322576744817,5.407346939681211,7.9977605992951
2024-07-10,0.0,25.63026675497822,0.0,21.602702423164622,0.0,20.28229082922231,19.044619041250346,5.445594132769148,7.9945268186153555
2024-07-16,0.0,25.54174582840697,0.0,21.441747625516193,0.0,20.787868110510956,18.978843396390914,5.282879440070039,7.966915599104926
2024-07-19,0.0,25.51384153503212,0.0,21.51607234592022,0.0,20.76515741664178,18.958109057493093,5.28860788115504,7.958211763757743
2024-07-25,0.0,25.441545732267855,0.0,21.638124090915696,0.0,20.76078753475722,18.90438952210592,5.3194916768612694,7.93566144309204
2024-07-26,0.0,25.450301186178358,0.0,21.657041969056284,0.0,20.767932152474998,18.91089527898519,5.275436991571128,7.938392421734044
2024-07-31,0.0,25.448841525397555,0.0,21.65579986451067,0.0,20.806888406990502,18.90981067523269,5.240722399767255,7.937937128101331
2024-08-01,0.0,25.450301186178358,0.0,21.657041969056284,0.0,20.802346153898657,18.91089527898519,5.241022990147466,7.938392421734044
2024-08-02,0.0,25.362271052924413,0.0,21.70933933549217,0.0,20.818082498927918,18.956561257813178,5.196183824535493,7.957562030306834
2024-08-07,0.0,25.365129463075665,0.0,21.666014732084673,0.0,20.82042876430062,18.958697723708486,5.2312704434910495,7.958458873339509
2024-08-08,0.0,25.363671010049664,0.0,21.664768972042587,0.0,20.819231624054275,18.957607629920304,5.236719488826812,7.9580012751063505
2024-08-09,0.0,25.36658808383823,0.0,21.66726063540152,0.0,20.821626042229962,18.95978794286827,5.225820771461015,7.958916524201003
2024-08-13,0.0,25.373883704712647,0.0,21.673492301972548,0.0,20.827614497953334,18.965240919998397,5.1985630071116935,7.961205568251381
2024-08-15,0.0,25.36641951632034,0.0,21.72052378885837,0.0,20.81205167258981,18.951069698784174,5.194678533053039,7.955256790394273
2024-08-16,0.0,25.369335899975237,0.0,21.72302100296116,0.0,20.814444439424076,18.953248508051153,5.183778741312805,7.956171408275566
2024-08-21,0.0,25.377915219898846,0.0,21.72052378885837,0.0,20.81205167258981,18.951069698784174,5.1831828294745375,7.955256790394273
2024-08-22,0.0,25.363336749846944,0.0,21.70804632556701,0.0,20.800096085639566,18.940183162216403,5.226161723487216,7.9621759532428555
2024-08-23,0.0,25.360423065527645,0.0,21.705552552968975,0.0,20.797706616367346,18.93800735564849,5.225561353527457,7.972749055960089
2024-08-27,0.0,25.360481332653546,0.0,21.705602422805935,0.0,20.797524644245325,18.938050866880783,5.225573359574852,7.97276737383956
2024-09-05,61.71442568490312,9.701960783589875,0.0,8.303742374917384,0.0,7.976913833610396,7.244981844707074,2.007896286830287,3.050079191441858
2024-09-11,61.73409558825724,9.705053036800383,0.0,8.30638898157668,0.0,7.976159121334497,7.247290998379108,1.9799609470529789,3.051051326599113
2024-09-16,61.73680966241967,9.745047256466945,0.0,8.306754163175325,0.0,7.976509784726912,7.243213223713465,1.9404804466567627,3.0511854628409227
2024-09-17,61.73952397523538,9.745475705990051,0.0,8.307119376885028,0.0,7.97686047895377,7.243531677915871,1.9361691741423346,3.051319610877567
2024-09-30,61.75005776892293,9.747138446870837,0.0,8.309064390666892,0.0,7.978221464545325,7.244767545369189,1.918910166672154,3.051840216952675
2024-10-02,61.75956298654437,9.755235850495708,0.0,8.31034340915072,0.0,7.946464447838764,7.245882736101369,1.930200581608384,3.0523099882606877
2024-10-03,61.75820491915631,9.755021336871733,0.0,8.310160668117238,0.0,7.939692831745479,7.24572340212027,1.938953972769492,3.0522428692194765
2024-10-04,61.67208978225103,9.744712853723119,0.0,8.364449827680179,0.0,7.950580715451956,7.235620024543668,1.9757763790400236,3.056770417310032
2024-10-07,61.61796720550652,9.736161027911134,0.0,8.554566203356572,0.0,7.895336152669779,7.229270144047399,1.9126114288238978,3.054087837684705
2024-10-08,61.580137888786204,9.701679633133507,0.0,8.38486787409526,0.0,7.870755375929221,7.224831854984344,2.185514541352443,3.0522128317190247
2024-10-09,61.528872335216015,9.730846456400434,0.0,8.63859185833833,0.0,7.86639375399932,7.218817172049301,1.9689973571277786,3.047481066868825
2024-10-10,61.49249865016344,9.729472921716644,0.0,8.633485029501276,0.0,7.861743421268557,7.214549663604848,2.0225708094977084,3.0456795042475235
2024-10-14,61.49519152232282,9.727709399602675,0.0,8.677654986658299,0.0,7.838002167461614,7.214865602302381,2.00076344137145,3.045812880280754
2024-10-15,61.49249865016344,9.727283423568318,0.0,8.664138003577841,0.0,7.8376589416369695,7.214549663604848,2.0138128169044043,3.050058500544176
2024-10-16,61.4931718460929,9.731768958315541,0.0,8.641242872946766,0.0,7.837744745275003,7.214628645685151,2.0313510402877193,3.050091891396918
2024-10-17,61.49303720572783,9.72977708484712,0.0,8.641223952795793,0.0,7.8377275843971015,7.214612849130744,2.033536109933528,3.0500852131678817
2024-10-18,61.49758837691562,9.723928158844492,0.0,8.641863499828569,0.0,7.837475585567671,7.212957131644044,2.0358762936784487,3.050310953521152
2024-10-22,61.47874175433948,9.725326169135224,0.0,8.639215104272996,0.0,7.835073703669382,7.210746640398684,2.061520476511387,3.049376151672849
2024-10-23,61.525879986478905,9.73278296915277,0.0,8.64583913910954,0.0,7.841081170844766,7.216275410821344,1.9864270921736216,3.051714231419054
2024-10-24,61.50863247998658,9.741004948017903,0.0,8.642977442606925,0.0,7.860783812181686,7.214252477430941,1.981490093252547,3.0508587465234185
2024-10-25,61.48708669049277,9.731024866030598,0.0,8.626814071084725,0.0,7.858030267086552,7.211725405067812,2.0355286355832902,3.049790064654262
2024-10-28,61.48574057982301,9.73081182883686,0.0,8.62662520790886,0.0,7.857858234567935,7.211567521826996,2.0376733301404326,3.0497232968959
2024-10-29,61.48668285110308,9.730960953893035,0.0,8.626757411263664,0.0,7.856446152790107,7.211678039369697,2.0377045575606285,3.049770034019788
2024-10-30,61.47726143773416,9.729469908980994,0.0,8.625435560029606,0.0,7.8552423339567605,7.210573016351021,2.0527150157140963,3.04930272723337
2024-11-01,61.48533675811525,9.73074791949766,0.0,8.622190064283753,0.0,7.856274156081468,7.211520158202765,2.0442276766806455,3.0497032671384585
2024-11-04,61.47187906914478,9.728618088454107,0.0,8.620302870389281,0.0,7.854554603101295,7.209941726654521,2.0656678831802213,3.049035759075798
2024-11-05,61.47190597864335,9.728622347185718,0.0,8.62026286865406,0.0,7.8545580414560225,7.2099448828280375,2.065668787432504,3.0490370938003046
2024-11-06,61.474058814864954,9.728963057795578,0.0,8.61487377478115,0.0,7.854833119587845,7.210197385662501,2.067929971760923,3.0491438755470557
2024-11-07,61.53332095913046,9.698904830462562,0.0,8.616605819483995,0.0,7.86240532585645,7.217148151007908,2.019531606697201,3.052083307361427
2024-11-08,61.56434439478692,9.67310596790699,0.0,8.62095007901771,0.0,7.872945506756568,7.220786841847213,1.9942451244930797,3.053622085191523
2024-11-11,61.521189863327905,9.666325446488269,0.0,8.590811366447387,0.0,7.867426837177832,7.215725313522846,2.0870395740564183,3.051481598979337
2024-11-12,61.522537526648314,9.668727761603039,0.0,8.59099955398727,0.0,7.867599178489792,7.215883378871658,2.0848947243607117,3.049357876039217
2024-11-14,61.526311298073225,9.653985923503585,0.0,8.591526522963708,0.0,7.868519914750319,7.216325998691897,2.0937854194081384,3.0495449226091336
2024-11-15,61.5291419304758,9.65443007308435,0.0,8.587540186389916,0.0,7.859899628892454,7.216657999193285,2.1026449593681216,3.049685222596065
2024-11-18,61.43409447932597,9.63951634372034,0.0,8.728750042988244,0.0,7.847758009448712,7.205510030488985,2.099396888002413,3.044974206025338
2024-11-19,61.43409447932597,9.637328925107349,0.0,8.728750042988244,0.0,7.847758009448712,7.205510030488985,2.101584306615402,3.044974206025338
2024-11-20,61.426032612502446,9.636064238731045,0.0,8.727604587504953,0.0,7.846728164694401,7.204564466584223,2.114431309509198,3.0445746204737305
2024-11-21,61.426032612502446,9.636064238731045,0.0,8.716668929691695,0.0,7.846728164694401,7.204564466584223,2.1253669673224564,3.0445746204737305
2024-11-22,61.44888006596637,9.624332763725173,0.0,8.719911100466224,0.0,7.849646760425919,7.207244209103433,2.104278048295063,3.045707052017821
2024-11-25,61.44888006596637,9.624332763725173,0.0,8.687091924450975,0.0,7.882465936441167,7.207244209103433,2.104278048295063,3.045707052017821
2024-11-26,61.43947023295636,9.618483743605227,0.0,8.685761646596212,0.0,7.881258873137664,7.206140544327163,2.1236443047084723,3.0452406546689006
2024-11-27,61.43678223854578,9.69025090452295,0.0,8.685381642037756,0.0,7.880914065805847,7.205825273615493,2.0513634223272925,3.0494824531448765
2024-11-28,61.45291373395134,9.66653821564947,0.0,8.665781281376509,0.0,7.882983362478164,7.207717311789681,2.0737829370419534,3.050283157712886
2024-11-29,61.45156911911748,9.642258258894616,0.0,8.665591670545224,0.0,7.882810879584837,7.207559603993145,2.099994051592243,3.0502164162724545
2024-12-02,61.453612956919855,9.641441134845332,0.0,8.665879882288067,0.0,7.8830730565657605,7.207799322571412,2.097875782393382,3.0503178644161935
2024-12-03,61.465798126728565,9.643352862924056,0.0,8.667466860894125,0.0,7.8846361312034725,7.209228502313117,2.0785948271763823,3.0509226887602807
2024-12-04,61.4805989796295,9.617216996991507,0.0,8.669553971221193,0.0,7.88215658840943,7.210964471483678,2.0878516468448676,3.0516573454198324
2024-12-05,61.433530079767905,9.609854156822554,0.0,8.662916651896259,0.0,7.8761220922381066,7.205443832936774,2.1628121576817017,3.049321028656701
2024-12-06,61.43084260508764,9.609433763599275,0.0,8.662537683454612,0.0,7.875777542955752,7.205128623183469,2.162717543178769,3.0535622385404833
2024-12-09,61.43621778960158,9.63214952898459,0.0,8.663295653497556,0.0,7.876466671668444,7.205759070270859,2.1322818614471526,3.053829424529815
2024-12-10,61.43218631303553,9.631517462322545,0.0,8.66272716353075,0.0,7.8759498138286785,7.183412717903382,2.160577498724523,3.0536290306545952
2024-12-13,61.4994467410812,9.642062748533656,0.0,8.672211747623084,0.0,7.884572976824132,7.191277640889727,2.0534557791157777,3.056972365932424
2024-12-16,61.54410817243199,9.627151540548699,0.0,8.678202795966486,0.0,7.890298822069817,7.196500009052407,2.004546294165709,3.0591923657648965
2024-12-17,61.54275956393778,9.602836416868879,0.0,8.721838386279964,0.0,7.879169484242697,7.1963423130303354,1.9979285055825664,3.0591253300577845
2024-12-18,61.549503197511456,9.579781854704308,0.0,8.722794093865758,0.0,7.880032855210187,7.197130862259744,2.0112965984730846,3.0594605379754674
2024-12-19,61.62513298678075,9.560834051907706,0.0,8.733512345758736,0.0,7.850219579836311,7.205974434704343,1.961106709284928,3.063219891727232
2024-12-20,61.611614038778896,9.536799260471156,0.0,8.6219094725986,0.0,7.848497446265814,7.204393631727311,2.1142382490365654,3.062547901121656
2024-12-23,61.537365720946966,9.496822194772077,0.0,8.611519186857398,0.0,7.839039201388043,7.129978727572278,2.326417751857564,3.0588572166056673
2024-12-27,61.50636946261445,9.448238822205116,0.0,8.418842265705663,0.0,7.771580922791949,7.084777521753597,2.712874529097511,3.05731647583171
2024-12-30,61.35172135480593,9.313073941653952,0.0,8.380416972259825,0.0,7.734564617790836,7.066963961181639,3.107998789952238,3.045260362355575
2025-01-02,61.3946383807098,9.321774677831526,0.0,8.38409326464989,0.0,7.724673038252577,7.071907474887304,3.0555225673937434,3.0473905962751644
2025-01-03,53.20242233344344,8.074131616847072,7.198424351290594,7.166096227528948,6.286049827546401,6.673090919422197,6.041126091044815,2.7178977163836033,2.640760916492932
2025-01-06,53.488155449960395,8.090832239647941,7.237084775641478,7.113167220221758,6.319810181474433,6.324221755993984,6.062144062316084,2.7153542078206825,2.6492301069232425
2025-01-07,53.437269916728006,8.090745827115853,7.23019983233471,7.005557904080904,6.313797880090949,6.485641464337548,6.048766152889554,2.6937441354279446,2.6942768869945377
2025-01-08,53.33984060138327,8.07599440310425,7.217017395796173,7.044063852964043,6.302286270204424,6.45482439019593,6.037737761172037,2.797088036798098,2.7311472883817705
2025-01-09,53.29227026361213,8.070689469797667,7.210581006947847,7.071937093859043,6.296665670607126,6.449067751761449,6.032353095199392,2.8173637515462855,2.759071896669065
2025-01-10,53.25690062712455,8.065333020328751,7.20579540431132,7.0862061275194215,6.29248662597736,6.444787559138105,6.028349472627366,2.811701366762277,2.8084397962108523
2025-01-13,53.24377528826495,8.063345292397521,7.204019512261262,7.099626065509083,6.290935821888823,6.443199219982134,6.0268637660116875,2.8072168244673645,2.8210182092171703
2025-01-14,53.24175657956355,8.06114385232796,7.20374637579046,7.076608214293226,6.290697304488154,6.441059206867296,6.022843815298051,2.8355462313295625,2.8265984200417384
2025-01-15,53.22062988735867,8.057945135457437,7.200887880087449,7.151493958165138,6.288201112885094,6.373960655584145,6.020453909786693,2.84579089021056,2.840636570464813
2025-01-16,53.200688930412674,8.051137425563093,7.198189817409618,7.146920142156975,6.285845019995453,6.371572429904038,5.924962636943336,2.981111370275411,2.8395722273393984
2025-01-21,53.20169670912721,8.051289937966379,7.1983261724574,7.147055526005164,6.285964092528936,6.371693126368726,5.925074873294968,2.9792735449984473,2.839626017252774
2025-01-22,53.19262807496487,8.051811507775948,7.197099162969413,7.187504672195789,6.284892602102149,6.370607022775572,5.9240648991826,2.952250076650053,2.8391419813835967
2025-01-23,53.11215366723815,8.039630031025027,7.186210768967253,7.161501928792208,6.2356710030317455,6.360969017556219,5.915102461503744,3.1539144400139016,2.8348466818717557
2025-01-24,53.04895124745283,8.03006302917978,7.177659319283408,7.168090743867717,6.20936209984554,6.353399589349489,5.908063605742265,3.2748259530002106,2.8295844122787672
2025-01-27,53.045945360157575,8.02960802556761,7.177252615014047,7.173350833842443,6.203344009672882,6.353039589714092,5.907728839966234,3.2803066451715255,2.8294240808935904
2025-02-03,53.045945360157575,8.02960802556761,7.177252615014047,7.182794587283251,6.203344009672882,6.3417070855851225,5.907728839966234,3.282195395859687,2.8294240808935904
2025-02-04,53.059574778096675,8.046785009491389,7.179096710257903,7.209955868543348,6.204937872644948,6.269656295946337,5.9092467487316265,3.2943741261787687,2.8263725901090084
2025-02-05,53.04955246579173,8.045265069070586,7.177740665668429,7.227482786257336,6.203765834884516,6.268472033658043,5.908130563450262,3.29375185872789,2.82583872249121
2025-02-06,53.052558761911015,8.045720990902753,7.178147425252733,7.224114392377887,6.20411739971942,6.255604362214593,5.921688277908823,3.292049528114066,2.82599886159871
2025-02-07,53.05356093633689,8.045872976330092,7.17828302202587,7.224250857477076,6.2042345968525705,6.253833510099812,5.921800139894158,3.292111715648896,2.826052245334627
2025-02-10,53.05356093633689,8.045872976330092,7.17828302202587,7.224250857477076,6.2042345968525705,6.251944488251911,5.921800139894158,3.2940007374967974,2.826052245334627
2025-02-11,53.05055452664058,8.045417037273324,7.177876247074303,7.223841477645765,6.2038830187356435,6.238367802924351,5.92146456661602,3.3127032229129023,2.8258921001771156
2025-02-12,53.03052049961614,8.06126077833077,7.17516559177588,7.221113464024141,6.201540182526621,6.273775973301678,5.919228382994373,3.29257019797766,2.8248249294527334
2025-02-13,52.994497355975746,8.055784838207899,7.170291567943544,7.238851254229854,6.197327533458081,6.269514255126468,5.943511288233415,3.307315854902297,2.8229060519227
2025-02-14,52.96651317282305,8.051530914317711,7.166505236107097,7.253887943188896,6.194054983336724,6.264317663778436,5.944144612743198,3.3376300806981307,2.821415393006753
2025-02-17,52.94255024249511,8.064853890868239,7.163262990103338,7.284537409539629,6.191252689979622,6.261483582417644,5.941455382988738,3.3304648737881504,2.8201389378195256
2025-02-18,52.82246399804975,8.084176760411644,7.147015012880558,7.237169341046457,6.1772094623574825,6.247281054495873,5.926097961403869,3.544844214651779,2.8137421947025865
2025-02-19,52.808558919397974,8.100851650663692,7.145133620034453,7.235264215815889,6.175583362836154,6.224953227673279,5.924537964917251,3.5739958367412332,2.8111212019200806
2025-02-20,52.80925399945939,8.11976150689181,7.145227666151542,7.219752766774117,6.1756646474792305,6.22428303290741,5.924615945235154,3.5702822324689216,2.8111582026324213
2025-02-21,52.749742065292985,8.129393206237541,7.1371755486481145,7.211616665261332,6.16870515231313,6.219146952682792,5.9160611583971745,3.660169005837763,2.807990245329178
2025-02-24,52.71212049953831,8.123595253696362,7.132085254199399,7.206473278773606,6.164305579207698,6.214711404055298,5.9118417731421,3.728879394640315,2.805987562746913
2025-02-25,52.72795461606889,8.126035488554596,7.1342276508237585,7.204883164049187,6.166157265915543,6.216578232094907,5.913617622617688,3.7037155106418624,2.8068304492335665
2025-02-26,52.67158895012377,8.117348836376616,7.126601231489446,7.174676158144247,6.159565704320818,6.209932770982232,5.907296023422902,3.829160350106813,2.803829975033153
2025-02-27,52.62520256809437,8.110200116322876,7.1203250348930585,7.1683576233165995,6.154141148624078,6.204463858431209,5.9020936345152375,3.9138552947061123,2.801360721096452
2025-02-28,52.571024270956336,8.101850564961387,7.112994572174921,7.160977710454406,6.147805384170759,6.19620444544865,5.896017356096099,4.014649010162601,2.798476685574841
2025-03-03,52.62924578672333,8.11082322674516,7.1208720927554605,7.168720980174102,6.154613974132068,6.203066636547627,5.90254709509626,3.908534256890955,2.8015759509350326
