date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,MORGAN STANLEY HONG KONG SECURITIES LTD,DEUTSCHE BANK AG,TOTAL_CCASS_PCT
2024-03-01,92.62130090307468,7.075895904981085,7.929025140948913,0.8437218881744653,1.4254419314808506,1.1980298128272135,0.3317230109938499,0.7392245925793285,0.46670465798775085,0.0,112.63106784304813
2024-03-04,92.63341844346003,7.0465881456920165,7.887475523222494,0.8440467096879966,1.4583964766669486,1.2143154038157433,0.3376253870100688,0.7463042251128843,0.5034568096054565,0.18433694715968982,112.85596407143332
2024-03-05,92.45783285228252,7.095691487715605,7.845077161645832,0.8434413605036883,1.5564466558030603,1.2318475711855206,0.3298621528366722,0.7526234800124921,0.5632574099464837,0.18424429920526217,112.86032443113714
2024-03-06,92.48392761004126,7.087777654476844,7.843812350965984,0.8439876512309908,1.5246864202637598,1.2375292162186806,0.3334154049024189,0.7547200552361937,0.5685985091519347,0.1851523229817245,112.8636071954698
2024-03-07,92.5548282473765,7.077770420406446,7.811966849779381,0.8449074866988543,1.43919878698654,1.16832008691515,0.37284615283761713,0.7547274375433194,0.5397911964629182,0.1861267875223182,112.75048345252905
2024-03-08,92.62387193917735,7.086300676290202,7.7058541577389965,0.8459779212320823,1.455034500178829,1.2031232356285968,0.41124227042914707,0.7376669257758037,0.5424030567239944,0.18555096756651282,112.79702565074152
2024-03-11,92.73507628226541,7.047207004498364,7.651207588940855,0.8502087214458266,1.4429196174240402,1.171041795906257,0.3810318764478181,0.7376669257758037,1.0877164403861572,0.2442746369440414,113.34835089003457
2024-03-12,92.63365342229585,7.046451351540976,7.580804592928955,0.8552434549055608,2.167498746188958,1.5265725259113074,0.39695676791018586,0.7376669257758037,1.0770147526844431,0.24518266072050374,114.26704520086253
2024-03-13,92.67745892543374,7.062633368760533,7.36604848014242,0.8514555931193591,2.3798971715487536,1.9118562421481782,0.3902467674944142,0.7376669257758037,1.095522196648598,0.24545580608415501,114.71824147715594
2024-03-14,92.69653015619308,7.06496396312012,7.316940782557628,0.8406807467540292,2.370865952303445,1.8622060188127172,0.43459324609848016,0.7594225848752709,1.0351924325328,0.17865109421146802,114.56004697745905
2024-03-15,92.73530838200143,7.130550594317064,7.692720295131646,0.8369231524270427,1.3564094607868382,1.465078055200286,0.4122458950828874,0.7594225848752709,1.0252489077728961,0.2310654748040086,113.64497280239938
2024-03-18,92.64301234215446,7.208382258343425,7.880685203305195,0.8205001028798321,1.2706252802323785,1.1586047492685019,0.37803200212421456,0.7594225848752709,0.7546104279753768,0.2542902130214921,113.12816516418013
2024-03-19,92.42754937346064,7.20928289981276,8.173484852332596,0.8178646192359535,1.2998307945677559,1.1368570630607306,0.37445497902952307,0.7594225848752709,0.4915806706631131,0.2540424627943533,112.94437029983271
2024-03-20,92.39651540929637,7.299633554085972,8.16511434957504,0.8185289530541963,1.2992066943233485,1.1281263037154383,0.3903529988939532,0.7594225848752709,0.6547238261186735,0.25320826208914804,113.16483293602741
2024-03-21,92.42852708621638,7.294286770504033,8.208799668752926,0.8188390099534761,1.3306725972775468,1.1260511371824014,0.384468340414836,0.7594225848752709,0.6797457131828398,0.22923791085196787,113.26005081921167
2024-03-22,92.43078466955849,7.265650801163405,8.367771008628678,0.81960676989455,1.3209450050010703,1.138479251228534,0.37200014044101076,0.7613715139564583,0.6814610660665698,0.22897399337222374,113.38704421931098
2024-03-25,92.45601503297588,7.167383065436297,8.604013547773803,0.8170229624005515,1.3446742500875246,1.1681884603790986,0.35490160979179763,0.7629734746027373,0.7066868524535481,0.22992631099144029,113.61178556689269
2024-03-26,92.38503710288502,7.235027145629178,8.626861345389448,0.8217568668449129,1.3512593418667291,1.1683487302667976,0.35555612514156315,0.7629734746027373,0.7119017880302209,0.22992631099144029,113.64864823164807
2024-03-27,92.30062485028682,7.2183431315250735,8.583004239924746,0.8452399858117963,1.352884482957383,1.1782018217644117,0.32541955423149116,0.7629734746027373,0.7213068473083754,0.22774114808223017,113.51573953649505
2024-03-28,92.26350601947418,7.212410045111212,8.68594999603127,0.8501529112039562,1.3522483495523605,1.2047878720623733,0.3250396607068022,0.7626486530892062,0.7219441618825378,0.22774114808223017,113.60642881719612
2024-04-02,92.24452249052348,7.2378338249753025,8.749952900880539,0.8364882607142672,1.3387447071810832,1.2231720314975287,0.3257417181144572,0.7736409083993883,0.7304338150771044,0.22719972967763058,113.68773038704079
2024-04-03,92.42058586461818,7.325218194422331,8.794351277103697,0.8358238530729531,1.3100907250110676,1.2005059124602477,0.35221415470575423,0.7736409083993883,0.6963037113043083,0.22719972967763058,113.93593433077555
2024-04-05,92.39619619833626,7.315819705397518,8.808442255829897,0.8350132757505503,1.310954012006348,1.1605919925236718,0.44416477640231944,0.7825439707929944,0.6395576881826862,0.23133382166802816,113.92461769689027
2024-04-08,92.57101078135757,7.321023050752003,8.871286876691139,0.8357961694212318,1.3288468050792164,1.1758378593766168,0.38459605432811084,0.7802997494267786,0.4293034539275527,0.2313153659002139,113.92931616626043
2024-04-09,92.50114824405034,7.3159878005307695,8.95926685067707,0.8377075963822207,1.3202537995848898,1.159120477244304,0.41141501641588873,0.7802997494267786,0.4333204625269366,0.17958753987036433,113.89810753670955
2024-04-10,92.6687678090777,7.32151087360687,8.982578995410922,0.8378183309891063,1.3325546426561754,1.1681389989213564,0.39426488343986693,0.7802997494267786,0.37689379801157263,0.17958753987036433,114.04241562141073
2024-04-11,92.77203026615993,7.337672958597187,8.847690513132948,0.8294910885513054,1.3237978975898008,1.1607139482373885,0.3837955907664701,0.786043184370581,0.40689549417045784,0.17958753987036433,114.02771848144644
2024-04-12,92.85910177343098,7.3210221648751475,8.835875204401319,0.8381497965790506,1.325074298491836,1.1633263252599635,0.3941449209490741,0.7955442136413696,0.34031461384982237,0.18518886540199675,114.05774217688057
2024-04-15,92.75526430844673,7.327114635299854,8.903459044968054,0.8039769492479969,1.3383396399890954,1.1762002568334178,0.4355482951713333,0.7955442136413696,0.24579620426572146,0.18532174693025952,113.96656529479384
2024-04-16,92.74138446370432,7.344429984309349,8.97094484849616,0.8066271975061268,1.345640298797995,1.171590006033412,0.41185677367429113,0.7805212186405499,0.24329146128103935,0.1851002777164882,114.00138653015975
2024-04-17,92.60686398943658,7.390576786152161,9.075759435651559,0.8093807980640166,1.356007125048487,1.1713604162818023,0.41929961571843194,0.7805212186405499,0.24176302841373234,0.1844137231537972,114.03594613656112
2024-04-18,92.48020958488047,7.430707524449021,9.13696141935426,0.810310968761856,1.3802138577598324,1.0272435333351917,0.40726630745738224,0.7805212186405499,0.21731408220559242,0.18437681161816863,113.8551253084623
2024-04-19,92.3644106414835,7.447495998198954,9.07707555336593,0.7955611191246875,1.3204041771810406,1.0703855885316982,0.49097849587086895,0.7794212548788191,0.22099032350805345,0.1863141504771687,113.75303730262074
2024-04-22,92.52209856726546,7.3209558717571594,8.997952133238714,0.7928813416380548,1.3057920075717666,1.0703833738395605,0.5117767435592028,0.7719651246818521,0.2159028803754417,0.1862920035557916,113.696000047483
2024-04-23,92.6536967552575,7.33525540065966,9.080161653036763,0.7938783222153819,1.3022461378131456,1.0526200664336771,0.4830300396116882,0.7712195116621554,0.22034725073433287,0.1862920035557916,113.8787471409801
2024-04-24,92.54126886858643,7.336539922099533,9.017060866118259,0.8019252584516195,1.3206173782108312,1.0951448869314029,0.49423940857443754,0.7703705463426987,0.25481775268869533,0.1856497428358548,113.81763463083976
2024-04-25,92.5494844905405,7.287277786649671,9.056709982698234,0.7952021913522355,1.2926622052333352,1.0810299157070455,0.5136835196667024,0.7698759317652762,0.2945376655940076,0.18502962903729517,113.8254933182443
2024-04-26,92.49560966812926,7.2774321512822535,9.120119866816093,0.7966749616238146,1.3115508715374617,1.0816203526309598,0.5103048591644788,0.7684437641828885,0.2915682801988333,0.18443535331367553,113.83776012887972
