date,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA CITIC BANK INTERNATIONAL LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CMB INTERNATIONAL SECURITIES LTD,DBS BANK LTD,THE CORE SECURITIES COMPANY LTD
2024-08-12,0.0,0.0,0.03290388031856838,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,0.0,0.08815404670382891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,0.0,0.08811674071707315,0.03297849229207988,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,0.0,0.08192394691561924,0.03320232821261435,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,0.0,0.08140166310103879,0.03241890249074368,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,0.0,0.0807674613261911,0.032045842623186216,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,0.0,0.08091668527321409,0.03133702887482703,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-21,0.0,0.08017056553809916,0.031225110914559793,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22,0.0,0.0797228936970302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,0.0,0.07949905777649573,0.03118780492780405,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,0.0,0.07994672961756469,0.031262416901315544,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,0.0,0.08128974514077156,0.030441685192689118,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,0.0,0.08017056553809916,0.028912139735703512,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,0.0,0.08002134159107618,0.02883752776219202,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,0.0,0.08013325955134341,0.028352549934367314,0.0,0.0,0.0,0.0005222838145804506,0.0,0.0
2024-09-02,0.0,0.07905138593542677,0.028389855921123065,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,0.0,0.08020787152485491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,0.0,0.08087937928645834,0.02831524394761157,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,0.0,0.08005864757783192,0.02857638585490179,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09,0.0,0.0806928493526796,0.028464467894634558,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10,0.0,0.08005864757783192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11,0.0,0.07946175178973998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-12,0.0,0.07778298238573139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13,0.0,0.07759645245195265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,0.0,0.07647727284928026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,0.0,0.07621613094199003,0.02831524394761157,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-19,0.0,0.07379124180286652,0.028054102040321344,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-20,0.0,0.07453736153798143,0.026823004477381708,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,0.0,0.0739404657498895,0.02529345902039611,0.0,0.0,0.0,0.0010445676291609013,0.0,0.0
2024-09-24,0.0,0.07353009989557628,0.02439811533825819,0.0,0.0,0.0,0.0017160753907643376,0.0,0.0
2024-09-25,0.0,0.07401507772340099,0.022905875868028332,0.0,0.0,0.0,0.0020145232848103093,0.0,0.0
2024-09-26,0.0,0.07270936818694987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,0.0,0.07300781608099584,0.021824002252111684,0.0,0.0,0.0,0.002611419072902253,0.0,0.0
2024-09-30,0.0,0.07065753891538382,0.0216747783050887,0.0,0.0,0.0,0.0020145232848103093,0.0,0.0
2024-10-02,0.0,0.06233830386885234,0.02122710646401974,0.0,0.0,0.0,0.0005222838145804506,0.0,0.0
2024-10-03,0.0,0.06032378058404204,0.02092865856997377,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04,0.0,0.0570035477627806,0.020854046596462276,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07,0.0,0.05170609764346461,0.02070482264943929,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08,0.0,0.05137034376266288,0.020667516662683544,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,0.0,0.04887084265002787,0.01764573173546808,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10,0.0,0.04905737258380661,0.017608425748712332,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,0.0,0.048684312716249144,0.017571119761956588,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15,0.0,0.04909467857056235,0.01753381377520084,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,0.0,0.049206596530829594,0.017496507788445095,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17,0.0,0.04961696238514281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-18,0.0,0.047363680785095716,0.017459201801689347,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21,0.0,0.04613258322215608,0.017198059894399122,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-22,0.0,0.04611019963010264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,0.0,0.046259423577125626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25,0.0,0.046072893643346886,0.016750388053330165,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,0.0,0.04596097568307965,0.016787694040085913,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-29,0.0,0.0,0.016750388053330165,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30,0.0,0.04514024397445323,0.016004268318215234,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31,0.0,0.03932051004055678,0.015183536609588813,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,0.0,0.038537084318686105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,0.0,0.03835055438490737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05,0.0,0.03771635261005968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06,0.0,0.03767904662330393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07,0.0,0.037828270570326915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08,0.0,0.03592566524578385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11,0.0,0.03603758320605109,0.0,0.0,0.0,0.0,0.0004103658543132112,0.0,0.0
2024-11-12,0.0,0.03760443464979244,0.0,0.0,0.0,0.0,0.0003730598675574647,0.0,0.0
2024-11-13,0.0,0.03764174063654819,0.015258148583100305,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14,0.0,0.03928320405380103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15,0.0,0.040327771682961935,0.01540737253012329,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,0.0,0.03946973398757977,0.015332760556611797,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21,0.0,0.03943242800082401,0.015370066543367544,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22,0.0,0.03894745017299931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25,0.0,0.041633481219413064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26,0.0,0.041670787206168805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27,0.0,0.042230377007505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28,0.0,0.042939190755864186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,0.0,0.04338686259693315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,0.0,1.0593781059029326,0.015444678516879036,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-03,0.0,1.0555355892670906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04,0.0,1.0556102012406021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05,0.0,1.055460977293579,0.01540737253012329,0.0,0.0,0.0,0.0,0.0,1.1392315705536078
2024-12-06,0.0,0.0,0.015444678516879036,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09,0.0,1.0554236713068232,0.015370066543367544,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10,0.0,1.0567666868300303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11,0.0,1.4635125920243843,1.4255736718973397,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12,0.0,1.463699121958163,1.4254244479503169,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,0.0,1.463400674064117,1.425387141963561,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,0.0,1.4635125920243843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17,0.0,1.4631395321568268,1.4254244479503169,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,0.0,1.4616472926865969,1.425387141963561,0.0,0.0,0.0,0.0002984478940459718,0.0,0.0
2024-12-19,0.0,1.4619457405806429,1.4252752240032938,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,0.0,1.055349059333312,1.4251633060430267,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,0.0,1.0547148575584642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.836096552331644,0.0,0.0,0.0
2024-12-27,0.0,2.141934794437078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,0.0,2.141785570490055,1.4252379180165382,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,0.0,2.1417109585165433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,0.0,0.0,1.4253125299900495,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,0.0,2.142568996211925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07,0.0,2.144135847655667,0.0,0.0,0.0,0.0,2.107935610347361,0.0,0.0
2025-01-08,0.0,2.144881967390782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09,0.0,2.145143109298072,1.4254617539370726,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-10,0.0,2.1443596835762015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13,0.0,2.548494169697653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-14,0.0,2.5500610211413943,1.3919236718436565,0.0,0.0,0.8359473283846212,0.0,0.0,1.1293827900500908
2025-01-15,0.0,2.5502102450884174,1.3569306562667665,0.0,0.0,0.0,0.0,0.0,1.125652191374516
2025-01-16,0.0,2.5444278171412766,1.357266410147568,0.0,0.0,0.0,0.0,0.0,1.1252791315069586
2025-01-17,0.0,2.5439801453002078,1.3578259999489042,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,0.0,2.549240289432768,1.3559980065978727,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,0.0,2.549352207393035,1.3502901906242435,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-22,0.0,2.5474496020684922,0.0,0.0,0.0,0.0,0.0,0.0,1.125204519533447
2025-01-23,0.0,2.5471511541744465,0.0,0.0,0.0,0.8366934481197359,0.0,0.0,1.1250179895996684
2025-01-24,0.0,2.5456589147042163,0.0,0.0,0.0,0.8374395678548509,0.0,0.0,0.0
2025-01-27,0.0,2.543942839313452,0.0,0.0,0.0,0.0,0.0,0.0,1.1249433776261568
2025-02-03,0.0,2.5439801453002078,0.0,0.0,0.0,0.0,0.0,0.0,1.124794153679134
2025-02-04,0.0,2.545435078783682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,0.0,2.3955396239990927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,0.0,2.394868116237489,1.3628250021741741,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,0.0,2.3960246018269173,1.3654364212470766,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,0.0,2.39740492333688,1.3867381396846077,0.0,0.0,0.8371038139740492,0.0,0.0,0.0
2025-02-11,0.0,2.397852595177949,1.4074056563472912,0.0,0.0,0.8359473283846212,0.0,0.0,1.1241599519042862
2025-02-12,0.0,2.398859856820354,1.700039561581327,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,0.0,2.402105477668104,1.6797824107729569,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,0.0,2.4035604111515783,1.6649346280441697,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,0.0,2.401695111813791,1.6415064683615608,0.0,0.0,0.0,0.0,0.0,1.1240853399307746
2025-02-18,0.0,2.4037842470721125,1.6431479317788136,0.0,0.0,0.831843669841489,0.0,0.0,1.122593100460545
2025-02-19,0.0,2.4091190031781844,1.6443044173682415,0.0,0.34213320453695084,0.8172197230332363,2.070629623591614,0.0,1.1199816813876426
2025-02-20,0.0,2.4117677282378422,1.6449759251298453,0.0,0.0,0.8145709979735783,2.0557072288893155,0.0,1.1184894419174127
2025-02-21,0.0,2.412364624025934,1.6450878430901126,0.0,0.0,0.0,0.0,0.0,1.116997202447183
2025-02-24,0.0,2.4087459433106266,1.6450132311166008,0.0,0.0,0.0,0.0,0.0,1.1155049629769531
2025-02-25,0.0,2.4086713313371155,1.6444536413152646,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-26,0.0,2.409454757058986,1.644267111381486,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-27,0.0,2.4103501007411237,1.644416335328509,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-28,0.0,2.408410189429825,1.6422898940834314,0.0,0.0,0.0,2.048246031538166,0.0,1.1154303510034416
2025-03-03,0.0,2.406544890092038,1.642028752176141,0.0,0.3417601446693934,0.808602040092659,2.033323636835868,0.0,1.1153557390299302
2025-03-04,0.0,2.404604978780739,1.641357244414538,0.2882526901494408,0.0,0.8089750999602163,0.0,0.0,0.0
2025-03-05,0.0,2.403000821350242,1.656316945103592,0.0,0.0,0.0,2.0252655436966265,0.0,1.1152811270564187
2025-03-06,0.0,2.40091168609192,1.6753803043357787,0.0,0.0,0.8070724946356732,2.017804346345477,0.0,0.0
2025-03-07,0.0,2.4000163424097822,1.6925410582434222,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10,0.0,2.397069169456078,1.6915711025877724,0.0,0.0,0.8021481043839148,2.0140737476699027,0.0,0.0
2025-03-11,0.0,2.3976287592574144,1.6983607921773183,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12,0.46020665261888843,2.3373795906468837,1.6332618452885406,0.0,0.34194667460317213,0.7660732151911079,1.9325974725953523,0.0,1.113732928606055
2025-03-13,0.541794845653706,2.439635300344385,1.6332991512752966,0.0,0.0,0.7653270954559931,1.8976044570184623,0.0,0.0
2025-03-14,0.6690455664775572,2.4482156772982067,1.6217716013677708,0.27183805597691235,0.0,0.7612980488863724,1.8224701996923887,0.0,0.0
2025-03-17,0.8200228948780631,2.3944950563699314,1.6242337964936502,0.2419932665723152,0.0,0.752232694104726,1.747858226180896,0.0,1.1129868088709403
2025-03-18,0.8781456222435161,2.393562406701038,1.6243084084671615,0.20998472993588474,0.34246895841775254,0.7517477162769013,1.7105522394251493,0.0,0.0
2025-03-19,0.9166454005754465,2.381661796925955,1.623524982745291,0.18983949708778164,0.0,0.0,0.0,0.0,0.0
2025-03-20,0.991630433954497,2.3813633490319086,1.9960252605014197,0.17107458574964116,0.34194667460317213,0.7521207761444587,1.673246252669403,0.0,0.0
2025-03-21,1.0421427400217775,2.3813260430451533,1.9945703270179453,0.15465995157711274,0.0,0.0,1.6359402659136564,0.0,0.0
2025-03-24,1.14245853840798,2.325441674885045,1.9938988192563418,0.0,0.0,0.749434745098045,1.5687894897533128,0.0,1.111569181374222
2025-03-25,1.3433885830744303,2.2491136259827877,1.989459406832408,0.0,0.0,0.7266407871902839,1.4941775162418198,0.0,1.109927717956969
2025-03-26,1.4286700687980667,2.235123880949383,1.984758852501184,0.07702619313840432,0.34205859256343935,0.7226863525941748,0.0,0.0,1.1094427401291442
2025-03-27,1.419642020003176,2.234377761214268,1.9792748724480895,0.0,0.6405064866094111,0.0,1.4942521282153314,0.0,1.1084354784867392
2025-03-28,1.4302369202418082,2.2298637368168226,1.973268608580414,0.0,0.0,0.0,0.0,0.0,1.1073162988840666
2025-03-31,1.4466888604010923,2.216135133690708,1.9628602382755607,0.0,0.0,0.0,0.0,0.0,1.1067194030959748
2025-04-01,1.4344151907584517,2.216358969611242,1.9578985420370465,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-02,1.4519116985468967,2.170024934060605,1.953533741586624,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03,1.468512862653204,2.165660133610183,1.9475647837057046,0.0,0.0,0.0,1.474106895367228,0.0,0.0
2025-04-07,1.5356263328267918,2.146708692338264,1.9425284754936791,0.0,0.0,0.0,1.4360547888763668,0.0,1.1063463432284173
2025-04-08,1.5011182950777264,2.1531626280470078,1.9395813025399748,0.0,0.0,0.0,0.0,32.638546337546416,0.0
2025-04-09,1.3827837050884986,2.1521553664046027,1.9265615131622196,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-10,1.3680478403199787,2.144134579252117,1.925927311387372,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,1.327421620742971,2.1373448896625713,1.9231293623806909,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14,1.389051110863464,2.0850418962310147,1.9205925552813001,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-15,1.4059507228638173,2.0822439472243337,1.9198091295594293,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16,1.4008024966915242,2.081535133475975,1.7156707700319846,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-17,1.6865663552405423,2.0108029825870792,1.702800204601252,0.0,0.0,0.0,1.3763652100671724,0.0,0.0
2025-04-22,1.994863029790031,1.9637228273013272,1.6849679429320055,0.0,0.0,0.6842611862357559,1.2271412630441867,0.0,1.1041079840230725
2025-04-23,1.8623521648336194,1.9638720512483503,1.6730300271701664,0.0729225345952722,0.6419614200928853,0.6841492682754887,1.18983527628844,0.0,0.0
2025-04-24,1.8480639719061687,1.9664834703212526,1.6692248165210803,1.1690843434393705,0.0,0.0,0.0,0.0,0.0
2025-04-25,1.8438110894160136,1.9692814193279333,1.6651211579779484,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-28,2.0226186839363063,1.963573603354304,1.5986791955659638,1.1623319598365807,0.6405064866094111,0.6845223281430461,1.1450680921815444,0.0,1.0989970638375353
2025-04-29,2.098573672971006,1.9637974392748387,1.58274953922126,1.1400975917301557,0.0,0.6841492682754887,0.0,0.0,0.0
2025-04-30,2.228062753000202,1.9729001000432407,1.6065507587714263,1.0824705117047395,0.0,0.6844477161695346,0.0,0.0,0.0
2025-05-02,2.261451611146595,1.974019279645913,1.606476146797915,1.0072616424051546,0.6406184045696783,0.0,0.0,0.0,0.0
