date,WATON SECURITIES INTERNATIONAL LIMITED,OPEN SECURITIES LTD,ELSTONE SECURITIES LTD,WEST BULL SECURITIES LTD,IMPERIUM INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,UZEN SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,NANYANG COMMERCIAL BANK LTD,KINGKEY SECURITIES GROUP LTD
2024-07-30,0.0,0.0,12.877509856216424,0.0,78.27771476865621,1.926835582249214,0.0,4.22875166488881,2.6891881279893384,0.0
2024-07-31,0.0,0.0,12.877632511088088,0.0,78.27846034316295,1.9259014613260244,0.0,4.228791942628725,2.6892137417942124,0.0
2024-08-02,0.0,0.0,12.878491160616381,0.0,78.28367976241502,1.919362116584223,0.0,4.229073908293119,2.689393052091263,0.0
2024-08-05,0.0,0.0,12.87934992465768,0.0,78.28889987775011,1.912821899728748,0.0,4.229355911561602,2.689572386301866,0.0
2024-08-06,0.0,0.0,12.87974254065122,0.0,78.29128644806525,1.9098317957942608,0.0,4.229484839867996,2.689654375621267,0.0
2024-08-09,0.0,0.0,12.87974254065122,0.0,78.29128644806525,1.9098317957942608,0.0,4.019906330752505,2.8992328847367586,0.0
2024-08-19,0.0,0.0,12.87883465249006,0.0,78.2857677250113,1.9167461345054433,0.0,4.019622969081637,2.8990285189115728,0.0
2024-08-20,0.0,0.0,12.881705979730562,0.0,78.30322148255053,1.8948785411819455,0.0,4.020519141230679,2.899674855306282,0.0
2024-08-21,0.0,0.0,12.881705979730562,0.0,78.30322148255053,1.8948785411819455,0.0,3.7727976907543583,3.1473963057826024,0.0
2024-08-22,0.0,0.0,12.842048864574467,0.0,78.33098450800067,1.9043190214653467,0.0,3.7741353659652055,3.1485122399943077,0.0
2024-08-26,0.0,0.0,12.840335504554417,0.0,78.32053374748709,1.917406747551803,0.0,3.7736318285067747,3.148092171899914,0.0
2024-08-27,0.0,0.0,12.841045269662294,0.0,78.32486300991677,1.9119851133307972,0.0,3.7738404205798477,3.1482661865102957,0.0
2024-08-28,0.0,0.0,12.841559286484088,0.0,78.3279982918433,1.9080587281643742,0.0,3.773991484408236,3.1483922090999967,0.0
2024-08-29,0.0,0.0,12.84344436695517,0.0,78.33949647338223,1.893659292804787,0.0,3.7745454885978034,3.148854378260009,0.0
2024-09-04,0.0,0.0,12.840898415271235,0.0,78.32396726118132,1.9131068799310869,0.0,3.773797261707242,3.1482301819091125,0.0
2024-09-05,0.0,0.0,12.840335504554417,0.0,78.32053374748709,1.917406747551803,0.0,3.7736318285067747,3.148092171899914,0.0
2024-09-13,0.0,0.0,12.841534808559437,0.0,78.32784898701222,1.9082457060144657,0.0,3.7739842906183605,3.148386207795518,0.0
2024-09-16,0.0,0.0,12.841559286484088,0.0,78.3279982918433,1.9080587281643742,0.0,3.773991484408236,3.1483922090999967,0.0
2024-09-20,0.0,0.0,12.84195094597003,0.0,78.33038724655366,1.905066985616893,0.0,3.774106588776152,3.148488233083272,0.0
2024-09-25,0.0,0.0,12.84121660403064,0.0,78.3259080760035,1.9106763532010735,0.0,3.7738907738455763,3.1483081929192074,0.0
2024-10-02,0.0,0.0,12.84195094597003,0.0,78.33038724655366,1.905066985616893,0.0,3.774106588776152,3.148488233083272,0.0
2024-10-03,0.0,0.0,12.841999905085594,0.0,78.33068587613865,1.9046930049669026,0.0,3.774120977315823,3.1485002364930272,0.0
2024-10-04,0.0,0.0,12.84175511324076,0.0,78.32919275098335,1.9065628797018526,0.0,3.774049035714555,3.1484402203594772,0.0
2024-10-08,0.0,0.0,12.871196920398248,0.0,78.27950890930079,1.9109339844412603,0.0,3.782701655464159,3.1556585303955504,0.0
2024-10-09,0.0,0.0,12.87109855679237,0.0,77.8968032309539,2.2937910503770165,0.0,3.782672747494132,3.1556344143825736,0.0
2024-10-10,0.0,0.0,12.908041174890524,0.0,77.31565380488334,2.8180835339739323,0.0,3.7935297721749985,3.1646917140771986,0.0
2024-10-14,0.0,0.0,12.907694935105498,0.0,76.73878907232773,3.3954811506767157,0.0,3.793428016152144,3.1646068257379145,0.0
2024-10-15,0.0,0.0,12.80259276305085,0.0,76.29513534467745,3.723493590729738,0.0,3.7714968845786094,3.143834768578482,0.2634466483848789
2024-10-16,0.0,0.0,12.800495776043993,0.0,76.2826386644764,4.097324251663236,0.0,3.4128179828733103,3.1433198275205707,0.26340349742250063
2024-10-17,0.0,0.0,12.791311270626501,0.0,76.22790497913073,4.169180685538308,0.0,3.407704746396576,3.1406838159752195,0.2632145023326705
2024-10-18,0.0,0.0,12.791627758299295,0.0,76.22979104004649,4.166809601577862,0.0,3.407789061172594,3.1407615240139712,0.26322101488979044
2024-10-21,0.0,0.0,12.789996797143804,0.0,76.22007157115426,4.179028547743278,0.0,3.407354560443688,3.140361069893423,0.263187453621537
2024-10-22,0.0,0.0,12.788974615640782,0.0,76.21398003348192,4.18668659693387,0.0,3.4070822433461023,3.1401100910191224,0.26316641957819936
2024-10-23,0.0,0.0,12.855438362471968,0.0,76.61006078476808,3.6887489595183967,0.0,3.4247887021092507,3.1564291070766184,0.264534084055688
2024-10-24,0.0,0.0,12.326001620916255,0.0,73.45496176685535,3.557372575710286,4.097846720197485,3.2837426389695654,3.026435131431208,0.2536395459198497
2024-10-25,0.0,0.0,12.324984450593202,0.0,73.44890009255998,3.5653312456431876,4.09750855635487,3.2834716568892746,3.0261853829649157,0.2536186149945751
2024-10-28,0.0,0.0,12.321730633405265,0.0,73.42950945604322,3.5907901647975047,4.096426807017025,3.2826048146992406,3.0253864647956923,0.2535516592420581
2024-10-29,0.0,0.0,12.32164027411861,0.0,73.4289709733989,3.5914971651115706,4.096396766577485,3.282580742282934,3.0253642786457964,0.25354979986469134
2024-10-30,0.0,0.0,12.32197912827717,0.0,73.43099032403887,3.588845860465497,4.096509420497628,3.2826710156646093,3.0254474783857797,0.25355677267043586
2024-10-31,0.0,0.0,12.26954383212885,0.0,73.1185100248904,3.9991165943045512,4.07907701922491,3.2687018452032772,3.0125729041912583,0.2524777800567513
2024-11-01,0.0,0.0,12.267214774196951,0.0,73.10463035274675,4.018252514602894,4.078302711164527,3.2671687490979693,3.01200104455948,0.2524298536314241
2024-11-04,0.0009124354395355531,0.0,12.264774691148999,0.0,73.09008904304164,4.039716664999708,4.07749149219648,3.267248821888909,3.0073872087091833,0.25237964257553397
2024-11-05,0.0009121491361794439,0.0,12.26092625869685,0.0,73.0631414296576,4.068732436842028,4.076212059758699,3.2662236268313527,3.011551588010052,0.2523004510672342
2024-11-06,0.0009123521932881037,0.0,12.263655711740034,0.0,73.07010031071505,4.0566827922362245,4.077119481365878,3.266950733726042,3.012222001360003,0.25235661666348946
2024-11-07,0.00018240986103622783,0.0,12.301903438144238,0.0,73.04584206425973,4.04986373472633,4.075765934993474,3.2658661519926224,3.008303428209469,0.25227283781310306
2024-11-08,0.00018243016004291458,0.0,12.303272423454201,0.0,73.04941002670019,4.043746927511244,4.076219495998883,3.2662295854083423,3.008638199427747,0.25230091133935084
2024-11-11,0.00018229314627937065,0.06398489434405909,12.294032078227035,0.0,72.9945464307352,4.048183899425983,4.073158060466257,3.263776490985852,3.0100244313649682,0.2521114213043696
2024-11-12,0.00018229248166597013,0.0639846610647555,12.29398725603469,0.0,72.99428030359486,4.050721235099522,4.073143210344436,3.263764591747529,3.0078259474885067,0.2521105021440367
2024-11-13,0.00018231408408240964,0.06399224351292579,12.295444144601788,0.0,72.98706910376161,4.053753659572378,4.0736258947373605,3.2641513614114626,3.0096409000324185,0.2521403782859725
2024-11-14,0.00018231441646726816,0.06399236018001113,12.295466560969032,0.0,72.98720216971074,4.053214106900306,4.073633321544641,3.2641573124299694,3.010011015874597,0.25214083797423187
2024-11-15,0.00018229779870887074,0.06398652734681362,12.294345842724951,0.0,72.98054946656602,4.061959550831058,4.073262014351007,3.2638597880836215,3.009736656683456,0.2521178556143682
2024-11-18,0.00018230776900036362,0.06399002691912764,12.295018249153523,0.0,72.98454094291212,4.0567124757960915,4.073484790544125,3.2640382961825103,3.009901266196003,0.2521316445275029
2024-11-19,0.00018230511014933094,0.06398909366241516,12.294838933581028,0.0,72.98347650653005,4.058111751924106,4.07342538117665,3.2639906921136213,3.0098573685654535,0.25212796733652465
2024-11-20,0.0005468933961266122,0.06398652734681362,12.294345842724951,0.0,72.98054946656602,4.064511720012982,4.073262014351007,3.2638597880836215,3.006819891904114,0.2521178556143682
2024-11-21,0.00018228982326082895,0.06398372796455096,12.293807970533564,0.0,72.97735659981471,4.070167173767788,4.073083810939962,3.2637169956618814,3.0055946059245477,0.2521068255697264
2024-11-22,0.0001822845066831479,0.06398186184578492,12.293449415218179,0.0,72.97522817718323,4.072965017328257,4.072965017328257,3.2636218076550803,3.0055069461917427,0.25209947274279354
2024-11-25,0.0001823027837182963,0.063988277085122,12.29468203674562,0.0,72.98254515016477,4.063346746297106,4.073373399401612,3.2639490396923767,3.005808297947269,0.25212474988240374
2024-11-26,0.00018232505342269923,0.06399609375136744,12.29618392788026,0.0,72.99146053628188,4.060378939723512,4.073870993676792,3.262889156052626,2.998882478696557,0.25215554888359304
2024-11-27,0.00018232272648264003,0.06399527699540665,12.296026996715725,0.0,72.99052897613522,4.061603377853771,4.0738190005281085,3.262847513133326,2.998844205186463,0.25215233072549115
2024-11-28,0.00018232206165353247,0.0639950436403899,12.295982159975882,0.0,72.99026282046074,4.061953211579049,4.0738041455865295,3.2628356153516167,2.9988332700773017,0.2521514112668354
2024-11-29,0.00018232139682927337,0.06399481028707496,12.295937323563026,0.0,72.9899966667273,4.06230304275304,4.073789290753284,3.2628237176566763,2.9988223350478886,0.2521504918148851
2024-12-02,0.00018231774038251312,0.0639935268742621,12.295690729137068,0.0,72.9885328558884,4.061674620241627,4.073707591106873,3.2653107302508104,2.998762193811576,0.25214543494901565
2024-12-03,0.00018233535915696997,0.06399971106409647,12.296878956905214,0.0,72.99558630277528,4.052403357263658,4.074101265003337,3.2656262825013327,2.9990519874138424,0.2521698017140895
2024-12-04,0.0001823323670495831,0.06399866083440367,12.296677166190936,0.0,72.99438845155215,4.053977848980431,4.074034409355885,3.2655726938580334,2.9990027732315427,0.25216566362957343
2024-12-05,0.00018229480783407416,0.06398547754976003,12.294144135137795,0.0,72.97935210879436,4.073742070668055,4.073195186244552,3.264900008308268,2.998384999254852,0.2521137192345246
2024-12-06,0.0001822954724644366,0.06398571083501725,12.294188958474068,0.0,72.97961818490381,4.074121514107693,4.073210036745372,3.2649119118380594,2.9976667492051954,0.25211463841831583
2024-12-09,0.0007266188020578774,0.06376079988057874,12.250974657396329,0.3451439309774918,72.72309348014831,4.067430399219483,4.058892628295303,3.2534356862141465,2.9853133482547896,0.25122845081151113
2024-12-10,0.0007244041185735376,0.06356646140482793,12.213634540179488,0.6338536037518454,72.50143855791887,4.070064540205421,4.046521406351781,3.2435194409130146,2.9762143211593792,0.2504627239968006
2024-12-11,0.0007255091122348377,0.06366342459860701,12.232265009557421,0.634820473205483,72.61203101313488,4.075366060701142,3.8967094418133135,3.248467050031486,2.9851072422902396,0.25084477555519513
2024-12-12,0.0010882123503338026,0.06366042249452745,12.231688186476998,0.6347905376947182,72.60860692974785,4.083879582077706,3.8965256890952356,3.248313865746401,2.9806136275642854,0.2508329467519415
2024-12-13,0.000725384122447045,0.0636524567447282,12.230157650487792,0.6347111071411644,72.59952150471594,4.094249333121734,3.896038121663079,3.247907408256644,2.9822354734104137,0.2508015603360658
2024-12-16,0.0010880308023551138,0.06364980193777416,12.229647556938538,0.6346846347071498,72.59649353494999,4.095529278531707,3.895875626299544,3.2477719450300144,2.984468490860077,0.2507910999428537
2024-12-18,0.0010822530812178122,0.06331180525124203,12.164705008401747,1.1616183071737851,72.21098763357023,4.074502475271527,3.8751875328139134,3.2305254474351695,2.9686202017804595,0.24945933522070576
2024-12-19,0.0009022665325075733,0.06333911058203165,12.16995144376865,1.1621192938697544,72.2421310340175,4.033311853615354,3.8768588368785406,3.231918719442127,2.969900518401928,0.24956692289159477
2024-12-20,0.0008915548741255042,0.0625871521636104,12.025470453179626,2.325175111719315,71.38447644909299,3.9929176592584827,3.830832983142466,3.1935495591175562,2.937494999268711,0.24660407818311447
2024-12-23,0.0033877635435761323,0.06258447388395907,12.02495584959568,2.325075610959619,71.38142170727963,3.994529824565057,3.8306690510626114,3.193412898181501,2.9373692956249053,0.24659352530346265
2024-12-27,0.0033578042092500455,0.06203101460246136,11.9186144040017,3.1881467334142535,70.75016753322285,3.959204615780461,3.7967929279751558,3.1651722835614895,2.912099882106434,0.24441280112593747
2024-12-30,0.0032921013464874706,0.28364052127368367,11.685400363603238,4.858448513447825,69.36578409149064,3.8850261258390564,3.7225002804177274,3.103238690294242,2.8530389879611944,0.23963032432590378
2025-01-02,0.003292089938178293,0.2836395383577825,11.685359869509595,4.858431677185229,69.36554371422763,3.8853591986163187,3.7224873806222343,3.103227936461749,2.853029101160199,0.23962949392108318
2025-01-03,0.003292226843107107,0.2836513337982281,11.685845817157178,4.858633720038067,69.36842835134345,3.8865604258364423,3.7226421840691097,3.103356987370962,2.847949494384653,0.23963945915879628
2025-01-06,0.0032922439570238376,0.2836528082972643,11.68590656345498,4.8586589765762325,69.36878894785248,3.8860608012722953,3.7226615354052695,3.103373119489312,2.8479642988233573,0.23964070487178776
2025-01-07,0.003292226843107107,0.2836513337982281,11.685845817157178,4.858633720038067,69.36842835134345,3.8865604258364423,3.7226421840691097,3.103356987370962,2.847949494384653,0.23963945915879628
2025-01-08,0.003115313452039791,0.3999716326479976,11.672214139945309,4.852966066399763,69.28750926009616,3.882199780150253,3.7182996779790485,3.0997368847795923,2.8446273276514447,0.2393599168983906
2025-01-09,0.0031171747225059894,0.3394256920062077,11.679187803362579,4.855865512170441,69.32890567064926,3.8845192333628797,3.720521207684371,3.101588848893459,2.8473659326357486,0.2395029245125435
2025-01-10,0.0031170613642155704,0.33941334854791766,11.678763081336793,4.855688925144699,69.3263844753609,3.888014541631555,3.720385908267073,3.1014760573944926,2.847262386135134,0.23949421481722966
2025-01-13,0.0031170073869750264,0.3394074710261695,11.678560843610153,4.8556048405988745,69.32518397062466,3.8896788847907247,3.720321483431748,3.1014223500401514,2.8472130809246323,0.2394900675659145
2025-01-14,0.0031170775577522777,0.3394151118441369,11.678823754020632,4.855714151076326,69.32674463488956,3.8875152274433824,3.7204052361527746,3.1014921699635165,2.847277178031275,0.23949545902063335
2025-01-15,0.0031170505686179063,0.3394121730272831,11.678722633231123,4.85567210800256,69.3261443710874,3.8883474148748034,3.720373023121505,3.1014653157748167,2.847252524956423,0.2394933853554758
2025-01-16,0.002604329545777009,0.3402990606481958,11.70923925978315,4.868360030905822,69.50729432425476,3.637727509541326,3.7300943974315506,3.1095694776577485,2.8546924261110385,0.24011918412064023
2025-01-17,0.0029544357738821954,0.3406290656946531,11.72059429566995,4.8730811235092215,69.57469902954223,3.6412551961399857,3.6363890666300622,3.1125849829547128,2.8574607643630032,0.2403520397222986
2025-01-20,0.004344698085678753,0.34062432991721425,11.720431343850432,4.87301337289729,69.57373173014484,3.6412045716456496,3.636338509789689,3.1125417085802587,2.8574210369892024,0.24034869809974863
2025-01-21,0.010253255836236638,0.34061663455972563,11.720166556807374,4.8729032821707685,69.5721599259886,3.637472845902866,3.6362563579222953,3.112471390288105,2.8573564823627597,0.24034326816127577
2025-01-22,0.020330219197851704,0.3405746122033277,11.718720623267666,4.872302105194545,69.56357671012904,3.6370240857284966,3.6358077478277697,3.11208740028653,2.8570039662485276,0.2425725299162477
2025-01-23,0.018781899850719392,0.33772957529733955,11.62082667736116,5.665585936620675,68.98246779607204,3.6093986804864135,3.6054355273069043,3.086090149783342,2.8331375903259475,0.24054616689545205
2025-01-24,0.01878044361599447,0.33770338979219416,11.619925668864981,5.66514666141191,68.97711931344708,3.616872223733541,3.6051559836795253,3.085850873050101,2.8329179260016613,0.2405275164030118
2025-01-27,0.018780702485663534,0.33770804469633514,11.6200858379416,5.6652247498038255,68.97807009418553,3.615543678524437,3.605205677156182,3.0858934084241643,2.8329569749475216,0.24053083183473664
2025-02-03,0.01878134969105955,0.337719682518135,11.620486279951807,5.665419980202183,68.9804471607093,3.6122221552602967,3.60532991684156,3.085999751989693,2.8330546020220284,0.24053912081393697
2025-02-04,0.018437023682939323,0.3377249197996362,11.620666487860849,5.6655078382714485,68.98151689409637,3.611072012367845,3.605385827493667,3.0860476089854516,2.8330985364008257,0.2405428510409654
2025-02-05,0.018437500224007013,0.3377336489631191,11.620966846796794,5.665654274442528,68.98329985680644,3.608063712060587,3.6054790157675023,3.0861273739436035,2.833688702652293,0.2405490683431195
2025-02-06,0.01738471937833841,0.4485601851480187,11.608345144500204,5.659500724354127,68.90837608448118,3.6025958078081475,3.6015630522015134,3.0827754858023853,2.830610991849259,0.24028780447683581
2025-02-07,0.07689449773525578,0.44829320156169244,11.601435842871107,5.656132182405392,68.86736173237392,3.6004515382525804,3.599419397343382,3.0809406139562214,2.8289262086270273,0.24014478487341626
2025-02-10,0.0755193491444542,0.44829937100329753,11.601595502622176,5.656210022482128,68.86830948970155,3.6005010879121326,3.5994689327985414,3.0809830140710126,2.8289651405023903,0.24014808976231902
2025-02-11,0.07689449773525578,0.44829320156169244,11.601435842871107,5.656132182405392,68.86736173237392,3.6004515382525804,3.599419397343382,3.0809406139562214,2.8289262086270273,0.24014478487341626
2025-02-12,0.07615238283293188,0.44396668828326724,11.489469464509527,5.601544401670694,68.20271735689096,3.5088019615818005,3.5646811149804623,3.051206211493982,2.8016240171981317,1.2598364005582354
2025-02-13,0.04141549108709999,0.4441513159381999,11.494247466687698,5.603873855735999,68.23108008792,3.5034437645531993,3.566163520602799,3.052475083826999,2.802789098466499,1.2603603151814995
2025-02-14,0.04141817353367939,0.4441800832459609,11.494991939443917,5.604236813939829,68.23549935768082,3.4971937636379993,3.5663944980193727,3.0526727900748885,2.8029706327627886,1.2604419476607371
2025-02-17,0.041418455916690855,0.44418311160039664,11.495070310607193,5.604275022801627,68.23596457727294,3.4965358217078033,3.5664188131721795,3.0526936027486964,2.8029897430040376,1.2604505411684315
2025-02-18,0.04141916189106571,0.4441906826671492,11.495266243190793,5.604370547235558,68.23712765400694,3.4948909276313223,3.5664796025047694,3.0527456356748432,2.8030375197472246,1.260472025450333
2025-02-19,0.041455410689916705,0.444579424929724,11.436916595275786,5.609275322981323,68.29684672608776,3.495390574591372,3.5696008776782597,3.055417306404972,2.8054906534801654,1.2450271078807083
2025-02-20,0.041966847909768464,0.4445756327351895,11.43681904012552,5.609227476720273,68.29626416442531,3.4957019533295353,3.569570429528437,3.0553912441624114,2.80546672307375,1.2450164879897978
2025-02-21,0.04281946737987045,0.4445718406053481,11.4367214866395,5.60917963127546,68.2956816127011,3.4956721357805787,3.569539981898045,3.055365182364461,2.8054427930755756,1.2450058682800578
2025-02-24,62.96836997379794,0.44457335744952164,11.436760507834201,5.609198769355437,5.3703642718768,3.495342870599865,3.5695521608878704,3.0553756070302884,2.8054523650258565,1.2450101161422136
2025-02-25,62.96858481765955,0.44457487430404585,11.436799529295177,5.609217907566013,5.370382595200063,3.4950136031722896,3.569564339960804,3.0553860317672528,2.8054619370414557,1.2450143640333562
2025-02-27,63.21512254886274,0.44456425653973813,11.43652638466003,5.609083942834454,5.370254334562915,3.4949301318993147,3.32382577683049,3.0553130601023444,2.8053949343039113,1.244984629404071
2025-02-28,62.29251756677956,0.4380759799786568,11.269613851791695,5.527221113468241,5.291877148782855,3.444258923170645,3.27531557709292,3.010721719653777,2.7644510708937116,2.685947048387943
2025-03-03,62.293129373832926,0.43807082511241713,11.269481241571928,5.527156074327043,5.291814878948155,3.444050293516194,3.2752770362587627,3.010686292311355,2.764418541432732,2.6859154426884886
2025-03-04,62.29019748392568,0.4380502068605534,11.268950831900039,5.526895933067919,5.291565814263324,3.445905311067285,3.2751228819919502,3.0132340783508367,2.7642884312439757,2.685789027328443
