date,THE HONGKONG AND SHANGHAI BANKING,CENTRAL CHINA INTERNATIONAL SECURITIES,BANK OF CHINA (HONG KONG) LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD
2024-04-24,77.46991580304072,0.0,6.36190005492972,0.0,4.802486991635359,4.087760702221974,3.6185558457956373,1.9726541476367072,1.6867264547398848,0.0
2024-04-26,77.46767373184436,0.0,6.3616184854441356,0.0,4.8035383796542765,4.098815528231651,3.6193480408122363,1.961910111436026,1.6870957225773184,0.0
2024-04-29,77.47200282900214,0.0,6.356385726646225,0.0,4.803806814000435,4.0990445808131835,3.6195502994907494,1.9620197481280564,1.6871900019192125,0.0
2024-04-30,49.37659930547898,0.0,4.044751778386863,0.0,3.061695006380207,2.613164025625372,2.3069118943324365,1.2472508065538723,1.0753265907021126,0.0
2024-05-02,77.5068106040791,0.0,6.3183781462802315,0.0,4.80596513985996,4.101902764880457,3.621176544948513,1.9578187521842771,1.6879480477674471,0.0
2024-05-03,77.48116436475111,0.0,6.37708399156947,0.0,4.784302519957341,4.100760612126554,3.6191520265854855,1.9500584372942058,1.687478047715835,0.0
2024-05-06,77.4732913643415,0.0,6.386597184383823,0.0,4.783816378376891,4.100343926468257,3.618784278041419,1.949860288350505,1.6873065800375964,0.0
2024-05-07,77.4654199637488,0.0,6.385948296696502,0.0,4.793490482974697,4.099927325481714,3.618416604224941,1.9496621796712539,1.687135147202095,0.0
2024-05-09,77.46542311198927,0.0,6.385944492166094,0.0,4.793490677784984,4.099927492105184,3.618416751279531,1.9496622589066777,1.6871352157682646,0.0
2024-05-10,77.46660372020497,0.0,6.385533801726673,0.0,4.793563732759046,4.098973946596331,3.618471897593497,1.9496919726446045,1.687160928474873,0.0
2024-05-13,77.47077549079063,0.0,6.380492428312537,0.0,4.793821878169074,4.099194686607131,3.6186667613657866,1.9497969684393337,1.6872517863154997,0.0
2024-05-14,77.47172010500553,0.0,6.370409253029735,0.0,4.793880330046715,4.099244668778422,3.628871858080868,1.9486014257979907,1.6872723592607344,0.0
2024-05-16,77.55354511488494,0.0,6.375898617977836,0.0,4.696388818956759,4.10304581642949,3.6320567797251817,1.9503116385307293,1.6887532134950596,0.0
2024-05-21,77.55504369502081,0.0,6.3740895037927565,0.0,4.696479568064154,4.103125100270712,3.6321269625663977,1.950349324729032,1.6887858455561264,0.0
2024-05-22,77.55390230106384,0.0,6.374413645534979,0.0,4.6967183982639185,4.103333756600024,3.632311667214947,1.9504485058948573,1.6888717254274235,0.0
2024-05-23,77.57504698473274,0.0,6.346696833762443,0.0,4.69878768425873,4.10514160845627,3.6334032412635566,1.9513078369074086,1.6896158106188524,0.0
2024-05-24,77.68304142988623,0.0,6.28503186571373,0.0,4.706455783319159,4.091014586654722,3.6389387052949735,1.9033277008255345,1.6921899283056472,0.0
2024-05-27,77.71067935105471,0.0,6.256685301519095,0.0,4.708130236990489,4.092470079855862,3.640233359819599,1.8990096984179548,1.692791972342283,0.0
2024-05-28,77.58516039596121,0.0,6.440465544430881,0.0,4.7005256246936185,4.075682139370719,3.6343536237082086,1.8959424016828295,1.6678702701525387,0.0
2024-05-29,77.82275569986325,0.0,6.376540208939942,0.0,4.6538701965309555,4.025151915487694,3.5982805676402116,1.8720857158706397,1.6513156956673043,0.0
2024-05-30,77.81592380360478,0.0,6.30464602593616,0.0,4.754373976922448,4.01485267658071,3.598081154777366,1.8719819668813444,1.6401403952971898,0.0
2024-05-31,49.97191561475177,0.0,4.051224944738969,0.0,3.0555430375581776,2.5802671818191527,2.3253678007985243,1.2030861461683573,1.0605618655292424,0.0
2024-06-03,77.72932319494606,0.0,6.34159680880725,0.0,4.760177760043593,4.019753707570558,3.6226503613997476,1.8742671420474568,1.6522310251853294,0.0
2024-06-04,73.72744717993197,0.0,6.011857066488878,5.1212085268392284,4.515683167389745,3.8228594400574076,3.455722611957827,1.7778536851485567,1.5673683221863897,0.0
2024-06-06,73.7280116593185,0.0,6.011137465155944,5.121247736343397,4.515717740810656,3.8228887090126484,3.455749070003705,1.7778672969281033,1.567380322427044,0.0
2024-06-07,73.71362013449378,0.0,6.010346846276961,5.120248081500245,4.514836283919228,3.841279502119262,3.4550745163651397,1.777520261645814,1.567074373679582,0.0
2024-06-11,73.7129410092313,0.0,6.010502127392138,5.120380366350424,4.514952927572406,3.8413787440066356,3.4551637804022484,1.777566185006901,1.567114860037946,0.0
2024-06-12,73.71286062216103,0.0,6.010542386768791,5.1204146635384795,4.514983169503384,3.8414044742219224,3.4550912355128345,1.7775780914508303,1.5671253568427177,0.0
2024-06-14,73.70696672109874,0.0,6.010139817270416,5.120071712332095,4.514680768423289,3.8507153637333555,3.454859823061842,1.7755453989578305,1.567020395122427,0.0
2024-06-17,73.70746039327419,0.0,6.009510294976791,5.120106005385427,4.514711006708428,3.850741154932142,3.4548829629119893,1.775557291149284,1.5670308906617476,0.0
2024-06-18,73.67933162959952,0.0,6.045379612118816,5.118152034226384,4.51298807068147,3.849271607788047,3.4535644859780548,1.7748796903858457,1.566432869221867,0.0
2024-06-21,73.67429573890855,0.0,6.046536264772296,5.119131281934738,4.513851533352468,3.8500080826671743,3.4542252508568496,1.7752192752316636,1.5667325722762544,0.0
2024-06-26,73.68179851278082,0.0,6.0448130138440375,5.117672339600287,4.512565094554409,3.8489108379452803,3.4532408034626227,1.774713341234091,1.5662860565784593,0.0
2024-07-03,73.68884588726584,0.0,6.045391176454891,5.1181618248489755,4.51299670367296,3.839714364105805,3.453571092375491,1.7748830855912008,1.5664358656848356,0.0
2024-07-04,73.6890573293287,0.0,6.045121584007533,5.118176510853096,4.5130096532221256,3.839725381745126,3.453581002019037,1.7748881784235886,1.5664403604007833,0.0
2024-07-05,73.68689297091946,0.0,6.045728748456854,5.118690574098897,4.5134629342658235,3.8401110389588897,3.4534495956173354,1.7750664459718064,1.5665976917109317,0.0
2024-07-08,73.68646507306235,0.0,6.04582706274461,5.1187738130993505,4.513536331189859,3.8401734859851135,3.45350575484171,1.7750953117050563,1.566623167371959,0.0
2024-07-10,73.68435053468046,0.0,6.045653569100129,5.118626922572234,4.516276451674363,3.840063286720959,3.453406651560484,1.7750443728092309,1.5665782108821333,0.0
2024-07-12,73.68253795267664,0.0,6.045333112870549,5.119165562391615,4.516751705364269,3.8404673816132924,3.453770058068359,1.7752311630549016,1.5667430639603752,0.0
2024-07-15,73.67337561664814,0.0,6.063711969279033,5.118529000237659,4.516190052657513,3.8399898240584838,3.4514275272265067,1.775010415169499,1.5617655947231568,0.0
2024-07-16,73.67453324286348,0.0,6.063885977820931,5.118675885144546,4.516319652422472,3.838186905568123,3.4515265718174306,1.775061352116333,1.5618104122466967,0.0
2024-07-17,73.6748856139162,0.0,6.063436699543489,5.118700366781968,4.516341253106456,3.838205262874249,3.4515430798019144,1.7750698418916973,1.5618178820840327,0.0
2024-07-18,73.66783883322309,0.0,6.072421448622179,5.118210778523801,4.515909278681513,3.8378381501123195,3.4512129501120823,1.7749000618128206,1.5616684989121972,0.0
2024-07-24,73.66854345063152,0.0,6.071523051057825,5.11825973313509,4.515952472405437,3.8378748582282913,3.451245960239206,1.7749170383591886,1.561683435943444,0.0
2024-07-25,73.66079340040773,0.0,6.090011884531542,5.117721283911958,4.515477386882769,3.8288637021755103,3.4508828835680285,1.7747303142087434,1.5615191443137288,0.0
2024-07-29,73.66086384806515,0.0,6.0899220709636115,5.117726178394615,4.515481705391835,3.828867364021466,3.4508861839209573,1.7747320115240643,1.5615206377183024,0.0
2024-07-30,73.66093429585733,0.0,6.089832257223889,5.1177310728866345,4.515486023909161,3.8288710258744265,3.4508894842801987,1.774733708842632,1.5615221311257323,0.0
2024-08-02,73.66135698544015,0.0,6.089867202594606,5.117760440035354,4.5155119351865824,3.8288929971392784,3.4503354551515075,1.7747438928222163,1.5615310916302996,0.0
2024-08-06,73.66248418137765,0.0,6.088908351848128,5.117838754079693,4.515581033380227,3.8289515884116643,3.44991005341821,1.7747710506725185,1.561554986811909,0.0
2024-08-14,73.66241373062088,0.0,6.088998168361225,5.117833859381704,4.515576714681169,3.828947926404606,3.449906753926254,1.7747693532825244,1.5615534933416335,0.0
2024-08-15,73.66935873333952,0.0,6.089603874093714,5.11834295812354,4.516025903632446,3.829328812659504,3.450249934896198,1.7653809537027367,1.5617088295523454,0.0
2024-08-16,73.62055929221783,0.0,6.152480316767734,5.114952508143792,4.513034435483716,3.826792220660579,3.447964449160365,1.76373361432077,1.5604831632452039,0.0
2024-08-20,73.60623553913565,0.0,6.170476893552652,5.114023731973418,4.512214955961065,3.8260973494143915,3.447338365690073,1.7634133545042303,1.5601998097685128,0.0
2024-08-21,73.60573104573332,0.0,6.170594836746646,5.114121482002066,4.512301202948628,3.8261704818723374,3.447404258505919,1.76344706058675,1.5602296316043298,0.0
2024-08-22,73.59872741933768,0.0,6.169966609770321,5.113634870488355,4.511871854970405,3.8258064196152226,3.4470762360663847,1.763279267614581,1.5696373221370452,0.0
2024-08-23,73.59893841602563,0.0,6.169697612914398,5.11364953052473,4.511884789841037,3.8258173876375188,3.4470861183251467,1.763284322675972,1.5696418220555612,0.0
2024-08-27,73.59936041303094,0.0,6.169159614575478,5.113678850849649,4.511910659804797,3.8258393238707744,3.4471058830126586,1.7632944328857072,1.5696508219699972,0.0
2024-09-04,73.59908900740913,0.0,6.1692185690436006,5.113727718805032,4.511953777070321,3.825875884818545,3.447138824662184,1.7633112834929094,1.5696849346982678,0.0
2024-09-05,73.599243741765,0.0,6.169021299678985,5.113738469880559,4.511963262979329,3.8258839283208306,3.447146071909573,1.7633149906697145,1.5696882347960073,0.0
2024-09-11,73.60276060710626,0.0,6.164537681367828,5.113982824695563,4.512178862575383,3.8260667443105496,3.4473107902943037,1.7633992488911465,1.5697632407589615,0.0
2024-09-12,73.60381573224902,0.0,6.164626052492055,5.1140561356938665,4.510810006297733,3.8261215925144283,3.4473602088794184,1.7634245279278138,1.5697857439456606,0.0
2024-09-20,73.60402676090774,0.0,6.164357018164048,5.114070798145755,4.510822939189539,3.826132562343909,3.4473700927664663,1.7634295838221201,1.5697902446604226,0.0
2024-09-23,73.60367746030232,0.0,6.164145580151047,5.11421253951543,4.510947960967101,3.826238607271981,3.447465639929971,1.763478458961789,1.5698337529003674,0.0
2024-09-24,73.60635065612698,0.0,6.161980060932018,5.114398281479401,4.511111793097106,3.8263775715930857,3.447590847678718,1.7623000217444365,1.5698907673482654,0.0
2024-09-25,73.35786573602333,0.0,6.140345128473581,5.0972320551783685,4.476919479510223,3.8135345234587588,3.4360191785541345,1.7563849483929674,1.5651930358577328,0.35650591455090513
2024-09-26,73.33598823106445,0.0,6.179386367596313,5.096042768175907,4.475874923937628,3.8126447489707433,3.4352174860070757,1.7531181668143536,1.5553045728999224,0.35642273453361606
2024-09-27,73.34298564502379,0.0,6.189540347490841,5.096562102803377,4.476331057636258,3.813033293284529,3.397280112578069,1.724724098889523,1.5554630730455674,0.40408026924804624
2024-09-30,49.86762290625107,0.0,4.220459131276338,3.465272579588976,3.030611374437322,2.592571119463211,2.30989074239363,1.1658809814597209,1.0575959689813588,0.28121944636826585
2024-10-02,73.3171659939162,0.0,6.206130951167102,5.092122879303512,4.415336390470728,3.8097120530720328,3.4228688426318516,1.7074567556611626,1.5493502554522542,0.47985587832514887
2024-10-03,73.08063753892533,0.0,6.127198460121774,5.0789912354547395,4.403950053902173,3.9232757965209837,3.4898782357878217,1.8454246403618215,1.543551400205058,0.5070926387203017
2024-10-04,73.06321303720968,0.0,6.162093522703014,5.076461640455019,4.401756663616794,3.885746758347076,3.488140099586038,1.8445055253789027,1.5427826333923662,0.5353001193111218
2024-10-07,73.04178837186343,0.0,6.160323159455921,5.0753157205904795,4.3907094359515835,3.894354158966605,3.4778681767012305,1.8440891614483768,1.5424343779752108,0.5731174370471613
2024-10-08,65.07414810873298,10.655869372605888,5.497106807019387,4.522435137059276,3.912406581763343,3.5715379257041366,3.200168391217096,1.6430338947413419,1.3619009851225943,0.5613927960339494
2024-10-09,65.09149213367714,10.67452743997825,5.470750977832346,4.530353768240259,3.919257073547549,3.5862577038767647,3.1465088267382515,1.6457245366083801,1.3727517636421473,0.5623757758589168
2024-10-10,65.0694566591762,10.670913783730668,5.460435690316465,4.528820103982949,3.917930284339377,3.585043645209538,3.145443636607471,1.6451674081746435,1.3722870448979259,0.6045017435647687
2024-10-14,65.04193328754442,10.666400152592505,5.475045390678256,4.526904483272786,3.9162730605545204,3.5835272273135037,3.144113162701555,1.6444715278600304,1.3717065887475075,0.6296251187349217
2024-10-15,65.05755553577572,10.669017593458365,5.4763889187048616,4.528015345852555,3.9172340795491123,3.5759448274582883,3.0518052750327365,1.6340440063107513,1.3671353692415535,0.7228590486160693
2024-10-16,65.04137480799635,10.666364058939104,5.500405848025178,4.5268891648411635,3.9162598084169247,3.575055439756421,3.0510462481989697,1.6332146135473136,1.366710746860275,0.7226792634182982
2024-10-17,65.04953880031562,10.66645429353062,5.500452379989785,4.526927461114605,3.916292938929078,3.5750856837707325,3.0426123262826623,1.633228430106799,1.366722308868217,0.7226853770918773
2024-10-18,65.04735490726222,10.666165548211682,5.5002188854348075,4.526804915320323,3.9161869232632727,3.574988904726114,3.0399921103282415,1.6304771766771036,1.3666853111313766,0.7311253176448562
2024-10-21,65.04740993414431,10.666174571266266,5.500138943240073,4.526808744775966,3.916190236165948,3.5749919289919467,3.0399946820129418,1.630478555981081,1.3666864672803325,0.7311259361411302
2024-10-22,65.09862527065398,10.674572626169473,5.503876867456519,4.530372945616758,3.919273664099269,3.5016111675103954,3.041372293289761,1.6317623197466318,1.3668312544070127,0.7317015910501932
2024-10-23,65.11637669362091,10.677483422716874,5.504361474847161,4.531608310665117,3.9203423914993527,3.502566004584785,3.042201630096085,1.6059549879438055,1.3672039688786397,0.7319011151472735
2024-10-24,65.09619044225448,10.67417337422714,5.510951646007314,4.530203499938567,3.9191270748466835,3.5241839298785416,3.04125853943394,1.605457137591623,1.3667801319825112,0.7316742238391892
2024-10-25,65.07415410793624,10.670559957659325,5.500623091812795,4.528669937403246,3.917800373639282,3.5653058707527716,3.040229013904598,1.6049136589336976,1.3663174501616047,0.7314265377964418
2024-10-28,64.99369688550144,10.669855626448815,5.500090763799438,4.528371013673689,3.917541771551795,3.6496948417905863,3.040028337633616,1.6031152373433795,1.3662272637020905,0.731378258555164
2024-10-29,64.97251755216186,10.628074977522322,5.504749119540828,4.532206361855492,3.9208597719243987,3.695133976292698,3.042603119408821,1.604473011494879,1.3673844032641864,0.7319977065345126
2024-10-30,64.99013164128826,10.630956255129362,5.718038811762978,4.533435045763774,3.9219227193993724,3.6961357293668353,2.8045205586139894,1.6049079851066475,1.3677551020096952,0.7321961515591008
2024-10-31,49.67723566060091,8.12610323823514,4.370761443233494,3.465272579588976,2.9978440457641984,2.82525671243099,2.1437228266322927,1.2267615124981877,1.0454863040369433,0.5661527391780409
2024-11-07,64.98462621260337,10.630055688073462,5.717554426609409,4.533051010484699,3.9215904864080864,3.6958226231897315,2.787340629958524,1.6047720305203947,1.3676392370624741,0.7575476550898524
2024-11-08,64.98203898332685,10.629632474262902,5.746720605694815,4.5328705363792094,3.921434356346127,3.6702629642402083,2.7702879794752246,1.604708139821602,1.3675847873182796,0.7744591731347947
2024-11-12,64.95496281834892,10.622433999901753,5.742828879330716,4.529800839245509,3.9187787288123035,3.6677774320347702,2.759946815114769,1.603621418297636,1.366658647674972,0.8331904212386579
2024-11-13,64.95496281834892,10.622433999901753,5.742828879330716,4.529800839245509,3.9357089340159557,3.6677774320347702,2.7430166099111166,1.603621418297636,1.366658647674972,0.8331904212386579
2024-11-14,64.97140750830812,10.625123288389673,5.651227764599969,4.530947651854527,3.9367053399929803,3.7364439713587285,2.743711061200837,1.604027408169566,1.367004645528961,0.8334013605966339
2024-11-15,64.9705823254807,10.624988341809122,5.6511559900104364,4.5308901056147635,3.9379254117774627,3.736396515877632,2.7436762141298265,1.6040070358870082,1.366987283603127,0.833390775809918
2024-11-18,64.72155659465952,10.623486168036452,5.904335255195084,4.530249522861677,3.9373686630938867,3.735868259594436,2.743288309850125,1.6037802594216635,1.3667940172785962,0.8332729500085586
2024-11-19,64.68769283032742,10.623486168036452,5.904335255195084,4.530249522861677,3.9543005452599407,3.735868259594436,2.743288309850125,1.6037802594216635,1.3837258994446504,0.8332729500085586
2024-11-20,64.6884595384895,10.623612082460022,5.903219990281153,4.530303217453855,3.9543474134410546,3.7359125388160592,2.7433208245595866,1.6037992681598219,1.3837422999977504,0.8332828263411973
2024-11-21,64.10468510027802,10.636317785695704,6.14761283301471,4.705244735794027,3.992981428828947,3.740380642099973,2.746601800936225,1.6904790584477378,1.3844648596309923,0.8512317552736739
2024-11-22,63.94490539131033,10.653474905253182,6.182998877668708,4.7128346224545945,4.033381742680288,3.7464141359424827,2.751032260464128,1.6932059186167907,1.3866980976367012,0.8950540479728051
2024-11-25,63.86201978398617,10.667993203871552,6.1912548912113365,4.71925715979535,4.038793323935252,3.7685224769477705,2.754781300868447,1.7125161969908769,1.388587856354309,0.8962738060389404
2024-11-26,63.86744941714018,10.64339381503403,6.276802598836455,4.719658397263626,3.954115388502494,3.768842881699322,2.7550155160081156,1.7296660611703394,1.3887059159253594,0.8963500084200863
2024-11-27,63.86618623400781,10.643239981642802,6.278157219133646,4.71959018208064,3.954058238030559,3.769128489408354,2.7549756966246486,1.729641061588392,1.3886858443819987,0.8963370531011422
2024-11-29,63.86645773060741,10.643285226296257,6.277758805464016,4.719610245165059,3.9540750468214,3.7691445120586584,2.7549874080885344,1.7296484143315947,1.3886917477168756,0.8963408634501917
2024-12-06,63.866304125450455,10.643330471334387,6.27778549247188,4.719630308420056,3.9536667516903137,3.7695856389100264,2.754999119651992,1.7296557671373114,1.3886976511019433,0.896344673831637
2024-12-09,63.856168094961106,10.641683799747833,6.275539116661102,4.718900115822086,3.970056596144228,3.7690024314655712,2.7545728828848888,1.7293881652796095,1.3884828002175755,0.8962059968160041
2024-12-10,63.85601446918115,10.641729031171497,6.275565790218958,4.718920173039947,3.9700734704768292,3.7690184512373466,2.7545845909242765,1.7293955158728294,1.3884887018262844,0.8962098060508862
2024-12-11,63.85406035056626,10.641403373502955,6.275373745663225,4.718775764876847,3.9699519784837003,3.7719633070028764,2.7545002952620723,1.7293425929962896,1.3884462113633051,0.8961823802824694
2024-12-12,63.85406035056626,10.641403373502955,6.275373745663225,4.718775764876847,3.9784525203804955,3.7719633070028764,2.7289986695716872,1.7293425929962896,1.4054472951568953,0.8961823802824694
2024-12-13,63.85568877443959,10.641674753509237,6.272983554372752,4.718896104398974,3.978553979974882,3.7720595006523436,2.729068265249071,1.729386695168464,1.405483137261776,0.8962052349729135
2024-12-16,63.85420875915205,10.642235649387077,6.272889127202273,4.719144825529266,3.995766093003253,3.772258316409627,2.7292121075648508,1.7294778467861343,1.3885548032714923,0.8962524716939783
2024-12-17,63.870498048394566,10.64495049713241,6.265985973733295,4.720348685330119,3.9967854179764872,3.7732206242669717,2.729908333017929,1.7299190387675603,1.3719022745500293,0.8964811068306348
2024-12-18,63.87066098325682,10.64497765260475,6.266001958383372,4.720360727029908,3.9967956138525405,3.7732302498249597,2.729915297066305,1.7296683499112868,1.3719057742989738,0.8964833937710864
2024-12-19,63.87066098325682,10.64497765260475,6.189471384533914,4.720360727029908,4.013802408041308,3.7732302498249597,2.789439076726994,1.7296683499112868,1.3719057742989738,0.8964833937710864
2024-12-20,63.71505762128204,10.619044081769685,6.17201728305516,4.708860861715344,4.004023878441351,3.764037808360613,3.0286411188846114,1.7254544869857396,1.368563501845437,0.8942993576600164
2024-12-23,63.63408947000371,10.60554955787308,6.164173974931085,4.702876911094657,3.998935624216757,3.759254524878454,3.1518708851075576,1.7232618049865085,1.3668243516227363,0.8931628952854623
2024-12-27,63.63446684344636,10.605612452663925,6.163617494135863,4.702904800876142,3.998959339368746,3.759276818633793,3.151889576855591,1.7232720245597806,1.3668324573914425,0.8931681920683573
2024-12-30,63.634952044449555,10.605693318491152,6.162902009129292,4.70294065965269,3.998989830691757,3.7593054824220533,3.1519136094288256,1.7232851641892386,1.3668428792353333,0.893175002310107
2025-01-02,63.6407750336732,10.606663804614247,6.154315337923852,4.703371007628148,3.999355762839759,3.7596494819790465,3.1522020288963026,1.7234428553733754,1.3669679537596398,0.8932567333124287
2025-01-03,63.63268783640279,10.59684424055437,6.149297416561638,4.702773323373759,3.9988475418290697,3.7591717218164415,3.1772166044352868,1.7232238476326882,1.3667942453235224,0.8931432220704364
2025-01-06,63.635883930453495,10.590809673245646,6.133029431885499,4.703291307616684,3.999287992574639,3.7595857736076836,3.1775665571173084,1.723413651124953,1.3669447900837555,0.9101868922903388
2025-01-10,63.63599176352184,10.590827619715983,6.132870371260784,4.703299277496282,3.9992947694977965,3.759592144347659,3.1775719416068533,1.723416571505256,1.3669471064160175,0.9101884346315352
2025-01-13,63.52834093028037,10.572911478450898,6.12249560397372,4.695342866789461,3.9925292991659354,3.753232170757697,3.3413631353652646,1.720501126569093,1.3646346886957197,0.9086486999518442
2025-01-15,63.5286633380886,10.572965136222633,6.122526675781352,4.695366695763749,3.9925495613450166,3.753251218498284,3.341380092860915,1.7200023558257997,1.3646416142485134,0.9086533113651365
2025-01-20,63.33693414554984,10.555109327753616,6.112186845633358,4.68743707835452,3.9858068738063808,3.780689012035772,3.5552833857284734,1.7170975857602422,1.3623369836194583,0.907118761758339
2025-01-21,63.31020430043171,10.550654795159923,6.1349289142036705,4.68545885713501,4.009446330418536,3.7790934622496177,3.5453424391842745,1.7163729256051636,1.3617620417303042,0.906735933881798
2025-01-22,63.32653128854301,10.559077026515592,6.037191992039909,4.687087285275572,4.037988720861498,3.815899231399715,3.548172566303169,1.7177430481380973,1.3628490903722597,0.9074597505511817
2025-01-23,63.32622149554135,10.559166222555175,6.037242990210918,4.687126878662569,4.038022831096785,3.815931465571133,3.5482025388983,1.7177575584855955,1.362860602812325,0.9074674161658587
2025-01-24,63.36208261641424,10.56514579195441,6.034745349854618,4.689781160247238,4.040309530372593,3.7673796965232023,3.5502118569520844,1.7187303105301734,1.3636323796159322,0.9079813075355124
2025-01-27,63.36299305380706,10.56529760047131,6.034832061932185,4.689848546796987,4.04036758479131,3.7674338292664302,3.5502628692530305,1.7173181261567365,1.3636519733833274,0.907994354141625
2025-02-03,63.36326083449012,10.565342250865363,6.034434952268615,4.689868366738987,4.0403846599378515,3.7674497509575557,3.5502778731499482,1.7173253837782387,1.3636577363632516,0.9079981914500703
2025-02-04,63.363796402646365,10.565431552785668,6.03321810560984,4.689908007125563,4.040418810663908,3.759451866763417,3.567212571808695,1.717339899205276,1.355216917227003,0.9080058661642638
2025-02-05,63.36438553807526,10.565529786641635,6.032344433836746,4.68995161232478,4.040456377129368,3.7594868208920147,3.567245738560496,1.7173558664584316,1.3552295175815445,0.9080143084997262
2025-02-10,63.359030164311626,10.564636818761686,6.031834597611873,4.689555231240925,4.040114889495716,3.7676207894439226,3.5669442453151268,1.7172107205302898,1.35511497752027,0.9079375657685619
2025-02-11,63.359503725462574,10.564743966937456,6.031050593891166,4.68960279343325,4.040155864963944,3.7676590012349678,3.5669804218137147,1.7172281367462257,1.355128721305342,0.9079467742113653
2025-02-13,63.35934888582345,10.56478861265216,6.031076080601021,4.689622611298126,4.040172938321015,3.767674923043333,3.5669954955713714,1.7172353936071316,1.3551344479647354,0.9079506111176617
2025-02-17,63.34339492949733,10.562128386827796,6.029388454709834,4.688441758974951,4.03915561816635,3.766726218199766,3.5660973220365655,1.7168029917760987,1.3801423316932657,0.9077219881180449
2025-02-18,63.344037215436785,10.562235484127541,6.028435616571215,4.688489298583827,4.039196574178635,3.7667644118471135,3.566133481357853,1.7168203997224785,1.3801563259860423,0.907731192188502
2025-02-19,63.34396645126994,10.56230822228207,6.028295460444983,4.68852158645126,4.039224390610585,3.766790352140934,3.5661580399817,1.7168322228206967,1.3801658306050468,0.9077374433927878
2025-02-20,63.3411472304538,10.561908576423546,6.028067367942472,4.688325597988648,4.034846795122346,3.7750973550260176,3.5660231073266844,1.7167672630720139,1.380113609296345,0.9077030973481313
2025-02-21,63.33044498453331,10.560124015393045,6.027048853718814,4.687533449192819,4.0510612578263405,3.7744595070861897,3.5654205849866027,1.716477194668756,1.379880422562433,0.9075497300316968
2025-02-24,63.31487118152439,10.55755530668254,6.024738193321203,4.686393225083312,4.050075853078763,3.7988795173646532,3.5645533104261973,1.7160596683295857,1.3795447720666885,0.9073289721226655
2025-02-25,63.29957703805811,10.559075777781732,6.025564468551199,4.6870681469995334,4.050659134255633,3.799426621911841,3.565066667934882,1.701017268962966,1.4050852323106064,0.9074596432334955
2025-03-03,63.300646472174726,10.559254171325657,6.023976788630585,4.687147334109746,4.0507275693586084,3.799490812490091,3.565126899047017,1.7010460073208746,1.405108970953967,0.9074749745887324
2025-03-04,63.31331017934924,10.555732014554783,6.021967424115877,4.685583883940723,4.049376404086527,3.7978012207543626,3.56393771128406,1.7004786044896671,1.4046402812155099,0.9071722762092557
