date,HUARONG INTERNATIONAL SECURITIES LTD,BOCOM INTERNATIONAL SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA SECURITIES LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),USMART SECURITIES LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74894623384475,0.0,59.25105376615526
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.70838158632613,0.0,59.29161841367387
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.411852151724,0.0,58.588147848275995
2024-11-26,0.0,0.0,0.0,79.38949162752603,0.0,0.2920422745390498,0.0,9.571598974220558,0.0,10.746867123714365
2024-11-27,0.0,0.0,0.0,78.19191364375101,0.0,0.3065392448049489,0.0,10.433238881483852,0.0,11.068308229960193
2024-11-28,0.0,0.0,40.61241526196791,46.38931716168083,0.0,0.16244966104787165,0.0,6.268517189762042,0.0,6.567300725541345
2024-11-29,0.0,0.0,36.934050804190754,42.060223810281975,9.76603435667241,0.14728971064100824,0.0,4.692134997281267,0.0,6.400266320932582
2024-12-02,0.0,0.0,34.26796250248831,38.77723268966814,9.019583484439925,0.14188245691834342,0.0,5.189396532107161,6.657575492420345,5.946366841957774
2024-12-03,0.0,0.0,34.38712409095264,38.92729270730755,9.055098735343565,0.13937504297970246,0.0,4.871402269759864,6.677226017419245,5.942481136237433
2024-12-04,0.0,0.0,31.703149769472695,35.88895039770347,8.348332667327949,0.287990143320366,6.994742220029759,5.1032304261563874,6.156057014682367,5.517547361307008
2024-12-05,0.0,0.0,31.624016933951886,35.799369569631594,8.327494761926106,0.2861469542847761,6.977282952113701,5.227663119634839,6.140691151960782,5.617334556496317
2024-12-06,0.0,0.0,31.67244776014985,35.852505662263624,8.340247963150404,0.3929989251521625,6.987968361835484,5.221030133146136,6.150095357205711,5.382705837096627
2024-12-09,0.0,0.0,31.30198376711604,36.48827340641995,8.241961775077144,0.25761346802543156,6.9056181996225705,5.164510173244181,6.077619163258297,5.562420047236379
2024-12-10,0.0,0.0,31.255100094367762,36.338787132060816,8.215785066583496,0.2628206639046391,6.896255722772363,5.279750419496577,6.069379268280684,5.6821216325336685
2024-12-11,0.0,0.0,31.312090285218115,36.36424584870694,8.216013326422514,0.28616575565451063,6.896447322018003,5.404920981070728,6.069547894349098,5.450568586560084
2024-12-12,0.0,0.0,31.271744350179333,36.32125748520899,8.206300682611618,0.2858274618926676,6.888294616595296,5.449591938493405,6.062372716504461,5.514610748514231
2024-12-13,0.0,0.0,31.35344732145497,36.31978869358471,8.207348359653594,0.2858639527405384,6.889174027234422,5.475266077344991,6.063146683844999,5.405964884141776
2024-12-16,0.0,0.0,31.365460361435805,36.29983199488328,8.210492996444893,0.2787547331404935,6.919578022584251,5.445157197561113,6.065469772045665,5.415254921904508
2024-12-17,0.0,0.0,31.363892921148683,36.29801796701859,8.210082689777897,0.27929606336793467,6.91923222739306,5.442108781449558,6.065166659591028,5.422202690253254
2024-12-18,0.0,0.0,31.371862611956463,36.29439045515424,8.209262199458246,0.2792681513815432,6.918540740683792,5.440454503752966,6.064560525558121,5.421660812054626
2024-12-19,0.0,0.0,31.400368161317164,36.315157685696256,8.196182716228034,0.3127593106436481,6.922499449695688,5.357461442002384,6.068030596965599,5.427540637451223
2024-12-20,0.0,0.0,31.393392263822882,36.307089919859806,8.19436185444135,0.33657199971475243,6.92096154904697,5.351828035068242,6.06668252489144,5.429111853154558
2024-12-23,0.0,0.0,31.392096040119583,36.28633191294053,8.189676857090998,0.37412513228136995,6.917004598268478,5.342662311881582,6.063213994692332,5.434889152725127
2024-12-27,0.0,0.0,31.410691468738495,36.30204938629723,8.193224226610466,0.3887255631440508,6.92000070809138,5.282780403127651,6.065840283969688,5.436687960021041
2024-12-30,0.0,0.0,31.425130515583554,36.29499499011381,8.19163207821413,0.38865002404431953,6.918655978870586,5.281753826762302,6.064661539483581,5.434521046927723
2025-01-02,0.0,0.0,31.434553926856395,36.2988241792411,8.19249631055518,0.42200740111304985,6.9193859098777954,5.243997231725845,6.065301372497308,5.423433668133321
2025-01-03,0.0,0.0,31.43280854819257,36.296808715831254,8.192041428698188,0.42198396948696104,6.919001716465603,5.24925848359175,6.064964601451347,5.423132536282331
2025-01-06,0.0,0.0,30.75721475836196,37.68990405862192,8.015967683751787,0.44985910547285346,6.770289755703185,5.136434762246807,5.934608689602084,5.245721186239397
2025-01-08,0.0,0.0,30.705831958674757,37.62693955401093,8.002576261120407,0.44910757382456945,6.758979354385162,5.294913207337496,5.924694371549704,5.236957719096971
2025-01-09,0.0,0.0,30.70616505943059,37.62734773581893,8.002663074081697,0.4507396648069601,6.759052676649631,5.2922586155493505,5.924758643384965,5.237014530277883
2025-01-10,0.0,0.0,30.701335805706215,37.62142996624921,8.001404470463152,0.45066877558322344,6.757989659491716,5.307695916525882,5.923826838234787,5.23564856774582
2025-01-13,0.0,0.0,30.70000386508987,37.61979780565091,8.001057339130838,0.45064922385913836,6.757696472219042,5.312346326021804,5.923569840115228,5.234879127913166
2025-01-14,0.0,0.0,30.6805374298973,37.595943627678835,7.995983982630668,0.4801709237231105,6.753411513135467,5.325236452035308,5.919813788848654,5.248902282050659
2025-01-16,0.0,0.0,30.692347448753104,37.610415629812415,7.999061918335718,0.4830665696920919,6.75601113895667,5.2882506406023175,5.9220925335619405,5.248754120285741
2025-01-17,0.0,0.0,30.68619179761822,37.6028724922912,7.997457628059198,0.5030256661813025,6.754656154698649,5.287190030099595,5.92090479985451,5.247701431197323
2025-01-20,0.0,0.0,30.679872347159392,37.59512863500867,7.995810648283721,0.5094253768053881,6.753265114871432,5.30019168633691,5.919685461045676,5.246620730488813
2025-01-21,0.0,0.0,30.670231886762945,37.5833152107348,7.993298144482528,0.5092653013293735,6.751143053079586,5.329948972849338,5.917825332926468,5.244972097834962
2025-01-22,0.0,0.0,30.646489028612013,37.55422070224902,7.987110263520192,0.5483897720581506,6.745916766155584,5.3258228800672125,5.913244145279749,5.278806442058081
2025-01-23,0.0,0.0,30.63637213758411,37.54182345967655,7.984473592021267,0.5482087399157884,6.743689832272789,5.347335201488555,5.911292089806663,5.2868049472342795
2025-01-24,0.0,0.0,30.594979158876217,37.62621106144796,7.973685723800317,0.5474680519323384,6.734578394130366,5.340110386123826,5.903305309044547,5.279661914644426
2025-01-27,0.0,0.0,30.446558592785454,37.51897587169392,7.935004247901585,0.8728827365015774,6.701908002938108,5.296456678414993,5.874667541023031,5.353546328741329
2025-02-03,0.0,0.0,30.270408479527916,37.30190792856448,7.889095877249208,1.4233952301231796,6.663133773326526,5.277042646914222,5.840679353177499,5.334336711116964
2025-02-04,0.0,0.0,30.269275511846928,37.30051178433501,7.888800602388043,1.423341954965228,6.6628843840517025,5.261339157347048,5.840460746912353,5.353385858153684
2025-02-05,0.0,0.0,30.25390790343236,37.28157444113563,7.884795485104326,1.4562876302636092,6.659501660270106,5.291801877016609,5.83749556481924,5.334635437958124
2025-02-06,0.0,0.0,30.03449131941273,33.355757956798186,7.8276109753690175,5.763804096272808,6.611203598735922,5.273053103171525,5.795159105669874,5.338919844569929
2025-02-07,0.0,0.0,30.003928121096035,33.32181502649863,7.819645572391424,5.806168987769286,6.6044760159528035,5.278287261450874,5.789261932478566,5.376417082362374
2025-02-10,0.0,0.0,29.95371264942267,33.2631087738381,7.805868949229583,5.7959397003395745,6.592840274100967,5.315545976203715,5.779062431837445,5.493921245027949
2025-02-11,0.0,0.0,29.923948859555967,33.23005657121316,7.7981125737227766,5.7901805100401935,6.5862892360096374,5.412272790763266,5.773320011795531,5.485819446899468
2025-02-12,0.0,0.0,29.928061603375205,33.18281944513056,7.799184345347565,5.790976311731231,6.587194454785217,5.447905236759659,5.774113496181781,5.489745106688781
2025-02-13,0.0,0.0,30.54520616919889,32.364649474999254,7.832594188441533,5.840734801493408,6.615412422641702,5.489292660192859,5.798848419395805,5.5132618636365445
2025-02-14,0.0,0.0,30.495019721174092,32.31094363433761,7.819725063284539,5.858698715571865,6.6045431539953405,5.61171539718427,5.789320783432517,5.5100335310197615
2025-02-17,0.0,0.0,30.481449197662148,32.20703366684858,7.8162452241567575,5.91436638758886,6.601604080370321,5.679147946520295,5.7867444901712535,5.513409006681782
2025-02-18,0.0,0.0,30.49485809625464,32.16555120347079,7.819683618404522,5.91696813852976,6.604508149631841,5.693306318889886,5.789290099782733,5.515834375035829
2025-02-19,0.0,0.0,30.4909796120939,32.16146023244641,7.8186890730631315,5.916215589784248,6.603668156208458,5.704240828416127,5.7885537897502966,5.516192718237433
2025-02-20,0.0,0.0,30.492110734725802,32.16265332483002,7.818979122654023,5.916435063393623,6.603913132217759,5.701802655594051,5.788768527495063,5.515337439089658
2025-02-21,0.0,0.0,30.493241941283245,32.16384650573711,7.819269193765628,5.916654553287208,6.6041581264034654,5.7163235410028514,5.788983281172654,5.497522857347833
2025-02-24,0.0,0.0,30.49275712819572,32.163335131650975,7.819144874939597,5.916560484195856,6.604053126669494,5.7178225603716495,5.788891241931186,5.497435452045525
2025-02-25,0.0,0.0,30.544719702354588,32.217613659571896,7.83246944554877,5.793925140891912,6.6153070647407874,5.694121409309754,5.798756066197219,5.503087511385074
2025-02-26,0.0,0.0,30.546016981707673,32.21898198920181,7.832802102092827,5.810098021235183,6.61558802660107,5.676312869430427,5.799002347930742,5.50119766180027
2025-02-27,0.0,0.0,30.53094291125578,32.20308233181983,7.828936713986962,5.8390687000618495,6.612323318143225,5.693675677177721,5.796140614108105,5.495829733446527
2025-02-28,0.0,0.0,30.541314868257945,32.2140223472086,7.831596356540622,5.86016156813125,6.614569653388734,5.642528756271304,5.798109676164353,5.49769677403719
2025-03-03,0.0,0.0,30.552667268309648,32.2169693494983,7.834507410477441,5.7959636969880215,6.617028330796665,5.69188592469213,5.800264870230862,5.490713149006934
2025-03-04,0.0,0.0,30.56467755722706,32.22963387749295,7.837587164421642,5.782836781340247,6.619629492303439,5.694654629429308,5.802544961074559,5.4684355367107935
2025-03-05,0.0,0.0,30.556886023833478,32.21610709056018,7.835589210345328,5.815882976988728,6.617942019430681,5.690016456529745,5.801065779010646,5.466510443301208
