date,WATON SECURITIES INTERNATIONAL LIMITED,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FIRST SHANGHAI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,SDICS INTERNATIONAL SECURITIES (HONG
2024-05-10,0.0,30.352187109646568,6.827829055577849,0.0,31.49562238940104,23.818271225335316,0.0,0.0,7.506090220039225,0.0
2024-05-21,0.0,30.341897244368106,6.825514314934203,0.0,31.518846442878694,23.81019645954696,0.0,0.0,7.503545538272037,0.0
2024-05-22,0.0,30.358645380979542,6.8216598995951045,0.0,31.523635809196815,23.796750676236567,0.0,0.0,7.499308233991969,0.0
2024-05-24,0.0,29.520005825579897,6.766635111442223,0.0,32.669740033497085,23.604801622199943,0.0,0.0,7.4388174072808555,0.0
2024-05-27,0.0,29.579486492071737,6.746982568433281,0.0,32.574856319431646,23.536245482928685,0.0,0.0,7.562429137134655,0.0
2024-05-28,0.0,29.650212305340272,6.740206335124397,0.0,32.542140238697044,23.512607198852827,0.0,0.0,7.55483392198546,0.0
2024-05-29,0.0,29.50861547175469,6.708017969491846,0.0,32.38673278432723,23.400320963111454,0.0,0.0,7.996312811314783,0.0
2024-05-30,0.0,29.524269526934372,6.706528316761324,0.0,32.379540647224395,23.395124442741906,0.0,0.0,7.994537066338002,0.0
2024-05-31,0.0,29.602435629398354,6.699089966338182,0.0,32.34362782340578,23.369176422308858,0.0,0.0,7.9856701585488254,0.0
2024-06-05,0.0,30.984118381012067,6.820119352088662,0.0,31.516516770831572,23.791376613991407,0.0,0.0,6.887868882076297,0.0
2024-06-07,0.0,31.061960377390413,6.8124270399214994,0.0,31.480969755756444,23.764542670719536,0.0,0.0,6.8801001562121105,0.0
2024-06-12,0.0,31.294436357300633,6.789453864874131,0.0,31.374808203548728,23.68440280345992,0.0,0.0,6.85689877081659,0.0
2024-06-13,0.0,31.432531154789224,6.7555814906044676,0.0,31.321995477575847,23.644535217115635,0.0,0.0,6.845356659914826,0.0
2024-06-14,0.0,31.394036704973526,6.759374140341225,0.0,31.339579953178422,23.657809491194286,0.0,0.0,6.849199710312536,0.0
2024-06-17,0.0,27.512403738612456,5.744889462611412,0.0,27.50402782773215,20.762404970364056,0.0,11.903647462838055,6.572626537841873,0.0
2024-06-18,0.0,27.36459354660702,5.744889462611412,0.0,27.50402782773215,20.762404970364056,0.0,11.903647462838055,6.720436729847313,0.0
2024-06-19,0.0,27.39158524977437,5.7505560679216625,0.0,27.531157065145024,20.684247125954933,0.0,11.915388902314525,6.7270655888894915,0.0
2024-06-24,0.0,27.370093190529985,5.752258230021263,0.0,27.539306275684126,20.690369654124506,0.0,11.91891585225675,6.729056797383364,0.0
2024-06-25,0.0,27.053408184399203,5.777339550001734,0.0,27.65938470838309,20.661668888085106,0.0,11.970885379763455,6.877313289367416,0.0
2024-07-22,0.0,27.414730647760877,5.854501087049301,0.0,28.028800530218966,20.937623956256935,0.0,12.13076726098723,5.633576517726686,0.0
2024-07-23,0.0,27.434814699517478,5.854501087049301,0.0,28.028800530218966,20.937623956256935,0.0,12.13076726098723,5.613492465970085,0.0
2024-07-24,0.0,27.640211854332442,5.898332178285437,0.0,28.238644698836012,21.094378373456493,0.0,11.71572669374706,5.412706201342553,0.0
2024-07-26,0.0,27.802094211969212,5.898333670152129,0.0,28.238626548217738,21.094383708863106,0.0,11.553854290418066,5.412707570379742,0.0
2024-07-31,0.0,27.984243851451403,5.883452638080118,0.0,28.167382713800553,21.041164237387726,0.0,11.524704824506852,5.39905173477335,0.0
2024-08-08,0.0,27.991510721712267,5.882858958456471,0.0,28.164540436961204,21.039041043536436,0.0,11.523541904901013,5.398506934432611,0.0
2024-08-13,0.0,29.135620903268794,5.7893888843236905,0.0,27.717046845639548,20.7047612758403,0.0,11.340449581299579,5.312732509628086,0.0
2024-08-14,0.0,29.205921837949294,5.783645527012378,0.0,27.689550177713173,20.684221138629173,0.0,11.32919929991104,5.3074620187849435,0.0
2024-08-15,0.0,29.381065442142233,5.769336865196673,0.0,27.62104660025992,20.633048651689645,0.0,11.301171012100516,5.294331428611013,0.0
2024-08-16,0.0,29.555344579138655,5.755098827534347,0.0,27.55288114018083,20.58212873998133,0.0,11.273281065255961,5.281265647908878,0.0
2024-08-20,0.0,29.85603580758144,5.731336475409936,0.0,27.439117452828913,20.497146743104146,0.0,11.226734571043135,5.249628950032429,0.0
2024-08-27,0.0,29.869824474237276,5.730209828391027,0.0,27.433723562588412,20.493117482324685,0.0,11.224527656985511,5.248596995473085,0.0
2024-08-28,0.0,29.945565344046322,5.724021178878362,0.0,27.40409503151525,20.470984833552976,0.0,11.21240512226259,5.242928489744503,0.0
2024-08-29,0.0,29.947490619708102,5.622990992363873,0.0,26.92040694830007,20.109667614200124,0.0,12.249054134308949,5.150389691118881,0.0
2024-08-30,0.0,29.93894562655376,5.610544937409463,0.0,27.024421508789093,20.06515642281086,0.0,12.221941801903977,5.138989702532853,0.0
2024-10-02,0.0,29.9581927789977,5.600921361187491,0.0,27.024421508789093,20.06515642281086,0.0,12.221941801903977,5.129366126310882,0.0
2024-10-03,0.0,29.96781635521967,5.600921361187491,0.0,27.024421508789093,20.055532846588886,0.0,12.221941801903977,5.129366126310882,0.0
2024-10-07,0.0,30.509672745261796,5.601460422000747,0.0,27.027022474897493,20.057463091837725,0.0,11.674521463723204,5.129859802279034,0.0
2024-10-08,0.0,30.52315859552236,5.58104879126422,0.0,26.928536444272584,19.98437402232755,0.0,11.8717154700775,5.11116667653579,0.0
2024-10-09,0.0,30.60359405272073,5.579978614875772,0.0,27.230175795692247,19.98054198178885,0.0,11.495522954013833,5.110186600908568,0.0
2024-10-22,0.0,30.885010944815996,5.565039123802758,0.0,27.013842556724317,19.974856923752508,0.0,11.464745548865132,5.096504902039295,0.0
2024-10-30,0.0,31.397257538778145,5.613887523062636,0.0,27.250962716600686,19.031271620279348,0.0,11.56537996589708,5.141240635382105,0.0
2024-10-31,0.0,32.032413218130515,5.768074408159865,0.0,25.09903377753573,21.317608330480798,0.0,10.33213328451937,5.450736981173724,0.0
2024-11-01,0.0,32.48178086242229,5.772309737763422,0.0,24.71376114537945,20.28059535037259,0.0,11.435191802773033,5.316361101289218,0.0
2024-11-04,0.0,32.16771734538603,5.951533635248716,0.0,24.948125301399877,19.777121044489554,0.0,11.792683339086329,5.362819334389493,0.0
2024-11-05,0.0,32.019768327288496,6.060523973619274,0.0,25.09743325331452,19.742615974668844,0.0,11.680282567338963,5.399375903769899,0.0
2024-11-06,0.0,31.834877709359237,6.065536746009554,0.0,25.118191808354773,19.74056504610382,0.0,11.791035825954937,5.449792864217676,0.0
2024-11-07,0.0,31.582397419972413,6.117477213203524,0.0,25.18067402345509,19.789670261989713,0.0,11.91249704318096,5.417284038198302,0.0
2024-11-08,0.0,31.82696897677263,5.8177339004471404,0.0,25.20846687729445,19.795047043201283,0.0,11.976602752267567,5.37518045001693,0.0
2024-11-11,0.0,31.19453034270645,5.849553832465904,0.0,25.346343878212473,20.12580248856336,0.0,12.26459543637463,5.219174021677186,0.0
2024-11-12,0.0,31.19742243465519,5.794469248635807,0.0,25.348693775975157,20.12766838206134,0.0,12.312088259501365,5.2196578991711355,0.0
2024-11-13,0.0,31.203208227632274,5.7955438758603774,0.0,25.35339487891834,20.085036856181723,0.0,12.34219023803226,5.220625923375028,0.0
2024-11-14,0.0,31.374673888427658,5.818745157349343,0.0,25.4548920401661,19.932693411015908,0.0,12.419529663846438,4.9994658391945554,0.0
2024-11-15,0.0,31.361727024199343,5.811170883523448,0.0,25.42175734921348,19.906746978597923,0.0,12.505639741342458,4.992958023123347,0.0
2024-11-18,0.0,26.279401931298413,4.869441508171215,0.0,37.53869988638619,16.626221085499797,0.0,10.502411444823677,4.183824143820708,0.0
2024-11-20,0.0,26.277354634636286,4.861271654910478,0.0,37.53577543417914,16.62492581983808,0.0,10.517174253412092,4.183498203023921,0.0
2024-11-21,0.0,26.259727871787714,4.860892967070761,0.0,37.53285143759546,16.623630755975967,0.0,10.539724654562082,4.1831723130080105,0.0
2024-11-22,0.0,26.249503831037607,4.859000412508889,0.0,37.51045142566693,16.617158462009566,0.0,10.58234224455061,4.1815436242264,0.0
2024-11-25,0.0,26.23928774850604,4.857109331079137,0.0,37.49585267858098,16.61069120596615,0.0,10.617142832679393,4.179916203188296,0.0
2024-11-26,0.0,26.32449748164512,4.855597525434986,0.0,37.3363351405001,16.60552102448439,0.0,10.699433649796642,4.178615178138761,0.0
2024-11-27,0.0,26.2035324122619,4.8620292076275415,0.0,37.38579052484787,16.62751655300829,0.0,10.736981166844155,4.18415013541024,0.0
2024-11-28,0.0,26.152706643484734,4.861271654910478,0.0,37.379965445239705,16.62492581983808,0.0,10.797632233503082,4.183498203023921,0.0
2024-11-29,0.0,26.14455947643904,4.859757257461412,0.0,37.368320729960466,16.604170629659823,0.0,10.84099695895238,4.182194947526888,0.0
2024-12-02,0.0,26.14048779614157,4.859000412508889,0.0,37.36250109259374,16.593797883103274,0.0,10.862669191426122,4.1815436242264,0.0
2024-12-03,0.0,25.95996656836238,4.8616504017581414,0.0,37.382877758124714,16.602847766260574,0.0,11.008833361673483,4.183824143820708,0.0
2024-12-04,0.0,25.944384355536233,4.8616504017581414,0.0,37.382877758124714,16.602847766260574,0.0,11.024415574499631,4.183824143820708,0.0
2024-12-05,0.0,25.69593648875637,4.8677183876696954,0.0,37.4295365584958,16.623570327121985,0.0,11.194192125490405,4.189046112465747,0.0
2024-12-06,0.0,25.434173820913063,4.819594431900926,0.0,38.974974989664716,16.459223933302685,0.0,10.164401077534645,4.14763174668397,0.0
2024-12-09,0.0,25.376304132494436,4.820339049825427,0.0,38.98099654716178,16.46176685124677,0.0,10.212320871585279,4.148272547686305,0.0
2024-12-10,0.0,25.388191360013483,4.824065593376496,0.0,38.91836177360946,16.474493236354668,0.0,10.243408511576694,4.151479525069196,0.0
2024-12-11,0.0,25.37642044494122,4.821828976139867,0.0,38.90031776548409,16.46685504511868,0.0,10.285023024426543,4.149554743889597,0.0
2024-12-12,0.0,25.499630972285814,4.83640417225117,0.0,39.01015315473645,16.10584594541335,0.0,10.38586793400091,4.1620978213123045,0.0
2024-12-13,0.0,25.646107399577495,4.845041179938346,0.0,39.07981875353163,15.761912812940453,0.0,10.49758922319975,4.169530630812327,0.0
2024-12-16,0.0,25.64391629325883,4.843160946426607,0.0,39.064652900007545,15.755796027637839,0.0,10.52456128742705,4.167912545242128,0.0
2024-12-17,0.0,25.64192610135041,4.842785074831313,0.0,39.061621141705984,15.75457324023648,0.0,10.531505363054633,4.167589078821178,0.0
2024-12-18,0.0,27.70830644844414,4.978400006861256,0.0,37.67426145256388,16.23564745827349,0.0,9.119088474106436,4.284296159750793,0.0
2024-12-19,0.0,27.74865697098292,4.975621249969351,0.0,37.65323308732315,16.226585326422484,0.0,9.113998539607321,4.281904825694778,0.0
2024-12-20,0.0,28.02565480164106,4.942908026066711,0.0,37.40567432375136,16.317933547592027,0.0,9.054076720824119,4.253752580124718,0.0
2024-12-23,0.0,28.037055641873344,4.942125062296318,0.0,37.399749210913306,16.315348763350023,0.0,9.052642541994697,4.253078779572312,0.0
2024-12-27,0.0,28.179261999751404,4.932358902621284,0.0,37.325843367172816,16.283107915704882,0.0,9.034753566820717,4.244674247928894,0.0
2025-01-02,0.0,31.449133652507022,5.081372190358463,0.0,32.98126101498374,16.775042807914158,0.0,9.34027868964929,4.372911644587331,0.0
2025-01-03,0.0,31.52198016680992,5.082613856353848,0.0,32.98117498384702,16.697689752444532,0.0,9.34256104685555,4.373980193689129,0.0
2025-01-08,0.0,31.432620804863493,5.089246336853871,0.0,33.02421327204489,16.719479151523135,0.0,9.354752481364407,4.379687953350206,0.0
2025-01-13,0.0,31.44287853270918,5.090907162535166,0.0,32.79023524845401,16.969690541783887,0.0,9.325171292912971,4.381117221604782,0.0
2025-01-14,0.0,31.888287339015463,5.09298471961752,0.0,32.232288258038025,17.0745577458972,0.0,9.328976818145554,4.382905119286231,0.0
2025-01-15,0.0,31.937258345934865,5.044013712698121,0.0,32.232288258038025,17.0745577458972,0.0,9.328976818145554,4.382905119286231,0.0
2025-01-20,0.0,31.942813060889048,5.043602062245639,0.0,32.229657726718784,17.073164262488476,0.0,9.32821546463878,4.382547423019269,0.0
2025-01-21,0.0,31.82039553510639,5.043602062245639,0.0,32.229657726718784,17.195581788271134,0.0,9.32821546463878,4.382547423019269,0.0
2025-01-22,0.0,31.762557799533216,4.909770065060412,0.0,31.63661584167501,17.70853960359168,0.0,9.080691236835033,4.90182545330465,0.0
2025-01-23,0.0,32.450883124012634,4.897808540176441,0.0,31.5390047970282,17.231310614491207,0.0,8.56536185462136,5.315631069670166,0.0
2025-01-24,0.0,34.62658620630341,4.839527342073215,0.0,31.318912289171806,16.36626099547763,0.0,7.924146207068763,4.924566959905173,0.0
2025-01-27,0.0,33.97456623001555,4.607244931305862,0.0,31.239188483279122,16.450028882246436,0.0,8.031757522863742,5.697213950289296,0.0
2025-02-03,0.0,33.88619961468856,5.470969189491667,0.0,31.128796565430044,15.959554784514316,0.0,7.891412019112278,5.663067826763143,0.0
2025-02-04,0.0,32.80499248123736,7.645360364708057,0.0,30.582564656694572,14.78813727914646,0.0,8.612452761439055,5.566492456774492,0.0
2025-02-05,0.0,33.300037095010524,7.52916649809615,0.0,30.269737518136765,14.670858231910863,0.0,8.67639570214511,5.553804954700591,0.0
2025-02-06,0.0,33.305091396140384,7.532027743855574,0.0,30.182435060487084,14.676433474657024,0.0,8.748096804417523,5.555915520442406,0.0
2025-02-07,0.0,33.65990230872943,7.534891165112009,0.0,29.85175995022866,14.758046166985277,0.0,8.637372718029509,5.5580276909151145,0.0
2025-02-10,0.0,34.422087391564986,7.565377823251475,0.0,29.224401816988472,14.72614916352381,0.0,8.221909097519514,5.840074707151744,0.0
2025-02-11,0.0,35.20364500898562,7.1280107662822125,0.0,29.462552964814154,14.768993306292574,0.0,7.579732178968196,5.857065774657242,0.0
2025-02-12,0.0,35.48842373531211,7.242065263449324,0.0,28.900275494152876,14.814362559060177,0.0,7.679814701430884,5.875058246594627,0.0
2025-02-13,0.0,35.15821097990231,7.313962707709658,0.0,28.89246012271247,14.79080263372462,0.0,7.779326188581957,6.065237367368984,0.0
2025-02-14,0.0,35.364975045909816,7.323050388294456,0.0,28.41582345779607,15.026619831760101,0.0,7.5171927633817965,6.352338512857758,0.0
2025-02-17,0.0,35.825231969152604,7.313962707709658,0.0,28.078074031185945,15.007972258131694,0.0,7.430303577927733,6.344455455892365,0.0
2025-02-18,0.0,37.00535565791846,7.368253882055978,0.0,26.450292903719074,15.299089184587068,0.0,7.485458344654959,6.391550027064463,0.0
2025-02-19,0.0,37.38274085583112,8.102233876168482,0.0,23.55546297871144,16.291588546704368,0.0,8.06263351509239,6.605340227492194,0.0
2025-02-20,0.0,37.947086709792835,8.652961997131618,0.0,24.43235344823062,13.791872940621284,0.0,8.349758477016493,6.825966427207152,0.0
2025-02-21,0.0,36.824573628491194,9.186564199536404,0.0,24.20497159154875,14.32414827020638,0.0,8.372069163942383,7.08767314627489,0.0
2025-02-24,0.0,39.404318348123354,10.424167499319834,0.0,19.4459587147468,14.831917336995199,0.0,8.566156162635513,6.458801313235978,0.8686806249433197
2025-02-25,0.0,40.071370143516575,10.584589006036449,0.0,19.043060558656364,14.38418505948543,0.0,8.022256373353418,7.032445636740657,0.8620932222111135
2025-02-26,0.03957685221152482,39.87763628833241,10.495781206496382,0.0,18.88328370725873,14.263497537033546,0.0,8.604007670785496,6.973441359670673,0.862775378211241
2025-02-27,0.039564325559800585,40.236919094317194,10.492459138459116,0.0,18.861481141960954,14.021596978393328,0.0,9.273877911217259,6.203686247776733,0.8704151623156129
2025-02-28,0.039198323722884315,40.97792761990326,10.39539545130892,0.0,18.6791576045042,13.891885927390202,0.0,9.540871994150042,5.605360292372457,0.8702027866480317
2025-03-03,0.03944571667837876,41.42589165563337,10.484671493113073,0.0,18.77338021588246,13.861224840782297,0.0,9.60108743951739,4.922825441461669,0.8914731969313598
2025-03-04,0.07071220349243644,41.696629326040025,10.976105364325967,0.0,18.673109072198926,13.608170716544436,0.0,9.53829055997976,4.549151758013411,0.8878309994050353
2025-03-05,0.06980722927544555,42.86939513393195,11.22345119572997,0.0,18.426374412237674,12.898824698340663,0.0,9.33865600529294,4.297022779844093,0.8764685453472609
2025-03-06,0.07098828910138488,42.91636455562613,12.564927170945126,0.0,17.43273218741145,12.351962303640969,0.0,9.315241047637283,4.456487038031384,0.8912974076062767
2025-03-07,0.06895945356528994,41.774104537551196,12.77282323259315,0.0,17.716047573594583,11.684796298563018,0.0,9.56237756105354,5.601040061802995,0.819851281276225
2025-03-10,0.06826379938482939,41.96706688847345,12.461935821030522,0.0,17.41597247755306,11.19526309911202,0.0,9.079085318182308,6.985662137047541,0.8267504592162671
2025-03-11,0.06764299305964101,43.30654733440573,12.348604177443354,0.0,16.919372746525358,10.604918134128164,0.0,9.041613405638682,6.892069403965645,0.81923180483343
2025-03-12,0.09016355104637619,43.38369531181468,12.720574326792908,0.0,16.681365203894536,10.601730877203067,0.0,8.813487114783273,6.889998025793914,0.8189855886712503
2025-03-13,3.7758604476632716,42.00374012333635,12.843701216812542,0.0,15.840907765945023,9.703167192465461,0.0,8.432514345833079,6.613170497245806,0.7869384106984638
2025-03-14,3.9896720319298877,41.71779013178255,14.193223500349877,0.0,15.076981034635253,9.334720451013656,0.0,8.688310174063343,6.255583325325607,0.7437193508998222
2025-03-21,7.9867103835154305,38.82821815985856,16.842860125236335,0.0,13.352617138840198,8.175425903125921,0.0,7.993450223501519,6.166953587271408,0.6537644786506301
2025-03-24,9.2273616868156,37.31356477734191,19.923018882920104,0.0,11.127709885013266,8.311360818635364,0.0,7.206771536418022,6.2368882642271855,0.6533241486285497
2025-03-25,10.191699518804299,35.925575461482765,21.54740884637534,0.0,10.893726400486504,7.53960898860279,0.0,7.169242231267916,6.12427888021595,0.6084596727644357
2025-03-26,10.511991661585048,35.05535024951151,21.564411734612083,0.0,10.974305100507326,7.447367133285958,0.0,7.704400158240075,6.155611418131934,0.5865625441260622
2025-03-27,10.830744949693475,34.34590757885681,22.323515874307088,0.0,11.076671048726933,7.494134036095973,0.0,7.209462866880314,6.1303605277604865,0.5892031176789236
2025-03-28,10.93470759821693,34.46350103355795,22.722243056270607,0.0,10.829905631952881,7.371341579209115,0.0,7.001121733078433,6.0887942551135374,0.5883851126005482
2025-03-31,11.055168564046337,34.434998732986436,22.79797919188503,0.0,10.785054165862903,7.365704414083504,0.0,6.883032580844639,6.089599430314998,0.5884629199761507
2025-04-01,11.606200297483493,34.301295964905506,23.232296938334102,0.0,10.658786167199915,7.308590130186748,0.0,6.194394901628334,6.10817741370417,0.590258186557732
2025-04-02,12.296274118796227,33.9916546215583,22.997103332927797,0.0,10.615032328620263,7.356402865859632,0.0,6.001276022148647,6.148137059398113,0.5941196506910229
2025-04-03,13.088772252202077,33.49048843179108,22.983538057501764,0.0,10.547856946440005,7.359523188070918,0.0,5.962145367551123,5.975453727746551,0.5922220286964844
2025-04-07,13.814516843422789,33.259878617730614,23.201474390541645,0.0,10.664351616017594,7.3726175069085045,0.0,5.823636551895266,5.271853636590121,0.5916708368934688
2025-04-08,13.231207249461146,34.111706190017024,24.222757021799964,0.0,10.007116942336918,7.477010346700701,0.0,5.892021978275666,4.444858685365854,0.6133215860427302
2025-04-09,14.68713633315401,33.04433855395624,24.28154078850403,0.0,9.890947840906767,7.456969078835798,0.0,5.628808917572829,4.39858083912895,0.6116776479413697
2025-04-10,16.019255925047933,32.07269720204859,24.278436956826805,0.0,9.702811352066565,7.418221373741788,0.0,5.524352875560703,4.3757250499490725,0.6084992647585429
2025-04-11,16.00940475659709,31.9778123179148,24.311336800671125,0.0,9.703677397170066,7.495653870246269,0.0,5.52095563095623,4.3730341631336485,0.6081250633107729
2025-04-14,17.25762349986817,31.30374674471037,23.734260757394456,0.0,9.420942702712125,7.428689525195778,0.0,5.83299628783423,4.47196382067291,0.5497766616119619
2025-04-15,22.788861582708588,29.556813148832813,22.686122279997026,0.0,8.484966109675169,6.93490293303051,0.0,4.995698594349756,4.14809934697936,0.4045360044267797
2025-04-16,23.361341939165904,27.506985056548682,20.575126845503913,0.0,7.577265035955187,7.703425467751169,4.249743461541582,4.64777418920758,4.023172124254783,0.3551658800711985
2025-04-17,25.032311215525414,25.714357936024918,20.138326852643058,0.0,7.02626283717376,7.167473431214018,5.139281867623406,4.229886240290743,3.906811477948876,1.6452881415558056
2025-04-22,26.979375815186263,24.826922881297087,20.30382315446695,0.0,6.837119316215828,6.9763063583312235,4.487716938875792,4.116197665355194,3.850826755697624,1.6217111145740377
2025-04-23,28.430085603459744,24.7182666796221,20.248933689695143,0.0,6.7733265895158015,6.811799563526222,3.6943378300048115,3.764262205336133,3.8108784555570137,1.748109383283034
2025-04-24,29.42501030640134,24.628583557750982,19.809069315725655,0.0,6.945857952176855,6.7011449520855155,3.1803022124023417,3.8036645335265753,3.682455193307975,1.8239119766227587
2025-04-25,30.915300119225375,23.922896791867483,19.25937305581428,0.0,7.011988397683283,6.85405404470613,3.1243879665523315,3.787311612592033,3.3030891233108592,1.8215988882482228
2025-04-28,32.935630491486876,22.433428757631216,18.48092626924169,0.0,6.982929243825881,6.6631139510153385,3.538538813134954,3.623599842296852,3.2493313139845013,2.0925013173826894
2025-04-29,31.17067863312663,20.239960348948934,16.727625279435912,7.4857288723397,6.3791749612989115,5.973041792254446,3.315478531693708,3.621124208834222,2.968389372907023,2.1187979991605106
2025-04-30,30.099970410864596,20.511990279988666,16.446267557824886,7.570836770008589,6.98087473028894,6.1981314179378275,3.4370027135817534,3.368891379318701,2.89735137288218,2.488683367303861
2025-05-02,30.092645052064128,20.529859535780474,16.542308972552057,7.571630175906785,7.002565839450788,6.06778390567478,3.474042080710172,3.3378051363685963,2.8924151260211386,2.4889441754710884
