date,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,CHINA GALAXY INTERNATIONAL SECURITIES
2024-05-09,36.6047347917291,0.0,22.295474977524723,22.675057436819497,0.0,9.43961642193587,0.0,5.234242333433223,3.750874038557587
2024-05-10,36.44636729822467,0.0,22.19404246854642,22.576955592023474,0.0,9.836391665423443,0.0,5.211596797453876,3.734646178328112
2024-05-13,36.30914045082982,0.0,22.105523903889026,22.491949467426306,0.0,10.185781520931386,0.0,5.187020064404261,3.7205845925191974
2024-05-14,36.21047430830039,0.0,22.045454545454547,22.43083003952569,0.0,10.449604743083004,0.0,5.153162055335969,3.7104743083003955
2024-05-16,36.144400059180356,0.0,22.000295901760616,22.38989988657099,0.0,10.617941510085318,0.0,5.143758938699019,3.7037037037037033
2024-05-17,35.87020360219264,0.0,21.83339859044636,22.220046985121378,0.0,11.29600626468285,0.0,5.104737666405638,3.6756068911511357
2024-05-20,35.822865242680486,0.0,21.804584779314727,22.190722909233102,0.0,11.413070042524073,0.0,5.098000879808398,3.6707561464392198
2024-05-21,35.79662010354596,0.0,21.788609944319624,22.174465175344338,0.0,11.482856305558268,0.0,5.089381654781675,3.668066816450132
2024-05-22,35.730304212168484,0.0,21.748244929797192,22.133385335413415,0.0,11.656591263650547,0.0,5.070202808112325,3.661271450858034
2024-05-23,35.3443287037037,0.0,21.513310185185187,21.894290123456788,0.0,12.620563271604937,0.0,5.005787037037037,3.6217206790123453
2024-05-24,35.07537688442211,0.0,21.34960516870065,21.72768604929409,0.0,12.529313232830821,0.7561617611868868,4.967695620961952,3.594161282603494
2024-05-27,32.12139247923768,0.0,19.55158027696538,19.897819873889897,0.0,11.47411727529598,9.114297197168549,4.549325336805664,3.291467560636853
2024-05-30,32.11716960486109,0.0,19.549009906847502,19.895203985000595,0.0,11.485755428345056,9.113098976010503,4.5487272547204,3.291034844214856
2024-06-03,32.093260940675414,0.0,19.53445723241275,19.880393596761685,0.0,11.499099908611495,9.106315002647069,4.5978883869162495,3.2885849319753357
2024-06-11,32.07500184905011,0.0,19.523343327686256,19.869082875520196,0.0,11.549451477642686,9.101134069481395,4.595272471210618,3.286713929408737
2024-06-12,32.06938784618771,0.0,19.51555052449136,19.865605242419456,0.0,11.569308427523577,9.099541122021636,4.594468172806262,3.286138664550003
2024-06-13,31.99798118890684,0.0,19.472096616526745,19.82137189215951,0.0,11.76621084787883,9.079279811845408,4.584237992680063,3.2788216500025973
2024-06-19,32.0077632692028,0.0,19.478049417470935,19.827431469802253,0.0,11.73923695833226,9.082055432082967,4.585639436848539,3.279824016260241
2024-06-20,32.006365462996165,0.0,19.477198794509874,19.82656558903023,0.0,11.743091380815484,9.081658811008722,4.585439178079679,3.279680783559847
2024-06-25,31.9923941127709,0.0,19.468696649332543,19.81791093900667,0.0,11.781617097880837,9.077694504720286,4.583437551972908,3.2782491443158612
2024-06-27,31.98680898738116,0.0,19.46529786924819,19.814451194257128,0.0,11.79701796873943,9.076109751110417,4.582637390742287,3.277676838521388
2024-07-02,31.965882123574367,0.0,19.45256300602288,19.801487902991898,0.0,11.854723374522463,9.070171849873319,4.579639272718391,3.2755324702966777
2024-07-09,31.965882123574367,0.0,19.45256300602288,19.797126341779787,0.0,11.859084935734575,9.070171849873319,4.579639272718391,3.2755324702966777
2024-07-10,31.96030625029163,0.0,19.44916985622877,19.80239468994055,0.0,11.865737932466027,9.068589721506202,4.578840437004531,3.2749611125622886
2024-07-15,31.943590295668894,0.0,19.43899750561922,19.792037594846835,0.0,11.911834121716891,9.06384664635887,4.576445601098696,3.2732482346905907
2024-07-18,31.940806003075977,0.0,19.437303148276552,19.790312465543458,0.0,11.919512132407258,9.063056616157281,4.576046705311744,3.272962929227733
2024-07-19,31.935238873756678,0.0,19.43391531954629,19.786863108981997,0.0,11.934864139066658,9.061476968849526,4.57524912231471,3.27239246748414
2024-07-23,31.93106480015092,0.0,19.431375222905324,19.784276880541046,0.0,11.946374632557486,9.060292594685475,4.574651117500132,3.271964751659618
2024-07-24,31.92967368474708,0.0,19.430528671574834,19.770345092288476,0.0,11.963280657431502,9.059897872095714,4.574451817299009,3.2718222045633865
2024-08-01,31.926891817541453,0.0,19.42883579018077,19.768622604448506,0.0,11.970950841124834,9.059108530086597,4.574053268988747,3.2715371476290938
2024-08-12,31.92550106570799,0.0,19.427989460097915,19.767761473077204,0.0,11.974785431795777,9.058713910658255,4.5738540208750695,3.2713946377877883
2024-08-13,31.924110435032976,0.0,19.427143203744997,19.76690041672529,0.0,11.97861968840779,9.058319325608068,4.573654790119337,3.2712521403615455
2024-08-14,31.922719925500587,0.0,19.426297021112376,19.766039435382954,0.0,11.982453611004518,9.057924774931541,4.573455576719282,3.2711096553487433
2024-08-23,31.92132953709499,0.0,19.425450912190428,19.765178529040394,0.0,11.98628719962961,9.057530258624181,4.5732563806726345,3.27096718274776
2024-08-26,25.597618293373365,19.80680766021563,15.577210750231302,15.849637305952836,0.0,9.615260357710039,7.26320631386962,3.66728055778988,2.6229787608573334
2024-09-03,25.595830348782915,19.80542419265219,15.576122711907736,15.848530239156347,0.0,9.621573558588747,7.2626989928255545,3.6670244052697587,2.6227955508167513
2024-09-13,25.594936470147793,19.80473253134236,15.575578749742009,15.847976763750948,0.0,9.624729828315912,7.2624453588791456,3.666896342428051,2.6227039553937774
2024-09-16,25.594042653944026,19.80404091834037,15.57503482556834,15.847423327002048,0.0,9.627885877599084,7.262191742647343,3.666768288530663,2.622612366368122
2024-09-20,25.592255208804378,19.802657837239682,15.57394709118127,15.846316569457533,0.0,9.634197314925814,7.261684563320142,3.666512207565097,2.6224292075060838
2024-09-23,22.470862842501298,17.387401170667875,13.67445057682573,13.913600160904746,12.17516664586883,8.480612173878917,6.376003853374323,3.2193213241405867,2.302581251837696
2024-09-24,22.4609761234857,17.386868085761318,13.674031328248187,13.913173580177194,12.174793364231737,8.495681796093212,6.375808369794862,3.216156695814428,2.302510656393361
2024-09-25,22.4609761234857,17.386868085761318,13.674031328248187,13.913173580177194,12.174793364231737,8.498747722399996,6.375808369794862,3.2130907695076463,2.302510656393361
2024-09-26,22.444460988273182,17.37408384718772,13.663977069027899,13.90294348413646,12.165841466616545,8.578281567999579,6.371120357273173,3.1984735560684143,2.3008176634170296
2024-09-27,22.447899638339393,17.376745679637278,13.666070486895126,13.905073513347551,12.167705359520301,8.564275114545264,6.372096457944506,3.198963584824779,2.301170164945794
2024-10-04,22.447211824036657,17.376213247899518,13.665651752007028,13.904647455293247,12.1673325352511,8.57320484352369,6.371901213883689,3.192737472105678,2.3010996559993897
2024-10-07,22.44583632187317,17.372084622579973,13.664814359207528,13.90379541750757,12.16658695524957,8.584934940470736,6.37151076165408,3.1894779703890217,2.3009586510683526
2024-10-08,22.441710826639774,17.35970178195026,13.662302796452824,13.901239930561193,12.164350763388827,8.620116607448038,6.370339692022288,3.1797018615959716,2.3005357399408233
2024-10-09,22.441710826639774,17.35051189217686,13.662302796452824,13.901239930561193,12.164350763388827,8.629306497221437,6.370339692022288,3.1797018615959716,2.3005357399408233
2024-10-18,22.387532900597336,17.308624945261165,13.629319783874436,13.867680085027398,12.134984049723181,8.849890155627884,6.3549606598546555,3.1720255461124807,2.294981873921458
2024-10-21,22.38684878059513,17.308096026930226,13.62890329804181,13.867256315361823,12.134613227920184,8.852675527898457,6.354766464463857,3.171928615104797,2.294911743683721
2024-10-24,22.38548066601541,17.30703828723878,13.628070402733924,13.866408853723442,12.133871652299645,8.858245761777052,6.354378109285514,3.1717347708604966,2.294771496065735
2024-10-25,22.384796671430234,17.306509465872352,13.627653993254004,13.865985161745892,12.13350089847795,8.861030623416282,6.354183949495792,3.171637857622793,2.2947013786846995
2024-10-28,22.38411271864307,17.305980676821505,13.627237609220325,13.865561495659604,12.133130167312535,8.863815314876268,6.353989801570921,3.1715409503073313,2.294631265588445
2024-11-01,22.383428807650084,17.305451920083275,13.626821250630547,13.865137855462201,12.132759458801322,8.866599836172611,6.3537956655098125,3.1714440489135667,2.2945611567765782
2024-11-07,22.38069358154335,17.303337216197317,13.625156070663847,13.863443553514024,12.131276851256983,8.87773622003344,6.3530192398812595,3.171056502544636,2.294280764365146
2024-11-11,22.377275488819457,17.30069456301848,13.623075167913564,13.861326258294115,12.129424101297033,8.891652873048518,6.352048974649778,3.170572202756565,2.293930370202486
2024-11-18,22.288770092523038,17.23226778652068,13.569193913821016,14.202017307111323,12.081450455556784,8.856485085904255,6.326925692234253,3.158032126131438,2.2848575401972155
2024-11-19,22.290126411122305,17.23331640630586,13.570019627846774,14.14202942381879,12.082185637259988,8.911790917032109,6.327310698986843,3.158224299036985,2.2849965785903423
2024-11-22,22.27928048203045,17.224931019686114,13.563416728072045,14.135148195533379,12.076306687707197,8.95611261528524,6.324231956322149,3.156687570345019,2.283884745018409
2024-11-26,22.302537152915054,17.212368229201648,13.553524417768244,14.14611124769309,12.067498982725942,8.96173621255573,6.319619455932355,3.154385279292251,2.2822190219156844
2024-11-27,22.27619503992304,17.210799168752434,13.552288893473843,14.132667184651758,12.06639892286651,8.976112419578865,6.3494296643803,3.1540977290192487,2.2820109773540036
2024-11-28,22.26469383236699,17.201913226916744,13.545291841816503,14.11625930061953,12.060169036738415,9.032219268511723,6.346151451548096,3.1524692672209707,2.28083277426103
2024-11-29,22.25658248066021,17.19564631980077,13.540357095040859,14.111116542096394,12.055775341795348,9.065360153765024,6.343839456296979,3.151320776827895,2.2800018337165215
2024-12-05,22.243751587268115,17.185733050100477,13.53255109524155,14.102981500153074,12.048825201615289,9.117783865740101,6.340182240377552,3.1495040441391766,2.278687415364664
2024-12-06,22.242401827451026,17.184690212888093,13.531729934583492,14.102125725547998,12.048094074042835,9.123298635267389,6.339797515562248,3.149312930963602,2.278549143693319
2024-12-09,22.240377494837325,17.183126194347103,13.530498380435748,14.100842258355462,12.046997549038196,9.131569534778386,6.339220515876037,3.1490263046843743,2.278341767647365
2024-12-10,22.224196089499454,17.170624287399384,13.520654011617456,14.084519851563835,12.038232529177783,9.203745645576367,6.334608296649212,3.146735171313659,2.2766841172028496
2024-12-12,22.21005666275948,17.159700032447102,13.512051932329463,14.063440598626315,12.030573592663742,9.273630261179482,6.330578106779748,3.144733162726005,2.2752356504886606
2024-12-13,22.200640369310122,17.152424914987385,13.506323291109418,14.048393216918518,12.025473046859975,9.321180065030221,6.327894161301234,3.143399904971205,2.274271029511922
2024-12-16,22.195263214144177,17.14827047400254,13.503051962226575,14.032880234287035,12.022560390583346,9.35525348952469,6.326361499710714,3.142638550850042,2.273720184670887
2024-12-17,22.186530890303025,17.141523797937026,13.497739431285158,13.997095262263196,12.017830332204788,9.42118001111899,6.323872507495635,3.141402136698205,2.2728256306939807
2024-12-19,22.175792842824116,17.133227480801498,13.491206667439032,13.984270946988936,12.012013828789328,9.47106907528063,6.320811819749009,3.139881731121461,2.27172560700599
2024-12-20,22.1751220599663,17.132709227615482,13.490798579654847,13.98384794478573,12.011650484262198,9.473807433067035,6.320620625132148,3.13978675463716,2.2716568908791013
2024-12-27,22.169757257639432,17.12856433055105,13.487534765935324,13.974416626319986,12.008744519176947,9.501756554836053,6.319091484496744,3.139027149560733,2.271107311483729
2024-12-30,22.16707582978371,17.126492634005583,13.485903451212023,13.972726423329767,12.007292063848194,9.512702299890814,6.318327191602939,3.1386474848336503,2.2708326214933248
2025-01-02,22.165735359079772,17.125456973649957,13.485087941821824,13.97188147514768,12.006565967931493,9.518174179563923,6.317945114482653,3.138457686908308,2.270695301414392
2025-01-06,22.1643950504859,17.124421438542104,13.4842725310554,13.97103662914955,12.005839959825334,9.523645397494283,6.31756308356893,3.1382679119362114,2.270557997942288
2025-01-09,22.161714919510743,17.12235074397884,13.482642005322317,13.9663242297285,12.004388206980925,9.537608862509398,6.316799160327659,3.1378884308351047,2.270283440806516
2025-01-10,22.15903543662307,17.1202805501341,13.481011873869718,13.958590321419361,12.00293680518759,9.554591599395106,6.316035421812096,3.137509041497033,2.2700089500619187
2025-01-13,22.15903543662307,17.1202805501341,13.481011873869718,13.95556767301715,12.00293680518759,9.557614247797321,6.316035421812096,3.137509041497033,2.2700089500619187
2025-01-24,22.15836566713728,17.1197630798889,13.480604402596136,13.955145858023846,12.002574009576065,9.560347920495868,6.315844516038746,3.137414208496589,2.2699403377465686
2025-02-05,23.520594584974237,18.17223403755205,14.309350954710832,14.813065775313882,12.740455749138277,10.151297403745533,0.5532192394132399,3.330292890356467,2.4094893647954785
2025-02-06,23.523937877037607,18.17481709664998,14.311384931331023,14.815171351559492,12.742266718007958,10.152740341419586,0.5390835579514826,3.3307662687716593,2.4098318572712105
2025-02-17,23.520729046335514,18.17481709664998,14.311384931331023,14.815171351559492,12.742266718007958,10.155949172121678,0.5390835579514826,3.3307662687716593,2.4098318572712105
2025-02-19,23.526768519707282,18.179483887533703,14.315059699576327,14.818975478238542,12.745538580048787,10.168185903196816,0.5039157786622159,3.331621517524715,2.4104506355116193
2025-02-20,22.159361953670924,17.12286850008078,13.483049701687902,13.95767723602983,12.004751203005082,9.580220740952683,6.283735257326232,3.1379833162224315,2.270352091024129
2025-02-26,23.526013415925796,18.178900407613057,14.314600250345027,14.818499855570177,12.745129505408096,10.1710691016465,0.5038996052251501,3.3315145874121384,2.4103732708540617
2025-03-04,23.50187566129084,18.160248805668665,14.299913431017346,14.803296033858091,12.732052967392349,10.263233832440925,0.5033826028407452,3.328096444259194,2.4079002212318446
2025-03-07,22.137946178620897,17.106320212238575,13.47001909367656,13.9441879272432,11.993149287217404,9.66760787418356,6.277660871082729,3.1349506321157556,2.268157923621322
2025-03-10,23.50187566129084,18.160248805668665,14.299913431017346,14.803296033858091,12.732052967392349,10.263233832440925,0.5033826028407452,3.328096444259194,2.4079002212318446
2025-03-11,22.032145621842204,17.024566548719545,13.405643857219133,13.877546566991194,12.374671695105643,9.660479676480334,6.247659742035435,3.119968234034408,2.2573180575721006
2025-03-12,22.030159107489432,17.0230315395389,13.404435145893977,13.876295306859305,12.373555940727691,9.66862508169079,6.247096425781002,3.1196869240892258,2.257114527929681
2025-03-13,21.947047762030646,16.95881016700431,13.728132877068283,13.823945363887516,12.326875257336994,9.635143205759157,6.223528525675329,3.107917541198883,2.2485993000388835
2025-03-14,23.236646061182437,17.955301949595814,14.756696782374384,14.629893802504359,13.051196703122523,10.20763987953717,0.4913615469963544,3.290537327627199,2.380725947059756
2025-03-17,23.230018381187804,17.95018064270774,14.999683082968879,14.38803321290486,13.047474171261964,10.21740508334918,0.4975597388603663,3.2895987830386004,2.380046903720606
2025-03-18,23.15739570164349,17.901390644753477,15.663716814159292,14.080278128950695,13.012010113780025,10.034766118836917,0.49620733249051835,3.2806573957016436,2.3735777496839443
2025-03-19,23.1617879496744,17.904785989757855,15.666687741038125,14.06398179174306,13.01447809319087,10.036669406334955,0.49630144780931906,3.2812796358348613,2.3740279446165515
2025-03-20,21.82697159058187,16.872931225475053,14.802541535908462,13.250494013226172,12.264452304957766,9.461234034623722,6.191983705824615,3.0921791334821864,2.237212455920156
2025-03-21,23.15227351723702,17.89743103611717,15.701330299870445,14.055044711979017,13.009131987234177,10.03570638607135,0.4960975763895472,3.279931747085032,2.373052738016242
2025-03-24,21.81072151605203,16.860369409979352,14.791521115499187,13.315048088071615,12.25532147967602,9.454190191753959,6.18740431576638,3.089877021108504,2.235546862092954
2025-03-25,21.78348694551631,16.83931623575875,14.883053862324914,13.28355666337749,12.240018528004729,9.472115382614298,6.179678239435217,3.086018759307483,2.2327553836608094
2025-03-26,21.698839014048975,16.831309802187537,14.99187110735101,13.274269224288792,12.234198879873956,9.476526652396903,6.176740045115279,3.08455147857886,2.2316937961586936
2025-03-27,21.698194224096408,16.830809652873466,14.991425617716567,13.270903232650582,12.233835335607354,9.482188136002687,6.176556500736793,3.084459819859226,2.231627480456916
2025-03-28,21.70141855712017,16.815478799806346,14.993653330686287,13.272875277471746,12.23565327302982,9.486569163835606,6.177474331727373,3.0849181679390223,2.2319590983836277
2025-03-31,21.568262213028476,16.808984518087485,15.359217030489978,13.059790728439832,12.230927759096177,9.482905369695166,6.175088538310551,3.08372674616027,2.2310970966920642
2025-04-02,21.533935490927657,16.816978192914934,15.366521254395582,13.063029190148661,12.236744294844607,9.487415056872477,6.178025161266736,3.0851932421784554,2.2321581164508864
2025-04-03,21.533295468021496,16.8164783655025,15.366064536876623,13.062640936087574,12.236380599288406,9.490105235250882,6.177841540505927,3.085101545314881,2.2320917731517107
2025-04-10,21.533295468021496,16.8164783655025,15.366064536876623,13.059668776602685,12.236380599288406,9.49307739473577,6.177841540505927,3.085101545314881,2.2320917731517107
2025-04-16,21.52182033826881,16.81447935293081,15.364237938255974,13.055144538251156,12.234926033230142,9.500864349826758,6.191966197487813,3.084734812361644,2.2318264393868925
2025-04-22,21.517229399424203,16.829483541877543,15.377948022535683,12.97458593313359,12.24584371543122,9.536112448790988,6.1974915205637675,3.0874874366328897,2.233817981610116
2025-04-23,21.471335217242977,16.828482429583154,15.37703325573434,12.967865569632828,12.245115263802374,9.592056527996759,6.197122858926575,3.087303775522678,2.233685101558315
2025-04-24,21.452213432422553,16.82748143638525,15.376118597757465,12.967094213969546,12.244386898833168,9.61527880590907,6.19675424114691,3.0871201362615572,2.2335522373144787
2025-04-25,21.34260667660494,16.82547980719392,15.374289608199462,12.947709275454633,12.242930428811835,9.750927587095944,6.19601713712885,3.0867529232709945,2.233286556239419
2025-04-30,21.344510874042406,16.812110905804893,15.375661309572136,12.948864476185124,12.2440227488411,9.757745600910287,6.196569948701203,3.0870283248231876,2.233485811119666
