date,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,THE HONGKONG AND SHANGHAI BANKING,HAITONG INTERNATIONAL SECURITIES CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,GF SECURITIES (HONG KONG) BROKERAGE LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-04-19,15.085788347498285,10.970253842231429,11.747797357976166,5.443490857610239,4.273233841246339,2.6097442279108414,1.924389970857157,2.645447064278129,1.5036338888206393,56.20377939842922
2024-04-22,15.085788347498285,10.96753085438496,11.748233036031602,5.442401662471651,4.273233841246339,2.615625881659216,1.924389970857157,2.6508930399710686,1.5048320034730862,56.212928637593365
2024-04-23,15.085788347498285,10.940518814947978,11.748777633600897,5.442401662471651,4.273233841246339,2.621398615893732,1.924389970857157,2.5520267972414423,1.5168131499975532,56.10534883375503
2024-04-24,15.085788347498285,10.880613082325642,11.748777633600897,5.442401662471651,4.270837611941445,2.6129028938127465,1.924389970857157,2.5520267972414423,1.534784869784254,56.05252286953352
2024-04-25,15.085788347498285,10.881266599408795,11.749322231170192,5.442401662471651,4.270837611941445,2.610070986452418,1.924389970857157,2.5521357167553007,1.569094516649774,56.08530764320502
2024-04-26,15.085788347498285,10.881266599408795,11.749322231170192,5.442401662471651,4.268985980205845,2.6095263888831237,1.924389970857157,2.5997959007332776,1.5880465120612042,56.14952359328953
2024-04-29,15.085788347498285,10.89695100940446,11.752263058044377,5.442401662471651,4.256569155625943,2.6155169621453576,1.924389970857157,2.6013207739273008,1.6072163465003515,56.18241728647489
2024-04-30,15.085788347498285,10.896406411835166,11.752263058044377,5.442401662471651,4.248618031114251,2.6239037647124843,1.924389970857157,2.607529186217252,1.6221383198990063,56.20343875264964
2024-05-02,15.085788347498285,10.90065427287566,11.752263058044377,5.442401662471651,4.247202077434087,2.6180221109641093,1.924389970857157,2.60861838135584,1.624316710176182,56.20365659167735
2024-05-03,15.085788347498285,10.899565077737071,11.752263058044377,5.442401662471651,4.243389894449029,2.619546984158133,1.924389970857157,2.55992318969742,1.6272575370503695,56.1545257219635
2024-05-06,15.085788347498285,10.893574504474838,11.754986045890847,5.442401662471651,4.231626586952279,2.619546984158133,1.924389970857157,2.5595964311558435,1.6425062689906005,56.15441680244964
2024-05-07,15.085788347498285,10.893574504474838,11.754986045890847,5.442401662471651,4.228032242994939,2.6203094207551443,1.924389970857157,2.5586161555311144,1.6430508665598944,56.15114921703387
2024-05-08,15.085788347498285,10.871572762675362,11.763155009430257,5.442401662471651,4.227487645425645,2.622378891518461,1.924389970857157,2.5606856262944317,1.6443579007262,56.14221781689746
2024-05-09,15.085788347498285,10.871572762675362,11.763263928944117,5.442401662471651,4.22530925514847,2.6220521329768847,1.924389970857157,2.566131601987371,1.6443579007262,56.14526756328549
2024-05-10,15.085788347498285,10.871572762675362,11.763263928944117,5.442401662471651,4.216813533067484,2.6228145695738965,1.924389970857157,2.5684189117784055,1.6503484739884338,56.14581216085479
2024-05-13,15.085788347498285,10.866126786982422,11.764353124082703,5.442401662471651,4.218338406261506,2.6260821549896605,1.924389970857157,2.57528084115151,1.6520911862101744,56.15485248050507
2024-05-14,15.085788347498285,10.890306919059075,11.765442319221291,5.442401662471651,4.219100842858518,2.6332708429043405,1.924389970857157,2.5875887462175533,1.6550320130843617,56.203321664172236
2024-05-16,15.085788347498285,10.89237638982239,11.765442319221291,5.442401662471651,4.229883874730539,2.638390060055704,1.924389970857157,2.534621186628022,1.6555766106536556,56.1688704219387
2024-05-17,15.085788347498285,10.89237638982239,11.77197749005282,5.442401662471651,4.229230357647386,2.6368651868616806,1.924389970857157,2.534730106141881,1.6518733471824567,56.169632858535714
2024-05-20,15.085788347498285,10.89335666544712,11.773066685191406,5.442401662471651,4.231953345493856,2.6273891891559655,1.924389970857157,2.535165784197316,1.6520911862101744,56.16560283652293
2024-05-21,15.085788347498285,10.903704019263706,11.77829482185663,5.442401662471651,4.230210633272115,2.6422022430407615,1.924389970857157,2.5362549793359044,1.6535071398903387,56.196753817486545
2024-05-22,15.085788347498285,10.906209168082457,11.778839419425925,5.442401662471651,4.2372904016729365,2.643836035748644,1.924389970857157,2.536799576905198,1.6535071398903387,56.20906172255259
2024-05-23,15.085788347498285,10.906753765651752,11.778621580398205,5.442401662471651,4.2372904016729365,2.6428557601239144,1.924389970857157,2.5361460598220456,1.6545963350289266,56.20884388352487
2024-05-24,15.085788347498285,10.90773404127648,11.778621580398205,5.442401662471651,4.2424096188243,2.6417665649853266,1.924389970857157,2.53396766954487,1.6535071398903387,56.21058659574661
2024-05-27,15.085788347498285,10.900109675306366,11.778621580398205,5.442401662471651,4.248944789655827,2.6461233455396784,1.924389970857157,2.53396766954487,1.6535071398903387,56.21385418116238
2024-05-28,15.085788347498285,10.905555650999304,11.776987787690324,5.442401662471651,4.249162628683544,2.649826609010877,1.924389970857157,2.5336409110032934,1.6589531155832782,56.22670668379771
2024-05-29,15.085788347498285,10.908169719331916,11.77807698282891,5.442401662471651,4.249162628683544,2.6442717138040788,1.924389970857157,2.533314152461717,1.6594977131525726,56.22507289108983
2024-05-30,15.085788347498285,10.912308660858551,11.776878868176464,5.442401662471651,4.2477466750033805,2.655163665189958,1.924389970857157,2.533205232947858,1.6594977131525726,56.237380796155875
2024-05-31,15.085788347498285,10.913833534052573,11.776878868176464,5.442401662471651,4.2464396408370755,2.6603918018551798,1.924389970857157,2.533205232947858,1.6600423107218665,56.243371369418114
2024-06-03,15.085788347498285,10.916992199954478,11.776661029148746,5.442401662471651,4.2464396408370755,2.660500721369039,1.924389970857157,2.533205232947858,1.6600423107218665,56.24642111580616
2024-06-04,15.085788347498285,10.919715187800948,11.776661029148746,5.442401662471651,4.2464396408370755,2.6643129043540967,1.924389970857157,2.533205232947858,1.6605869082911604,56.25350088420697
2024-06-05,15.085788347498285,10.923636290299864,11.776661029148746,5.442401662471651,4.240449067574842,2.6636593872709438,1.924389970857157,2.533205232947858,1.6605869082911604,56.25077789636052
2024-06-06,15.085788347498285,10.914487051135726,11.776661029148746,5.442401662471651,4.248835870141969,2.662025594563062,1.917092363428618,2.5328784744062816,1.6616761034297483,56.24184649622409
2024-06-07,15.088075657289322,10.914922729191161,11.781126729216957,5.442401662471651,4.239577711463971,2.669105362963884,1.923518614746287,2.532660635378564,1.6616761034297483,56.25306520615154
2024-06-11,15.088075657289322,10.914922729191161,11.781126729216957,5.442401662471651,4.239142033408537,2.668887523936166,1.923518614746287,2.3576269766074835,1.6616761034297483,56.07737803029731
2024-06-12,15.088075657289322,10.915249487732739,11.781126729216957,5.442401662471651,4.239142033408537,2.66943212150546,1.923518614746287,2.357300218065907,1.6616761034297483,56.077922627866606
2024-06-13,15.088075657289322,10.91405137308029,11.781126729216957,5.442401662471651,4.238924194380819,2.6708480751856243,1.923518614746287,2.357300218065907,1.6616761034297483,56.077922627866606
2024-06-14,15.088075657289322,10.914922729191161,11.808356607681656,5.442401662471651,4.238924194380819,2.6708480751856243,1.923518614746287,2.357300218065907,1.6616761034297483,56.10602386244218
2024-06-17,15.088075657289322,10.914922729191161,11.808356607681656,5.442401662471651,4.238924194380819,2.675095936226117,1.923518614746287,2.5701539996341767,1.6616761034297483,56.32312550505093
2024-06-18,15.088075657289322,10.914922729191161,11.808356607681656,5.442401662471651,4.238488516325383,2.6752048557399757,1.923518614746287,2.5701539996341767,1.6616761034297483,56.32279874650936
2024-06-19,15.088075657289322,10.914378131621866,11.808356607681656,5.442401662471651,4.238488516325383,2.679234877752751,1.923518614746287,2.5701539996341767,1.6616761034297483,56.326284170952846
2024-06-20,15.088075657289322,10.913615695024856,11.808356607681656,5.442401662471651,4.238488516325383,2.692087380388089,1.923518614746287,2.5699361606064586,1.6616761034297483,56.338156397963445
2024-06-21,15.088075657289322,10.913615695024856,11.809119044278669,5.442401662471651,4.238924194380819,2.694156851151406,1.923518614746287,2.5699361606064586,1.6616761034297483,56.341423983379215
2024-06-24,15.088075657289322,10.915794085302032,11.809119044278669,5.441312467333064,4.244370170073758,2.6939390121236886,1.923518614746287,2.5701539996341767,1.6614582644020306,56.34774131518302
2024-06-25,15.088075657289322,10.91601192432975,11.809119044278669,5.441312467333064,4.244370170073758,2.6944836096929823,1.923518614746287,2.5701539996341767,1.6614582644020306,56.34850375178003
2024-06-26,15.088075657289322,10.9185170731485,11.809119044278669,5.441312467333064,4.240231228547124,2.697206597539452,1.923518614746287,2.5701539996341767,1.6625474595406184,56.35068214205721
2024-06-27,15.088075657289322,10.9185170731485,11.809119044278669,5.441312467333064,4.238597435839242,2.696879838997876,1.923518614746287,2.5699361606064586,1.6618939424574657,56.347850234696885
2024-06-28,15.088075657289322,10.917427878009914,11.809119044278669,5.441312467333064,4.238597435839242,2.696879838997876,1.923518614746287,2.5699361606064586,1.6618939424574657,56.34676103955829
2024-07-02,15.088075657289322,10.907407282734905,11.810208239417255,5.441312467333064,4.238706355353101,2.704068526912556,1.923518614746287,2.5698272410925997,1.6613493448881718,56.344473729767266
2024-07-03,15.08818457680318,10.907407282734905,11.810208239417255,5.441312467333064,4.240884745630277,2.7017812171215216,1.923518614746287,2.5698272410925997,1.6614582644020306,56.344582649281115
2024-07-04,15.090254047566495,10.88344498968597,11.810208239417255,5.441312467333064,4.262668648402036,2.694047931637547,1.923518614746287,2.5699361606064586,1.6614582644020306,56.33684936379715
2024-07-05,15.090254047566495,10.88344498968597,11.810208239417255,5.441312467333064,4.265718394790081,2.694156851151406,1.923518614746287,2.5668864142184127,1.6614582644020306,56.336958283311
2024-07-08,15.090254047566495,10.88344498968597,11.810208239417255,5.441312467333064,4.266262992359375,2.694156851151406,1.923518614746287,2.566559655676836,1.6614582644020306,56.33717612233872
2024-07-09,15.090254047566495,10.884425265310698,11.810208239417255,5.441312467333064,4.266262992359375,2.693721173095971,1.923518614746287,2.566559655676836,1.6614582644020306,56.33772071990801
2024-07-10,15.090254047566495,10.88529662142157,11.810208239417255,5.441312467333064,4.266045153331658,2.6938300926098298,1.923518614746287,2.566777494704554,1.6614582644020306,56.33870099553274
2024-07-11,15.090254047566495,10.88976232148978,11.810208239417255,5.441312467333064,4.26495595819307,2.695790643859288,1.923518614746287,2.566777494704554,1.6625474595406184,56.34512724685041
2024-07-12,15.091452162218943,10.919170590231655,11.810208239417255,5.441312467333064,4.264302441109917,2.698186873164181,1.923518614746287,2.566777494704554,1.6636366546792065,56.37856553760506
2024-07-15,15.08818457680318,11.013930567288805,11.780255373106087,5.441312467333064,4.27312492173248,2.70733611232832,1.923518614746287,2.566559655676836,1.6654882864148057,56.45971057542987
2024-07-16,15.08818457680318,11.013930567288805,11.780255373106087,5.441312467333064,4.272907082704762,2.7045042049679915,1.923518614746287,2.5671042532461303,1.6654882864148057,56.45720542661111
2024-07-17,15.08818457680318,11.01970330152332,11.780255373106087,5.441312467333064,4.272907082704762,2.7003652634413573,1.923518614746287,2.566668575190695,1.6649436888455118,56.45785894369426
2024-07-18,15.08818457680318,11.020792496661908,11.780255373106087,5.441312467333064,4.27029301437215,2.7005831024690745,1.923518614746287,2.566668575190695,1.6649436888455118,56.45655190952795
2024-07-19,15.08818457680318,11.021337094231203,11.780255373106087,5.441312467333064,4.274976553468079,2.7002563439274985,1.923518614746287,2.566668575190695,1.6649436888455118,56.46145328765161
2024-07-22,15.08818457680318,11.105531878444049,11.780037534078371,5.441312467333064,4.274976553468079,2.7008009414967926,1.923518614746287,2.5663418166491185,1.6649436888455118,56.54564807186445
2024-07-24,15.08818457680318,11.106621073582637,11.780037534078371,5.441312467333064,4.269312738747422,2.7006920219829333,1.923518614746287,2.5663418166491185,1.6649436888455118,56.54096453276852
2024-07-25,15.08818457680318,11.106621073582637,11.779819695050653,5.441312467333064,4.269312738747422,2.7006920219829333,1.923518614746287,2.5663418166491185,1.6649436888455118,56.54074669374081
2024-07-26,15.08818457680318,11.107710268721226,11.779710775536794,5.441312467333064,4.269094899719704,2.7022168951769565,1.923518614746287,2.5660150581075425,1.6649436888455118,56.54270724499027
2024-07-29,15.08818457680318,11.115879232260635,11.779710775536794,5.441312467333064,4.257222672709095,2.703632848857121,1.923518614746287,2.5660150581075425,1.664834769331653,56.540311015685376
2024-07-31,15.08818457680318,11.115879232260635,11.779710775536794,5.441312467333064,4.257222672709095,2.7019990561492393,1.923518614746287,2.5661239776214013,1.6691915498860048,56.5431429230457
2024-08-02,15.08818457680318,11.115879232260635,11.779710775536794,5.441312467333064,4.257222672709095,2.7043952854541327,1.923518614746287,2.5661239776214013,1.6635277351653477,56.53987533762993
2024-08-05,15.08818457680318,11.116532749343786,11.779710775536794,5.441312467333064,4.257222672709095,2.7045042049679915,1.923518614746287,2.5655793800521067,1.6634188156514889,56.53998425714379
2024-08-06,15.08818457680318,11.116532749343786,11.779710775536794,5.441312467333064,4.261143775208012,2.7053755610788617,1.923518614746287,2.5649258629689546,1.6634188156514889,56.54412319867043
2024-08-07,15.08818457680318,11.116532749343786,11.7791661779675,5.441312467333064,4.260708097152578,2.7053755610788617,1.923518614746287,2.564465133425332,1.6634188156514889,56.54268219350208
2024-08-08,15.08818457680318,11.117948703023952,11.7791661779675,5.441312467333064,4.260708097152578,2.7054844805927205,1.923518614746287,2.561197548009568,1.6645080107900767,56.54202867641892
2024-08-09,15.08818457680318,11.119364656704116,11.7791661779675,5.441312467333064,4.255697799515072,2.7054844805927205,1.923518614746287,2.558801318704674,1.6645080107900767,56.53603810315669
2024-08-12,15.08818457680318,11.111631371220142,11.782433763383263,5.441312467333064,4.256460236112084,2.7062469171897323,1.923518614746287,2.555751572316628,1.6661418034979585,56.53168132260233
2024-08-13,15.089273771941766,11.10651215406878,11.782433763383263,5.441312467333064,4.25863862638926,2.7063558367035907,1.923518614746287,2.555315894261193,1.6670131596088291,56.530374288436036
2024-08-14,15.089273771941766,11.10651215406878,11.782433763383263,5.441312467333064,4.26136161423573,2.706791514759026,1.923518614746287,2.4883303932380354,1.6670131596088291,56.466547453314774
2024-08-15,15.089273771941766,11.10651215406878,11.782433763383263,5.441312467333064,4.26136161423573,2.7064647562174495,1.923518614746287,2.4874590371271648,1.6670131596088291,56.46534933866233
2024-08-16,15.089273771941766,11.107928107748943,11.782433763383263,5.444035455179534,4.243389894449029,2.706682595245167,1.923518614746287,2.4828844175450957,1.683895684256942,56.46404230449603
2024-08-19,15.089273771941766,11.107928107748943,11.848983586350986,5.444035455179534,4.2542818458349085,2.697206597539452,1.923518614746287,2.397273679652084,1.683895684256942,56.4463973432509
2024-08-20,15.089273771941766,11.109670819970683,11.84854790829555,5.444035455179534,4.252648053127026,2.699276068302769,1.923518614746287,2.3919366234730033,1.683895684256942,56.44280299929356
2024-08-21,15.089273771941766,11.1098886589984,11.84854790829555,5.444035455179534,4.252648053127026,2.699276068302769,1.923518614746287,2.391500945417568,1.683895684256942,56.44258516026584
2024-08-22,15.089273771941766,11.110977854136989,11.84854790829555,5.444035455179534,4.252648053127026,2.699384987816628,1.923518614746287,2.391065267362133,1.683786764743083,56.443238677348994
2024-08-23,15.089273771941766,11.05150779957009,11.84854790829555,5.454927406565413,4.263866763054482,2.701563378093804,1.923518614746287,2.39041175027898,1.683786764743083,56.407404157289456
2024-08-26,15.089273771941766,11.063488946094555,11.84854790829555,5.454927406565413,4.258420787361542,2.7006920219829333,1.923518614746287,2.3896493136819688,1.683786764743083,56.4123055354131
2024-08-27,15.089273771941766,11.082223102478267,11.84854790829555,5.454927406565413,4.251123179933003,2.7006920219829333,1.923518614746287,2.3897582331958276,1.6794299841887315,56.41949422332778
2024-08-28,15.089273771941766,11.082223102478267,11.84854790829555,5.454927406565413,4.251123179933003,2.7006920219829333,1.923518614746287,2.388995796598816,1.6794299841887315,56.41873178673077
2024-08-29,15.089273771941766,11.082223102478267,11.84854790829555,5.454927406565413,4.251123179933003,2.7019990561492393,1.923518614746287,2.388342279515663,1.6794299841887315,56.41938530381392
2024-08-30,15.089273771941766,11.083965814700008,11.84854790829555,5.457650394411882,4.2497072262528395,2.7019990561492393,1.923518614746287,2.388342279515663,1.6794299841887315,56.42243505020197
2024-09-02,15.089273771941766,11.084183653727726,11.84854790829555,5.460373382258353,4.24872695062811,2.7019990561492393,1.923518614746287,2.387906601460228,1.6794299841887315,56.423959923396
2024-09-03,15.089273771941766,11.084183653727726,11.84854790829555,5.460917979827647,4.248182353058816,2.706682595245167,1.923518614746287,2.382896630581265,1.6794299841887315,56.423633491612954
2024-09-04,15.089273771941766,11.078737678034786,11.84854790829555,5.460917979827647,4.248182353058816,2.706682595245167,1.923518614746287,2.388342279515663,1.6794299841887315,56.423633164854415
2024-09-05,15.096026781801012,11.080589309770387,11.84854790829555,5.4598287846890585,4.248182353058816,2.706682595245167,1.923518614746287,2.388342279515663,1.6794299841887315,56.43114861131067
2024-09-09,15.103977906312704,11.142128835100603,11.848003310726257,5.463640967674116,4.249380467711263,2.7065736757313084,1.923518614746287,2.3835498209058765,1.6795389037025905,56.500312502611
2024-09-10,15.103977906312704,11.148772925445991,11.848003310726257,5.469086943367056,4.243934492018323,2.7063558367035907,1.923518614746287,2.3808268330594062,1.6808459378688956,56.505322800248514
2024-09-11,15.103977906312704,11.153674303569636,11.847458713156962,5.469086943367056,4.245023687156911,2.7049398830234264,1.923518614746287,2.3808268330594062,1.6803013402996017,56.50880822469199
2024-09-12,15.103977906312704,11.15334754502806,11.845716000935221,5.469086943367056,4.246112882295499,2.7049398830234264,1.923518614746287,2.381480350142559,1.6803013402996017,56.508481466150414
2024-09-13,15.103977906312704,11.171863862384054,11.844626805796635,5.469086943367056,4.242191779796582,2.7071182733006025,1.923518614746287,2.381589269656418,1.6803013402996017,56.524274795659935
2024-09-16,15.103977906312704,11.171863862384054,11.842993013088753,5.473334804407549,4.24153826271343,2.708752066008484,1.923518614746287,2.381589269656418,1.6813905354381895,56.52895833475586
2024-09-17,15.103977906312704,11.172953057522642,11.840487864269999,5.475077516629289,4.242954216393594,2.703306090315545,1.923518614746287,2.381698189170277,1.6813905354381895,56.525363990798525
2024-09-19,15.103977906312704,11.18395392842238,11.83885407156212,5.477800504475759,4.242191779796582,2.703306090315545,1.923518614746287,2.3818071086841357,1.6819351330074834,56.537345137322994
2024-09-20,15.103977906312704,11.182646894256075,11.83885407156212,5.477800504475759,4.2438255725044645,2.7016722976076624,1.923518614746287,2.3822427867395706,1.6819351330074834,56.53647378121212
2024-09-23,15.105829538048305,11.183191491825369,11.837873795937389,5.480523492322229,4.242191779796582,2.702107975663098,1.923518614746287,2.3822427867395706,1.6819351330074834,56.53941460808631
2024-09-24,15.105829538048305,11.184607445505533,11.836240003229507,5.480523492322229,4.242191779796582,2.701454458579945,1.923518614746287,2.3828963038227235,1.6819351330074834,56.5391967690586
2024-09-25,15.123910177348861,11.241463431739824,11.836240003229507,5.480523492322229,4.249925065280557,2.6643129043540967,1.923518614746287,2.382024947711853,1.6813905354381895,56.583309172171404
2024-09-26,15.12412801637658,11.266188161385768,11.834388371493908,5.480523492322229,4.254499684862626,2.6655110190065434,1.923518614746287,2.3702616402151033,1.6819351330074834,56.60095413341652
2024-09-27,15.106700894159172,11.262375978400712,11.849092505864844,5.477255906906466,4.252430214099309,2.6730264654628,1.923518614746287,2.329416822518056,1.6803013402996017,56.55411874245725
2024-09-30,15.10517602096515,11.229264446187639,11.852904688849902,5.477255906906466,4.253737248265614,2.712564248993542,1.923518614746287,2.240974177264716,1.6800835012718844,56.4754788534512
2024-10-02,15.10517602096515,11.223056033897686,11.858895262112137,5.477255906906466,4.280640368188736,2.708752066008484,1.923518614746287,2.2061199328299024,1.6887970623805877,56.47221126803543
2024-10-03,15.10517602096515,11.262920575970005,11.87392615502465,5.477255906906466,4.317564083386867,2.742626034818569,1.923518614746287,2.2061199328299024,1.6882524648112938,56.59735978945919
2024-10-04,15.10517602096515,11.244077500072434,11.866192869540674,5.460917979827647,4.378341172120074,2.806126111398245,1.923518614746287,2.2064466913714784,1.7030655186960897,56.693862478738076
2024-10-07,15.10517602096515,11.274466044439038,11.852577930308327,5.460917979827647,4.340328261783355,2.8672299586730285,1.923518614746287,2.219408113520675,1.6963125088368443,56.73993543310035
2024-10-08,15.09983896478607,11.30038888873743,11.82981375191184,5.460917979827647,4.372023840316263,2.851000951108068,1.923518614746287,2.221477584283992,1.696639267378421,56.755619843096014
2024-10-09,15.09983896478607,11.289170178809975,11.802148195391705,5.4658193579512915,4.387599330798071,2.9135207520630155,1.923518614746287,2.220497308659263,1.6978373820308672,56.79995008523655
2024-10-10,15.10005680381379,11.283615283603176,11.807267412543068,5.476602389823312,4.419948426414132,2.837494931389578,1.923518614746287,2.220497308659263,1.7201658823719201,56.78916705336452
2024-10-14,15.10005680381379,11.306052703458088,11.78820649761778,5.460264462744494,4.410145670166841,2.832593553265932,1.923518614746287,2.091699929061483,1.7227799507045312,56.63531818557922
2024-10-15,15.10005680381379,11.327074169632835,11.785483509771309,5.460264462744494,4.433236607104905,2.8392376436113183,1.922429419607699,2.091699929061483,1.7311667532716581,56.69064929861949
2024-10-16,15.10005680381379,11.32925255991001,11.783849717063427,5.460046623716776,4.433018768077187,2.8317221971550617,1.922429419607699,2.0932248022555062,1.7311667532716581,56.684767644871116
2024-10-17,15.10005680381379,11.331648789214904,11.783305119494134,5.460046623716776,4.438573663283987,2.834009506946096,1.922429419607699,2.0931158827416474,1.732255948410246,56.69544175722928
2024-10-18,15.10005680381379,11.355066484694545,11.781126729216957,5.460046623716776,4.443148282866056,2.831395438613485,1.8975957704478943,2.2529705180613666,1.73192918986867,56.85333584129953
2024-10-21,15.10005680381379,11.356918116430144,11.779492936509076,5.460046623716776,4.437702307173116,2.835861138681696,1.8975957704478943,2.252752679033649,1.7273545702866002,56.84778094609274
