date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,EVERBRIGHT SECURITIES INVESTMENT,HAITONG INTERNATIONAL SECURITIES CO LTD,FULBRIGHT SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,EAST ASIA SECURITIES CO LTD,TOTAL_CCASS_PCT
2024-07-15,3.8091566191630717,3.843448860060821,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7556626491457106,0.5896385530802148,0.0,13.126918721683047
2024-07-16,3.8236144504605023,3.843448860060821,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7556626491457106,0.5896385530802148,0.0,13.14137655298048
2024-07-17,3.8236144504605023,3.843448860060821,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7556626491457106,0.5877108422405574,0.0,13.139448842140823
2024-07-18,3.8236144504605023,3.843448860060821,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7556626491457106,0.5814457820116707,0.0,13.133183781911937
2024-07-31,3.8236144504605023,3.83501512513732,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7640963840692118,0.589879516935172,0.0,13.141617516835435
2024-08-02,3.8236144504605023,3.83501512513732,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7640963840692118,0.5908433723550007,0.0,13.142581372255266
2024-08-13,3.8236144504605023,3.83501512513732,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7640963840692118,0.5906024085000435,0.0,13.142340408400308
2024-08-15,3.823373486605545,3.83501512513732,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7640963840692118,0.5906024085000435,0.0,13.14209944454535
2024-08-19,3.823373486605545,3.83501512513732,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7640963840692118,0.5908433723550007,0.0,13.142340408400308
2024-08-23,3.8226505950406735,3.83501512513732,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7640963840692118,0.5915662639198723,0.0,13.142340408400308
2024-08-27,3.8226505950406735,3.83501512513732,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7640963840692118,0.5927710831946581,0.0,13.143545227675094
2024-08-28,3.8226505950406735,3.83501512513732,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7640963840692118,0.59518072174423,0.0,13.145954866224665
2024-08-30,3.8137349324072582,3.83501512513732,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7640963840692118,0.59518072174423,0.0,13.13703920359125
2024-09-03,3.8137349324072582,3.83501512513732,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7640963840692118,0.597831324148759,0.0,13.13968980599578
2024-09-24,3.819036137216316,3.839593438381507,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7640963840692118,0.597831324148759,0.0,13.149569324049024
2024-09-25,3.805301197483757,3.844653679335607,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7718072274278415,0.6272289144535346,0.0,13.178003058933971
2024-09-26,3.805301197483757,3.844653679335607,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7556626491457106,0.7392771070086225,0.0,13.273906673206925
2024-09-27,3.805301197483757,3.844653679335607,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7556626491457106,0.7431325286879372,0.0,13.277762094886242
2024-09-30,3.805301197483757,3.844653679335607,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7556626491457106,0.753493974451096,0.0,13.2881235406494
2024-10-02,3.805301197483757,3.844653679335607,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7556626491457106,0.7592771069700682,0.0,13.293906673168374
2024-10-03,3.805301197483757,3.844653679335607,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7607228900998113,0.717108432352562,0.0,13.256798239504967
2024-10-04,3.874216860001509,3.8436898239157786,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7607228900998113,0.6701204806359123,0.0,13.277762094886242
2024-10-07,3.885783125039454,3.8342922335724485,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7607228900998113,0.6701204806359123,0.0,13.279930769580856
2024-10-08,3.885783125039454,3.832364522732791,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7607228900998113,0.6751807215900131,0.0,13.2830632996953
2024-10-09,3.8713252937420237,3.8311597034580056,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7826506009009144,0.6503614445294237,0.0,13.264509082863595
2024-10-10,3.876144570841167,3.8311597034580056,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7826506009009144,0.6496385529645522,0.0,13.268605468397867
2024-10-17,3.876144570841167,3.8311597034580056,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7826506009009144,0.6496385529645522,0.6185542156750762,13.887159684072945
2024-10-22,3.876144570841167,3.8311597034580056,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7826506009009144,0.6525301192240384,0.6185542156750762,13.89005125033243
2024-10-23,3.8749397515663815,3.8311597034580056,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7826506009009144,0.6537349384988242,0.6185542156750762,13.89005125033243
2024-10-24,3.8749397515663815,3.8311597034580056,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7826506009009144,0.6674698782313834,0.6185542156750762,13.90378619006499
2024-10-30,3.8749397515663815,3.8311597034580056,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7826506009009144,0.6636144565520685,0.6185542156750762,13.899930768385676
2024-11-05,3.8749397515663815,3.8311597034580056,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7826506009009144,0.6556626493384817,0.6185542156750762,13.891978961172088
2024-11-06,3.8749397515663815,3.8311597034580056,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7826506009009144,0.6563855409033531,0.6185542156750762,13.89270185273696
2024-11-07,3.8710843298870667,3.8311597034580056,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7638554202142547,0.6790361432693279,0.6185542156750762,13.89270185273696
2024-11-08,3.8710843298870667,3.8311597034580056,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7638554202142547,0.6999999986506025,0.6185542156750762,13.913665708118234
2024-11-11,3.8710843298870667,3.8311597034580056,2.2453975860329685,0.0,0.0,1.8836144542002613,0.0,0.7638554202142547,0.6995180709406881,0.6185542156750762,13.91318378040832
2024-11-13,3.8710843298870667,3.8311597034580056,2.2453975860329685,0.0,0.0,1.9125301167951227,0.0,0.7638554202142547,0.6715662637656554,0.6185542156750762,13.91414763582815
2024-11-14,3.8739758961465522,3.8311597034580056,2.2453975860329685,0.0,0.0,1.9125301167951227,0.0,0.7638554202142547,0.6715662637656554,0.6185542156750762,13.917039202087636
2024-11-18,3.8739758961465522,3.850918739564494,2.2453975860329685,0.0,0.0,1.9125301167951227,0.0,0.7638554202142547,0.6715662637656554,0.6185542156750762,13.936798238194124
2024-11-20,3.8739758961465522,3.850918739564494,2.2453975860329685,0.0,0.0,1.9125301167951227,0.0,0.7638554202142547,0.6751807215900131,0.6185542156750762,13.94041269601848
2024-11-21,3.8739758961465522,3.850677775709537,2.2453975860329685,0.0,0.0,1.9125301167951227,0.0,0.7638554202142547,0.6751807215900131,0.6185542156750762,13.940171732163526
2024-11-26,3.8739758961465522,3.850677775709537,2.2453975860329685,0.0,0.0,1.9125301167951227,0.0,0.7638554202142547,0.6754216854449703,0.6185542156750762,13.94041269601848
2024-12-04,3.8739758961465522,3.850677775709537,2.2453975860329685,0.0,0.0,1.9125301167951227,0.0,0.7638554202142547,0.6633734926971113,0.6185542156750762,13.928364503270624
2024-12-12,3.8739758961465522,3.850677775709537,2.2453975860329685,0.0,0.0,1.9125301167951227,0.0,0.7638554202142547,0.6537349384988242,0.6185542156750762,13.918725949072336
2024-12-16,3.8739758961465522,3.850677775709537,2.2453975860329685,0.0,0.0,1.9125301167951227,0.0,0.7638554202142547,0.6568674686132675,0.6185542156750762,13.92185847918678
2024-12-17,3.910843365955001,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.775180721397242,0.5944578301793584,0.6185542156750762,13.850051250409539
2024-12-18,3.910843365955001,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7771084322368994,0.5872289145306431,0.6185542156750762,13.844750045600481
2024-12-19,3.910843365955001,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7771084322368994,0.6289156614382349,0.6185542156750762,13.886436792508071
2024-12-20,3.8836144503448398,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7768674683819423,0.6927710830018871,0.6185542156750762,13.922822334606607
2024-12-23,3.883373486489882,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.6961445769712876,0.6185542156750762,13.920653659911993
2024-12-27,3.883373486489882,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.7021686733452169,0.6185542156750762,13.92667775628592
2024-12-30,3.876626498551081,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.7096385528488895,0.6185542156750762,13.927400647850794
2025-01-06,3.876626498551081,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.7168674684976049,0.6185542156750762,13.93462956349951
2025-01-07,3.876626498551081,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.7173493962075193,0.6185542156750762,13.935111491209422
2025-01-08,3.8763855346961242,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.6571084324682247,0.6185542156750762,13.874629563615171
2025-01-10,3.8763855346961242,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.6901204805973582,0.6185542156750762,13.907641611744307
2025-01-13,3.87590360698621,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.6901204805973582,0.6185542156750762,13.90715968403439
2025-01-14,3.866746980497837,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.6971084323911162,0.6185542156750762,13.904991009339776
2025-01-22,3.8474698721012626,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.7122891552534185,0.6185542156750762,13.900894623805504
2025-02-03,3.8474698721012626,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.7349397576193932,0.6185542156750762,13.92354522617148
2025-02-04,3.8474698721012626,3.850677775709537,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.7546987937258818,0.6185542156750762,13.943304262277966
2025-02-05,3.8474698721012626,3.8504368118545793,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.7573493961304109,0.6185542156750762,13.945713900827538
2025-02-06,3.8474698721012626,3.8504368118545793,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.7438554202528088,0.6185542156750762,13.932219924949937
2025-02-07,3.8474698721012626,3.8504368118545793,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.725060239566149,0.6185542156750762,13.913424744263278
2025-02-10,3.845542161261605,3.8504368118545793,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7715662635728843,0.7187951793372623,0.6185542156750762,13.905231973194734
2025-02-11,3.8621686672536506,3.8504368118545793,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7655421671989548,0.7351807214743504,0.6185542156750762,13.932219924949937
2025-02-14,3.8621686672536506,3.869713920251154,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7655421671989548,0.715662649222819,0.6185542156750762,13.931978961094979
2025-02-17,3.8621686672536506,3.86489464315201,2.2453975860329685,0.0,0.0,1.854939755460357,0.0,0.7655421671989548,0.7245783118562346,0.6185542156750762,13.936075346629254
2025-02-19,3.8621686672536506,3.86489464315201,2.2453975860329685,2.2481927667504715,0.0,1.854939755460357,0.0,0.7655421671989548,0.7245783118562346,0.6185542156750762,16.184268113379723
2025-02-25,3.8624096311086076,3.8639307877321816,2.2453975860329685,2.2481927667504715,0.0,1.854939755460357,0.0,0.7655421671989548,0.7303614443752069,0.6185542156750762,16.189328354333828
2025-02-26,3.8614457756887792,3.8639307877321816,2.2453975860329685,2.2481927667504715,0.0,1.854939755460357,0.0,0.7655421671989548,0.7313252997950356,0.6185542156750762,16.189328354333828
2025-03-03,3.8614457756887792,3.8639307877321816,2.2453975860329685,2.2481927667504715,0.0,1.854939755460357,0.0,0.7655421671989548,0.7040963841848744,0.6185542156750762,16.162099438723665
2025-03-04,3.861204811833822,3.863689823877224,2.2453975860329685,2.2481927667504715,0.0,1.854939755460357,0.0,0.7749397575422848,0.6949397576965017,0.6185542156750762,16.16185847486871
2025-03-10,3.9036144503062857,3.92899102857062,2.2453975860329685,2.2481927667504715,1.769879514660473,1.8086746953085788,0.9272289138752214,0.8190361429994485,0.7231325287264915,0.6185542156750762,18.992701842905635
2025-03-11,3.8749397515663815,3.9147741611281464,2.2453975860329685,2.2481927667504715,1.7819277074083322,1.7267469846231385,0.9272289138752214,0.7240963841463203,0.8108433719309043,0.6185542156750762,18.87270184313696
2025-03-12,3.8749397515663815,3.9073042816244734,2.2453975860329685,2.2481927667504715,1.788674695347133,1.7286746954627958,0.9272289138752214,0.7202409624670053,0.8269879502130352,0.6185542156750762,18.88619581901456
2025-03-13,3.8763855346961242,3.873810305785426,2.2453975860329685,2.2481927667504715,1.7766265025992742,1.7431325267602265,0.9272289138752214,0.7175903600624765,0.7607228900998113,0.6185542156750762,18.787641602337075
2025-03-14,3.876144570841167,3.873810305785426,2.2453975860329685,2.161927706675802,1.769397586950559,1.7595180688973144,0.9272289138752214,0.7272289142607635,0.7525301190312672,0.6185542156750762,18.711737988025565
2025-03-17,3.876144570841167,3.873810305785426,2.2453975860329685,2.161927706675802,1.7930120447363622,1.7595180688973144,0.9272289138752214,0.7638554202142547,0.7277108419706779,0.6185542156750762,18.74715967470427
2025-03-19,3.914698787634316,3.873569341930469,2.2453975860329685,2.161927706675802,1.7930120447363622,1.7595180688973144,0.9272289138752214,0.781927709336043,0.6065060229272173,0.6185542156750762,18.68234039772079
2025-03-20,3.914698787634316,3.8730874142205542,2.2453975860329685,2.161927706675802,1.7930120447363622,1.7595180688973144,0.9272289138752214,0.781927709336043,0.5934939747595297,0.6185542156750762,18.668846421843188
2025-03-21,3.9132530045045724,3.87260548651064,2.2453975860329685,2.161927706675802,1.7930120447363622,1.7595180688973144,0.9272289138752214,0.7790361430765568,0.5934939747595297,0.6185542156750762,18.664027144744043
2025-03-24,3.9132530045045724,3.87260548651064,2.2453975860329685,2.161927706675802,1.7930120447363622,1.7595180688973144,0.9272289138752214,0.7790361430765568,0.6180722879651619,0.6185542156750762,18.688605457949674
2025-03-25,3.9113252936649148,3.843448860060821,2.2453975860329685,2.161927706675802,1.7930120447363622,1.7595180688973144,0.9272289138752214,0.7790361430765568,0.6173493964002903,0.6185542156750762,18.65679822909533
2025-03-31,3.9113252936649148,3.8432078962058642,2.2453975860329685,2.161927706675802,1.7930120447363622,1.7595180688973144,0.9272289138752214,0.7790361430765568,0.6084337337668747,0.6185542156750762,18.647641602606956
2025-04-01,3.9113252936649148,3.8429669323509072,2.2453975860329685,2.161927706675802,1.7930120447363622,1.7595180688973144,0.9272289138752214,0.7790361430765568,0.6084337337668747,0.6185542156750762,18.647400638752
2025-04-02,3.9113252936649148,3.8429669323509072,2.2453975860329685,2.158313248851444,1.7971084302706344,1.7595180688973144,0.9272289138752214,0.8098795165110756,0.6134939747209754,0.6185542156750762,18.683786180850532
2025-04-03,3.901686739466628,3.8429669323509072,2.2453975860329685,2.158313248851444,1.8036144543544783,1.7595180688973144,0.9272289138752214,0.8098795165110756,0.6134939747209754,0.6185542156750762,18.68065365073609
2025-04-08,3.901686739466628,3.84272596849595,2.2453975860329685,2.158313248851444,1.8036144543544783,1.7595180688973144,0.9272289138752214,0.8098795165110756,0.6137349385759326,0.6185542156750762,18.68065365073609
2025-04-09,3.901686739466628,3.84272596849595,2.2453975860329685,2.158313248851444,1.793975900156191,1.7595180688973144,0.9272289138752214,0.8098795165110756,0.6185542156750762,0.6185542156750762,18.675834373636945
2025-04-10,3.892048185268341,3.842485004640993,2.2453975860329685,2.158313248851444,1.793975900156191,1.7595180688973144,0.9272289138752214,0.8098795165110756,0.6187951795300334,0.6185542156750762,18.66619581943866
2025-04-14,3.892048185268341,3.842244040786036,2.2453975860329685,2.158313248851444,1.7855421652326897,1.7595180688973144,0.9272289138752214,0.8098795165110756,0.6284337337283205,0.6185542156750762,18.66715967485849
2025-04-15,3.892048185268341,3.842244040786036,2.2453975860329685,2.158313248851444,1.7718072255001307,1.7595180688973144,0.9272289138752214,0.8098795165110756,0.6228915650643054,0.6185542156750762,18.647882566461913
2025-04-16,3.8778313178258674,3.842244040786036,2.2453975860329685,2.158313248851444,1.7718072255001307,1.7595180688973144,0.9272289138752214,0.8098795165110756,0.6373493963617362,0.6185542156750762,18.64812353031687
2025-04-17,3.8778313178258674,3.842244040786036,2.2453975860329685,2.158313248851444,1.769397586950559,1.7595180688973144,0.9272289138752214,0.8098795165110756,0.6303614445679779,0.6185542156750762,18.63872593997354
2025-04-23,3.8778313178258674,3.842244040786036,2.2453975860329685,2.158313248851444,1.769397586950559,1.7595180688973144,0.9272289138752214,0.8098795165110756,0.6395180710563507,0.6185542156750762,18.647882566461913
2025-04-24,3.8778313178258674,3.842244040786036,2.2453975860329685,2.158313248851444,1.769397586950559,1.7595180688973144,0.9272289138752214,0.8098795165110756,0.6279518060184062,0.6185542156750762,18.636316301423967
2025-04-28,3.8778313178258674,3.842244040786036,2.2453975860329685,2.158313248851444,1.769397586950559,1.7585542134774856,0.9272289138752214,0.8098795165110756,0.6289156614382349,0.6185542156750762,18.636316301423967
