date,SINOLINK SECURITIES (HONG KONG) CO LTD,KAM FAI SECURITIES CO LTD,ASTRUM CAPITAL MANAGEMENT LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,ROOFER SECURITIES LTD,CELESTIAL SECURITIES LTD
2024-06-24,37.590226011036094,27.4831146125615,0.0,9.605763161971021,10.683319705830902,6.702316521285234,4.378802952993722,3.5564570343215265,0.0
2024-06-26,37.58613223222434,27.48012155281642,0.0,9.614991137308913,10.68215623456478,6.70220304847806,4.378326077681917,3.5560697169255695,0.0
2024-06-27,37.58605499968536,27.480065086257273,0.0,9.614971380283283,10.682134284712564,6.702394758167568,4.378317081032904,3.5560624098610565,0.0
2024-06-28,39.90151596655698,26.460597112008895,0.0,9.258270791520282,10.285843600330919,6.4537462638763685,4.2158882792376025,3.4241379864689567,0.0
2024-07-02,39.87390310904712,26.510301908383266,0.0,9.251863834141313,10.278725536597634,6.450466437392103,4.212970777997056,3.4217683964415073,0.0
2024-07-03,39.85569954912903,26.543852025584354,0.0,9.247640097699005,10.27403300886401,6.447521617769815,4.211047438167978,3.4202062627858147,0.0
2024-07-04,39.86814867203453,26.55214312773511,0.0,9.250528643364103,10.277242153380586,6.418300043072356,4.212362779454462,3.421274580958855,0.0
2024-07-05,39.86696645916933,26.554518769032015,0.0,9.250254336822758,10.276937401635218,6.417912033683907,4.212237869980694,3.421173129676072,0.0
2024-07-08,36.95342707730408,24.643375204398303,7.22807838908367,8.563053856705993,9.516720978189191,5.938253215916303,3.904401031365391,3.252690247037069,0.0
2024-07-09,36.951869734796716,24.678983070956406,7.227773773392728,8.562692980629846,9.483887828051325,5.93800295782432,3.904236486689218,3.252553167659441,0.0
2024-07-10,36.955526311871296,24.683624185824907,7.228488998686325,8.56683880736162,9.469433287177178,5.938590553679149,3.9046228309184388,3.252875024481087,0.0
2024-07-11,36.95227598540448,24.68145320234842,7.227853235880264,8.574880571433937,9.468600427989104,5.938068240510362,3.904279410050254,3.2525889263831718,0.0
2024-07-12,36.95146349312143,24.680910516147726,7.227694312652382,8.581471543793711,9.45098537709326,5.937937676573688,3.9170196708958467,3.2525174097219596,0.0
2024-07-16,36.966161582949525,24.69219420308916,7.230569254270787,8.584884973944627,9.41350150159508,5.940299594969158,3.918577733866531,3.253811155315133,0.0
2024-07-17,37.09876771741087,24.4128497348324,7.256506971299169,8.615680933342134,9.447269899297709,5.961608817596009,3.932634574599328,3.274681351622383,0.0
2024-07-19,37.09092096221354,24.43527441910081,7.254972148519466,8.607421375232517,9.445271708555964,5.960347878544601,3.93180278360771,3.273988724225397,0.0
2024-07-22,37.08519151673049,24.43149989506594,7.253851470835341,8.607746823187371,9.453007355038709,5.959427181852683,3.9311954368739443,3.2780803204155253,0.0
2024-07-23,37.08505512293561,24.431410039658726,7.253824792253159,8.607715165180316,9.452972588289677,5.959773049032415,3.931180978524341,3.2780682641257624,0.0
2024-07-24,37.086691914693084,24.4324883481699,7.254144948191739,8.612692592826726,9.444378674421145,5.960036090502106,3.9313544857390794,3.278212945456217,0.0
2024-07-25,37.086964727366436,24.43266807550924,7.254198310262444,8.612755948482613,9.443712540024546,5.960079933004502,3.931383405097258,3.2782370602529616,0.0
2024-07-29,37.095492146383776,24.438285887587508,7.255866270665279,8.614736282527385,9.422890900575124,5.961450336307636,3.9322873494847146,3.278990826468571,0.0
2024-07-31,37.10224864552102,24.442737028358565,7.257187839712112,8.616305353454678,9.401609943631506,5.962536143011454,3.9377869909765795,3.2795880553340795,0.0
2024-08-01,37.12205458267555,24.40976606011324,7.261061874616173,8.61354187303312,9.406628714797478,5.965719066430957,3.939889061997027,3.2813387663364573,0.0
2024-08-07,37.119048183282516,24.407789189309824,7.26047382386688,8.61413271679003,9.405866901283206,5.972046181848217,3.939569982672949,3.2810730209463825,0.0
2024-08-08,37.11911650513359,24.407834114635758,7.260487187598861,8.614148572085934,9.405700152425872,5.97205717408185,3.939577233901815,3.28107906013632,0.0
2024-08-09,45.977655122505325,20.97575202148873,6.23956136734595,7.40604266703048,8.063354974310608,5.132302594050263,3.3856176971587937,2.819713556109844,0.0
2024-08-12,45.97801876225285,20.975917919839763,6.239610716372433,7.40562669859288,8.063102385667213,5.1323431857075485,3.385644474191275,2.819735857376033,0.0
2024-08-13,45.978164219762455,20.975984279914954,6.239630456201597,7.405650127266965,8.063127894352107,5.132359422550247,3.3853388219703926,2.819744777981283,0.0
2024-08-15,45.97867332829388,20.976216543484696,6.239699546587263,7.404624845499377,8.063217176020277,5.132416252308735,3.3853763072616236,2.8197760005441506,0.0
2024-08-19,45.97685513530763,20.979341481166152,6.239452802235358,7.404332035029104,8.062898321998297,5.132213294664312,3.3852424350332164,2.8196644945659255,0.0
2024-08-20,45.973364607838626,20.977748745701614,6.238979107779013,7.408514855752474,8.065133164109897,5.131823660979512,3.384985430032027,2.8194504278068417,0.0
2024-08-21,45.971546834678776,20.97691929175694,6.238732420401142,7.408221925279055,8.064814271143906,5.131620750198638,3.384851588715131,2.8232929178264157,0.0
2024-08-22,45.97220121645626,20.977217887620636,6.2388212256098345,7.407694733335508,8.064929069706523,5.130902990924521,3.384899770369909,2.8233331059768076,0.0
2024-08-23,45.97038353529373,20.976388475654538,6.238574550716787,7.411355712897623,8.064610192879673,5.130700121680356,3.3847659358267097,2.823221475050585,0.0
2024-08-26,45.96783902313182,20.976808869621426,6.238229238635476,7.414899137412117,8.064163807682538,5.130416131688219,3.384578585245171,2.823065206583225,0.0
2024-08-28,45.97627334392184,20.95851324923824,6.23937384816419,7.414836070322265,8.061847243611556,5.1313574762534735,3.394215577199617,2.8235831912888245,0.0
2024-08-29,46.064215653137865,21.011043576224345,5.859246688106642,7.567318753542245,8.130545303957541,5.134968562610431,3.401680770887572,2.8309806915333637,0.0
2024-08-30,46.13342762407773,21.044042341097295,5.868050268190593,7.628242989789559,8.000134209453707,5.095988546930524,3.394879750513361,2.8352342699472275,0.0
2024-09-02,44.85623375703311,20.461442625444494,5.705594578248946,7.418601055263199,7.744677499590276,4.965562931549196,3.2954881736047525,2.756741428471876,2.79565795079415
2024-09-03,44.873974343946074,20.469535101581204,5.707851134094759,7.429259689189694,7.715142757109468,4.953468059126299,3.296173568359014,2.757831716416541,2.796763630176945
2024-09-04,44.86503299768328,20.465456452345034,5.706713818442366,7.433803351532049,7.725190049703599,4.9547979718506525,3.295516790579736,2.757282205733088,2.796206362130194
2024-09-05,42.35387868473637,19.321144732330936,10.966642321544084,6.963626126721375,7.29644649307203,4.741338692541151,3.1117915027077037,2.602953530586545,2.6421779157598
2024-09-09,42.3536934099129,19.3210602129955,10.966594348541769,6.964324739305707,7.2964145751490905,4.741755396564637,3.1110488157367837,2.6029421441026885,2.642166357690926
2024-09-10,42.352149516085255,19.320355913955563,10.96619458984396,6.960425632818243,7.296148603317132,4.741582548194176,3.1182258907918867,2.6028472606111572,2.642070044382621
2024-09-11,42.36864412265103,19.31373144283195,10.970465519828622,6.931191722957419,7.288633671323998,4.742699888466909,3.1194403252382954,2.6220942730848606,2.643099033616916
2024-09-12,42.38496603378217,19.28016753372043,10.97469173397802,6.942617220068952,7.291441512677298,4.743359564742112,3.1155347542909904,2.6231043972129515,2.644117249527074
2024-09-13,42.39709195260319,19.277363431665247,10.977831484543016,6.943873612403757,7.297906451824199,4.726908944347632,3.116426077914666,2.6238548413905947,2.6387432033076976
2024-09-16,42.39065692770188,19.268745771097358,10.976165270760138,6.946906053188992,7.296798776566721,4.74297484522376,3.1159530671846642,2.6234565930564724,2.6383426952200106
2024-09-17,42.36524530662394,19.304597649806897,10.969585468205409,6.939241128980944,7.288778250002598,4.74159015524591,3.1140851692944516,2.6401157648683817,2.636761106971471
2024-09-19,42.37618526140719,19.297035923256974,10.972418138431784,6.93330075070735,7.290660427336945,4.7372706640564095,3.1148893178529384,2.6407975205594245,2.637441996390988
2024-09-20,42.37705080969175,19.29743007190999,10.972642253878673,6.931253935754625,7.290809341605356,4.737513319788167,3.1149529405478336,2.6408514597648933,2.637495867058712
2024-09-23,42.371363568150144,19.292506234820944,10.971169662802723,6.930615473515436,7.293915394614888,4.737169270032251,3.12562145350967,2.6404970424602383,2.637141900093707
2024-09-24,42.35122323381499,19.28333594873592,10.965954748614246,6.931257924806538,7.305174833739677,4.739437555395047,3.130988656807601,2.6567387077942826,2.6358883902916985
2024-09-25,42.32049364827251,19.285662640047892,10.95799797148311,6.9552231031646,7.2962317630631075,4.745032109684884,3.1505719386797084,2.654811007171931,2.6339758184322575
2024-09-26,42.30976731499755,19.280774595815117,10.955220614034369,6.95549956000461,7.301665682526346,4.7445577768661655,3.165068098686423,2.6541381325149946,2.6333082245544195
2024-09-27,42.259229548376325,19.27956773554919,10.942134926785036,6.998112816715166,7.292944058664358,4.7528575541253515,3.1867482160689375,2.6509678429569616,2.637437300758674
2024-09-30,42.2459534299239,19.273510885301228,10.93869735631906,7.004931824036766,7.312324069581135,4.752091620989677,3.1857470703488966,2.650135017477823,2.6366087260215125
2024-10-02,42.24841134100073,19.274632237100594,10.939333780478426,7.0053393778525725,7.312749507779798,4.748877243399595,3.1836051809437644,2.6502892049368745,2.6367621265076373
2024-10-03,42.259475481114514,19.279679935344003,10.942198605873198,6.9850593937881715,7.314228120813168,4.746483629858226,3.184438912974647,2.6509832705875036,2.637452649646576
2024-10-04,42.252221668442864,19.2763705902793,10.758488416303564,7.150854892089091,7.31268170695851,4.747414485789196,3.2035301585592943,2.661438149037845,2.63699993254034
2024-10-07,42.23090496276233,19.26664545152361,10.753060641808359,7.189847118299624,7.31320875282765,4.751562011857096,3.1990060990204383,2.660095424526099,2.635669537374788
2024-10-08,42.200410981169874,19.270894342607196,10.745296099855892,7.220541430915482,7.306620465336744,4.7668730652966085,3.197422605053997,2.6581746297673496,2.633766379996858
2024-10-09,42.188336013417796,19.26538028664588,10.742221506484038,7.218475389308216,7.304529793600515,4.794122490359775,3.1965077140861573,2.6574140359203335,2.6330127701772956
2024-10-10,41.70620809202698,19.045215695431622,11.732249165093654,7.150341294386174,7.223925408631622,4.7521144349819435,3.15997805291602,2.6270451324156885,2.602922724116288
2024-10-14,41.705190085860394,19.044750821066174,11.73196279281134,7.150166761819826,7.223749079951807,4.754439339098041,3.1599009210622433,2.6269810089130483,2.602859189417126
2024-10-15,41.69537187214642,19.040267315936337,11.729200860357675,7.14848347335588,7.222048468777582,4.7768619984349625,3.1591570188646,2.6263625664382633,2.6022464256882833
2024-10-17,41.68388325048385,19.03502101598205,11.725969030419762,7.1783727776525055,7.220058526518741,4.771240528636573,3.1582865539153087,2.625638906124906,2.6015294102663042
2024-10-18,41.68424217407816,19.035184919093467,11.726069998146924,7.179869689205471,7.220120695615173,4.7689854496863315,3.158313748683967,2.6256615144732667,2.6015518110172375
2024-10-21,41.68346451410257,19.03482979925279,11.725851236935664,7.167250592551282,7.235054280800693,4.768178942324889,3.1582548272771094,2.625612530210563,2.601503276544441
2024-10-22,41.68346451410257,19.03482979925279,11.725851236935664,7.167250592551282,7.235054280800693,4.768609464711784,3.1578243048902137,2.625612530210563,2.601503276544441
2024-10-24,41.70411225114473,18.9907038274272,11.731659590338097,7.174390325103112,7.238638135934067,4.771402311937677,3.159388520500235,2.626913116851581,2.602791920763307
2024-10-25,41.66367386487047,18.972289494270587,11.720283988352008,7.1619829841512095,7.231619191536506,4.869191402031567,3.1563250198887594,2.624365930936474,2.600268123962418
2024-10-28,41.66791740567859,18.9742218655001,11.7214777261762,7.162712448556073,7.229199761938192,4.869113524604054,3.150191071678015,2.6246332286298912,2.6005329672388866
2024-10-29,41.66941181597141,18.974902371611744,11.721898114284167,7.173728768728359,7.215113127348806,4.869288154242901,3.150304052557669,2.6247273604981474,2.6006262347568
2024-10-30,41.685019863070835,18.98200977142893,11.726288767520897,7.176415821211733,7.179928297408786,4.871542574422608,3.1514840570714595,2.625710500563736,2.601600347301017
2024-10-31,41.704890681739826,18.991058299542388,11.731878568330037,7.179836744554098,7.181197176690521,4.828349539167075,3.152986336989809,2.626962149655073,2.602840503331174
2024-11-01,41.72981581346703,19.002408398344166,11.73889018288994,7.184127809072251,7.133768919826789,4.831953561065945,3.146107045234106,2.6285321664217443,2.6043961036780376
2024-11-04,41.765818042210206,19.022397423553073,11.74901786261526,7.161567688439438,7.082407154608204,4.8366974732867805,3.144651397621445,2.630799921849598,2.6066430358159987
2024-11-05,41.776570741176286,19.027294780355756,11.752042672331573,7.163411449320674,7.066252034492114,4.8367920673100695,3.1388449064839286,2.6314772269025255,2.607314121627076
2024-11-06,41.771824454131355,19.025133066239114,11.750707508461069,7.164323345433288,7.0798303957103865,4.8362425534768185,3.1337425134791976,2.6311782615722104,2.6070179014965578
2024-11-07,41.76828046216429,19.02351894189477,11.749710558637558,7.172343480123229,7.079229730970972,4.835976037976001,3.1331890425525986,2.6309550279752876,2.6067967177052913
2024-11-08,41.781258006949464,19.029429613014297,11.75336123310393,7.174571951290777,7.049639715368398,4.838197812669972,3.1341625348934428,2.6317724745238533,2.6076066581858557
2024-11-11,41.80320599137741,19.039425904288,11.75953535522532,7.178340803665635,7.0353529765743685,4.830089293183333,3.1119182608022986,2.6331549628462283,2.608976452037408
2024-11-12,41.803747465855956,19.039672520856485,11.75968767579795,7.176994568579797,7.035444105089372,4.8302957786183995,3.111958569297247,2.6331890699482225,2.6090102459565685
2024-11-14,41.802183244522055,19.038960090422542,11.75924764935397,7.177157766859736,7.038059175097606,4.8305467861626745,3.1118421253830193,2.633090540730889,2.6089126214675096
2024-11-15,41.80013790093762,19.038028531067198,11.758672279842845,7.1768065949243605,7.042032083464425,4.830886068389583,3.111689865720176,2.632961705956561,2.6087849696972314
2024-11-18,41.78702839354072,19.032057757084537,11.754984483367252,7.17455577940396,7.070610434780419,4.829946444823566,3.110713966516011,2.6321359471745738,2.607966793308957
2024-11-19,41.78787004142468,19.032441088748797,11.75522124482641,7.174700284766562,7.068450976002101,4.830331460366016,3.1107766205483305,2.632188961991262,2.6080193213258416
2024-11-20,41.78636712255851,19.031756578752162,11.754798463197021,7.174442243559715,7.071649437725402,4.830301597134993,3.1106647401182723,2.632094294173869,2.6079255227800564
2024-11-21,41.75381039888551,19.074428357061908,11.745640028239619,7.194296157697677,7.067577248815009,4.826538197605814,3.101772415197141,2.630043568721586,2.6058936277757385
2024-11-22,41.75459068589091,19.074784816231507,11.74585952845281,7.194430603290815,7.069146849658598,4.826628395003384,3.0985240768090287,2.6300927184590757,2.6059423262038766
2024-11-25,41.76605826552201,19.080023560288943,11.713137485286053,7.203596089509687,7.073245214114102,4.827953991651807,3.0985123119045785,2.6308150533494596,2.6066580283733605
2024-11-26,41.765517766956386,19.079776643874162,11.712985904450496,7.2035028670818235,7.074591578114522,4.828322882499702,3.0978970539415434,2.6307810077195435,2.6066242953618213
2024-11-27,41.76808756280145,19.080819223322855,11.713625939112053,7.195268620603315,7.077854112446653,4.828586717360189,3.09806633285203,2.6309247619292417,2.6067667295722177
2024-11-28,41.76370900561424,19.103482294650828,11.655554389809758,7.21101316646892,7.086260769976499,4.834321827782233,3.1017460332599875,2.6340496191400504,2.6098628932974877
2024-11-29,41.76112372058071,19.10229973811932,11.654832879890288,7.218484568690458,7.088125466631852,4.834022570360751,3.0975231554669325,2.6338865644396883,2.609701335819997
2024-12-02,41.76136419870943,19.102409737201864,11.65489999332383,7.218526135763051,7.088166283041865,4.834050406697475,3.0969651502165076,2.6339017314671973,2.6097163635787792
2024-12-03,41.76322799811619,19.103262273047353,11.655420148642275,7.223887139990401,7.088482626158686,4.834266149177472,3.08760154843651,2.634019281853272,2.6098328345778374
2024-12-04,41.72952495621992,19.08784588691999,11.64601419195698,7.21805744284764,7.162599376155189,4.831227987461248,3.085109845344243,2.6318936209197856,2.607726692175004
2024-12-05,41.759560680248875,19.10158477496073,11.582419508399644,7.22325279509778,7.167754811267807,4.834705367822146,3.0873304195782176,2.63378798301843,2.6096036596063676
2024-12-06,41.76052253737545,19.102024745955283,11.582686288810299,7.223419169864775,7.16547262816772,4.834960684273764,3.0874015307373814,2.633848647635109,2.6096637671802174
2024-12-09,41.759019655086355,19.101337300182767,11.582269449819169,7.226758023684135,7.165214756348798,4.834786683175612,3.087290420990713,2.633753860399601,2.6095698503128535
2024-12-10,41.75535307623646,19.099660140136194,11.581252488584225,7.233320480708557,7.166025025014039,4.834793992456475,3.086731467165802,2.633522608174809,2.6093407215234445
2024-12-11,42.02862302735444,19.142174740579584,11.426706350243936,7.248844340537026,7.0616631217727415,4.743852486730315,3.093602330523565,2.6393846581078293,2.6151489441505644
2024-12-12,42.02522798933931,19.140628451259225,11.425783310190457,7.247970287683897,7.068305113809401,4.744623270572593,3.093352431841208,2.6391714507599464,2.614937694543961
2024-12-13,42.0246824093883,19.140379963776052,11.425634978376522,7.247876193077782,7.069078831710107,4.744994414949004,3.0933122733186025,2.6391371885060644,2.6149037468975695
2024-12-16,42.02359129198213,19.13988300816469,11.425338326302391,7.247688011194694,7.071058936038899,4.7453039459997735,3.0932319594013844,2.6390686666670273,2.614835854249009
2024-12-17,42.02080313822947,19.13861312772387,11.424580285427004,7.247207146330334,7.07621489112094,4.745998741203342,3.0930267316702382,2.638893571465016,2.614662366829789
2024-12-18,42.02074253030023,19.138585523498737,11.424563807394653,7.24719669345497,7.076204684873097,4.746136129052614,3.0930222705002635,2.6388897653056165,2.614658595619819
2024-12-19,42.02140922713782,19.138889174354865,11.424745068364894,7.247311676742414,7.0742976590407585,4.746644137090739,3.093071344077792,2.638931633662893,2.6147000795278164
2024-12-20,41.98688180511095,19.14780976506984,11.43007011486312,7.257904764928247,7.077306367012554,4.749433747307628,3.0945130172732096,2.6401616334196323,2.615918785014817
2024-12-23,41.9820958836043,19.145627180638233,11.428767245585068,7.257077464566461,7.07606679369866,4.760723847897073,3.09416028575886,2.639860691654034,2.6156206065973073
2024-12-27,41.98203530931224,19.145599556176226,11.428750755472542,7.25706699361877,7.075912297911659,4.7610055508632545,3.0941558213183664,2.6398568827043096,2.6156168326226346
2024-12-30,41.98227760752932,19.14571005450255,11.428816716208157,7.257108877590829,7.074798841593063,4.7616101762626135,3.094173679157639,2.639872118569158,2.615631928586669
2025-01-02,41.93500243538295,19.157070560055065,11.43559824248185,7.261415034190105,7.091557224822028,4.7647243216885515,3.096009671511145,2.641438541636025,2.6171839682322835
2025-01-03,41.88383271185281,19.169663010017185,11.443115164142913,7.266188154651587,7.096218693245772,4.780858363657935,3.098044760683497,2.643174829162832,2.6189043125854727
2025-01-06,41.88837133868751,19.160904051899745,11.444355165981184,7.266975535232816,7.096987655551769,4.781376428282334,3.098380471820123,2.6434612495649703,2.619188102979547
2025-01-07,41.89636171141707,19.164559070233405,11.446538222053867,7.268361739596639,7.078832506281242,4.782722026500711,3.0989715001660967,2.6439655002676155,2.6196877234833478
2025-01-08,41.89733044859468,19.16500219751476,11.446802891506719,7.26852980030525,7.076683961971886,4.782832613684131,3.099043155287972,2.6440266346375654,2.6197482964970367
2025-01-09,41.89278988020914,19.16292521546948,11.445562359215801,7.274966995695216,7.078084509443775,4.783759263015544,3.0987073005395747,2.6437400917094305,2.619464384702042
2025-01-13,41.892729345945845,19.162897525416756,11.445545820601701,7.274956483509973,7.0780742817498785,4.7838968486240265,3.0987028229680367,2.6437362715566253,2.6194605996271587
2025-01-14,41.93544020332168,19.14914546521423,11.437332040041275,7.269735684338069,7.078048575342175,4.781618888080481,3.0964790701292673,2.6418390208763545,2.610361052656468
2025-01-15,41.917161347543,19.140798719203058,11.43234672590509,7.266566945689353,7.116819498596287,4.781266648853765,3.0951293741663735,2.6406874938095357,2.6092232462335363
2025-01-16,41.9154674263484,19.14002521728667,11.43188473149038,7.266273295275881,7.118985434482231,4.782661013674307,3.0950042963920588,2.6405807805596333,2.6091178044904377
2025-01-17,41.915346437216115,19.13996996954198,11.431851733318132,7.266252321154515,7.118964885507752,4.782935858831229,3.094995362652148,2.6405731585146706,2.6091102732634575
2025-01-20,41.90917691750596,19.137152757422406,11.430169079097487,7.272397997422371,7.129461358567278,4.784252113375982,3.088479045718187,2.64018449255978,2.608726238330548
2025-01-21,41.884033751906145,19.12567153454285,11.423311616004014,7.27539004932774,7.159363590492688,4.785419914937005,3.1010478651957216,2.6386005293137074,2.607161148280127
