date,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,EVERBRIGHT SECURITIES INVESTMENT,BRIGHT SMART SECURITIES INTERNATIONAL,KGI ASIA LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD
2024-03-20,94.01437891491916,1.6165745582155129,1.4565471216364398,1.3938449215790634,0.0,0.6345177094990306,0.0,0.4548587137959215,0.42927806035486643
2024-03-25,93.99995147026617,1.6376420953613124,1.4594487446784297,1.3935481330106614,0.0,0.6343826029317846,0.0,0.4517880073366247,0.4232389464150178
2024-03-26,93.9970443216992,1.6375914477939864,1.459403608119737,1.3935050345686462,0.0,0.6343629832995809,0.0,0.4548667476690585,0.423225856849786
2024-03-27,93.99961602086947,1.636327760021324,1.4576592302487135,1.3935431599774504,0.0,0.6343803390661326,0.0,0.4552360537776597,0.42323743603924613
2024-03-28,94.00375339742918,1.6363997826997652,1.4492773010054698,1.3936044965344396,0.0,0.6317911635590618,0.0,0.4604902862046149,0.4246835725674733
2024-04-02,92.3454100712656,1.5991177030509371,1.3464655199176336,1.369019576968849,1.342024824746928,0.6282415062556151,0.49525437193290495,0.4635852621720198,0.41088116368949834
2024-04-03,92.37477234281273,1.591443331737325,1.3297097031373641,1.369454872286085,1.3424515367762186,0.6284412627750742,0.4916711218809453,0.4575370938843511,0.4145187347098983
2024-07-22,77.204525379993,17.75258852375945,1.1113381275020706,1.1445561462581764,1.1219874335150575,0.5252354965671325,0.41092643202406237,0.3823980647659049,0.34644439561515095
2024-10-24,77.19306189505663,17.74995258331267,1.1111731137568126,1.144386200233939,1.1218208385391855,0.5251575085324505,0.41086541683174976,0.39718948888982475,0.3463929548467391
2024-11-05,77.1929110824195,17.75011327581858,1.1111709428499528,1.1443839644384348,1.1218186468297897,0.52515648252847,0.41086461412104625,0.3971887128978795,0.3463922780963457
2024-11-18,77.18582355312962,17.757665115399078,1.1110689197950754,1.144278891903236,1.1217156461473974,0.5251082648631495,0.41082689025565605,0.39715224469637245,0.3463604738104033
2024-12-13,74.87177922719393,17.225287247151414,4.075776159155958,1.1099732130207138,1.0880864172710096,0.5093654283567527,0.39851022910500405,0.3852455517822304,0.335976526962992
2025-02-07,74.88596982395632,17.228551989995292,4.05759545082606,1.1101835884444797,1.088292644446983,0.5094619693962887,0.39858575953883757,0.3853185681354715,0.3360402052602753
2025-02-18,74.89175178547562,17.22458548904179,4.056661277354372,1.109927992717997,1.0880420886362336,0.5093446768119464,0.39849399380041783,0.3852298568805268,0.3359628392810941
2025-04-09,74.94443785775204,17.234996326798697,4.00926538604455,1.1107088229837043,1.0888075222488145,0.5158657025910658,0.3987743328612429,0.3839838914586781,0.31316015726121854
2025-04-10,74.99598848679427,17.24087425082456,3.9816628311927933,1.1114728254920194,1.0895564599189371,0.5174539300241974,0.3990486303046891,0.3847223954849809,0.2792201899635521
2025-04-11,75.02941256287515,17.20079833972827,3.9760353281034346,1.111623642516628,1.0897043030867226,0.5153416988909779,0.3991027776717829,0.37784770809330204,0.3001336390337255
2025-04-14,75.02217511578712,17.199117373969123,3.970902783841806,1.1115150079496023,1.089597810609751,0.5155759755184071,0.39906377494118883,0.36794329975126433,0.32410885763174063
2025-04-16,75.01840272460782,17.19787303953928,3.9690902394183554,1.1114591168826589,1.0895430216201838,0.5172577981429156,0.39904370854532334,0.375609662780026,0.32172068846343116
2025-04-17,75.0011826639367,17.193640803337576,3.9681791566406694,1.1112039875713025,1.089292923027643,0.5191309794261834,0.3989521102624753,0.3755234436531609,0.34289393214428154
2025-04-22,74.99954645969325,17.195287194320773,3.968077532845029,1.1111755299935344,1.0892650265852113,0.5191176846482812,0.398941893226872,0.37570352794640677,0.3428851507406425
2025-04-23,74.9915798983989,17.192512279927445,3.964241776656226,1.1110574993068658,1.0891493232641953,0.5152689196529409,0.3988995170366776,0.3758533013471497,0.36143748440960016
2025-04-24,74.99044195637022,17.192251396207855,3.9641816222050785,1.111040639827089,1.0891327962248647,0.5166836880732378,0.39889346403010983,0.3759424371997354,0.3614319998618042
2025-04-25,74.98333060104736,17.19062105232284,3.9638056982427115,1.1109352796696899,1.0890295135916959,0.5232728018111267,0.3988556369006159,0.37401018339606457,0.3661392330178978
2025-04-28,74.9816240764581,17.194876387700536,3.9621034111351525,1.1109099962052633,1.0890047286744553,0.5232608927922017,0.3988465594570497,0.3732430474194549,0.366130900157791
2025-04-29,74.98133966324508,17.194811165719802,3.9620883824587887,1.1109057824064121,1.0890005979645956,0.5231640803701387,0.398845046589959,0.37371576986056865,0.3661295113846485
2025-04-30,74.97977542914015,17.19445245366992,3.9625746807367834,1.1108826070841251,1.0889778796204945,0.5233428176267424,0.39883672602610587,0.3750355327749909,0.3661218733206835
2025-05-02,74.97956212954615,17.194403539549995,3.9625634081560674,1.1108794468878227,1.088974781737922,0.5236258050119127,0.39883559143066,0.3750344658882682,0.36612083179119786
