date,BNP PARIBAS,KINGSTON SECURITIES LTD,GET NICE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,DAH SING SECURITIES LTD,CAITONG INTERNATIONAL SECURITIES CO LTD,ONE CHINA SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-03-04,0.0,0.0,0.0,0.0,51.11239889633856,0.0,0.0,0.0,48.88760110366144,0.0
2024-03-06,0.0,0.0,0.0,30.63232662849964,37.74511467943106,0.0,0.0,0.0,31.622558692069298,0.0
2024-03-07,0.0,0.0,45.717485085509445,10.84459333837213,13.36269439056641,2.3553633212810534,0.0,19.69655585801021,8.023308006260752,0.0
2024-03-08,0.0,0.0,45.9605355540277,10.902246469384181,13.38939079787005,2.3678852733896902,0.0,21.794278569417532,5.585663335910848,0.0
2024-03-11,0.0,0.0,45.16083280594585,10.712549888247015,13.171105959158124,2.3266846142275206,0.0,21.415063134820684,7.213763597600808,0.0
2024-03-12,0.0,0.0,44.94037246569144,10.66122912666179,13.10680894954008,2.3153265047807485,0.0,21.3105218362676,7.665741117058339,0.0
2024-03-13,0.0,0.0,44.96469759001913,10.68162348262863,13.113883456395303,2.247848375283726,0.0,21.322056700460166,7.669890395213046,0.0
2024-03-14,0.0,0.0,44.2003826432227,10.500056054815285,12.890972202156286,2.1847223261476723,0.0,20.959622001550507,9.264244772107547,0.0
2024-03-15,0.05360923785637968,0.0,44.19786547304783,10.499458086509241,12.890238073426808,2.1366835762573197,0.0,20.958428370811948,9.26371718209048,0.0
2024-03-18,0.016151410892526544,69.86748818104597,13.315949160483282,3.163280592766169,3.8835756662716694,0.6437408134750825,0.0,5.88576862937771,3.2240455456875927,0.0
2024-03-19,0.016152133708706457,69.87061492651998,13.31654508263325,3.163422157513005,3.8837494660310945,0.6437696224923718,0.0,5.448467973374557,3.657278637727031,0.0
2024-03-20,0.01672948884785927,69.87021145976546,13.316468186455483,3.1634038903820745,3.883727039381578,0.6437659050549266,0.0,5.4484365112829085,3.6572575188297103,0.0
2024-03-21,0.016665917771722775,70.21056979238882,13.381336616272446,3.1788137603545557,3.902645815092589,0.6469018779604966,0.0,5.474977446649225,3.1880887735101386,0.0
2024-03-25,0.013820697769789165,71.24753501109623,13.578970401212823,3.2257628068582846,3.960285398180315,0.7153393469355406,0.0,6.291878636335421,0.9664077016115956,0.0
2024-03-26,47.111333260692966,31.47584717099828,7.12145182500552,3.57863568645757,3.9667061068448604,0.9771687903816896,0.21024710410941141,2.8410644074292573,1.2239161974154562,1.4936294506649923
2024-03-27,46.69446972332197,31.1982371274368,7.054779478364911,3.547072907434945,4.003824535771628,0.9724130858689352,0.2083927709309143,2.816006844732927,2.0243475584480146,1.4804559676889448
2024-03-28,46.693633417892215,31.19767836201419,7.054653126134798,3.5470093787911923,4.00374127733965,0.9741982351009183,0.20838903858301774,2.815956409599421,2.0243113020590915,1.4804294524855037
2024-04-02,46.60547107933693,31.138902761091213,7.041362346225465,3.5701775933948507,4.049095840373349,1.0804923050048627,0.2051675666692055,2.810651222199687,2.020396362681584,1.478282923022853
2024-04-03,46.61154149495724,31.1421028422197,7.040919585570888,3.582840415854066,4.017145322928438,1.0903069026320424,0.2051886320113299,2.8109398025564616,2.020580297261152,1.4784347040086863
2024-04-05,46.61394996334257,31.14641727778098,7.020042710356067,3.5802412730140167,3.991425992511792,1.1318488306732088,0.20525785847967634,2.8113292309359843,2.020847336143262,1.478639526762446
2024-04-08,46.619878618731214,31.15046457589473,7.020954924604231,3.550010821668885,3.990980456915761,1.1507656385165301,0.20528453056000096,2.8116945470297106,2.0211342185988572,1.478831667480083
2024-04-09,46.62165498685342,31.15165150932107,7.017944045913889,3.5358310137948887,3.992096761404202,1.1636659561160274,0.2052794960947016,2.811801681683655,2.0211865330696783,1.4788880157484627
2024-04-10,46.61579801117228,31.147737996054136,7.013205940709792,3.535994579813299,3.991420352797031,1.1807452724628154,0.2039625399809052,2.8114484412404646,2.0209846394602,1.4787022263090743
2024-04-11,46.62798909683476,31.155883834124126,7.011182587783114,3.505636631962629,3.992464199508059,1.1900548155499355,0.20401588079888813,2.8121836986048154,2.021500314443118,1.4790889403905516
2024-04-12,46.61826631245561,31.14865714856406,7.00569975618532,3.5184517484335522,3.9863960438357,1.2021198039051306,0.20911065236951773,2.8115314055280027,2.0210212667297083,1.4787458619934024
2024-04-15,46.62128495215228,31.151447211471243,7.002470358567252,3.5172983714539954,3.9867531152716276,1.2009418422348457,0.20912938293218344,2.8117832414081034,2.02117928171525,1.4777122427932126
2024-04-16,46.63373069641577,31.14984182985827,7.002109488104871,3.5167777173273977,3.986547659001706,1.2008799520138649,0.19973392782974658,2.8116383369006246,2.0211043032650906,1.477636089282663
2024-04-17,46.636089720978134,31.151417582878523,6.998606786466807,3.51578604786946,3.986749323412985,1.2009407000016616,0.19974403161588275,2.811780567080329,2.0211744023765266,1.4777108373196912
2024-04-18,46.63266217195466,31.150416195219975,6.9945250225927165,3.5156080560457443,3.9866211661129336,1.2126652980818573,0.1978734964979982,2.811690180106737,2.021149604955868,1.4767888084315095
2024-04-19,46.619754632637836,31.14591552756577,6.9896582104201785,3.51522865575195,3.986045171981124,1.2382625654187998,0.1964309561147689,2.811283942097975,2.020844898659356,1.4765754393522477
2024-04-22,46.61847002155523,31.145873122256134,6.985792468487845,3.5113662560305277,3.985911204112649,1.245137814957854,0.1987444239611016,2.8112801145217423,2.02085114512903,1.4765734289878822
2024-04-23,46.61885405531121,31.146988510002384,6.982186278256497,3.524183618046662,3.9860539465073557,1.255181133570158,0.1776700871166325,2.8113807913394604,2.0208752722058096,1.476626307643833
2024-04-24,46.620019775268595,31.14527685785877,6.977946427415926,3.523454844687964,3.9733024039498397,1.2737502226591775,0.17766032343160176,2.8112262946709796,2.0208176889608795,1.4765451610962632
2024-04-25,46.60323892091724,31.137500160364613,6.972348907699466,3.5221252974511246,3.97231030582243,1.3078718652956856,0.17761596323540418,2.810524356570347,2.0202877416881297,1.4761764809555562
2024-04-26,46.60850661943105,31.14299485555315,6.969723417765359,3.522746831126778,3.9724627842482803,1.2978203419412135,0.17764730632889503,2.8110203172152213,2.0206405511826913,1.4764369752073607
2024-04-29,46.61030552922404,31.1441968558422,6.966136404448983,3.5228827956584134,3.972616106092793,1.2978704328343142,0.1776541628343322,2.811128811830126,2.020714941216586,1.476493960018205
2024-04-30,46.611633162328054,31.14512690058342,6.962488297868432,3.522987997877408,3.9727347384895584,1.2988089549259918,0.17765946803840163,2.811212759269208,2.020809668745328,1.4765380518742033
2024-05-02,46.62209383959328,31.133547471035328,6.960193835125347,3.5237786339902155,3.9736263076781984,1.2991004362662693,0.17769933873659816,2.8118436573391428,2.0212470606966786,1.4768694195389385
2024-05-03,46.61834786256576,31.13104596275874,6.955777911116387,3.5211172152591215,3.9731784797410756,1.3133943606282532,0.1776850610071808,2.8116177322277225,2.021084658186779,1.4767507565089752
2024-05-06,46.61897182263636,31.131462634102263,6.952014270038534,3.517307603201418,3.9763887860101654,1.316625889838816,0.17768743922065883,2.811655364131879,2.021115668841993,1.4767705219779061
2024-05-07,46.604351579902605,31.121699451377015,6.945978508163848,3.5258237630903926,3.975077486165001,1.3419165188421822,0.1776317144075499,2.810773596853448,2.020439991345223,1.4763073898527377
2024-05-08,46.60892251326284,31.124751853340076,6.942803857700347,3.5205447415368254,3.9741820569893296,1.3429478454595365,0.17764913644437044,2.8110492762345873,2.020696533629801,1.4764521854022838
2024-05-09,46.61073669905771,31.125963339888923,6.939218037507196,3.520681773716843,3.9743367463544814,1.3430001177879471,0.17765605118348968,2.8111586923161145,2.0207388879906887,1.4765096541966072
2024-05-10,46.61063951123208,31.125898439290655,6.935347517691408,3.511902868155327,3.9743284594838153,1.3558508204555457,0.17765568075370144,2.8111528307824822,2.020717296621645,1.4765065755333426
2024-05-13,46.600590535667415,31.1191878814411,6.929997078634141,3.5111457228666625,3.9692308765007707,1.3851794439417897,0.17761737924971996,2.8105467630176686,2.0203160691488002,1.4761882495319363
2024-05-14,46.5966304384253,31.116543386839435,6.9255532786677785,3.5296548895652187,3.9688472500932535,1.3786516892194192,0.17760228540464992,2.810307924016765,2.020146054050313,1.476062803717868
2024-05-16,46.599497878526414,31.11845822109839,6.922124330746785,3.530514617224493,3.964465328047996,1.3804070839611104,0.17761321460511842,2.8104808633379563,2.0202848255204953,1.4761536369312425
2024-05-17,46.599711300238006,31.118600740973456,6.918300886678291,3.5333698452916553,3.9650617569806736,1.3804134061073987,0.1776140280584385,2.8104937350997465,2.0202739029837877,1.476160397588548
2024-05-20,46.59230436302409,31.113654497414384,6.913346701616288,3.5462990918732458,3.9657679490011617,1.3851406439848288,0.17758579663988608,2.810047012361448,2.019928179438631,1.4759257646460355
2024-05-21,46.58214853975669,31.106872588242933,6.907986090936756,3.5506643817149803,3.9725646013192404,1.3976843681317934,0.17754708788765475,2.80943450046231,2.019493787566625,1.4756040539810134
2024-05-22,46.55217427226352,31.08685621396513,6.899689787244808,3.5804088957727283,3.9682753243569615,1.4346552707344484,0.17743280295125438,2.8076267104856507,2.0182261768441183,1.474654545381377
2024-05-23,46.55166350233676,31.08651512933225,6.895762912067031,3.580369611567037,3.9672048053225897,1.440608846095959,0.17743085616055804,2.807595905237309,2.018210066392036,1.4746383654884736
2024-05-24,46.547817657767055,31.083946930982144,6.891342368044113,3.586179221130144,3.966491971126964,1.4469079203445547,0.1774161977908388,2.8073639569748043,2.0180172369307448,1.4745165389086372
2024-05-27,46.549162062863246,31.084844704900803,6.88769044050852,3.5862827980079297,3.967569273517272,1.4469497102818645,0.17742132196749105,2.807445039925639,2.0180755217826243,1.4745591262446085
2024-05-28,46.50240459189875,31.053620754580013,6.876924830725692,3.5801000263613325,3.9639686589238323,1.436583844692849,0.17724310667976637,2.80462503148464,2.1314511862312426,1.473077968421881
2024-05-29,46.50281754251834,31.053939334601786,6.876995381302696,3.5801367547143115,3.963032242571395,1.4365985826493706,0.17724492502208564,2.8046538042165103,2.1314883516307916,1.473093080772707
2024-05-30,46.50533509583038,31.055620521935275,6.873520341216743,3.5803672144526533,3.957859547744502,1.4404714414225832,0.17725452064599861,2.8048056415856655,2.1315928445942203,1.4731728305719756
2024-05-31,46.507237711395405,31.056891062333804,6.869954047234517,3.5805136936120148,3.957764970659027,1.4405303736586323,0.17726177244214752,2.8049203911484746,2.1316928768362504,1.4732331006797308
2024-06-03,46.509800899961405,31.058602724259636,6.868472947815704,3.5822281442905815,3.95028767012399,1.4431749093083313,0.17727154200427744,2.8050749808473885,2.131771885298852,1.4733142960898333
2024-06-04,46.51011492882138,31.058812428395477,6.864671583066125,3.5817221510056085,3.9503143420148517,1.4468400063595908,0.1772727389214683,2.8050939203930607,2.1318336572828707,1.4733242437395722
