date,CITIC SECURITIES BROKERAGE (HK) LTD,CANFIELD SECURITIES CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,DBS BANK LTD,CHINA INDUSTRIAL SECURITIES
2024-06-07,45.32555467051854,16.80169574361287,12.66490647123393,10.2945291207297,8.088764402576953,6.824549591328004,0.0,0.0
2024-06-11,45.32220305733814,16.804150603237236,12.663969960522344,10.297465154949254,8.088166276209126,6.824044947743897,0.0,0.0
2024-06-13,45.31466373968261,16.803203569989485,12.661863317732017,10.304993807507943,8.09236579258016,6.822909772507786,0.0,0.0
2024-06-14,45.31466373968261,16.805051895766294,12.66001499195521,10.304993807507943,8.09236579258016,6.822909772507786,0.0,0.0
2024-06-17,45.32638217631897,16.80939770614111,12.646649656069812,10.298414674813259,8.09448159995625,6.824674186700596,0.0,0.0
2024-06-18,45.32889630333186,16.81033007618289,12.647351130178183,10.293439180014492,8.094930578098088,6.825052732194482,0.0,0.0
2024-06-19,45.32638217631897,16.80939770614111,12.646649656069812,10.292868263543795,8.100028011225714,6.824674186700596,0.0,0.0
2024-06-20,45.32219258432386,16.80784398588613,12.645480705458267,10.29191687681463,8.108522476667435,6.824043370849673,0.0,0.0
2024-06-21,45.34566428024518,16.818398110946895,12.652029613641497,10.297246908960153,8.059083643816342,6.827577442389934,0.0,0.0
2024-06-24,45.3405068066519,16.822033378754718,12.650590611486177,10.292376972638738,8.067691335316818,6.826800895151646,0.0,0.0
2024-06-25,45.34581357093593,16.8240022708604,12.652071267684292,10.293581617720212,8.056931352102458,6.8275999206967075,0.0,0.0
2024-06-27,45.36259406850676,16.830228096510126,12.65675324457376,10.260385205147385,8.059912869167329,6.83012651609464,0.0,0.0
2024-06-28,45.36279341153191,16.8303020558736,12.656369420249064,10.260430293755478,8.05994828794015,6.8301565306498,0.0,0.0
2024-07-04,45.366819043201396,16.832482202749336,12.648756245383682,10.261759399137805,8.059141820875919,6.831041288651864,0.0,0.0
2024-07-08,45.36597953277368,16.834021212975554,12.648522180862749,10.261569505858882,8.058992686911056,6.830914880618086,0.0,0.0
2024-07-09,45.379415429143776,16.84641106060038,12.615247404729784,10.264608641922852,8.061379492876759,6.83293797072645,0.0,0.0
2024-07-10,45.37857545246483,16.84795024031037,12.615013895471922,10.264418643180113,8.061230276085176,6.832811492487586,0.0,0.0
2024-07-11,45.376895592391705,16.851028428794635,12.614546902888888,10.264038666795209,8.060931859073492,6.832558550056075,0.0,0.0
2024-07-12,45.376055708994066,16.85256743757523,12.614313419562759,10.26384868915226,8.060782658852773,6.832432085862908,0.0,0.0
2024-07-15,45.35926456771306,16.883335653663966,12.60964556742177,10.260050612595503,8.057799813862273,6.829903784743428,0.0,0.0
2024-07-16,45.359317020673146,16.883355177369648,12.609660149078724,10.260062477206414,8.057693492902205,6.829911682769863,0.0,0.0
2024-07-17,45.358477787868914,16.884892991858376,12.60942684661426,10.25987264672461,8.057544410395016,6.829785316538828,0.0,0.0
2024-07-18,45.357638586118874,16.886430749443228,12.609193552782704,10.259682823267116,8.057395333404342,6.829658954983733,0.0,0.0
2024-07-19,45.35344304312138,16.894118683919878,12.608027213101817,10.258733811330705,8.056650031187939,6.829027217338278,0.0,0.0
2024-07-22,45.331638725352484,16.88784568781483,12.601965723315208,10.253801778018127,8.099004020872494,6.825744064626857,0.0,0.0
2024-07-23,45.33583023499844,16.889407192540673,12.58463829614977,10.254749877629541,8.108999203725173,6.826375194956405,0.0,0.0
2024-07-24,45.33499187106071,16.89094409885719,12.584405577197408,10.25456024368122,8.108849249649817,6.826248959553652,0.0,0.0
2024-07-25,45.33415353812897,16.892480948332885,12.584172866851903,10.254370616746309,8.108699301120348,6.82612272881958,0.0,0.0
2024-07-26,45.33331523620151,16.894017740970906,12.58394016511278,10.254180996824417,8.108549358136463,6.82599650275393,0.0,0.0
2024-07-29,45.332476965276584,16.89555447677441,12.583707471979565,10.253991383915151,8.108399420697852,6.825870281356441,0.0,0.0
2024-07-31,45.331638725352484,16.897091155746548,12.583474787451776,10.253801778018127,8.10824948880421,6.825744064626857,0.0,0.0
2024-08-01,45.33165968097278,16.897098966825876,12.583480604460098,10.253806518080093,8.108207009672947,6.825747219988208,0.0,0.0
2024-08-05,45.33606079051728,16.900588727462065,12.584702295370622,10.254802028194918,8.09743624794444,6.826409910510674,0.0,0.0
2024-08-06,45.33438407659439,16.903662085346163,12.58423686133895,10.254422763454283,8.09713677146016,6.826157441806055,0.0,0.0
2024-08-07,45.33354576614092,16.90889702179115,12.580305814482696,10.254233141603848,8.096987041524772,6.826031214456614,0.0,0.0
2024-08-09,45.352834753817554,16.92719134391248,12.532009826385865,10.258596219173869,8.100432231628972,6.828935625081259,0.0,0.0
2024-08-12,45.31259807631612,17.013831103314338,12.507953307670316,10.249494873471248,8.093245592004447,6.822877047223535,0.0,0.0
2024-08-13,45.334635575776275,17.023954889785255,12.395686659697835,10.322900637047457,8.096626926771942,6.826195310921232,0.0,0.0
2024-08-14,45.34302047889639,17.028953126581374,12.375784619432018,10.324809917240424,8.09997400261483,6.827457855234958,0.0,0.0
2024-08-16,45.35145043208709,17.03211906648188,12.359586447812442,10.326729455537297,8.101387415185243,6.828727182896046,0.0,0.0
2024-08-19,45.35228940486562,17.03243414977296,12.357965156308671,10.326920493416393,8.10153728566226,6.828853509974096,0.0,0.0
2024-08-21,45.35480650945705,17.033379469596152,12.353100921863138,10.327493649464971,8.10198693036525,6.829232519253445,0.0,0.0
2024-08-22,45.36068084021726,17.03558562397469,12.35470088901798,10.315879313456486,8.103036295464713,6.830117037868868,0.0,0.0
2024-08-23,45.36655669285507,17.03964286780977,12.356301270680325,10.30796300429805,8.098534378718037,6.831001785638745,0.0,0.0
2024-08-26,45.388394622427974,17.04969658559138,12.358546359810243,10.26663969287648,8.102432739896372,6.834289999397551,0.0,0.0
2024-08-27,45.38083296030578,17.063516024956236,12.356487438082086,10.264929280751671,8.101082882531808,6.833151413372415,0.0,0.0
2024-08-28,43.08384108868014,21.270208137924527,11.731052659660431,9.74536060863579,7.682252225736017,6.4872852793630935,0.0,0.0
2024-08-29,43.081579199011,21.274363396501613,11.730414816249173,9.744848979915469,7.681848909631742,6.486944698691005,0.0,0.0
2024-08-30,43.080935692210616,21.275802909305728,11.73023959979133,9.744703421727866,7.681470573352627,6.486847803611834,0.0,0.0
2024-09-02,43.0801786499983,21.277186294772427,11.730033469483457,9.744532182368317,7.681335590270591,6.486733813106908,0.0,0.0
2024-09-03,43.07488009939784,21.28686863186802,11.72859076014866,9.743333675341093,7.680390841511891,6.485935991732496,0.0,0.0
2024-09-04,43.074123269993194,21.290008637191374,11.726627679052873,9.74316248411763,7.680255896374155,6.48582203327077,0.0,0.0
2024-09-05,43.073366467183206,21.291391554314597,11.726421644800624,9.74299129890975,7.680120955978332,6.485708078813494,0.0,0.0
2024-09-11,43.07260969096646,21.29453136983614,11.724458670795633,9.742820119717138,7.67998602032417,6.485594128360457,0.0,0.0
2024-09-12,43.07109621830712,21.297296899386527,11.72404670022382,9.742477779376447,7.679716163239834,6.485366239466255,0.0,0.0
2024-09-13,43.07109621830712,21.29905378464401,11.722289814966338,9.742477779376447,7.679716163239834,6.485366239466255,0.0,0.0
2024-09-16,43.06958285200395,21.301819058121758,11.721877935075655,9.742135463093016,7.679446325119149,6.485138366586475,0.0,0.0
2024-09-17,43.068069592045745,21.304584137282433,11.721466084127966,9.741793170864312,7.6791765059601165,6.4849105097194295,0.0,0.0
2024-09-19,43.067313001942495,21.305966604000268,11.721260169506792,9.74162203376969,7.679041603490597,6.484796587290155,0.0,0.0
2024-09-20,43.06655643842129,21.307349022146514,11.721054262120223,9.7414509026878,7.678906705760738,6.484682668863432,0.0,0.0
2024-09-23,43.06504339111938,21.310113712734488,11.720642469049372,9.741108658560945,7.678636924519015,6.484454844016793,0.0,0.0
2024-09-24,43.06579990148072,21.31048806094258,11.720848361967876,9.741279777618326,7.677015143551451,6.484568754439048,0.0,0.0
2024-09-25,43.065119040959495,21.311907788409762,11.72066305801571,9.741125770196149,7.676718107539955,6.484466234878929,0.0,0.0
2024-09-26,43.06073178952166,21.32027541647987,11.719469017525428,9.740133394719356,7.675584750733426,6.483805631020259,0.0,0.0
2024-09-27,43.06632947454821,21.323046948256067,11.720992491314943,9.74139956453567,7.663583027229226,6.4846484941158815,0.0,0.0
2024-10-02,43.06402214429042,21.32190454043974,11.719398396896473,9.740877657369612,7.669496189709,6.484301071294753,0.0,0.0
2024-10-03,43.06636730169427,21.323065677272936,11.720036605604129,9.74123245162045,7.6646437739260955,6.484654189882125,0.0,0.0
2024-10-04,43.06886593184295,21.324302801695115,11.720716580225654,9.74179761972294,7.659286649113597,6.48503041739974,0.0,0.0
2024-10-07,43.06735272226176,21.32355357975454,11.72030477693704,9.753752472974382,7.650233879954136,6.484802568118139,0.0,0.0
2024-10-08,42.996389321224555,21.288418105002314,11.700992870455865,9.88149562598957,7.658586717753861,6.474117359573836,0.0,0.0
2024-10-09,42.997897548102934,21.289164859901753,11.701403317756894,9.87833445007035,7.6588553655756995,6.474344458592372,0.0,0.0
2024-10-10,43.12117478236916,21.38010379117402,11.411309108357017,9.896102586730496,7.698402986617496,6.492906744751811,0.0,0.0
2024-10-14,43.109042670155354,21.381122246427836,11.408098544560744,9.914419522504172,7.696237046348657,6.491079970003241,0.0,0.0
2024-10-15,43.09114132500847,21.372243579093713,11.402702109644242,9.90854478440684,7.736983700258501,6.488384501588225,0.0,0.0
2024-10-16,43.09189875256445,21.372619246242966,11.401144804993145,9.908718950247627,7.737119695836118,6.488498550115697,0.0,0.0
2024-10-17,43.06713520712567,21.360337080843642,11.392089597967372,9.903024724208215,7.794158747934543,6.483254641920555,0.0,0.0
2024-10-18,43.06713520712567,21.362093804530076,11.39033287428094,9.903024724208215,7.794158747934543,6.483254641920555,0.0,0.0
2024-10-21,43.03464328192888,21.349488006699513,11.379984059140002,9.895553404441682,7.861967886049581,6.478363361740344,0.0,0.0
2024-10-22,43.035020999948706,21.34967539262209,11.380083942041699,9.895640258393566,7.86115918421342,6.478420222780523,0.0,0.0
2024-10-23,43.02622189230897,21.34706520983837,11.37775712585273,9.868431920693075,7.9034282315020326,6.477095619804826,0.0,0.0
2024-10-24,43.02725078668813,21.347575686344094,11.377392981777765,9.86866790641731,7.903617227712386,6.475495411060319,0.0,0.0
2024-10-28,42.993294959461174,21.330728814223132,11.36841428145834,9.86087984707669,7.976296955198264,6.470385142582397,0.0,0.0
2024-10-29,42.992823728094294,21.330495017104177,11.363291653455333,9.860333343009332,7.9827420349161144,6.470314223420748,0.0,0.0
2024-10-30,42.991315857135,21.33325416273965,11.362893113047878,9.859987515287223,7.982462059240031,6.470087292550223,0.0,0.0
2024-10-31,42.99056196131839,21.336387263217443,11.360940253090721,9.859814610522823,7.9823220787664715,6.469973833084149,0.0,0.0
2024-11-01,42.99082582184656,21.33651821824933,11.360396218585137,9.859875126500565,7.98237107137377,6.470013543444632,0.0,0.0
2024-11-04,42.975753271116076,21.329037651242103,11.356413272339058,9.85641826180445,8.014632381865292,6.467745161633019,0.0,0.0
2024-11-06,42.974999921007,21.33041672603559,11.35621419833741,9.856245482197169,8.014491888128251,6.467631784294585,0.0,0.0
2024-11-07,42.98705669307369,21.345168328148514,11.322577617760777,9.85901068302162,8.01674037916032,6.4694462988350825,0.0,0.0
2024-11-13,42.987132069172304,21.345205756054416,11.322597471451463,9.858852624372732,8.016754436196551,6.469457642752525,0.0,0.0
2024-11-14,42.98716975732075,21.34522447005659,11.322519725229546,9.858861267933799,8.016761464733154,6.469463314726166,0.0,0.0
2024-11-15,42.98566228292756,21.347982736317967,11.322122667022445,9.858515537312515,8.01648033288166,6.469236443537863,0.0,0.0
2024-11-18,42.55385865939002,21.1387433302549,11.208388613989175,9.759483848474183,8.935274487606865,6.4042510602848495,0.0,0.0
2024-11-19,42.623061962440055,21.320902087942994,11.015331726072624,9.775355229816677,8.953282716288479,6.312066277439168,0.0,0.0
2024-11-20,42.62721223937718,21.335149592401713,11.00075529520063,9.77526380462675,8.948938174784567,6.312680893609164,0.0,0.0
2024-11-21,42.62498877622319,21.330559360349064,11.000181488639518,9.785186050762215,8.946732703963784,6.312351620062233,0.0,0.0
2024-11-22,42.604247633374804,21.37231526873883,10.994828845925362,9.780424619791702,8.940641418577762,6.307542213591537,0.0,0.0
2024-11-25,42.605728474150894,21.381747642557738,10.995211004789455,9.780764568327095,8.928786858685049,6.307761451489767,0.0,0.0
2024-11-26,42.55322158819551,21.487314818008695,10.98166061354021,9.768710849070606,8.910840064610753,6.298252066574227,0.0,0.0
2024-11-27,42.53624005679538,21.55334790382952,10.977278209398426,9.764812491582479,8.872582688225185,6.295738650169012,0.0,0.0
2024-11-28,42.52664779387225,21.571038252373278,10.974802745214843,9.762610448132254,8.870581849743951,6.294318910663427,0.0,0.0
2024-11-29,42.52664779387225,21.574507606400413,10.974802745214843,9.762610448132254,8.86711249571681,6.294318910663427,0.0,0.0
2024-12-02,42.52000953038883,21.572874306188183,10.973089616245579,9.761086538212176,8.879603619839365,6.2933363891258685,0.0,0.0
2024-12-03,42.51853464215586,21.57559470174097,10.972708993547396,9.760747956169622,8.87929561372561,6.293118092660535,0.0,0.0
2024-12-04,42.51853464215586,21.577329047816214,10.970974647472156,9.760747956169622,8.87929561372561,6.293118092660535,0.0,0.0
2024-12-05,42.518543859889576,21.579068072087953,10.969221000124149,9.760750072234446,8.879297538697465,6.293119456966413,0.0,0.0
2024-12-06,42.52148452094755,21.580560520309046,10.968245185315311,9.761425143745095,8.874729928946673,6.293554700736316,0.0,0.0
2024-12-10,42.52322698538597,21.581444858184152,10.968369421202233,9.761825151796854,8.871320982591024,6.293812600839775,0.0,0.0
2024-12-11,42.52396457948855,21.58181920292657,10.966825107416241,9.761994477249623,8.871474861647313,6.293921771271707,0.0,0.0
2024-12-12,42.512166143571584,21.57756533130042,10.963782320025132,9.759285974705222,8.89502473169057,6.2921754987070715,0.0,0.0
2024-12-13,42.51411980712068,21.575088604935296,10.964286165014038,9.759734466584218,8.894306298204315,6.292464658141451,0.0,0.0
2024-12-17,42.518543859889576,21.56692764692931,10.965427117262074,9.760750072234446,8.895231846718184,6.293119456966413,0.0,0.0
2024-12-18,42.517806453822196,21.568287924544336,10.9652369420643,9.760580789947895,8.895077575255922,6.29301031436535,0.0,0.0
2024-12-20,42.51706907333229,21.56964815497714,10.96504677346289,9.760411513533024,8.894923309144678,6.292901175549978,0.0,0.0
2024-12-23,42.51633171841851,21.571008338230186,10.964856611457503,9.760242242989527,8.894769048384173,6.292792040520098,0.0,0.0
2024-12-27,42.51562203846822,21.57238250357705,10.964673586756629,9.760079325636362,8.894555543932862,6.292687001628877,0.0,0.0
2024-12-30,42.52603920009515,21.584433304112974,10.967360146930591,9.762470736580198,8.865467778863781,6.2942288334173035,0.0,0.0
2025-01-02,42.526408042729116,21.584620513159063,10.966587936915028,9.762555409770748,8.865544672046132,6.294283425379908,0.0,0.0
2025-01-06,42.52567036385926,21.585980735458136,10.96639770640726,9.76238606485842,8.865390887015247,6.294174242401672,0.0,0.0
2025-01-07,40.285725699391314,20.448987433248153,10.387123942201036,9.248174192562107,8.366053831948038,5.962642678269504,5.301292222379848,0.0
2025-01-08,40.33012877737358,20.471526383903587,10.39857266917343,9.258367564848117,8.26505455275212,5.969214725396053,5.307135326553113,0.0
2025-01-09,40.33012877737358,20.473171464129134,10.39857266917343,9.256722484622571,8.26505455275212,5.969214725396053,5.307135326553113,0.0
2025-01-10,40.33013707066245,20.473175674131188,10.398574807484652,9.256724388129351,8.265056252337196,5.969195389368895,5.307136417886261,0.0
2025-01-13,40.32947361833046,20.474483932939293,10.39840374536569,9.256572110060693,8.264920287739926,5.969097192911139,5.307049112652795,0.0
2025-01-16,40.328810187826406,20.475792148704993,10.398232688874758,9.256419837002062,8.264784327615965,5.968998999684097,5.306961810291718,0.0
2025-01-17,40.32814677914921,20.47710032143041,10.398061638011587,9.256267568953213,8.26464837196509,5.968900809687612,5.306874510802888,0.0
2025-01-21,40.33544547525324,20.464353350980296,10.398298209983395,9.257942793069347,8.266144130180908,5.96998107735584,5.307834963176976,0.0
2025-01-22,40.334781848259,20.506793677783392,10.398127129899738,9.257790474911554,8.224876379140401,5.9698828550466185,5.3077476349593,0.0
2025-01-23,40.33876393781045,20.508818230417525,10.38928110011113,9.25870445904709,8.225688387853243,5.970472237387396,5.308271647373162,0.0
2025-01-24,40.339427695846645,20.509155694721944,10.387806591995549,9.258856807282125,8.22582373822687,5.970570479091915,5.308358992834954,0.0
2025-01-27,40.33962682751706,20.509256936178883,10.387364230098479,9.258902512730305,8.225864344207547,5.970599952233719,5.308385197034015,0.0
2025-02-03,40.338963062927746,20.510564909121946,10.387193312192329,9.258750162991173,8.225728992497638,5.970501709559286,5.3082978507098835,0.0
2025-02-04,40.33829932018178,20.51351825252676,10.385376986405914,9.258597818265608,8.225593645241922,5.970403470117846,5.308210507260169,0.0
2025-02-05,40.33834910013006,20.513543567472976,10.38538980260139,9.258609243946124,8.225480389966444,5.970410837963814,5.308217057919194,0.0
2025-02-06,40.33835739680005,20.513547786636753,10.385391938637046,9.258611148228951,8.225461514060022,5.97041206593991,5.308218149697271,0.0
2025-02-07,40.3376936739852,20.514855647819267,10.385221058561214,9.258458808078048,8.225326173237493,5.9703138294484415,5.308130808870337,0.0
2025-02-10,40.34034869630309,20.516205933238002,10.37932262420784,9.259068198762687,8.225867563251962,5.970706794812057,5.30848018942436,0.0
2025-02-11,40.34572618711246,20.505775074107024,10.380541647742984,9.2603024606308,8.226964096342282,5.9715027081333885,5.3091878259310565,0.0
2025-02-12,40.34705418332756,20.506450030149693,10.377591786314328,9.260607267305026,8.227234890258122,5.971699262607537,5.3093625800377335,0.0
2025-02-13,40.34639017429231,20.507758290108015,10.377420997768553,9.260454861459747,8.227099491071915,5.9716009837530715,5.309275201546393,0.0
2025-02-14,40.34702098235671,20.508078924971667,10.377583246753527,9.26059964689362,8.227228120192965,5.970130867786649,5.309358211044859,0.0
2025-02-18,40.3470292825943,20.50808314391828,10.37758538164241,9.260601551995297,8.22720924058817,5.970132095969138,5.309359303292404,0.0
2025-02-20,40.3470292825943,20.509728913521418,10.375939612039275,9.260601551995297,8.22720924058817,5.970132095969138,5.309359303292404,0.0
2025-02-21,40.347361294898235,20.51318925264436,10.371910536906881,9.260677756705078,8.227276941599706,5.970181223683054,5.309402993562692,0.0
2025-02-24,40.34669727575449,20.514497411649497,10.371739840560634,9.260525348539659,8.227141540690829,5.970082969063744,5.309315613741152,0.0
2025-02-28,38.49967448823285,19.575368641457946,9.896934190402167,8.83658974790617,7.850512995410782,5.696779823284773,5.066261594778928,4.577878518526382
2025-03-03,38.499069892930684,19.576631622377764,9.896778769869476,8.836450978923843,7.850389711685928,5.696690361585047,5.066182034678733,4.577806627948528
2025-03-04,38.498465316617235,19.577894563630732,9.896623354218129,8.836312214299873,7.850266431833084,5.696600902695073,5.066102477077308,4.577734739628562
2025-03-05,38.49786075929161,19.579157465218724,9.896467943447892,8.836173454034062,7.85014315585207,5.696511446614718,5.066022921974535,4.577662853566382
2025-03-06,38.57291526293727,19.618901922691613,9.9157618593874,8.853400245332054,7.668916607850573,5.707617228357001,5.075899518449433,4.586587354994651
2025-03-13,38.572308365132585,19.62016662129241,9.91560584696098,8.853260947870707,7.66879594679548,5.707527425956993,5.0758196553575825,4.586515190633265
2025-03-17,38.57473607094412,19.621401496635592,9.909936017581215,8.853818164017865,7.669278613798743,5.707886652513266,5.076139122804514,4.586803861704687
2025-03-18,38.57412911584214,19.622666215605072,9.909780089457296,8.853678853405427,7.669157941352026,5.707796841635004,5.076059252172779,4.5867316905302555
2025-03-20,38.59606749388828,19.635400619599316,9.915416107870149,8.858714232252265,7.673322850725829,5.67011002518629,5.078946174299377,4.572022496178498
2025-03-24,38.59485225989626,19.634782380285593,9.915103911538198,8.858435307186587,7.676229844202818,5.669931496364869,5.078786258835564,4.571878541690117
2025-03-28,38.5942446715969,19.636047548126438,9.914947820744455,8.85829585124031,7.676108999396751,5.6698422361699565,5.078706304879916,4.571806567845281
2025-04-02,38.594556058210514,19.63620597595429,9.914220995292244,8.858367321864263,7.676170931884546,5.669887981668766,5.078747280967706,4.571843454157667
2025-04-07,38.60063290026354,19.64087229579731,9.915782022577448,8.859762101453938,7.677379570695024,5.670780724512368,5.079546946729041,4.55524343797133
2025-04-09,38.60428053202325,19.645877657604544,9.915144348820245,8.860599319582155,7.676528800649277,5.671316594479229,5.0800269470651935,4.546225799776103
2025-04-10,38.60428053202325,19.64745233986939,9.915144348820245,8.860599319582155,7.674954118384432,5.671316594479229,5.0800269470651935,4.546225799776103
2025-04-11,38.60367264683651,19.648717617262644,9.914988219259195,8.860459795493172,7.674833264146165,5.6712272906688845,5.079946954041445,4.54615421229199
2025-04-14,38.60306478079367,19.649982854808957,9.914832094615079,8.860320275798173,7.674712413713919,5.671137989670953,5.0798669635368885,4.546082627062356
2025-04-17,38.60306478079367,19.6531321201568,9.911682829267237,8.860320275798173,7.674712413713919,5.671137989670953,5.0798669635368885,4.546082627062356
2025-04-22,38.602456933893855,19.655971876149106,9.909952151248772,8.860180760496949,7.674591567087513,5.6710486914853036,5.079786975551405,4.546011044087096
2025-04-23,38.602456933893855,19.65754648402874,9.90837754336914,8.860180760496949,7.674591567087513,5.6710486914853036,5.079786975551405,4.546011044087096
2025-04-24,38.60184910613615,19.658811542712776,9.908221527732232,8.860041249589294,7.674470724266769,5.670959396111801,5.079706990084878,4.545939463366102
2025-04-25,38.60002573770663,19.66260647974338,9.907753510299269,8.859622743225668,7.674108218636705,5.670691526862857,5.079467048797831,4.545724734727658
