date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,TIGER BROKERS (HK) GLOBAL LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,HANG SENG SECURITIES LTD
2024-05-08,69.07258344465743,10.184661010106607,10.029142841240638,6.722684153746829,1.859708626106435,0.4892505882083532,0.8436230566938723,0.0193616569978653,0.6483447823055665,0.1306398399364161
2024-05-09,68.99892775785956,10.18804978721472,10.039332837521217,6.75806493915808,1.873902200682313,0.4867305101663706,0.8578571591787073,0.019500570606289815,0.64799742995542,0.1296368076573161
2024-05-10,69.12957076495584,10.216467002467624,10.051920647612201,6.543860108231583,1.8824983073991446,0.48440621144352647,0.8956097690775316,0.016261018957176365,0.6497858265684111,0.1296203432869513
2024-05-13,69.13549794117525,10.176101822443815,10.097295742068205,6.531190011024687,1.894555534270855,0.4934552533241208,0.8719577559118556,0.016475373862266957,0.6508616124769284,0.13260895344202359
2024-05-14,69.08359541794007,10.200963916708314,10.086622097068847,6.5181104872091655,1.9213318257094638,0.5067559782234415,0.8772874326562269,0.019998839692436737,0.650852585117025,0.13448141967500807
2024-05-16,68.92545070318891,10.418395788533566,10.106808555129058,6.456800597877582,1.8829785204540828,0.5169107610310215,0.8875327411090529,0.019993612050319,0.6506824540274857,0.13444626659891173
2024-05-17,68.53412847273461,10.445469574316839,10.14853779792915,6.830799201801938,1.8858140818737281,0.5249036147376007,0.8368308181155604,0.010187212501507484,0.6502774891817047,0.13305173680737253
2024-05-20,68.42494351074777,10.530217789014182,10.14963458267579,6.8128910499631505,1.880698139762832,0.5383047872722561,0.8494338753129059,0.029737390730622128,0.6498621102082148,0.13427676431228053
2024-05-21,68.51637013578711,10.426608843274316,10.206521109989273,6.6964517003542845,1.9372473202478517,0.5390854151821052,0.8712358880192539,0.018745738792402208,0.6515973769431098,0.1361364714102883
2024-05-22,68.59582217018266,10.154652668473704,10.214793384621974,6.941799998424096,1.9186398942725174,0.5240856391647856,0.8334581926047543,0.025638505552713846,0.6527104877697862,0.13839905893301474
2024-05-23,68.33566454208753,10.353894723624823,10.176239846203513,7.034396606106197,1.9125241962323827,0.5137090624210776,0.8540221228730959,0.02844368542019454,0.6502350073839732,0.14087020764721758
2024-05-24,68.26979012228438,10.506647846106512,10.191273311150214,6.903081608066889,1.9137859538070714,0.5159638168555144,0.8747121623048528,0.03140942128640763,0.6496081918823733,0.14372756625578903
2024-05-27,67.97797795489436,10.677963467358733,10.168537039503837,7.051297760269017,1.9217368781888093,0.5110574305015914,0.8828947401557963,0.022315454211288326,0.6468315087537454,0.13938776616283016
2024-05-28,67.8835820040136,10.765796852293079,10.18510904521376,6.984998285091261,1.9091537640365748,0.5302512514992604,0.9217919304022261,0.032329217536859425,0.6459333020526142,0.14105434786076237
2024-05-29,67.97886218408121,11.033123876103993,10.150153573023118,6.600774805256244,1.9240158027882777,0.542730827387614,0.9480465904685823,0.03215106425284946,0.6468399224682487,0.14330135416985565
2024-05-30,67.94137576527162,11.101974086103802,10.145673382840824,6.572690439134879,1.911616927531725,0.5500832231961421,0.9553057986213032,0.030643956590545574,0.6464832275860843,0.14415319312308283
2024-05-31,64.58503253914873,10.547406806501684,9.593626262992332,6.267020573292305,1.8174297119491596,0.5204311404686636,0.8656390782379617,0.029130127425831272,0.6145465825406992,0.13765135547880658
2024-06-03,68.09629287173401,11.154904670001228,9.810584043175778,6.721168550231145,1.9111428605943646,0.5485945275038744,0.9336742983915428,0.030545892568838173,0.6479573118221781,0.1451349739770454
2024-06-04,68.08249051282408,11.118298191284794,9.902014198703721,6.683296656464255,1.8996179235249315,0.5488564514270062,0.9419548296737243,0.030539701257172307,0.647825978103426,0.14510555673688832
2024-06-05,68.06251199688343,11.177682339013481,9.893502178331897,6.657332379525925,1.8826481181016288,0.5494600591158671,0.9532976294643234,0.03086644709401446,0.6476358763381584,0.14506297613126554
2024-06-06,68.07423052554259,11.1816027730639,9.884181275849505,6.66433583313147,1.8671912863958948,0.5512894491213038,0.9534617616020277,0.030871761463617715,0.647747381766843,0.1450879520628511
2024-06-07,68.00124275147046,11.234160993315706,9.825751128238483,6.706252824625731,1.855201695839419,0.5628102290144213,0.9943651523349748,0.03035418696412702,0.6470528804968144,0.14280815769985847
2024-06-11,68.05652098215215,11.149825563045818,9.828237094317247,6.7113500127520345,1.865884989395931,0.5644426107306718,1.001905681484962,0.03000588630077811,0.6475788699779489,0.14424830984246034
2024-06-12,68.0533070851476,11.184096003679931,9.823935974572501,6.671145220654284,1.8642863951471424,0.5777492032293596,1.0027907624962498,0.030899568451069937,0.6475482887528085,0.1442414978690561
2024-06-13,68.11801440083588,11.181402949099716,9.806920465588528,6.641146382811564,1.8746825407993666,0.5827782972951443,0.9697168054921959,0.03092894877387913,0.6481639988973765,0.1462452104063627
2024-06-14,68.07414112951072,11.321863219943548,9.82555940621567,6.54511187393092,1.8361305773737064,0.5937629901393074,0.9742406286009158,0.034677056915239,0.6477465311359194,0.1467665862340508
2024-06-17,67.99745379640258,11.329586060303527,9.815366383764017,6.61640544303982,1.8385525825330569,0.6018327869126389,0.9725468775756068,0.03463799228701535,0.647016827416142,0.14660124976559266
2024-06-18,67.82694576762736,11.13907041596084,9.745381514063162,7.167073763543947,1.8049855046743077,0.6013272892029383,0.8717517207385367,0.04233861546653561,0.6453943907267117,0.15573101799565495
2024-06-19,67.81979878892429,11.212381007343318,9.724748607136636,7.1039509507197325,1.801041361468481,0.6057240660348728,0.8883853854307866,0.04199964377611869,0.6453263850113813,0.15664380415438248
2024-06-20,67.78365740120145,10.937045604264638,9.726310108954955,7.332934722701458,1.802366183964682,0.6316092014975629,0.8460461440439345,0.04203298406084355,0.6449824885164792,0.2530151607939951
2024-06-21,67.76623712123656,10.953843916396025,9.734172098307543,7.2968270690293355,1.8220691696251636,0.6294228322983862,0.8487997894842824,0.04233785867477934,0.644816729158646,0.2614734157892842
2024-06-24,67.80938882785114,10.520986741279783,9.664151044996064,7.8466975537160355,1.746062269110579,0.6055196044032729,0.843914612519573,0.04152867054870857,0.6400989582695576,0.2816517173052906
2024-06-25,67.83763652614641,10.415156520214364,9.729203922883913,7.85719733560766,1.7130323723412695,0.5794501064589931,0.904270816078666,0.04251258801076983,0.6403656075133406,0.28117420474460186
2024-06-26,67.73887591654339,10.535995599472068,9.752891246965582,7.724364757530457,1.7603210580891993,0.5776784340319294,0.9471869677467812,0.04245069656934074,0.6394333389231391,0.28080198412810964
2024-06-27,67.73062995315613,10.578513406575299,9.62924671182913,7.789032217106739,1.7667881838670234,0.5929939205716129,0.9539572319295454,0.04242696949787823,0.63935549966422,0.2770559058024174
2024-06-28,68.09091262978029,10.504453753952593,9.814426302462827,7.927395829745958,1.2047235590010599,0.5911585225972343,0.874862331578358,0.04302050650865533,0.6432349951027203,0.30581156927029385
2024-07-02,67.82529123460115,10.59558624820994,9.916788519043855,8.19288707745364,0.8993849321642613,0.6212054610593537,0.9480244731320357,0.04692766729943658,0.6272342335435003,0.3266701534928266
2024-07-03,67.74916805474062,10.76418728190034,9.874070837211354,8.171164595674284,0.8371703719491163,0.62762686203938,0.9958799720129123,0.023381739885262383,0.626530262156049,0.3308200224306718
2024-07-04,67.65990667960794,10.815176180243297,9.863029046566245,8.234368236634278,0.8174126168566437,0.6260945924239751,1.0129442040666692,0.023332371855230856,0.6257047914621933,0.32203128028353234
2024-07-05,67.66184082065398,10.953274643037222,9.817276039975306,8.322738286733292,0.576197978217244,0.6629404527576641,1.0496711856006156,0.014051798251037454,0.6257226779976507,0.31628611677599366
2024-07-08,67.64938387573883,11.043756453972403,9.800584252317078,8.306451565757216,0.5686125940859854,0.6858873176981449,1.0454691771673,0.019449898772834803,0.6256074787533287,0.2547973857368789
2024-07-09,67.66955336559111,11.068008551633115,9.805084262060562,8.29038208047814,0.533119533532568,0.6910671252481053,1.0416038467775808,0.019511391501296407,0.625794002014463,0.2558758411630527
2024-07-10,67.54027183585903,11.123888901895308,9.807395348100783,8.329074675366636,0.5603208822800754,0.6951944174029812,1.047951988727322,0.015601527211634374,0.6245984332268208,0.2557019899293995
2024-07-11,67.59997715341609,11.051473039024359,9.777589974410388,8.494964556675571,0.4730959442358194,0.6990173394800668,1.0102666233730404,0.011832034983240015,0.6251505756270183,0.2566327587744127
2024-07-12,67.58466508955655,11.110860659234337,9.766635807686855,8.478893344639353,0.47688245813594543,0.712857693155237,0.9782394436723358,0.009011075997436604,0.6250089728345484,0.25694545508740013
2024-07-15,67.79740868498382,11.012364268490098,9.845664060102894,8.375385566806541,0.47590983635101775,0.6985479237048178,0.9079430437907895,0.009299836564486219,0.6269763815045318,0.2505003977010008
2024-07-16,67.92531642932683,10.860396123753755,9.851128569453792,8.37185072192537,0.47816803368466076,0.711419369523745,0.9104013751233088,0.003093370755715265,0.6281592458096739,0.260066760643146
2024-07-17,67.85995162502029,10.898497817006188,9.84658224922855,8.379525678846043,0.45358047732881474,0.7140857974430039,0.9501844517478812,0.0027739078608600147,0.6275547656491962,0.2672632298691703
2024-07-18,67.7798798879248,10.86884690991262,9.868724553846404,8.456104328449463,0.45118578603221815,0.7076461536944484,0.9629908295019994,0.012068066894778668,0.6268142788229493,0.26573920492031117
2024-07-19,67.79002009988959,10.898034655805997,9.826894486046386,8.41400285514039,0.4748908939333541,0.707082505868264,0.9821044968409071,0.01448756633538605,0.6269080534011918,0.2655743867385274
2024-07-22,67.60426951113693,10.8966422514123,9.969744307361513,8.37618458802363,0.4940466470245876,0.705553065024002,1.0015210954023475,0.060666213019649605,0.6251902704614395,0.2661820511336017
2024-07-23,67.5607005036699,10.913677763778987,9.967231776253671,8.413508940153022,0.45784500286311597,0.7101027345839082,1.0131085683951875,0.07061733709450538,0.62478735331199,0.26842001989570263
2024-07-24,67.55885979097697,10.892288464385105,9.94486741470593,8.439839261823465,0.4708991602893257,0.7113066467345118,1.021328697907793,0.07081928962354916,0.6247703307825748,0.26502094277077454
2024-07-25,67.45802938114693,10.896832882998753,9.983060295993788,8.477740167774003,0.477937601499246,0.7133419146936173,1.0314793728067686,0.07077128018790897,0.6241834337661495,0.2666236691328365
2024-07-26,67.44919317950942,10.91087265085872,9.992868397783463,8.440449685641129,0.5026033568101546,0.7348591692906947,1.0342757443942374,0.041630409272796265,0.6245302475196659,0.2687171589197317
2024-07-29,67.42190444412348,10.971594436099906,10.014986998049531,8.41167618625958,0.5088074255900875,0.7367951065834534,1.0363497569335922,0.03330032209583666,0.6246636380236827,0.23992168624084434
2024-07-30,67.38118303693437,10.944537710136922,10.027656185288986,8.447334479545878,0.5180262940259208,0.7367550955240597,1.044446704205574,0.03329851374891186,0.6246297161725485,0.24213226441682315
2024-07-31,64.31843701087246,10.468422748967368,9.575605049470797,8.066850803759149,0.5064323975805515,0.7119714619326805,1.0010605454691044,0.031802453817872896,0.5965658963531872,0.23125356930336405
2024-08-01,67.36281568035542,10.966627089561442,10.066910453069307,8.436148027760046,0.5067189414615164,0.7107566310988037,1.0548685499517274,0.02405352512811868,0.6251505617145355,0.24595053989908247
2024-08-02,67.36226009868675,10.918195792532618,10.074079710450269,8.46114757905339,0.526640224048832,0.7176751102960652,1.040625198712466,0.024067241132847153,0.6255070403601733,0.24980200472659092
2024-08-05,67.31922681133776,10.92146597301614,10.082619375949797,8.488439214401229,0.5319190348128354,0.7176119921313389,1.0442445681340302,0.019240966900408482,0.6254520282023813,0.24978003511407806
2024-08-06,67.38826043496546,10.87129223106727,10.005049141840551,8.50695946402892,0.5649080176412979,0.7304704075737384,1.0546262912409916,0.003679577192347424,0.6264387251355521,0.24831570931387015
2024-08-07,67.34723817628716,10.934761609926774,9.999719346092636,8.488150069351509,0.5704690658898238,0.7277341137619232,1.053915537051414,0.004051019784487494,0.6264028711710502,0.24755819068322202
2024-08-08,67.31470325130343,10.876228364450672,10.02137370219691,8.51998958581056,0.6202866982355622,0.7246150724117855,1.0336068532192717,0.01333590398051065,0.6261002608343085,0.24976030755700102
2024-08-09,67.27262008183133,10.906887125558995,10.0110806652315,8.54230206258871,0.6161864991236345,0.7292480717878729,1.0348168797338084,0.01332756676619983,0.6257088413953066,0.24782220598263782
2024-08-12,66.66071124505045,11.193016740606474,10.7363439015639,8.024396457763903,0.6936823107030475,0.7493954071425536,1.076316693413858,0.012157925634372234,0.6200174208911553,0.2339618972302796
2024-08-13,66.64437175047368,11.274530298333044,10.680421016715114,7.932361600663854,0.6872785023212304,0.8218655620801358,1.075777041947736,0.03054366802289134,0.619865445745722,0.2329851136965884
2024-08-14,66.65001261864903,11.210905492159071,10.711621699577792,7.971435638666927,0.6621211855911331,0.8118455099340369,1.0926545198636246,0.03891691606061712,0.6202602002304219,0.2302262192673482
2024-08-15,66.55175370106504,11.282534025967566,10.749751118329094,7.965717235765357,0.6614919221491935,0.8091662297562432,1.0934847709551268,0.034560898581010024,0.619687941631525,0.2318521557998396
2024-08-16,66.50452233295661,11.381024983394493,10.667606898711846,7.937812212613555,0.6925980516406776,0.8119614376271046,1.106179133882839,0.04925991291093697,0.6195904493711845,0.22944458689075606
2024-08-19,66.58233887272353,11.329056862626183,10.621510770626237,7.9587499041780525,0.6943627375318684,0.813913470847376,1.1119525468027311,0.04013870300751679,0.6206585044405428,0.22731762721596432
2024-08-20,66.56089276463972,11.419153354669627,10.677210601448051,7.843478588555223,0.6768065249320357,0.821007751876739,1.1166294753654202,0.03849049352674707,0.6208019360254148,0.2255285089610261
2024-08-21,66.5723887638132,11.335842461578098,10.8318338343724,7.796444755101844,0.6304137146136142,0.8340433308313936,1.1223482383882173,0.028366314697004114,0.620909157221631,0.22740942938260572
2024-08-22,66.6970341764079,11.29220047129373,10.784390914590086,7.742466559240007,0.6282538512427971,0.8584142916346479,1.1189133917446035,0.02841942577000081,0.6220717034291932,0.2278352146470325
2024-08-23,66.66218962552131,11.284493519637415,10.899023283480236,7.723334033377085,0.5977134897073262,0.8509569080150958,1.1044954388278128,0.028404578601162814,0.6217467143289593,0.22764240850360484
2024-08-26,66.65837822958238,11.29122572201666,10.960978851687507,7.658321840495816,0.6016077761712321,0.830620430045299,1.1185968798793717,0.027241015524844713,0.6217111660981656,0.23131808849871524
2024-08-27,66.61177922120294,11.28829016883878,10.952929295595956,7.655953876388,0.6554099861775414,0.8266301085472543,1.1196579584456468,0.036437263931638576,0.6212765452056676,0.2316355756665825
2024-08-28,66.60172592509105,11.22411624932738,11.001160299185981,7.700112376791117,0.6595310359512893,0.8241097362050183,1.1009506066463768,0.03551037458167461,0.6211827798514112,0.23160061636870083
2024-08-29,66.52247657701498,11.36820453444482,10.988360470783405,7.739725586664806,0.6389599449732076,0.8693830920600456,0.9853953211588828,0.03565217955964577,0.62044363488699,0.23139865845320942
2024-08-30,66.47166590268289,11.388727566094799,11.016934978374866,7.722925935207117,0.6373683906461194,0.8650406834699057,1.005793252900428,0.040038983882170025,0.6199697325145013,0.231534574227211
2024-09-02,66.51956262224462,11.476130819929315,11.01152964907836,7.6426311096839905,0.618723190624947,0.8534062201534205,0.9890515756255287,0.037104618267540024,0.6204164569347751,0.2314437374574979
2024-09-03,66.4818670746676,11.871826260312075,11.03131249084154,7.380204979626631,0.5394043862332448,0.8308490423333518,1.0004108221825554,0.009418055031763108,0.6200648770814504,0.23464201168978557
2024-09-04,66.4038953969817,11.886417667956758,10.98196661253239,7.408019815688688,0.6011850604889621,0.831711907283223,1.0249781782188117,0.009590739939954105,0.6193376487278025,0.23289697218172073
2024-09-05,66.49659759748778,11.82853353373802,10.907922761328228,7.43788271096977,0.5928249789867363,0.8365527495909165,1.0403369110774343,0.009604128954131663,0.6202022661203529,0.22954236174664105
2024-09-09,66.52331628413664,11.807941091857714,10.905237677564958,7.436545856623853,0.5837496889874055,0.8368888809358145,1.0446018003815931,0.011632659733250523,0.6204514666900979,0.22963459308866066
2024-09-10,66.55600026793307,11.814515961068265,10.872292084821789,7.443164391380918,0.5691570531571031,0.8373000580110386,1.045428087738336,0.011638375047571398,0.6207563045547219,0.22974741628718473
2024-09-11,66.3587265284678,11.72285079257498,10.87003873424762,7.783423489983901,0.5240443334009736,0.8338188043756742,1.0430543723151697,0.015286616835762218,0.6193468352364286,0.22940949256169116
2024-09-12,66.39152737524697,11.724104892121916,10.749198793518431,7.875396122985613,0.506527566800963,0.8374846458314309,1.050922917583417,0.015294172947864318,0.6196529758408152,0.2298905371225855
2024-09-13,66.40274508542818,11.725074627904592,10.757707341387894,7.864408471378645,0.5023293237989651,0.8356956695687784,1.048894221606433,0.013458204561190339,0.6197576742529579,0.22992938011235844
2024-09-16,66.3751653497736,11.79814535966763,10.751456576816427,7.832656337537045,0.49555977977871046,0.8390792829726157,1.0429452068400453,0.015290403737284892,0.6195002639184332,0.23020143895820983
2024-09-17,66.38111380036604,11.793670452781875,10.755901191635937,7.818911973992633,0.5015040222521191,0.838603094015152,1.0448582482229245,0.015291774042137472,0.619555782675976,0.23058966001521242
2024-09-19,66.38119920426138,11.793685626154833,10.755915029846944,7.818922033563822,0.5020560542643856,0.83695001255811,1.0476716651478442,0.015291793716062707,0.619556579777353,0.22875200070927457
2024-09-20,66.36780567892934,11.791306051379362,10.777486442742475,7.817344434310101,0.5018996284426742,0.8376999363605678,1.0474602797381949,0.010860128159104473,0.6194315737990739,0.22870584613911044
2024-09-23,66.17948393290071,12.013321560360515,10.791859652914916,7.724690902653069,0.5197303092450725,0.8367462937378627,1.0788737149428442,0.00533604013598637,0.6202502653240157,0.22970732778501324
2024-09-24,66.12534941745064,12.068510482382058,10.750800445963996,7.751318991475419,0.5198191171025184,0.8439895469007346,1.0807032624965096,0.005345088960739295,0.6213020819915893,0.23286156527579396
2024-09-25,65.87916294941397,12.319729714659132,10.67569764348798,7.733789810979709,0.5762120360700079,0.8384530598686885,1.1135851452305061,0.005340582647585487,0.6207782774739972,0.237250780168427
2024-09-26,65.6213724321238,12.580341896948696,11.01703451932687,7.381180642134877,0.5710972505393935,0.8415297869995977,1.1226411681729636,0.005339422356580828,0.6206434076482177,0.23881947374899973
2024-09-27,65.24859747581759,12.936517414455768,11.10795946232692,7.22995253338712,0.6423752297567126,0.8556620745580621,1.1070946290104893,0.008524077629252022,0.6232931297276711,0.24002397333041325
2024-09-30,61.61406039965212,12.518132486714848,10.806697150088493,6.172720015100661,0.5558261920188837,0.8291467800896846,1.080858689189076,0.00814086185655066,0.5965658963531872,0.2348992596130367
2024-10-02,65.85319326104629,12.79389812712213,11.68311068558351,6.25099984248417,0.6374780519353948,0.8748252300163791,0.9984356706251798,0.013051446674838953,0.637610457916154,0.25739722659595426
2024-10-03,65.3921505254206,12.796681770629537,11.637961498911285,6.792167439254474,0.6253328942560911,0.8567734950737873,1.0062463323816289,0.029169554704583833,0.6331465032432817,0.23036998612473966
2024-10-04,65.41595023287063,12.80133916880386,11.712883463594236,6.794639472926818,0.5624463881294388,0.8274354110394901,1.0012951167040085,0.027132110124236972,0.633376939181374,0.22350169662589944
