date,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,DEUTSCHE BANK AG,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-05-06,28.336205511256907,27.650484576127493,0.0,14.985842286955508,11.406517535061813,0.0,7.092709470429496,3.6571783206902095,3.158472186050635,3.7125901134279395
2024-05-07,28.156780477598463,29.12722927919743,0.0,13.734672415027227,11.334291393426826,0.0,7.047798388917337,3.7716733565690435,3.1384727200647515,3.6890819691989187
2024-05-08,27.99159770285821,29.29241205393768,0.0,13.734672415027227,11.334291393426826,0.0,7.047798388917337,3.7716733565690435,3.1384727200647515,3.6890819691989187
2024-05-09,28.374365815133366,28.213900997393495,0.0,13.978299575256603,11.489280950174976,0.0,7.144172755027432,3.8232487009326492,3.2372032796218053,3.7395279264596715
2024-05-10,28.36644961136499,28.261827839992858,0.0,13.974399750023714,11.458176400676274,0.0,7.14217959233778,3.8221820474620154,3.2363001277780565,3.7384846303643067
2024-05-13,28.36644961136499,28.233928700960288,0.0,13.974399750023714,11.458176400676274,0.0,7.170078731370349,3.8221820474620154,3.2363001277780565,3.7384846303643067
2024-05-14,28.25848941720619,28.377193227458847,0.0,13.9900121217538,11.470977616650933,0.0,7.178089231748939,3.826452236379785,3.156124837305954,3.7426613114955565
2024-05-16,28.250598937827743,28.45303713135307,0.0,14.014028268748568,11.467774631841712,0.0,7.09231740074944,3.8253837948924145,3.155243568049948,3.7416162665371058
2024-05-17,28.266384305486486,28.52481183681908,0.0,14.021858778434012,11.474182391167087,0.0,7.0962803198355004,3.8275212748719043,3.157006598981935,3.631954494403996
2024-05-20,27.76501118166991,29.285325949881457,0.0,14.009035013479657,11.537577697192532,0.0,6.921986133608344,3.7272233027121855,3.1387143601786827,3.615126361277233
2024-05-21,27.793035417028644,29.257301714522722,0.0,14.009035013479657,11.537577697192532,0.0,6.921986133608344,3.7272233027121855,3.1387143601786827,3.615126361277233
2024-05-22,27.800826386046744,29.265503148003834,0.0,14.012962038942181,11.54081192148772,0.0,6.895894419931937,3.7282681213453164,3.1395942074486873,3.616139756793577
2024-05-23,27.388901649006968,28.890137228151836,0.0,15.475594198727617,11.392786874358343,0.0,6.641410857046398,3.680448516613213,3.0993250666216525,3.4313956094739724
2024-05-24,27.363845648795326,29.254589729311935,0.0,15.492743144148113,11.322301915122905,0.0,6.6210671830545005,3.684526926134931,3.1027595167452056,3.158165936687084
2024-05-27,27.30342779667784,29.445280853081357,0.0,15.505629815703594,11.387172171714232,0.0,6.432490732499882,3.687591669924501,3.0776141004633057,3.160792859935287
2024-05-28,26.844921564334978,29.872335944622563,0.0,15.497036320659296,11.408572085715315,0.0,6.484347505604527,3.657837054443579,3.075908432145737,3.159041092474
2024-05-29,26.79692545645552,30.185520374533287,0.0,15.473613309347535,11.439452946345169,0.0,6.430707738192583,3.575695250977772,2.9381681907259214,3.1599167334222176
2024-05-30,26.794206628047885,30.19807608584129,0.0,15.480049581414178,11.444211203513959,0.0,6.433382600473076,3.577182566642357,2.9393903260782155,3.133501007989041
2024-05-31,26.56109816426355,30.58171929814815,0.0,15.505848302450703,11.268849699599187,0.0,6.4441043389376675,3.583144222943789,2.91651273960541,3.138723234051536
2024-06-03,26.57586175271456,30.570925937763153,0.0,15.514466995906275,11.2751133208641,0.0,6.419894446930262,3.5851358599740424,2.9181338395137555,3.140467846333851
2024-06-04,26.598037934017395,30.512990968488452,0.0,15.527413015723788,11.284521819430962,0.0,6.425251516609692,3.5881274703145034,2.920568871186224,3.1430884042289837
2024-06-05,26.48228888864298,28.66090497637412,0.0,17.6427788905242,11.223676784666969,0.0,6.390607190678013,3.5687806389500594,2.9048214503081877,3.126141179855478
2024-06-06,26.851410651359675,27.952616298397643,0.0,17.83343675893708,11.350036568338467,0.0,6.399459231843266,3.573723986613772,2.9088451053833024,3.1304713991267925
2024-06-07,26.52573406647225,28.049242002626833,0.0,17.94066249638254,11.400569889361323,0.0,6.4279512922686495,3.589635137240934,2.9217960419402953,3.1444090737071746
2024-06-11,27.009794496533473,26.550324032708644,0.0,18.229808747186627,11.640860920411233,0.0,6.814300417340556,3.5909383942002107,2.9688860739450558,3.195086917674203
2024-06-12,26.579939326707567,28.384007606800843,0.0,16.74543252360146,11.650743700618053,0.0,6.876683797061419,3.5939870050485614,2.971406578977157,3.19779946118494
2024-06-13,26.430348258706466,27.661466423538418,0.0,16.651189752594494,12.710767429819231,0.0,6.837982035523739,3.5737601584836,2.954683595596677,3.1798023457373765
2024-06-14,25.97280205250543,28.13192748714371,0.0,16.67463737945469,12.707191645942814,0.0,6.836058379375921,3.572754790867251,2.925720458662946,3.178907806047239
2024-06-17,27.358963103036853,26.592152360370097,0.0,16.67932959636208,12.879606492424752,0.0,6.809842191756152,3.5737601584836,2.9265437518290898,3.1798023457373765
2024-06-18,25.06478049956311,21.894804503500158,11.273815621641708,14.882692056605102,11.517370213022387,0.0,6.000984261853827,3.8165255556559905,2.611306959133046,2.937720329024677
2024-06-19,25.49703234344609,21.455354815423792,11.254035411361313,14.856579976338955,11.547292013394559,0.0,6.015520041707605,3.80982935974815,2.6317900182470777,2.9325660203324575
2024-06-20,25.30225086822062,21.192589849575146,11.734739834062271,14.705455528088313,11.577109000470392,0.0,6.255191809201638,3.6780527838105628,2.6271805598646876,2.9274297667063665
2024-06-21,26.217802916941004,20.051475429460705,11.946090461084175,14.732597114981743,11.614393168532153,0.0,6.209971868079248,3.7409469084814746,2.568783543823946,2.9179385886155504
2024-06-24,26.14412534201434,20.07149847216952,11.958019612150746,14.747308821473506,11.625991092648439,0.0,6.216173034291306,3.7446825507778954,2.571348684867488,2.9208523896067584
2024-06-25,26.603802636415114,20.836023721775756,11.89565597464909,13.776361667676598,11.466021635689948,0.0,6.208588713282406,3.725153227969444,2.582772904725481,2.905619517816166
2024-06-26,27.096966240419444,20.58694042544676,11.981949530727821,12.97577595005103,11.549198535150387,0.0,6.528786696283845,3.7521762622320947,2.6015088751475854,2.926697484541034
2024-06-27,26.821882397218893,21.244565055909355,11.860310794616062,12.8440480553052,11.431953014351222,0.0,6.611070943971793,3.7140847999841533,2.5750987946556796,2.8969861439876397
2024-06-28,26.404150651068008,20.328913932707348,11.817414773988858,14.269466662061411,11.390606265450222,0.0,6.636502242594995,3.7006518081384736,2.565785253642675,2.886508410348009
2024-07-02,26.385989329621896,20.087159517710752,11.82033096926714,14.27298795263971,11.640188138211501,0.0,6.638139938899499,3.7015650216911706,2.566418415039212,2.8872207169191135
2024-07-03,26.42230301356078,20.052585624293968,11.814500017265448,14.26594710853061,11.634446050405245,0.0,6.659530281130838,3.699739045072688,2.56515240458373,2.8857964551566964
2024-07-04,26.385989329621896,20.087159517710752,11.82033096926714,14.27298795263971,11.492125537343856,0.0,6.662817039044108,3.7015650216911706,2.6898039157622513,2.8872207169191135
2024-07-05,26.46002063005572,20.013128217276932,11.82033096926714,14.27298795263971,11.492125537343856,0.0,6.662817039044108,3.7015650216911706,2.6898039157622513,2.8872207169191135
2024-07-08,26.476001523869837,20.483185481676454,12.096953744613268,13.392985251116926,11.545293072824157,0.0,6.679299613590148,3.7107220075500824,2.7211961388700603,2.894363165889064
2024-07-09,26.843194650892617,18.7198465885743,12.40380078836427,13.75807261677075,11.863512533165583,0.0,6.848724361673524,3.8048468675964022,2.7902210362373614,2.967780556725194
2024-07-10,27.646239908138014,18.01165549723855,12.422707388081314,13.829852096109585,11.881595593876545,0.0,6.63052480222745,3.810646438061753,2.7944740545786186,2.972304221688167
2024-07-12,27.678675794213458,17.99082163167604,12.425864093064385,13.833366367327853,11.859204033196622,0.0,6.632209669304304,3.811614752473738,2.7951841518140745,2.9730595069295154
2024-07-15,27.805858056742583,20.090163223003366,12.482960376173628,11.36970495285066,11.964751591641267,0.0,6.66268437255893,3.8291289497465115,2.808027896480775,2.986720580802279
2024-07-16,27.131850465615155,22.09867756337194,12.169204198748737,11.083930180124131,11.664020466162645,0.0,6.470333520807099,3.7328847235425573,2.737448797264542,2.911650084363195
2024-07-17,26.94410257170678,22.588314377931663,12.084995329112234,11.03194491812354,11.58330738395686,0.0,6.4255598886895315,3.7070537819362683,2.7432197986328384,2.8915019499102894
2024-07-18,26.94410257170678,22.563600686052087,12.084995329112234,11.056658610003115,11.58330738395686,0.0,6.4255598886895315,3.7070537819362683,2.7432197986328384,2.8915019499102894
2024-07-19,26.897570892153137,22.49996299348192,12.064124894531423,11.012893070899555,11.785342458318325,0.0,6.414463134106688,3.7006518081384736,2.7384823380224703,2.886508410348009
2024-07-22,26.940266479870957,23.012376860352116,12.061149286936962,11.010176748866646,11.782435612208152,0.0,5.870252618181997,3.699739045072688,2.7378068933537887,2.8857964551566964
2024-07-23,27.009582014839534,23.473714869648067,12.070080516569828,11.018329737815142,11.346863013225255,0.0,5.70181717653912,3.7024786860643637,2.7398342276876293,2.9372997576110618
2024-07-24,27.008317061534452,23.313348121406474,12.02555615123182,10.977685092736959,11.305006467732653,0.0,6.000482005931624,3.688820905285834,2.7543196092800897,2.926464584860095
2024-07-25,27.10875997577751,23.26245464436753,12.037397165180659,10.988494316083834,11.340754343555684,0.0,5.883308634924698,3.6924531181535762,2.7570316615546706,2.9293461404018375
2024-07-26,26.71489830984113,23.65631631030391,12.037397165180659,10.988494316083834,11.340754343555684,0.0,5.883308634924698,3.6924531181535762,2.7570316615546706,2.9293461404018375
2024-07-29,25.07810302195768,29.563165973240153,10.586475962036749,11.015610733551478,8.826998721726213,0.0,5.478316232102933,3.7015650216911706,2.81318941648529,2.936574917208329
2024-07-30,25.62099922513906,29.020269770058782,10.586475962036749,11.015610733551478,8.826998721726213,0.0,5.478316232102933,3.7015650216911706,2.81318941648529,2.936574917208329
2024-07-31,25.658990593968873,28.766737347825444,10.602173816337727,11.03194491812354,9.21079296351765,0.0,5.214588986590351,3.7070537819362683,2.8667882580307142,2.9409293336694393
2024-08-01,25.74512022211573,28.357302005266355,10.596936028100407,11.026494810218509,9.280347006427325,0.0,5.483729133422588,3.7052223874476944,2.865371979626217,2.939476427375171
2024-08-02,25.69999063887233,28.526804850049515,10.568220449629742,10.99661521331054,9.255199121039382,0.0,5.468869323584622,3.695181975395015,2.8576073943054783,2.9315110338133787
2024-08-05,25.763457748670156,28.226822148794618,10.594319074219502,11.023771775153483,9.278055189240716,0.0,5.605851817827102,3.7043073686082173,2.8646643650570214,2.938750512429186
2024-08-06,25.801688702904034,27.69987188809252,10.610040214278294,11.064862217869385,9.291823096746748,0.0,5.985150890105705,3.7098042707266763,2.893647331166808,2.94311138810983
2024-08-07,25.954611217823686,27.405106731780542,10.59170341255302,10.848225087276624,8.806668082185693,0.0,6.912999896305001,3.703392801591965,2.765199958522001,3.012092811961465
2024-08-08,25.96743356536259,27.78916790585771,10.596936028100407,10.853584432137616,8.835720319933603,0.0,6.545892884490927,3.7052223874476944,2.741864566711294,2.9641779099581558
2024-08-09,26.742947064133745,27.180749517800677,10.581253668907886,10.393553574687866,9.093958572788665,0.0,6.536205646295082,3.699739045072688,2.8118016742552423,2.95979123605815
2024-08-12,25.793452915224137,29.84798187750217,10.186781404493582,10.006078825267018,8.754933109176651,0.0,6.292533967810721,3.5618116798928607,2.7069768767185742,2.8494493439142885
2024-08-13,26.036105297626676,29.89791995899714,10.179529890801406,9.97522743774826,8.511415785152598,0.0,6.311783102454951,3.5592761855948973,2.6813213931481563,2.8474209484759183
2024-08-14,26.12825751015468,29.447365525292202,10.262323160317104,10.056359052134516,8.580641765980758,0.0,6.363118789380769,3.588224881229756,2.7031294105264165,2.870579904983805
2024-08-15,26.206290945460285,30.07651925902176,10.26477864926041,9.819493029999952,8.582694875267388,0.0,5.886096847827647,3.589083443797346,2.7037761943273337,2.871266755037877
2024-08-16,26.344970582151088,30.21162570297354,10.319098269566599,9.84740242558944,8.604059326396206,0.0,5.460222161285822,3.608076318030279,2.7180841595828102,2.8864610544242235
2024-08-19,26.465239792752097,30.115410334492726,10.319098269566599,9.823348583469238,8.604059326396206,0.0,5.460222161285822,3.608076318030279,2.7180841595828102,2.8864610544242235
2024-08-20,26.358958794027952,29.966227772237396,10.334012632065791,9.837546430791022,8.78511516763262,0.0,5.4922025177412594,3.613291130092934,2.722012651336677,2.890632904074347
2024-08-21,26.886972323307457,30.435417127631027,10.098061831209366,9.612931168409308,8.58452948681132,0.0,5.366802092111271,3.5307908500732053,2.659862440388481,2.8246326800585644
2024-08-22,26.85079311302155,30.726953608417208,10.093310182244245,9.608407797964398,8.368742265324656,0.0,5.340749210651383,3.5291294343511344,2.6586108405445215,2.8233035474809074
2024-08-23,27.46465993155795,29.383877131594527,10.324064938127806,9.82807664354782,8.80072388781664,0.0,5.414719373143955,3.609812915429303,2.719392396290075,2.4546727824919263
2024-08-26,27.856410404540792,29.342807762484536,10.32655006571441,9.830442380739179,8.80284232874536,0.0,5.054954577622438,3.6106818411588844,2.7200469870063597,2.4552636519880418
2024-08-27,27.451447319680373,29.778656544809902,10.319098269566599,9.823348583469238,8.79649006335782,0.0,5.05130684524239,3.608076318030279,2.7180841595828102,2.45349189626059
2024-08-28,27.883257757195796,30.021636781564887,10.336502551598183,8.972517914194981,8.931798358688686,0.0,5.05982642385925,3.614161731328036,2.7226685042671206,2.457629977303064
2024-08-29,27.849706642537075,30.12990513411658,10.324064938127806,8.961721543844787,8.921050984997619,0.0,5.0296726621648284,3.609812915429303,2.719392396290075,2.4546727824919263
2024-08-30,23.162623503733855,41.61505968926884,8.65383451609129,7.511891457918965,7.477800594673758,0.0,4.215970661685501,3.0258162643675846,2.279448252490247,2.0575550597699572
2024-09-03,23.419239078397375,42.18178599733673,8.629464088153295,6.766586071361042,7.4567420454042574,0.0,4.204097889100323,3.0172951357179354,2.2730290022408446,2.051760692288196
2024-09-04,43.84380768922064,3.3648829699877134,13.243438478208525,10.384522773157496,11.443689146554545,0.0,6.451931566306716,4.6305728944785045,3.4883649138404733,3.148789568245383
2024-09-09,45.16526856528216,1.3908893655689973,13.259811951757774,10.366452984848578,11.457837507031718,0.0,6.490817039321987,4.636297885229991,3.4926777402065934,3.7399469607521927
2024-09-10,32.90430595356725,13.585695098627815,13.27622596198481,10.379285373869664,11.472020895356106,0.0,6.498851869503055,4.642037049645039,3.4970012440659297,3.7445765533803312
2024-09-11,33.31694161455337,13.175230566534916,13.268013880383753,10.40379298187014,11.464924814588011,0.0,6.49483196941862,4.639165692441871,3.4948381549728764,3.7422603252364426
2024-09-12,35.76123545150946,8.03362170272944,14.24142029120219,9.872391562705406,12.372441357881248,0.0,6.971324618071001,4.979517584336429,3.75123658020011,4.01681085136472
2024-09-13,35.77311097385218,8.069497300205224,14.246149554683296,9.809254351883215,12.376549974429988,0.0,6.973639642152662,4.981171172966188,3.7524822836345284,4.018144746192725
2024-09-16,35.00588170302924,11.016007331006648,13.940611047203106,9.566378755678606,11.786152976271715,0.0,6.824075337791729,4.874339526994093,3.672002443668883,3.3145508783559827
2024-09-17,35.01726077091609,11.084600531800776,13.945142604523559,9.569488418055222,11.78998420200628,0.0,6.826293582633909,4.875923987595649,3.6731960706553894,3.2181098318131283
2024-09-19,35.407334689923744,10.694526612793124,13.945142604523559,9.569488418055222,11.78998420200628,0.0,6.826293582633909,4.875923987595649,3.6731960706553894,3.2181098318131283
2024-09-20,35.635237546677715,10.710795575891325,13.881967679931659,9.526136282739115,11.73657267485131,0.0,6.79536879437214,4.853834853122958,3.656555589352628,3.2035310030611517
2024-09-23,36.03520493050296,10.261091365793341,13.886461185884363,9.529219833362466,11.740371729884053,0.0,6.829937786064337,4.855406009050476,3.657739193484692,3.204567965973314
2024-09-24,36.046873077446136,10.232034037703103,13.890957601818451,9.532305380884228,11.744173245173782,0.0,6.8321493099853,4.856978182454005,3.65892356411535,3.2056056004196427
2024-09-26,36.02354433492755,10.354847686662309,13.881967679931659,9.526136282739115,11.73657267485131,0.0,6.79536879437214,4.853834853122958,3.656555589352628,3.171172104040332
2024-09-27,35.87509756994394,10.708502938387403,13.837192049904203,9.527664707741732,11.69871691491901,0.0,6.7734506537992605,4.838179038428043,3.5802524884367517,3.1609436384396545
2024-09-30,35.45050026840516,11.415303621205949,13.87298938667805,9.552313135036899,11.405602230026453,0.0,6.693959913851646,4.85069558974757,3.589514736413202,3.169121118635079
2024-10-02,35.359025139178286,11.611629692227304,13.837192049904203,9.43090112697317,11.376171645690473,0.0,6.805705180722114,4.838179038428043,3.5802524884367517,3.1609436384396545
2024-10-03,31.391718327667288,16.417554203732493,13.837192049904203,9.43090112697317,11.150389957230496,0.0,6.870214234567822,4.0640703922795565,3.5802524884367517,3.257707219208216
2024-10-04,31.568296904457043,16.439643024894316,13.801578977846695,9.406628618490899,10.9286628875863,0.0,6.852532219770039,4.085782121646924,3.6675524556515695,3.249322789656215
2024-10-07,31.43316620336785,16.78789474022097,13.770567578498655,9.353393209087933,10.904106774862454,0.0,6.708738051063447,4.076601590837598,3.659311664216426,3.3062201878446653
2024-10-08,31.840235661063943,16.429529512184164,13.766148751419935,9.350391805772155,10.900607764236252,0.0,6.706585289153303,4.075293453217556,3.658137430447255,3.2730703325054393
2024-10-09,30.21790424163349,14.419237030307833,13.077912655395476,8.730497448435223,10.355633867221082,6.3103214910649505,6.371290780833694,3.871549900315211,3.5362188065871223,3.1094337782059176
2024-10-10,30.58371998024595,14.022936646811,13.077912655395476,8.700012803550852,10.355633867221082,6.3103214910649505,6.432260070602437,3.871549900315211,3.5362188065871223,3.1094337782059176
2024-10-14,30.546472046134078,14.005858102388913,13.061985056358354,8.689417051827766,10.343021733438071,6.30263614607501,6.424426216530567,3.866834736963895,3.5623595608250063,3.1969893494583386
2024-10-15,31.505743733395303,11.273921754586508,13.472179478322039,8.962296739669759,10.667830696470853,6.50056212590364,6.626176852974243,3.988267584491606,3.7056344485827517,3.2973865856032964
2024-10-16,36.74774515768853,1.6046320378158285,14.341398837978966,9.540540359838733,11.356114650959102,6.91997566308076,7.020265165444249,5.0813347864167895,3.978150260418408,3.409843080358635
2024-10-17,37.27105047230906,0.30515301728522315,14.545627157262302,9.676402178114426,11.551736998786168,7.018519397560132,7.018519397560132,5.153695403039324,4.034801006326839,3.424494971756393
2024-10-18,33.925870150661055,4.002252114749317,14.550560654469974,9.679684161256844,11.555655046568578,7.020899896212784,7.020899896212784,4.816269494020364,4.002252114749317,3.4256564710989914
2024-10-21,33.81216255580319,4.437158321873497,14.530846718196413,9.66656956854563,11.539998780628249,7.011387577311556,6.774287514310682,4.809744135160584,3.996829633443302,3.4210151947268943
2024-10-22,35.81309716750189,2.407318247472316,14.545627157262302,9.676402178114426,11.551736998786168,7.018519397560132,6.747272271084379,4.814636494944632,4.00089511551737,3.424494971756393
2024-10-23,36.32723309442839,2.448833182724344,14.796470920968222,8.670593997254548,11.785440824463498,7.139555898928722,6.86363103326964,4.380307242337912,4.1043823766788305,3.483551428945898
2024-10-24,37.15405313799138,1.418027627328505,14.837411027412895,8.694584517905193,11.852635802084846,7.159310216024404,6.8826218984968905,4.392427040749272,4.115738723221759,3.4931900087848544
2024-10-25,37.40092413422671,1.4116804506359448,14.770997885922446,8.690098266731857,11.7995826934863,7.127264714186356,6.85181487015983,4.372766273921097,4.097316429894572,3.4775542808348887
2024-10-28,37.88354363277463,0.2790042338892493,14.961602042310993,8.802234823913453,11.951843869230716,7.219234551884325,6.905354788758919,4.429192212991833,4.150187979102583,3.4178018651433035
2024-10-29,37.709165986593845,0.6277595262508109,14.961602042310993,8.802234823913453,11.951843869230716,7.219234551884325,6.696101613341983,4.464067742227988,4.150187979102583,3.4178018651433035
2024-10-30,34.20226865822721,9.236589547470377,13.570194917345177,7.983639848924823,10.840339855883897,6.547856288788931,5.946845325083667,4.8080877096421135,3.764226562154023,3.099951286479784
2024-10-31,34.18064450865225,8.187548603691036,13.561615254762371,7.9785922474346735,10.833486125424393,6.543716451598628,7.2391839005608,4.615374888567148,3.7618466557499355,3.09799136355877
2024-11-01,32.66767995879837,10.237600256254044,13.472179478322039,8.020186286640246,10.793445423541456,6.814598943580146,7.191443124791951,3.988267584491606,3.737038130350402,3.0775608132297427
2024-11-04,36.690001731577254,0.8834577830863775,15.160135557762237,7.839450983995279,12.145777601871517,7.668413557189756,7.880443425130487,4.134582424844247,4.134582424844247,3.4631545096985996
2024-11-05,36.04046112351126,2.6381652255110577,14.891748444003209,7.700665442465435,11.930755105370402,7.532655972840783,7.740932174854814,4.061385939273602,4.061385939273602,3.4018446328958376
