date,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CMBC SECURITIES CO LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE CORE SECURITIES COMPANY LTD,UOB KAY HIAN (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,62.691842919034926,0.0,0.0,37.308157080965074
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,32.08825145755168,48.818886562518536,0.0,19.092861979929786
2024-03-06,51.52369636762552,0.0,0.0,0.0,0.0,0.0,15.448851392637778,23.503796230719733,0.0,9.523656009016971
2024-03-07,51.43530693490508,0.0,0.0,0.0,0.0,0.0,15.424066709559408,23.46608895230067,0.0,9.674537403234842
2024-03-08,51.307073005447,0.0,0.0,0.0,0.0,0.0,15.417381692054072,23.45265137143612,0.0,9.822893931062811
2024-03-11,51.25035522991811,0.0,0.0,0.0,0.0,0.0,15.51521004378931,22.89656629548165,0.0,10.337868430810925
2024-03-12,51.19769744540794,0.0,0.0,0.0,0.0,0.0,15.547332883074825,22.897118595539574,0.0,10.357851075977653
2024-03-13,51.19476373731023,0.0,0.0,0.0,0.0,0.0,15.546441996596474,22.8965228243909,0.0,10.36227144170239
2024-03-14,51.201365053389345,0.0,0.0,0.0,0.0,0.0,15.548446634767119,22.900191581677433,0.0,10.349996730166108
2024-03-15,51.19476373731023,0.0,0.0,0.0,0.0,0.0,15.546441996596474,22.8979553634718,0.0,10.360838902621488
2024-03-18,19.15441728408311,62.52118732801439,0.0,0.0,0.0,0.0,5.802409276918995,8.614193418481552,0.0,3.9077926925019457
2024-03-19,16.902726388119344,55.13512066269095,0.0,0.0,0.0,11.791392145129068,5.117404619321662,7.596538291059073,0.0,3.4568178936799017
2024-03-20,16.863343573635685,55.161566295963794,0.0,0.0,0.0,11.79704790190802,5.106799376086663,7.600419431807044,0.0,3.4708234205987987
2024-03-21,16.79374318380581,55.166937071489855,0.0,0.0,0.0,11.798196514980596,5.105396802662622,7.595222585793741,0.0,3.540503841267375
2024-03-22,16.797293326979524,55.17859918415381,0.0,0.0,0.0,11.748435232747305,5.177733407468203,7.598728387108294,0.0,3.4992104615428667
2024-03-25,16.744737281680457,55.16195924407915,0.0,0.0,0.0,11.644924669487851,5.199917267631704,7.597386687137255,0.0,3.651074849983589
2024-03-26,16.73949671727183,55.14938768056078,0.0,0.0,0.0,11.61876828531019,5.19873219206303,7.595655221637846,0.0,3.697959903156325
2024-03-27,16.696344482577903,55.11567535806804,0.0,0.0,0.0,11.503750218301558,5.194391532522545,7.590499263850596,0.0,3.8993391446793533
2024-03-28,16.676000336417925,55.22175354265835,0.0,0.0,0.0,11.005479364918644,5.203067749811753,7.604365694991341,0.0,4.289333311201992
2024-04-02,16.632339677547076,55.19569613463533,0.0,0.0,0.0,10.999860274227371,5.223683797256635,7.601670495015418,0.0,4.346749621318174
2024-04-03,15.485544303166874,51.39436779045696,0.0,0.0,0.0,10.259293589961029,4.885509495102465,7.090994711471477,6.651667041962199,4.232623067878999
2024-04-05,15.22484199698261,51.54833233833172,0.0,0.0,0.0,10.289673090821466,4.929743502752312,7.116213065132914,6.673585183389676,4.217610822589299
2024-04-08,15.165832950456421,51.57642637539327,0.0,0.0,0.0,10.294704267662096,4.932153920568543,7.126804624208689,6.68796085053762,4.21611701117336
2024-04-09,15.16532737221672,51.57737392244631,0.0,0.0,0.0,10.294361076590503,4.936656631635184,7.120344196851973,6.689960340351668,4.2159764599076395
2024-04-10,15.122318870997498,51.52343329892252,0.0,0.0,0.0,10.282797487624869,4.919789584304903,7.117007850494092,6.682445551333033,4.35220735632309
2024-04-11,15.345358008207477,52.34327510632296,0.0,0.0,0.0,10.44565244075095,4.998383832958827,7.263099830259501,6.788279528744299,2.8159512527559825
2024-04-12,15.348057705349444,52.28865308246047,0.0,0.0,0.0,10.447490136425772,4.999263194818035,7.287158202702754,6.789473785589453,2.839903892654078
2024-04-15,15.347434614008451,52.29149220401007,0.0,0.0,0.0,10.44706599541952,4.999060237696824,7.288215609867979,6.789198150560778,2.8375331884363773
2024-04-16,15.343800922602968,52.28362131358366,0.0,0.0,0.0,10.444592525756688,5.012533353189484,7.289195889356535,6.7875907255030885,2.8386652700075765
2024-04-17,15.339062406810744,52.271757882624584,0.0,0.0,0.0,10.441366997292373,5.012112459094896,7.2932565265294995,6.796765468282214,2.8456782593656933
2024-04-18,15.338889523634094,52.272295817075474,0.0,0.0,0.0,10.44124931495644,5.012055968684944,7.29317432584976,6.796688863443277,2.845646186356004
2024-04-19,15.324829890554255,52.228436768286244,0.0,0.0,0.0,10.431678861108578,4.995976259138433,7.356754593363,6.790459015354823,2.871864612194659
2024-04-22,15.27762665114047,52.13672088799763,0.0,0.0,0.0,10.436356079222703,4.998216288856383,7.477664902458351,6.793503631502686,2.8799115588217745
2024-04-24,15.119977831926207,52.13740644937357,0.0,0.0,0.0,10.436403107728324,4.998238811913381,7.481303573620444,6.951251908062661,2.8754183173754075
2024-04-25,15.08813204867819,52.09758333002068,0.0,0.0,0.0,10.429964148529407,4.9951550429707545,7.5685579759892585,6.946963186464291,2.873644267347416
2024-04-26,15.079779012754226,51.96341913196321,0.0,0.0,0.0,10.424189950309426,4.974610908670832,7.747331336482828,6.943117234369507,2.867552425449972
2024-04-29,15.078591324173674,51.96697748003687,0.0,0.0,0.0,10.423368937524357,4.974219106605037,7.747171213110517,6.942570392068586,2.8671015464809546
2024-04-30,4.2734918430370605,14.713227411105365,0.0,0.0,0.0,2.95854946121576,1.4130227036262513,2.2313894844534543,1.970566139989805,0.8079803688337514
2024-05-02,15.06402061740682,51.847784684666365,0.0,0.0,0.0,10.428860453773318,4.983594200215307,7.866753764162317,6.946228061517506,2.862758218258371
2024-05-03,15.07146659560473,51.811268198242885,0.0,0.0,0.0,10.431209020769037,4.981563716331162,7.872804125220682,6.947792343832179,2.8838959999993157
2024-05-06,15.077169998152193,51.80765142154461,0.0,0.0,0.0,10.430480851877729,4.987746279201805,7.871579001004664,6.94730734096837,2.878065107250631
2024-05-07,15.046137233652033,51.65689730703088,0.0,0.0,0.0,10.412122368315279,4.983687967179084,7.868738940969457,6.93507952238228,3.0973366604709893
2024-05-08,14.968359940717674,50.962315695343655,0.0,0.0,0.0,10.394014982559709,4.992523871352128,8.697885419780674,6.923018949550418,3.061881140695752
2024-05-09,14.96873544511755,50.695330331986725,0.0,0.0,0.0,10.399732441287751,4.998188870429963,8.964683869216145,6.926827109841116,3.0465019321207576
2024-05-10,14.967324055015558,50.691448302194296,0.0,0.0,0.0,10.398751858827406,4.99771759519596,8.969451048766883,6.9261739848489015,3.0491331551509897
2024-05-13,14.964535661897779,50.5549623001672,0.0,0.0,0.0,10.396814584802334,5.008009340541319,8.971595808282686,6.924883647591494,3.17919865671719
2024-05-14,14.959977582556478,50.51413203043354,0.0,0.0,0.0,10.397234655220359,5.014047781856608,8.977345462716157,6.925163438939593,3.212099048277274
2024-05-16,14.959070978449818,50.5110707745399,0.0,0.0,0.0,10.396604562321869,5.020477472863033,8.984881680512547,6.924743760395398,3.203150770917431
2024-05-17,14.957157397254303,50.504609341517835,0.0,0.0,0.0,10.394601347883803,5.02163063195141,8.983732324335781,6.9238579393799915,3.214411017676873
2024-05-20,14.962731646594701,50.52006385310812,0.0,0.0,0.0,10.398475218978973,4.983539912168592,8.989549964580256,6.926438330127146,3.219201074442203
2024-05-21,12.925075241889342,43.62648569567689,0.0,13.635974001195223,0.0,8.980098301374962,4.293691197970435,7.763935475412147,5.981655557482843,2.793084528998158
2024-05-22,12.924423725710794,43.62506210354488,0.0,13.642653849168134,0.0,8.979645640232274,4.265169212995372,7.763544117568825,5.981354039286835,2.8181473114928934
2024-05-23,12.932539584254918,43.540740050133856,0.0,13.675927162188648,0.0,8.979088581468476,4.2926268315987555,7.775663505734884,5.98098298169498,2.822431302925482
2024-05-24,12.932088317852111,43.533211244580265,0.0,13.677970069213782,0.0,8.978775266285618,4.294027884051163,7.775586037568481,5.9807742820302465,2.827566898418335
2024-05-27,12.936218521290824,43.50244180914976,0.0,13.701263097880137,0.0,8.982989444862307,4.280527614295658,7.778847608887516,5.98358135204858,2.8341305515852255
2024-05-28,12.877645339803301,43.50428164286286,0.0,13.727689301434594,0.0,8.9835295634988,4.280784988831462,7.779121368797496,5.983941125798848,2.8630066689726403
2024-05-29,12.87604700002985,43.481040129511534,0.0,13.741500130602526,0.0,8.982414551225327,4.262799660501694,7.778155844529808,5.983198414623709,2.894844268975548
2024-05-30,12.876821146307627,43.43516806730447,0.0,13.763854215170717,0.0,8.982954600728895,4.237455201206158,7.780175051111899,5.983558142324445,2.940013575845787
2024-05-31,4.240725524522301,14.30444682924481,0.0,4.535087782800427,0.0,2.958357845318013,1.3955217849653463,2.563012731487829,1.970566139989805,0.9736642484191073
2024-06-03,12.873800005888342,43.422844478045434,0.0,13.768574843331463,0.0,8.980847033424782,4.234715919580877,7.7828093685701925,5.982154288908332,2.9542540622505773
2024-06-04,12.874444978370118,43.422137737735646,0.0,13.770554524716555,0.0,8.98062065940546,4.233639704533644,7.784358244929114,5.982003500869571,2.952240649439893
2024-06-05,4.238490005715251,14.227544982282295,0.0,4.571430931406466,0.0,2.958357845318013,1.4041445003639674,2.5645456586698057,1.970566139989805,0.9827979395450539
2024-06-06,12.963774083975332,42.938731572150566,0.0,14.061289591711118,0.0,9.032865659575767,4.208733254650261,7.802535803512494,6.016803965756638,2.9752660686678305
2024-06-07,4.243535891022592,14.03682329205798,0.0,4.605219201375878,0.9771327516561941,2.958357845318013,1.374124676383583,2.550302210270602,1.970566139989805,0.9798598291129312
2024-06-11,4.244813330340906,14.03682329205798,0.0,4.605219201375878,0.9771327516561941,2.958357845318013,1.3853022704188325,2.551451905657085,1.970566139989805,0.9744945839760115
2024-06-12,4.244685586409075,14.03682329205798,0.0,4.605219201375878,1.0026815380224787,2.958357845318013,1.3779569943385255,2.552601601043568,1.970566139989805,1.0045782799223115
2024-06-13,4.2294201865552195,14.03682329205798,0.0,4.605219201375878,1.027208372934112,2.958357845318013,1.4408708807655015,2.5526654730094833,1.970566139989805,1.01160419617304
2024-06-14,12.497407358595797,41.480188316364945,0.0,13.608874012063197,3.0732509832709547,8.742237326619183,4.248477249745326,7.544509099582434,5.823216042256341,2.981839611501821
2024-06-17,4.227504027577749,14.03682329205798,0.0,4.605219201375878,1.0463699627088252,2.958357845318013,1.433206244855616,2.553240320702725,1.970566139989805,1.0090493175364115
2024-06-18,4.227504027577749,14.03682329205798,0.0,4.605219201375878,1.0463699627088252,2.958357845318013,1.4401682891404286,2.5533680646345562,1.970566139989805,1.0045782799223115
2024-06-19,4.213005091314882,14.03682329205798,0.0,4.605219201375878,1.0527571593003966,2.958357845318013,1.444958686584107,2.5544538880551233,1.970566139989805,0.9981910833307404
2024-06-20,4.181132980322942,14.040080762319679,0.0,4.605219201375878,1.0591443558919678,2.958357845318013,1.4514097551415939,2.548130563429468,1.970566139989805,0.9981910833307404
2024-06-21,4.14779181411494,14.044871159763359,0.0,4.605219201375878,1.0974675354413945,2.958357845318013,1.4333978607533633,2.4854082929002392,1.970566139989805,0.9964026682851006
2024-06-24,4.1522628517290405,14.048000886093229,0.0,4.605219201375878,0.9675519567688372,2.958357845318013,1.4357611234922445,2.487005092048132,1.970566139989805,0.9926342222960736
2024-06-25,4.1493886132628335,14.050619636695771,0.0,4.605219201375878,0.9803263499519796,2.958357845318013,1.421709290990788,2.487643811707289,1.970566139989805,0.9907180633186022
2024-06-26,4.14913312539917,14.012807432873672,0.0,4.605219201375878,1.005875136318264,2.958357845318013,1.425477736979815,2.4813843590475493,1.970566139989805,0.97347263252136
2024-06-27,4.137955531363921,14.01549005544213,0.0,4.605219201375878,1.0218431277971922,2.958357845318013,1.4127033437966727,2.4740390829672427,1.970566139989805,0.9605704954063864
2024-06-28,4.144926256380987,14.037308868619705,0.0,4.6129770703169015,0.9691818772885817,2.963341441416494,1.4022872455937911,2.4477525322282685,1.973885720054331,0.9564304943699973
2024-07-02,4.144158501619302,14.038972337270025,0.0,4.613296968134271,1.0019394137871729,2.963341441416494,1.4041426529345318,2.4480084504821638,1.973885720054331,0.9535514140136758
2024-07-03,4.144158501619302,14.038972337270025,0.0,4.613232988570797,1.0100648183483467,2.963341441416494,1.3978086761506243,2.448136409609112,1.973885720054331,0.9535514140136758
2024-07-04,12.328407383439128,41.81923749150831,0.0,13.738061807675308,3.1169237089872937,8.824737007709158,4.166250043002421,7.290472731846534,5.8781691907989195,2.83774063503293
2024-07-05,12.311893133777724,41.77558724574898,0.0,13.719469012229299,3.139386847090159,8.812916023407707,4.168851010988378,7.278423651100025,5.870295217255571,2.923177858402155
2024-07-08,12.314704934035168,41.79521480822459,0.0,13.72222164111991,3.2164210803962763,8.814928724401309,4.074644421339411,7.2785633646621575,5.871635880094648,2.9116651457265283
2024-07-09,4.144644977241717,14.068609908971391,0.0,4.618295648028871,1.0968046306160497,2.9667580553521433,1.371364935287709,2.4491655195665505,1.976161531192481,0.9624653267638514
2024-07-10,4.125364925108354,14.075335508552797,0.0,4.618295648028871,1.1328026017089077,2.9667580553521433,1.3595791226879124,2.447948506308963,1.976161531192481,0.9567645804519931
2024-07-11,4.062528609019219,14.077064948445159,0.0,4.618295648028871,1.1981369976425646,2.9667580553521433,1.3331250976677158,2.455058425866449,1.976161531192481,0.9556756738530988
2024-07-12,4.039533463783746,14.081804894816818,0.0,4.618295648028871,1.2179935297400486,2.9667580553521433,1.309617525797469,2.4726730914367976,1.976161531192481,0.9586221270030479
2024-07-15,4.0502944231139955,14.084815401296114,0.0,4.618295648028871,1.2295871823518054,2.9667580553521433,1.2948852600477225,2.4831778374496603,1.976161531192481,0.9508716741520946
2024-07-16,4.0502944231139955,14.085968361224355,0.0,4.618295648028871,1.272566966343456,2.9667580553521433,1.2773987011360672,2.4840105307311675,1.976161531192481,0.9508716741520946
2024-07-17,4.0451701567662575,14.088274281080837,0.0,4.618295648028871,1.3191337367785234,2.9667580553521433,1.255812729146222,2.4888145304321716,1.976161531192481,0.9538181273020437
