date,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIBANK N.A.,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,THE CORE SECURITIES COMPANY LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,BOCI SECURITIES LTD
2024-03-18,12.285997855652804,56.50350701957032,2.293700082552576,21.97958065961077,0.0,0.0,0.0,6.595445964735823,0.018437276259163707,0.32333114161854076
2024-03-19,12.810780882199516,54.98807793266801,2.4080311691497815,22.277060256059528,0.0,0.0,0.0,7.149716216785825,0.01986013077953365,0.34647341235780654
2024-03-20,13.051821316326997,53.65339887232643,3.142669036264338,22.656393785336466,0.0,0.0,0.0,7.3244750211613905,0.019012112971712517,0.15222985561266317
2024-03-21,11.50219444210986,48.14501575914551,7.234029758366011,26.378643171078764,0.0,0.0,0.0,6.6329946875841195,0.017847027659775645,0.08927515405596292
2024-03-22,11.245551680856398,47.58243901336944,8.077449704519822,26.368581532659057,0.0,0.0,0.0,6.6286552431190175,0.017280501687524992,0.08004232378874424
2024-03-25,11.0916043592773,44.29426770351441,7.507387547896275,25.060220058353842,0.0,5.6696390616297485,0.0,6.286366507065661,0.015982104466480487,0.07453265779628813
2024-03-26,9.689532993369337,37.94531242790832,20.34331366347227,21.583549858634143,0.0,4.88310465029958,0.0,5.480490359778792,0.013764948313907507,0.06093109822364745
2024-03-27,8.818676774300684,33.94522311630108,18.24114136605367,19.58431016960788,0.0,14.384506275333365,0.0,4.958199095167784,0.012433283630500055,0.05550991960503915
2024-03-28,10.280985792401843,33.56422741727237,17.105942160407505,19.676341828299172,0.0,14.391676663212863,0.0,4.912438329254078,0.01619479650450456,0.05219301264766959
2024-04-02,10.213676824875767,32.119042014536184,19.66545401545047,19.05463067362162,0.0,13.937006820328502,0.0,4.942712280611535,0.01511493100900546,0.05236243956691177
2024-04-03,10.333488361826692,31.1108012784223,19.97658889652246,18.974402758122377,0.0,13.868979127574688,0.0,5.670146576128308,0.014899789542875899,0.05069321186029693
2024-04-05,10.555604961293124,31.494624123700188,19.80591458868947,19.23913293578713,0.0,13.14836290810575,0.0,5.695373141004979,0.018047559577145343,0.04293978184221733
2024-04-08,10.62350764736726,31.193571685742818,20.097377025899196,19.3586440902235,0.0,12.874891748070297,0.0,5.785398797319603,0.03504701675338742,0.03156198862394072
2024-04-09,10.937522984615358,34.70473406542736,18.707543180668864,18.152238956132084,0.0,12.042772828860905,0.0,5.39010510137573,0.03529383371606818,0.029789049203636654
2024-04-10,11.649740579406233,34.42445587605994,18.293053888780303,18.09996238977995,0.0,11.956965121706537,0.0,5.3976012923044525,0.14807090529989472,0.030149946662695836
2024-04-11,11.527407052804882,34.31928069739872,18.3927251868757,18.20240734639526,0.0,11.919430489641284,0.0,5.460083209233043,0.14828779736743397,0.03037822028367971
2024-04-12,11.55262327463457,33.908954750067444,18.30080817824272,18.72300947329321,0.0,11.876339149227197,0.0,5.455528272424236,0.1533225114288302,0.029414390681789967
2024-04-15,11.322761968282462,33.73906675987588,18.305411516964547,19.105117399007998,0.0,11.848059012967637,0.0,5.49747053576819,0.15319518271528826,0.028917624417993774
2024-04-16,10.97385320714584,33.32043338276134,18.101286988901,18.875044168955878,0.0,11.591009615296917,0.0,6.708290911967183,0.4015683053521254,0.028513419619719215
2024-04-17,10.524748470042598,33.92538325645759,18.107072862471593,18.79821001354103,0.0,11.526371472492542,0.0,6.668660487571433,0.4270072478889029,0.02254618953430962
2024-04-18,10.519667680149718,33.82754272675716,18.00778744425939,18.76185211388141,0.0,11.485257339723038,0.0,6.71065505408899,0.6664122580754346,0.02082538306485733
2024-04-19,12.552539129495797,31.843085572673818,17.95549818732769,18.708213006549556,0.0,11.452547637152591,0.0,6.714985535722557,0.7536514797607652,0.01947945131722546
2024-04-22,13.275974713742912,31.20120389936913,17.958577686600545,18.690249777626956,0.0,11.441614094080506,0.0,6.655668070316155,0.7569167013722858,0.019795056891507665
2024-04-23,13.274918519157671,31.160373131193452,17.877988398878216,18.767272632268742,0.0,11.430013447016634,0.0,6.559675633512822,0.9118066591435597,0.017951578828902328
2024-04-24,13.243044849687239,31.103601579686064,17.7797601709756,18.726743969323667,0.0,11.405407921513651,0.0,6.564390030787337,1.1600610983279505,0.016990379698494103
2024-04-25,13.283664031788817,31.119638537094325,17.94155931057948,18.61614878754758,0.0,11.412828759755596,0.0,6.442573538454194,1.1578925593304608,0.025694475449553122
2024-04-26,13.391828323742244,31.116198624347565,17.885660467250748,18.63626959442121,0.0,11.413419966257612,0.0,6.36974346791635,1.1579525403942372,0.028927015670033657
2024-04-29,13.63133479593811,31.024194818720463,17.890079014512274,18.521719716811155,0.0,11.405984357732663,0.0,6.338223209285888,1.1558655119646573,0.032598575034788795
2024-04-30,13.43979317167116,30.227157224507494,17.828408116910403,18.471138102470665,1.082869359484116,11.376551157380883,0.501647928141911,5.889312679354472,1.1520392597924987,0.03108300028639815
2024-05-02,12.928815719926623,29.953482593531007,17.658668218189824,18.51278426539405,1.672321774893562,11.342398071707487,0.958819904553802,5.793444814655675,1.1501098655771345,0.02915477157083565
2024-05-03,12.79564118561154,29.46377613576743,17.409676476090702,18.485114339882923,2.067876476468444,11.25296300876538,1.1135322414612125,5.703743944392534,1.674983991377977,0.03269220018186117
2024-05-06,12.814054377620582,29.221648217393646,17.664260402013383,18.524481216972955,2.058640531344218,11.202702874750317,1.1085587709501712,5.707190344114554,1.6675028577588433,0.03096040708132673
2024-05-07,12.88844880173462,28.99051224344657,17.679577687270847,18.65213890228633,2.0607919567097928,11.214410493812881,1.1097172934910127,5.7054746049785905,1.669245516513846,0.029682499755509933
2024-05-08,12.896530311902355,27.597138699191575,17.67288782679274,18.703158674907083,2.856449630273656,11.205515806678266,1.7602515530744218,5.607465696294072,1.6677453161079345,0.032856484777900284
2024-05-09,12.915298980840587,26.4422251773415,17.594879885642296,18.539398505350928,3.7267563142608706,11.17057500414144,2.4544692219594095,5.461248483419279,1.6620179115313132,0.03313051551237751
2024-05-10,13.000051810930197,25.59847950581777,17.545819537451607,18.501423855098007,4.330986479684592,11.16177748652796,2.7908031909764803,5.372330501008334,1.6607089697941877,0.03761866271086198
2024-05-13,12.89592913156928,25.26972396836509,17.457487849612797,18.365641111469145,4.735117515711276,11.084007520133271,3.2921832713820964,5.214087557869567,1.647568962869177,0.03825311101830581
2024-05-14,12.83204834658149,24.977380957526073,17.43448539355133,18.322588040222886,4.951592244131307,11.048345883928064,3.513201193016328,5.247729811282464,1.637129463776341,0.035498665983715365
2024-05-16,12.73502377297389,24.549876748063134,17.406685611415064,18.24507242535997,5.411091391383491,11.001664329410511,3.8600260626040885,5.13308195892281,1.6200525973478457,0.037425102519196375
2024-05-17,12.831595379384094,24.6877586001985,17.171579328339007,18.37905166983414,5.4880411510774,11.077050183319486,4.082723511161235,5.134978738348512,1.1085194524692923,0.03870198586833448
2024-05-20,12.910240463093922,24.57813997551563,17.258657891431223,18.38694575057685,5.2910230010854775,11.075958350564493,4.251050092293894,5.136164865656686,1.0810352768670606,0.03078433291476678
2024-05-21,12.894526494964333,24.193256129213488,17.305712010469236,18.314841293595755,5.493053560945492,11.064887206401375,4.546107383432999,5.078250163594281,1.0799547114643386,0.029411045918697778
2024-05-22,12.879451242102405,24.156094756122222,17.24861513794128,18.21160066990406,5.511689806847452,11.063170836808077,4.781921802601643,5.037193198805805,1.0797871904228387,0.030475358444218333
2024-05-23,12.837866460680706,24.035849848278545,17.56937744904354,18.256242304819036,5.4259055376708085,11.031985583877848,4.7316577302587195,5.00874138003525,1.0748100248927301,0.027563680442810726
2024-05-24,12.827705651775759,24.020994325770275,17.60746447334094,18.231035005950496,5.296715146263451,11.03173154989455,4.885029330996992,4.996158226992608,1.0750331443146246,0.028133144700308938
2024-05-27,12.899319799783674,24.073612468557418,17.668797364826897,18.19840507371193,5.198994864960374,11.036445333901117,4.820089020506099,4.998045076459393,1.0783442115143083,0.02794678577879376
2024-05-28,13.07004604446846,24.33755305724402,17.804121476659894,18.39269855432439,5.180978031023533,11.141037028537852,4.904994638299782,5.041355967462737,0.09950421642420902,0.02771098555511934
2024-05-29,13.383504357075152,24.876250939958336,18.076499912026218,16.562239217608756,5.332564557365749,11.386899681925595,5.116909184936033,5.1489765682724,0.0853001556152179,0.030855425216542533
2024-05-30,13.377194753828025,24.819093765219566,18.043731775368258,16.557468399511986,5.337285062750807,11.38370756704397,5.221724754734244,5.148044699381931,0.07727040516114128,0.03447881700007231
2024-05-31,13.391600202324852,24.796077260212183,18.029783063735323,16.565636448790954,5.3272378284525885,11.3885844187192,5.255410305194814,5.133438368185121,0.07730350828704612,0.03492859609792054
2024-06-03,13.385369671647974,24.7841922265198,18.03904328479023,16.566681491129177,5.305670247060772,11.38293779550175,5.3519628574488705,5.077848454203676,0.07245688686711867,0.03383708483063819
2024-06-04,13.289370975160944,24.704932954801496,17.933239666201757,16.438724319424534,5.288131444037987,11.303028141020187,5.360638397029388,5.0428108351678205,0.6052443616250528,0.03387890553083317
2024-06-05,13.132677366113054,24.65584811258796,18.089644852186108,16.364168002454345,5.370522659804914,11.286813073180666,5.421192035093742,5.042373025886712,0.6043760917896782,0.03238478090281897
2024-06-06,13.105713704710857,24.60368050332611,18.129619293562314,16.311293147422067,5.390359946079157,11.285497694488802,5.474748348926825,5.061969627097461,0.6043056570772526,0.03281207730915913
2024-06-07,12.983687680725856,24.708531877467912,18.100010851261587,16.314418053820958,5.2940480870776,11.28808091786577,5.5902106281005635,5.088034664058902,0.606473012904317,0.02650422671653648
2024-06-11,12.937090262104366,24.747208351054486,18.118563137772128,16.32665783807846,5.28139468319213,11.286460615494649,5.5919948477904375,5.078225708935049,0.6063859591643607,0.02601859641393395
2024-06-12,12.900678525067832,24.781724614888756,18.103932665751277,16.331553116148026,5.296581026709493,11.290020035234253,5.587061444614292,5.074982087484823,0.6065771955693241,0.0268892885319262
2024-06-13,12.799582684538239,24.733514832490393,18.159000846704703,16.30797572444806,5.340463969535328,11.273896072925142,5.619814511240308,5.133392214118411,0.6057109058897308,0.026648238109687878
2024-06-14,12.789650726902233,24.64230816807603,18.200091303716466,16.300163340640374,5.366279443154895,11.264278575674677,5.678648249426821,5.126760499215567,0.6051941880723685,0.02662550512056931
2024-06-17,12.757875908385245,24.604789968081008,18.145133041140493,16.405991397399234,5.39824108723819,11.260046545503306,5.727215773732815,5.068795063482209,0.605219813495413,0.02669140154209256
2024-06-18,12.654343790361978,24.385810079934267,18.093829268702056,16.23273720385255,5.519013237473327,11.245026296777288,5.864477416730191,5.02244151529326,0.9542504892620963,0.028070701612987234
2024-06-19,12.577783950883802,24.319582317206685,18.11290444520135,16.258486300532553,5.541556526232045,11.236175388047434,5.931586169848258,5.038256204906089,0.9553928734088493,0.028275823732937997
2024-06-20,12.241371604901339,24.282186343987718,18.288065435219075,16.24664215954821,5.5326779670410176,11.22175172733557,5.959699951499873,5.2452744713683535,0.954166454082284,0.02816388501656481
2024-06-21,12.264999905531223,24.29106804458064,18.282975845373606,16.263138360155384,5.552949068800658,11.219355705800053,5.752524600860595,5.389027653865847,0.9540383498867124,0.02992246514527527
2024-06-24,12.229818843867024,24.39529717692244,18.366595882168944,16.31356891078875,5.515016305882314,11.233025645010068,5.532708980956332,5.408819115551805,0.9774365037149924,0.02771263513733367
2024-06-25,12.17582425063339,24.704674505069878,18.297010465760046,16.230608559998824,5.47987279034023,11.171926265163199,5.56516908562241,5.3757091453161605,0.9716430332671918,0.02756189882867352
2024-06-26,12.156762930830947,24.692113060935103,18.317845336098298,16.222072018258217,5.4933079863872285,11.166223048360472,5.592359741704635,5.3606210348359875,0.9711470139825978,0.027547828606512732
2024-06-27,12.20165994881934,24.83640323041764,17.883218500166873,16.311715468310226,5.573117810640927,11.232010081601334,5.600121306770951,5.357099179258262,0.9756067879904641,0.0290476860239807
2024-06-28,12.16863015028692,24.816769441681924,17.82290931176749,16.302614489299526,5.642419709915356,11.232364419345645,5.596083277250098,5.415365385182651,0.9743756801688609,0.028468135101531605
2024-07-02,12.278895117809695,24.7677592086481,17.859032743016773,16.312053402797954,5.592162461380176,11.239041740507384,5.500419360416545,5.4469434609137615,0.9752074459114887,0.02848505859812163
2024-07-03,12.326652569945667,24.713114883921214,17.82980402771064,16.31676156488143,5.530957048711874,11.242546743869688,5.607799753831539,5.439750416106279,0.9637906614550842,0.02882232956658072
2024-07-04,12.188605442040286,24.806190162007272,17.721872181176543,16.320547264668434,5.631175240794554,11.215546593660248,5.690095866155695,5.430859510090229,0.96636720290396,0.028740536502777067
2024-07-05,12.171950843287311,25.0052675427184,17.774590065083,16.300294991486396,5.33648154479072,11.125038348327372,5.853333280923994,5.436754065604764,0.9671122036414838,0.029177114136555826
2024-07-08,12.160733325586365,25.108749813404962,17.84785198940973,16.284522504625844,5.352086246838105,11.085180453842943,5.66778480843278,5.491003961402409,0.9726849599105478,0.029401936546310334
2024-07-09,12.043352264776846,25.208846607581194,18.042700689116266,16.276162083192794,5.414897402084027,10.984823961801746,5.525333954724348,5.500572001054106,0.9740496375273313,0.029261398141336676
2024-07-10,12.028078928157262,25.30152452241205,17.95615554956147,16.289295593129943,5.456984479768098,10.915831377972802,5.5319154533325285,5.514807813300028,0.9761205918891519,0.029285690476664326
2024-07-11,11.97064474872193,25.278695406333444,18.037316537364493,16.273096689580907,5.512196480849807,10.85005151506374,5.579496744602337,5.495198061929788,0.9742016797863631,0.029102135767193074
2024-07-12,11.980020468348789,25.266440394745775,18.046212076668276,16.23843130173567,5.519465314678878,10.824590117019254,5.633898045091069,5.487693359205741,0.9736837760488205,0.029565146457727277
2024-07-15,11.976753372097154,25.250375144412263,17.91617541766768,16.240043141361905,5.582226006264778,10.803816875611192,5.729126690640167,5.499040283274879,0.9735614977103411,0.028881570959645365
2024-07-16,11.992172741499367,25.22971401313423,17.882452331728416,16.258317065912873,5.774074846609058,10.79797397754888,5.745235731556663,5.316943865938127,0.9746796552864612,0.028435770785927045
2024-07-17,12.005311424180832,25.184604645534375,17.845698322240064,16.19708855127325,5.867250415149091,10.765356056059641,5.714983388236069,5.418183975967165,0.9729369806433984,0.0285862407161119
2024-07-18,11.884533195862131,25.201176892732374,17.921593436172017,16.207498581552045,5.950880287328757,10.772526102135439,5.636801363533119,5.422422164623936,0.9735849854974631,0.028982990562717754
2024-07-19,11.647534281567046,26.168446973187887,17.626189795079263,16.000577532968173,5.952928104777421,10.635241169311199,5.628955169583822,5.353940381979404,0.9570509040038162,0.02913568754196583
2024-07-22,37.876330504458934,18.352366532105226,12.426699220057131,11.25209093105204,4.179383949330314,7.479198137374484,3.9901350944340512,3.7502631761009964,0.6730428792957499,0.02048957579107809
2024-07-23,37.6864055438813,18.282782153229192,12.702136711714735,11.227125078645784,4.2435051389525125,7.490831732376457,4.026637495823309,3.651305540325899,0.6687906042359453,0.020480000814862682
2024-07-24,37.568640040575524,18.068962379942853,12.696592015065743,11.241827329038397,4.28185751746398,7.6409175699075345,4.137066003160912,3.6739477922831187,0.6696820533977217,0.020507299164217403
2024-07-25,37.50568169541367,18.06253182039267,12.698689641225283,11.241879697780476,4.2795307595666845,7.732772353288758,4.115719757243304,3.6733694744729504,0.6696851730334982,0.02013962758270015
2024-07-26,37.509042226632424,18.04367708290719,12.69262565013488,11.238960314195488,4.288871794454652,7.730764243499157,4.060988406820482,3.7450044239823557,0.6702816232502583,0.01978423412311097
2024-07-29,37.261252047256626,17.90818566347043,13.260775830663738,11.162494505494124,4.371120915368072,7.6781669281574425,3.9342934826213636,3.739139623762808,0.6648518176237561,0.01971918558163755
2024-07-30,37.22228787301856,17.90641684166903,13.28964170931176,11.161077678544986,4.365263112297278,7.677192358018265,3.9225795975085083,3.7609723469491727,0.664767429678756,0.029801053003690382
2024-07-31,37.229416498051805,17.909717072448974,13.277518555425083,11.162506074176239,4.383802077988368,7.678174885722158,3.8819564576838426,3.7794165863882836,0.6657219601967513,0.03176983191849595
2024-08-01,37.30009860642855,17.909601668821367,13.338231588549416,11.171860266048963,4.370541964485413,7.684609204381078,3.7312221113697204,3.7955842625159883,0.6662798359020979,0.03197049149740254
2024-08-02,37.35478838505244,17.850107758162036,13.331988426312513,11.170221472055832,4.4273070469989895,7.683481953314219,3.670728026477303,3.8160480067109184,0.6661820996820935,0.029146825233655655
2024-08-05,37.38779737864718,17.7933603949393,13.343464477285325,11.167009237923379,4.420171400083002,7.681272405092793,3.6970886617355188,3.8373915716333875,0.6510820794950943,0.021362393165027853
2024-08-06,37.44762283054175,17.7647480129853,13.344326223907451,11.167164960713716,4.432775791567465,7.681379519643052,3.6208051289998098,3.8785526072602536,0.64025324628271,0.022371678098495596
2024-08-07,37.52418537105392,17.838140707451814,13.279093685539145,11.173461752055598,4.414370514724497,7.685710792998749,3.49280552730641,3.915656305226465,0.6496654551699108,0.02690988847349896
2024-08-08,37.54514136419022,17.83893349017436,13.300171037408337,11.180220364680988,4.29799777014076,7.690359731989487,3.5382857568739414,3.9324980601012536,0.6488392587133216,0.027553165727333323
2024-08-09,37.56148409066189,17.78939727536185,13.334547170210964,11.17508704243269,4.244024678369481,7.686828755548776,3.578476800727643,3.953654515170013,0.6485413485743726,0.02795832294231622
2024-08-12,37.637417219476745,17.800058655390448,13.148672825187921,11.173365034601744,4.329338870562976,7.685644265507497,3.5619466850030155,3.9859251918677585,0.6491376520645314,0.02849360033736423
2024-08-13,37.650389955039756,17.704393805862857,13.15739067713977,11.180086273387152,4.386370154701822,7.682093866745057,3.5764465305192603,3.9872155160283076,0.6488377816259676,0.026775438950048015
2024-08-14,37.662639485079794,17.677497227150056,13.124053038461614,11.180417242846065,4.42257544198544,7.682094147415642,3.56823483035798,4.006857943496731,0.6488378053317024,0.026792837874979162
2024-08-15,37.6699410806319,17.66796117981755,13.098492200259674,11.179909578347688,4.428533221432965,7.681745329801136,3.5568864372691964,4.040652652802307,0.6488083438266604,0.02706997581092375
2024-08-16,37.69995890598444,17.628967820238113,13.052214442242214,11.247265978450598,4.523611146616943,7.678855398628472,3.4410833029432397,4.05240156522462,0.6485642571800184,0.027077182491340782
2024-08-19,37.799919263422424,17.583753574493656,13.05519878156083,11.181313943639108,4.507311045567117,7.684480040274415,3.440488643049707,4.072773236177298,0.6481691528637231,0.02659231895172633
2024-08-20,37.81397872472173,17.46105404257296,13.1508583833936,11.110085841507486,4.57317165514243,7.686216442249311,3.454356339928329,4.076234992215568,0.6474452504581057,0.026598327810478363
2024-08-21,37.821698544104734,17.382049537316735,13.152872457180914,11.071942178541343,4.631164498645417,7.68782099287966,3.533531050308105,4.053337444259647,0.6388749508698759,0.026708345893568484
2024-08-22,37.84260077251665,17.354648001019,13.13853356467087,11.079084591298015,4.555788141474356,7.682704574269534,3.6202117726982332,4.065655477627305,0.6375797986954341,0.02319330573060842
2024-08-23,37.89068971243236,17.28507681498596,13.00577456767877,11.100621231689448,4.5596380931412375,7.688257375198814,3.7024181569782955,4.106621596949423,0.638040619968003,0.022861830977681376
2024-08-26,37.877915663685236,17.24395704638219,12.99608287774876,11.115818693994427,4.567044539711032,7.686304748717383,3.753804727358402,4.098337104269866,0.6378785734924522,0.022856024640249828
2024-08-27,37.816620396948174,17.17698656920789,13.045643576510985,11.106842261541885,4.618000536720945,7.67693594735962,3.8062561802955095,4.093654612866721,0.6362317530108907,0.022828165537380093
2024-08-28,37.60747300111349,17.14303764666396,13.220775787527275,11.071353558895192,4.662968565606889,7.690252353448133,3.8473081932656417,4.098648075252935,0.6366387031135179,0.021544115112969293
2024-08-29,37.59102458418355,17.16202989463177,13.148802232217093,11.089184590887395,4.66449508214052,7.702637933496048,3.872047972356595,4.110360407016468,0.6378384899593861,0.02157881311116613
2024-08-30,37.558901313615976,17.12026203966363,13.175269516363104,11.101478418142573,4.654315448942451,7.708400440417707,3.884075018463382,4.111567499852759,0.6645019558545282,0.021228348683888034
2024-09-02,37.515903713963496,17.08480889950835,13.152198974195887,10.985411399831177,4.7261211676648855,7.695443075249366,3.8694768714538004,4.099270890931466,0.8500852012234923,0.021279805978083783
2024-09-03,37.35324213931426,17.02827561476957,13.24965085218533,10.587660559123083,5.136632310183825,7.703478956881425,3.9746018424753125,4.0974976163232215,0.8492282555566691,0.019731853187300988
2024-09-04,37.28804773311209,17.002175496634287,13.410917249422994,10.589246771096846,5.156630653838575,7.7046330693024645,3.9484480016346217,4.030810731182102,0.8493554844208643,0.019734809355154637
2024-09-05,37.127603875354396,16.977498330722764,13.626780228744007,10.581082228843105,5.204670993428236,7.70128142722202,3.9519802234885644,3.9586288855017573,0.8507475823065855,0.01972622438856514
2024-09-09,37.096324149163365,17.004218947868914,13.608254361627928,10.599434320683217,5.1977290144484325,7.714638721020725,3.901370373798632,3.9773056662996678,0.880964007046995,0.01976043804212231
2024-09-10,37.033055537774615,17.011447545658452,13.688950414263058,10.587849443864398,5.195476515055724,7.709015135999995,3.8891684914841766,3.9787885976296353,0.8865022845968912,0.01974603367305264
2024-09-11,36.87417586142084,17.053411177930194,13.770011739521301,10.572495549631583,5.170816578747255,7.713378623497717,3.8752636225022403,3.995854228024509,0.9548354083225643,0.019757210401797093
2024-09-12,36.877583220589635,17.07004012796817,13.659564119750003,10.580138783682992,5.172229716694373,7.718954899966198,3.8706705452754697,4.021975789619043,1.0081447872454519,0.020698009208659673
2024-09-13,36.907333344820294,17.13853559253011,13.592982003526982,10.581089115531304,5.136647034609641,7.724779182110937,3.7784554037829285,4.040983128136957,1.0788839444027294,0.020311250548108544
2024-09-16,36.94183089978914,17.172394504073488,13.535552517573965,10.544537552971619,5.075343044665077,7.726159702158726,3.8533560924385926,4.052921358896612,1.0782018680255216,0.019702459407264353
2024-09-17,37.28469034350687,17.06810006539739,13.502230537660434,10.50330616693946,5.040060966553298,7.679916627347147,3.800828986584041,4.029463649400144,1.0717485494860206,0.019654107125201367
2024-09-19,37.352431775666176,17.099137376480495,13.34609896354791,10.520154159303436,5.048881299015627,7.693356825468897,3.8074806075697,4.036811590000563,1.0759240533466914,0.01972334960050277
2024-09-20,37.35783844575285,17.11298929189051,13.299882370263377,10.522787389367275,5.050856094354772,7.696365968346601,3.808969847366083,4.039506066415881,1.0746018582831207,0.03620266795953709
2024-09-23,37.19299980677205,17.17806174975266,13.371683508157723,10.450833552265888,5.01885936032752,7.715344910311506,3.946616282663873,4.0231001969768325,1.0674143447475395,0.035086288024404264
2024-09-24,39.80847919298749,16.168066739950753,12.216203047715597,10.363942229335242,4.900535013522113,7.65042978219999,3.875569868319452,3.928175783373797,1.0499954907606803,0.03860285183488581
2024-09-25,39.684139916660826,16.48781351350019,12.083186023571269,10.338532223498824,4.902307270075463,7.634787025249238,3.8763773877372185,3.921872962629457,1.033134097631211,0.037849579446302704
2024-09-26,39.61962236535489,16.44358281795515,12.11463731560016,10.328306511887963,4.809840935037005,7.631255895696201,4.08128696509239,3.90661304840393,1.02717761645875,0.03767652851355962
2024-09-27,39.69531043132753,16.403426562048743,12.068371595195968,10.331820265770391,4.823797353758081,7.6279099622265045,4.0904812539517845,3.894649697334382,1.0265616701290612,0.03767120825755925
2024-09-30,39.764789282417276,16.314911237890787,12.20183713560513,10.038465985922812,4.751366144075119,7.628146953126329,4.334641062334824,3.9039081085528644,1.0241062545553716,0.037827835519492904
2024-10-02,39.9206729614445,16.157088981367433,12.077735542657143,9.938429519599566,4.9743103906189265,7.660220074116723,4.366121231622662,3.845501054242552,1.0210873379353282,0.038832906395166344
2024-10-03,40.04156739842296,15.532532634585413,12.144723320518558,9.932547943777873,5.408871762634948,7.649860260126761,4.379011181357557,3.842457674632247,1.027472834640163,0.04095498930351638
2024-10-04,39.96359322984716,15.514161075676206,12.229546527399075,9.928287854844452,5.4101147088496395,7.651510461028764,4.380017467993813,4.033765569273127,0.8537181346032066,0.03528497048455376
2024-10-07,40.00230203251223,15.462016102879463,12.301554876468408,9.939930235772493,5.408287135501726,7.648925729032788,4.378537868462437,3.972728664792255,0.8526531835003616,0.033064171077831474
2024-10-08,40.10179964871322,15.343787021891202,12.388903759315276,9.969021072674659,5.397008445549563,7.632974308628613,4.369406664843824,3.9372691962145954,0.8298655405621644,0.02996434160688528
2024-10-09,40.0473727353375,15.464459807601092,12.467883375129242,9.96881903936261,5.385298502300577,7.549397233420366,4.359926319464848,3.9015249490515025,0.8280649729917569,0.02725306534050433
2024-10-10,39.9285091870907,15.40153217052636,12.601673571626396,10.029705765389531,5.624914199318688,7.531967742050292,4.101514637854247,3.925536450426697,0.8261531976732285,0.02849307804385741
2024-10-14,40.0060801803969,15.238150907734937,12.698729366483796,10.02973885259799,5.731562866783976,7.529688760572714,3.9911860384329803,3.9101921480730244,0.8359122035620485,0.02875867536163336
2024-10-15,39.97993263153555,15.250467502153214,12.642695450473305,10.036517347489545,5.669675512202687,7.529939613973494,4.126290467934337,3.9013071803578705,0.8351687866809907,0.028005507199008444
2024-10-16,39.852008311692636,15.252002751401356,12.69756009255317,10.039711375421017,5.85824307885417,7.458692080774856,4.084269653117467,3.894181609103795,0.8353204540580899,0.02801059302344171
2024-10-17,39.800290563557176,15.236946138782443,12.654313822161434,10.02282720671997,6.049954047640232,7.364910646991393,4.065216155782838,3.9255903945115715,0.852004650837793,0.027946373015146502
2024-10-18,39.96488466293038,15.28272627725252,12.294248567589436,10.005003327630897,6.1869126641608725,7.296170397388292,4.06746797739289,4.024199943770006,0.8505065897840449,0.027879592100657876
