date,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,HANG SENG BANK LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-09-03,46.19885937114992,22.441500651133666,22.192555453912615,2.3203805931000483,1.9495068558045405,1.2490815999077012,0.8821354148509433,0.8982442672029868,1.2578536159772855,0.6098821769602936
2024-09-04,46.19696308744576,22.471670216184954,22.168760970827723,2.3206192767661267,1.9492688077639233,1.25115332878364,0.8820277001196823,0.8924828110271242,1.2569510412787284,0.610102759802342
2024-09-05,46.18470200747218,22.498682019925447,22.158333502254372,2.3198796650029134,1.9489525327581363,1.2491122125966427,0.8818845883462582,0.8919295334085053,1.2567470970118984,0.6097768412236456
2024-09-09,46.103710753159476,22.548680284615,22.19488225054971,2.3236358999530875,1.952108180755838,1.251521114952612,0.8833124924581558,0.8726029016453193,1.258781960044037,0.6107641618667652
2024-09-10,46.08755681487625,22.568038752985082,22.187175278728365,2.322682695841544,1.95149827801163,1.2631502428883283,0.8830365166088384,0.8673995132152418,1.2583886751946836,0.6110732316500356
2024-09-11,46.191911779727675,22.561284343343242,22.145193825226123,2.318337940163068,1.947809741034517,1.2544125122736605,0.8813674847268471,0.8317354759128539,1.255760714394446,0.6121861831975669
2024-09-12,46.0468449066324,22.578934705418057,22.306828562831306,2.3143651916214796,1.9467191326346784,1.2486327969910775,0.8808739936214595,0.8165410605161785,1.249844243771139,0.6104154059622193
2024-09-13,46.056701736112785,22.598613953404037,22.286434622709077,2.310691185291747,1.9462783364633165,1.2464238317574463,0.8806745370705215,0.8324046707043703,1.2371653398581115,0.6046117866285864
2024-09-16,46.06617620514273,22.619102094570284,22.28543190806822,2.310315295224904,1.946190769213723,1.2482712421619513,0.8806349136284096,0.8227817887812992,1.219275791539937,0.6018199916685434
2024-09-17,46.07361058443637,22.65222464472082,22.29706815538299,2.3093677366722516,1.9472069647806618,1.2342086188931338,0.881094733554327,0.8097893260838204,1.2034069069399533,0.5920223285356657
2024-09-19,46.03845594321507,22.670013316787703,22.287853267460385,2.305013867715207,1.9464022269641237,1.2273075664641133,0.8807305964775456,0.8529127858632893,1.2029095653300406,0.5884008637225185
