date,ADVENT SECURITIES (HONG KONG) LTD,SILVERBRICKS SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,IMPERIUM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,RIFA SECURITIES LTD,KGI ASIA LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD
2024-05-13,0.0,54.366077203958184,14.014591627168599,12.985696121680771,0.0,12.204308472474983,2.478177122527012,0.0,3.9511494521904535,0.0
2024-05-14,0.0,54.366077203958184,14.021069311274589,12.985696121680771,0.0,12.207709256630627,2.468298654265378,0.0,3.9511494521904535,0.0
2024-05-16,0.0,54.369114807784236,14.021852712541993,12.978931432662211,0.0,12.207055242770414,2.47167558889634,0.0,3.951370215344806,0.0
2024-05-17,0.0,54.39655666491894,14.025689338915983,13.379505807899921,0.0,11.771960464306307,2.472923123799816,0.0,3.953364600159036,0.0
2024-05-20,0.0,54.396186478117784,14.025593889398797,13.378199517451911,0.0,11.773776124114633,2.4729062947290656,0.0,3.9533376961878126,0.0
2024-05-21,0.0,54.41157639491229,14.016676876713369,13.393856700580567,0.0,11.734278178399357,2.4735248972769694,0.01563076689311107,3.9544561852243447,0.0
2024-05-22,0.0,54.41256853919552,14.104455975240166,13.394100925049631,0.0,11.613944704687903,2.504770512881228,0.01563105190554855,3.9545282910400075,0.0
2024-05-23,0.0,54.41973510010934,14.129007913360569,13.389380955504793,0.0,11.58609337628697,2.5051004107511066,0.01563311063735695,3.9550491333498647,0.0
2024-05-24,0.0,54.41936018705624,14.128910574601306,13.389977640724911,0.0,11.586013556390139,2.505083152400959,0.01563300293640567,3.955021885890041,0.0
2024-05-27,0.0,54.41797084843175,14.128509336135581,13.389068453174701,0.0,11.588878648093425,2.505019197059161,0.01563260382229037,3.9549209132830887,0.0
2024-05-28,0.0,54.30419011557056,14.536859250197518,13.384462053098883,0.0,11.353331986780569,2.4703734183804045,0.015618527506596078,3.935164648465464,0.0
2024-05-29,0.0,40.26172555168886,11.204313738512717,9.855505069010473,26.360053679711182,7.624925982147163,1.7598190514195426,0.011579748572878013,2.9220771789371858,0.0
2024-05-30,0.0,48.49348918352916,15.351511778656013,11.57219267674492,7.244852128544324,8.96465838268468,2.135967385673736,0.013947301176794498,3.5050521274777395,2.718329035512632
2024-05-31,0.0,27.650190382458046,8.91119521748661,6.537376718748991,4.130895590722853,5.102759998823284,1.3801145475674543,0.007952521861240573,1.9928951547937064,1.549946531370994
2024-06-03,0.0,48.070131204811126,16.075134970223896,11.259388063305527,7.181603102646362,8.827152008436675,2.4136787746751014,0.013825538413706193,3.4644888648165297,2.6945974726710777
2024-06-04,0.0,48.00148584511043,16.627809943118212,11.088770439154224,7.129672631069302,8.710307436688579,2.3136784122022895,0.013725565368778947,3.439437001332582,2.6751127259555987
2024-06-05,0.0,47.844275929120485,17.10265309232791,10.950317079655896,7.106322203147488,8.585069793697631,2.303157355683252,0.013680612698240726,3.4281724833179315,2.6663514503511694
2024-06-06,0.0,47.85547711336973,17.07498031062609,10.947985556011867,7.107985917829887,8.612903583390672,2.2910329345738134,0.013683815569650102,3.4289750786311255,2.6669756899971597
2024-06-07,0.0,46.837179757513475,17.572582336054328,11.152230022516846,7.224491777404489,8.676704903319004,2.327034576346765,0.013908104800612612,3.4851788603513034,2.7106896616931744
2024-06-11,0.0,46.67280062608706,17.997262368992416,11.044759156890553,7.1986934928687285,8.615148640441477,2.3185811567360393,0.013858439681452037,3.437886188462242,2.7010099298400325
2024-06-12,0.0,46.66903165991471,18.150992635298948,10.874810535464778,7.198112177158171,8.637407182381878,2.3173881048574856,0.013857320571613756,3.437608569022764,2.70079181532965
2024-06-13,18.724721971471876,37.86836587494623,14.903036968311278,8.814788350523822,5.840719977219033,6.980412101574446,1.8761575337325909,0.011244160566181494,2.789066138157697,2.191486923496846
2024-06-14,18.727173569772063,37.873323920334094,15.014599302510442,8.66309910220417,5.841484693469016,7.023126200925738,1.8647424204304837,0.011245632746381181,2.7894313061860303,2.191773851421581
2024-06-17,18.704035003215594,38.12467562645943,14.919053841074415,8.600598181185454,5.834267182408692,6.983789688324873,1.8472981648026818,0.011231738080386749,2.785984793465228,2.1890657809832472
2024-06-18,18.676228542933284,38.62851679703117,14.663497076551712,8.536091924315485,5.825593635836729,6.886916257473062,1.8042863383598986,0.011215040352929551,2.7818429932871767,2.1858113938585544
2024-06-19,18.646499672274853,38.836391950206824,14.54216286987452,8.468776455891533,5.816320440271026,6.86919051616212,1.8497140455215948,0.011197188221632546,2.77741484815341,2.1823320134224904
2024-06-20,18.641256540825974,39.18297525727941,14.254421449458535,8.470022424134507,5.814684973392356,6.910612106217874,1.7564809579121907,0.011194039730991638,2.776633878459747,2.1817183725884153
2024-06-21,18.644551983547565,39.305995211414995,14.217005351067685,8.386652669398902,5.815712906312647,6.916796759627947,1.7428603004236365,0.011196018638190081,2.777124737961909,2.182104061606522
2024-06-24,18.66648523989813,39.480087012554044,14.057060987120817,8.415376904261173,5.822554450274015,6.837252848718058,1.7449105830899159,0.011209189517657382,2.7803917185173526,2.1846710660488418
2024-06-25,18.65738820578084,39.71178029524341,13.99984932939207,8.363819023543515,5.8197168525257945,6.751641195236667,1.721958289689305,0.011203726765663164,2.7790367061517296,2.183606375671008
2024-06-26,18.65271844410823,39.725069615377286,13.994022425108799,8.357225063416195,5.818260234353753,6.747425194599624,1.7326771196260797,0.011200922582501853,2.778341140461933,2.183059840365599
2024-06-27,18.63918826311902,39.81231381956364,13.969944372758558,8.331142658085545,5.814039824645163,6.733246017363426,1.7312461926251823,0.011192797734092146,2.7762097467158893,2.1814763073894845
2024-06-28,18.617931475822154,40.10078120481098,13.770847351968186,8.309903885740248,5.807409288693523,6.700642807269672,1.7292718184434503,0.011180033073027949,2.7730436592637764,2.1789884749149833
2024-07-02,18.610879115700023,40.18988635926045,13.749407357645346,8.26272044027175,5.805209477090732,6.691948336894875,1.7286167807112212,0.011175798143948382,2.77199324705526,2.1781630872263977
2024-07-03,18.601507616286526,40.36191839131753,13.721635335905699,8.169055921830488,5.802286266592638,6.688578609461556,1.7323793396877132,0.011170170576056493,2.7344020741121127,2.17706627422968
2024-07-04,18.594568339021542,40.393174158579576,13.723463403226527,8.162679733407149,5.800121728426955,6.67345742772421,1.731733076986098,0.011166003553021404,2.7333820076455866,2.176254121429339
2024-07-05,18.578166850400805,40.42463928568776,13.692849752904596,8.12815043660196,5.795005684386929,6.746088676991362,1.7186376135139299,0.01115615448974255,2.730971006052156,2.174334538970759
2024-07-08,18.655690677404042,40.607264570091516,13.417763276082395,8.06913798965046,5.8191873499827205,6.7611998294781595,1.7327789708501116,0.011202707403043872,2.742366927163688,2.183407701893865
2024-07-09,18.66196651599317,40.620924993733546,13.252622816801205,8.073072591575322,5.821144944646992,6.8982681009484095,1.7333618836631366,0.011206476032393409,2.7432894688419704,2.1841422077638595
2024-07-10,18.673684034033872,40.65108113247127,13.198155676038931,8.08279251061554,5.824799938393121,6.902599401235182,1.7251482712023085,0.011213512380088582,2.7450119316818036,2.185513591947889
2024-07-11,18.66479147883235,40.63172276792396,13.143058577995317,8.07310341022011,5.822026122851658,6.896987946612374,1.8289239545491176,0.011208172417301317,2.7437047354110073,2.1844728331868084
2024-07-12,18.644158052169814,40.586805487553846,13.213565678626516,8.073437039972669,5.815590029034619,6.889363511313956,1.8431548188479159,0.011195782083133606,2.74067164337213,2.1820579570254015
2024-07-15,18.622495838144676,40.539648621332915,13.302573332078074,8.059824315652557,5.808833030110941,6.876720689336614,1.8617114041207643,0.011182773964076418,2.7374873206719457,2.1795226745874348
2024-07-16,18.608702189250085,40.509620977119546,13.34602028339269,8.063037106122948,5.804530438020114,6.883214102457799,1.860332437860028,0.011174490903681682,2.735459668778079,2.1779083060950293
2024-07-17,18.5981870149149,40.48673030357904,13.42417413772013,8.050513602367728,5.801250486045552,6.858103464586312,1.859281224309155,0.011168176561135697,2.7339139491995965,2.176677640716448
2024-07-18,18.554008911908696,40.390558190657416,13.60475635022219,8.058828639205663,5.787470205132591,6.8417549721769,1.8525541043160219,0.011141647692804948,2.7274198144777024,2.1715071642100146
2024-07-19,18.530005651997865,40.338305059229214,13.607924296919549,8.142437545862052,5.779982974086214,6.838240134981515,1.8593878500714398,0.011127233780066463,2.7238913604921677,2.168697892579919
2024-07-22,18.5171652392269,40.31035253200558,13.649803111570948,8.15515673419836,5.77597772073712,6.833270959926387,1.8579552578245457,0.011119523136183328,2.7220038333068644,2.167195088067108
2024-07-23,18.514176683208994,40.30384669025891,13.613015727896846,8.153840542307211,5.775045513633409,6.832168112228835,1.8576553953296642,0.011117728513877182,2.772288290447268,2.166845316174988
2024-07-24,18.51255472817218,40.32798091496239,13.627961112522927,8.152549860038862,5.79759382435929,6.808918781733729,1.8572044753628443,0.01111675453290738,2.737464061033426,2.1666554872814485
2024-07-25,18.51404859711519,40.35198566809745,13.615227159400318,8.167185490167759,5.793450440598836,6.792032195019794,1.866576782459374,0.011117651598417115,2.7215456901912454,2.1668303253516212
2024-07-26,18.515756201648834,40.36493073982371,13.616482931388926,8.167938773432464,5.7755382058570905,6.792658643897687,1.866748942263288,0.011118677011749773,2.7217967062634307,2.1670301784128143
2024-07-29,18.44185538925315,40.23368069982294,13.897442752256527,8.13255392456362,5.75248665123589,6.802293575430876,1.8592983006654171,0.011074299711952515,2.710933364492337,2.15838104256729
2024-07-30,18.421167578994538,40.24589821296967,13.925439621673263,8.143847926838314,5.7460335937834754,6.785486543030972,1.8572125663590553,0.011061876720536944,2.7078922781219794,2.1559598015081916
2024-07-31,13.243208325541644,28.934930019518685,10.013028500955196,5.854714377042593,4.1539846214274085,4.900827562398466,1.3351733985175152,0.007952521861240573,1.946737708590581,1.549946531370994
2024-08-01,18.406868694973223,40.22153531803532,13.9195014709356,8.139818769449338,5.755326981539565,6.811709754735109,1.8557709602841193,0.01105329026739239,2.7241284580122684,2.1542863017680594
2024-08-02,18.36358020430295,40.12694402251343,13.957659204036219,8.214066015332811,5.76694743772771,6.8528616306632815,1.8582672523634904,0.011027295609607574,2.699426994552088,2.149219942898413
2024-08-05,18.36288206142857,40.12541848447956,13.964703539272866,8.196259830802163,5.727852849238977,6.905197150693562,1.858196605135309,0.01102687637611564,2.699324368283127,2.1491382342897483
2024-08-06,18.35697359480796,40.11250767369503,13.993100766937442,8.18262097988565,5.726009847293297,6.904118349306186,1.8575987091961395,0.011023328352946947,2.7076000259603727,2.148446724564973
2024-08-07,18.357246370980427,40.113103727083384,13.970447868117885,8.180342182730088,5.760386177939921,6.902849291533738,1.857626312257355,0.011023492154528967,2.698495927708935,2.1484786494937334
2024-08-08,18.349407288437135,40.09597425543881,14.012469319156898,8.169336648246308,5.7236497227028655,6.918125298870541,1.8568330513454463,0.011018784800105087,2.715624444897581,2.147561186104316
2024-08-09,18.35737751625665,40.11339029751788,13.995694766328814,8.170598972766419,5.726135840730112,6.92113024795959,1.857639583251867,0.011023570907022363,2.6985152059267397,2.1484939983549003
2024-08-12,18.358295454500478,40.115396118611386,14.003253244845512,8.163720227641893,5.726422169159807,6.916904617805601,1.8577324722505926,0.011024122127223077,2.698650141884061,2.148601431173448
2024-08-13,18.353438598217615,40.10478322079846,14.010976599081514,8.160931897787592,5.740906452933446,6.914731845612572,1.8572409920011277,0.0110212055940978,2.6979361891138085,2.1480329988597715
2024-08-14,18.35143576252813,40.10040674983234,13.979737966664832,8.159327153863472,5.724282455683608,6.955113737915236,1.8570383188877029,0.011020002895007553,2.7138392589257165,2.147798592803964
2024-08-15,18.351042586960872,40.0995476072358,13.979724117584484,8.158723846330993,5.742442297436895,6.954964726098141,1.8569985322408216,0.011019766793813862,2.697783942637486,2.147752576680702
2024-08-16,18.35230080808303,40.102296993138495,13.982968090669749,8.159283241178706,5.724552285530021,6.964583454787459,1.8571258555122931,0.011020522353247368,2.6979689135307505,2.147899835216251
2024-08-19,18.345613244952467,40.08768374951161,13.977872708742604,8.156195773446862,5.7521665090466545,6.96889946920792,1.8564491203971694,0.0110165064840798,2.696985775905544,2.147117142305081
2024-08-20,18.345890922891968,40.08829051393396,13.998646296576272,8.164001424096927,5.722552878300149,6.968947833269247,1.8564772194832921,0.011016673229163772,2.6970265972966376,2.14714964092238
2024-08-21,18.347714375538033,40.092275008321344,13.99318297584187,8.164812868472227,5.723121659845402,6.966555888199751,1.8566617402739394,0.011017768209071532,2.697294662789124,2.147363052509241
2024-08-22,18.347844074554402,40.09255841847947,13.993281892907545,8.1648777254501,5.723162116287805,6.965891099384723,1.856674864916961,0.011017846093088583,2.6973137298215324,2.147378232104366
2024-08-23,18.34663886141776,40.089924862303,13.967230335492209,8.164055804632138,5.722786179467235,6.99742019954286,1.8565529056868424,0.011017122364851362,2.6971365516240495,2.1472371774690555
2024-08-26,18.346350681734215,40.08929515012806,13.967010945333143,8.166212293903016,5.722696288848978,6.9973102876209,1.8558097669867955,0.01101694931348971,2.6970941863731825,2.147203449758221
2024-08-27,18.349070410428876,40.09523813073821,13.937090557713896,8.183018449760363,5.723544641830865,6.999918576000054,1.8560848788694073,0.011018582505490414,2.6974940132694485,2.147521758883392
2024-08-28,18.368367455828377,40.1374048243748,13.8327993532539,8.199058501361755,5.72956388413192,7.013742230920776,1.8579224819694953,0.011030170345206031,2.7003308689397696,2.1497802288740044
2024-08-29,18.367107030780897,40.13465062259268,13.82956284488298,8.197209275053389,5.729170725303404,7.023696808903428,1.8577949925756672,0.011029413462319487,2.700145574047783,2.1496327123974552
2024-08-30,18.367253021157584,40.13496963160988,13.829672768731399,8.196708316352357,5.72921626343801,7.02352390362385,1.8578097592011529,0.011029501129267979,2.7001670360705616,2.1496497986859433
2024-09-02,18.367421070507596,40.13533684251242,13.82979930194336,8.195868371289338,5.729268682330919,7.023588164655449,1.8578267570462916,0.011029602042588744,2.7001917409796086,2.1496694666924223
2024-09-03,18.377041768831806,40.15635938924994,13.864563024420187,8.166634066536439,5.732269624346648,6.980895352961203,1.8587998708383464,0.011035379253961019,2.7016060783576092,2.1507954452038547
2024-09-04,18.377152168451246,40.156600627576026,13.864646315436275,8.16608237988423,5.732304060813246,6.980937290515681,1.858811037532145,0.011035445548726265,2.7016223081886492,2.150808366053773
2024-09-05,18.37590630687178,40.15387824897104,13.891081440808186,8.144933107217197,5.731915444703104,6.980464024501491,1.8586850212030683,0.011034697411175059,2.701439154269851,2.1506625540431035
2024-09-09,18.37590630687178,40.15387824897104,13.893369847571185,8.144933107217197,5.731915444703104,6.978175617738493,1.8586850212030683,0.011034697411175059,2.701439154269851,2.1506625540431035
2024-09-10,18.375987782107796,40.154056283548094,13.895719865011607,8.142594987741372,5.731940858914293,6.977848992485624,1.8586932622551424,0.011034746336902091,2.7014511319317416,2.1506720896674287
2024-09-11,18.373948490268585,40.149600150889476,13.905618589701662,8.141634151835392,5.731304751601042,6.977074619392088,1.8582009717230268,0.011033521745962031,2.7011513359527335,2.1504334168900368
2024-09-12,18.372266940647577,40.14592573409479,13.940953229998321,8.11800950918965,5.73078023324082,6.971860183405015,1.8580309126232417,0.011032511978555743,2.7009041316020928,2.1502366132199335
2024-09-13,18.364777275424597,40.12955978726927,13.96728833224479,8.114700109555017,5.728444014985767,6.977765879361318,1.8572734650227658,0.011028014448580002,2.6998030770718917,2.1493600446160026
2024-09-16,18.36483502646997,40.129685981232484,13.967332254667047,8.11441116120333,5.728462029014755,6.977787822087213,1.8572793055229002,0.011028049127974868,2.6998115670441716,2.1493668036301523
2024-09-17,18.36465652441251,40.129295929729025,13.971770506933087,8.110730256830365,5.728406349654893,6.9777199995622095,1.8572612531866368,0.011027941937822805,2.6997853254842132,2.149345912269237
2024-09-19,18.363433353676946,40.12662313373336,13.982274189989033,8.105416238210971,5.728024811399656,6.9772552512619574,1.8571375510302597,0.011027207426080975,2.6996055073428797,2.14920275592885
2024-09-20,18.36008490447495,40.11930631249285,13.998016107656314,8.103881108881508,5.7269803444016105,6.975982995451825,1.8567989144239687,0.011025196688590063,2.6991132523417227,2.148810863186659
2024-09-23,18.357592729715442,40.11386056847363,14.00983279132117,8.102638215402285,5.726202971315551,6.975036084321813,1.8565468748820992,0.01102370014230235,2.6987468781143957,2.1485191863113045
2024-09-24,18.33998317360787,40.0776652037756,14.035220695796266,8.094865744121643,5.720710100110086,7.023159663090113,1.8547659787242579,0.011013125636754316,2.6961580999848236,2.1464582151525806
2024-09-25,18.33668514227085,40.07045814177857,14.05096495813656,8.093410065529117,5.719681359734394,7.021611266302546,1.8544324409961814,0.01101114517509714,2.695673256906226,2.1460722231704628
2024-09-26,18.326306706213394,40.04777854160053,14.086374579390542,8.095219495743027,5.716444059927999,7.0244837731658585,1.853382845152526,0.011004912943631507,2.694147524620836,2.1448575612416554
2024-09-27,18.309529403638518,40.01111574266263,14.16924474212998,8.087494993434612,5.711210789898023,7.011896643806684,1.85168611676755,0.01099483820477521,2.693932734844771,2.142893994612447
2024-09-30,13.243208325541644,28.939877668955372,10.268347827094413,5.849611082800707,4.130895590722853,5.071470239177414,1.3393170549207436,0.007952521861240573,1.96170434813657,1.549946531370994
2024-10-02,18.28161111291102,39.95466029535824,14.186342825721724,8.081167917310953,5.7025023605482925,7.07377359612548,1.8622380742471862,0.010038949464804625,2.7080383491341466,2.1396265191781563
2024-10-03,3.8270468735374554,45.05457083519165,17.364243881215042,9.893718692024771,6.9765964298244985,8.662463673018786,2.278312691312413,0.012281923718241201,3.3130877435674706,2.6176772565896655
2024-10-04,3.8295281702689468,45.08378232986268,17.35898833383819,9.893304875303087,6.9811197624332415,8.58523236213504,2.335532621862022,0.012289886802620758,3.3008472087259157,2.6193744487682578
2024-10-07,3.8383365487462484,45.18748048804121,17.30672898651159,9.945672295532624,6.997177183172506,8.472364419451972,2.320050785187315,0.012318155030346858,3.294471811167516,2.625399327158669
2024-10-08,3.8280890663638156,45.06684023038612,17.25759857526549,10.055986342400706,6.9784963173858054,8.585218816515583,2.3117672109366874,0.012285268368363354,3.2853280621048384,2.6183901102725944
2024-10-09,3.830453713147723,45.094678443385924,17.262683132917847,10.014247653458114,6.982807000493577,8.593135561058467,2.312846734882069,0.012292857094705158,3.2768473889794327,2.6200075145821433
2024-10-10,3.8301347103187964,45.09092292744179,17.25567032505742,10.02783938571218,6.982225467507194,8.592420093021888,2.312131448188325,0.012291833337082047,3.27657449086727,2.6197893185480563
2024-10-14,3.8301534014940937,45.091142972533795,17.25575453325982,10.029491188111338,6.982259540982423,8.590371154983718,2.312142731460971,0.012291893321607137,3.2765904806516546,2.619802103200581
2024-10-15,3.830667296754284,45.097192893312716,17.237508493913158,10.030592907160898,6.983196357268195,8.598911846889065,2.312452953811365,0.012293542536417767,3.277030103857591,2.6201536044963114
2024-10-16,3.830393480201952,45.093969340620376,17.226414624824233,10.037193810665386,6.982697197565023,8.607989045966733,2.312287659400185,0.012292663792540397,3.2767958613574164,2.6199663156061557
2024-10-17,3.8304268500209857,45.09436219258303,17.21262573645331,10.047561237929978,6.982758029785799,8.613465385393997,2.309694248268747,0.012292770884401408,3.2768244083162266,2.6199891403635283
2024-10-18,3.8303027105620444,45.09290073934477,17.189766279315748,10.045005447039266,6.982531727120935,8.635383485842564,2.3151947981339087,0.01229237249070112,3.276718210436716,2.6199042297133452
2024-10-21,3.829612785715544,45.08477847983377,17.18667001049372,10.04448519253407,6.981274013959848,8.650551256333443,2.314777778765879,0.012290158354157709,3.276127998780043,2.6194323252295173
2024-10-22,3.82887059342217,45.07604089276987,17.18056557664552,10.042120537353703,6.979921018745704,8.682837165939793,2.302938694755362,0.012287776478671802,3.275493073765724,2.618924670123483
2024-10-23,3.8295989430557764,45.09018989455869,17.16153624264049,10.041731375200026,6.981248779189042,8.684488864819182,2.3033767729075527,0.012290113929697559,3.276116156766821,2.6194228569327227
2024-10-24,3.829344115900534,45.08718952689852,17.17927624389404,10.030507404242565,6.980784236610853,8.683911160324346,2.3032235028238652,0.012289296127411503,3.2742259565008425,2.6192485566770216
2024-10-25,3.829594927035381,45.09014260941867,17.177614250574923,10.027575870661646,6.981241458099316,8.684305906788538,2.3033743574044583,0.012290101041311874,3.274440408977047,2.619420109998704
2024-10-28,3.8299365190112553,45.09416455722251,17.16709079938378,10.075403756737067,6.9818641704511855,8.641282947062006,2.3035798136505923,0.012291197292998638,3.2747324823139126,2.619653756874696
2024-10-29,3.829174685721193,45.08519463420246,17.163676000940107,10.070995918955706,6.980475370264723,8.661859286250165,2.303121596189378,0.012288752384779915,3.274081087647528,2.6191326674439663
2024-10-30,3.829192053592511,45.08539912575038,17.406213608555955,10.070588727426772,6.980507031394841,8.419438118006868,2.3031320423880484,0.012288808122500855,3.2740959377976733,2.619144546964454
2024-10-31,2.2660234420042613,26.680451092866697,10.302226341232002,5.959531361119182,4.130895590722853,4.982420280019229,1.3629379579397436,0.007272220063695626,1.9375309575971396,1.549946531370994
