date,SILVERBRICKS SECURITIES CO LTD,LEEDS SECURITIES INVESTMENT LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,BRIGHT SMART SECURITIES INTERNATIONAL,KGI ASIA LTD,YUE XIU SECURITIES CO LTD,HANG SENG SECURITIES LTD
2024-03-26,62.78790893374592,0.0,7.043501728088756,10.167744038268332,6.755153465402267,6.476542368592672,3.681916700804434,0.5948160808368946,0.0003340747670480977,2.492082609493673
2024-03-27,62.70101838750569,0.0,7.066703787874963,10.2278092629584,6.793581782800418,6.467579650870238,3.660346703632881,0.5939929304078696,0.0003336124497088705,2.4886338814998297
2024-03-28,62.769269263517494,0.0,7.074395987083876,10.24553941540675,6.6690357108406415,6.4746196956446305,3.6643310387434513,0.6111321212452584,0.00033397559121002367,2.4913427919266953
2024-04-02,62.71341659582578,0.0,7.068101125078595,10.238070635736445,6.663101542102464,6.468858520048131,3.6610704835988606,0.6105883303156501,0.021755008870605896,2.5550377584234703
2024-04-03,62.7599599944378,0.0,7.037058177442384,10.212688572209574,6.668046630536494,6.473659449051948,3.663787584214874,0.6110414846419226,0.016824101837758523,2.5569340056272463
2024-04-05,60.420541127185516,0.0,6.755696604165558,9.81612838196712,6.403615304568948,10.010717005968777,3.5272174875979134,0.5882645106290034,0.016196972354767865,2.461622605562404
2024-04-08,60.428215845154,0.0,6.7565545652475505,9.804673234863419,6.404428702471787,10.01198858394954,3.5276655206496836,0.5883392329688851,0.016199029721227137,2.4619352849739102
2024-04-09,60.45893383987877,0.0,6.759989182745191,9.803303096225449,6.38703306512102,10.017078064223032,3.5056303972682215,0.5886383085116916,0.016207264313338847,2.463186781713287
2024-04-10,60.36591649089919,0.0,6.74482950238587,9.731120399419947,6.337553627132304,10.255444833494794,3.4859618838351385,0.5877326760188892,0.032043470083485924,2.459397116730386
2024-04-11,59.92745736874902,0.0,6.8029215613765075,9.731132518139004,6.60413919191435,10.247262367540078,3.6189119644615477,0.5856334040572052,0.03192901675964323,2.450612607002646
2024-04-12,58.1274787880939,0.0,7.125974606821616,10.223157763482545,7.070996878953248,10.247415057218053,3.9732710349080214,0.616847113579061,0.0003370987586513837,2.6145216581848985
2024-04-15,56.791265140262425,0.0,7.353667274687716,10.54465953239719,7.338161897028697,10.574845535411956,4.036665542963843,0.6365569178803374,0.00034786990504561966,2.7238302894627884
2024-04-16,56.80494512830282,0.0,7.372621538852991,10.129655109322929,7.331305946014975,10.721729174214971,4.243832688189943,0.6367102529223042,0.034713751291767375,2.724486410887305
2024-04-17,56.561970474716425,0.0,7.341086253317898,9.980248735794877,7.469330456763876,11.006080031141849,4.263321012168925,0.6339868200805108,0.031143388111135418,2.712832827904503
2024-04-18,56.32683522184018,0.0,7.4468746354607696,9.67637013782883,7.305359659638637,11.658895665361316,4.252413158656818,0.6313512568211564,0.00034502508038424136,2.701555239311909
2024-04-19,56.403716987717345,0.0,7.448508276604381,9.681046867591963,7.315330909555106,11.09471708359462,4.2548050668414925,1.144058947386596,0.00717010861311238,2.650645752095384
2024-04-22,58.73878140402211,0.0,7.721334258908747,10.080056931078927,7.618179193545262,7.4674199340739404,4.422066333104042,1.191421984449903,0.0003597992448142557,2.7603801615722485
2024-04-23,58.65651266760838,0.0,7.710519863415261,9.975449750350082,7.607398382014241,7.456961167522053,4.646531567961383,1.189753295061847,0.0003592953148973259,2.7565140107518546
2024-04-24,57.56768297562138,0.0,8.046254674651188,9.38802277495185,7.84580058597803,8.138720469009776,4.600330209580845,1.1728922165525335,0.0003526257842815369,3.2399434678701176
2024-04-25,53.89491222149226,0.0,7.540246444271795,8.826570737211679,7.555426814659334,14.151946430266845,4.028057711843841,0.6171346485843865,0.02478409519487087,3.360920896474983
2024-04-26,53.94880954303869,0.0,7.56080138866935,8.714637488788354,7.611531448947659,14.166099009347501,4.01576700182315,0.6177518108214357,0.000330458693017494,3.36427184987085
2024-04-29,53.98416926932475,0.0,7.500438397863314,8.650131864894256,7.777959223707091,14.113331264617859,3.9873727371871817,0.6181567045554844,0.0101284615352245,3.358312076314839
2024-04-30,53.93765293524763,0.0,7.489080851685183,8.605152520619965,7.805519922525306,14.10117028407612,4.055725474272335,0.6339396328626681,0.016645963400945697,3.3551124153098577
2024-05-02,53.95790107900721,0.0,7.488627905955083,8.580636000289847,7.8084501073017805,14.106463850027778,4.067041008507529,0.6341776131996417,0.0003305143824223044,3.356371921328711
2024-05-03,53.970233480855775,0.0,7.490339476768325,8.52056052848781,7.8151324038927426,14.15866425188767,4.053277669630522,0.6343225582959658,0.00033058992346632674,3.357139040257716
2024-05-06,53.95164894314988,0.0,7.510607923309233,8.527418375197565,7.8320250473259705,14.153788745285542,4.051881931890932,0.6210482852880291,0.0003304760855134109,3.351250272467333
2024-05-07,53.95255145074035,0.0,7.4927406735126505,8.50634491895029,7.874588269277516,14.154025511019801,4.047053688195536,0.6210586742344748,0.0003304816137443638,3.3513063324556316
2024-05-08,53.887472310398564,0.0,7.496743026438003,8.556395775299109,7.874869947714498,14.136952512841509,4.0389119352733,0.6284597321246075,0.03293087084760057,3.347263889062805
2024-05-09,53.30531094039659,0.0,7.431877920063691,9.663606289214671,7.781733386548241,13.903605596772895,3.9759292893884304,0.6136081585043345,0.013225953991004055,3.31110246512014
2024-05-10,53.1803737585325,0.0,7.513391057479579,9.644173994420486,7.810949718468967,13.871018275352837,3.9875229471165223,0.6197306383746071,0.045367963063765164,3.327471647190742
2024-05-13,53.22353596439934,0.0,7.537198585181599,9.412117943490934,7.867600359800055,13.87809037275909,4.087356657827648,0.6121838434985841,0.016425576262947585,3.3654906967798035
2024-05-14,54.65291381640524,0.0,8.026695519031914,11.202112636744102,7.958210503076592,9.750810205600017,4.038420666121101,0.6286247283702324,0.03339863551153776,3.708813289139269
2024-05-16,54.35413633785519,0.0,8.360970806143298,9.884737942684776,8.292860185237693,9.697504310568766,4.63454582352683,0.6251881520162688,0.029927740303391178,4.120128701663795
2024-05-17,54.70764045145786,0.0,8.585797631432053,9.110017266839412,8.38318475156422,9.760574168659367,4.615042155919833,0.6375284441379231,0.01688359302174896,4.183331536967578
2024-05-20,54.78198390219663,0.0,8.60740765071841,9.003086060597678,8.416119117624984,9.773838033795968,4.556686841424637,0.6383947959690423,0.030163315949657706,4.192320281723001
2024-05-21,54.812139148408704,0.0,8.696704166582585,9.051150141441731,8.425394274556961,9.67144750914309,4.509454823747537,0.6387462062481465,0.016915842876724638,4.178047886994523
2024-05-22,54.86672087815353,0.0,8.705364313109722,8.948965981552616,8.433784251675757,9.681078301562193,4.525562946970362,0.6393822674080762,0.01693268761182617,4.182208371955919
2024-05-23,55.006397565666,0.0,8.799073037293024,9.495871765619789,8.520146059414738,8.72403129277169,4.550394962456907,0.6659682572969762,0.016975793918863467,4.221141265562017
2024-05-24,55.18374682864763,0.0,8.835788882091348,9.242715390285609,8.490611449218786,8.752158939526865,4.5533813979834346,0.6681154435303553,0.03873078090056253,4.234750887815412
2024-05-27,55.17638428320948,0.0,8.717778088547012,9.299898205838195,8.594627383048284,8.750991237593281,4.529407504856491,0.6680263044161485,0.053746862121662874,4.20914013036945
2024-05-28,55.18375253980846,0.0,8.725619263018656,9.231031593291746,8.70093789193428,8.752159845318701,4.446549836725016,0.6681155126759821,0.032053782877451586,4.259779734349698
2024-05-29,55.17638428320948,0.0,8.724454199050442,9.216446824545342,8.693100012973852,8.750991237593281,4.4459561235636365,0.6680263044161485,0.032049502985520735,4.292591511662304
2024-05-30,55.138639035183935,0.0,8.713482287228004,9.170137763720339,8.800569446925726,8.745004829838889,4.442914718825457,0.6675693187170068,0.032027578452860625,4.289655021107787
2024-05-31,55.13771940095202,0.0,8.731683397303835,9.184995541323405,8.768733362897006,8.744858975571528,4.459519197852608,0.6675581846083597,0.03202704427831396,4.272904895212924
2024-06-03,55.05966245470658,0.0,8.62438887026558,9.198640547471353,8.756319709300438,8.935669743700528,4.459867967365794,0.6666131409268691,0.03198170447643616,4.26685586178642
2024-06-04,55.00286605045832,0.0,8.615492443102177,9.099307695451339,8.692382486719422,9.601946442934505,4.027676249599888,0.6659255008698595,0.03194871397604059,4.262454416888453
2024-06-05,54.899650856388135,0.0,8.59932510877256,9.05732261047061,8.59635934191741,9.846311749571331,4.066616533986311,0.6480692963224671,0.031888760869046046,4.25445574170213
2024-06-06,54.87868988327247,0.0,8.581101637433592,9.022324046464254,8.498455914131025,10.021834826159361,4.065063878577561,0.6478218600840685,0.031876585573778385,4.252831368303892
2024-06-07,54.96171618624637,0.0,8.577458696762397,8.959497404756773,8.504663143092914,9.985458362499932,4.071213938389647,0.6488019537077111,0.031924811853546564,4.259265502690714
2024-06-11,55.25075340257584,0.0,8.609781274903806,9.01664201360078,8.412322546167037,9.865829163360198,3.8787004914500955,0.6522139270531819,0.03209270069309303,4.281664480195968
2024-06-12,55.48955485627501,0.0,8.646993949082164,8.970009660543676,8.457913530095757,9.723835573788802,3.7242577032884827,0.6550328865118573,0.0322314098166194,4.300170430597636
2024-06-13,55.60435314991251,0.0,8.648063351965908,8.978475220014797,8.354309417767439,9.685083444929173,3.7319625484708103,0.6563880362845088,0.032298091030012854,4.309066739624835
2024-06-14,55.72248018377621,0.0,8.6664354759915,8.990807092011538,8.385541856503373,9.422486831739974,3.793828293116535,0.6577824805572596,0.04247998447719592,4.318157801826416
2024-06-17,54.03189280728845,0.0,8.40316389020116,12.017900951265476,8.278226149907947,8.736184155413435,3.6493064238631607,0.6378257457809658,0.062438470158517716,4.183061406120885
2024-06-18,54.47349106852004,0.0,8.471842264582602,12.139190999204303,8.329405759859434,8.013361140041074,3.670893078954208,0.6430386436764773,0.041527818707594796,4.217249226454264
2024-06-19,54.65428141585223,0.0,8.582620922184324,11.982744463443508,8.390114652560895,7.756013394804011,3.6830762899389544,0.6451728043013593,0.04166564407220472,4.264310412842511
2024-06-20,54.62177247907793,0.0,8.494903329632319,11.91944046116512,8.343817844790479,7.751400037121129,3.654449538509304,0.9108014922703269,0.041640860912428135,4.26177395652096
2024-06-21,54.67778416853128,0.0,8.453996031142768,11.911815860227513,8.320949016724855,7.759348680894529,3.6581969799302563,0.9117354702066569,0.04333750687183342,4.262836285470298
2024-06-24,54.6877337269315,0.0,8.455534380373741,11.890823968499376,8.320808909314863,7.760760627154278,3.667133883765646,0.9119013760758194,0.04169114641256515,4.263611981472208
2024-06-25,54.64795720343728,0.0,8.449384340154184,11.883828351326805,8.385837720461938,7.755115923006171,3.6644666341441425,0.9112381146086136,0.041660822814350955,4.260510890046514
2024-06-26,54.517929099712724,0.0,8.42807836115797,11.881938001806667,8.365903119369165,7.934556782792105,3.6524492656653127,0.9090699354094716,0.059701906537776406,4.2503735275488035
2024-06-27,54.42243660306342,0.0,8.413315910383455,11.871661658284683,8.351249573484587,8.116559133008886,3.639466823755707,0.9074776269855345,0.034904011375917365,4.242928659657813
2024-06-28,55.80838065827022,0.0,8.161862407030831,10.795559968311236,8.082458027836168,8.589272643942348,3.534100067592172,0.880010951909799,0.0338475697504784,4.11450770535675
2024-07-02,55.69737026090702,0.0,8.129456180955481,10.759747165261716,8.091872445008207,8.825509366901539,3.5270702658276845,0.8782604914179664,0.0003226270052871556,4.0903911967150925
2024-07-03,55.62115987134503,0.0,8.118332693085664,10.875489927886838,8.066481024674808,8.870710905771869,3.4856502809112,0.8770587726676135,0.00032218555662196765,4.0847943381003615
2024-07-04,55.61916879436093,0.0,8.11684884308382,10.875100616737335,8.029599662819827,8.911758913535008,3.485525504691773,0.8770273764950058,0.0003221740233089644,4.084648114252996
2024-07-05,55.604571917683884,0.0,8.09642712989357,10.861112562722848,8.019539521964669,9.004853999666093,3.4846107519716307,0.8767972065601688,0.00032208947090394427,4.051764820066229
2024-07-08,55.52685112554566,0.0,8.085095649841536,10.845931539962223,7.957518107159389,9.214635438283423,3.4479733267171473,0.8755716711214765,0.0003216392732321576,4.046101502095908
2024-07-09,55.49799854776506,0.0,8.144365497870783,10.767270061468395,7.95139886643175,9.27334804720071,3.4461817084896054,0.8751167110574455,0.0003214721446815534,4.043999087571565
2024-07-10,55.627164323542544,0.0,8.286416966418242,10.474213148462743,7.457891204049837,9.778348093491534,3.3849379691589037,0.9535408125370314,0.00032168663150804937,4.037165795707658
2024-07-11,56.50075737743233,0.0,7.892062541957938,9.924849135800747,7.278683309864359,10.104208568920207,3.4397283058499095,1.021259232849892,0.0003132228254744319,3.838138304499138
2024-07-12,56.29530058703756,0.0,7.8325411089004175,9.808618817917418,7.282961473344431,10.676222208302514,3.256152057034414,1.0175455721153865,0.006476702822958425,3.8241814725249066
2024-07-15,56.21049073278777,0.0,7.820741248824632,9.758448803922684,7.176581920447174,10.958671889153896,3.2404747762593797,1.0160126219265835,0.0003116136764506549,3.8182663930014322
2024-07-16,56.17688987943617,0.0,7.815864482886653,9.703402292557223,7.126154593645863,11.056699232837886,3.263144332609659,1.0154052817189518,0.02645595017934189,3.8159839541282596
2024-07-17,58.44425802055231,0.0,7.463225565311371,8.762630871026381,6.68520741244293,10.956653031100409,3.0832851324463126,0.991790509295061,0.029028152984885258,3.5839213048403415
2024-07-18,58.46548720069363,0.0,7.465569409116226,8.829918046441337,6.47494426238477,11.098075821002363,3.10150117386027,0.9676677016319382,0.06928196884704955,3.5275544160224173
2024-07-19,58.44478038527134,0.0,7.4629253164184925,8.841158756615767,6.3875205237056925,11.19615811425049,3.093218702003282,0.9673249812092208,0.08937265412677535,3.5175405663989316
2024-07-22,59.05113461398083,0.0,7.459685614999626,8.664816357395617,6.28993878019609,11.061317089298612,3.0330012397455692,0.9301787132892594,0.06086500401194099,3.449062587082461
2024-07-23,59.04863892809789,0.0,7.459370345323569,8.60105545747582,6.296716802978462,11.124244301041381,3.032873055614537,0.9301394010237364,0.06086243166625668,3.446099276778356
2024-07-24,59.12109956990955,0.0,7.4699344983352765,8.618662611302929,6.346758717840213,11.373448717145203,3.0365947997924296,0.5504458585670456,0.03272712186021296,3.4503281052471406
2024-07-25,59.08297827444674,0.0,7.50740559285745,8.584913489720726,6.342666326696035,11.41545077660984,3.0346368029282673,0.5500909309800527,0.02847724844541358,3.453380557315476
2024-07-26,57.399253006408955,0.0,7.293462273423107,8.340263741371585,6.161915324074197,13.933054002991996,2.955003926511515,0.5344146393092565,0.027665714156315805,3.3549673717530744
2024-07-29,57.21746994834459,0.0,7.200744673734041,8.57867635683664,6.128749744811312,14.029531700610612,2.9401851149167597,0.5327221516492315,0.027578097020909735,3.3443422120759037
2024-07-30,55.53266561893139,0.0,6.988051781654319,8.277051002122226,5.948284860340361,16.623918283558663,2.8536095180691516,0.5170358133982877,0.026766042637873345,3.2326170792877313
2024-07-31,55.53121712112096,0.0,6.987869507355182,8.264911428165767,5.948129707017537,16.63805805408716,2.8535350853529713,0.5170223271873293,0.026765344480244445,3.232491425232859
2024-08-01,55.46875236551103,0.0,7.109698699507012,8.19870997216555,5.888504390822536,16.72653498282074,2.8357682715062813,0.5164407502836178,0.026735237257884684,3.2288553301253464
2024-08-02,55.468018322382676,0.0,7.109604613643304,8.20124816552581,5.887103120274598,16.7263136330059,2.8357307445000925,0.5164339159892127,0.026734883458378527,3.228812601220035
2024-08-05,55.482702877218735,0.0,7.111486804173441,8.198124574246533,5.85159818882008,16.730741742701863,2.836481473386347,0.5165706362541134,0.04262630894437877,3.2296673942545087
2024-08-06,55.4922520080053,0.0,7.120654303311544,8.206155171201628,5.849957460750383,16.73362127150584,2.8369696603555905,0.5034203086088896,0.026746563788422453,3.230223252472395
2024-08-07,55.51209532470524,0.0,7.1602836705551525,8.195845618085642,5.8056954395315135,16.7396049995834,2.8247401554507134,0.5036003252464459,0.02675612801616027,3.231378338825731
2024-08-08,55.518712917632385,0.0,7.15186536411576,8.19682264425763,5.80638753607107,16.741600526702314,2.835673330632372,0.5036603594053254,0.026759317612274083,3.218518003570872
2024-08-09,56.26154595855276,0.0,7.037676950301017,8.052916123515956,5.681047304200817,16.474300079681026,2.803432349757035,0.49561879617478366,0.026332071869052755,3.167130365947553
2024-08-12,56.25787961396868,0.0,7.033308367468316,8.039358129876883,5.680677092599611,16.473226514071612,2.826709450998075,0.4955864986390839,0.026330355911066895,3.1669239764666663
2024-08-13,59.164348123634134,0.0,7.586204173755891,8.67295945251047,6.152322637815198,9.65405396675273,3.0614006503832405,2.2475095384143793,0.028516467683829625,3.4326849890501205
2024-08-14,59.658661335901364,0.0,7.557070163611492,8.732611384346862,6.213688056213737,8.994583860355537,3.086978398427817,2.2662872938493464,0.028754720401730823,3.4613647868921094
2024-08-15,59.75732407412784,0.0,7.569567950498017,8.784120913455688,6.266734536768046,9.009458989180064,3.0920836041903135,1.996304934415093,0.057315849244664784,3.467089148120275
2024-08-16,59.79824555585509,0.0,7.574751548347633,8.757323164714554,6.263892686426615,9.015628616369877,3.094201045770379,1.9976719928830113,0.02882199823075659,3.4694633914020785
2024-08-19,59.805924573932224,0.0,7.575724263408566,8.742752519658275,6.26469706696864,9.016786362294999,3.094598388962372,1.997928524813053,0.031679375888172025,3.4699089240736956
2024-08-20,59.98748753892866,0.0,7.598723171444166,8.767863202916194,6.283715867904944,8.745045631400522,3.1039931849290934,2.0039939745055424,0.02891321047370169,3.4802642174971727
2024-08-21,60.00964561097978,0.0,7.601529974369861,8.748194683580063,6.274153837617839,8.748275860889049,3.105139732441909,2.00473420625551,0.02892389038424953,3.479402203481743
2024-08-22,58.57723243608083,0.0,7.42008361564175,8.539377764337196,6.124391569788312,10.9152483708126,3.0310209300832733,1.9568817708682635,0.0394136800138034,3.39634986237397
2024-08-23,58.75418034100769,0.0,7.442497925699889,8.565173196144722,6.142891901950782,10.639836640418054,3.0254585921472033,1.9627930458661487,0.06055892821620863,3.406609428549301
2024-08-26,59.43791166033843,0.1547257885209903,9.793269914657216,9.403398990128297,6.716978830689932,5.589341306819456,2.9480681210362656,2.1665459970557044,0.031258477425953064,3.758500913327763
2024-08-27,57.532486824547135,0.16093453474096375,10.18946722995642,10.6288580996948,6.721937465371716,5.939156072689572,2.968196413364035,2.277624071707073,0.032512799381043206,3.548826488547242
2024-08-28,56.48910722389447,0.15801590876358632,11.431559947335952,10.210135844506986,6.50838263650909,6.480417929071564,3.0107564336588095,2.212615866271212,0.031923163967963526,3.4670850460203635
2024-08-29,55.84770781715297,0.15622173436222822,11.9297729188833,9.63491407164882,6.707579035110111,7.01610149452381,3.0609308646697873,2.1874929607462885,0.03156069588452915,3.42771840701816
2024-08-30,53.57972746585,0.15157353097923562,12.355419522286097,11.274737533492768,6.441310152067555,6.304121100751779,2.965309076459338,3.5320403867612664,0.05790487817234249,3.337856353179617
2024-09-02,51.70811305706183,5.097818156209807,12.086197063157346,9.538055363934724,6.602482410417289,6.083909381787124,2.984600945361926,2.648011248177049,0.014924100355446357,3.23588827353746
2024-09-03,46.273257162699046,12.13727123019263,11.818907244294047,9.18836591071102,6.440803258943009,5.513078165799036,2.8685302638681245,2.5894496970808167,0.014594049466828556,3.155743016945446
2024-09-04,46.089974883065224,12.258745058391085,11.53130750770328,9.495342244649766,6.415292085181859,5.491241588994549,2.972574988879969,2.5791932277380742,0.0230848810795655,3.143243534316622
2024-09-05,46.15754741100613,12.276717608714232,11.548213561584548,9.380845820954173,6.415066230986639,5.499292300166425,2.97693308208792,2.582974583811461,0.014557555951058457,3.147851844737414
2024-09-09,45.025708794221096,13.245610195255436,11.414208186313008,9.402000192434564,7.336494723977867,5.469266844563035,2.8499918453785402,2.1005783797722977,0.025830642766138535,3.1303101953180166
2024-09-10,45.062166247191385,12.745055939433813,11.423450305299905,9.286053864418271,7.352358894549009,5.473695326514955,2.8963263181519427,2.613558491026961,0.014489796436602793,3.1328448169771623
2024-09-11,44.415567797680374,12.643066212535167,11.303859356401261,9.182158142154647,7.2230803746853685,5.429893189111197,2.957680363483279,2.8772327614074538,0.014373844777511706,3.9530879577637394
2024-09-12,44.40188371139614,12.639170983507864,11.267983041066284,9.04693760788312,7.380006585270049,5.118367639039564,2.98071228424126,3.2214094790531744,0.014369416309253287,3.929159252233293
2024-09-13,44.21548106972028,12.88425725634971,11.228623391397392,8.685079565102441,7.3213905493439535,5.750426288099347,2.9054878143108063,3.1192972982219622,0.014174211198825525,3.875782556255284
2024-09-16,43.935956705072655,12.514959840372375,10.879791542278674,8.425346120923354,7.100744094790762,7.512642946693797,2.8222087303380134,3.029889860216117,0.013767940238451496,3.7646922190758
2024-09-17,40.75058103024053,11.987594000965892,10.433350993167961,8.102239120596307,6.788600981094733,7.497245260851616,2.7071619466726022,6.780020816093761,1.3471533789941401,3.606052471322451
2024-09-19,35.326429681425914,14.223989377563354,10.530913717490495,9.978660480159373,6.852208827092849,4.80671865376044,2.7325275176754436,6.843548267646021,5.065163008764436,3.6398404684216725
2024-09-20,35.231736977683596,14.18586188989166,10.502685540972827,10.018274661372372,6.83384144079608,4.995522767884787,2.725202961499447,6.825204096030083,5.051585809355359,3.630083854513792
2024-09-23,35.14667279918732,14.151611274070769,10.477327656457696,9.99668249729873,6.8173416835316765,5.222307242226224,2.718623179432432,6.808725192935808,5.0393891641190365,3.621319310740308
2024-09-24,35.13169202858625,14.145579350555742,10.528655268534589,9.950900865347059,6.814241260142705,5.31220533408466,2.717464404875462,6.805823070428113,5.037241195989349,3.5561972214560678
2024-09-25,34.84998016057148,14.032149642138803,10.701652132196013,10.34862759945363,6.733857297988391,5.323667060562657,2.734287277445193,6.75124895173812,4.99684887370073,3.527681004204984
2024-09-26,35.609318226368046,13.994693125589924,10.737269894341054,10.413428690329365,6.604129960255597,5.614972547083403,2.796307335265771,5.740941986542633,4.970673794500286,3.518264439723918
2024-09-27,34.49556753636797,13.944036977437285,10.698404538049102,10.375735531802746,6.580225199880806,5.780108249035062,2.7913017690806874,6.671763543451924,5.157327165704922,3.5055294891894953
2024-09-30,34.19640919749361,13.823109123881174,10.615731922001077,10.39226048000058,6.596699714565096,6.252373318920309,2.9382668036000608,6.584740861297465,5.112600914243853,3.4878076639967794
2024-10-02,33.71683902001348,13.629253948690657,10.966827571040119,10.366534944381993,6.834042597941929,6.706009746394264,2.943316525403654,6.357379131120385,5.040901838657617,3.4388946763559005
2024-10-03,34.740524963910175,15.063129356845142,10.488724724014077,9.234524660439149,6.511561617099587,8.622567410415364,2.5060902073516216,5.140539687762077,4.681845976296492,3.010491395866316
2024-10-04,34.67423566601314,15.034387008529027,10.480299898484107,9.648767457299927,6.25229140983719,8.635086921882724,2.4897192890349755,5.107552925466364,4.672912424401315,3.0047469990512323
2024-10-07,34.73768138861717,15.061896412250352,10.464703878455046,9.552062091636394,6.010281241435056,8.650190495372607,2.604571674154098,4.994991579844939,4.681462758669306,3.24215847956503
2024-10-08,35.585330603028225,15.429428272496162,10.904406791004586,9.532409374337837,6.298280013730515,6.268486100535187,2.6954819896136075,5.116876533572241,4.795697159787999,3.3736031618936373
2024-10-09,36.21686060472408,14.507342657088037,11.158137885381793,9.151525336091284,6.479109485339859,6.252851767281804,2.7521302635634717,5.141423563090088,4.885704779943793,3.4549136574957875
2024-10-10,35.916158065610574,14.386890616244742,11.091929177743804,9.079146584644752,6.487768263315008,6.9807810379161905,2.6872233948899233,5.098735182753843,4.84513958991469,3.426228086966479
2024-10-14,35.87048032892921,14.36859354226395,11.021418695834278,9.10600249093304,6.455485536167273,7.124313503480963,2.676605318692651,5.092250672838825,4.8389775998163,3.445872311043517
2024-10-15,35.63076844811556,14.868604043270173,10.947765792929536,9.051110067650527,6.383259081446348,7.170876800769829,2.6587183517700983,5.058220657763273,4.8078321974526865,3.422844558831966
2024-10-16,35.59512587140908,14.853730511679005,10.90585176021488,9.039674216545295,6.353056292479259,7.3220893534810605,2.656058752302523,5.05316076077971,4.801831901188035,3.4194205799211495
2024-10-17,35.565487672455816,14.841362587438656,10.896771028055321,9.282021973436315,6.3477664349005,7.243410004869865,2.6502775537083303,5.048953258198828,4.797833666998847,3.326115819937521
2024-10-18,35.55871798013881,14.838537616803993,10.90659341502556,9.2731172763422,6.334661646354651,7.347910348812989,2.6390662142182846,4.978992363864649,4.796920426106078,3.3254827123327813
2024-10-21,35.52913085264306,14.826191004517126,10.897518431779682,9.238062205495867,6.269957663135832,7.531982464190351,2.648756970268094,4.939189640029711,4.796495069903393,3.3227156980368875
2024-10-22,35.51420805598497,14.819963769899653,10.892941301753346,9.303630231930496,6.275522510182342,7.570404636197003,2.6286338339076605,4.865825290204844,4.8075502650266495,3.3213201049130343
2024-10-23,35.527082711158705,14.825336321722402,10.904021790089864,9.421108045470282,6.348518879487555,7.299772386812325,2.641472712230181,4.867589255281815,4.809293104168523,3.355804793578343
