date,SPDB INTERNATIONAL SECURITIES LTD,CHINA INDUSTRIAL SECURITIES,CITRUS SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.
2025-02-03,56.41572292718424,13.728566880429344,9.181561831991631,6.86996861781962,4.0688816118615545,5.54191112930368,2.5509391913403374,1.2689316414244782,0.32007549915859373,0.05344066948651476
2025-02-04,56.454237210995814,13.737939195339525,8.571704897141817,6.87352084471145,4.683233205898416,5.545694520298562,2.5253732022574185,1.260126524667759,0.29469324594939017,0.05347715273985072
2025-02-05,56.52240778291677,13.754528263197466,8.093344877081861,6.881820874438952,5.167346380806999,5.552391150805405,2.4606411337176186,1.161399831400515,0.3565651272470438,0.04955457838736871
2025-02-06,56.52916949123576,13.756173701030516,7.876132913303294,6.879226172504742,5.429438940886278,5.553055376745299,2.430743464564238,1.1472972434104465,0.35489879972428406,0.04386389659513623
2025-02-07,56.49928541739027,13.749594310669771,7.44817140872417,6.87536654386854,5.856730457162054,5.550399426056358,2.4449543635090274,1.1251117424997297,0.4059740244950948,0.04441230562498932
2025-02-10,56.504159951709255,13.751473494188597,7.179831779639299,6.87744514615354,6.152514478682027,5.551158009828989,2.4515526500116738,1.0950837969738558,0.392362317272484,0.044418375540281205
2025-02-11,56.42017150785888,13.732001910697633,7.169665400450379,6.867706935377477,6.254122785069264,5.543297773127403,2.4503559811659805,1.0929645383618043,0.4145531469644929,0.055160020926688355
2025-02-12,56.46851256367207,13.743490509661079,7.167126718078598,6.873452662132553,6.176830482911699,5.547935460003984,2.4558208360604423,1.0938789448222872,0.41774565322557694,0.05520616943171793
2025-02-13,56.40815723195352,13.728801032445862,7.154918046767069,6.866106098594031,6.257781719568147,5.542005651162922,2.490150261806894,1.1069229588442973,0.3900098355250067,0.055147163332253134
2025-02-14,56.425480126706816,13.733017134992807,7.128680213149528,6.868783375701636,6.200558465414384,5.5437075961532996,2.5244684057575397,1.093614044665859,0.42140822001944966,0.06028241743867971
2025-02-17,56.46947672764112,13.743725171028217,7.134238654084757,6.874139167453984,6.133111746024519,5.548030187476523,2.5116390251676135,1.0995890769598524,0.42572082275671314,0.06032942140669998
2025-02-18,56.44029035634642,13.73731397624357,7.080849224047695,6.870932508078095,6.231511400354981,5.545442133527511,2.40693123378692,1.0905429390615757,0.4812724707595686,0.11491375779365585
2025-02-19,56.643943546177034,13.78688225084498,7.101260619347767,6.895724856124966,6.182059011601352,5.56545172193295,2.2563259340458575,0.9391842513930757,0.5081300813008129,0.12103772723120489
2025-02-20,56.545156105734705,13.762837830135988,7.088875970317683,6.88369866292788,6.330289869940385,5.555745534543879,2.3008355275906487,0.8400870863682477,0.5568284147773256,0.13564499766325844
2025-02-21,56.645752096690394,13.786488693001136,7.101057908048208,6.895528012012081,6.159616800927168,5.565292851556033,2.280810929623138,0.8266869151675355,0.5943239493711356,0.14444184360316745
2025-02-24,56.54520379319777,13.761739764748793,7.12022430929151,6.883149448345035,6.304139691802681,5.555302270447707,2.263609008844716,0.8098158110695722,0.6097838971459834,0.14703200510622777
2025-02-25,56.60359060077242,13.775949706488069,7.127576430050602,6.890256773023144,6.112692608291356,5.561038501691473,2.2836312189444983,0.7941080831303374,0.6971264925181555,0.15402958508993617
2025-02-26,56.56272330634916,13.766003591998865,7.122430382575527,6.884712000189262,6.21089154939654,5.557023480818493,2.268101299954708,0.7741524299293714,0.7006136497667139,0.1533483090213556
2025-02-27,56.60112043076202,13.775348526642961,7.1272653839604585,6.888815173419761,6.149505429733772,5.5607958190208535,2.267929616115127,0.7872279678137852,0.6794119635262451,0.16257968900502084
2025-02-28,56.55176226612859,13.76333593898946,7.121050158262975,6.88280788467934,6.222227035197446,5.555946609792498,2.282480672025598,0.800790417189009,0.6503216128203981,0.16927740491468732
2025-03-03,56.55885421877088,13.765061949334106,7.121943183492642,6.883671032804319,6.191655743484639,5.556643361028195,2.31183839219881,0.7929104344676056,0.6543933707899434,0.1630283136288535
2025-03-04,56.55853181869873,13.76498348492695,7.136723257879966,6.883061768282794,6.273704167430264,5.556611686726351,2.321515653051505,0.7849255532029322,0.5472247865467067,0.17271782325380428
2025-03-05,56.563690660956766,13.766239022795416,7.1373742158935976,6.883689589210479,6.2691457070432834,5.557118518892236,2.3165967038670945,0.7804365256835732,0.5546857118262357,0.17102334383131626
2025-03-06,56.480618923890546,13.746021364167957,7.149661600710185,6.873579922657283,6.307185552218857,5.547249386856747,2.395734338839882,0.7633516088019393,0.5589942429854619,0.1776030588711447
2025-03-07,56.48222652264091,13.746412614957848,7.155557668130701,6.873775564254432,6.303380275195803,5.5474072773216925,2.3958025282401167,0.7610963088536791,0.5607179238749992,0.17362331652982207
2025-03-10,56.485120431017776,13.747116922508512,7.155924288385457,6.874127747196053,6.268407505124285,5.535167212090039,2.3851088460488565,0.7645510198330683,0.6114131014897359,0.1730629263062195
2025-03-11,56.43917449011428,13.735934787870308,7.15010353998384,6.868536216810252,6.325310371091511,5.530664814579386,2.4081969651593145,0.76563558988212,0.6023834247289488,0.1740597997800362
2025-03-12,56.363678428204,13.726691610955275,7.145292096641866,6.864482685683944,6.17041731973329,5.526943122963314,2.342911151163401,0.8145746678192358,0.7224873711083383,0.3225215457273398
2025-03-13,56.369567880687875,13.728125915817163,7.139216715704485,6.8651999569077375,6.200624041900687,5.496821661422732,2.3386079664403376,0.8533177488670515,0.7504193394433765,0.2580987728085552
2025-03-14,56.26623198077397,13.70434182128932,7.113227612557576,6.853305939783412,6.281818768421878,5.487298371295612,2.258509356016815,0.8688648057145085,0.742876571313058,0.42352477283384937
2025-03-17,56.2480366799946,13.699910129088805,7.110927346281228,6.851089726638911,6.258228782258514,5.485523895898611,2.2850108924724415,0.8827671095271732,0.7466076581862211,0.4318977796535003
2025-03-18,56.347938472655656,13.727011533293204,7.129541935173239,6.865779580052813,6.146117636987167,5.496375456162498,2.155376150414576,0.845290133758779,0.8595014675475952,0.427067633954469
2025-03-19,56.31889476903288,13.71993615013978,7.116208393262413,6.86167255612217,6.083861035932449,5.493542431493355,2.2122175497346266,0.857922129646806,0.9232605699841455,0.4124844146513782
2025-03-20,56.32113472952929,13.720481830503639,7.111945961256174,6.8619454640960935,5.978420979814449,5.4880790956118375,2.2566238057859773,0.8494335073961795,1.0261384042525084,0.3857962217538501
2025-03-21,56.43509640902589,13.756709885378715,7.130724599771632,6.885760824274165,5.75721840738932,5.517951463880165,1.9976795891818482,0.7291944945040896,1.2777994149786507,0.5118649116155316
2025-03-24,56.425294895129575,13.754320652584076,7.134042826470745,6.8845649216408695,5.765901439709649,5.516993119137377,2.0833398598196182,0.7495728830048304,1.3419405109113833,0.3440288915918826
2025-03-25,56.324878972638395,13.729843105782846,7.119641186459036,6.866627264723349,5.865942989993441,5.501489228571924,2.1592321795045644,0.7914502900136542,1.3111238281404358,0.32977095417235597
2025-03-26,56.181151661434036,13.694807905195724,7.101473603978005,6.849105311870497,5.954757454222094,5.487450774005046,2.1367087545142733,0.792266301290311,1.3395368673211985,0.4627413661688112
2025-03-27,56.177949769096166,13.694027406768699,7.098233437573455,6.848714965692627,6.020767308997154,5.4871380316338385,2.155300863986063,0.7939224105299063,1.2878555673667267,0.43609023835535565
2025-03-28,56.12575150712181,13.681303474460726,7.0916380482783214,6.84178485827347,6.10355649868997,5.482039606546381,2.1278030227703506,0.7943178512172411,1.3104544863519818,0.44135064628975096
2025-03-31,56.01942787959533,13.65538585597662,7.078203775023163,6.828823902467023,6.204525990217636,5.467130630096984,2.118117278095032,0.7769794668755954,1.3362463465990042,0.5151588750536152
2025-04-01,56.0084322926922,13.652705554024989,7.076814453359731,6.827483529501646,6.124155481248909,5.466057532562265,2.165758511285648,0.7615618014440806,1.3365494421780302,0.580481401702496
2025-04-02,56.0521041518277,13.665710221628121,7.083262033381059,6.8354016218910125,6.073711864206991,5.4710375759948935,2.1241580675561886,0.7130231015467072,1.3660617199474216,0.6155296420199046
2025-04-03,56.10297786894864,13.696767930881713,7.094549166782691,6.8512199700646095,5.995880975540442,5.491072152512252,1.9974831366485664,0.6993587402177055,1.4333167368452082,0.6373733215581665
2025-04-07,56.05920999659916,13.685667522598962,7.088232719278833,6.8456674675117135,6.083967237663569,5.486621968124919,1.9425906196718707,0.7237285666042271,1.4400894970566493,0.6442244048900996
2025-04-08,55.96897527599543,13.674816960554995,7.076751726483835,6.834579363892079,6.081468582093887,5.465287033349912,2.0871240310142,0.7434917860877716,1.309880886448395,0.757624354079487
2025-04-09,56.02805140530802,13.691880910072946,7.085582362722705,6.84140822037574,6.090756854691917,5.472106823501928,2.1713086465570623,0.7472521896882744,1.1381574291764542,0.7334951579049535
2025-04-10,56.14382934455847,13.720174197390106,7.100224209150863,6.8549777984725875,6.101639865671501,5.483414538753353,2.1916911004284225,0.7550410328752416,0.9168355399199363,0.7321723727795173
2025-04-11,56.20021065773574,13.733952406808672,7.107354466731051,6.861861772269724,6.13731736153317,5.4889211476897115,2.1876410908172375,0.7597771585527637,0.908095661456482,0.6148682764054528
2025-04-14,56.21842058964055,13.749771552445733,7.109657384092888,6.864085145352332,6.152380416409796,5.490699662025522,2.18664456516518,0.7662763375515481,0.8811040973330115,0.5809602499834438
2025-04-15,56.22442241597647,13.757922530957458,7.1103445080448315,6.864748535591376,6.148995458464292,5.491230319277607,2.1862873876519235,0.7743095242629776,0.8652709955420352,0.5764683242310273
2025-04-16,56.157377846005865,13.741516955583954,7.101865808408616,6.856562695813068,6.239897926649259,5.484682325371297,2.2098005975288553,0.7716827083734955,0.8687818571092335,0.5678312791563617
2025-04-17,56.12600600474489,13.734130144801124,7.097754874634423,6.852593756393271,6.318006318006318,5.481507502526096,2.200576412379161,0.7757760385084556,0.8597664216095906,0.5538825263966736
2025-04-22,56.06714224528779,13.720859896488378,7.094279252351178,6.845406902040951,6.391314071520471,5.475758614228866,2.2351174759695036,0.7789307729527344,0.8361884207462031,0.5550023484139206
2025-04-23,56.046172071948774,13.715728034958305,7.091059162146562,6.842846590179792,6.469394341490063,5.473710576774047,2.215580552488317,0.7860064778947721,0.8296420213683823,0.5298601707509819
2025-04-24,55.979869887839314,13.697804360826204,7.0815384445577125,6.834751556073406,6.53475832007184,5.467235219885136,2.235034511957702,0.7828125384720099,0.850735535302553,0.5354596250141153
2025-04-25,56.03728037309836,13.712418830226023,7.37323690086076,6.841760975785266,6.497831459238544,5.47284217516438,1.8877310935797083,0.7858817783365767,0.8538744339965545,0.5371419797138246
2025-04-28,56.05951491231277,13.721827472166506,7.497464143024884,6.844475657898652,6.4573305751371795,5.475013696036695,1.8017550766028616,0.786193601449725,0.8168024366900173,0.5396224286807053
2025-04-29,56.11294986458283,13.735474249460927,7.508014818584677,6.850999692768833,6.398805344517341,5.480232383640097,1.7943945489304638,0.7954535461086463,0.7897798403589413,0.5338957110472441
2025-04-30,56.08613823664478,13.728911229230874,7.504427373968861,6.847726180055467,6.314652672042868,5.477613844567765,1.8201908350985532,0.7956405656826353,0.7712552881884419,0.6534437745197509
2025-05-02,56.13197691385437,13.740131740217395,7.510560672406824,6.8527551997763165,6.263624845513618,5.48209064722871,1.7933003119904953,0.8025340278684537,0.7628046205482334,0.6602210205955772
