date,ZHONGTAI INTERNATIONAL SECURITIES LTD,HANG SENG BANK LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHIEF SECURITIES LTD,VALUABLE CAPITAL LTD,BRIGHT SMART SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,TOTAL_CCASS_PCT
2024-08-14,0.0,5.743542651444366,2.7572480786551847,2.1765540452123444,1.9148323304766648,1.7466771046406895,1.4993491571182926,1.019007137462149,0.0,16.857210505009693
2024-08-15,0.0,5.743542651444366,2.7572480786551847,2.1765540452123444,1.9146792810041884,1.7466771046406895,1.4993491571182926,1.019007137462149,0.0,16.857057455537213
2024-09-25,0.0,5.743542651444366,2.7572480786551847,2.1765540452123444,1.9148323304766648,1.7466771046406895,1.4993491571182926,1.019007137462149,0.0,16.857210505009693
2024-10-03,6.454523798045099,5.743542651444366,2.6210340481508947,2.1765540452123444,1.9117713410271304,1.7466771046406895,1.4993491571182926,1.0001820523475111,0.0,23.153634197986328
2024-10-04,6.454523798045099,5.743542651444366,2.6020559135637797,2.18099247991417,1.9122304894445603,1.7466771046406895,1.5001144044806765,1.008140624916301,0.0,23.148277466449642
2024-10-07,6.454523798045099,5.743542651444366,2.6052699524857914,2.1719625610380424,1.9163628252014322,1.7466771046406895,1.5039406412925946,1.0082936743887778,0.0,23.15057320853679
2024-10-08,6.454523798045099,5.743542651444366,2.631135313334359,2.1681363242261242,1.9201890620133506,1.7303008110856795,1.5070016307421292,1.0260474131960786,0.0,23.180877004087186
2024-10-09,6.454523798045099,5.743542651444366,2.638328638540765,2.1574228611527535,1.9336574155913029,1.737953284709516,1.5070016307421292,1.0139565048704169,0.0,23.18638678509635
2024-10-10,6.454523798045099,5.743542651444366,2.636951193288475,2.1574228611527535,1.928912881944524,1.737953284709516,1.5125114117512914,1.0145687027603238,0.0,23.18638678509635
2024-10-14,6.454523798045099,5.743542651444366,2.6374103417059045,2.1589533558775207,1.928912881944524,1.737953284709516,1.513276659113675,1.0147217522328005,0.0,23.189294725073406
2024-10-15,6.454523798045099,5.743542651444366,2.6371042427609512,2.1589533558775207,1.928912881944524,1.737953284709516,1.513276659113675,1.015027851177754,0.0,23.189294725073406
2024-10-16,6.454523798045099,5.743542651444366,2.595780885192234,2.1604838506022883,1.929525079834431,1.7382593836544693,1.5221535285173255,1.020078483769486,0.0,23.1643476610597
2024-10-17,6.454523798045099,5.743542651444366,2.595780885192234,2.1604838506022883,1.929525079834431,1.7382593836544693,1.5221535285173255,1.0203845827144395,0.0,23.164653760004654
2024-10-18,6.454523798045099,5.743542651444366,2.5956278357197573,2.1603308011298115,1.9293720303619544,1.7382593836544693,1.5223065779898024,1.0205376321869162,0.0,23.164500710532177
2024-10-21,6.454523798045099,5.743542651444366,2.5933320936326063,2.1603308011298115,1.9309025250867216,1.7382593836544693,1.5183272917054074,1.0182418900997654,0.0,23.157460434798246
2024-10-22,6.454523798045099,5.743542651444366,2.58567962000877,2.1603308011298115,1.9385549987105584,1.7557070235168166,1.50087965184306,1.0180888406272885,0.0,23.15730738532577
2024-10-23,6.454523798045099,5.743542651444366,2.573129563265678,2.1603308011298115,1.9511050554536502,1.7557070235168166,1.50087965184306,1.018394939572242,0.0,23.157613484270723
2024-10-24,6.454523798045099,5.743542651444366,2.5734356622106316,2.1603308011298115,1.9511050554536502,1.7557070235168166,1.50087965184306,1.0188540879896724,0.0,23.158378731633107
2024-10-25,6.454523798045099,5.743542651444366,2.5734356622106316,2.1603308011298115,1.9511050554536502,1.7557070235168166,1.50087965184306,1.019007137462149,0.0,23.158531781105584
2024-10-28,6.454523798045099,5.743542651444366,2.595780885192234,2.1603308011298115,1.9538599459582313,1.7557070235168166,1.5348566347328942,0.8659576649854182,0.0,23.06455940500487
2024-10-29,6.454523798045099,5.743542651444366,2.5954747862472805,2.1603308011298115,1.9538599459582313,1.7557070235168166,1.5348566347328942,0.8662637639303716,0.0,23.06455940500487
2024-10-30,6.454523798045099,5.743542651444366,2.5942503904674665,2.1603308011298115,1.9538599459582313,1.7557070235168166,1.5348566347328942,0.8665698628753252,0.0,23.06364110817001
2024-10-31,6.454523798045099,5.743542651444366,2.59409734099499,2.1603308011298115,1.9540129954307082,1.7557070235168166,1.5348566347328942,0.8667229123478017,0.0,23.063794157642487
2024-11-01,6.454523798045099,5.743542651444366,2.59409734099499,2.1603308011298115,1.9541660449031848,1.7557070235168166,1.5348566347328942,0.8667229123478017,0.0,23.063947207114964
2024-11-04,6.454523798045099,5.743542651444366,2.582006432669328,2.1603308011298115,1.9541660449031848,1.7557070235168166,1.5348566347328942,0.8788138206734636,0.0,23.063947207114964
2024-11-05,6.454523798045099,5.743542651444366,2.581394234779421,2.1603308011298115,1.9454422249720111,1.7557070235168166,1.5348566347328942,0.8881498384945442,0.0,23.063947207114964
2024-11-06,6.454523798045099,5.743542651444366,2.5636404959721206,2.1373733802583015,1.9454422249720111,1.7557070235168166,1.5348566347328942,0.9221268213843784,0.0,23.057213030325986
2024-11-07,6.454523798045099,5.743542651444366,2.564558792806981,2.1373733802583015,1.9454422249720111,1.7557070235168166,1.5348566347328942,0.9222798708568551,0.0,23.058284376633324
2024-11-08,6.454523798045099,5.743542651444366,2.559967308632679,2.120537938285861,1.9403915923802788,1.74805454989298,1.5348566347328942,0.889374234274358,0.0,22.991248707688516
2024-11-11,6.454523798045099,5.743542651444366,2.563946594917074,2.0942134290198635,1.9403915923802788,1.74805454989298,1.5348566347328942,0.889374234274358,0.0,22.968903484706914
2024-11-12,6.454523798045099,5.743542651444366,2.56226305071983,2.0859487575061197,1.9403915923802788,1.74805454989298,1.5348566347328942,0.8954962131734273,0.0,22.965077247894996
2024-11-13,6.454523798045099,5.743542651444366,2.5607325559950627,2.0859487575061197,1.9403915923802788,1.74805454989298,1.525367567439337,0.8959553615908574,0.0,22.9545168342941
2024-11-14,6.454523798045099,5.743542651444366,2.5240006826006476,2.0859487575061197,1.9403915923802788,1.74805454989298,1.5252145179668601,0.8959553615908574,0.0,22.917631911427208
2024-11-18,6.454523798045099,5.743542651444366,2.5091548837704045,2.0430949052126355,1.9403915923802788,1.74805454989298,1.5166437475081633,0.9127908035632978,0.0,22.868196931817224
2024-11-19,6.454523798045099,5.743542651444366,2.5091548837704045,2.0430949052126355,1.9403915923802788,1.74805454989298,1.5166437475081633,0.9129438530357745,0.0,22.8683499812897
2024-11-20,6.454523798045099,5.743542651444366,2.5090018342979277,2.0430949052126355,1.9403915923802788,1.74805454989298,1.5166437475081633,0.9130969025082514,0.0,22.8683499812897
2024-11-21,6.454523798045099,5.743542651444366,2.523541534183217,2.050747378836472,1.9442178291921974,1.74805454989298,1.5089912738843267,0.9146273972330186,0.0,22.888246412711677
2024-11-22,6.454523798045099,5.743542651444366,2.5192561489538687,2.050747378836472,1.9442178291921974,1.74805454989298,1.5089912738843267,0.9146273972330186,0.0,22.88396102748233
2024-11-25,6.454523798045099,5.743542651444366,2.5044103501236257,2.0430949052126355,1.9442178291921974,1.74805454989298,1.499196107645816,0.9196780298247507,0.0,22.85671822138147
2024-11-26,6.454523798045099,5.743542651444366,2.5042573006511493,2.0430949052126355,1.9442178291921974,1.74805454989298,1.499196107645816,0.9198310792972274,0.0,22.85671822138147
2024-11-27,6.454523798045099,5.743542651444366,2.511144526912602,2.0430949052126355,1.9442178291921974,1.74805454989298,1.499196107645816,0.9199841287697041,0.0,22.8637584971154
2024-11-28,6.454523798045099,5.743542651444366,2.527367770995135,2.028555205327346,1.9442178291921974,1.74805454989298,1.499196107645816,0.9215146234944716,0.0,22.866972536037412
2024-11-29,6.454523798045099,5.743542651444366,2.527367770995135,2.028555205327346,1.944370878664674,1.74805454989298,1.499196107645816,0.9215146234944716,0.0,22.867125585509886
2024-12-02,6.454523798045099,5.743695700916843,2.5267555731052287,2.028555205327346,1.944370878664674,1.74805454989298,1.499196107645816,0.9222798708568551,0.0,22.867431684454843
2024-12-03,6.454523798045099,5.743695700916843,2.526449474160275,2.028555205327346,1.944370878664674,1.74805454989298,1.499196107645816,0.9230451182192388,0.0,22.867890832872273
2024-12-04,6.454523798045099,5.743695700916843,2.49017674918329,2.028555205327346,1.9596758259123472,1.74805454989298,1.499196107645816,0.941104955971493,0.0,22.864982892895213
2024-12-05,6.454523798045099,5.743695700916843,2.5290513151923792,2.028708254799823,1.9673282995361836,1.74805454989298,1.499196107645816,0.9564099032191661,0.0,22.926967929248292
2024-12-06,6.454523798045099,5.743695700916843,2.529663513082286,2.028708254799823,1.96702220059123,1.74805454989298,1.499196107645816,0.9564099032191661,0.0,22.927274028193242
2024-12-09,6.454523798045099,5.743695700916843,2.525072028907984,2.028708254799823,1.9657978048114162,1.74805454989298,1.499196107645816,0.9623788326457586,0.0,22.927427077665723
2024-12-10,6.421599248401369,5.714397088012109,2.5124961647304422,2.018359806527305,1.9557702629757732,1.7391377172018787,1.4915487027843106,0.9574697346792878,0.0,22.810778725312474
2024-12-12,6.421599248401369,5.714397088012109,2.5118870896642242,2.026734588687801,1.9557702629757732,1.7391377172018787,1.4915487027843106,0.9644740979407934,0.0,22.825548795668258
2024-12-13,6.421599248401369,5.714397088012109,2.50320776997062,2.0265823199212463,1.9557702629757732,1.7391377172018787,1.4915487027843106,0.9687376234043186,0.0,22.820980732671625
2024-12-16,6.421599248401369,5.7145493567786625,2.5099075956990164,2.0265823199212463,1.9557702629757732,1.7391377172018787,1.4915487027843106,0.9448314270552667,0.0,22.80392663081752
2024-12-17,6.421599248401369,5.7145493567786625,2.5096030581659075,2.0265823199212463,1.9557702629757732,1.7391377172018787,1.4915487027843106,0.9451359645883756,0.0,22.80392663081752
2024-12-18,6.421599248401369,5.7145493567786625,2.513714314862878,2.0265823199212463,1.9557702629757732,1.7391377172018787,1.4915487027843106,0.9451359645883756,0.0,22.808037887514494
2024-12-19,6.421599248401369,5.7145493567786625,2.515693808828086,2.0265823199212463,1.9557702629757732,1.7391377172018787,1.4915487027843106,0.9452882333549302,0.0,22.810169650246255
2024-12-23,6.421599248401369,5.7145493567786625,2.5158460775946407,2.0265823199212463,1.9557702629757732,1.7391377172018787,1.4915487027843106,0.9457450396545936,0.0,22.810778725312474
2024-12-27,6.421599248401369,5.7145493567786625,2.5188914529257302,2.0265823199212463,1.9481568246480496,1.7391377172018787,1.4915487027843106,0.9457450396545936,0.0,22.80621066231584
2024-12-30,6.421599248401369,5.7145493567786625,2.5134097773297692,2.0265823199212463,1.9481568246480496,1.7391377172018787,1.4915487027843106,0.9541198218150894,0.0,22.809103768880377
2025-01-02,6.421599248401369,5.7145493567786625,2.513714314862878,2.0265823199212463,1.9486136309477133,1.7391377172018787,1.4915487027843106,0.9542720905816439,0.0,22.810017381479703
2025-01-03,6.421599248401369,5.7145493567786625,2.5131052397966602,2.0265823199212463,1.9448069117838516,1.7391377172018787,1.4915487027843106,0.9623423352090308,0.0,22.81367183187701
2025-01-06,6.421599248401369,5.7145493567786625,2.5138665836294325,2.0265823199212463,1.9448069117838516,1.7391377172018787,1.4915487027843106,0.9624946039755852,0.0,22.814585444476336
2025-01-07,6.421599248401369,5.7145493567786625,2.5161506151277497,2.026734588687801,1.9441978367176336,1.7391377172018787,1.4915487027843106,0.9614287226097039,0.0,22.81534678830911
2025-01-08,6.421599248401369,5.7145493567786625,2.516607421427413,2.0115077120323543,1.9441978367176336,1.7391377172018787,1.4915487027843106,0.9614287226097039,0.0,22.800576717953327
2025-01-10,6.421599248401369,5.7145493567786625,2.5170642277270767,2.0115077120323543,1.9441978367176336,1.7391377172018787,1.4915487027843106,0.9614287226097039,0.0,22.80103352425299
2025-01-13,6.421599248401369,5.7145493567786625,2.518130109092958,2.0115077120323543,1.9441978367176336,1.7391377172018787,1.4915487027843106,0.9606673787769316,0.0,22.801338061786097
2025-01-14,6.421599248401369,5.7145493567786625,2.518434646626067,2.0115077120323543,1.9441978367176336,1.7391377172018787,1.4915487027843106,0.9589924223448324,0.0,22.799967642887108
2025-01-15,6.421599248401369,5.7145493567786625,2.5230027096227006,2.0115077120323543,1.9365843983899103,1.7391377172018787,1.4915487027843106,0.9579265409789511,0.0,22.795856386190135
2025-01-16,6.421599248401369,5.7145493567786625,2.5230027096227006,2.0115077120323543,1.9365843983899103,1.7391377172018787,1.4915487027843106,0.9591446911113868,0.0,22.797074536322572
2025-01-17,6.421599248401369,5.7145493567786625,2.5233072471558096,2.0115077120323543,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9591446911113868,0.0,22.774691027639065
2025-01-20,6.421599248401369,5.7145493567786625,2.5236117846889186,2.0115077120323543,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9592969598779413,0.0,22.77514783393873
2025-01-21,6.421599248401369,5.7145493567786625,2.5239163222220276,2.0115077120323543,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9577742722123966,0.0,22.773929683806294
2025-01-23,6.421599248401369,5.7145493567786625,2.5298548041176523,2.0115077120323543,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9477245336198016,0.0,22.76981842710932
2025-01-24,6.421599248401369,5.7145493567786625,2.5295502665845433,2.0115077120323543,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.948181339919465,0.0,22.769970695875877
2025-01-27,6.421599248401369,5.7145493567786625,2.5298548041176523,2.0115077120323543,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9478768023863561,0.0,22.769970695875877
2025-02-03,6.421599248401369,5.7145493567786625,2.537315973678821,1.9987171356417786,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9478768023863561,0.0,22.76464128904647
2025-02-04,6.421599248401369,5.7145493567786625,2.5377727799784844,1.9987171356417786,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9478768023863561,0.0,22.765098095346133
2025-02-05,6.421599248401369,5.7145493567786625,2.5379250487450387,1.9987171356417786,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9478768023863561,0.0,22.76525036411269
2025-02-06,6.421599248401369,5.7145493567786625,2.5382295862781477,1.9987171356417786,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9478768023863561,0.0,22.765554901645796
2025-02-10,6.421599248401369,5.7145493567786625,2.5409704240761286,1.9987171356417786,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9463541147208114,0.0,22.766773051778234
2025-02-11,6.421599248401369,5.7145493567786625,2.541122692842683,1.9987171356417786,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9463541147208114,0.0,22.766925320544786
2025-02-12,6.421599248401369,5.7145493567786625,2.5598517511288823,1.9987171356417786,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9463541147208114,0.0,22.785654378830987
2025-02-13,6.421599248401369,5.7145493567786625,2.5595472135957738,1.9987171356417786,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9466586522539203,0.0,22.785654378830987
2025-02-14,6.421599248401369,5.7145493567786625,2.5549791505991397,1.9987171356417786,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9513789840171089,0.0,22.785806647597543
2025-02-17,6.421599248401369,5.7145493567786625,2.554826881832585,1.9987171356417786,1.9365843983899103,1.7391377172018787,1.4688606565676945,0.9515312527836634,0.0,22.785806647597543
2025-02-18,6.421599248401369,5.7145493567786625,2.5543700755329213,1.9985648668752243,1.9364321296233555,1.7391377172018787,1.4688606565676945,0.9524448653829901,0.0,22.785958916364095
2025-02-21,6.421599248401369,5.7145493567786625,2.5621357826271995,1.9985648668752243,1.9301891101946225,1.7391377172018787,1.4688606565676945,0.9527494029160992,0.0,22.787786141562748
2025-02-26,6.421599248401369,5.7145493567786625,2.5624403201603085,1.9985648668752243,1.9300368414280678,1.7391377172018787,1.4688606565676945,0.9527494029160992,0.0,22.787938410329303
2025-02-27,6.421599248401369,5.7145493567786625,2.564419814125517,1.9985648668752243,1.929123228828741,1.7391377172018787,1.4688606565676945,0.9518357903167722,0.0,22.78809067909586
2025-02-28,6.421599248401369,5.7145493567786625,2.563963007825853,1.9985648668752243,1.929123228828741,1.7391377172018787,1.4688606565676945,0.9524448653829901,0.0,22.788242947862415
2025-03-03,6.421599248401369,5.7145493567786625,2.5630493952265265,1.9985648668752243,1.929123228828741,1.7391377172018787,1.4661198187697142,0.9530539404492081,0.0,22.785197572531324
2025-03-04,6.421599248401369,5.7145493567786625,2.5632016639930812,1.9985648668752243,1.9289709600621867,1.7391377172018787,1.4661198187697142,0.9529016716826537,0.0,22.785045303764768
2025-03-05,6.421599248401369,5.7145493567786625,2.563963007825853,1.9985648668752243,1.928818691295632,1.7391377172018787,1.4661198187697142,0.9527494029160992,0.0,22.78550211006443
2025-03-10,6.421599248401369,5.7145493567786625,2.5685310708224875,1.9985648668752243,1.928818691295632,1.7391377172018787,1.4661198187697142,0.9530539404492081,0.0,22.790374710594175
2025-03-11,6.421599248401369,5.7145493567786625,2.5685310708224875,1.9985648668752243,1.9084146765773329,1.7391377172018787,1.4661198187697142,0.9530539404492081,0.0,22.769970695875877
2025-03-12,6.421599248401369,5.7145493567786625,2.57066283355425,1.9985648668752243,1.9082624078107786,1.7391377172018787,1.4661198187697142,0.9535107467488715,0.0,22.77240699614075
2025-03-18,6.421599248401369,5.7145493567786625,2.5711196398539133,1.9985648668752243,1.9082624078107786,1.7391377172018787,1.4661198187697142,0.9533584779823171,0.0,22.772711533673856
2025-03-19,6.421599248401369,5.7145493567786625,2.5711196398539133,1.9985648668752243,1.9082624078107786,1.7391377172018787,1.4661198187697142,0.9538152842819805,0.0,22.77316833997352
2025-03-20,6.421599248401369,5.7145493567786625,2.5711196398539133,1.9985648668752243,1.9084146765773329,1.7391377172018787,1.4661198187697142,0.953967553048535,0.0,22.773472877506627
2025-03-25,6.421599248401369,5.7145493567786625,2.612841281889838,1.9985648668752243,1.9084146765773329,1.7391377172018787,1.4661198187697142,0.9541198218150894,0.0,22.81534678830911
2025-03-28,6.421599248401369,5.7145493567786625,2.6279158897787305,1.9985648668752243,1.9084146765773329,1.7391377172018787,1.481346695425161,0.9541198218150894,0.7854022978879561,23.631050570741404
2025-03-31,6.421599248401369,5.7145493567786625,2.626393202113186,1.9985648668752243,1.9084146765773329,1.7391377172018787,1.4828693830907058,0.9541198218150894,0.7854022978879561,23.631050570741404
2025-04-01,6.421599248401369,5.7145493567786625,2.62654547087974,1.9985648668752243,1.9084146765773329,1.7391377172018787,1.4828693830907058,0.9541198218150894,0.7854022978879561,23.63120283950796
2025-04-02,6.421599248401369,5.7145493567786625,2.6282204273118395,1.9985648668752243,1.9084146765773329,1.7391377172018787,1.4828693830907058,0.9541198218150894,0.7854022978879561,23.632877795940058
2025-04-03,6.421599248401369,5.7145493567786625,2.6280681585452847,1.9985648668752243,1.9084146765773329,1.7391377172018787,1.4828693830907058,0.9542720905816439,0.7854022978879561,23.632877795940058
2025-04-07,6.421599248401369,5.7145493567786625,2.627459083479067,1.9985648668752243,1.9065874513786794,1.7391377172018787,1.4828693830907058,0.9472677273201382,0.7854022978879561,23.62343713241368
2025-04-08,6.421599248401369,5.7145493567786625,2.641315541235524,1.9985648668752243,1.9065874513786794,1.7391377172018787,1.4828693830907058,0.9495517588184553,0.7854022978879561,23.639577621668455
2025-04-09,6.421599248401369,5.7145493567786625,2.6466449480649303,1.9985648668752243,1.9065874513786794,1.7391377172018787,1.4828693830907058,0.9495517588184553,0.7854022978879561,23.64490702849786
2025-04-10,6.421599248401369,5.7145493567786625,2.645883604232158,1.9985648668752243,1.9065874513786794,1.7391377172018787,1.4828693830907058,0.9500085651181187,0.7854022978879561,23.644602490964754
2025-04-14,6.421599248401369,5.7145493567786625,2.645731335465604,1.9985648668752243,1.9065874513786794,1.7391377172018787,1.4828693830907058,0.9501608338846732,0.7854022978879561,23.644602490964754
2025-04-15,6.421599248401369,5.7145493567786625,2.640706466169306,1.9985648668752243,1.9065874513786794,1.7391377172018787,1.4828693830907058,0.9507699089508911,0.7854022978879561,23.640186696734673
2025-04-16,6.421599248401369,5.7145493567786625,2.6408587349358603,1.9985648668752243,1.9065874513786794,1.7391377172018787,1.4828693830907058,0.9507699089508911,0.7854022978879561,23.640338965501225
2025-04-17,6.421599248401369,5.7145493567786625,2.6519743548943366,1.9985648668752243,1.9065874513786794,1.7391377172018787,1.486523833488013,0.9509221777174455,0.7854022978879561,23.655261304623565
2025-04-22,6.421599248401369,5.7145493567786625,2.6588264493892884,1.9985648668752243,1.9065874513786794,1.7391377172018787,1.486523833488013,0.9513789840171089,0.7854022978879561,23.66257020541818
2025-04-24,6.421599248401369,5.7145493567786625,2.660501405821387,1.9985648668752243,1.9065874513786794,1.7391377172018787,1.486523833488013,0.9516835215502178,0.7854022978879561,23.66454969938339
2025-04-25,6.421599248401369,5.7145493567786625,2.660805943354496,1.9985648668752243,1.9065874513786794,1.73883317966877,1.486523833488013,0.9516835215502178,0.7854022978879561,23.66454969938339
2025-04-28,6.421599248401369,5.7145493567786625,2.6615672871872684,1.9985648668752243,1.9065874513786794,1.73883317966877,1.486523833488013,0.9522925966164356,0.7854022978879561,23.665920118282376
2025-04-29,6.421599248401369,5.7145493567786625,2.6518220861277824,1.9985648668752243,1.9071965264448973,1.739289985968433,1.486523833488013,0.9529016716826537,0.7854022978879561,23.65784987365499
2025-05-02,6.421599248401369,5.7145493567786625,2.6519743548943366,1.9985648668752243,1.9071965264448973,1.739289985968433,1.486523833488013,0.9529016716826537,0.7854022978879561,23.658002142421545
