date,BOCI SECURITIES LTD,CCB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,ICBC (ASIA) SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,TAI FUNG KUENTAI SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,KGI ASIA LTD,BANK OF CHINA (HONG KONG) LTD
2024-04-24,39.56591244466306,26.075996064928674,13.145597638957208,13.471470732907035,0.0,0.0,0.0,7.741023118544025,0.0,0.0
2024-04-25,39.59409594095941,26.082410824108244,13.154981549815497,13.450184501845019,0.0,0.0,0.0,7.718327183271832,0.0,0.0
2024-04-30,5.365,3.5341666666666667,1.7850000000000001,1.8225000000000002,0.0,0.0,0.0,1.0441666666666667,0.0,0.0
2024-05-02,39.601402472780954,26.081072768653502,13.17586270529618,13.434212954419635,0.0,0.0,0.0,7.707449098849726,0.0,0.0
2024-05-03,39.59896666256612,26.07946856931972,13.1812031000123,13.433386640423176,0.0,0.0,0.0,7.706975027678681,0.0,0.0
2024-05-06,39.57949096274437,26.066642075494894,13.223902618959793,13.426779786056805,0.0,0.0,0.0,7.703184556744129,0.0,0.0
2024-05-09,39.62333825701625,26.095519448547517,13.133924175283113,13.44165435745938,0.0,0.0,0.0,7.705563761693747,0.0,0.0
2024-05-16,39.763561357059295,25.94052090388523,13.13958500092359,13.447447817252634,0.0,0.0,0.0,7.708884920879257,0.0,0.0
2024-05-17,39.74887671570136,25.93094109681787,13.171662460761988,13.442481688927185,0.0,0.0,0.0,7.706038037791592,0.0,0.0
2024-05-20,39.74887671570136,25.93094109681787,13.245522250261587,13.368621899427588,0.0,0.0,0.0,7.706038037791592,0.0,0.0
2024-05-21,39.76111316340352,25.93892377785987,13.21881541682059,13.372737347617289,0.0,0.0,0.0,7.708410294298732,0.0,0.0
2024-05-27,39.75621768037429,25.93573011573504,13.247968480669787,13.371090864319132,0.0,0.0,0.0,7.688992858901749,0.0,0.0
2024-05-29,39.71709717097171,25.91020910209102,13.351783517835178,13.345633456334562,0.0,0.0,0.0,7.675276752767528,0.0,0.0
2024-05-30,39.714654695283194,25.908615706291126,13.357112108726401,13.34481274214378,0.0,0.0,0.0,7.674804747555501,0.0,0.0
2024-06-03,39.714654695283194,25.908615706291126,13.363261792017711,13.34481274214378,0.0,0.0,0.0,7.668655064264191,0.0,0.0
2024-06-05,37.35971306259401,24.37232442438968,12.594006710632883,12.513016313779938,0.0,0.0,0.0,7.196575263218789,5.9643642253847045,0.0
2024-06-07,35.32243067330307,23.043264234534814,11.918175354154133,11.830662363944649,0.0,0.0,0.0,6.804134988787398,5.639118306623639,5.4422140786523
2024-06-11,35.32243067330307,23.043264234534814,11.929114477930318,11.830662363944649,0.0,0.0,0.0,6.804134988787398,5.639118306623639,5.431274954876114
2024-06-12,35.32436276118587,23.044524669073404,11.951646428180725,11.82583962367356,0.0,0.0,0.0,6.78262772125588,5.639426758560333,5.431572038070233
2024-06-13,35.32436276118587,23.044524669073404,12.006345038836013,11.82583962367356,0.0,0.0,0.0,6.7279291106005905,5.639426758560333,5.431572038070233
2024-06-14,35.31663567756754,23.039483758066282,12.041999343760255,11.812315432571365,0.0,0.0,0.0,6.720988734551023,5.638193153231981,5.430383900251559
2024-06-18,35.31470443484442,23.038223874883798,12.041340843221962,11.817137857494394,0.0,0.0,0.0,6.720621206321431,5.637884836222453,5.430086947011539
2024-06-19,35.320498796762195,23.042003937869175,12.059724349157735,11.786261211988624,0.0,0.0,0.0,6.7217239116167145,5.63880988842704,5.4309779041785164
2024-06-20,35.312773403324584,23.036964129483813,12.100831146106737,11.783683289588803,0.0,0.0,0.0,6.6983814523184595,5.6375765529308834,5.429790026246719
2024-06-21,35.30505138858517,23.031926525256942,12.120052481959325,11.781106494642467,0.0,0.0,0.0,6.696916684889569,5.636343756833589,5.428602667832933
2024-06-24,35.303121412562184,23.030667468430547,12.14125621822555,11.764062756245558,0.0,0.0,0.0,6.696550593123053,5.6360356420488715,5.428305909364238
2024-06-26,35.29926209346816,23.02814976769609,12.156326865263733,11.762776714949439,0.0,0.0,0.0,6.69035255534299,5.635419513528286,5.427712489751299
2024-06-27,35.29926209346816,23.02814976769609,12.161792839573653,11.75731074063952,0.0,0.0,0.0,6.69035255534299,5.635419513528286,5.427712489751299
2024-07-02,35.29926209346816,23.02814976769609,12.172724788193495,11.746378792019678,0.0,0.0,0.0,6.69035255534299,5.635419513528286,5.427712489751299
2024-07-04,35.39211925247986,23.088726914013264,11.941689044774485,11.777278456732613,0.0,0.0,0.0,6.707951992108292,5.650243875705596,5.441990464185894
2024-07-05,35.37467134092901,23.077344434706397,11.98510078878177,11.771472392638037,0.0,0.0,0.0,6.704645048203331,5.647458369851008,5.439307624890447
2024-07-09,32.78505432023556,21.387958168341964,11.122956645344704,10.86912376891055,0.0,7.345923444004468,0.0,6.2138288151081325,5.234033912072292,5.041120925982334
2024-07-10,32.78505432023556,21.387958168341964,11.14833993298812,10.843740481267133,0.0,7.345923444004468,0.0,6.2138288151081325,5.234033912072292,5.041120925982334
2024-07-12,32.78505432023556,21.387958168341964,11.168646563102854,10.823433851152402,0.0,7.345923444004468,0.0,6.2138288151081325,5.234033912072292,5.041120925982334
2024-07-16,32.77507105156314,21.38144539179862,11.195696305318718,10.820138043036946,0.0,7.343686561104344,0.0,6.211936662606577,5.232440113682501,5.03958587088916
2024-07-17,32.77507105156314,21.38144539179862,11.20584652862363,10.809987819732033,0.0,7.343686561104344,0.0,6.211936662606577,5.232440113682501,5.03958587088916
2024-07-18,32.77008169685898,21.37819049068859,11.219363677880956,10.808342213426702,0.0,7.342568630435887,0.0,6.2109910184198505,5.231643578423911,5.0388186938651245
2024-07-19,32.7667563042265,21.37602110710843,11.2283728245979,10.807245420873713,0.0,7.341823532396368,0.0,6.210360748896443,5.231112689634177,5.038307372266478
2024-07-31,5.381666666666667,3.5108333333333333,1.7725000000000002,1.775,0.0,1.2058333333333333,0.0,1.02,0.8591666666666666,0.8274999999999999
2024-08-01,32.91036029149467,21.469703918870714,10.844417265453805,10.854609386943892,0.0,7.373999898078785,0.0,6.23248229118891,5.254038628140448,5.060388319828772
2024-08-02,32.91371489730391,21.47189236022629,10.845522654298966,10.845522654298966,0.0,7.374751541715509,0.0,6.233117578105092,5.254574180724734,5.060904133326538
2024-08-06,32.9221044045677,21.47736541598695,10.832993474714518,10.838091353996738,0.0,7.37663132137031,0.0,6.234706362153345,5.2559135399673735,5.0621941272430675
2024-08-07,29.675581288484516,19.35943387556291,9.76932267254848,9.76932267254848,9.85663082437276,6.64920503630181,0.0,5.619887877952394,4.737616027938609,4.562999724290047
2024-08-08,29.6769449933367,19.36032351454437,9.783557740912642,9.76977160976058,9.857083773723634,6.649510592344102,0.0,5.601764624787464,4.737833739258306,4.5632094113322
2024-08-14,29.6769449933367,19.36032351454437,9.792748495014015,9.760580855659207,9.857083773723634,6.649510592344102,0.0,5.601764624787464,4.737833739258306,4.5632094113322
2024-08-16,29.672854254732584,19.357654842859766,9.80518287079581,9.759235434662745,9.85572505054218,6.648594008454328,0.0,5.600992464620474,4.737180665318876,4.562580408013233
2024-08-21,29.6714909257983,19.356765449115553,9.809326900987825,9.758787043418332,9.855272226051,6.648288536641397,0.0,5.600735125201011,4.736963014013324,4.56237077877326
2024-08-26,29.672854254732584,19.357654842859766,9.80518287079581,9.759235434662745,9.85572505054218,6.648594008454328,0.0,5.600992464620474,4.737180665318876,4.562580408013233
2024-09-09,29.672854254732584,19.357654842859766,9.809777614409116,9.754640691049438,9.85572505054218,6.648594008454328,0.0,5.600992464620474,4.737180665318876,4.562580408013233
2024-09-11,28.039249739492877,18.291941646405004,9.308787773532476,9.213268496005558,9.313129558874609,6.282563390065995,5.501042028482112,5.262243834664814,4.476380687738798,4.311392844737756
2024-09-17,27.611270255248193,18.012741032109112,9.175253324212235,9.072640985078456,9.170977810081663,6.18666894694087,5.417076403437513,5.164821069733636,5.94296464149814,4.245585531660182
2024-09-19,28.039249739492877,18.291941646405004,9.326154914901007,9.213268496005558,9.313129558874609,6.282563390065995,5.501042028482112,5.2361931226120175,4.485064258423063,4.311392844737756
2024-09-23,28.039249739492877,18.291941646405004,9.339180270927406,9.208926710663425,9.313129558874609,6.282563390065995,5.501042028482112,5.2361931226120175,4.476380687738798,4.311392844737756
2024-09-25,28.039249739492877,18.291941646405004,9.343522056269538,9.208926710663425,9.313129558874609,6.282563390065995,5.501042028482112,5.231851337269886,4.476380687738798,4.311392844737756
2024-09-30,5.381666666666667,3.5108333333333333,1.7950000000000002,1.7658333333333336,1.7874999999999999,1.2058333333333333,1.0558333333333332,1.0041666666666667,0.8591666666666666,0.8274999999999999
2024-10-03,28.039249739492877,18.291941646405004,9.360889197638068,9.20024313997916,9.313129558874609,6.282563390065995,5.501042028482112,5.22316776658562,4.476380687738798,4.311392844737756
2024-10-04,28.03681514283233,18.290353390639925,9.368759225492749,9.199444299730834,9.312320916905444,6.2820178866024134,5.500564383085873,5.222714248502214,4.47599201180863,4.311018494399583
2024-10-07,28.03194721764042,18.287177706398126,9.4192204184391,9.197847035332927,9.310704054171369,6.280927163816304,5.499609341088636,5.187082211997569,4.47521486240125,4.310269988714298
2024-10-08,28.03194721764042,18.287177706398126,9.423561073009811,9.197847035332927,9.310704054171369,6.280927163816304,5.495268686517927,5.187082211997569,4.47521486240125,4.310269988714298
2024-10-09,28.01978479694551,18.27924331829226,9.471537660534537,9.189517528635891,9.306664352655329,6.2782020131898655,5.492884415133634,5.180492884415134,4.473273169038528,4.3083998611593195
2024-10-10,28.01370754348675,18.275278705591465,9.491172515507742,9.187524400294972,9.304645816162756,6.2768403244697,5.491693055133822,5.1793692794864015,4.4723029540623775,4.307465405804017
2024-10-14,28.006418318227155,18.27052343987163,9.514723101608915,9.185133787241424,9.30222472787198,6.275207077496855,5.4902641051216445,5.178021596773494,4.4711392514853205,4.306344594301574
2024-10-16,28.0015609417682,18.267354637297835,9.534752634089234,9.1835407362442,9.300611368859212,6.27411871829337,5.489311884837185,5.172787581841044,4.470363786150978,4.30559771061874
2024-10-21,28.002775127916053,18.26814673488856,9.535166074061225,9.179602809817016,9.301014656144305,6.27439077269968,5.4895499089411155,5.17301188101639,4.470557627265632,4.305784407250022
2024-10-24,28.002775127916053,18.224785361200244,9.578527447749545,9.179602809817016,9.301014656144305,6.27439077269968,5.4895499089411155,5.17301188101639,4.470557627265632,4.305784407250022
2024-10-30,28.002775127916053,18.224785361200244,9.582863585118377,9.175266672448183,9.301014656144305,6.27439077269968,5.4895499089411155,5.17301188101639,4.470557627265632,4.305784407250022
2024-10-31,5.381666666666667,3.5025,1.8441666666666665,1.7633333333333334,1.7874999999999999,1.2025,1.055,0.9941666666666666,0.8591666666666666,0.8274999999999999
2024-11-01,27.990638002773927,18.216886269070734,9.609049930651873,9.17128987517337,9.296983356449376,6.228328710124827,5.543515950069349,5.170769764216366,4.468619972260749,4.303918169209432
2024-11-06,27.989424868894382,18.216096736445195,9.612967537814763,9.17089238503879,9.296580418671175,6.2280587699908985,5.543275690200668,5.170545659428769,4.46842629913752,4.3037316343778445
2024-11-11,27.630171565481536,17.98228725452445,9.498138878192787,9.04462413896376,9.17725580798357,6.148119625208574,5.472125957301159,5.104180036794592,5.694604885979549,4.248491849570017
2024-11-12,27.628989475485582,17.981517925900572,9.50201078120989,9.04423718661761,9.17686318131257,6.147856592795414,5.471891845640455,5.103961666809275,5.694361256096517,4.248310088132112
2024-11-13,27.625443812294137,17.979210334944604,9.51790221157548,9.038798819352355,9.175685502844676,6.147067630577062,5.471189630833726,5.103306668948111,5.693630491508748,4.247764897121102
2024-11-14,27.97002901814717,18.203473515526873,9.645285633851618,9.15154402529343,9.290138161029061,6.2237429078782105,5.539434362683529,5.166962622894019,4.508640478149768,4.3007492745463205
2024-11-18,27.898738551926733,18.157076205287716,9.620701572490063,9.128218420597891,9.266459305339554,6.207879730430275,5.736996716778988,5.153792984275099,4.497148781752204,4.332987731121479
2024-11-19,27.905971826117014,18.16178376976925,9.675049693198513,9.13058508339815,9.268861809696656,6.209489240342235,5.729841845994296,5.129202316135165,4.455103275429955,4.334111139918762
2024-11-25,27.90958986991659,18.164138467522363,9.663338951553655,9.131768875059423,9.270063529106704,6.210294308310645,5.730584727084144,5.129867323566273,4.455680885085786,4.334673062794416
2024-11-26,27.90838375108038,18.16335350043215,9.66724286949006,9.131374243733795,9.269662921348315,6.2100259291270525,5.730337078651685,5.129645635263612,4.455488331892826,4.3344857389801215
2024-12-05,27.90838375108038,18.16335350043215,9.675885911840968,9.131374243733795,9.261019878997407,6.2100259291270525,5.730337078651685,5.129645635263612,4.455488331892826,4.3344857389801215
2024-12-06,27.874654696132595,18.141401933701655,9.785048342541437,9.120338397790055,9.2498273480663,6.202520718232044,5.723411602209945,5.123446132596685,4.450103591160222,4.329247237569061
2024-12-12,27.86743764563735,18.13670492793648,9.81272115301631,9.117977043238112,9.247432467420385,6.200914818330888,5.7219297488564775,5.117804436005868,4.448951411064123,4.328126348494002
2024-12-16,27.86743764563735,18.13670492793648,9.817036333822388,9.117977043238112,9.247432467420385,6.200914818330888,5.717614568050402,5.117804436005868,4.448951411064123,4.328126348494002
2024-12-23,27.863830521637826,18.134357337015146,9.828709496483583,9.116796824438019,9.246235492082668,6.200112180178626,5.7168744876386075,5.117141994218406,4.44837554472106,4.327566121586055
2025-01-02,27.770837820374755,18.104673702347622,9.812621150118458,9.101873788498816,9.231100581520568,6.189963385741977,5.7075166917940985,5.108765884126642,4.652164548783114,4.320482446693948
2025-01-03,27.806771619581628,18.128100064697,9.821004960103515,9.11365106750054,9.243045072244986,6.197972827259004,5.732154410178995,5.102436920422687,4.528790166055639,4.326072891956006
2025-01-06,27.806771619581628,18.128100064697,9.825318093594996,9.11365106750054,9.243045072244986,6.197972827259004,5.732154410178995,5.098123786931206,4.528790166055639,4.326072891956006
2025-01-09,27.82477341389728,18.13983599482089,9.83599482088908,9.119551143720328,9.249028916702633,6.201985325852395,5.735865343116099,5.101424255502805,4.462667242123435,4.328873543375054
2025-01-13,27.66003089068131,18.032435215376694,9.983696584863566,9.065556890338081,8.954007207825638,6.165265145014588,5.697614552943196,5.07122018191179,5.0669298095074655,4.30324352153767
2025-01-15,27.658844223261404,18.0316615899438,9.987558453816122,9.065167960873483,8.953623064052511,6.165000643528251,5.697370114548029,5.071002617014887,5.066712428675619,4.303058904285898
2025-01-16,27.839191640038003,18.14923568529234,10.052681578720096,9.124276707833147,9.012004490888678,6.205199067276967,5.730201226358062,5.104067708783142,4.45202521806719,4.331116676742378
2025-01-21,27.837989550498726,18.148452005699728,10.056565482101991,9.123882723779092,9.011615354721707,6.204931128287059,5.7299537976596575,5.103847316378082,4.451832980698649,4.330929660175309
2025-02-04,27.83318223028105,18.1453179639943,10.072097742088676,9.122307127746836,9.010059146051894,6.20385960367828,5.72896429650736,5.102965937054785,4.451064197211069,4.330181755385745
2025-02-05,27.831980659644273,18.14453462269038,10.075979968917286,9.121913313762734,9.0096701778622,6.203591780348818,5.728716974615783,5.102745639785875,4.450872042825074,4.329994819547574
2025-02-06,27.826462335419816,18.143751349017915,10.084178717893373,9.121519533779407,9.009281243254911,6.203323980142456,5.728469674077272,5.102525361536801,4.450679905029139,4.32980789984891
2025-02-07,27.814455231930964,18.135922330097088,10.071197411003237,9.117583603020496,9.005393743257821,6.200647249190939,5.777777777777778,5.100323624595469,4.4487594390507015,4.327939590075512
2025-02-10,27.813255091473938,18.135139799792892,10.075077666551605,9.117190196755264,9.005005177770107,6.200379703141181,5.777528477735588,5.10010355540214,4.4485674836037274,4.327752847773559
2025-02-11,27.81205505457997,18.134357337015146,10.083272209518057,9.116796824438019,9.004616645812659,6.200112180178626,5.772964576951288,5.099883505199119,4.44837554472106,4.327566121586055
2025-02-17,27.81205505457997,18.134357337015146,10.11778918755663,9.116796824438019,9.004616645812659,6.200112180178626,5.772964576951288,5.099883505199119,4.44837554472106,4.293049143547482
2025-02-18,27.826462335419816,18.143751349017915,10.127347291172027,9.121519533779407,9.009281243254911,6.203323980142456,5.77595510468379,5.102525361536801,4.450679905029139,4.239153895963739
2025-02-19,27.822859116022098,18.141401933701655,10.138984806629834,9.120338397790055,9.008114640883978,6.202520718232044,5.775207182320442,5.101864640883978,4.450103591160222,4.238604972375691
2025-03-03,27.83126807996201,18.14688484953154,10.142049134320626,9.123094857734985,9.010837183195889,6.204395319718492,5.77695263589655,5.103406588661975,4.451448555761841,4.209662795216095
2025-03-04,27.83968212835795,18.152371080590825,10.145115314848406,9.125852984365553,9.013561371685238,6.206271054677377,5.77869914485618,5.104949468774294,4.452794333592467,4.180703118251706
2025-03-05,27.849304415449755,18.158645122267348,10.15726259396872,9.129007171865549,9.016676747602178,6.208416141017886,5.780696448630433,5.106713903050203,4.454333362136007,4.138944094011925
2025-03-06,27.85050766904299,18.159429682436812,10.157701447396846,9.129401598617411,9.017066321019659,6.208684381075826,5.780946208684381,5.106934543097862,4.45452581551091,4.134802333117304
2025-03-07,27.858933356383435,18.164923502463477,10.160774483533581,9.132163540496153,9.019794277811393,6.2105627106923675,5.782695133546547,5.108479557437981,4.455873454922639,4.105799982712421
2025-03-10,27.860137442192162,18.165708605264292,10.16121364048926,9.132558240048407,9.020184120672516,6.21083113627523,5.782945066343951,5.108700350088602,4.456066041405541,4.101655357220038
2025-03-14,27.96489255912491,18.17199187167625,10.169051839681785,9.135717065156298,9.023304077132604,6.212979376540274,5.780621730295301,5.11046737861559,4.45760733278568,3.97336676899131
2025-03-17,28.1464827705478,18.17199187167625,10.177698992606684,9.135717065156298,9.023304077132604,6.212979376540274,5.780621730295301,5.11046737861559,4.45760733278568,3.783129404643521
2025-03-18,28.147699757869248,18.17277758561052,10.182462815634729,9.136112071947423,9.023694223452093,6.213248011068835,5.780871670702179,5.106364579730197,4.457800069180214,3.7789692148045657
2025-03-19,28.150134048257375,18.17434921733114,10.183343422987114,9.136902188013492,9.024474617313846,6.213785349822711,5.772723341693332,5.1068061921646635,4.458185591974401,3.7792960304419267
2025-03-28,28.089741927117107,18.168849695240567,10.266718540612978,9.134137379501144,9.021743829161803,6.2119050706782515,5.770976527039295,5.100938053862448,4.456836553840834,3.778152422945576
2025-04-09,28.089741927117107,18.168849695240567,10.2840098560498,9.134137379501144,9.021743829161803,6.2119050706782515,5.770976527039295,5.100938053862448,4.456836553840834,3.760861107508754
2025-04-11,28.089741927117107,18.168849695240567,10.327238144641854,9.134137379501144,9.021743829161803,6.2119050706782515,5.770976527039295,5.100938053862448,4.456836553840834,3.717632818916699
2025-04-16,28.090956251080755,18.1696351374719,10.353622687186581,9.134532249697388,9.02213384056718,6.212173612311949,5.771226007262666,5.101158568217188,4.457029223586374,3.687532422618019
2025-04-17,28.08367188175296,18.164923502463477,10.402800587777682,9.132163540496153,9.019794277811393,6.2105627106923675,5.7654075546719685,5.099835768000691,4.455873454922639,3.6649667214106665
2025-04-22,28.08367188175296,18.164923502463477,10.446019534964128,9.132163540496153,9.019794277811393,6.2105627106923675,5.7654075546719685,5.099835768000691,4.455873454922639,3.6217477742242195
2025-04-24,28.081244598098532,18.16335350043215,10.540190146931721,9.131374243733795,9.019014693171997,6.2100259291270525,5.764909248055315,5.099394987035436,4.455488331892826,3.5350043215211757
2025-04-28,28.076391289319048,18.160214310404424,10.555651572761839,9.129796059453854,9.017455928102317,6.208952644313861,5.76391289319046,5.098513653646734,4.454718285516765,3.534393363290702
2025-04-29,28.073965263976497,18.158645122267348,10.56338028169014,9.129007171865549,9.016676747602178,6.208416141017886,5.763414844897607,5.09807310118379,4.454333362136007,3.534087963363
2025-05-02,28.073965263976497,18.158645122267348,10.580661885422968,9.129007171865549,9.016676747602178,6.208416141017886,5.750453642097987,5.09807310118379,4.454333362136007,3.5297675624297935
