date,CEPA ALLIANCE SECURITIES LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,SBI CHINA CAPITAL FINANCIAL SERVICES LTD
2024-04-08,0.0,35.51499419618082,10.670843182802093,0.0,18.002191667174785,0.9232303585264279,4.325044078301448,0.0,30.563696517014428
2024-04-09,0.0,35.514998210800684,10.67083308502183,0.0,18.00219370214502,0.9232304628885156,4.325044567205031,0.0,30.563699971938917
2024-04-10,0.0,35.51501025466573,10.670802791667338,0.0,18.002199807058506,0.9232307759749201,4.325046033916439,0.0,30.56371033671707
2024-04-15,0.0,35.65630129939222,10.543605581459797,0.0,18.00504921858672,0.9007652923305182,4.325730607810806,0.0,30.56854800041994
2024-04-23,0.0,34.41634794647906,10.176950078334244,0.0,17.378920867233195,0.8694410409721177,4.175302661683778,3.4775153555657536,29.50552204973185
2024-04-24,0.0,34.41636672515994,10.176955631209818,0.0,17.378875786480265,0.8694415153674799,4.17530493986496,3.4775172530114444,29.5055381489061
2024-04-25,0.0,34.4013518279967,10.172511347260645,0.0,17.37129386957339,0.8690622023781994,4.173483371225892,3.5196316728149357,29.492665708750238
2024-04-26,0.0,34.473821671337674,10.167428415942537,0.0,17.363842759458176,0.8686894334747712,4.171693229144565,3.4745091406642143,29.48001534997806
2024-04-30,0.0,34.65002981243657,10.180758762811504,0.0,17.38654270084845,0.8698283577922974,4.177129914469411,3.479064512007849,29.256645939633913
2024-05-02,0.0,34.72737638431573,10.16483734633718,0.0,17.359714586238002,0.8690318686030726,4.173304977297545,3.475878783182609,29.229856054025856
2024-05-07,0.0,34.72738699041679,10.164840450783968,0.0,17.359689347037417,0.8690321340144217,4.173306251868184,3.4758798447520527,29.229864981127168
2024-05-08,0.0,34.72740592989908,10.164845994443667,0.0,17.359698814594793,0.8690326079636627,4.173253990292351,3.475881740413387,29.229880922393065
2024-05-10,0.0,34.7274816880348,10.164868169142922,0.0,17.359518534064595,0.8690345037657966,4.173263094281945,3.4758893230793992,29.229944687630542
2024-05-16,0.0,34.727474568405924,10.164869277880426,0.0,17.359520427561776,0.8690345985561204,4.173263549482468,3.4758897022135686,29.229947875899718
2024-05-17,0.0,34.74245937367581,10.162871281989139,0.0,17.353953351582867,0.8688637820399572,4.172443257238939,3.4752064850315527,29.224202468441735
2024-05-20,0.0,34.9784644619897,10.064043740243758,0.0,17.242970042247592,0.8687665762622886,4.171812894559586,3.4530093291368815,29.220932955560187
2024-05-21,0.0,34.99264150114859,10.127260232617436,0.0,17.173799636289694,0.868577153824481,4.17090328893,3.4522564486016845,29.214561738588113
2024-05-22,0.0,34.992584278810625,10.127461707534806,0.0,17.17371704360424,0.8685757334682772,4.170896468386383,3.452250803238065,29.214513964957607
2024-05-23,0.0,35.08308490567211,9.938337050338733,0.0,17.179898370214612,0.9346548683410308,4.173881449314201,3.4547214718062778,29.23542188431304
2024-05-24,0.0,35.08309026406049,9.938323294838924,0.0,17.179900994173362,0.9346550110948336,4.17388208680882,3.454721999460543,29.23542634956303
2024-05-27,0.0,35.13968671056911,9.907908126433075,0.0,17.164892603662462,0.9556398247381798,4.170241072748453,3.4517083323005515,29.209923329548175
2024-05-28,0.0,35.161630884943904,9.711761666925145,0.0,17.16447939501992,1.1300473558478061,4.170264619051889,3.451727821574756,29.21008825663658
2024-05-30,0.0,35.16163471760901,9.711751825385598,0.0,17.164481265971286,1.1300474790244894,4.170265073616348,3.451728197817736,29.210091440575532
2024-06-03,0.0,35.16162705227963,9.711749708198008,0.0,17.164477524068964,1.1300472326711495,4.170264164487531,3.4517492455963956,29.210085072698323
2024-06-04,0.0,35.176715056104804,9.715971585381345,0.0,17.040985159688287,1.2184249058173409,4.172053642590242,3.4532304058892254,29.22261924452875
2024-06-05,0.0,35.16905018937418,9.713854513697937,0.0,17.03725673318481,1.2399642827558324,4.171144568644239,3.452477960676274,29.21625175166673
2024-06-07,0.0,35.169054023656884,9.713855572744576,0.0,17.037247688225953,1.2399644179421279,4.171145023400549,3.4524783370804273,29.216254936949476
2024-06-12,0.0,35.16913070948664,9.71387675372585,0.0,17.03706678863465,1.239967121674227,4.171154118547577,3.4524858651807224,29.216318642750338
2024-06-14,0.0,35.169084697948655,9.713864045126002,0.0,17.0371753284841,1.2399654994335527,4.1711486614546,3.452481348316606,29.216280419236483
2024-06-17,0.0,35.24324017755157,9.703725571553736,0.0,17.03086227564436,1.1959124183306278,4.169603060062675,3.4512020460402653,29.205454450816763
2024-06-18,0.0,35.24756177705971,9.704915462592297,0.0,17.032950635445072,1.1960590636019706,4.1578521372135215,3.4516252396226235,29.2090356844648
2024-06-19,0.0,35.291160739761914,9.704915462592297,0.0,17.032950635445072,1.1524601008997715,4.1578521372135215,3.4516252396226235,29.2090356844648
2024-06-20,0.0,35.291128295505544,9.704920328523581,0.0,17.032959175567616,1.152460678729808,4.1578542219120305,3.4516269702272124,29.209050329534204
2024-06-21,0.0,35.291162915330055,9.704929848838031,0.0,17.032877786716305,1.1524618092685124,4.157858300676027,3.4516303561977315,29.209078982973335
2024-06-25,0.0,35.08961509219155,9.933752534203496,0.0,17.00781686619456,1.110072734223647,4.162395210239458,3.4553966545273105,29.240950908419983
2024-06-26,0.0,35.220341742896316,9.92481492272414,0.0,16.997007693552018,1.0221400056395407,4.159792536094924,3.4532360544214575,29.222667044671603
2024-06-27,0.0,35.220397049314826,9.924830507637306,0.0,16.996877354151465,1.0221416107035497,4.1597990682072075,3.4532414770297843,29.222712932955858
2024-06-28,0.0,35.191968469947064,9.841908986279787,0.0,17.00433644705814,1.0662286988380894,4.161624599278376,3.4983954552401006,29.23553734335844
2024-07-03,0.0,35.34341606929857,9.835478840412462,0.0,16.99322677678136,0.9565070615180893,4.158824950969811,3.4961098018053716,29.216436499214332
2024-07-04,0.0,35.297236684428974,9.822627893524428,0.0,16.971023581765838,1.0859163854574607,4.153391068244962,3.491541816646059,29.178262569932283
2024-07-05,0.0,35.368919251660216,9.818346361041417,0.0,16.963680591059987,1.041909006183924,4.151580668933687,3.490019907248105,29.165544213872664
2024-07-08,0.0,35.375285981244645,9.814073897692865,0.0,16.95629882829498,1.0632131689924618,4.149774104407,3.488501221555919,29.15285279781213
2024-07-10,0.0,35.44055863294351,9.814073897692865,0.0,16.95629882829498,0.9979405172935975,4.149774104407,3.488501221555919,29.15285279781213
2024-07-11,0.0,35.462320041375904,9.814074965344027,0.0,16.95628979415636,0.9761830729240722,4.149774555851649,3.4885016010621688,29.152855969285817
2024-07-15,0.0,35.32280229514831,10.022887310624917,0.0,16.941561924822736,0.9535959146659218,4.146167490662601,3.485469327256021,29.127515736819493
2024-07-16,0.0,35.32289597550171,10.022913892537005,0.0,16.941341643776905,0.9535984437178793,4.146178486801371,3.4854785711431733,29.12759298652196
2024-07-17,0.0,35.32293436923272,10.02281609319338,0.0,16.941360057932826,0.9535994802184585,4.146182993432471,3.4854823596356797,29.127624646354466
2024-07-19,0.0,35.32300731755158,10.022836792141453,0.0,16.941188526652674,0.9536014495757669,4.146191556058552,3.4854895577941316,29.12768480022584
2024-07-22,0.0,35.32074222086262,10.028715287127113,0.0,16.93999348183133,0.9535402996440352,4.145925680486831,3.485266049903487,29.12581698014458
2024-07-23,0.0,35.320793662207514,10.028729893009364,0.0,16.94001815334139,0.9535416883859569,4.145786078027023,3.4852711258662685,29.125859399162486
2024-07-24,0.0,35.320801340033036,10.028732072995437,0.0,16.94000009825309,0.9535418956612174,4.145786979213515,3.485271883473921,29.12586573036978
2024-07-25,0.0,35.37063624821347,10.024373994565662,0.0,16.93263866427607,0.9313995619903352,4.143985389074597,3.483757326288954,29.11320881559091
2024-07-26,0.0,35.43034614837994,9.998309192113268,0.0,16.88858971668934,1.0373351272685096,4.133210435886459,3.4746990602514902,29.03751031941099
2024-07-29,0.0,35.07180369012568,9.796458957511184,0.0,16.914221628013625,0.99550269637018,4.1177870011349444,3.523388129781113,29.58083789706328
2024-08-01,0.0,35.071811302251916,9.796461083774293,0.0,16.914225299144757,0.9955029124381151,4.117766190471301,3.5233888945115353,29.58084431740808
2024-08-16,0.0,35.0717937943665,9.796456193370522,0.0,16.914212514666744,0.9955024154820047,4.11776413487805,3.5234413966169797,29.580829550619203
2024-08-19,0.0,35.071839467147754,9.79646895095582,0.0,16.914104314925957,0.9955037118902903,4.117769497299536,3.523445985072567,29.58086807270808
2024-08-21,0.0,35.07181832871771,9.796472140357334,0.0,16.914109821590674,0.9955040359928893,4.11777083790709,3.523447132188331,29.58087770324597
2024-08-22,0.0,35.07181832871771,9.796472140357334,0.0,16.91519504305562,0.9955040359928893,4.1166856164421475,3.523447132188331,29.58087770324597
2024-08-26,0.0,35.07192489897372,9.796501908204961,0.0,16.914942579129978,0.9955070609606561,4.116698125523825,3.523457838638147,29.58096758856872
2024-08-28,0.0,35.07193817149194,9.796318883117523,0.0,16.914979615609884,0.9955105180891861,4.1167124217102575,3.5234700746604677,29.581070315320744
2024-08-29,0.0,35.08549369942743,9.796811568059415,0.0,16.917329589208897,0.973941236913446,4.117284350599656,3.5239595852505206,29.585179970540636
2024-09-02,0.0,35.08469009483962,9.796950865699985,0.0,16.917450737731947,0.9739550850634706,4.117342892911266,3.524009691272493,29.585600632481217
2024-09-03,0.0,35.16688546064648,9.791127139370138,0.0,16.907177332032504,0.9299861434095283,4.11489536831477,3.521914869290936,29.568013686935647
2024-09-04,0.0,35.21027544176967,9.747737158246949,0.0,16.907177332032504,0.9299861434095283,4.11489536831477,3.521914869290936,29.568013686935647
2024-09-05,0.0,35.21035183059473,9.747541355623104,0.0,16.907214012217345,0.9299881610179658,4.114904295595755,3.5219225100984977,29.568077834852602
2024-09-25,0.0,35.210467942243625,9.747356548575414,0.0,16.907156951835425,0.9299912277995575,4.1149178651370395,3.5219341241894866,29.568175340219447
2024-09-26,0.0,35.21050995651579,9.747368179437338,0.0,16.907057802760544,0.9299923374952486,4.114922775190476,3.5219383266754942,29.568210621925108
2024-09-27,0.0,35.21051377600005,9.747369236789797,0.0,16.907048789196548,0.9299924383768062,4.114923221559551,3.5219387087201737,29.56821382935707
2024-09-30,0.0,35.21057870735924,9.747387211816722,0.0,16.906895558309447,0.929994153366637,4.114930809848647,3.521945203492412,29.568268355806897
2024-10-02,0.0,35.210744474385855,9.747407066968295,0.0,16.906530400640655,0.9299985316634795,4.114950182431267,3.5219617843725257,29.568407559537924
2024-10-03,0.0,35.455457358762644,9.526948583332668,0.0,16.899080473449565,0.9295887242586173,4.113136913917409,3.5204098184610357,29.55537812781806
2024-10-04,0.0,35.462136366759836,9.529180372359884,0.0,16.881348463215527,0.929806490303692,4.113992005985966,3.521234511901481,29.56230178947361
2024-10-07,0.0,34.840713309384064,9.856695327774675,0.0,17.101840115770862,0.9950962442289326,4.114890806571995,3.522003810344025,29.568760385925447
2024-10-08,0.0,34.82560965792813,9.852400707002642,0.0,17.159484768700906,0.9729787309344191,4.113106977522063,3.520477001248427,29.555942156663402
2024-10-09,0.0,34.6871720127107,9.795545222900106,0.0,16.83089311167099,1.3327953585086678,4.172155046102388,3.8204075790510292,29.36103166905612
2024-10-10,0.0,33.839337780189005,10.426205795462321,0.0,17.019942876169527,1.4168434268455932,4.165908677460433,3.814687831381641,29.31707361249148
2024-10-14,0.0,33.15224595406281,10.332735561717792,1.258899688931652,16.86736023295655,1.4254595451901826,4.128561586344117,3.7804894115291545,29.054248019267742
2024-10-15,0.0,33.30863604753363,10.308562161977301,1.2559544973865908,17.146921364967806,1.1031024234590088,4.118902830539925,3.7716449693953438,28.98627570474039
2024-10-16,0.0,33.30162220504138,10.399344453103767,1.2540885142062557,17.12144602575119,1.1014635340146501,4.11278333861628,3.7660414016787325,28.94321052758775
2024-10-17,0.0,33.31582715616276,10.383914769974472,1.2522278018817865,17.09604264690515,1.1846494483974415,4.10661751733385,3.7604536623994202,28.900266996945117
2024-10-18,0.0,33.393527925578795,10.375114579689157,1.2511665602228135,17.187489406463648,1.1624584055388771,4.103137229178362,3.6513313786987545,28.875774514629587
2024-10-21,0.0,33.37255067199173,10.368597106901673,1.2503700115142924,17.175989545242615,1.1617387555671117,4.100559707260017,3.7125589636374494,28.857635237885116
2024-10-22,0.0,33.50653384050337,10.364194521024471,1.2498390948148381,17.168696488311266,1.055552830003148,4.098818578149717,3.7109825826195477,28.845382064573638
2024-10-23,0.0,33.54927471762036,10.383974221983555,1.2522243687975156,17.20146234210793,1.0999776455150376,4.106641029339424,3.506013212259758,28.90043246237642
2024-10-24,0.0,33.40598105540471,10.372402730791249,1.2508289393651455,17.182240757289012,1.1043332082493096,4.102064750596323,3.713921597650307,28.868226960653942
2024-10-28,0.0,33.413093848542914,10.374664185300606,1.2510952655503345,17.185740300361335,1.0833822978138417,4.10293816119792,3.7147123649087748,28.874373576324274
2024-10-29,0.0,33.39187059856303,10.36807443062359,1.250300597816488,17.17482430245533,1.1462119212594843,4.100332066633861,3.7123528626884417,28.85603321995977
2024-10-30,0.0,33.448200284871,10.366164312413835,1.2500319637386414,17.1711341953749,1.1036295735453028,4.099451087351351,3.7115552429083256,28.849833339796643
2024-10-31,0.0,33.453511374080605,10.367810308998276,1.2502304506891417,17.15798217249559,1.1038048139190606,4.100102020742383,3.712144584063711,28.854414275011237
2024-11-01,0.0,33.5029104341035,10.342281593430082,1.2497039368484388,17.150756372574165,1.1033399648093285,4.098163705865851,3.7105812758743113,28.842262716494325
2024-11-04,0.0,33.53114979408453,10.401399674344592,1.2491791875165341,17.14323748454783,1.1663374673245661,4.181057283054729,3.497487227563341,28.830151881563882
2024-11-05,35.356867889926576,26.2825229179259,8.152867617074579,0.9791367378130116,13.43727088582023,0.9142034020080488,3.2772134131360193,2.7414147375824074,8.858502398713233
2024-11-06,47.996878340652486,21.143382432188158,6.558700566346305,0.7876817064188973,10.809820581951401,0.7354450792195489,2.636358378529847,2.2053735245640462,7.126359390129308
2024-11-08,47.996846330114614,21.143368331041007,6.558762885112817,0.7876811810906683,10.809813372562308,0.7354445887294717,2.636356620264463,2.2053720537352097,7.126354637349438
2024-11-11,47.98404553839494,21.16439944860167,6.557013658568772,0.7874711059813309,10.806930387947881,0.7352484451550181,2.6356535021520213,2.2047838795012176,7.124454033697152
2024-11-12,48.47664399780925,20.681130274452585,6.60816085872453,0.7955551899573121,10.648407495275327,0.7023806274508304,2.662710805056403,2.227417926509921,7.197592824763843
2024-11-13,48.48318345630778,19.59254660319957,6.60905229406583,0.7956625096832454,10.64976041925559,0.7025427467435906,2.6630700025042304,3.3056181942586154,7.198563773981552
2024-11-14,47.92140874072088,19.47206875432723,6.452567433405072,0.7864431670531709,10.806098386473595,1.267060346376564,2.5789424983751164,3.6002566679627384,7.115154005305636
2024-11-15,45.69912041422961,17.502910373082113,6.007923174405659,5.5119802341646205,10.022599087463973,3.978689077666527,3.2086500485363807,2.60373313887031,5.464394451580809
2024-11-18,44.08057319252862,15.670013688782792,6.408384621096053,6.676536192940554,9.995947498961517,3.494767329464537,3.879022976435039,4.523895074217512,5.2708594255733825
2024-11-19,43.494476427996226,15.824285402051993,6.3473532421303505,6.998734912952771,10.044345373236215,3.5691743655279384,3.9966703680573876,4.524182004375478,5.200777903671639
2024-11-20,43.3034266628218,15.778845655581335,6.211164076046632,6.955958661147689,10.018276918187679,3.5534967443585113,4.003183496075494,4.997714332228435,5.177933453552422
2024-11-21,42.803488128985705,15.620469366817384,6.1394561189426256,7.732115683114923,9.938361263405678,3.750378152488022,3.9569666988855596,4.940610432088762,5.1181541552713385
2024-11-22,42.31277457383455,15.241488805691136,6.768723353984531,8.678260268529172,10.330000880393058,2.9665683112284356,3.7940131414097635,4.84869274683234,5.059477918097011
2024-11-25,42.14427984046813,15.192507431434757,6.92916354621345,8.643702356296812,10.405986838305756,3.0367399818328455,3.7789049089884874,4.829384648987619,5.0393304474721425
2024-11-26,42.0310569970801,15.151691954314442,8.020211195541686,8.74896791100445,9.455258034601192,3.075304280458103,3.7921140113307827,4.69960359676189,5.025792018907353
2024-11-27,42.01699105844204,15.099914326470504,8.79916925950016,8.652625966483669,9.532966992226703,2.3970232398162543,3.779168201819563,4.698030846977847,5.024110108263265
2024-11-28,41.96798606339025,15.082303088535308,8.987180007385332,8.642534289712176,9.521848561598647,2.3825644209617796,3.7047816800005684,4.692551468930784,5.018250419485156
2024-11-29,41.943529829637676,15.178421165845327,9.191756999230705,8.67246700188905,9.376423749216897,2.229643581492873,3.702614612897457,4.689816952782051,5.015326107007962
2024-12-02,41.97288484547583,15.189044086604053,9.198190033679374,8.748523595193639,9.429644022584617,2.231204042019538,3.70520596157616,4.506467229861342,5.018836183005446
2024-12-03,41.987394389211566,15.278538760814136,9.195890047884323,8.792982376923426,9.124085020585492,2.440554617394211,3.669294736418851,4.493678815951963,5.017581234816037
2024-12-04,42.0020887137318,15.073903845254694,9.654069212102016,8.796059656150366,9.267266138675623,2.3247521023158955,3.6355818884320197,4.226941206082159,5.019337237255426
2024-12-05,41.954374610066616,14.660597997561057,9.642507978347862,8.786067388738639,9.548048870120427,2.5901166623121608,3.631451890700474,4.173199299839222,5.013635302313542
2024-12-06,41.948588169512306,14.79838562726952,9.594499114678682,8.784855594804785,9.537298325742135,2.5897594276677522,3.6309510327878796,4.102718896942857,5.012943810594086
2024-12-09,41.93393124867985,14.828155242199415,9.591146777446669,8.781786148642322,9.545612708095682,2.5888545605300775,3.6296823712153126,4.089638665217254,5.011192277973428
2024-12-10,41.93857149865924,14.724963868999632,9.592208097416231,8.78275790783069,9.55889941285115,2.6124370779659443,3.630084018116682,4.1483313206327335,5.011746797527693
2024-12-11,41.98747860736731,14.753797147114096,9.673363786917086,8.793000013853987,9.53506180721024,2.6154835990943317,3.5410244328832836,4.083199306498299,5.017591299061366
2024-12-12,41.89538120606462,14.721435442585406,9.535785488639055,8.773713015020283,9.337843876149437,2.598133914120003,3.533257375678742,4.597864214294931,5.006585467447524
2024-12-13,41.993132278762175,14.767446942083781,9.55803455843373,8.794184003326617,9.347909613045093,2.47590099171869,3.483185356593267,4.56193933144739,5.018266924589251
2024-12-16,42.14799209513983,14.605317600905046,9.546457371909089,8.779789933414508,9.382376434116164,2.590387155672173,3.3906747626342355,4.5202316504527005,5.036772995756249
2024-12-17,45.49725652401991,13.759762321412355,8.993778022384404,8.271495767283167,8.83919633048301,2.440420164521434,3.1943761935151125,4.258538899838815,4.74517577654179
2024-12-18,45.4972640505,13.759748054938258,8.993779510199195,8.271497135612885,8.839197792725797,2.4404205682331117,3.194376721951565,4.2585396043166375,4.745176561522549
2024-12-19,45.50730157291588,13.751752797446468,8.995763701233999,8.273321978043398,8.785993341677921,2.4409589693143423,3.1950814594477746,4.303602746303319,4.746223433616897
2024-12-20,45.607931010416515,13.461558084696224,9.192540666175361,8.291616618862259,8.805399532411657,2.4131907153918997,3.1468701820656477,4.3241745220193994,4.756718667961036
2024-12-27,47.06100491793911,13.118295678043406,8.94344627627548,8.066934971212989,8.566096556702632,2.347799406199824,3.061598031899365,4.207000429078326,4.627823732648871
2024-12-30,50.02727546235776,13.118299205465428,8.943448681108404,8.06693714035788,8.56607197073718,2.347800037507391,3.0615988551426105,4.20700156031262,1.6615670870107364
2025-01-02,50.03010054187644,13.119040006119928,8.943953724676376,8.06739268663105,8.560908625042227,2.347932619618622,3.061771746033433,4.207239132993388,1.6616609170085335
2025-01-03,49.9819322398872,13.127901140300416,9.010564495026173,8.059625510411403,8.552231086023204,2.345672061949394,3.05882391373872,4.203188460240305,1.6600610924231884
2025-01-06,49.98300915869856,13.128183996185697,9.0107586381089,8.059799164408672,8.552415353780027,2.345722602179745,3.0588844465466907,4.201129779723215,1.66009686036849
2025-01-08,49.98314344110606,13.128219265853982,9.064245411724405,8.059820817551488,8.498707108595505,2.345728904106813,3.0588926644266192,4.201141066315009,1.6601013203201187
2025-01-09,49.97777270752813,13.212769344207622,9.095506719409583,8.05895478257816,8.444068466593828,2.3454768534328725,3.004838535364336,4.200689649940666,1.6599229409447938
2025-01-13,49.97788548106885,13.21274543290753,9.149252812716233,8.058972967399454,8.443915598591598,2.3025016903138686,2.9941002017975373,4.20069912868731,1.6599266865176199
2025-01-14,49.97800094022113,13.212775957055806,9.149005320895993,8.058991585277703,8.443918988058078,2.302507009564388,2.9941071187822756,4.200762558856363,1.6599305212882633
2025-01-15,49.967262836798334,13.220679934985682,9.147039596707284,8.057260057735622,8.44210475632248,2.3020123007337965,2.9934638151027455,4.199859997290014,1.670316704324046
2025-01-16,49.967558072940186,13.220758050582077,9.147093642827215,8.05730766479349,8.441563778125689,2.302025902383989,2.993481502257442,4.199884812546874,1.67032657354304
2025-01-17,49.96845185452839,13.220994533423813,9.146021804209713,8.057451787770857,8.441161505469854,2.302067079268481,2.9935350473726032,4.1999599368848015,1.6703564510714863
2025-01-20,49.95771785364113,13.250376791859814,9.14405709642875,8.055720921765827,8.439348212647554,2.2908317815236408,2.992891989469827,4.199057720145723,1.669997632517731
2025-01-21,49.95771785364113,13.250376791859814,9.14405709642875,8.055720921765827,8.450088990567298,2.280091003603896,2.992891989469827,4.199057720145723,1.669997632517731
2025-01-24,49.925597092563315,13.295526703909339,9.105976227092496,8.050434085299033,8.444655930347302,2.171286278313888,3.141241891391548,4.196357898464998,1.6689238926180863
2025-02-04,49.92056018805392,13.347849287513453,9.105057541380322,8.028156313113495,8.443106332768451,2.1603880959373107,3.130192187976301,4.195934535395698,1.6687555178610463
2025-02-06,49.92077450371209,13.347906591620106,9.10509663061314,8.028190779064952,8.442713266748111,2.160397370773069,3.1302056263110565,4.195952549105243,1.668762682052229
2025-02-10,49.922489095225906,13.355663620790928,9.094676152729454,8.028466517330592,8.44300324230768,2.160471572326134,3.1303131371431046,4.19609666434994,1.6688199977962586
2025-02-11,49.9391321089737,13.360116092958888,9.075160867057852,8.03114302407221,8.44576426218294,2.1611918240349652,3.12061992976942,4.197495546812284,1.6693763441377427
2025-02-12,49.92854468891756,13.346549155888917,9.073236874066406,8.029440369637983,8.432970836945584,2.1822026488766992,3.141427349627125,4.196605650519316,1.669022425520403
2025-02-13,49.91248022307367,13.37444807114653,9.070317567990791,8.026856904180152,8.430250024174377,2.181500527071713,3.14040586705671,4.195255396299948,1.6684854190061031
2025-02-14,49.912580382983855,13.374474909795135,9.070301430059338,8.026873011760118,8.430100609608676,2.2029670516768367,3.1189500219783115,4.195263814964014,1.6684887671737147
2025-02-17,49.90583789392419,13.361938582087932,9.069076159642727,8.025788693877736,8.42884379547483,2.2241287094777515,3.1185286956064937,4.197594092148928,1.6682633777594122
2025-02-18,49.86792860124805,13.351788634470468,9.116759440648721,8.019692173202145,8.422387500168595,2.243882171778547,3.116159810080677,4.194405530856497,1.6669961375462976
2025-02-19,49.86528860142567,13.351081793007182,9.11627680092457,8.02457446044361,8.421928755292107,2.2437633810306434,3.1159948411000933,4.194183479727303,1.666907887048824
2025-02-20,49.86557087238606,13.350671709294732,9.116328405162308,8.024619884914284,8.421976429054453,2.243776082235474,3.115932072470475,4.194207221617345,1.6669173228648668
2025-02-25,49.8620106431872,13.367578372603145,9.115677530861529,8.024046954823957,8.421375129081941,2.232895683266598,3.1157096057032843,4.193907769735912,1.6667983107364357
2025-02-26,49.85669262915356,13.387563976428277,9.114705301695276,8.023191153107142,8.420450152833398,4.301435682727124,3.115377300864507,2.1139632642026283,1.6666205389880964
2025-02-27,49.857227051650185,13.387707480038062,9.114803003795165,8.023277155078407,8.419468495826308,4.3014817905589,3.1154106951317013,2.1139859241398575,1.6666384037814155
2025-02-28,49.85864347820419,13.388073428168305,9.125771619297062,8.012777002784231,8.430418104611523,4.30159937000414,3.101989327013937,2.1140437091786666,1.6666839607379418
2025-03-03,49.85870494095191,13.388089932182895,9.125782869001418,8.012786880455526,8.43030522311861,4.301604672758053,3.101993150960481,2.1140463152450595,1.666686015326046
2025-03-04,49.85871830243886,13.388093520017538,9.12575851588861,8.012789027778593,8.430307482331186,4.3016058255323735,3.1019939822544553,2.114046881782082,1.6666864619763047
2025-03-05,49.880105857822805,13.393836519464655,9.183293530552882,7.908985419240536,8.444111650027113,4.303451056135282,3.1033246235215195,2.1154899340996702,1.6674014091355347
2025-03-06,49.880108532414184,13.393837237647565,9.183294022964782,7.908985843323521,8.444112102803782,4.3034512868880626,3.1033194278827403,2.1154900475330933,1.6674014985422703
2025-03-07,49.84804208579082,13.449529854180248,9.17739035482375,7.9039013902248465,8.438667557079093,4.300684725325801,3.101324395599986,2.114130061544943,1.6663295754305159
2025-03-10,49.84806879734307,13.44953706124003,9.177341686655838,7.903905625606339,8.438672079020172,4.300687029889027,3.1013260574744583,2.1141311944218475,1.6663304683492273
2025-03-11,49.848098180083596,13.449486044423194,9.177347096202407,7.903910284531223,8.438677053160959,4.300689564911429,3.101327885538434,2.1141324405878437,1.666331450560915
2025-03-12,49.91927924121467,13.293751579086463,9.190451975395911,7.915196747639711,8.450673479000791,4.3068307750679296,3.1057564558925232,2.149348842457246,1.668710904244755
2025-03-13,49.97291804975964,13.20059551603957,9.189583181640998,7.923701712643129,8.45974307554237,4.3222025459558076,3.1090936249874526,2.151658341168152,1.67050395226288
