date,I WIN SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,HANG SENG SECURITIES LTD,TSE\,STANDARD CHARTERED BANK (HONG KONG) LTD,LONG BRIDGE HK LTD,M&F ASSET MANAGEMENT LTD,BANK OF CHINA (HONG KONG) LTD
2024-03-01,0.0,25.710778956571446,13.356423491433663,0.9886174487617062,35.26068900583419,0.0,4.1528658136758745,0.07734082082149403,0.0,20.453284462901625
2024-03-04,0.0,31.087973122266447,11.87705252962453,0.8898709081828776,31.73872905852263,0.0,3.889401758554414,2.200463096084871,0.0,18.31650952676423
2024-03-05,0.0,29.860221247781055,9.458871659828597,0.6912523658935142,24.694638091767278,0.0,3.0777188671925515,18.292324512420205,0.0,13.924973255116797
2024-03-06,0.0,29.92950748763751,9.401339708443905,0.6873896727884874,24.58470207269029,0.0,2.896856478180054,18.190107667668133,0.0,14.310096912591622
2024-03-07,0.0,30.72980706250072,9.241235075784562,0.6756834400101123,24.133849671925812,0.0,2.859014283580203,17.880330487342427,0.0,14.480079978856164
2024-03-08,0.0,30.7376626354101,9.31048317762366,0.6740413824726313,24.143978907548576,0.0,2.8520662578093656,17.8368774001261,0.0,14.444890239009572
2024-03-11,0.0,30.61634325189631,9.320312589651493,0.6747529922082095,24.252091390014115,0.0,2.8665526777824955,17.855708433264862,0.0,14.414238665182516
2024-03-12,0.0,30.594042357802902,9.323308270676693,0.6749698674166332,24.259886357114162,0.0,2.8674740285829077,17.861447511909546,0.0,14.418871606497158
2024-03-13,0.0,30.55258835555862,9.328876790370192,0.6753730057544536,24.274376026555483,0.0,2.8691866809092264,17.87211559445459,0.0,14.427483546397438
2024-03-14,0.0,30.59109739164362,9.320312589651493,0.6747529922082095,24.275042172062015,0.0,2.8688477559872854,17.855708433264862,0.0,14.414238665182516
2024-03-15,0.0,31.02712448506841,9.154085789599808,0.6709801102324467,24.139308251457784,0.0,2.857371081670147,17.755868223157943,0.0,14.39526205881346
2024-03-18,0.0,31.417370532499746,9.05443864080555,0.672053764301144,24.072782965494383,0.0,2.8619432411735795,17.784279885247965,0.0,14.137130970477637
2024-03-19,0.0,31.41429502498371,9.058165727157345,0.6723304023691643,24.082692065815202,0.0,2.8631213053271893,17.79160044364659,0.0,14.117795030700803
2024-03-20,0.0,31.778701121293185,9.018156981046161,0.6693608059650521,23.914850019921452,0.0,2.8504752689396096,17.71301724628607,0.0,14.055438556548467
2024-03-21,0.0,31.81180975826581,9.028846263434426,0.6701542038499675,23.94319645319748,0.0,2.8538539565311543,17.734012605281453,0.0,13.958126759439715
2024-03-22,34.37961348714715,21.051225935680108,5.902296079231426,0.43621796060684737,15.585147817055528,0.0,1.9422085388923922,11.587966912719315,0.0,9.115323268667236
2024-03-25,33.954921837287884,21.223125765846053,6.177267832609261,0.4366714938175337,15.601351602242769,0.0,1.8803609223571347,11.601500129961755,0.0,9.124800415877612
2024-03-26,33.97561174975664,21.197417015300246,6.160225305224674,0.43693757291581525,15.610858047305179,0.0,1.8815066915354492,11.607083144464344,0.0,9.130360473497657
2024-03-27,33.82876063627482,21.28671891895923,6.080854332440918,0.43850163692362765,15.666738755938042,0.0,1.888241742671131,11.65012342180427,0.0,9.160060554987956
2024-03-28,33.93911280366909,20.89976581847565,6.100690573632507,0.4399320649124251,15.717844931428957,0.0,2.021592584002334,11.686630703966122,0.0,9.194430519912911
2024-04-02,33.95588026139485,20.932547851277405,5.953993906775157,0.4401494112627347,15.725610258176076,0.0,2.030076876436287,11.702884176329244,0.0,9.258857258348243
2024-04-03,26.95738472601071,16.706185781438496,4.714957242100634,0.3494321727193311,12.484474633482495,13.39727704385136,1.611666755807527,9.290854741996636,7.125326106980919,7.362440795611892
2024-04-05,26.957705130414627,16.70281866750658,4.715013282146062,0.34943632592663026,12.484623018820832,13.397436278384273,1.6140630292801494,9.290965169280506,7.125410795680777,7.3625283025595625
2024-04-08,26.95930726668687,16.697868192867034,4.715293502356458,0.34945709344411363,12.485364998425066,13.398232507830096,1.6141589554323341,9.291517345076993,7.125834269379119,7.362965868501911
2024-04-10,26.934335607450556,16.77027853482724,4.710925856653426,0.3491334010224621,12.47380015081613,13.385822096344194,1.6174139190224264,9.28291087004281,7.11923380656347,7.356145757257283
2024-04-11,26.933056256493987,16.630547721537777,4.79263767255455,0.34911681757458807,12.534956211963783,13.385186284696452,1.6173370936618674,9.282469942110732,7.118895650883182,7.355796348523082
2024-04-12,26.934015758317052,16.627577648602593,4.792808412352525,0.34912925501279546,12.535402775221325,13.385663137769491,1.6173947119980523,9.282800634132728,7.119149264631662,7.356058401961773
2024-04-15,26.933376082839043,16.629557720738855,4.792694584468867,0.349120963288862,12.535105062847709,13.385345231945756,1.6173562993177892,9.282580170166781,7.118980186791591,7.355883697594747
2024-04-16,26.932416626590435,16.632527652601393,4.792523852780697,0.34910852644140855,12.53465852080105,13.384868401522304,1.617298683718362,9.282249493852008,7.1187265850892665,7.355621656603079
2024-04-17,26.930178161158373,16.639456670802584,4.7921255261423745,0.349079510576278,12.533616713072076,13.383755929305464,1.6171642632819412,9.28147800739716,7.118134918043492,7.355010300220252
2024-04-18,26.926980998794985,16.64935327045108,4.791556602933582,0.3490380677062619,12.5321287166915,13.38216700403056,1.6169722728432951,9.280376106326019,7.117289849996736,7.3541371102259845
2024-04-19,26.931777027067145,16.634507489624955,4.792410038412901,0.34910023570202986,12.534360843777645,13.384550533446534,1.6172602755991996,9.282029056063836,7.118557527325406,7.355446972980355
2024-04-22,26.8520656118106,16.644468517104414,4.778225687106723,0.34806698513611906,12.497262228220656,13.344935566171204,1.6420711169516908,9.254556540166812,7.0974883533708635,7.540859393960919
2024-04-23,26.857471032984208,16.73662958336047,4.7626096069248485,0.34813705232120973,12.438202712863902,13.34525367231304,1.6424016720051628,9.256419516989443,7.09891710430494,7.513958045932776
2024-04-25,26.860015513698833,16.767821509565795,4.763060817252181,0.3481700348762161,12.43938110999923,13.346518003588285,1.6425572733786111,9.241901197870716,7.099589656744611,7.490984883025527
2024-04-26,26.867970124324035,16.77278731053763,4.764471400733269,0.34827314565280487,12.443065040602253,13.350470583357518,1.613428654350749,9.24463819277037,7.101692204723011,7.493203342948357
2024-04-29,26.931777027067145,16.871990643163752,4.775786217665185,0.34910023570202986,12.472615223857558,13.382175701911144,1.6172602755991996,9.266592651083814,7.118557527325406,7.214144496624771
2024-04-30,26.934975328507893,16.873994287851886,4.7763533693954745,0.3491416933372127,12.474096417734973,13.383764911259819,1.6174523344397402,9.267693111576897,7.119402896450986,7.203125649445114
2024-05-02,26.88548686308328,17.109700515045372,4.595698274686913,0.4077689467351813,12.451177373564956,13.35917450495783,1.6144805391084796,9.280299662760855,7.106322196736663,7.189891123320471
