date,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,BNP PARIBAS,HANG SENG SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,FUBON SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD
2024-03-07,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024-03-11,96.86434666559596,0.0,1.2364161521837085,0.0,0.0,0.0,0.0,1.8992371822203358
2024-03-12,97.20213045974924,0.0,0.8986323580304273,0.0,0.0,0.0,0.0,1.8992371822203358
2024-03-13,97.19103100679463,0.0,0.9021973303917009,0.0,0.0,0.0,0.0,1.9067716628136655
2024-03-15,97.18310039905008,0.0,0.9047445187561238,0.0,0.0,0.0,0.0,1.9121550821937936
2024-03-18,97.1464804533911,0.0,0.9165062780680048,0.0,0.0,0.0,0.0,1.9370132685408894
2024-03-21,97.11269879792246,0.0,0.9273564225351557,0.0,0.0,0.0,0.0,1.9599447795423859
2024-03-22,97.31477706412562,0.0,0.9257125524652514,0.0,0.0,0.0,0.0,1.7595103834091301
2024-03-25,97.34760375038324,0.0,0.8928858662076183,0.0,0.0,0.0,0.0,1.7595103834091301
2024-04-08,97.64158653509367,0.0,0.7939213644239166,0.0,0.0,0.0,0.0,1.5644921004824242
2024-04-10,97.6353747930953,0.0,0.7960124458887127,0.0,0.0,0.0,0.0,1.5686127610159928
2024-04-12,97.65978257570983,0.0,0.7761818389790349,0.0,0.0,0.0,0.0,1.5640355853111383
2024-04-15,97.61808025584551,0.0,0.7900132817270523,0.0,0.0,0.0,0.0,1.5919064624274435
2024-04-19,66.79423317032567,23.43912574133805,0.6665539486005618,8.010840443242119,0.0,0.0,0.0,1.0892466964936012
2024-04-23,66.50308083933987,23.421039379186098,1.072161331039558,7.915312250742796,0.0,0.0,0.0,1.0884061996916723
2024-04-25,66.85979979608557,23.670985208815274,0.3694102078712285,7.999783279344716,0.0,0.0,0.0,1.1000215078832138
2024-04-26,66.69561748147613,23.670985208815274,0.5335925224806635,7.999783279344716,0.0,0.0,0.0,1.1000215078832138
2024-04-29,66.74399350782421,23.6366021001205,0.5328174567393211,7.988163255268745,0.0,0.0,0.0,1.0984236800472158
2024-05-02,66.74399350782421,23.6366021001205,0.5820006065921814,7.938980105415884,0.0,0.0,0.0,1.0984236800472158
2024-05-03,66.66885752312723,23.6900047651128,0.5833155326245912,7.956916807703052,0.0,0.0,0.0,1.1009053714323271
2024-05-06,66.12406331462005,23.56320430160248,0.30644014611066167,7.914327506884689,0.8580324091098527,0.13891953290349995,0.0,1.0950127887687644
2024-05-07,66.11866027144293,23.561278935799905,0.3064151066733125,7.9136808216827506,0.857962298685275,0.13890818169190164,0.008171069511288332,1.0949233145126365
2024-05-10,65.8296799287998,23.762237531726935,0.3090285789629825,7.981178099350627,0.8652800210963509,0.14009295579655207,0.008240762105679533,1.1042621221610573
2024-05-16,66.1218852294606,23.55903628140609,0.3063859408887562,7.912927566686942,0.8578806344885173,0.13889495986956946,0.008170291757033498,1.0948190954424886
2024-05-17,66.34432760081685,23.404348574229974,0.304374222831151,7.860971594985861,0.8522478239272229,0.13798298101678846,0.008116645942164028,1.0876305562499797
2024-05-20,66.20718544525181,23.499718019683204,0.3056145051978915,7.893003954244211,0.8557206145540962,0.1385452423563775,0.00814972013861044,1.092062498573799
2024-05-21,66.57854223927394,23.241474364657805,0.30225603907566073,7.806265969194065,0.8463169094118501,0.13702273771429954,0.00806016104201762,1.080061579630361
2024-05-23,66.55293130706934,23.25928435453167,0.30248765850353304,7.8122479269512475,0.8469654438098926,0.13712773852160165,0.008066337560094216,1.0808892330526247
2024-05-24,66.60953285154106,23.219923314260544,0.30197576704864587,7.799027476976361,0.8455321477362084,0.1368956810620528,0.008052687121297223,1.079060074253828
2024-05-27,66.50163210123591,23.294958117951577,0.30295159681747325,7.8242299071392765,0.8482644710889251,0.13733805722392123,0.008078709248465954,1.0825470392944379
2024-05-28,66.12672843341123,23.555668289463096,0.2981730163223177,7.91179633720999,0.8577579921600919,0.1388751034925863,0.016338247469716037,1.0946625804709744
2024-05-29,66.18799686142266,23.555668289463096,0.23690458831088254,7.91179633720999,0.8577579921600919,0.1388751034925863,0.016338247469716037,1.0946625804709744
2024-05-30,66.27424522428971,23.495581999458953,0.2363002871455903,7.891614762086352,0.8555700051823097,0.13852085798189778,0.01629657152728209,1.0918702923279
2024-05-31,66.08276050884415,23.495581999458953,0.4277850025911549,7.891614762086352,0.8555700051823097,0.13852085798189778,0.01629657152728209,1.0918702923279
2024-06-03,65.93146843760283,23.600386969410756,0.6752321570925568,7.681277326440782,0.8593863817541632,0.1391387475221026,0.016369264414365012,1.0967407157624558
